initial: 117 - diverse_no_blind_seed
[2022-04-10 10:28:29.075683]Total energy: 26170113.079436466
[2022-04-10 10:29:46.365593]Total energy: 26278098.58167277
[2022-04-10 10:31:04.091361]Total energy: 26131562.187027488
[2022-04-10 10:32:21.592052]Total energy: 26137480.131967764
[2022-04-10 10:33:36.986892]Total energy: 26190830.116228838
[2022-04-10 10:34:54.555273]Total energy: 26142504.401877113
[2022-04-10 10:36:12.483171]Total energy: 26186899.064872853
[2022-04-10 10:37:31.483936]Total energy: 25990156.46307288
[2022-04-10 10:38:47.120586]Total energy: 26139004.212707784
[2022-04-10 10:40:05.981019]Total energy: 26083565.8363918
[2022-04-10 10:41:22.085267]Total energy: 26086874.77059871
[2022-04-10 10:42:38.442168]Total energy: 26099449.750123546
[2022-04-10 10:43:54.018614]Total energy: 26171129.902956996
[2022-04-10 10:45:12.884666]Total energy: 26014974.873611823
[2022-04-10 10:46:30.068667]Total energy: 26080529.02899539
[2022-04-10 10:47:47.271179]Total energy: 26093405.956414815
[2022-04-10 10:49:06.641050]Total energy: 26069678.489720013
[2022-04-10 10:50:35.262832]Total energy: 26098614.4237967
[2022-04-10 10:52:32.759450]Total energy: 26062032.496461865
[2022-04-10 10:54:31.119060]Total energy: 26060013.136740636
[2022-04-10 10:56:26.835539]Total energy: 26111112.78914367
[2022-04-10 10:58:00.533485]Total energy: 26121169.818257358
[2022-04-10 10:59:33.900372]Total energy: 26064284.61577535
[2022-04-10 11:00:56.675559]Total energy: 26088488.76011023
[2022-04-10 11:02:16.301496]Total energy: 26142016.797465045
[2022-04-10 11:03:35.029425]Total energy: 26104599.695073698
[2022-04-10 11:04:53.428579]Total energy: 26069092.516009748
[2022-04-10 11:06:09.620993]Total energy: 26055027.828846473
[2022-04-10 11:07:30.391437]Total energy: 26029152.367442794
[2022-04-10 11:08:47.271293]Total energy: 26104059.36121253
[2022-04-10 11:10:03.399119]Total energy: 26073891.678475544
[2022-04-10 11:11:43.640388]Total energy: 26105638.80370519
[2022-04-10 11:13:30.560262]Total energy: 26100264.08710715
[2022-04-10 11:15:03.424705]Total energy: 26155629.06573098
[2022-04-10 11:16:33.637653]Total energy: 26114237.958004143
[2022-04-10 11:17:56.679702]Total energy: 26100786.72441676
[2022-04-10 11:19:13.537115]Total energy: 26075840.182665322
[2022-04-10 11:20:29.910493]Total energy: 26173280.011899445
[2022-04-10 11:21:46.204332]Total energy: 26090984.13856814
[2022-04-10 11:23:04.871802]Total energy: 26113895.415191095
[2022-04-10 11:24:21.103194]Total energy: 25992251.846915293
[2022-04-10 11:25:37.692281]Total energy: 26124294.786886267
[2022-04-10 11:26:53.658277]Total energy: 26123197.86345536
[2022-04-10 11:28:11.193099]Total energy: 26031663.10628233
[2022-04-10 11:29:29.211287]Total energy: 26072981.363646895
[2022-04-10 11:30:46.728544]Total energy: 26179117.07915393
[2022-04-10 11:32:04.937532]Total energy: 26165105.74023603
[2022-04-10 11:33:21.549488]Total energy: 26129273.21973284
[2022-04-10 11:34:37.899066]Total energy: 26086553.820748612
[2022-04-10 11:35:55.433849]Total energy: 26049927.58469241
[2022-04-10 11:37:12.610849]Total energy: 26078377.3188144
[2022-04-10 11:38:29.272625]Total energy: 26144344.96108686
[2022-04-10 11:39:46.063752]Total energy: 26124877.48148204
[2022-04-10 11:41:07.914195]Total energy: 26177007.667029448
[2022-04-10 11:42:37.901331]Total energy: 26088126.049014464
[2022-04-10 11:44:10.988458]Total energy: 26040446.959921114
[2022-04-10 11:45:34.193001]Total energy: 26157412.85190028
[2022-04-10 11:46:51.295046]Total energy: 26038206.85550426
[2022-04-10 11:48:08.011181]Total energy: 26095352.722110324
[2022-04-10 11:49:31.470433]Total energy: 26001111.477925777
[2022-04-10 11:51:01.479650]Total energy: 26035211.499313887
[2022-04-10 11:52:32.540508]Total energy: 26022112.36545594
[2022-04-10 11:54:05.730450]Total energy: 26061898.165285513
[2022-04-10 11:55:39.715849]Total energy: 26100462.687708706
[2022-04-10 11:57:15.152573]Total energy: 26035456.366165478
[2022-04-10 11:58:53.898708]Total energy: 26062350.94829383
[2022-04-10 12:00:30.151557]Total energy: 26200648.545697
[2022-04-10 12:02:00.871401]Total energy: 26089580.438556187
[2022-04-10 12:03:30.179427]Total energy: 25960796.484950133
[2022-04-10 12:05:02.753770]Total energy: 26198911.643099528
[2022-04-10 12:06:27.391090]Total energy: 26196700.90714341
[2022-04-10 12:07:45.389004]Total energy: 26154810.161183096
[2022-04-10 12:09:01.701848]Total energy: 26155774.307639856
[2022-04-10 12:10:18.814046]Total energy: 26182370.497042723
[2022-04-10 12:11:43.880259]Total energy: 26152449.304069616
[2022-04-10 12:13:21.430621]Total energy: 26116239.92244278
[2022-04-10 12:14:47.988778]Total energy: 26191779.650701627
[2022-04-10 12:16:05.250977]Total energy: 26142446.32648391
[2022-04-10 12:17:21.041716]Total energy: 26169255.52240981
[2022-04-10 12:18:36.262340]Total energy: 26095119.039115734
[2022-04-10 12:19:51.283811]Total energy: 26171254.451920208
[2022-04-10 12:21:16.749118]Total energy: 26167896.737499703
[2022-04-10 12:22:49.376787]Total energy: 26260524.390190445
[2022-04-10 12:24:13.660701]Total energy: 26163378.452475082
[2022-04-10 12:25:29.659637]Total energy: 26146308.730123486
[2022-04-10 12:26:45.637789]Total energy: 26116856.491054185
[2022-04-10 12:28:02.294506]Total energy: 26176893.178939685
[2022-04-10 12:29:18.057613]Total energy: 26118511.658534046
[2022-04-10 12:30:46.706880]Total energy: 26060967.144650992
[2022-04-10 12:32:34.916958]Total energy: 26219254.61248627
[2022-04-10 12:34:07.854022]Total energy: 26159421.893066645
[2022-04-10 12:35:24.007535]Total energy: 26134119.532828126
[2022-04-10 12:36:39.705006]Total energy: 26258777.713947076
[2022-04-10 12:37:54.775716]Total energy: 26120999.409452736
[2022-04-10 12:39:11.609146]Total energy: 26165584.946813133
[2022-04-10 12:40:39.230340]Total energy: 26119608.58211947
[2022-04-10 12:42:05.229093]Total energy: 26152551.26478415
[2022-04-10 12:43:21.383988]Total energy: 26168407.50037203
[2022-04-10 12:44:37.472484]Total energy: 26086606.180011343
[2022-04-10 12:45:53.341024]Total energy: 26216714.540328972
[2022-04-10 12:47:10.387389]Total energy: 26130444.859930433
[2022-04-10 12:48:26.000125]Total energy: 26194461.485267736
[2022-04-10 12:49:41.395425]Total energy: 26161320.79945563
[2022-04-10 12:51:23.891009]Total energy: 26115356.236301802
[2022-04-10 12:53:02.608570]Total energy: 26227353.337473907
[2022-04-10 12:54:18.539513]Total energy: 26159239.405422673
[2022-04-10 12:55:33.640687]Total energy: 26166347.26616374
[2022-04-10 12:56:51.763702]Total energy: 26100703.022653267
[2022-04-10 12:58:07.931579]Total energy: 26072186.743317652
[2022-04-10 12:59:26.406563]Total energy: 26160531.611577567
[2022-04-10 13:00:50.159505]Total energy: 26118414.027655266
[2022-04-10 13:02:20.611466]Total energy: 26099416.216927063
[2022-04-10 13:03:51.812395]Total energy: 26084692.043064184
[2022-04-10 13:05:23.226279]Total energy: 26122693.040282868
[2022-04-10 13:06:57.519163]Total energy: 26165073.112984695
[2022-04-10 13:08:33.722253]Total energy: 26057104.936149035
[2022-04-10 13:10:07.316091]Total energy: 26102813.136624724
[2022-04-10 13:11:34.901660]Total energy: 26071918.751130816
[2022-04-10 13:12:50.437843]Total energy: 26059610.659157842
[2022-04-10 13:14:06.808893]Total energy: 26126549.739751924
[2022-04-10 13:15:23.027646]Total energy: 26089380.081057303
[2022-04-10 13:16:38.964187]Total energy: 26125206.239049815
[2022-04-10 13:17:55.759086]Total energy: 26012326.35399109
[2022-04-10 13:19:11.324782]Total energy: 26073255.750259686
[2022-04-10 13:20:52.429632]Total energy: 26079346.996851467
[2022-04-10 13:22:21.940794]Total energy: 26066135.648807306
[2022-04-10 13:23:37.957013]Total energy: 25989232.652588356
[2022-04-10 13:24:53.210684]Total energy: 26102352.17926259
[2022-04-10 13:26:09.806653]Total energy: 26151103.230514772
[2022-04-10 13:27:25.163031]Total energy: 26137977.654683556
[2022-04-10 13:28:41.347236]Total energy: 26050564.341877367
[2022-04-10 13:29:59.219381]Total energy: 26113314.06791129
[2022-04-10 13:31:16.034437]Total energy: 26128749.405131537
[2022-04-10 13:32:31.857682]Total energy: 26094448.142797343
[2022-04-10 13:33:46.824708]Total energy: 26135148.630215928
[2022-04-10 13:35:01.099521]Total energy: 26129911.248776525
[2022-04-10 13:36:16.371794]Total energy: 26089813.62819242
[2022-04-10 13:37:31.707936]Total energy: 26063624.529684894
[2022-04-10 13:38:48.262907]Total energy: 26064349.846501525
[2022-04-10 13:40:04.703694]Total energy: 26083038.588086262
[2022-04-10 13:41:31.017888]Total energy: 26058480.02881896
[2022-04-10 13:43:05.648435]Total energy: 26079942.74917661
[2022-04-10 13:44:31.008291]Total energy: 26124936.90263972
[2022-04-10 13:45:46.857278]Total energy: 26125485.64536563
[2022-04-10 13:47:04.637765]Total energy: 26216840.512684517
[2022-04-10 13:48:20.735957]Total energy: 26084721.976284068
[2022-04-10 13:49:36.527334]Total energy: 26110848.016453106
[2022-04-10 13:51:18.588717]Total energy: 26083148.26556846
[2022-04-10 13:53:00.883326]Total energy: 26048619.03387649
[2022-04-10 13:54:36.045057]Total energy: 26061545.245481852
[2022-04-10 13:55:53.073516]Total energy: 26129981.616277397
[2022-04-10 13:57:09.164781]Total energy: 26067426.18493958
[2022-04-10 13:58:25.357590]Total energy: 26188935.006942317
[2022-04-10 13:59:41.496240]Total energy: 26156743.695583276
[2022-04-10 14:01:01.789131]Total energy: 26114783.463394444
[2022-04-10 14:02:17.480853]Total energy: 26046031.89329891
[2022-04-10 14:03:32.845424]Total energy: 26045735.386492513
[2022-04-10 14:04:49.063793]Total energy: 26100137.98654761
[2022-04-10 14:06:04.811215]Total energy: 26110811.072837964
[2022-04-10 14:07:21.550641]Total energy: 26063792.30028682
[2022-04-10 14:08:37.843285]Total energy: 26076007.393701512
[2022-04-10 14:09:54.244809]Total energy: 26090410.394123834
[2022-04-10 14:11:10.356585]Total energy: 26141694.615570072
[2022-04-10 14:12:27.876586]Total energy: 26048806.749255743
[2022-04-10 14:13:44.233844]Total energy: 26052711.12156193
[2022-04-10 14:14:58.942817]Total energy: 26046811.22991978
[2022-04-10 14:16:13.953379]Total energy: 26056663.705800176
[2022-04-10 14:17:30.315800]Total energy: 26085741.26278451
[2022-04-10 14:18:45.999857]Total energy: 26056391.84420269
[2022-04-10 14:20:01.145490]Total energy: 25971071.96823442
[2022-04-10 14:21:27.909963]Total energy: 26127252.076677874
[2022-04-10 14:22:45.865108]Total energy: 26101035.560255323
[2022-04-10 14:24:01.251174]Total energy: 26143174.146337356
[2022-04-10 14:25:17.194049]Total energy: 26052287.912148163
[2022-04-10 14:26:33.023989]Total energy: 26111209.797163714
[2022-04-10 14:27:49.620776]Total energy: 26029577.462637518
[2022-04-10 14:29:05.276788]Total energy: 26137495.4060076
[2022-04-10 14:30:20.310385]Total energy: 26072947.359731656
[2022-04-10 14:31:44.706415]Total energy: 25979817.736690186
[2022-04-10 14:33:13.212213]Total energy: 26083646.701244887
[2022-04-10 14:34:42.782136]Total energy: 26041610.57626415
[2022-04-10 14:35:57.748587]Total energy: 26121700.703715324
[2022-04-10 14:37:15.036980]Total energy: 26107613.27746553
[2022-04-10 14:38:30.751773]Total energy: 26112807.626648787
[2022-04-10 14:39:49.099027]Total energy: 26102906.581602745
[2022-04-10 14:41:31.205384]Total energy: 26080498.000868723
[2022-04-10 14:42:54.603729]Total energy: 25999937.327589937
[2022-04-10 14:44:10.803829]Total energy: 26060461.51416359
[2022-04-10 14:45:26.219371]Total energy: 26140786.292434778
[2022-04-10 14:46:41.199961]Total energy: 26130470.730128832
[2022-04-10 14:47:57.709733]Total energy: 26152885.18432026
[2022-04-10 14:49:13.896443]Total energy: 26094815.924866468
[2022-04-10 14:50:40.532715]Total energy: 26154749.41926335
[2022-04-10 14:52:16.285217]Total energy: 26137220.21335121
[2022-04-10 14:53:51.638439]Total energy: 26094583.796717655
[2022-04-10 14:55:14.116239]Total energy: 26076293.78189315
[2022-04-10 14:56:30.206734]Total energy: 26087059.690582573
[2022-04-10 14:57:46.456305]Total energy: 26013167.418916754
[2022-04-10 14:59:02.307579]Total energy: 26038222.366017498
[2022-04-10 15:00:17.564628]Total energy: 26099098.19892761
[2022-04-10 15:01:41.561905]Total energy: 26108255.781528313
[2022-04-10 15:02:57.092323]Total energy: 26146895.183828864
[2022-04-10 15:04:12.802983]Total energy: 26123345.66269127
[2022-04-10 15:05:28.395453]Total energy: 26030845.857850615
[2022-04-10 15:06:46.235817]Total energy: 26049853.27212679
[2022-04-10 15:08:02.074905]Total energy: 26095634.78161526
[2022-04-10 15:09:19.476242]Total energy: 26149714.643999334
[2022-04-10 15:10:35.508775]Total energy: 26047839.624012716
[2022-04-10 15:11:52.366382]Total energy: 26067276.514195267
[2022-04-10 15:13:08.022838]Total energy: 26032489.110993244
[2022-04-10 15:14:24.229382]Total energy: 26027011.313282494
[2022-04-10 15:15:39.668815]Total energy: 26134545.908039857
[2022-04-10 15:16:56.470091]Total energy: 26027900.064979076
[2022-04-10 15:18:13.132678]Total energy: 26070321.62320129
[2022-04-10 15:19:27.960995]Total energy: 25966349.865823627
[2022-04-10 15:21:16.390653]Total energy: 26106298.178226497
[2022-04-10 15:22:59.580155]Total energy: 26065175.290636256
[2022-04-10 15:24:27.948249]Total energy: 26102193.178413592
[2022-04-10 15:25:55.976770]Total energy: 26039197.07442474
[2022-04-10 15:27:25.050842]Total energy: 26099682.480507106
[2022-04-10 15:28:56.002079]Total energy: 26060565.648515906
[2022-04-10 15:30:19.064177]Total energy: 26046808.555850796
[2022-04-10 15:31:35.727570]Total energy: 26040803.27457574
[2022-04-10 15:32:51.451675]Total energy: 26060225.585300524
[2022-04-10 15:34:09.805297]Total energy: 26004093.76701571
[2022-04-10 15:35:25.964629]Total energy: 26081498.43412124
[2022-04-10 15:36:42.598679]Total energy: 25940117.595444888
[2022-04-10 15:37:58.451104]Total energy: 26077312.57180806
[2022-04-10 15:39:14.050275]Total energy: 26073879.635162722
[2022-04-10 15:40:38.736691]Total energy: 26087470.65674035
[2022-04-10 15:42:12.334418]Total energy: 26033446.22202234
[2022-04-10 15:43:46.324019]Total energy: 25995165.28221067
[2022-04-10 15:45:09.241056]Total energy: 26020226.493174028
[2022-04-10 15:46:25.453809]Total energy: 26039025.040150225
[2022-04-10 15:47:41.726020]Total energy: 26000799.08306821
[2022-04-10 15:48:57.811914]Total energy: 26004635.219615676
[2022-04-10 15:50:14.117969]Total energy: 26081876.84578214
[2022-04-10 15:51:38.971720]Total energy: 26021319.28438723
[2022-04-10 15:53:10.340114]Total energy: 26031410.138399225
[2022-04-10 15:54:39.260265]Total energy: 26082125.71916146
[2022-04-10 15:55:56.101599]Total energy: 25984180.43103503
[2022-04-10 15:57:12.590739]Total energy: 26061955.337915614
[2022-04-10 15:58:28.527589]Total energy: 26020521.598672315
[2022-04-10 15:59:44.319042]Total energy: 26080198.417125367
[2022-04-10 16:01:00.712150]Total energy: 26059218.153463334
[2022-04-10 16:02:17.923065]Total energy: 26009625.166853
[2022-04-10 16:03:33.137343]Total energy: 26136535.458732005
[2022-04-10 16:04:48.213739]Total energy: 25959221.807809163
[2022-04-10 16:06:04.272486]Total energy: 26087074.847964272
[2022-04-10 16:07:21.545425]Total energy: 26069936.653789748
[2022-04-10 16:08:39.517109]Total energy: 25981006.01686371
[2022-04-10 16:09:55.388738]Total energy: 25978071.273373567
[2022-04-10 16:11:37.846227]Total energy: 26091055.215762764
[2022-04-10 16:13:28.098132]Total energy: 26076863.53878159
[2022-04-10 16:14:53.307240]Total energy: 26114964.382293813
[2022-04-10 16:16:09.866044]Total energy: 26063205.567024402
[2022-04-10 16:17:26.927213]Total energy: 26112326.97376021
[2022-04-10 16:18:45.111092]Total energy: 26034898.19613256
[2022-04-10 16:20:01.533786]Total energy: 26013567.357397884
[2022-04-10 16:21:27.604475]Total energy: 26016418.711285826
[2022-04-10 16:22:45.055439]Total energy: 26082802.109287515
[2022-04-10 16:24:01.411391]Total energy: 26064479.28837054
[2022-04-10 16:25:18.789193]Total energy: 26023835.84159208
[2022-04-10 16:26:34.528945]Total energy: 26010947.993313435
[2022-04-10 16:27:51.498822]Total energy: 26007712.531572793
[2022-04-10 16:29:07.057819]Total energy: 26107924.248779822
[2022-04-10 16:30:39.821472]Total energy: 26032905.324805968
[2022-04-10 16:32:27.653327]Total energy: 26025053.53176079
[2022-04-10 16:33:46.770421]Total energy: 26010110.513056614
[2022-04-10 16:35:02.801535]Total energy: 26003315.6364606
[2022-04-10 16:36:18.230315]Total energy: 26048019.107790377
[2022-04-10 16:37:34.137375]Total energy: 26047345.470282968
[2022-04-10 16:38:49.437063]Total energy: 26048718.75967897
[2022-04-10 16:40:04.835557]Total energy: 26042785.466722973
[2022-04-10 16:41:28.682731]Total energy: 26049629.589968458
[2022-04-10 16:42:59.666461]Total energy: 26101530.6386576
[2022-04-10 16:44:28.648334]Total energy: 25984379.38503028
[2022-04-10 16:46:01.215013]Total energy: 26052434.29204395
[2022-04-10 16:47:27.037543]Total energy: 26030039.338048182
[2022-04-10 16:48:50.417564]Total energy: 26032938.08926293
[2022-04-10 16:50:06.002169]Total energy: 25977552.08829349
[2022-04-10 16:51:21.339631]Total energy: 26075868.067083355
[2022-04-10 16:52:36.775367]Total energy: 26128928.782016184
[2022-04-10 16:53:52.804971]Total energy: 26078238.082620144
[2022-04-10 16:55:08.243792]Total energy: 26062106.525609836
[2022-04-10 16:56:23.938832]Total energy: 26082322.84532843
[2022-04-10 16:57:40.089253]Total energy: 26064606.50249448
[2022-04-10 16:58:55.519457]Total energy: 26039061.867946025
[2022-04-10 17:00:10.715097]Total energy: 26035802.149687573
[2022-04-10 17:01:36.929284]Total energy: 26059084.415069867
[2022-04-10 17:04:08.585741]Total energy: 26046093.598344434
[2022-04-10 17:05:23.779885]Total energy: 26053439.499280147
[2022-04-10 17:06:39.685043]Total energy: 26106478.752960432
[2022-04-10 17:07:54.569514]Total energy: 26023410.044892073
[2022-04-10 17:09:09.957608]Total energy: 26025620.656164557
[2022-04-10 17:10:50.736301]Total energy: 25965082.673770085
[2022-04-10 17:12:38.552768]Total energy: 26076744.117790047
[2022-04-10 17:14:14.892947]Total energy: 25952254.906381864
[2022-04-10 17:15:53.136869]Total energy: 26035024.652264472
[2022-04-10 17:17:33.139864]Total energy: 26027692.14790603
[2022-04-10 17:18:58.603527]Total energy: 26056917.590359133
[2022-04-10 17:20:12.834612]Total energy: 26066293.360234104
[2022-04-10 17:21:37.067253]Total energy: 26034866.61462565
[2022-04-10 17:23:00.777641]Total energy: 26145861.46922379
[2022-04-10 17:24:15.173377]Total energy: 26052156.561601322
[2022-04-10 17:25:30.235702]Total energy: 26055718.32433903
[2022-04-10 17:26:43.867083]Total energy: 26080816.793267917
[2022-04-10 17:27:59.292963]Total energy: 25988943.31111453
[2022-04-10 17:29:13.890668]Total energy: 26038091.676160645
[2022-04-10 17:30:53.299722]Total energy: 26024907.63959977
[2022-04-10 17:32:36.228957]Total energy: 25956950.588927805
[2022-04-10 17:34:07.901879]Total energy: 26036777.63604401
[2022-04-10 17:35:43.937901]Total energy: 25960087.27470383
[2022-04-10 17:37:22.530794]Total energy: 25962465.95632597
[2022-04-10 17:38:47.986958]Total energy: 26001107.184938587
[2022-04-10 17:40:01.623820]Total energy: 25991154.78803112
[2022-04-10 17:41:15.684275]Total energy: 26046848.394555397
[2022-04-10 17:42:31.351782]Total energy: 26059105.45523677
[2022-04-10 17:43:46.387572]Total energy: 25994202.098370492
[2022-04-10 17:45:00.352775]Total energy: 25973043.321498137
[2022-04-10 17:46:14.843637]Total energy: 25971339.41414292
[2022-04-10 17:47:29.163473]Total energy: 25975142.976499844
[2022-04-10 17:48:43.795697]Total energy: 25975304.961198237
[2022-04-10 17:49:57.596203]Total energy: 26054460.700036775
[2022-04-10 17:51:26.823716]Total energy: 26049984.958161592
[2022-04-10 17:52:52.305247]Total energy: 25975480.15910368
[2022-04-10 17:54:06.195901]Total energy: 26066198.725295078
[2022-04-10 17:55:19.799564]Total energy: 26059779.022210013
[2022-04-10 17:56:34.554542]Total energy: 25973063.064660802
[2022-04-10 17:57:48.705966]Total energy: 26050900.677739386
[2022-04-10 17:59:02.757087]Total energy: 25996606.14080478
[2022-04-10 18:00:19.771419]Total energy: 25909820.588064827
[2022-04-10 18:02:24.059967]Total energy: 26076516.054240882
[2022-04-10 18:04:11.806591]Total energy: 26079865.9317347
[2022-04-10 18:05:32.841345]Total energy: 25985926.978356555
[2022-04-10 18:06:46.747163]Total energy: 26068378.09700615
[2022-04-10 18:08:00.615447]Total energy: 26050207.581594635
[2022-04-10 18:09:15.782774]Total energy: 25993123.4233101
[2022-04-10 18:11:00.995575]Total energy: 26024395.166297387
[2022-04-10 18:12:46.018239]Total energy: 26062370.460123613
[2022-04-10 18:14:28.490854]Total energy: 26030060.851267446
[2022-04-10 18:15:52.827169]Total energy: 26049949.61804201
[2022-04-10 18:17:06.942314]Total energy: 26007852.2196206
[2022-04-10 18:18:21.737944]Total energy: 26025855.512810204
[2022-04-10 18:19:36.517145]Total energy: 26050166.40415012
[2022-04-10 18:21:16.801110]Total energy: 26019990.146359056
[2022-04-10 18:23:06.317538]Total energy: 26003263.991927594
[2022-04-10 18:24:33.855725]Total energy: 26018390.370513953
[2022-04-10 18:25:54.184157]Total energy: 26057191.604965277
[2022-04-10 18:27:08.757291]Total energy: 26086781.33776934
[2022-04-10 18:28:23.438543]Total energy: 26015250.492141843
[2022-04-10 18:29:37.023606]Total energy: 26073127.01767605
[2022-04-10 18:31:18.798352]Total energy: 25989969.8392323
[2022-04-10 18:33:06.853813]Total energy: 26009624.256590754
[2022-04-10 18:34:29.953280]Total energy: 26033421.779088408
[2022-04-10 18:35:44.150168]Total energy: 25994788.66801616
[2022-04-10 18:36:57.890281]Total energy: 26054010.356424287
[2022-04-10 18:38:11.944389]Total energy: 26008824.886467632
[2022-04-10 18:39:26.680611]Total energy: 26058440.930666488
[2022-04-10 18:41:35.001708]Total energy: 26019322.64434625
[2022-04-10 18:43:40.992599]Total energy: 26023589.46599622
[2022-04-10 18:45:12.035076]Total energy: 25946644.617783014
[2022-04-10 18:46:38.306405]Total energy: 26037805.57208913
[2022-04-10 18:47:57.141422]Total energy: 26048050.32318369
[2022-04-10 18:49:10.925970]Total energy: 26051726.085048717
[2022-04-10 18:50:49.684092]Total energy: 26049948.52599072
[2022-04-10 18:52:45.798344]Total energy: 26038315.204090055
[2022-04-10 18:54:19.634739]Total energy: 26036931.984500635
[2022-04-10 18:55:39.043820]Total energy: 26063886.548219778
[2022-04-10 18:56:53.095522]Total energy: 26009869.59747766
[2022-04-10 18:58:06.574351]Total energy: 26045252.240408376
[2022-04-10 18:59:21.680248]Total energy: 26005732.32996464
[2022-04-10 19:01:14.427088]Total energy: 26038296.104057055
[2022-04-10 19:02:57.594207]Total energy: 26021327.1833519
[2022-04-10 19:04:28.354028]Total energy: 26059742.36266946
[2022-04-10 19:06:02.558172]Total energy: 26053922.70791304
[2022-04-10 19:07:35.658232]Total energy: 26003576.275425456
[2022-04-10 19:09:12.327349]Total energy: 26159684.262781914
[2022-04-10 19:10:53.902064]Total energy: 26083671.950603727
[2022-04-10 19:12:16.045646]Total energy: 26050189.30273072
[2022-04-10 19:13:30.890895]Total energy: 26094318.275699235
[2022-04-10 19:14:45.214315]Total energy: 25981817.064105496
[2022-04-10 19:15:59.514417]Total energy: 26007337.019500628
[2022-04-10 19:17:13.588646]Total energy: 25994729.05187759
[2022-04-10 19:18:28.789896]Total energy: 26035363.921992715
[2022-04-10 19:19:43.548668]Total energy: 26033623.83197422
[2022-04-10 19:21:23.845675]Total energy: 25988949.38857884
[2022-04-10 19:23:09.372561]Total energy: 25961048.926777713
[2022-04-10 19:24:46.824133]Total energy: 26054943.435502794
[2022-04-10 19:26:24.509672]Total energy: 25980230.68231411
[2022-04-10 19:27:50.321792]Total energy: 25992612.610853527
[2022-04-10 19:29:06.416755]Total energy: 26025615.88806409
[2022-04-10 19:30:21.087325]Total energy: 26028614.5137015
[2022-04-10 19:31:36.296930]Total energy: 26037001.106325522
[2022-04-10 19:32:50.579168]Total energy: 26033023.274222467
[2022-04-10 19:34:04.232570]Total energy: 25994156.548147205
[2022-04-10 19:35:18.365764]Total energy: 26021723.21264554
[2022-04-10 19:36:32.338231]Total energy: 26013989.605434585
[2022-04-10 19:37:47.102907]Total energy: 26059201.132231213
[2022-04-10 19:39:02.581940]Total energy: 25979395.388552938
[2022-04-10 19:40:18.089441]Total energy: 25994200.63434705
[2022-04-10 19:41:57.760329]Total energy: 26021962.82076344
[2022-04-10 19:43:33.866586]Total energy: 26091957.71297105
[2022-04-10 19:45:05.446685]Total energy: 26061602.436240777
[2022-04-10 19:46:36.859248]Total energy: 26018338.448744103
[2022-04-10 19:48:10.057301]Total energy: 26045621.038135774
[2022-04-10 19:49:43.224894]Total energy: 26026564.854605507
[2022-04-10 19:51:17.002726]Total energy: 26019341.235372454
[2022-04-10 19:52:39.320662]Total energy: 25989006.882129204
[2022-04-10 19:53:54.949481]Total energy: 25951011.07944741
[2022-04-10 19:55:09.186773]Total energy: 25990529.39521287
[2022-04-10 19:56:23.341949]Total energy: 25967352.187153578
[2022-04-10 19:57:37.569186]Total energy: 26022694.224319827
[2022-04-10 19:58:52.486975]Total energy: 26010294.459963545
[2022-04-10 20:00:08.253690]Total energy: 25960014.997179653
[2022-04-10 20:01:34.856400]Total energy: 26005358.648329366
[2022-04-10 20:02:59.045968]Total energy: 25990072.097001296
[2022-04-10 20:04:13.341276]Total energy: 26019914.239317052
[2022-04-10 20:05:27.929889]Total energy: 25985206.818213668
[2022-04-10 20:06:41.683391]Total energy: 25969474.272662137
[2022-04-10 20:07:58.483884]Total energy: 25954511.894946974
[2022-04-10 20:09:14.361468]Total energy: 25970179.797626507
[2022-04-10 20:11:06.814657]Total energy: 26036318.379733965
[2022-04-10 20:13:13.143121]Total energy: 25987921.738206096
[2022-04-10 20:14:44.076705]Total energy: 25913613.533650078
[2022-04-10 20:16:06.012826]Total energy: 26027781.261646338
[2022-04-10 20:17:29.421381]Total energy: 25917606.026298724
[2022-04-10 20:18:48.190668]Total energy: 25969826.282779418
[2022-04-10 20:20:02.516789]Total energy: 25964785.75509032
[2022-04-10 20:21:53.520281]Total energy: 26006374.314707242
[2022-04-10 20:23:49.862696]Total energy: 25962206.384914428
[2022-04-10 20:25:32.102940]Total energy: 26009737.666952774
[2022-04-10 20:26:50.416473]Total energy: 25986090.16030892
[2022-04-10 20:28:05.316421]Total energy: 25942873.369373508
[2022-04-10 20:29:19.870966]Total energy: 25968149.376519755
[2022-04-10 20:30:56.636298]Total energy: 26015369.612552848
[2022-04-10 20:32:42.237966]Total energy: 26017529.470892057
[2022-04-10 20:34:14.050828]Total energy: 26013096.697245322
[2022-04-10 20:35:46.584228]Total energy: 26055180.889420394
[2022-04-10 20:37:02.114687]Total energy: 26047782.942234054
[2022-04-10 20:38:16.434597]Total energy: 26051657.790641703
[2022-04-10 20:39:30.866050]Total energy: 25968734.288126215
[2022-04-10 20:41:08.778120]Total energy: 25969654.818233624
[2022-04-10 20:42:38.690814]Total energy: 26027819.12072032
[2022-04-10 20:43:54.936075]Total energy: 25989367.339112997
[2022-04-10 20:45:10.428415]Total energy: 25955432.365978975
[2022-04-10 20:46:25.379312]Total energy: 25965155.388468884
[2022-04-10 20:47:39.756938]Total energy: 25965482.245121613
[2022-04-10 20:48:55.262792]Total energy: 26016589.78824135
[2022-04-10 20:50:10.173355]Total energy: 25956683.836582463
[2022-04-10 20:52:02.301683]Total energy: 26036498.72899116
