initial: 101 - diverse_no_blind_seed
[2022-04-11 19:52:55.769206]Total energy: 19372930.897122797
[2022-04-11 19:54:14.682618]Total energy: 19384829.66750913
[2022-04-11 19:55:35.362531]Total energy: 19355729.544387065
[2022-04-11 19:56:56.287938]Total energy: 19390022.42163717
[2022-04-11 19:58:16.990012]Total energy: 19403417.978391863
[2022-04-11 19:59:39.058377]Total energy: 19359354.40618806
[2022-04-11 20:01:06.930358]Total energy: 19380730.550784
[2022-04-11 20:02:21.849759]Total energy: 19385286.5925156
[2022-04-11 20:03:41.612129]Total energy: 19358245.519760665
[2022-04-11 20:05:00.873699]Total energy: 19374008.61812418
[2022-04-11 20:06:22.139680]Total energy: 19376559.980626356
[2022-04-11 20:07:40.612633]Total energy: 19368384.13303608
[2022-04-11 20:09:00.443004]Total energy: 19390682.01561548
[2022-04-11 20:10:18.887652]Total energy: 19385980.52448505
[2022-04-11 20:11:40.698898]Total energy: 19384923.507740844
[2022-04-11 20:13:12.408664]Total energy: 19358727.82255388
[2022-04-11 20:14:40.810125]Total energy: 19373627.63770871
[2022-04-11 20:15:59.954444]Total energy: 19391943.089219254
[2022-04-11 20:17:21.223407]Total energy: 19389403.744649477
[2022-04-11 20:18:36.683741]Total energy: 19381735.541014712
[2022-04-11 20:19:54.533999]Total energy: 19352819.060302425
[2022-04-11 20:21:32.643597]Total energy: 19382190.779477898
[2022-04-11 20:23:11.197890]Total energy: 19392054.45165922
[2022-04-11 20:24:40.249719]Total energy: 19388912.845916394
[2022-04-11 20:25:58.733148]Total energy: 19353232.177087322
[2022-04-11 20:27:16.709542]Total energy: 19382453.914922383
[2022-04-11 20:28:37.022492]Total energy: 19375128.680853438
[2022-04-11 20:29:52.545039]Total energy: 19403810.35316275
[2022-04-11 20:31:31.250417]Total energy: 19389735.07349758
[2022-04-11 20:33:13.729634]Total energy: 19422505.321946688
[2022-04-11 20:34:42.038288]Total energy: 19377675.33296793
[2022-04-11 20:36:00.914618]Total energy: 19363237.96585367
[2022-04-11 20:37:19.004378]Total energy: 19389097.930626575
[2022-04-11 20:38:35.666435]Total energy: 19387873.492194
[2022-04-11 20:39:57.130744]Total energy: 19380703.048552997
[2022-04-11 20:41:22.374126]Total energy: 19387060.312888872
[2022-04-11 20:42:48.700987]Total energy: 19403555.625503503
[2022-04-11 21:22:23.565770]Total energy: 19385870.340638548
[2022-04-11 21:23:42.160835]Total energy: 19354319.45063917
[2022-04-11 21:24:58.132414]Total energy: 19386432.532632492
[2022-04-11 21:26:09.853569]Total energy: 19395096.141958915
[2022-04-11 21:27:22.502023]Total energy: 19370995.96526595
[2022-04-11 21:28:35.911531]Total energy: 19359936.066358842
[2022-04-11 21:29:47.984465]Total energy: 19391427.533488803
[2022-04-11 21:31:00.632816]Total energy: 19362356.07144851
[2022-04-11 21:32:11.586966]Total energy: 19391309.94106908
[2022-04-11 21:33:24.987003]Total energy: 19387664.291319482
[2022-04-11 21:34:39.025053]Total energy: 19361425.21398012
[2022-04-11 21:35:49.860837]Total energy: 19363895.299829155
[2022-04-11 21:37:01.973110]Total energy: 19368979.267154206
[2022-04-11 21:38:18.398832]Total energy: 19365930.45913699
[2022-04-11 21:39:31.642193]Total energy: 19368971.64515028
[2022-04-11 21:40:43.449023]Total energy: 19370860.56144205
[2022-04-11 21:41:58.291725]Total energy: 19378568.408066124
[2022-04-11 21:43:12.092344]Total energy: 19401386.68523062
[2022-04-11 21:44:30.042181]Total energy: 19372627.450746022
[2022-04-11 21:45:44.797379]Total energy: 19377510.83917573
[2022-04-11 21:46:58.076956]Total energy: 19389278.517665185
[2022-04-11 21:48:15.198494]Total energy: 19381145.278531082
[2022-04-11 21:49:28.204225]Total energy: 19374007.394601606
[2022-04-11 21:50:39.008733]Total energy: 19388933.46742352
[2022-04-11 21:51:48.142683]Total energy: 19390558.86655517
[2022-04-11 21:52:58.338268]Total energy: 19382711.398165576
[2022-04-11 21:54:07.598534]Total energy: 19396918.295886155
[2022-04-11 21:55:23.104021]Total energy: 19396548.008712396
[2022-04-11 21:56:38.718376]Total energy: 19380433.28737354
[2022-04-11 21:57:47.978678]Total energy: 19379664.22044926
[2022-04-11 21:58:55.982252]Total energy: 19370222.413308963
[2022-04-11 22:00:05.098600]Total energy: 19386971.710670486
[2022-04-11 22:01:14.002596]Total energy: 19391047.18048519
[2022-04-11 22:02:21.728135]Total energy: 19402985.07057508
[2022-04-11 22:03:32.132009]Total energy: 19373680.67115282
[2022-04-11 22:04:39.128619]Total energy: 19388523.53715813
[2022-04-11 22:05:48.731107]Total energy: 19404274.421302557
[2022-04-11 22:06:57.416352]Total energy: 19354966.02800642
[2022-04-11 22:08:08.596242]Total energy: 19362234.37456461
[2022-04-11 22:09:15.749223]Total energy: 19378823.696432337
[2022-04-11 22:10:22.940833]Total energy: 19382303.592851482
[2022-04-11 22:11:34.413044]Total energy: 19393996.91937905
[2022-04-11 22:12:42.436984]Total energy: 19377526.654352143
[2022-04-11 22:13:51.725710]Total energy: 19350440.78301193
[2022-04-11 22:15:13.398389]Total energy: 19359656.78154931
[2022-04-11 22:16:23.363854]Total energy: 19389288.524803333
[2022-04-11 22:17:31.640054]Total energy: 19368889.31673272
[2022-04-11 22:18:39.530079]Total energy: 19357578.987634342
[2022-04-11 22:19:50.542787]Total energy: 19383860.044859543
[2022-04-11 22:21:00.052317]Total energy: 19364025.995364424
[2022-04-11 22:22:09.397384]Total energy: 19366558.36889841
[2022-04-11 22:23:23.951680]Total energy: 19378182.72899364
[2022-04-11 22:24:36.252673]Total energy: 19352292.44557396
[2022-04-11 22:25:50.957344]Total energy: 19375716.344252434
[2022-04-11 22:27:05.570643]Total energy: 19425726.38269118
[2022-04-11 22:28:25.883424]Total energy: 19378317.58434987
[2022-04-11 22:29:45.343335]Total energy: 19374721.16841687
[2022-04-11 22:31:05.713804]Total energy: 19380374.037626673
[2022-04-11 22:32:26.339316]Total energy: 19398226.45009181
[2022-04-11 22:33:45.810221]Total energy: 19376017.256408155
[2022-04-11 22:35:06.837130]Total energy: 19384369.728753522
[2022-04-11 22:36:27.526756]Total energy: 19400378.116004605
[2022-04-11 22:37:56.254182]Total energy: 19374549.318499137
[2022-04-11 22:39:15.847641]Total energy: 19396050.41257684
[2022-04-11 22:40:35.340934]Total energy: 19380157.937162478
[2022-04-11 22:41:59.262697]Total energy: 19366023.36730107
[2022-04-11 22:43:20.943350]Total energy: 19379221.315769795
[2022-04-11 22:44:40.287686]Total energy: 19401916.7278637
[2022-04-11 22:45:59.615151]Total energy: 19377015.978605643
[2022-04-11 22:47:19.478404]Total energy: 19364846.70819067
[2022-04-11 22:48:40.344660]Total energy: 19401719.313773304
[2022-04-11 22:50:02.340713]Total energy: 19390148.688259292
[2022-04-11 22:51:26.937483]Total energy: 19369126.534162264
[2022-04-11 22:52:47.084316]Total energy: 19390578.056646846
[2022-04-11 22:54:05.662768]Total energy: 19389505.222495474
[2022-04-11 22:55:25.535270]Total energy: 19374731.694606062
[2022-04-11 22:56:46.159140]Total energy: 19372833.9169823
[2022-04-11 22:58:06.930659]Total energy: 19376865.28617094
[2022-04-11 22:59:26.540536]Total energy: 19399611.488670275
[2022-04-11 23:01:03.685967]Total energy: 19421500.065372325
[2022-04-11 23:02:30.354190]Total energy: 19378526.51531916
[2022-04-11 23:03:52.996699]Total energy: 19380997.679070417
[2022-04-11 23:05:16.744071]Total energy: 19398531.145928875
[2022-04-11 23:06:33.983400]Total energy: 19377481.113647904
[2022-04-11 23:07:42.409738]Total energy: 19394384.46091983
[2022-04-11 23:08:51.406519]Total energy: 19391108.92531804
[2022-04-11 23:10:02.064828]Total energy: 19367874.38392895
[2022-04-11 23:11:15.076303]Total energy: 19365984.414701443
[2022-04-11 23:12:28.535170]Total energy: 19360643.50162148
[2022-04-11 23:13:38.553408]Total energy: 19368825.677009482
[2022-04-11 23:14:46.427065]Total energy: 19381406.65856812
[2022-04-11 23:15:54.317287]Total energy: 19369390.776881076
[2022-04-11 23:17:02.785510]Total energy: 19385816.866388716
[2022-04-11 23:18:11.989976]Total energy: 19372736.72710234
[2022-04-11 23:19:20.207326]Total energy: 19371563.144939523
[2022-04-11 23:20:43.899911]Total energy: 19344719.460869223
[2022-04-11 23:22:06.843125]Total energy: 19363475.74762187
[2022-04-11 23:23:22.093745]Total energy: 19367819.29340118
[2022-04-11 23:24:31.167608]Total energy: 19390650.824998032
[2022-04-11 23:25:40.634746]Total energy: 19359074.97541654
[2022-04-11 23:26:49.877317]Total energy: 19375884.586699165
[2022-04-11 23:28:05.265478]Total energy: 19376917.833299324
[2022-04-11 23:29:20.782994]Total energy: 19373879.594202764
[2022-04-11 23:30:46.042353]Total energy: 19384488.59160622
[2022-04-11 23:32:24.096388]Total energy: 19394728.638140954
[2022-04-11 23:33:52.819110]Total energy: 19373399.527991705
[2022-04-11 23:35:15.673556]Total energy: 19370956.95169694
[2022-04-11 23:36:41.091602]Total energy: 19366873.55450703
[2022-04-11 23:37:59.472995]Total energy: 19372328.1632277
[2022-04-11 23:39:19.108328]Total energy: 19366773.350503206
[2022-04-11 23:40:43.202430]Total energy: 19394164.644209545
[2022-04-11 23:42:07.391389]Total energy: 19392431.32769448
[2022-04-11 23:43:22.822990]Total energy: 19371044.96339458
[2022-04-11 23:44:37.676291]Total energy: 19380676.16353784
[2022-04-11 23:45:53.100275]Total energy: 19370669.728267934
[2022-04-11 23:47:09.085355]Total energy: 19360743.462678853
[2022-04-11 23:48:26.468364]Total energy: 19354628.045042668
[2022-04-11 23:49:44.917741]Total energy: 19361901.097819075
[2022-04-11 23:51:07.867329]Total energy: 19364278.49056758
[2022-04-11 23:52:34.876775]Total energy: 19396065.21880825
[2022-04-11 23:53:56.000344]Total energy: 19394511.601445913
[2022-04-11 23:55:11.858539]Total energy: 19368111.85751825
[2022-04-11 23:56:28.356281]Total energy: 19390300.27234734
[2022-04-11 23:57:37.594057]Total energy: 19353559.991472803
[2022-04-11 23:58:53.483656]Total energy: 19401354.833130024
[2022-04-12 00:00:10.807348]Total energy: 19326762.71567468
[2022-04-12 00:01:29.828559]Total energy: 19381381.98495748
[2022-04-12 00:02:49.749690]Total energy: 19360952.274660926
[2022-04-12 00:04:08.057417]Total energy: 19370673.643379357
[2022-04-12 00:05:26.137702]Total energy: 19370877.22480901
[2022-04-12 00:06:48.435289]Total energy: 19368642.010893498
[2022-04-12 00:08:15.047300]Total energy: 19384483.760704968
[2022-04-12 00:09:33.793191]Total energy: 19363006.00840341
[2022-04-12 00:11:01.804499]Total energy: 19389887.371462483
[2022-04-12 00:12:27.711312]Total energy: 19385288.325918566
[2022-04-12 00:13:45.901071]Total energy: 19375252.566273686
[2022-04-12 00:15:01.849598]Total energy: 19358225.22703244
[2022-04-12 00:16:20.292759]Total energy: 19368206.405665256
[2022-04-12 00:17:27.986564]Total energy: 19393655.084150642
[2022-04-12 00:18:42.474715]Total energy: 19386236.076567378
[2022-04-12 00:20:01.217367]Total energy: 19358199.721025705
[2022-04-12 00:21:23.199451]Total energy: 19389372.958265822
[2022-04-12 00:22:43.704577]Total energy: 19375197.371091902
[2022-04-12 00:24:02.062333]Total energy: 19398691.603128623
[2022-04-12 00:25:21.724042]Total energy: 19398258.10072563
[2022-04-12 00:26:38.518796]Total energy: 19364079.943329036
[2022-04-12 00:27:57.542052]Total energy: 19355525.487716988
[2022-04-12 00:29:15.950456]Total energy: 19376825.925633464
[2022-04-12 00:30:51.103914]Total energy: 19399394.923568256
[2022-04-12 00:32:11.736255]Total energy: 19382949.652717087
[2022-04-12 00:33:26.917766]Total energy: 19412481.53790898
[2022-04-12 00:34:45.012827]Total energy: 19383599.165491458
[2022-04-12 00:36:03.238517]Total energy: 19368275.579911914
[2022-04-12 00:37:21.878092]Total energy: 19382508.488706265
[2022-04-12 00:38:35.958921]Total energy: 19380918.13178662
[2022-04-12 00:39:54.305017]Total energy: 19380481.335257117
[2022-04-12 00:41:26.593000]Total energy: 19385130.784758095
[2022-04-12 00:42:49.902684]Total energy: 19358023.923433684
[2022-04-12 00:44:08.341613]Total energy: 19371021.34998134
[2022-04-12 00:45:28.721170]Total energy: 19394648.00640651
[2022-04-12 00:46:46.406625]Total energy: 19384864.54356892
[2022-04-12 00:48:04.357715]Total energy: 19372332.092627015
[2022-04-12 00:49:25.698086]Total energy: 19381779.003523614
[2022-04-12 00:50:55.249765]Total energy: 19373405.25304306
[2022-04-12 00:52:20.982405]Total energy: 19386491.529998507
[2022-04-12 00:53:37.892314]Total energy: 19384614.59719202
[2022-04-12 00:54:56.006925]Total energy: 19382950.0592187
[2022-04-12 00:56:10.443480]Total energy: 19376034.39316955
[2022-04-12 00:57:28.710711]Total energy: 19388737.56477219
[2022-04-12 00:58:48.841589]Total energy: 19354061.08579362
[2022-04-12 01:00:07.793425]Total energy: 19396703.967815068
[2022-04-12 01:01:36.826586]Total energy: 19386998.901501846
[2022-04-12 01:03:01.692222]Total energy: 19384126.509683333
[2022-04-12 01:04:19.815884]Total energy: 19369537.9242226
[2022-04-12 01:05:40.328903]Total energy: 19388729.046319116
[2022-04-12 01:06:58.261631]Total energy: 19371604.277708333
[2022-04-12 01:08:19.257943]Total energy: 19391486.005023617
[2022-04-12 01:09:36.941004]Total energy: 19357889.548107155
[2022-04-12 01:11:08.108796]Total energy: 19394699.081961535
[2022-04-12 01:12:28.471553]Total energy: 19400824.53334483
[2022-04-12 01:13:45.187459]Total energy: 19358015.060905136
[2022-04-12 01:15:03.788768]Total energy: 19368169.65880775
[2022-04-12 01:16:22.216689]Total energy: 19374284.18997676
[2022-04-12 01:17:40.703878]Total energy: 19363283.901247174
[2022-04-12 01:18:59.186974]Total energy: 19384270.308492437
[2022-04-12 01:20:17.371382]Total energy: 19389488.753914773
[2022-04-12 01:21:36.029307]Total energy: 19380679.026426837
[2022-04-12 01:22:51.267447]Total energy: 19374055.170906536
[2022-04-12 01:24:05.981378]Total energy: 19392826.934903603
[2022-04-12 01:25:27.929216]Total energy: 19362492.532531854
[2022-04-12 01:26:49.551990]Total energy: 19380539.193950493
[2022-04-12 01:28:09.882238]Total energy: 19358107.91652971
[2022-04-12 01:29:28.471538]Total energy: 19375028.96594934
[2022-04-12 01:30:55.403811]Total energy: 19387912.35807792
[2022-04-12 01:32:16.578156]Total energy: 19360497.974051226
[2022-04-12 01:33:25.335631]Total energy: 19380278.806770615
[2022-04-12 01:34:38.017608]Total energy: 19379783.910713356
[2022-04-12 01:35:46.392040]Total energy: 19386089.85007165
[2022-04-12 01:36:55.682972]Total energy: 19366513.011147194
[2022-04-12 01:38:02.952210]Total energy: 19390536.252168875
[2022-04-12 01:39:11.579525]Total energy: 19369978.491536308
[2022-04-12 01:40:19.457182]Total energy: 19392388.588604998
[2022-04-12 01:41:34.764738]Total energy: 19393452.24043648
[2022-04-12 01:42:47.080439]Total energy: 19369602.50474777
[2022-04-12 01:43:56.837557]Total energy: 19389436.277490214
[2022-04-12 01:45:11.580242]Total energy: 19398790.034430288
[2022-04-12 01:46:24.005769]Total energy: 19378115.36753905
[2022-04-12 01:47:35.861277]Total energy: 19370774.406049933
[2022-04-12 01:48:47.698328]Total energy: 19370061.298454966
[2022-04-12 01:49:56.881717]Total energy: 19353463.254485838
[2022-04-12 01:51:14.403248]Total energy: 19381177.49254588
[2022-04-12 01:52:33.100974]Total energy: 19354573.829332594
[2022-04-12 01:53:57.020303]Total energy: 19396799.74713014
[2022-04-12 01:55:16.087326]Total energy: 19372097.35539067
[2022-04-12 01:56:33.600693]Total energy: 19382277.079717964
[2022-04-12 01:57:52.663811]Total energy: 19397209.46191517
[2022-04-12 01:59:10.848209]Total energy: 19397429.69699401
[2022-04-12 02:00:34.198954]Total energy: 19370144.283897184
[2022-04-12 02:01:56.718608]Total energy: 19369050.994159207
[2022-04-12 02:03:13.050621]Total energy: 19393329.207497507
[2022-04-12 02:04:28.644473]Total energy: 19358933.20039604
[2022-04-12 02:05:44.409451]Total energy: 19409807.83764534
[2022-04-12 02:07:03.914916]Total energy: 19385606.805187587
[2022-04-12 02:08:18.329628]Total energy: 19375057.59909244
[2022-04-12 02:09:32.247154]Total energy: 19371457.945143983
[2022-04-12 02:11:09.281705]Total energy: 19356955.316250667
[2022-04-12 02:12:34.003523]Total energy: 19394213.133331437
[2022-04-12 02:13:50.197309]Total energy: 19391046.56873048
[2022-04-12 02:15:14.491087]Total energy: 19382278.36235062
[2022-04-12 02:16:34.958992]Total energy: 19377519.70802529
[2022-04-12 02:17:46.738739]Total energy: 19384808.94589984
[2022-04-12 02:19:05.240311]Total energy: 19378415.517285384
[2022-04-12 02:20:23.759378]Total energy: 19379610.42203132
[2022-04-12 02:21:51.837880]Total energy: 19361667.691324495
[2022-04-12 02:23:00.392088]Total energy: 19362036.51292175
[2022-04-12 02:24:14.981470]Total energy: 19373093.227373548
[2022-04-12 02:25:23.978002]Total energy: 19353005.177864715
[2022-04-12 02:26:32.129890]Total energy: 19350778.976229444
[2022-04-12 02:27:40.791969]Total energy: 19387265.52330766
[2022-04-12 02:28:48.656561]Total energy: 19378714.932422105
[2022-04-12 02:29:59.759122]Total energy: 19386693.21962565
[2022-04-12 02:31:20.677706]Total energy: 19387272.548988245
[2022-04-12 02:32:44.707753]Total energy: 19393426.937797017
[2022-04-12 02:33:55.632752]Total energy: 19378393.006674167
[2022-04-12 02:35:09.185811]Total energy: 19403102.173500452
[2022-04-12 02:36:16.521800]Total energy: 19379799.176178
[2022-04-12 02:37:24.872462]Total energy: 19375782.3712856
[2022-04-12 02:38:37.621283]Total energy: 19411204.378862057
[2022-04-12 02:39:51.712760]Total energy: 19389519.770718727
[2022-04-12 02:41:12.733520]Total energy: 19390684.44343957
[2022-04-12 02:42:33.138518]Total energy: 19367748.068463832
[2022-04-12 02:43:54.312614]Total energy: 19361753.328123894
[2022-04-12 02:45:15.798130]Total energy: 19373157.909244027
[2022-04-12 02:46:35.584334]Total energy: 19380359.186873652
[2022-04-12 02:47:53.620245]Total energy: 19397858.577054273
[2022-04-12 02:49:09.344782]Total energy: 19375283.358135656
[2022-04-12 02:50:33.428378]Total energy: 19339152.283081416
[2022-04-12 02:52:06.085848]Total energy: 19371123.980419558
[2022-04-12 02:53:32.103730]Total energy: 19364764.956960294
[2022-04-12 02:54:48.792845]Total energy: 19361946.985182535
[2022-04-12 02:55:58.438564]Total energy: 19366549.848506626
[2022-04-12 02:57:09.735172]Total energy: 19370858.5994257
[2022-04-12 02:58:20.216334]Total energy: 19371073.968943268
[2022-04-12 02:59:29.086907]Total energy: 19366731.315297708
[2022-04-12 03:00:46.694328]Total energy: 19395634.1334378
[2022-04-12 03:02:01.958794]Total energy: 19382110.553894
[2022-04-12 03:03:13.544709]Total energy: 19390074.54917027
[2022-04-12 03:04:29.150430]Total energy: 19365150.337661564
[2022-04-12 03:05:37.634471]Total energy: 19378638.20756658
[2022-04-12 03:06:45.270329]Total energy: 19387662.576854654
[2022-04-12 03:07:56.249510]Total energy: 19397546.963229697
[2022-04-12 03:09:13.356951]Total energy: 19371147.662178725
[2022-04-12 03:10:35.648504]Total energy: 19341124.911169622
[2022-04-12 03:11:58.255825]Total energy: 19378016.92979837
[2022-04-12 03:13:12.620200]Total energy: 19364820.34437577
[2022-04-12 03:14:29.137060]Total energy: 19375962.719731294
[2022-04-12 03:15:38.074974]Total energy: 19343156.62723478
[2022-04-12 03:16:45.699857]Total energy: 19369860.88738553
[2022-04-12 03:17:54.101687]Total energy: 19357538.08201386
[2022-04-12 03:19:01.984803]Total energy: 19371398.126323484
[2022-04-12 03:20:14.117146]Total energy: 19366360.496815268
[2022-04-12 03:21:36.707497]Total energy: 19378019.441572737
[2022-04-12 03:22:57.391576]Total energy: 19365068.516926367
[2022-04-12 03:24:08.222428]Total energy: 19383203.583013028
[2022-04-12 03:25:22.639110]Total energy: 19382061.636710443
[2022-04-12 03:26:43.008287]Total energy: 19363745.78329753
[2022-04-12 03:28:02.580766]Total energy: 19361743.751122236
[2022-04-12 03:29:13.759224]Total energy: 19385194.235330146
[2022-04-12 03:30:55.466656]Total energy: 19377961.83248836
[2022-04-12 03:32:24.499413]Total energy: 19362319.418066178
[2022-04-12 03:33:49.879201]Total energy: 19387768.03977918
[2022-04-12 03:35:12.286458]Total energy: 19387269.421365794
[2022-04-12 03:36:30.691213]Total energy: 19345149.503703263
[2022-04-12 03:37:49.769881]Total energy: 19373877.97682756
[2022-04-12 03:39:06.815138]Total energy: 19369317.147446964
[2022-04-12 03:40:19.768537]Total energy: 19391317.58760059
[2022-04-12 03:41:29.372081]Total energy: 19390679.777644034
[2022-04-12 03:42:41.420696]Total energy: 19399310.87804196
[2022-04-12 03:43:48.734445]Total energy: 19397899.05562034
[2022-04-12 03:44:56.489927]Total energy: 19361958.219982583
[2022-04-12 03:46:07.290370]Total energy: 19374912.00708957
[2022-04-12 03:47:17.503793]Total energy: 19384679.573067345
[2022-04-12 03:48:27.063076]Total energy: 19391393.24979933
[2022-04-12 03:49:35.287537]Total energy: 19384375.413660243
[2022-04-12 03:50:49.061498]Total energy: 19386630.558472622
[2022-04-12 03:52:11.314053]Total energy: 19388049.251169562
[2022-04-12 03:53:29.693877]Total energy: 19366934.28841387
[2022-04-12 03:54:40.151280]Total energy: 19384770.912568275
[2022-04-12 03:55:48.656980]Total energy: 19414134.351773996
[2022-04-12 03:56:57.552066]Total energy: 19382218.280683786
[2022-04-12 03:58:07.123039]Total energy: 19351564.87685732
[2022-04-12 03:59:26.259328]Total energy: 19389633.681926344
[2022-04-12 04:00:47.985040]Total energy: 19375558.945762422
[2022-04-12 04:02:04.250402]Total energy: 19369587.664220225
[2022-04-12 04:03:13.641107]Total energy: 19393959.942460086
[2022-04-12 04:04:20.441866]Total energy: 19400852.673786506
[2022-04-12 04:05:30.235681]Total energy: 19394583.837989084
[2022-04-12 04:06:47.125999]Total energy: 19387856.81375948
[2022-04-12 04:08:07.033875]Total energy: 19376393.15526276
[2022-04-12 04:09:24.403359]Total energy: 19397662.541646224
[2022-04-12 04:10:56.693054]Total energy: 19406524.902431026
[2022-04-12 04:12:24.576490]Total energy: 19385316.531120706
[2022-04-12 04:13:47.112028]Total energy: 19365507.94838995
[2022-04-12 04:15:04.908993]Total energy: 19361502.796127204
[2022-04-12 04:16:22.202214]Total energy: 19396396.85761052
[2022-04-12 04:17:42.181193]Total energy: 19405775.551952824
[2022-04-12 04:19:01.301528]Total energy: 19393745.950672325
[2022-04-12 04:20:18.545846]Total energy: 19346592.62312756
[2022-04-12 04:21:37.768934]Total energy: 19395002.03326408
[2022-04-12 04:22:55.629343]Total energy: 19374018.08888222
[2022-04-12 04:24:13.645583]Total energy: 19392878.76144744
[2022-04-12 04:25:32.236169]Total energy: 19381818.711558633
[2022-04-12 04:26:49.602173]Total energy: 19358215.44524869
[2022-04-12 04:28:08.414728]Total energy: 19348193.34797054
[2022-04-12 04:29:24.882893]Total energy: 19357401.698645018
[2022-04-12 04:31:02.024157]Total energy: 19374676.183271255
[2022-04-12 04:32:30.160116]Total energy: 19387674.45207612
[2022-04-12 04:33:45.449044]Total energy: 19372969.505539875
[2022-04-12 04:35:04.661034]Total energy: 19396660.169289917
[2022-04-12 04:36:22.392840]Total energy: 19370347.667685445
[2022-04-12 04:37:41.936540]Total energy: 19372301.77256509
[2022-04-12 04:38:58.605611]Total energy: 19379032.814126927
[2022-04-12 04:40:13.044685]Total energy: 19377845.928041954
[2022-04-12 04:41:27.587012]Total energy: 19419187.80603737
[2022-04-12 04:42:44.251676]Total energy: 19396327.25500858
[2022-04-12 04:44:03.189569]Total energy: 19384703.678802185
[2022-04-12 04:45:20.222591]Total energy: 19390515.30155692
[2022-04-12 04:46:38.043082]Total energy: 19369865.28502025
[2022-04-12 04:47:57.942886]Total energy: 19372980.170917314
[2022-04-12 04:49:15.716780]Total energy: 19383845.844801065
[2022-04-12 04:50:45.352291]Total energy: 19368811.883372795
[2022-04-12 04:52:13.468768]Total energy: 19362014.552478183
[2022-04-12 04:53:34.809798]Total energy: 19401796.003735982
[2022-04-12 04:54:53.055246]Total energy: 19382656.340683613
[2022-04-12 04:56:11.603826]Total energy: 19395783.147124868
[2022-04-12 04:57:57.669474]Total energy: 19389850.91905597
[2022-04-12 04:59:20.931357]Total energy: 19377464.95745497
[2022-04-12 05:00:42.716004]Total energy: 19386829.5652883
[2022-04-12 05:02:02.210341]Total energy: 19390326.833003234
[2022-04-12 05:03:23.185758]Total energy: 19362992.606684793
[2022-04-12 05:04:41.034764]Total energy: 19398090.67196394
[2022-04-12 05:05:51.042841]Total energy: 19372870.505807776
[2022-04-12 05:06:58.245607]Total energy: 19359045.430672403
[2022-04-12 05:08:15.515874]Total energy: 19396316.26710483
[2022-04-12 05:09:40.879950]Total energy: 19359838.35995763
[2022-04-12 05:10:58.599641]Total energy: 19354780.395149022
[2022-04-12 05:12:16.287101]Total energy: 19383029.5830107
[2022-04-12 05:13:38.239626]Total energy: 19377891.24874418
[2022-04-12 05:14:57.847575]Total energy: 19381109.05643276
[2022-04-12 05:16:16.470375]Total energy: 19364826.425407145
[2022-04-12 05:17:33.919894]Total energy: 19411782.784501437
[2022-04-12 05:18:55.351064]Total energy: 19386711.93273444
[2022-04-12 05:20:16.394872]Total energy: 19367653.242960904
[2022-04-12 05:21:34.879404]Total energy: 19375675.192537654
[2022-04-12 05:22:44.423764]Total energy: 19376165.284159496
[2022-04-12 05:23:51.121894]Total energy: 19388721.116984833
[2022-04-12 05:25:03.747916]Total energy: 19393733.959885687
[2022-04-12 05:26:14.771960]Total energy: 19410724.34726879
[2022-04-12 05:27:25.190868]Total energy: 19379891.952927165
[2022-04-12 05:28:31.138665]Total energy: 19375772.354901634
[2022-04-12 05:29:40.847708]Total energy: 19383940.97473318
[2022-04-12 05:31:03.561148]Total energy: 19390551.201865938
[2022-04-12 05:32:34.644207]Total energy: 19365385.92244072
[2022-04-12 05:33:53.143910]Total energy: 19377583.2205439
[2022-04-12 05:35:06.199107]Total energy: 19407784.456292175
[2022-04-12 05:36:14.117654]Total energy: 19372112.41980095
[2022-04-12 05:37:24.947453]Total energy: 19363282.71715984
[2022-04-12 05:38:39.101701]Total energy: 19402749.895644143
[2022-04-12 05:39:56.291983]Total energy: 19389125.367766988
[2022-04-12 05:41:20.934825]Total energy: 19374902.379549194
[2022-04-12 05:42:40.331710]Total energy: 19363950.45840964
[2022-04-12 05:43:51.614206]Total energy: 19372051.773571312
[2022-04-12 05:45:00.145663]Total energy: 19373373.69601973
[2022-04-12 05:46:07.154471]Total energy: 19386504.067334704
[2022-04-12 05:47:18.131342]Total energy: 19394973.616884727
[2022-04-12 05:48:37.666626]Total energy: 19387055.950223982
[2022-04-12 05:49:56.813765]Total energy: 19385935.053454045
[2022-04-12 05:51:13.820628]Total energy: 19355976.354425922
[2022-04-12 05:52:20.962173]Total energy: 19399401.7687851
[2022-04-12 05:53:28.306848]Total energy: 19390174.893097263
[2022-04-12 05:54:37.472207]Total energy: 19364384.86508827
[2022-04-12 05:55:44.576052]Total energy: 19378845.58818562
[2022-04-12 05:56:52.320872]Total energy: 19374282.13901749
[2022-04-12 05:58:09.567182]Total energy: 19375492.536329027
[2022-04-12 05:59:20.920568]Total energy: 19400937.159197025
[2022-04-12 06:00:50.337334]Total energy: 19362991.399927165
[2022-04-12 06:02:02.078413]Total energy: 19390523.878316943
[2022-04-12 06:03:08.037215]Total energy: 19381563.351777047
[2022-04-12 06:04:16.420519]Total energy: 19387725.192891132
[2022-04-12 06:05:26.383867]Total energy: 19371649.32780843
[2022-04-12 06:06:37.989428]Total energy: 19381505.54198819
[2022-04-12 06:07:46.823872]Total energy: 19376530.67451397
[2022-04-12 06:09:04.473925]Total energy: 19372402.148064025
[2022-04-12 06:10:17.140372]Total energy: 19371089.26268144
