initial: all - diverse_no_blind_all
[2022-04-10 14:16:34.835964]Total energy: 16852098.296484236
[2022-04-10 14:17:26.103702]Total energy: 16832707.02195745
[2022-04-10 14:18:16.106234]Total energy: 16828922.278908484
[2022-04-10 14:19:06.017890]Total energy: 16850147.4254714
[2022-04-10 14:19:55.314781]Total energy: 16820631.130766183
[2022-04-10 14:21:12.271742]Total energy: 16843931.04003856
[2022-04-10 14:22:13.788274]Total energy: 16829266.13238876
[2022-04-10 14:23:03.639314]Total energy: 16864262.578669067
[2022-04-10 14:23:53.668365]Total energy: 16838945.3684261
[2022-04-10 14:24:43.695406]Total energy: 16855540.341799047
[2022-04-10 14:25:33.833121]Total energy: 16837861.15371668
[2022-04-10 14:26:24.266201]Total energy: 16864665.01888161
[2022-04-10 14:27:14.401381]Total energy: 16831852.188684892
[2022-04-10 14:28:05.409793]Total energy: 16840150.98121808
[2022-04-10 14:28:56.601489]Total energy: 16828415.876786377
[2022-04-10 14:29:47.045566]Total energy: 16845150.645899206
[2022-04-10 14:30:37.899720]Total energy: 16844945.7978167
[2022-04-10 14:31:28.357292]Total energy: 16853097.268203307
[2022-04-10 14:32:18.029527]Total energy: 16831159.537471235
[2022-04-10 14:33:07.968811]Total energy: 16822057.852978833
[2022-04-10 14:33:57.967845]Total energy: 16833764.071111683
[2022-04-10 14:34:48.260441]Total energy: 16844002.16527062
[2022-04-10 14:35:38.434686]Total energy: 16846351.677389555
[2022-04-10 14:36:28.557721]Total energy: 16839847.71771457
[2022-04-10 14:37:19.136141]Total energy: 16830586.410661943
[2022-04-10 14:38:08.795924]Total energy: 16872928.64644096
[2022-04-10 14:39:00.532963]Total energy: 16845651.24531175
[2022-04-10 14:40:04.042138]Total energy: 16832747.22546077
[2022-04-10 14:41:25.439486]Total energy: 16861809.798504155
[2022-04-10 14:42:34.951572]Total energy: 16838424.850996982
[2022-04-10 14:43:26.143711]Total energy: 16822679.598962396
[2022-04-10 14:44:16.650360]Total energy: 16821859.5781041
[2022-04-10 14:45:06.344471]Total energy: 16851065.240496814
[2022-04-10 14:45:57.836781]Total energy: 16852500.831019904
[2022-04-10 14:46:48.165927]Total energy: 16831425.9687444
[2022-04-10 14:47:40.026959]Total energy: 16845850.074449267
[2022-04-10 14:48:30.678238]Total energy: 16840620.97342845
[2022-04-10 14:49:20.628814]Total energy: 16833284.37843722
[2022-04-10 14:50:13.290816]Total energy: 16855284.59061722
[2022-04-10 14:51:13.242781]Total energy: 16837287.382790428
[2022-04-10 14:52:20.468545]Total energy: 16840161.25356286
[2022-04-10 14:53:34.213227]Total energy: 16841841.375794843
[2022-04-10 14:54:35.123714]Total energy: 16828897.46429993
[2022-04-10 14:55:25.106617]Total energy: 16830926.697976723
[2022-04-10 14:56:15.619487]Total energy: 16843004.481017895
[2022-04-10 14:57:07.422020]Total energy: 16846529.76479406
[2022-04-10 14:57:57.741230]Total energy: 16842239.128345996
[2022-04-10 14:58:48.935231]Total energy: 16846480.804069877
[2022-04-10 14:59:38.866786]Total energy: 16875538.492022313
[2022-04-10 15:00:49.269364]Total energy: 16846046.390347734
[2022-04-10 15:01:52.796038]Total energy: 16827511.236833885
[2022-04-10 15:02:53.606052]Total energy: 16838245.958704945
[2022-04-10 15:03:44.544352]Total energy: 16840123.407328647
[2022-04-10 15:04:34.647057]Total energy: 16846902.653465327
[2022-04-10 15:05:25.871854]Total energy: 16834141.36051049
[2022-04-10 15:06:16.940022]Total energy: 16847907.045838613
[2022-04-10 15:07:08.653761]Total energy: 16839533.623520594
[2022-04-10 15:07:58.457729]Total energy: 16839324.751168195
[2022-04-10 15:08:48.842175]Total energy: 16857158.19093178
[2022-04-10 15:09:39.131315]Total energy: 16852467.687809974
[2022-04-10 15:10:29.533484]Total energy: 16842091.089822456
[2022-04-10 15:11:20.089231]Total energy: 16836329.87992238
[2022-04-10 15:12:10.575692]Total energy: 16840884.01471626
[2022-04-10 15:13:00.961334]Total energy: 16859170.09836239
[2022-04-10 15:13:53.510760]Total energy: 16844458.14527547
[2022-04-10 15:14:44.618844]Total energy: 16842205.709968433
[2022-04-10 15:15:35.506846]Total energy: 16838220.109569058
[2022-04-10 15:16:25.512932]Total energy: 16838300.30768343
[2022-04-10 15:17:15.198260]Total energy: 16829614.92810484
[2022-04-10 15:18:05.339244]Total energy: 16848572.160576463
[2022-04-10 15:18:56.011680]Total energy: 16852244.75031479
[2022-04-10 15:19:46.412131]Total energy: 16830625.215583473
[2022-04-10 15:21:03.765274]Total energy: 16813135.167899363
[2022-04-10 15:22:23.902450]Total energy: 16836650.06621521
[2022-04-10 15:23:18.295925]Total energy: 16840369.681662165
[2022-04-10 15:24:08.508664]Total energy: 16830980.25764661
[2022-04-10 15:24:58.781131]Total energy: 16825049.403687105
[2022-04-10 15:25:48.549640]Total energy: 16832729.081318777
[2022-04-10 15:26:40.287182]Total energy: 16846070.254080255
[2022-04-10 15:27:30.529937]Total energy: 16813499.67995292
[2022-04-10 15:28:21.535824]Total energy: 16850353.84765862
[2022-04-10 15:29:12.490004]Total energy: 16848815.25173682
[2022-04-10 15:30:04.714563]Total energy: 16830219.301645875
[2022-04-10 15:30:55.414849]Total energy: 16824269.008058865
[2022-04-10 15:31:45.746736]Total energy: 16840273.678756956
[2022-04-10 15:32:35.452920]Total energy: 16842437.15650251
[2022-04-10 15:33:25.003806]Total energy: 16841534.99671569
[2022-04-10 15:34:14.664860]Total energy: 16823913.414886456
[2022-04-10 15:35:04.376620]Total energy: 16826626.641975526
[2022-04-10 15:35:54.429329]Total energy: 16836806.05193156
[2022-04-10 15:36:44.435941]Total energy: 16836772.768861856
[2022-04-10 15:37:34.568905]Total energy: 16843755.369528316
[2022-04-10 15:38:24.804339]Total energy: 16836412.83092628
[2022-04-10 15:39:14.564885]Total energy: 16840683.856550865
[2022-04-10 15:40:04.778299]Total energy: 16852523.862741463
[2022-04-10 15:41:09.436136]Total energy: 16847426.068283226
[2022-04-10 15:42:15.483512]Total energy: 16830647.93781606
[2022-04-10 15:43:24.134000]Total energy: 16836468.545172263
[2022-04-10 15:44:22.009741]Total energy: 16850022.178905856
[2022-04-10 15:45:11.989908]Total energy: 16876301.610638797
[2022-04-10 15:46:01.732706]Total energy: 16836993.555629
[2022-04-10 15:46:52.702804]Total energy: 16840824.27553592
[2022-04-10 15:47:42.845984]Total energy: 16841990.626026176
[2022-04-10 15:48:32.557688]Total energy: 16831053.004717186
[2022-04-10 15:49:23.121220]Total energy: 16836380.32967561
[2022-04-10 15:50:13.842717]Total energy: 16836202.64940196
[2022-04-10 15:51:31.757209]Total energy: 16864009.480919227
[2022-04-10 15:52:48.019739]Total energy: 16849635.920262493
[2022-04-10 15:53:54.602003]Total energy: 16848912.980141163
[2022-04-10 15:54:56.829993]Total energy: 16842255.45357823
[2022-04-10 15:55:47.182550]Total energy: 16838626.83764399
[2022-04-10 15:56:38.802550]Total energy: 16844546.561315097
[2022-04-10 15:57:28.796160]Total energy: 16838657.10352498
[2022-04-10 15:58:19.043537]Total energy: 16843252.30637632
[2022-04-10 15:59:10.674174]Total energy: 16846253.692478932
[2022-04-10 15:59:59.818298]Total energy: 16813421.474353235
[2022-04-10 16:00:50.029137]Total energy: 16849565.004092127
[2022-04-10 16:01:40.902812]Total energy: 16853123.074824575
[2022-04-10 16:02:30.435725]Total energy: 16837427.50924328
[2022-04-10 16:03:21.205595]Total energy: 16854283.24987299
[2022-04-10 16:04:11.403063]Total energy: 16835940.584501546
[2022-04-10 16:05:01.076217]Total energy: 16836108.354895424
[2022-04-10 16:05:50.683909]Total energy: 16855054.597255073
[2022-04-10 16:06:40.949875]Total energy: 16841051.85851855
[2022-04-10 16:07:31.436348]Total energy: 16842798.765828773
[2022-04-10 16:08:23.688552]Total energy: 16839760.72810357
[2022-04-10 16:09:14.509401]Total energy: 16826306.427924007
[2022-04-10 16:10:06.371085]Total energy: 16824929.983890284
[2022-04-10 16:11:07.503878]Total energy: 16825814.806689445
[2022-04-10 16:12:17.661135]Total energy: 16833788.651312474
[2022-04-10 16:13:30.224665]Total energy: 16832653.48175453
[2022-04-10 16:14:38.374295]Total energy: 16841788.30733049
[2022-04-10 16:15:28.081314]Total energy: 16817448.641641404
[2022-04-10 16:16:18.674855]Total energy: 16827662.228282664
[2022-04-10 16:17:09.183201]Total energy: 16840419.2154827
[2022-04-10 16:18:02.052426]Total energy: 16845887.152205594
[2022-04-10 16:18:52.074313]Total energy: 16836991.23965927
[2022-04-10 16:19:42.081229]Total energy: 16845498.27129637
[2022-04-10 16:20:58.929736]Total energy: 16835308.493509494
[2022-04-10 16:22:12.002468]Total energy: 16831998.7681741
[2022-04-10 16:23:02.520330]Total energy: 16859355.384077165
[2022-04-10 16:23:52.940422]Total energy: 16834289.52877337
[2022-04-10 16:24:48.041568]Total energy: 16841286.103293963
[2022-04-10 16:25:40.139843]Total energy: 16842641.402607333
[2022-04-10 16:26:30.279889]Total energy: 16852177.367075495
[2022-04-10 16:27:20.486753]Total energy: 16843116.650658764
[2022-04-10 16:28:10.790107]Total energy: 16843263.68121048
[2022-04-10 16:29:02.106989]Total energy: 16825458.052422635
[2022-04-10 16:29:52.573002]Total energy: 16817077.21218426
[2022-04-10 16:31:10.032029]Total energy: 16849783.73737738
[2022-04-10 16:32:33.155957]Total energy: 16834351.56880764
[2022-04-10 16:33:29.555540]Total energy: 16840010.453166433
[2022-04-10 16:34:19.749268]Total energy: 16856011.591987606
[2022-04-10 16:35:09.666803]Total energy: 16836851.169897363
[2022-04-10 16:36:00.332204]Total energy: 16824782.480368007
[2022-04-10 16:36:50.504551]Total energy: 16831067.865124088
[2022-04-10 16:37:40.763333]Total energy: 16839049.800871205
[2022-04-10 16:38:30.967147]Total energy: 16847182.09146441
[2022-04-10 16:39:21.390866]Total energy: 16836494.20639708
[2022-04-10 16:40:11.758396]Total energy: 16833273.616392564
[2022-04-10 16:41:24.302751]Total energy: 16819536.16967528
[2022-04-10 16:42:39.197730]Total energy: 16831358.470757224
[2022-04-10 16:43:42.380817]Total energy: 16826801.215374026
[2022-04-10 16:44:48.960709]Total energy: 16841143.820648823
[2022-04-10 16:45:57.280053]Total energy: 16824423.31643482
[2022-04-10 16:47:04.957122]Total energy: 16850959.097931005
[2022-04-10 16:48:15.767710]Total energy: 16859163.810942214
[2022-04-10 16:49:15.373679]Total energy: 16817126.76392575
[2022-04-10 16:50:05.947234]Total energy: 16848988.992458135
[2022-04-10 16:50:56.123539]Total energy: 16831330.724894088
[2022-04-10 16:51:46.360857]Total energy: 16827186.510680325
[2022-04-10 16:52:36.600884]Total energy: 16847565.00132887
[2022-04-10 16:53:27.192450]Total energy: 16846601.627477806
[2022-04-10 16:54:17.103201]Total energy: 16842738.719208553
[2022-04-10 16:55:06.845026]Total energy: 16847395.4894187
[2022-04-10 16:55:56.746417]Total energy: 16844524.167099983
[2022-04-10 16:56:47.589350]Total energy: 16848129.75615838
[2022-04-10 16:57:37.477254]Total energy: 16831421.045168784
[2022-04-10 16:58:27.584400]Total energy: 16829844.17540026
[2022-04-10 16:59:17.429461]Total energy: 16823944.79728478
[2022-04-10 17:00:07.882298]Total energy: 16853862.31490186
[2022-04-10 17:01:17.078029]Total energy: 16828911.294596463
[2022-04-10 17:02:16.854852]Total energy: 16829319.104373064
[2022-04-10 17:04:16.012518]Total energy: 16841640.627122544
[2022-04-10 17:05:06.270310]Total energy: 16845375.2742182
[2022-04-10 17:05:56.715304]Total energy: 16837261.02692525
[2022-04-10 17:06:47.185162]Total energy: 16847560.357722264
[2022-04-10 17:07:37.331131]Total energy: 16833452.79246414
[2022-04-10 17:08:27.455681]Total energy: 16815453.702595115
[2022-04-10 17:09:17.502658]Total energy: 16829844.005591918
[2022-04-10 17:10:06.988948]Total energy: 16827361.163827125
[2022-04-10 17:11:21.616501]Total energy: 16817061.79268035
[2022-04-10 17:12:29.529066]Total energy: 16822536.53791359
[2022-04-10 17:13:36.871772]Total energy: 16850165.932098724
[2022-04-10 17:14:46.436568]Total energy: 16832158.923416324
[2022-04-10 17:16:00.784934]Total energy: 16841704.310594093
[2022-04-10 17:17:18.747493]Total energy: 16855306.915979687
[2022-04-10 17:18:21.181547]Total energy: 16841013.551490337
[2022-04-10 17:19:11.841402]Total energy: 16829801.782130733
[2022-04-10 17:20:02.362958]Total energy: 16847850.96135821
[2022-04-10 17:21:02.495367]Total energy: 16839265.081845444
[2022-04-10 17:22:05.882694]Total energy: 16829409.530214287
[2022-04-10 17:22:59.067313]Total energy: 16817365.837413043
[2022-04-10 17:23:49.712026]Total energy: 16839090.528399363
[2022-04-10 17:24:42.883250]Total energy: 16841526.60795114
[2022-04-10 17:25:32.917961]Total energy: 16836220.972971722
[2022-04-10 17:26:23.445998]Total energy: 16828282.61574232
[2022-04-10 17:27:13.983231]Total energy: 16836176.681849517
[2022-04-10 17:28:04.247337]Total energy: 16828793.923692543
[2022-04-10 17:28:54.896723]Total energy: 16851516.65542841
[2022-04-10 17:29:45.279672]Total energy: 16827390.85680351
[2022-04-10 17:31:00.871441]Total energy: 16841601.630511723
[2022-04-10 17:32:21.986238]Total energy: 16822710.98733148
[2022-04-10 17:33:29.302247]Total energy: 16838285.29306588
[2022-04-10 17:34:37.863518]Total energy: 16826342.914499845
[2022-04-10 17:35:48.175568]Total energy: 16817686.790974285
[2022-04-10 17:36:56.698563]Total energy: 16847366.34739695
[2022-04-10 17:37:54.104798]Total energy: 16830861.13998097
[2022-04-10 17:38:44.905019]Total energy: 16814152.961341
[2022-04-10 17:39:34.906888]Total energy: 16857010.943558607
[2022-04-10 17:40:24.246779]Total energy: 16835624.56437574
[2022-04-10 17:41:14.450689]Total energy: 16846522.169544045
[2022-04-10 17:42:04.198899]Total energy: 16841311.08220075
[2022-04-10 17:42:53.516334]Total energy: 16841377.783991598
[2022-04-10 17:43:43.028772]Total energy: 16841152.115792148
[2022-04-10 17:44:32.421894]Total energy: 16822734.657968376
[2022-04-10 17:45:21.632937]Total energy: 16835200.835381046
[2022-04-10 17:46:11.387456]Total energy: 16855044.479426976
[2022-04-10 17:47:01.550288]Total energy: 16829491.089555692
[2022-04-10 17:47:51.861182]Total energy: 16832310.75578636
[2022-04-10 17:48:41.424620]Total energy: 16838291.530931525
[2022-04-10 17:49:30.985518]Total energy: 16833097.722391527
[2022-04-10 17:50:21.821444]Total energy: 16827415.13044029
[2022-04-10 17:51:14.867791]Total energy: 16844947.55611992
[2022-04-10 17:52:05.303709]Total energy: 16842098.03784664
[2022-04-10 17:52:55.001820]Total energy: 16860351.819414556
[2022-04-10 17:53:45.041929]Total energy: 16846826.673121847
[2022-04-10 17:54:35.331744]Total energy: 16849215.60588216
[2022-04-10 17:55:24.946662]Total energy: 16853257.799278125
[2022-04-10 17:56:15.026778]Total energy: 16828043.8190221
[2022-04-10 17:57:04.945973]Total energy: 16830467.738954708
[2022-04-10 17:57:54.309343]Total energy: 16825844.53374077
[2022-04-10 17:58:43.892220]Total energy: 16867071.896102138
[2022-04-10 17:59:34.514655]Total energy: 16828061.22802004
[2022-04-10 18:01:06.157178]Total energy: 16831439.19988314
[2022-04-10 18:02:43.363341]Total energy: 16845707.140321
[2022-04-10 18:04:07.100679]Total energy: 16850365.597307805
[2022-04-10 18:05:04.878334]Total energy: 16838762.092146035
[2022-04-10 18:05:54.714347]Total energy: 16844096.018195033
[2022-04-10 18:06:45.448963]Total energy: 16839751.946685553
[2022-04-10 18:07:35.681581]Total energy: 16839226.688136984
[2022-04-10 18:08:25.944192]Total energy: 16858140.021728158
[2022-04-10 18:09:16.186582]Total energy: 16842364.255977966
[2022-04-10 18:10:05.805158]Total energy: 16840109.380701788
[2022-04-10 18:11:22.459482]Total energy: 16835558.114469357
[2022-04-10 18:12:38.676353]Total energy: 16853917.672115967
[2022-04-10 18:13:52.481262]Total energy: 16824012.583940215
[2022-04-10 18:14:55.276175]Total energy: 16839316.964948725
[2022-04-10 18:15:57.084215]Total energy: 16844034.288090598
[2022-04-10 18:16:46.780714]Total energy: 16859773.162598245
[2022-04-10 18:17:39.289581]Total energy: 16830275.946674593
[2022-04-10 18:18:28.281657]Total energy: 16822707.36371821
[2022-04-10 18:19:18.175376]Total energy: 16842956.944526438
[2022-04-10 18:20:07.906702]Total energy: 16824975.129797693
[2022-04-10 18:21:23.917970]Total energy: 16854961.64435413
[2022-04-10 18:22:46.408693]Total energy: 16836606.3571291
[2022-04-10 18:23:48.782711]Total energy: 16869833.73100714
[2022-04-10 18:24:39.048000]Total energy: 16861348.83931855
[2022-04-10 18:25:29.492427]Total energy: 16848567.46200025
[2022-04-10 18:26:19.690337]Total energy: 16849516.39422297
[2022-04-10 18:27:10.264332]Total energy: 16844112.25140007
[2022-04-10 18:28:00.721818]Total energy: 16832207.986820944
[2022-04-10 18:28:50.711376]Total energy: 16847831.177056435
[2022-04-10 18:29:41.009814]Total energy: 16855518.11353755
[2022-04-10 18:30:54.556443]Total energy: 16828139.184118498
[2022-04-10 18:32:05.031975]Total energy: 16841167.965196494
[2022-04-10 18:33:14.083853]Total energy: 16846254.757839333
[2022-04-10 18:34:15.427809]Total energy: 16817665.745465625
[2022-04-10 18:35:07.654194]Total energy: 16845097.2884137
[2022-04-10 18:35:58.157821]Total energy: 16831900.14787865
[2022-04-10 18:36:48.248123]Total energy: 16837234.93879214
[2022-04-10 18:37:39.605908]Total energy: 16835732.36765388
[2022-04-10 18:38:29.126405]Total energy: 16848581.338824056
[2022-04-10 18:39:20.089163]Total energy: 16831713.402599506
[2022-04-10 18:40:10.322937]Total energy: 16848885.84550545
[2022-04-10 18:41:27.412005]Total energy: 16856213.98081944
[2022-04-10 18:42:54.885817]Total energy: 16835795.298417844
[2022-04-10 18:44:08.344350]Total energy: 16830923.672605313
[2022-04-10 18:45:15.819732]Total energy: 16849489.075191703
[2022-04-10 18:46:11.499412]Total energy: 16824543.610610776
[2022-04-10 18:47:01.417691]Total energy: 16853207.473795686
[2022-04-10 18:47:52.216988]Total energy: 16831540.110813912
[2022-04-10 18:48:42.909554]Total energy: 16822630.09981773
[2022-04-10 18:49:33.269910]Total energy: 16830598.292211264
[2022-04-10 18:50:49.333360]Total energy: 16851846.028369512
[2022-04-10 18:52:13.056075]Total energy: 16845873.098700207
[2022-04-10 18:53:26.527822]Total energy: 16835619.298425015
[2022-04-10 18:54:16.504724]Total energy: 16837329.048020825
[2022-04-10 18:55:05.874205]Total energy: 16855511.581403345
[2022-04-10 18:55:55.892558]Total energy: 16824525.423642043
[2022-04-10 18:56:45.169599]Total energy: 16842011.21136297
[2022-04-10 18:57:35.131394]Total energy: 16835722.39684999
[2022-04-10 18:58:25.001951]Total energy: 16859288.05951443
[2022-04-10 18:59:16.799908]Total energy: 16825539.16195235
[2022-04-10 19:00:07.452422]Total energy: 16833791.24981072
[2022-04-10 19:01:20.592667]Total energy: 16831647.97514246
[2022-04-10 19:02:54.572378]Total energy: 16837914.95605214
[2022-04-10 19:04:14.255719]Total energy: 16821680.679278832
[2022-04-10 19:05:22.128778]Total energy: 16842937.589760292
[2022-04-10 19:06:31.782665]Total energy: 16834243.906655353
[2022-04-10 19:07:41.343443]Total energy: 16829344.724187557
[2022-04-10 19:08:59.898116]Total energy: 16825705.910131853
[2022-04-10 19:10:19.344981]Total energy: 16835732.860706177
[2022-04-10 19:11:39.072182]Total energy: 16839562.13146491
[2022-04-10 19:12:46.240558]Total energy: 16826330.662527155
[2022-04-10 19:13:45.625927]Total energy: 16827850.867715906
[2022-04-10 19:14:44.793848]Total energy: 16841449.795759227
[2022-04-10 19:15:44.704699]Total energy: 16844824.094578937
[2022-04-10 19:16:44.884755]Total energy: 16832235.949068684
[2022-04-10 19:17:45.083013]Total energy: 16832453.440198608
[2022-04-10 19:18:45.294024]Total energy: 16842773.875568815
[2022-04-10 19:19:46.967118]Total energy: 16827879.237526216
[2022-04-10 19:21:13.130077]Total energy: 16818985.377601177
[2022-04-10 19:22:44.173954]Total energy: 16838277.368979413
[2022-04-10 19:23:59.773869]Total energy: 16832140.9722004
[2022-04-10 19:25:22.580227]Total energy: 16829604.887014624
[2022-04-10 19:26:39.600127]Total energy: 16830942.79500731
[2022-04-10 19:27:45.701756]Total energy: 16839087.129190225
[2022-04-10 19:28:47.769518]Total energy: 16843905.67594669
[2022-04-10 19:29:49.068006]Total energy: 16841348.520798545
[2022-04-10 19:30:49.197919]Total energy: 16846375.305772785
[2022-04-10 19:31:49.948833]Total energy: 16844818.670491643
[2022-04-10 19:32:49.876099]Total energy: 16832549.011446625
[2022-04-10 19:33:50.241054]Total energy: 16825793.332483713
[2022-04-10 19:34:50.010948]Total energy: 16825549.59733439
[2022-04-10 19:35:49.958544]Total energy: 16835274.434278045
[2022-04-10 19:36:49.343562]Total energy: 16852493.368337825
[2022-04-10 19:37:48.332653]Total energy: 16839727.618475117
[2022-04-10 19:38:48.219596]Total energy: 16837103.3583089
[2022-04-10 19:39:47.828469]Total energy: 16829537.550265703
[2022-04-10 19:41:03.589831]Total energy: 16847293.9379118
[2022-04-10 19:42:17.616011]Total energy: 16848435.388743132
[2022-04-10 19:43:30.214350]Total energy: 16862821.10931465
[2022-04-10 19:44:36.466758]Total energy: 16838500.504333355
[2022-04-10 19:45:44.581102]Total energy: 16849523.10447249
[2022-04-10 19:46:55.038372]Total energy: 16826017.219559614
[2022-04-10 19:48:10.899730]Total energy: 16832884.834937293
[2022-04-10 19:49:26.473399]Total energy: 16829670.332553603
[2022-04-10 19:50:43.983470]Total energy: 16838820.071825247
[2022-04-10 19:51:51.065847]Total energy: 16833580.813988917
[2022-04-10 19:52:51.270019]Total energy: 16835388.97951291
[2022-04-10 19:53:51.838232]Total energy: 16834863.797015283
[2022-04-10 19:54:52.834686]Total energy: 16843169.539883163
[2022-04-10 19:55:52.388407]Total energy: 16814472.132607542
[2022-04-10 19:56:52.162831]Total energy: 16832059.755609028
[2022-04-10 19:57:53.273369]Total energy: 16836737.37195916
[2022-04-10 19:58:53.953894]Total energy: 16860018.44793205
[2022-04-10 19:59:55.182113]Total energy: 16838340.664639015
[2022-04-10 20:01:05.469629]Total energy: 16843644.781111337
[2022-04-10 20:02:13.664347]Total energy: 16829605.1917609
[2022-04-10 20:03:16.852873]Total energy: 16817089.67386211
[2022-04-10 20:04:18.442103]Total energy: 16838094.723376077
[2022-04-10 20:05:19.891299]Total energy: 16834903.590753227
[2022-04-10 20:06:20.938148]Total energy: 16829088.517560974
[2022-04-10 20:07:21.789251]Total energy: 16834230.502280857
[2022-04-10 20:08:23.099748]Total energy: 16855227.807255827
[2022-04-10 20:09:23.535361]Total energy: 16821345.684330624
[2022-04-10 20:11:14.427800]Total energy: 16848322.06376581
[2022-04-10 20:12:47.051859]Total energy: 16845915.472179435
[2022-04-10 20:14:06.684898]Total energy: 16843748.761079106
[2022-04-10 20:15:29.667845]Total energy: 16838312.952924635
[2022-04-10 20:16:41.614522]Total energy: 16843095.319561742
[2022-04-10 20:17:44.019459]Total energy: 16849278.300081875
[2022-04-10 20:18:45.001096]Total energy: 16838472.38310292
[2022-04-10 20:19:45.674831]Total energy: 16806780.93832383
[2022-04-10 20:21:24.736811]Total energy: 16827149.27922803
[2022-04-10 20:23:01.733030]Total energy: 16818223.48598686
[2022-04-10 20:24:22.279695]Total energy: 16848724.685438924
[2022-04-10 20:25:33.105967]Total energy: 16837490.327336166
[2022-04-10 20:26:35.167275]Total energy: 16828953.063070685
[2022-04-10 20:27:37.957466]Total energy: 16852173.157366216
[2022-04-10 20:28:40.033959]Total energy: 16845573.48553048
[2022-04-10 20:29:41.487927]Total energy: 16829213.678535648
[2022-04-10 20:30:58.179742]Total energy: 16830829.313744195
[2022-04-10 20:32:24.343486]Total energy: 16832608.6108589
[2022-04-10 20:33:36.109893]Total energy: 16844032.959596854
[2022-04-10 20:34:50.203686]Total energy: 16844546.849625263
[2022-04-10 20:36:00.548080]Total energy: 16835982.50455904
[2022-04-10 20:37:04.637695]Total energy: 16828633.462057006
[2022-04-10 20:38:07.109517]Total energy: 16846730.41535415
[2022-04-10 20:39:08.948122]Total energy: 16851913.323916867
[2022-04-10 20:40:10.121656]Total energy: 16841612.776420347
[2022-04-10 20:41:21.849345]Total energy: 16842355.73218008
[2022-04-10 20:42:39.585530]Total energy: 16851061.704948086
[2022-04-10 20:43:41.555400]Total energy: 16840407.969295107
[2022-04-10 20:44:42.691091]Total energy: 16854737.274718814
[2022-04-10 20:45:43.632099]Total energy: 16850710.350734342
[2022-04-10 20:46:45.538099]Total energy: 16814438.260260694
[2022-04-10 20:47:47.606023]Total energy: 16850708.93880991
[2022-04-10 20:48:49.468911]Total energy: 16825793.849752665
[2022-04-10 20:49:51.779155]Total energy: 16826363.184246197
[2022-04-10 20:51:15.553352]Total energy: 16847787.24676292
[2022-04-10 20:53:02.911655]Total energy: 16853912.878458932
[2022-04-10 20:54:35.812442]Total energy: 16822771.017565716
[2022-04-10 20:55:52.959203]Total energy: 16843448.662660915
[2022-04-10 20:57:11.589373]Total energy: 16856551.737573396
[2022-04-10 20:58:25.602235]Total energy: 16847739.7759339
[2022-04-10 20:59:26.925265]Total energy: 16837817.943916894
[2022-04-10 21:01:02.836333]Total energy: 16840863.77957605
[2022-04-10 21:02:29.380683]Total energy: 16845366.014176056
[2022-04-10 21:03:46.926106]Total energy: 16832844.517423987
[2022-04-10 21:05:02.525564]Total energy: 16842594.043446783
[2022-04-10 21:06:19.762673]Total energy: 16834856.56949382
[2022-04-10 21:07:36.479227]Total energy: 16832202.92753283
[2022-04-10 21:08:46.518306]Total energy: 16848582.850678742
[2022-04-10 21:09:49.833354]Total energy: 16846383.288050286
[2022-04-10 21:11:26.355853]Total energy: 16834438.16839375
[2022-04-10 21:12:57.222674]Total energy: 16842410.716427322
[2022-04-10 21:14:06.038061]Total energy: 16836677.871927593
[2022-04-10 21:15:07.102578]Total energy: 16836790.688203532
[2022-04-10 21:16:08.834353]Total energy: 16836201.00411079
[2022-04-10 21:17:14.125748]Total energy: 16837290.98705486
[2022-04-10 21:18:17.637422]Total energy: 16844621.312216334
[2022-04-10 21:19:21.332215]Total energy: 16843684.160642747
[2022-04-10 21:21:02.907689]Total energy: 16835679.615606554
[2022-04-10 21:22:30.151413]Total energy: 16838834.57623876
[2022-04-10 21:23:43.381155]Total energy: 16869275.72742442
[2022-04-10 21:24:56.381505]Total energy: 16845751.032859042
[2022-04-10 21:26:11.805445]Total energy: 16851859.180739753
[2022-04-10 21:27:28.647592]Total energy: 16842443.18170721
[2022-04-10 21:28:34.634046]Total energy: 16842058.77517069
[2022-04-10 21:29:36.969311]Total energy: 16840837.281220138
[2022-04-10 21:30:39.440285]Total energy: 16855533.251368064
[2022-04-10 21:31:41.533737]Total energy: 16826504.788885824
[2022-04-10 21:32:42.260188]Total energy: 16831183.66092703
[2022-04-10 21:33:42.843478]Total energy: 16829313.41118044
[2022-04-10 21:34:44.487293]Total energy: 16864161.82365359
[2022-04-10 21:35:46.676366]Total energy: 16821010.94818234
[2022-04-10 21:36:48.851607]Total energy: 16830757.219480213
[2022-04-10 21:37:51.578528]Total energy: 16839286.96667813
[2022-04-10 21:38:54.939928]Total energy: 16847864.24168581
[2022-04-10 21:39:56.913461]Total energy: 16848129.437022295
[2022-04-10 21:41:23.352201]Total energy: 16831136.33065198
[2022-04-10 21:42:46.031264]Total energy: 16858183.840247903
[2022-04-10 21:44:00.940284]Total energy: 16853560.927515328
[2022-04-10 21:45:17.060208]Total energy: 16843402.299814485
[2022-04-10 21:46:26.868144]Total energy: 16841052.28821633
[2022-04-10 21:47:31.963256]Total energy: 16826718.69600054
[2022-04-10 21:48:32.814191]Total energy: 16831205.41532859
[2022-04-10 21:49:33.327679]Total energy: 16847052.047789592
[2022-04-10 21:50:57.019125]Total energy: 16835512.60208743
