initial: 113 - optimal_only_seed
[2022-04-10 01:02:44.979212]Total energy: 71777101.81800647
[2022-04-10 01:03:57.909719]Total energy: 71766289.52714427
[2022-04-10 01:05:11.561379]Total energy: 71752471.40329117
[2022-04-10 01:06:25.651594]Total energy: 71759462.26542945
[2022-04-10 01:07:38.365084]Total energy: 71765049.74587992
[2022-04-10 01:08:51.772264]Total energy: 71773554.63527575
[2022-04-10 01:10:05.348692]Total energy: 71758011.34875734
[2022-04-10 01:11:43.910471]Total energy: 71777336.7522017
[2022-04-10 01:13:39.899650]Total energy: 71764968.07662396
[2022-04-10 01:15:17.772680]Total energy: 71773037.80825315
[2022-04-10 01:16:39.074297]Total energy: 71787559.41439627
[2022-04-10 01:17:52.232069]Total energy: 71761307.52582678
[2022-04-10 01:19:05.759292]Total energy: 71780601.59445266
[2022-04-10 01:20:18.998438]Total energy: 71773275.07554974
[2022-04-10 01:21:32.948785]Total energy: 71773396.83818658
[2022-04-10 01:22:47.561157]Total energy: 71762260.22000778
[2022-04-10 01:24:01.400616]Total energy: 71764441.65126647
[2022-04-10 01:25:15.365215]Total energy: 71768659.1807486
[2022-04-10 01:26:29.268618]Total energy: 71768942.02801612
[2022-04-10 01:27:43.721075]Total energy: 71764738.15059392
[2022-04-10 01:28:57.911453]Total energy: 71766315.11230421
[2022-04-10 01:30:13.276617]Total energy: 71750364.95107433
[2022-04-10 01:31:50.474996]Total energy: 71783760.1911387
[2022-04-10 01:33:18.648294]Total energy: 71755994.13428088
[2022-04-10 01:34:35.771058]Total energy: 71748417.16950285
[2022-04-10 01:35:48.571355]Total energy: 71782330.83991174
[2022-04-10 01:37:02.496326]Total energy: 71745758.19174197
[2022-04-10 01:38:19.207309]Total energy: 71767455.37586804
[2022-04-10 01:39:32.734097]Total energy: 71774486.97525206
[2022-04-10 01:41:23.631315]Total energy: 71759422.75032006
[2022-04-10 01:43:01.671787]Total energy: 71741567.22744583
[2022-04-10 01:44:16.418430]Total energy: 71767768.02008407
[2022-04-10 01:45:31.426983]Total energy: 71766621.04819897
[2022-04-10 01:46:49.878708]Total energy: 71768046.67711057
[2022-04-10 01:48:03.821908]Total energy: 71765705.94252004
[2022-04-10 01:49:18.642328]Total energy: 71743003.0850576
[2022-04-10 01:50:32.896171]Total energy: 71771813.98575571
[2022-04-10 01:51:47.373709]Total energy: 71760497.3854514
[2022-04-10 01:53:01.186657]Total energy: 71759273.22315906
[2022-04-10 01:54:14.434172]Total energy: 71797405.395349
[2022-04-10 01:55:28.505467]Total energy: 71772882.81291549
[2022-04-10 01:56:44.284171]Total energy: 71773499.07776497
[2022-04-10 01:57:57.867350]Total energy: 71765201.58387588
[2022-04-10 01:59:12.672118]Total energy: 71782632.47635567
[2022-04-10 02:00:48.587535]Total energy: 71764622.62504718
[2022-04-10 02:02:37.331059]Total energy: 71777027.85735297
[2022-04-10 02:04:02.688443]Total energy: 71754303.78525655
[2022-04-10 02:05:33.693575]Total energy: 71767953.09664723
[2022-04-10 02:07:01.189689]Total energy: 71757679.3036872
[2022-04-10 02:08:16.828783]Total energy: 71770580.37439653
[2022-04-10 02:09:31.065540]Total energy: 71746611.33897969
[2022-04-10 02:10:45.577324]Total energy: 71787141.73141268
[2022-04-10 02:11:59.618635]Total energy: 71762095.14768532
[2022-04-10 02:13:14.171455]Total energy: 71752008.55606572
[2022-04-10 02:14:27.419993]Total energy: 71771414.41338797
[2022-04-10 02:15:41.277794]Total energy: 71771544.98551606
[2022-04-10 02:16:54.564555]Total energy: 71787058.6190721
[2022-04-10 02:18:08.420734]Total energy: 71752342.89399457
[2022-04-10 02:19:21.819399]Total energy: 71756810.41922368
[2022-04-10 02:21:13.261235]Total energy: 71773937.15717544
[2022-04-10 02:23:04.568105]Total energy: 71775677.26319252
[2022-04-10 02:24:25.271743]Total energy: 71727861.68669437
[2022-04-10 02:25:40.249237]Total energy: 71775631.23748632
[2022-04-10 02:26:53.774281]Total energy: 71778710.93777607
[2022-04-10 02:28:07.376996]Total energy: 71761508.37271358
[2022-04-10 02:29:20.643234]Total energy: 71754155.817555
[2022-04-10 02:31:06.486273]Total energy: 71777374.82883789
[2022-04-10 02:32:59.975009]Total energy: 71748999.28237711
[2022-04-10 02:34:42.101946]Total energy: 71768835.06603529
[2022-04-10 02:36:11.726366]Total energy: 71761941.09641637
[2022-04-10 02:37:26.794701]Total energy: 71769728.01353474
[2022-04-10 02:38:41.023935]Total energy: 71763331.52656716
[2022-04-10 02:39:54.977684]Total energy: 71780906.039704
[2022-04-10 02:41:08.419564]Total energy: 71748498.50821455
[2022-04-10 02:42:22.027123]Total energy: 71750108.19112957
[2022-04-10 02:43:37.259119]Total energy: 71743519.468764
[2022-04-10 02:44:51.001913]Total energy: 71775740.2570982
[2022-04-10 02:46:05.661359]Total energy: 71763318.44722588
[2022-04-10 02:47:20.260583]Total energy: 71772826.29123797
[2022-04-10 02:48:33.989997]Total energy: 71748827.25201285
[2022-04-10 02:49:47.893968]Total energy: 71771822.04701503
[2022-04-10 02:51:30.522936]Total energy: 71761665.30076279
[2022-04-10 02:53:17.524517]Total energy: 71768359.90588418
[2022-04-10 02:54:40.744764]Total energy: 71768719.23539488
[2022-04-10 02:55:56.919153]Total energy: 71784021.81279962
[2022-04-10 02:57:10.586076]Total energy: 71784435.63388604
[2022-04-10 02:58:24.026410]Total energy: 71754934.51413599
[2022-04-10 02:59:38.065112]Total energy: 71766840.58815828
[2022-04-10 03:01:00.395582]Total energy: 71756535.15714104
[2022-04-10 03:02:28.236586]Total energy: 71772525.32270817
[2022-04-10 03:03:58.255565]Total energy: 71765112.61669256
[2022-04-10 03:05:27.058163]Total energy: 71765049.12499888
[2022-04-10 03:06:55.512903]Total energy: 71760487.91166681
[2022-04-10 03:08:26.808152]Total energy: 71758159.7656589
[2022-04-10 03:09:39.964798]Total energy: 71759895.98797432
[2022-04-10 03:10:53.558109]Total energy: 71773154.86987866
[2022-04-10 03:12:06.849487]Total energy: 71765667.6485574
[2022-04-10 03:13:20.226060]Total energy: 71756773.93943909
[2022-04-10 03:14:34.282666]Total energy: 71788989.35347547
[2022-04-10 03:15:48.091420]Total energy: 71762556.75955394
[2022-04-10 03:17:01.243711]Total energy: 71754052.54022376
[2022-04-10 03:18:15.377750]Total energy: 71763068.75197527
[2022-04-10 03:19:28.943225]Total energy: 71735470.71453795
[2022-04-10 03:21:08.740731]Total energy: 71778263.53252259
[2022-04-10 03:22:43.777793]Total energy: 71762676.6654026
[2022-04-10 03:24:14.274127]Total energy: 71786926.38742599
[2022-04-10 03:25:48.117605]Total energy: 71776137.38300772
[2022-04-10 03:27:24.461488]Total energy: 71762134.89235294
[2022-04-10 03:29:01.279644]Total energy: 71776247.91540897
[2022-04-10 03:30:24.506793]Total energy: 71772705.88161075
[2022-04-10 03:31:39.260303]Total energy: 71797754.26162423
[2022-04-10 03:32:55.636083]Total energy: 71769058.81051166
[2022-04-10 03:34:11.787453]Total energy: 71787516.85069202
[2022-04-10 03:35:27.806093]Total energy: 71760577.30054313
[2022-04-10 03:36:43.583041]Total energy: 71775464.55143403
[2022-04-10 03:37:58.422822]Total energy: 71778458.00610995
[2022-04-10 03:39:13.081151]Total energy: 71755762.03720593
[2022-04-10 03:41:07.168648]Total energy: 71751288.40843277
[2022-04-10 03:42:58.080796]Total energy: 71756528.39358394
[2022-04-10 03:44:27.906007]Total energy: 71756037.15139177
[2022-04-10 03:46:03.870123]Total energy: 71780331.73016651
[2022-04-10 03:47:37.174044]Total energy: 71782503.52154526
[2022-04-10 03:49:09.970496]Total energy: 71754971.28742664
[2022-04-10 03:50:43.780518]Total energy: 71758389.1082935
[2022-04-10 03:52:21.782793]Total energy: 71737037.71717435
[2022-04-10 03:53:37.610755]Total energy: 71774921.32533412
[2022-04-10 03:54:52.614996]Total energy: 71789130.59395342
[2022-04-10 03:56:07.659691]Total energy: 71769059.19391222
[2022-04-10 03:57:21.357765]Total energy: 71747791.0088988
[2022-04-10 03:58:35.013397]Total energy: 71792395.71119265
[2022-04-10 03:59:48.411003]Total energy: 71778504.13491018
[2022-04-10 04:01:12.956540]Total energy: 71772554.99202815
[2022-04-10 04:02:41.713690]Total energy: 71742658.873407
[2022-04-10 04:04:11.950947]Total energy: 71754180.02940883
[2022-04-10 04:05:44.221706]Total energy: 71765118.24781865
[2022-04-10 04:07:17.361105]Total energy: 71770057.08682936
[2022-04-10 04:08:50.634512]Total energy: 71749738.24766472
[2022-04-10 04:10:09.058178]Total energy: 71764144.9554087
[2022-04-10 04:11:23.196138]Total energy: 71766642.269801
[2022-04-10 04:12:37.302592]Total energy: 71786153.40722707
[2022-04-10 04:13:50.941162]Total energy: 71778727.20349313
[2022-04-10 04:15:04.661736]Total energy: 71775677.07302968
[2022-04-10 04:16:19.767297]Total energy: 71767878.7372984
[2022-04-10 04:17:33.215723]Total energy: 71758258.29671437
[2022-04-10 04:18:47.648972]Total energy: 71779008.10769092
[2022-04-10 04:20:00.964795]Total energy: 71770435.35181789
[2022-04-10 04:21:35.960335]Total energy: 71759223.85392885
[2022-04-10 04:23:30.290165]Total energy: 71755219.07560842
[2022-04-10 04:25:12.476549]Total energy: 71775971.20855181
[2022-04-10 04:26:40.432785]Total energy: 71763034.59381188
[2022-04-10 04:28:09.838902]Total energy: 71755833.18212734
[2022-04-10 04:29:42.397230]Total energy: 71761774.92254408
[2022-04-10 04:31:03.058155]Total energy: 71774245.37398481
[2022-04-10 04:32:19.086292]Total energy: 71770624.61517192
[2022-04-10 04:33:32.821696]Total energy: 71750998.43789317
[2022-04-10 04:34:46.604548]Total energy: 71789100.631794
[2022-04-10 04:36:01.101400]Total energy: 71760550.36769783
[2022-04-10 04:37:14.448598]Total energy: 71783135.89174588
[2022-04-10 04:38:28.429672]Total energy: 71755779.03332986
[2022-04-10 04:39:42.262330]Total energy: 71750802.83094794
[2022-04-10 04:41:34.478665]Total energy: 71758159.38284534
[2022-04-10 04:43:27.397137]Total energy: 71752120.32082334
[2022-04-10 04:44:57.144065]Total energy: 71788025.55384342
[2022-04-10 04:46:27.575970]Total energy: 71777290.11567071
[2022-04-10 04:47:50.185760]Total energy: 71758947.29482177
[2022-04-10 04:49:04.136067]Total energy: 71767142.47542228
[2022-04-10 04:50:17.162091]Total energy: 71773072.3494048
[2022-04-10 04:51:31.653297]Total energy: 71750484.42774302
[2022-04-10 04:52:46.128831]Total energy: 71771016.77357227
[2022-04-10 04:54:00.260843]Total energy: 71761246.28696886
[2022-04-10 04:55:16.682396]Total energy: 71781519.88428888
[2022-04-10 04:56:31.246411]Total energy: 71758675.55431078
[2022-04-10 04:57:44.701607]Total energy: 71755504.85356477
[2022-04-10 04:58:59.135915]Total energy: 71767564.71577601
[2022-04-10 05:00:13.171449]Total energy: 71771448.8855716
[2022-04-10 05:01:50.884624]Total energy: 71787797.13452806
[2022-04-10 05:03:33.583331]Total energy: 71736780.19454615
[2022-04-10 05:05:03.107965]Total energy: 71766921.07903105
[2022-04-10 05:06:41.373350]Total energy: 71768107.77089182
[2022-04-10 05:08:05.469081]Total energy: 71789688.64311835
[2022-04-10 05:09:19.800485]Total energy: 71774477.85011056
[2022-04-10 05:10:33.809222]Total energy: 71762429.58769184
[2022-04-10 05:11:47.555001]Total energy: 71782956.3708742
[2022-04-10 05:13:02.144177]Total energy: 71779269.27139154
[2022-04-10 05:14:16.508533]Total energy: 71773466.0337434
[2022-04-10 05:15:31.245979]Total energy: 71797474.30665907
[2022-04-10 05:16:45.802602]Total energy: 71751090.56794855
[2022-04-10 05:17:59.622936]Total energy: 71780776.84036553
[2022-04-10 05:19:13.185141]Total energy: 71774500.83400011
[2022-04-10 05:20:51.804697]Total energy: 71748456.11207303
[2022-04-10 05:22:36.740161]Total energy: 71728681.72073479
[2022-04-10 05:24:03.479836]Total energy: 71742382.85055827
[2022-04-10 05:25:30.318088]Total energy: 71775515.3312475
[2022-04-10 05:27:02.113898]Total energy: 71751532.23541725
[2022-04-10 05:28:31.033774]Total energy: 71763498.34773943
[2022-04-10 05:29:49.787352]Total energy: 71753346.12941621
[2022-04-10 05:31:04.012048]Total energy: 71759251.11057124
[2022-04-10 05:32:18.471018]Total energy: 71759989.44863582
[2022-04-10 05:33:33.034200]Total energy: 71779243.20304072
[2022-04-10 05:34:48.157671]Total energy: 71767376.56214665
[2022-04-10 05:36:03.052299]Total energy: 71752193.25684348
[2022-04-10 05:37:17.539186]Total energy: 71788412.2364287
[2022-04-10 05:38:31.773000]Total energy: 71772090.15253448
[2022-04-10 05:39:45.350678]Total energy: 71775794.02192782
[2022-04-10 05:41:40.120946]Total energy: 71758093.49089204
[2022-04-10 05:43:29.492601]Total energy: 71761064.21468233
[2022-04-10 05:44:59.855290]Total energy: 71770419.67319243
[2022-04-10 05:46:23.800964]Total energy: 71761588.3992788
[2022-04-10 05:47:54.156738]Total energy: 71775892.83587356
[2022-04-10 05:49:14.333585]Total energy: 71765926.2920757
[2022-04-10 05:50:28.369403]Total energy: 71758260.68550567
[2022-04-10 05:51:42.704956]Total energy: 71762463.8682957
[2022-04-10 05:52:56.300693]Total energy: 71757833.87922668
[2022-04-10 05:54:10.600227]Total energy: 71775993.30274056
[2022-04-10 05:55:26.033752]Total energy: 71755941.64834754
[2022-04-10 05:56:40.202806]Total energy: 71775796.30280423
[2022-04-10 05:57:54.677083]Total energy: 71785685.86544324
[2022-04-10 05:59:08.575267]Total energy: 71767138.58740696
[2022-04-10 06:00:22.343668]Total energy: 71765039.09880613
[2022-04-10 06:01:54.935176]Total energy: 71799426.46443982
[2022-04-10 06:03:29.423120]Total energy: 71763086.70765454
[2022-04-10 06:04:52.682031]Total energy: 71751010.49913289
[2022-04-10 06:06:07.995616]Total energy: 71775630.9202216
[2022-04-10 06:07:23.726821]Total energy: 71785737.50264436
[2022-04-10 06:08:38.373639]Total energy: 71752497.43964113
[2022-04-10 06:09:52.763251]Total energy: 71779241.16311865
[2022-04-10 06:11:07.698489]Total energy: 71756008.99606797
[2022-04-10 06:12:22.224161]Total energy: 71769581.66847388
[2022-04-10 06:13:36.994321]Total energy: 71777638.66129181
[2022-04-10 06:14:51.989637]Total energy: 71753179.23421992
[2022-04-10 06:16:07.166693]Total energy: 71784714.63495287
[2022-04-10 06:17:21.348834]Total energy: 71768695.0231722
[2022-04-10 06:18:35.513452]Total energy: 71772102.28437577
[2022-04-10 06:19:50.038719]Total energy: 71756161.89039247
[2022-04-10 06:21:27.863236]Total energy: 71769422.60566053
[2022-04-10 06:22:56.598572]Total energy: 71751871.19355038
[2022-04-10 06:24:20.835467]Total energy: 71776847.34913446
[2022-04-10 06:25:38.376147]Total energy: 71768705.42099963
[2022-04-10 06:26:53.310224]Total energy: 71766337.979254
[2022-04-10 06:28:06.899228]Total energy: 71781893.51599993
[2022-04-10 06:29:20.924655]Total energy: 71778026.72459881
[2022-04-10 06:30:59.844874]Total energy: 71760281.36069466
[2022-04-10 06:32:41.429660]Total energy: 71795971.34333539
[2022-04-10 06:33:56.230885]Total energy: 71773415.5264222
[2022-04-10 06:35:10.499483]Total energy: 71766876.82951619
[2022-04-10 06:36:27.872033]Total energy: 71745450.55931312
[2022-04-10 06:37:42.251331]Total energy: 71777249.10514608
[2022-04-10 06:38:56.379629]Total energy: 71748084.93046135
[2022-04-10 06:40:10.645993]Total energy: 71750867.31780086
[2022-04-10 06:41:48.417164]Total energy: 71756933.49057034
[2022-04-10 06:43:30.605235]Total energy: 71775460.12086917
[2022-04-10 06:44:57.591278]Total energy: 71763037.08445095
[2022-04-10 06:46:24.267099]Total energy: 71780132.14261739
[2022-04-10 06:47:53.435734]Total energy: 71786046.14962277
[2022-04-10 06:49:12.190650]Total energy: 71778095.12068976
[2022-04-10 06:50:27.888393]Total energy: 71759376.4774494
[2022-04-10 06:51:42.882022]Total energy: 71777384.88387936
[2022-04-10 06:52:57.558085]Total energy: 71762668.52360484
[2022-04-10 06:54:11.418469]Total energy: 71736398.71543118
[2022-04-10 06:55:25.455102]Total energy: 71755317.92764461
[2022-04-10 06:56:40.249383]Total energy: 71762226.2606557
[2022-04-10 06:57:55.116826]Total energy: 71754910.88115245
[2022-04-10 06:59:09.376699]Total energy: 71740823.93108784
[2022-04-10 07:00:39.904154]Total energy: 71765723.12957054
[2022-04-10 07:02:24.225014]Total energy: 71765956.98566665
[2022-04-10 07:03:57.331975]Total energy: 71768269.27880622
[2022-04-10 07:05:32.369300]Total energy: 71758783.7473831
[2022-04-10 07:06:56.537924]Total energy: 71770340.43462569
[2022-04-10 07:08:11.031058]Total energy: 71746987.86757682
[2022-04-10 07:09:26.491642]Total energy: 71770642.02673131
[2022-04-10 07:10:40.975921]Total energy: 71774480.04338965
[2022-04-10 07:11:56.316403]Total energy: 71783087.86636521
[2022-04-10 07:13:10.269630]Total energy: 71772919.6527813
[2022-04-10 07:14:24.708959]Total energy: 71757308.94828312
[2022-04-10 07:15:40.372267]Total energy: 71758136.13559847
[2022-04-10 07:16:55.589701]Total energy: 71763337.70314796
[2022-04-10 07:18:11.095930]Total energy: 71771802.21835704
[2022-04-10 07:19:25.476205]Total energy: 71768398.55259813
[2022-04-10 07:20:40.989424]Total energy: 71776754.25882308
[2022-04-10 07:21:56.463890]Total energy: 71761102.35176633
[2022-04-10 07:23:11.457987]Total energy: 71756802.51052211
[2022-04-10 07:24:25.598979]Total energy: 71775379.61253023
[2022-04-10 07:25:38.896387]Total energy: 71744601.68953513
[2022-04-10 07:26:52.950163]Total energy: 71786070.53459187
[2022-04-10 07:28:06.634695]Total energy: 71782174.85760213
[2022-04-10 07:29:20.159574]Total energy: 71759180.41463159
[2022-04-10 07:30:38.378131]Total energy: 71785688.73640619
[2022-04-10 07:31:56.085897]Total energy: 71785068.35904147
[2022-04-10 07:33:08.918739]Total energy: 71784963.006467
[2022-04-10 07:34:22.633101]Total energy: 71753094.85191175
[2022-04-10 07:35:35.649173]Total energy: 71787860.09123777
[2022-04-10 07:36:49.517520]Total energy: 71759428.14887755
[2022-04-10 07:38:03.977323]Total energy: 71765684.21084197
[2022-04-10 07:39:17.009728]Total energy: 71772487.06270096
[2022-04-10 07:40:54.146364]Total energy: 71745586.67099667
[2022-04-10 07:42:36.402868]Total energy: 71765330.56660922
[2022-04-10 07:44:00.367235]Total energy: 71790815.21005106
[2022-04-10 07:45:31.276317]Total energy: 71750927.42052317
[2022-04-10 07:47:01.137055]Total energy: 71771651.08424701
[2022-04-10 07:48:32.278157]Total energy: 71758497.70774595
[2022-04-10 07:50:00.584009]Total energy: 71770508.84931025
[2022-04-10 07:51:26.612989]Total energy: 71760214.81807935
[2022-04-10 07:52:52.562458]Total energy: 71765922.13647571
[2022-04-10 07:54:20.893021]Total energy: 71763826.31646359
[2022-04-10 07:55:52.445154]Total energy: 71769751.14764991
[2022-04-10 07:57:15.266417]Total energy: 71765712.82107385
[2022-04-10 07:58:28.079841]Total energy: 71777055.4313881
[2022-04-10 07:59:41.129015]Total energy: 71774085.7851896
[2022-04-10 08:01:06.813486]Total energy: 71792377.77598068
[2022-04-10 08:02:29.123497]Total energy: 71708526.19596128
[2022-04-10 08:03:44.034167]Total energy: 71789120.59601173
[2022-04-10 08:04:58.740893]Total energy: 71775060.3092343
[2022-04-10 08:06:12.850076]Total energy: 71771003.10291685
[2022-04-10 08:07:26.596839]Total energy: 71760236.85417432
[2022-04-10 08:08:40.162759]Total energy: 71748561.79290795
[2022-04-10 08:09:54.416699]Total energy: 71767533.58273639
[2022-04-10 08:11:25.086365]Total energy: 71769878.63343523
[2022-04-10 08:13:01.457257]Total energy: 71753497.71245342
[2022-04-10 08:14:26.385295]Total energy: 71759434.98267844
[2022-04-10 08:15:41.084566]Total energy: 71762145.7956244
[2022-04-10 08:16:55.882671]Total energy: 71781511.30741362
[2022-04-10 08:18:09.818236]Total energy: 71779161.90377834
[2022-04-10 08:19:24.867560]Total energy: 71782902.77139436
[2022-04-10 08:20:44.864463]Total energy: 71765654.1199805
[2022-04-10 08:22:10.178183]Total energy: 71757883.73519683
[2022-04-10 08:23:24.659312]Total energy: 71760593.28309873
[2022-04-10 08:24:38.228822]Total energy: 71783652.41524112
[2022-04-10 08:25:52.921553]Total energy: 71749101.54908086
[2022-04-10 08:27:05.864548]Total energy: 71760712.73773104
[2022-04-10 08:28:20.197027]Total energy: 71791016.79277718
[2022-04-10 08:29:34.582756]Total energy: 71780938.95615456
[2022-04-10 08:31:15.086859]Total energy: 71773137.11428605
[2022-04-10 08:32:56.403530]Total energy: 71773303.98877816
[2022-04-10 08:34:22.829310]Total energy: 71751173.61571303
[2022-04-10 08:35:41.173222]Total energy: 71771574.64044677
[2022-04-10 08:36:56.482042]Total energy: 71775513.41687821
[2022-04-10 08:38:11.181854]Total energy: 71765346.18122028
[2022-04-10 08:39:25.175795]Total energy: 71766318.73699632
[2022-04-10 08:40:41.678308]Total energy: 71754198.51534906
[2022-04-10 08:41:54.672987]Total energy: 71780751.57813862
[2022-04-10 08:43:07.906186]Total energy: 71774541.08452366
[2022-04-10 08:44:20.906979]Total energy: 71778940.36596772
[2022-04-10 08:45:35.027465]Total energy: 71784394.20140526
[2022-04-10 08:46:48.330070]Total energy: 71750881.39166732
[2022-04-10 08:48:01.326233]Total energy: 71765367.68498649
[2022-04-10 08:49:14.510813]Total energy: 71772968.53598434
[2022-04-10 08:50:27.071101]Total energy: 71752177.90076014
[2022-04-10 08:51:39.987521]Total energy: 71768004.14551538
[2022-04-10 08:52:52.802523]Total energy: 71776245.72619161
[2022-04-10 08:54:05.843225]Total energy: 71767586.3591619
[2022-04-10 08:55:19.257600]Total energy: 71790061.31844696
[2022-04-10 08:56:35.136735]Total energy: 71766547.16277295
[2022-04-10 08:57:49.832988]Total energy: 71767019.03259364
[2022-04-10 08:59:04.952236]Total energy: 71764783.64131108
[2022-04-10 09:00:18.504632]Total energy: 71770661.40147258
[2022-04-10 09:01:42.488090]Total energy: 71755683.839595
[2022-04-10 09:03:05.239311]Total energy: 71755980.92766935
[2022-04-10 09:04:25.831315]Total energy: 71759064.77012977
[2022-04-10 09:05:40.564099]Total energy: 71738311.68981245
[2022-04-10 09:06:54.984559]Total energy: 71763324.95200619
[2022-04-10 09:08:09.281269]Total energy: 71793524.98778518
[2022-04-10 09:09:23.094244]Total energy: 71756753.19534527
[2022-04-10 09:10:59.748873]Total energy: 71778518.57733548
[2022-04-10 09:12:30.947829]Total energy: 71744116.40470633
[2022-04-10 09:13:52.735624]Total energy: 71743963.43675646
[2022-04-10 09:15:06.478898]Total energy: 71776178.0296979
[2022-04-10 09:16:20.069796]Total energy: 71769478.76857266
[2022-04-10 09:17:34.695635]Total energy: 71766067.34441648
[2022-04-10 09:18:48.567413]Total energy: 71770939.03083117
[2022-04-10 09:20:02.820196]Total energy: 71780711.94804043
[2022-04-10 09:21:18.492238]Total energy: 71770136.57193603
[2022-04-10 09:22:34.907832]Total energy: 71775098.02107397
[2022-04-10 09:23:48.570253]Total energy: 71771431.17727742
[2022-04-10 09:25:04.867215]Total energy: 71776833.14840908
[2022-04-10 09:26:19.338782]Total energy: 71781514.34001604
[2022-04-10 09:27:33.203096]Total energy: 71778922.46847908
[2022-04-10 09:28:47.042392]Total energy: 71770156.53534888
[2022-04-10 09:30:01.044601]Total energy: 71768484.93578611
[2022-04-10 09:31:16.577994]Total energy: 71742100.54954666
[2022-04-10 09:32:30.952674]Total energy: 71762250.51291554
[2022-04-10 09:33:44.449578]Total energy: 71746003.39091583
[2022-04-10 09:34:58.518972]Total energy: 71779134.08413152
[2022-04-10 09:36:13.144927]Total energy: 71751845.80435082
[2022-04-10 09:37:27.138328]Total energy: 71766521.31407115
[2022-04-10 09:38:41.211133]Total energy: 71778448.87699854
[2022-04-10 09:39:54.376963]Total energy: 71771242.09580144
[2022-04-10 09:41:21.133246]Total energy: 71734372.31101188
[2022-04-10 09:42:57.418041]Total energy: 71745564.27970889
[2022-04-10 09:44:28.471014]Total energy: 71767406.93909693
[2022-04-10 09:45:47.868575]Total energy: 71768784.28104568
[2022-04-10 09:47:01.537066]Total energy: 71767838.249642
[2022-04-10 09:48:15.868497]Total energy: 71744824.97453408
[2022-04-10 09:49:30.910910]Total energy: 71760084.16732177
[2022-04-10 09:51:05.967869]Total energy: 71772753.6032022
[2022-04-10 09:52:37.587508]Total energy: 71773346.13198783
[2022-04-10 09:54:03.093089]Total energy: 71775089.80232424
[2022-04-10 09:55:31.812677]Total energy: 71784799.71338426
[2022-04-10 09:57:02.453225]Total energy: 71754788.22145616
[2022-04-10 09:58:17.742679]Total energy: 71748163.66539574
[2022-04-10 09:59:31.473559]Total energy: 71752957.8182894
[2022-04-10 10:01:08.886333]Total energy: 71770238.69252194
[2022-04-10 10:02:54.889921]Total energy: 71775891.62285769
[2022-04-10 10:04:15.570782]Total energy: 71773543.05423325
[2022-04-10 10:05:29.909218]Total energy: 71772863.26514263
[2022-04-10 10:06:45.586747]Total energy: 71766890.42724961
[2022-04-10 10:08:01.817030]Total energy: 71750804.7525624
[2022-04-10 10:09:15.735671]Total energy: 71778417.781678
[2022-04-10 10:10:41.085920]Total energy: 71798967.23151828
[2022-04-10 10:12:09.452600]Total energy: 71748940.34039441
[2022-04-10 10:13:34.831575]Total energy: 71777405.09722222
[2022-04-10 10:14:56.229324]Total energy: 71769368.65504013
[2022-04-10 10:16:09.683197]Total energy: 71771126.3095711
[2022-04-10 10:17:22.714467]Total energy: 71751231.01465155
[2022-04-10 10:18:35.913871]Total energy: 71755700.22970372
[2022-04-10 10:19:57.416672]Total energy: 71767278.57682978
[2022-04-10 10:21:22.209107]Total energy: 71743480.18736342
[2022-04-10 10:22:54.115599]Total energy: 71787429.57809249
[2022-04-10 10:24:26.199487]Total energy: 71762154.27867495
[2022-04-10 10:25:57.651849]Total energy: 71757628.31567632
[2022-04-10 10:27:12.327238]Total energy: 71767188.6201036
[2022-04-10 10:28:26.451409]Total energy: 71750466.81419306
[2022-04-10 10:29:41.563046]Total energy: 71751397.01697947
[2022-04-10 10:30:57.461669]Total energy: 71778332.4831142
[2022-04-10 10:32:11.444779]Total energy: 71756310.7276721
[2022-04-10 10:33:25.422578]Total energy: 71748282.66270809
[2022-04-10 10:34:39.498217]Total energy: 71769995.26060821
[2022-04-10 10:35:53.622896]Total energy: 71770673.94454882
[2022-04-10 10:37:10.472605]Total energy: 71774250.56698611
[2022-04-10 10:38:24.469918]Total energy: 71746226.44625363
[2022-04-10 10:39:38.762627]Total energy: 71740683.14431213
[2022-04-10 10:40:52.569015]Total energy: 71743595.92505915
[2022-04-10 10:42:08.242106]Total energy: 71755455.56778955
[2022-04-10 10:43:22.192865]Total energy: 71752646.66320825
[2022-04-10 10:44:37.122531]Total energy: 71780968.15908884
[2022-04-10 10:45:52.585046]Total energy: 71771896.75952248
[2022-04-10 10:47:06.373064]Total energy: 71753085.39418967
[2022-04-10 10:48:19.944114]Total energy: 71768574.2176799
[2022-04-10 10:49:34.033463]Total energy: 71778385.41779505
[2022-04-10 10:51:11.113759]Total energy: 71773155.64291449
[2022-04-10 10:53:04.680444]Total energy: 71713767.18645911
[2022-04-10 10:54:59.297566]Total energy: 71766998.61817463
[2022-04-10 10:56:40.909086]Total energy: 71762438.09097609
[2022-04-10 10:58:12.377277]Total energy: 71764539.14046119
[2022-04-10 10:59:41.517280]Total energy: 71760128.36905
[2022-04-10 11:01:02.511589]Total energy: 71716068.222995
[2022-04-10 11:02:17.877468]Total energy: 71773454.2310528
[2022-04-10 11:03:32.577905]Total energy: 71766564.19967197
[2022-04-10 11:04:46.204574]Total energy: 71782851.1009532
[2022-04-10 11:06:00.399253]Total energy: 71761684.27317332
[2022-04-10 11:07:18.332579]Total energy: 71750017.17837073
[2022-04-10 11:08:32.348636]Total energy: 71773119.54909804
