initial: 111 - diverse_no_blind_seed
[2022-04-11 18:02:17.666419]Total energy: 17305027.38937537
[2022-04-11 18:03:36.415676]Total energy: 17308707.67968798
[2022-04-11 18:04:53.107368]Total energy: 17320122.561381593
[2022-04-11 18:06:11.286444]Total energy: 17307571.76424478
[2022-04-11 18:07:28.925246]Total energy: 17285911.19638606
[2022-04-11 18:08:47.621507]Total energy: 17294096.651708286
[2022-04-11 18:10:03.155178]Total energy: 17309776.757159628
[2022-04-11 18:11:20.051876]Total energy: 17303798.254486173
[2022-04-11 18:12:36.570599]Total energy: 17317281.653421123
[2022-04-11 18:13:51.178558]Total energy: 17317119.17913024
[2022-04-11 18:15:07.432717]Total energy: 17287294.888793737
[2022-04-11 18:16:21.754885]Total energy: 17333480.857941836
[2022-04-11 18:17:36.469166]Total energy: 17328197.77587793
[2022-04-11 18:18:52.959215]Total energy: 17327395.113414124
[2022-04-11 18:20:07.977709]Total energy: 17301779.80949911
[2022-04-11 18:21:33.887023]Total energy: 17293367.701358944
[2022-04-11 18:22:50.974582]Total energy: 17309894.41860845
[2022-04-11 18:24:06.870218]Total energy: 17315559.92294099
[2022-04-11 18:25:24.359913]Total energy: 17299770.98696358
[2022-04-11 18:26:41.402276]Total energy: 17331442.7905112
[2022-04-11 18:27:58.628207]Total energy: 17312710.6679357
[2022-04-11 18:29:13.613774]Total energy: 17301669.344909225
[2022-04-11 18:30:28.831132]Total energy: 17316390.14649945
[2022-04-11 18:31:53.709773]Total energy: 17324850.286423713
[2022-04-11 18:33:23.913903]Total energy: 17320198.652214088
[2022-04-11 18:34:38.928885]Total energy: 17326467.865963295
[2022-04-11 18:35:55.671739]Total energy: 17307484.854760747
[2022-04-11 18:37:11.034656]Total energy: 17339672.72094167
[2022-04-11 18:38:29.423794]Total energy: 17320936.850734204
[2022-04-11 18:39:48.924578]Total energy: 17315403.418881655
[2022-04-11 18:41:12.327274]Total energy: 17332598.830626022
[2022-04-11 18:42:36.302455]Total energy: 17317668.696158927
[2022-04-11 18:43:52.995788]Total energy: 17291104.704554506
[2022-04-11 18:45:08.179042]Total energy: 17336110.357405692
[2022-04-11 18:46:22.310388]Total energy: 17324230.708361708
[2022-04-11 18:47:41.229247]Total energy: 17300795.267601963
[2022-04-11 18:48:58.786551]Total energy: 17306160.09284836
[2022-04-11 18:50:15.140500]Total energy: 17313749.6162166
[2022-04-11 18:52:26.354150]Total energy: 17306647.03058707
[2022-04-11 18:54:31.940988]Total energy: 17310788.955110103
[2022-04-11 18:56:20.207790]Total energy: 17306173.944121134
[2022-04-11 18:58:18.110858]Total energy: 17320316.59969118
[2022-04-11 18:59:54.236312]Total energy: 17294231.615094528
[2022-04-11 19:01:21.198112]Total energy: 17293425.89698738
[2022-04-11 19:02:48.467010]Total energy: 17313528.87445487
[2022-04-11 19:04:10.178960]Total energy: 17315948.881463364
[2022-04-11 19:05:26.596677]Total energy: 17347235.257804133
[2022-04-11 19:06:45.068787]Total energy: 17293975.419582255
[2022-04-11 19:07:59.293326]Total energy: 17304749.55154648
[2022-04-11 19:09:15.752400]Total energy: 17291099.60280347
[2022-04-11 19:10:45.728397]Total energy: 17282285.818458173
[2022-04-11 19:12:12.177138]Total energy: 17316257.250434667
[2022-04-11 19:13:36.989415]Total energy: 17316744.345500752
[2022-04-11 19:14:52.511989]Total energy: 17310600.841451377
[2022-04-11 19:16:08.752941]Total energy: 17315400.827817574
[2022-04-11 19:17:23.213706]Total energy: 17304885.349808022
[2022-04-11 19:18:38.284291]Total energy: 17322661.772451214
[2022-04-11 19:20:22.140519]Total energy: 17326626.323857315
[2022-04-11 19:22:04.517968]Total energy: 17303742.478934042
[2022-04-11 19:23:47.252527]Total energy: 17289541.25716475
[2022-04-11 19:25:02.649353]Total energy: 17315443.238927472
[2022-04-11 19:26:18.316024]Total energy: 17311768.853593323
[2022-04-11 19:27:33.023807]Total energy: 17285570.030278057
[2022-04-11 19:28:47.553580]Total energy: 17307373.394673564
[2022-04-11 19:30:02.381286]Total energy: 17316191.053307585
[2022-04-11 19:31:41.969269]Total energy: 17347312.67132139
[2022-04-11 19:33:26.612009]Total energy: 17305945.268226583
[2022-04-11 19:34:41.173186]Total energy: 17320010.359685585
[2022-04-11 19:35:56.734411]Total energy: 17316531.49686708
[2022-04-11 19:37:11.345381]Total energy: 17295328.282870974
[2022-04-11 19:38:30.006359]Total energy: 17295223.446691375
[2022-04-11 19:39:45.835034]Total energy: 17307392.278784033
[2022-04-11 19:41:07.199888]Total energy: 17322412.406126656
[2022-04-11 19:42:34.549820]Total energy: 17339337.006833468
[2022-04-11 19:43:59.721685]Total energy: 17306034.079543743
[2022-04-11 19:45:22.805858]Total energy: 17315852.663340792
[2022-04-11 19:46:38.342357]Total energy: 17320385.040818386
[2022-04-11 19:47:53.706644]Total energy: 17282014.08444412
[2022-04-11 19:49:10.831833]Total energy: 17325509.978834268
[2022-04-11 19:50:28.316780]Total energy: 17323759.190660223
[2022-04-11 19:51:58.224205]Total energy: 17318341.37001041
[2022-04-11 19:53:28.661099]Total energy: 17312749.826229837
[2022-04-11 19:54:47.168791]Total energy: 17324105.883142676
[2022-04-11 19:56:01.550512]Total energy: 17321341.3235935
[2022-04-11 19:57:16.515854]Total energy: 17319251.604629487
[2022-04-11 19:58:31.216221]Total energy: 17313142.617995296
[2022-04-11 19:59:47.594905]Total energy: 17295555.517291527
[2022-04-11 20:01:08.776756]Total energy: 17330646.36891193
[2022-04-11 20:02:31.141828]Total energy: 17313504.13248049
[2022-04-11 20:03:46.609750]Total energy: 17314601.652674217
[2022-04-11 20:05:01.854365]Total energy: 17306670.049167957
[2022-04-11 20:06:17.264888]Total energy: 17299965.585695475
[2022-04-11 20:07:30.690443]Total energy: 17317961.127744112
[2022-04-11 20:08:45.485410]Total energy: 17327625.610929947
[2022-04-11 20:09:59.478119]Total energy: 17305405.178060718
[2022-04-11 20:11:30.101476]Total energy: 17305589.738134086
[2022-04-11 20:12:54.534557]Total energy: 17309777.2639459
[2022-04-11 20:14:21.269335]Total energy: 17305276.115638997
[2022-04-11 20:15:41.535535]Total energy: 17309896.037130155
[2022-04-11 20:16:56.270479]Total energy: 17308975.72807525
[2022-04-11 20:18:11.875229]Total energy: 17309782.737387814
[2022-04-11 20:19:28.282114]Total energy: 17316098.21178636
[2022-04-11 20:21:04.281124]Total energy: 17318647.907924343
[2022-04-11 20:22:43.799905]Total energy: 17298514.631495707
[2022-04-11 20:24:02.118255]Total energy: 17318140.80873291
[2022-04-11 20:25:15.625978]Total energy: 17302395.450224575
[2022-04-11 20:26:29.434903]Total energy: 17319922.003259808
[2022-04-11 20:27:43.314268]Total energy: 17277972.153544743
[2022-04-11 20:28:59.746111]Total energy: 17322956.709931195
[2022-04-11 20:30:14.178018]Total energy: 17313982.827482354
[2022-04-11 20:31:50.562923]Total energy: 17313287.67034256
[2022-04-11 20:33:27.672882]Total energy: 17313383.889773443
[2022-04-11 20:34:45.537491]Total energy: 17289558.26097917
[2022-04-11 20:36:00.108481]Total energy: 17334843.99388657
[2022-04-11 20:37:14.822630]Total energy: 17311656.67934337
[2022-04-11 20:38:29.328783]Total energy: 17304312.6491829
[2022-04-11 20:39:44.412425]Total energy: 17321548.49924947
[2022-04-11 20:41:07.379963]Total energy: 17319224.224882446
[2022-04-11 20:42:28.662633]Total energy: 17310320.49683262
[2022-04-11 20:43:43.950949]Total energy: 17315727.299735732
[2022-04-11 21:23:13.416253]Total energy: 17287498.679862723
[2022-04-11 21:24:29.011274]Total energy: 17286244.169612817
[2022-04-11 21:25:42.019018]Total energy: 17324580.944902748
[2022-04-11 21:26:56.537964]Total energy: 17324350.83576826
[2022-04-11 21:28:10.038756]Total energy: 17298974.236771107
[2022-04-11 21:29:24.054231]Total energy: 17326165.219206687
[2022-04-11 21:30:37.894416]Total energy: 17300394.65961692
[2022-04-11 21:31:53.312280]Total energy: 17325118.57179007
[2022-04-11 21:33:07.123292]Total energy: 17296850.65214096
[2022-04-11 21:34:21.525070]Total energy: 17312356.695623003
[2022-04-11 21:35:34.362453]Total energy: 17313560.023396306
[2022-04-11 21:36:50.542612]Total energy: 17320600.647203784
[2022-04-11 21:38:09.316897]Total energy: 17307307.241818406
[2022-04-11 21:39:25.620311]Total energy: 17306401.503167972
[2022-04-11 21:40:41.268251]Total energy: 17307429.64241622
[2022-04-11 21:41:54.299106]Total energy: 17306104.189497404
[2022-04-11 21:43:08.309182]Total energy: 17318743.134062964
[2022-04-11 21:44:24.313225]Total energy: 17306747.688699704
[2022-04-11 21:45:39.459563]Total energy: 17303527.7347308
[2022-04-11 21:46:53.980624]Total energy: 17312805.52039978
[2022-04-11 21:48:07.761099]Total energy: 17295929.799379148
[2022-04-11 21:49:20.293307]Total energy: 17320648.091937054
[2022-04-11 21:50:32.793401]Total energy: 17310595.080272164
[2022-04-11 21:51:44.686881]Total energy: 17299554.467504866
[2022-04-11 21:52:57.364314]Total energy: 17309501.68266476
[2022-04-11 21:54:12.301346]Total energy: 17312114.855777163
[2022-04-11 21:55:27.769907]Total energy: 17326068.611193657
[2022-04-11 21:56:41.500279]Total energy: 17312770.30610507
[2022-04-11 21:57:55.517502]Total energy: 17332842.689043358
[2022-04-11 21:59:08.681619]Total energy: 17317367.16192727
[2022-04-11 22:00:21.927492]Total energy: 17303548.27253363
[2022-04-11 22:01:35.488288]Total energy: 17315272.512810845
[2022-04-11 22:02:48.990147]Total energy: 17303973.236439466
[2022-04-11 22:04:03.014963]Total energy: 17315843.80715641
[2022-04-11 22:05:15.794220]Total energy: 17310938.186067197
[2022-04-11 22:06:28.279135]Total energy: 17317941.588992883
[2022-04-11 22:07:42.999116]Total energy: 17312099.722792827
[2022-04-11 22:08:55.685990]Total energy: 17311916.44710342
[2022-04-11 22:10:08.651766]Total energy: 17291300.71613197
[2022-04-11 22:11:21.954656]Total energy: 17305537.008460823
[2022-04-11 22:12:34.035685]Total energy: 17322315.413031362
[2022-04-11 22:13:47.348218]Total energy: 17306528.661008142
[2022-04-11 22:15:12.103124]Total energy: 17302870.070129726
[2022-04-11 22:16:25.912293]Total energy: 17329560.97565508
[2022-04-11 22:17:39.237989]Total energy: 17283724.54379993
[2022-04-11 22:18:54.399681]Total energy: 17295933.81185405
[2022-04-11 22:20:09.392460]Total energy: 17300897.510507867
[2022-04-11 22:21:21.784466]Total energy: 17304413.502864234
[2022-04-11 22:22:34.759954]Total energy: 17333740.53956196
[2022-04-11 22:23:49.503197]Total energy: 17298536.870951906
[2022-04-11 22:25:08.050208]Total energy: 17299634.835691273
[2022-04-11 22:26:20.862981]Total energy: 17325586.652508676
[2022-04-11 22:27:34.414958]Total energy: 17319104.256209835
[2022-04-11 22:28:47.047701]Total energy: 17317350.357641947
[2022-04-11 22:30:01.229730]Total energy: 17319423.138487417
[2022-04-11 22:31:15.871596]Total energy: 17301870.556891304
[2022-04-11 22:32:29.097925]Total energy: 17304196.775219593
[2022-04-11 22:33:41.850578]Total energy: 17321559.114308286
[2022-04-11 22:34:55.734736]Total energy: 17304927.28691719
[2022-04-11 22:36:09.330588]Total energy: 17299364.01913301
[2022-04-11 22:37:31.348419]Total energy: 17318583.100685116
[2022-04-11 22:38:45.212422]Total energy: 17305745.810589325
[2022-04-11 22:39:58.858579]Total energy: 17306526.38128161
[2022-04-11 22:41:13.788140]Total energy: 17292028.281501364
[2022-04-11 22:42:26.879303]Total energy: 17305419.223359913
[2022-04-11 22:43:42.194455]Total energy: 17281342.641096976
[2022-04-11 22:44:55.670030]Total energy: 17309438.322758537
[2022-04-11 22:46:09.641244]Total energy: 17313585.62240966
[2022-04-11 22:47:24.651100]Total energy: 17322112.17547251
[2022-04-11 22:48:37.374208]Total energy: 17313077.493712276
[2022-04-11 22:49:49.492800]Total energy: 17303246.76408637
[2022-04-11 22:51:02.038832]Total energy: 17320936.058259863
[2022-04-11 22:52:14.581753]Total energy: 17314529.83132107
[2022-04-11 22:53:30.361184]Total energy: 17299748.370435238
[2022-04-11 22:54:42.725873]Total energy: 17301910.163533166
[2022-04-11 22:55:55.997540]Total energy: 17311307.398120835
[2022-04-11 22:57:09.164698]Total energy: 17312432.696722347
[2022-04-11 22:58:23.647954]Total energy: 17333257.519874454
[2022-04-11 22:59:36.718506]Total energy: 17339270.561713994
[2022-04-11 23:01:07.694643]Total energy: 17309653.071221065
[2022-04-11 23:02:23.648932]Total energy: 17311911.30986044
[2022-04-11 23:03:37.091984]Total energy: 17303680.65618215
[2022-04-11 23:04:51.048264]Total energy: 17322150.65582652
[2022-04-11 23:06:08.086267]Total energy: 17317308.338919032
[2022-04-11 23:07:26.563280]Total energy: 17298170.9643922
[2022-04-11 23:08:40.800197]Total energy: 17318967.089962013
[2022-04-11 23:09:58.315498]Total energy: 17324981.804251447
[2022-04-11 23:11:18.556136]Total energy: 17299884.125528954
[2022-04-11 23:12:42.994715]Total energy: 17320373.9466716
[2022-04-11 23:14:00.813676]Total energy: 17316552.700501055
[2022-04-11 23:15:14.023953]Total energy: 17300647.524360117
[2022-04-11 23:16:28.897695]Total energy: 17324024.422084577
[2022-04-11 23:17:43.346136]Total energy: 17308999.702772226
[2022-04-11 23:19:00.878573]Total energy: 17334303.119392596
[2022-04-11 23:20:16.263294]Total energy: 17313731.25857463
[2022-04-11 23:21:38.215302]Total energy: 17334248.873697273
[2022-04-11 23:22:55.371316]Total energy: 17311359.59572144
[2022-04-11 23:24:10.075820]Total energy: 17314392.88727598
[2022-04-11 23:25:24.115341]Total energy: 17305911.41044611
[2022-04-11 23:26:36.702941]Total energy: 17318425.033194367
[2022-04-11 23:27:50.115315]Total energy: 17305463.233226176
[2022-04-11 23:29:04.100677]Total energy: 17327842.223437317
[2022-04-11 23:30:17.810828]Total energy: 17285586.361008868
[2022-04-11 23:31:44.712513]Total energy: 17286203.848261576
[2022-04-11 23:33:05.811275]Total energy: 17319261.537713647
[2022-04-11 23:34:18.091493]Total energy: 17312909.435752552
[2022-04-11 23:35:33.215834]Total energy: 17329922.02426064
[2022-04-11 23:36:48.910150]Total energy: 17310717.279030334
[2022-04-11 23:38:01.344875]Total energy: 17298490.070415266
[2022-04-11 23:39:15.379465]Total energy: 17315212.775024887
[2022-04-11 23:40:42.402828]Total energy: 17308088.657807626
[2022-04-11 23:42:04.790178]Total energy: 17332681.864064064
[2022-04-11 23:43:17.920781]Total energy: 17296763.535617433
[2022-04-11 23:44:31.965126]Total energy: 17318004.409433007
[2022-04-11 23:45:45.174845]Total energy: 17311824.226148345
[2022-04-11 23:46:58.260890]Total energy: 17324110.79640502
[2022-04-11 23:48:11.566489]Total energy: 17298012.100472413
[2022-04-11 23:49:27.164440]Total energy: 17329710.34711004
[2022-04-11 23:50:46.031989]Total energy: 17318827.25100114
[2022-04-11 23:52:11.938129]Total energy: 17303741.826943975
[2022-04-11 23:53:38.127035]Total energy: 17328570.890291505
[2022-04-11 23:54:51.640771]Total energy: 17309658.076888077
[2022-04-11 23:56:08.053056]Total energy: 17303374.12461174
[2022-04-11 23:57:20.976140]Total energy: 17296740.171635658
[2022-04-11 23:58:34.038065]Total energy: 17315153.576797538
[2022-04-11 23:59:47.907969]Total energy: 17308762.5304936
[2022-04-12 00:01:03.035823]Total energy: 17311442.6686587
[2022-04-12 00:02:17.110741]Total energy: 17315245.77983894
[2022-04-12 00:03:30.430625]Total energy: 17305892.123593345
[2022-04-12 00:04:43.392532]Total energy: 17309650.63277858
[2022-04-12 00:05:59.361379]Total energy: 17299407.16070715
[2022-04-12 00:07:12.238936]Total energy: 17305218.43122988
[2022-04-12 00:08:28.124544]Total energy: 17297841.034223285
[2022-04-12 00:09:43.438543]Total energy: 17316321.92383278
[2022-04-12 00:11:07.340371]Total energy: 17323435.69588639
[2022-04-12 00:12:28.469141]Total energy: 17300265.610870015
[2022-04-12 00:13:41.185144]Total energy: 17322924.88820305
[2022-04-12 00:14:54.337772]Total energy: 17314285.48267269
[2022-04-12 00:16:06.941890]Total energy: 17313381.441644233
[2022-04-12 00:17:19.797766]Total energy: 17291504.405483555
[2022-04-12 00:18:33.276761]Total energy: 17316277.314176954
[2022-04-12 00:19:46.175469]Total energy: 17329707.799360428
[2022-04-12 00:21:13.151505]Total energy: 17314918.559735492
[2022-04-12 00:22:28.702556]Total energy: 17308063.692453515
[2022-04-12 00:23:42.344981]Total energy: 17314935.889133133
[2022-04-12 00:24:54.553662]Total energy: 17316494.002243347
[2022-04-12 00:26:07.466914]Total energy: 17309076.87203125
[2022-04-12 00:27:24.333544]Total energy: 17307240.101865523
[2022-04-12 00:28:37.382739]Total energy: 17317648.044468172
[2022-04-12 00:29:51.991561]Total energy: 17301009.707632028
[2022-04-12 00:31:05.560395]Total energy: 17303162.469882756
[2022-04-12 00:32:21.514956]Total energy: 17311045.40014881
[2022-04-12 00:33:34.652887]Total energy: 17320723.68291175
[2022-04-12 00:34:48.045254]Total energy: 17305708.75727903
[2022-04-12 00:36:00.891263]Total energy: 17298227.67054404
[2022-04-12 00:37:15.233023]Total energy: 17316160.68639376
[2022-04-12 00:38:29.005993]Total energy: 17313430.248662274
[2022-04-12 00:39:42.250062]Total energy: 17319539.243794885
[2022-04-12 00:41:03.959553]Total energy: 17294308.8080166
[2022-04-12 00:42:27.747783]Total energy: 17319513.93843831
[2022-04-12 00:43:40.142380]Total energy: 17293271.86351543
[2022-04-12 00:44:54.664012]Total energy: 17313248.466358647
[2022-04-12 00:46:11.258920]Total energy: 17313789.6773578
[2022-04-12 00:47:24.143662]Total energy: 17300297.750771113
[2022-04-12 00:48:37.988224]Total energy: 17323768.16312246
[2022-04-12 00:49:49.827112]Total energy: 17323068.713923145
[2022-04-12 00:51:08.947116]Total energy: 17308286.787801594
[2022-04-12 00:52:23.787481]Total energy: 17298725.85860042
[2022-04-12 00:53:39.030694]Total energy: 17307072.148600917
[2022-04-12 00:54:54.278014]Total energy: 17304721.17051371
[2022-04-12 00:56:07.711801]Total energy: 17301857.259034403
[2022-04-12 00:57:20.914426]Total energy: 17315433.960393813
[2022-04-12 00:58:36.777530]Total energy: 17298687.635401264
[2022-04-12 00:59:49.610470]Total energy: 17314015.281214945
[2022-04-12 01:01:16.853586]Total energy: 17317466.76442028
[2022-04-12 01:02:39.047181]Total energy: 17304596.611360334
[2022-04-12 01:03:52.146347]Total energy: 17307162.720780067
[2022-04-12 01:05:05.797925]Total energy: 17329264.90595976
[2022-04-12 01:06:21.408317]Total energy: 17309585.112730395
[2022-04-12 01:07:37.711040]Total energy: 17316728.723136485
[2022-04-12 01:08:52.658075]Total energy: 17315132.5731998
[2022-04-12 01:10:06.140764]Total energy: 17321029.829220146
[2022-04-12 01:11:22.122460]Total energy: 17308487.963999845
[2022-04-12 01:12:39.223372]Total energy: 17317550.55278602
[2022-04-12 01:13:54.363442]Total energy: 17309987.22486829
[2022-04-12 01:15:06.893337]Total energy: 17306418.84513017
[2022-04-12 01:16:22.294656]Total energy: 17309883.539155666
[2022-04-12 01:17:36.344199]Total energy: 17308553.14172463
[2022-04-12 01:18:51.477086]Total energy: 17312756.946305696
[2022-04-12 01:20:05.914091]Total energy: 17306345.67751266
[2022-04-12 01:21:20.393851]Total energy: 17298107.53878325
[2022-04-12 01:22:36.833642]Total energy: 17304277.73730831
[2022-04-12 01:23:49.374942]Total energy: 17314570.27494338
[2022-04-12 01:25:02.534111]Total energy: 17301675.67039334
[2022-04-12 01:26:17.291826]Total energy: 17319321.25890404
[2022-04-12 01:27:30.946430]Total energy: 17292005.950476542
[2022-04-12 01:28:43.574458]Total energy: 17310895.8003698
[2022-04-12 01:29:57.476849]Total energy: 17304370.821802903
[2022-04-12 01:31:13.004772]Total energy: 17313043.34794387
[2022-04-12 01:32:28.518229]Total energy: 17292679.586744826
[2022-04-12 01:33:41.161064]Total energy: 17314799.89128644
[2022-04-12 01:34:58.473842]Total energy: 17301975.928285096
[2022-04-12 01:36:12.550759]Total energy: 17288714.10166071
[2022-04-12 01:37:25.663965]Total energy: 17308774.524796966
[2022-04-12 01:38:39.007232]Total energy: 17296968.289293636
[2022-04-12 01:39:52.272791]Total energy: 17309369.001958113
[2022-04-12 01:41:13.763693]Total energy: 17323355.607838314
[2022-04-12 01:42:32.751825]Total energy: 17318907.84218504
[2022-04-12 01:43:46.260966]Total energy: 17289878.187037345
[2022-04-12 01:45:01.581313]Total energy: 17313652.71860368
[2022-04-12 01:46:14.805570]Total energy: 17330105.40173763
[2022-04-12 01:47:29.010636]Total energy: 17322970.36110645
[2022-04-12 01:48:42.221968]Total energy: 17294755.664995793
[2022-04-12 01:49:55.883778]Total energy: 17286298.69871033
[2022-04-12 01:51:08.787917]Total energy: 17320391.539823882
[2022-04-12 01:52:22.806102]Total energy: 17311684.647208937
[2022-04-12 01:53:36.004921]Total energy: 17317779.403647278
[2022-04-12 01:54:48.972532]Total energy: 17281988.0329503
[2022-04-12 01:56:02.905122]Total energy: 17308652.59467735
[2022-04-12 01:57:19.644152]Total energy: 17293046.049304117
[2022-04-12 01:58:33.199321]Total energy: 17321958.597207207
[2022-04-12 01:59:47.480806]Total energy: 17287116.731800742
[2022-04-12 02:01:03.313469]Total energy: 17309610.286384337
[2022-04-12 02:02:18.325036]Total energy: 17291561.895723537
[2022-04-12 02:03:33.704628]Total energy: 17308540.030607156
[2022-04-12 02:04:48.042025]Total energy: 17284667.35368375
[2022-04-12 02:06:08.068445]Total energy: 17319111.60793705
[2022-04-12 02:07:21.423076]Total energy: 17301855.248303644
[2022-04-12 02:08:36.991750]Total energy: 17316398.558110956
[2022-04-12 02:09:52.450845]Total energy: 17316263.175658215
[2022-04-12 02:11:18.246347]Total energy: 17327364.397808958
[2022-04-12 02:12:40.269609]Total energy: 17293763.676810466
[2022-04-12 02:13:53.691123]Total energy: 17296965.27110333
[2022-04-12 02:15:12.464979]Total energy: 17310829.398002673
[2022-04-12 02:16:34.424736]Total energy: 17319113.38186395
[2022-04-12 02:17:48.245611]Total energy: 17320827.200478673
[2022-04-12 02:19:04.071387]Total energy: 17321318.7915531
[2022-04-12 02:20:17.522815]Total energy: 17307509.056394998
[2022-04-12 02:21:31.899108]Total energy: 17312996.341019697
[2022-04-12 02:22:44.868885]Total energy: 17313702.11639327
[2022-04-12 02:23:58.286314]Total energy: 17305920.491360016
[2022-04-12 02:25:11.776695]Total energy: 17302954.58431602
[2022-04-12 02:26:25.226979]Total energy: 17301466.67145006
[2022-04-12 02:27:38.800652]Total energy: 17301515.30793709
[2022-04-12 02:28:52.083146]Total energy: 17305300.64789064
[2022-04-12 02:30:05.972942]Total energy: 17325374.126485422
[2022-04-12 02:31:26.406154]Total energy: 17312849.953339424
[2022-04-12 02:32:47.502610]Total energy: 17314828.27448975
[2022-04-12 02:34:03.071120]Total energy: 17319295.404923994
[2022-04-12 02:35:17.920978]Total energy: 17315922.437817853
[2022-04-12 02:36:36.413017]Total energy: 17306790.141924962
[2022-04-12 02:37:50.435160]Total energy: 17329030.42854309
[2022-04-12 02:39:07.535184]Total energy: 17308445.92940005
[2022-04-12 02:40:36.927611]Total energy: 17327546.126554113
[2022-04-12 02:42:02.832358]Total energy: 17284412.94235933
[2022-04-12 02:43:16.427758]Total energy: 17317274.384709388
[2022-04-12 02:44:29.620203]Total energy: 17313225.175565057
[2022-04-12 02:45:42.512044]Total energy: 17331142.713231705
[2022-04-12 02:46:55.858148]Total energy: 17296543.194421824
[2022-04-12 02:48:09.596089]Total energy: 17308852.34777652
[2022-04-12 02:49:23.515865]Total energy: 17318849.363735203
[2022-04-12 02:50:47.647477]Total energy: 17313618.32711624
[2022-04-12 02:52:16.301538]Total energy: 17294029.025083598
[2022-04-12 02:53:38.572567]Total energy: 17306326.337434713
[2022-04-12 02:54:51.606854]Total energy: 17311801.370537974
[2022-04-12 02:56:06.045007]Total energy: 17291422.786587033
[2022-04-12 02:57:19.643012]Total energy: 17328917.928163234
[2022-04-12 02:58:33.094635]Total energy: 17321750.438789483
[2022-04-12 02:59:48.368542]Total energy: 17297838.447624303
[2022-04-12 03:01:12.105783]Total energy: 17284180.295519214
[2022-04-12 03:02:29.878879]Total energy: 17310078.524719086
[2022-04-12 03:03:44.647277]Total energy: 17315411.22101239
[2022-04-12 03:04:57.890134]Total energy: 17296366.004129916
[2022-04-12 03:06:12.041856]Total energy: 17307646.3688964
[2022-04-12 03:07:27.743858]Total energy: 17307698.28910207
[2022-04-12 03:08:41.147774]Total energy: 17310573.51634048
[2022-04-12 03:09:55.259501]Total energy: 17309846.006762896
[2022-04-12 03:11:18.392055]Total energy: 17317203.700295478
[2022-04-12 03:12:37.231275]Total energy: 17302326.66841151
[2022-04-12 03:13:49.768564]Total energy: 17307313.961655576
[2022-04-12 03:15:03.325511]Total energy: 17325542.73001442
[2022-04-12 03:16:18.154874]Total energy: 17334293.426208455
[2022-04-12 03:17:30.908185]Total energy: 17303421.763550084
[2022-04-12 03:18:43.865256]Total energy: 17291066.127863523
[2022-04-12 03:19:58.724639]Total energy: 17312750.07431129
[2022-04-12 03:21:27.268475]Total energy: 17323544.26309504
[2022-04-12 03:22:52.829117]Total energy: 17303116.154483363
[2022-04-12 03:24:06.297806]Total energy: 17307382.55891773
[2022-04-12 03:25:19.474146]Total energy: 17302536.356106076
[2022-04-12 03:26:36.068445]Total energy: 17327330.304555796
[2022-04-12 03:27:49.153040]Total energy: 17306379.40375196
[2022-04-12 03:29:03.620461]Total energy: 17319465.980146885
[2022-04-12 03:30:16.655455]Total energy: 17288295.359486897
[2022-04-12 03:31:38.237124]Total energy: 17342577.94552087
[2022-04-12 03:32:55.502885]Total energy: 17301837.067279562
[2022-04-12 03:34:12.672245]Total energy: 17305249.04480168
[2022-04-12 03:35:27.033534]Total energy: 17329548.863266982
[2022-04-12 03:36:41.696855]Total energy: 17311971.4733953
[2022-04-12 03:37:57.354243]Total energy: 17316709.659104638
[2022-04-12 03:39:12.597345]Total energy: 17319500.828484688
[2022-04-12 03:40:38.069304]Total energy: 17306189.196906738
[2022-04-12 03:42:03.490427]Total energy: 17299239.846084073
[2022-04-12 03:43:16.381131]Total energy: 17300501.41792577
[2022-04-12 03:44:30.074693]Total energy: 17331759.45070168
[2022-04-12 03:45:45.408727]Total energy: 17326880.27538951
[2022-04-12 03:46:58.683425]Total energy: 17308015.635426853
[2022-04-12 03:48:12.011034]Total energy: 17311976.720895965
[2022-04-12 03:49:25.537851]Total energy: 17289557.638901096
[2022-04-12 03:50:47.795113]Total energy: 17334995.978504363
[2022-04-12 03:52:05.804496]Total energy: 17315776.610678267
[2022-04-12 03:53:20.485208]Total energy: 17306144.001898833
[2022-04-12 03:54:34.068353]Total energy: 17304815.89365877
[2022-04-12 03:55:48.824808]Total energy: 17304575.06472903
[2022-04-12 03:57:03.853551]Total energy: 17316694.23341788
[2022-04-12 03:58:18.743031]Total energy: 17313693.129514392
[2022-04-12 03:59:41.383911]Total energy: 17291030.412577394
[2022-04-12 04:01:06.046227]Total energy: 17319656.279465694
[2022-04-12 04:02:20.643505]Total energy: 17303710.37471609
[2022-04-12 04:03:34.783765]Total energy: 17307935.36277803
[2022-04-12 04:04:47.925782]Total energy: 17304428.891168274
[2022-04-12 04:06:01.136950]Total energy: 17349576.101498682
[2022-04-12 04:07:14.943900]Total energy: 17300784.129660066
[2022-04-12 04:08:27.544252]Total energy: 17288714.477375485
[2022-04-12 04:09:42.068685]Total energy: 17315039.99192651
[2022-04-12 04:11:06.664871]Total energy: 17320559.42656117
[2022-04-12 04:12:30.069228]Total energy: 17317469.855920073
[2022-04-12 04:13:43.787799]Total energy: 17332211.324949995
[2022-04-12 04:14:57.038233]Total energy: 17281754.570605375
[2022-04-12 04:16:09.606552]Total energy: 17298412.99947813
[2022-04-12 04:17:22.714094]Total energy: 17297401.372127682
[2022-04-12 04:18:34.847055]Total energy: 17315978.007248353
