initial: 115 - diverse_no_blind_seed
[2022-04-10 18:14:53.171316]Total energy: 26488642.391153365
[2022-04-10 18:16:21.246887]Total energy: 26526899.834023
[2022-04-10 18:17:38.126383]Total energy: 26584702.42914686
[2022-04-10 18:18:53.810541]Total energy: 26489284.145066038
[2022-04-10 18:20:12.184354]Total energy: 26519949.345364314
[2022-04-10 18:21:54.801834]Total energy: 26514723.093620766
[2022-04-10 18:23:31.826524]Total energy: 26515203.923546456
[2022-04-10 18:24:59.827769]Total energy: 26520093.191354807
[2022-04-10 18:26:17.086200]Total energy: 26532450.258978844
[2022-04-10 18:27:34.372364]Total energy: 26497301.667092822
[2022-04-10 18:28:51.966464]Total energy: 26476243.470281772
[2022-04-10 18:30:09.375960]Total energy: 26471657.21829109
[2022-04-10 18:31:33.438602]Total energy: 26484634.682705995
[2022-04-10 18:33:10.172718]Total energy: 26494713.123680554
[2022-04-10 18:34:38.698906]Total energy: 26480098.4353867
[2022-04-10 18:35:59.186737]Total energy: 26503160.730140224
[2022-04-10 18:37:16.262306]Total energy: 26477882.559219684
[2022-04-10 18:38:32.937903]Total energy: 26510079.509027276
[2022-04-10 18:39:53.464307]Total energy: 26484669.98423804
[2022-04-10 18:41:35.226836]Total energy: 26442602.035158567
[2022-04-10 18:43:29.917638]Total energy: 26503837.351273987
[2022-04-10 18:45:08.127580]Total energy: 26511584.97710365
[2022-04-10 18:46:37.180803]Total energy: 26545895.134819258
[2022-04-10 18:47:56.516919]Total energy: 26534960.986752994
[2022-04-10 18:49:17.031788]Total energy: 26493078.85868386
[2022-04-10 18:50:59.321269]Total energy: 26489429.11032553
[2022-04-10 18:52:48.542981]Total energy: 26495443.447214052
[2022-04-10 18:54:12.589385]Total energy: 26441740.73627704
[2022-04-10 18:55:30.340652]Total energy: 26501260.864384077
[2022-04-10 18:56:46.446695]Total energy: 26505270.249881018
[2022-04-10 18:58:04.880470]Total energy: 26487649.62868736
[2022-04-10 18:59:25.696566]Total energy: 26473195.693333816
[2022-04-10 19:01:03.234299]Total energy: 26529642.618936
[2022-04-10 19:03:02.395081]Total energy: 26458516.541921236
[2022-04-10 19:04:42.104740]Total energy: 26498412.25083339
[2022-04-10 19:06:15.494502]Total energy: 26483067.888614003
[2022-04-10 19:07:51.697777]Total energy: 26542536.19665287
[2022-04-10 19:09:26.008863]Total energy: 26489305.588030815
[2022-04-10 19:11:06.688779]Total energy: 26494909.437011033
[2022-04-10 19:12:32.911790]Total energy: 26493660.46421807
[2022-04-10 19:13:48.540885]Total energy: 26531299.459856555
[2022-04-10 19:15:03.527357]Total energy: 26554950.022182316
[2022-04-10 19:16:18.765882]Total energy: 26502396.75752299
[2022-04-10 19:17:35.580288]Total energy: 26474976.87276073
[2022-04-10 19:18:50.255828]Total energy: 26550684.779818054
[2022-04-10 19:20:06.186947]Total energy: 26469755.070369273
[2022-04-10 19:21:47.463159]Total energy: 26493100.57932904
[2022-04-10 19:23:32.861094]Total energy: 26537048.595168043
[2022-04-10 19:25:10.418913]Total energy: 26529223.722844668
[2022-04-10 19:26:44.712460]Total energy: 26486572.17076049
[2022-04-10 19:28:03.087182]Total energy: 26491267.202411123
[2022-04-10 19:29:22.407684]Total energy: 26521007.55942207
[2022-04-10 19:30:40.923364]Total energy: 26523742.435011007
[2022-04-10 19:32:00.344770]Total energy: 26503001.147366382
[2022-04-10 19:33:16.936407]Total energy: 26527862.823963713
[2022-04-10 19:34:34.944794]Total energy: 26462776.396757428
[2022-04-10 19:35:51.170247]Total energy: 26535825.369775724
[2022-04-10 19:37:09.559735]Total energy: 26495517.121502094
[2022-04-10 19:38:27.823417]Total energy: 26535912.09118023
[2022-04-10 19:39:44.821555]Total energy: 26511620.518709186
[2022-04-10 19:41:12.267509]Total energy: 26557718.287163366
[2022-04-10 19:42:43.592298]Total energy: 26482229.779850256
[2022-04-10 19:44:11.906029]Total energy: 26510506.096126355
[2022-04-10 19:45:45.699222]Total energy: 26515599.431506038
[2022-04-10 19:47:18.399890]Total energy: 26533875.93052033
[2022-04-10 19:48:50.784900]Total energy: 26518724.914547984
[2022-04-10 19:50:25.288908]Total energy: 26522475.051141836
[2022-04-10 19:51:48.345585]Total energy: 26391225.995219685
[2022-04-10 19:53:04.679867]Total energy: 26397648.039746575
[2022-04-10 19:54:22.922705]Total energy: 26511834.03849772
[2022-04-10 19:55:38.772291]Total energy: 26463596.103226908
[2022-04-10 19:56:56.483844]Total energy: 26505088.581828684
[2022-04-10 19:58:14.443156]Total energy: 26447132.599944808
[2022-04-10 19:59:31.780840]Total energy: 26430656.882652253
[2022-04-10 20:00:59.702750]Total energy: 26448103.136140652
[2022-04-10 20:02:22.615772]Total energy: 26450566.971205726
[2022-04-10 20:03:41.268411]Total energy: 26479508.170690592
[2022-04-10 20:04:58.012484]Total energy: 26438393.19444498
[2022-04-10 20:06:14.685707]Total energy: 26460285.685745113
[2022-04-10 20:07:31.569037]Total energy: 26418917.40517437
[2022-04-10 20:08:49.138756]Total energy: 26461861.733701147
[2022-04-10 20:10:05.674728]Total energy: 26445975.193229444
[2022-04-10 20:11:51.104830]Total energy: 26470110.370307315
[2022-04-10 20:13:34.811040]Total energy: 26438315.205265358
[2022-04-10 20:15:14.437720]Total energy: 26427035.282931816
[2022-04-10 20:16:43.814549]Total energy: 26483921.39002039
[2022-04-10 20:18:00.523243]Total energy: 26458647.854507204
[2022-04-10 20:19:18.412220]Total energy: 26422400.868862767
[2022-04-10 20:21:14.285077]Total energy: 26426751.453681387
[2022-04-10 20:23:12.249468]Total energy: 26486491.455153424
[2022-04-10 20:24:49.432940]Total energy: 26450989.043971002
[2022-04-10 20:26:19.908468]Total energy: 26439985.80474742
[2022-04-10 20:27:37.114958]Total energy: 26459209.51863654
[2022-04-10 20:28:53.389799]Total energy: 26516190.712772604
[2022-04-10 20:30:12.242538]Total energy: 26431539.70247747
[2022-04-10 20:31:47.583823]Total energy: 26427557.561434235
[2022-04-10 20:33:26.377384]Total energy: 26434683.379663736
[2022-04-10 20:34:57.716861]Total energy: 26437958.82702354
[2022-04-10 20:36:23.162257]Total energy: 26409446.241165377
[2022-04-10 20:37:42.491334]Total energy: 26469138.714106403
[2022-04-10 20:39:01.485625]Total energy: 26475391.3146703
[2022-04-10 20:40:19.183269]Total energy: 26424578.91098489
[2022-04-10 20:41:58.062662]Total energy: 26468557.786686096
[2022-04-10 20:43:26.135547]Total energy: 26440192.23788317
[2022-04-10 20:44:45.095522]Total energy: 26433469.918473367
[2022-04-10 20:46:04.857336]Total energy: 26460968.88172029
[2022-04-10 20:47:23.305237]Total energy: 26455789.313682318
[2022-04-10 20:48:40.757146]Total energy: 26431944.41783672
[2022-04-10 20:49:56.286742]Total energy: 26463988.48182767
[2022-04-10 20:51:37.125403]Total energy: 26482837.302043285
[2022-04-10 20:53:32.011007]Total energy: 26467362.425884705
[2022-04-10 20:55:02.414422]Total energy: 26410417.936568875
[2022-04-10 20:56:38.889764]Total energy: 26532226.257658843
[2022-04-10 20:58:18.209125]Total energy: 26434086.47695974
[2022-04-10 20:59:38.302890]Total energy: 26462695.219554484
[2022-04-10 21:01:22.406765]Total energy: 26438928.028098617
[2022-04-10 21:03:09.218411]Total energy: 26435949.593238566
[2022-04-10 21:04:40.566005]Total energy: 26465752.338569865
[2022-04-10 21:06:07.155935]Total energy: 26400955.0217861
[2022-04-10 21:07:39.058596]Total energy: 26515614.73082795
[2022-04-10 21:09:06.496432]Total energy: 26481288.582599517
[2022-04-10 21:11:09.158639]Total energy: 26465354.123216968
[2022-04-10 21:13:01.067105]Total energy: 26466642.679877765
[2022-04-10 21:14:23.959119]Total energy: 26451893.653372888
[2022-04-10 21:15:42.347267]Total energy: 26480326.26336834
[2022-04-10 21:16:59.354643]Total energy: 26494142.0415772
[2022-04-10 21:18:19.327618]Total energy: 26439074.190753862
[2022-04-10 21:19:37.702877]Total energy: 26456077.05121313
[2022-04-10 21:21:26.767316]Total energy: 26455837.948494975
[2022-04-10 21:23:11.198798]Total energy: 26465695.92912368
[2022-04-10 21:24:35.420612]Total energy: 26465053.072344378
[2022-04-10 21:26:10.659716]Total energy: 26459566.07433882
[2022-04-10 21:27:47.018210]Total energy: 26431453.944280047
[2022-04-10 21:29:14.804646]Total energy: 26463277.03130961
[2022-04-10 21:30:31.972414]Total energy: 26473345.03373274
[2022-04-10 21:31:49.417481]Total energy: 26526255.571115006
[2022-04-10 21:33:09.302680]Total energy: 26437568.801887322
[2022-04-10 21:34:24.229330]Total energy: 26493780.39177766
[2022-04-10 21:35:39.892702]Total energy: 26437622.476294402
[2022-04-10 21:36:54.205033]Total energy: 26430930.704673328
[2022-04-10 21:38:10.978567]Total energy: 26495382.785200216
[2022-04-10 21:39:27.063338]Total energy: 26430126.478148412
[2022-04-10 21:41:14.179155]Total energy: 26462919.417388286
[2022-04-10 21:42:51.730276]Total energy: 26437138.55463774
[2022-04-10 21:44:21.535649]Total energy: 26451226.51102761
[2022-04-10 21:45:49.659996]Total energy: 26514207.1489147
[2022-04-10 21:47:07.439577]Total energy: 26510340.13843237
[2022-04-10 21:48:26.222572]Total energy: 26477228.42942655
[2022-04-10 21:49:43.412372]Total energy: 26448827.077748537
[2022-04-10 21:51:20.391955]Total energy: 26462631.597644467
[2022-04-10 21:53:01.719820]Total energy: 26482617.628444
[2022-04-10 21:54:19.353719]Total energy: 26419565.89354461
[2022-04-10 21:55:38.770762]Total energy: 26435007.19133561
[2022-04-10 21:56:55.947456]Total energy: 26466132.502796967
[2022-04-10 21:58:15.064611]Total energy: 26451322.59190903
[2022-04-10 21:59:31.813756]Total energy: 26461347.676482774
[2022-04-10 22:01:11.392067]Total energy: 26452580.28193002
[2022-04-10 22:02:54.749379]Total energy: 26432639.176621627
[2022-04-10 22:04:27.523861]Total energy: 26429691.90685585
[2022-04-10 22:05:58.211509]Total energy: 26425859.466720387
[2022-04-10 22:07:34.593822]Total energy: 26487414.595919814
[2022-04-10 22:08:59.553257]Total energy: 26494695.019847665
[2022-04-10 22:10:18.977452]Total energy: 26380838.350313224
[2022-04-10 22:11:56.977858]Total energy: 26464786.540821806
[2022-04-10 22:13:39.640151]Total energy: 26506894.273706686
[2022-04-10 22:14:57.898346]Total energy: 26408091.51546401
[2022-04-10 22:16:17.184365]Total energy: 26429052.061506934
[2022-04-10 22:17:36.707605]Total energy: 26510336.720232382
[2022-04-10 22:18:54.350141]Total energy: 26422572.58479378
[2022-04-10 22:20:12.963217]Total energy: 26468971.578717884
[2022-04-10 22:21:38.202530]Total energy: 26421740.465796385
[2022-04-10 22:22:59.053265]Total energy: 26361064.681762278
[2022-04-10 22:24:16.688342]Total energy: 26529228.960590832
[2022-04-10 22:25:35.047337]Total energy: 26514126.771411985
[2022-04-10 22:26:52.034768]Total energy: 26580750.011927024
[2022-04-10 22:28:09.438684]Total energy: 26551876.794672094
[2022-04-10 22:29:25.858202]Total energy: 26553378.804407872
[2022-04-10 22:30:42.511417]Total energy: 26526768.06357189
[2022-04-10 22:32:00.107852]Total energy: 26566561.928504802
[2022-04-10 22:33:18.299158]Total energy: 26538886.695991494
[2022-04-10 22:34:36.055545]Total energy: 26518985.563455652
[2022-04-10 22:35:53.171841]Total energy: 26509030.14627895
[2022-04-10 22:37:12.327346]Total energy: 26540850.095288888
[2022-04-10 22:38:29.300668]Total energy: 26528715.9242353
[2022-04-10 22:39:46.202135]Total energy: 26563659.414542712
[2022-04-10 22:41:35.831696]Total energy: 26539209.695967767
[2022-04-10 22:43:28.260576]Total energy: 26548897.039170723
[2022-04-10 22:44:53.086182]Total energy: 26534315.790648863
[2022-04-10 22:46:13.322297]Total energy: 26547536.702601332
[2022-04-10 22:47:30.496463]Total energy: 26558781.66000352
[2022-04-10 22:48:46.324263]Total energy: 26535057.85656295
[2022-04-10 22:50:01.795919]Total energy: 26514792.844953656
[2022-04-10 22:51:31.762435]Total energy: 26573494.952866413
[2022-04-10 22:53:06.293952]Total energy: 26492585.188836206
[2022-04-10 22:54:43.442503]Total energy: 26504048.64242099
[2022-04-10 22:56:05.165655]Total energy: 26547397.07188487
[2022-04-10 22:57:22.840947]Total energy: 26554778.082684632
[2022-04-10 22:58:41.858511]Total energy: 26507726.817532383
[2022-04-10 23:00:01.314890]Total energy: 26537763.78250584
[2022-04-10 23:01:26.199699]Total energy: 26529406.882349055
[2022-04-10 23:02:48.116231]Total energy: 26596417.722583946
[2022-04-10 23:04:07.195694]Total energy: 26523764.342506696
[2022-04-10 23:05:25.018298]Total energy: 26551556.241537526
[2022-04-10 23:06:42.486025]Total energy: 26496069.295433078
[2022-04-10 23:07:59.188006]Total energy: 26558035.154472463
[2022-04-10 23:09:17.034930]Total energy: 26536053.07801549
[2022-04-10 23:10:49.805221]Total energy: 26563158.659262486
[2022-04-10 23:12:42.163124]Total energy: 26530657.488217138
[2022-04-10 23:14:17.089465]Total energy: 26515630.50334931
[2022-04-10 23:15:33.041311]Total energy: 26527854.97008528
[2022-04-10 23:16:49.611985]Total energy: 26499526.569103286
[2022-04-10 23:18:06.780515]Total energy: 26562415.68943445
[2022-04-10 23:19:24.551875]Total energy: 26532201.579682037
[2022-04-10 23:20:59.995359]Total energy: 26507589.097008117
[2022-04-10 23:22:34.805099]Total energy: 26541322.488157317
[2022-04-10 23:23:51.541699]Total energy: 26548486.00199734
[2022-04-10 23:25:08.339795]Total energy: 26545997.92536006
[2022-04-10 23:26:35.342061]Total energy: 26493695.89827567
[2022-04-10 23:27:52.364605]Total energy: 26592103.505479798
[2022-04-10 23:29:09.528468]Total energy: 26544838.498616327
[2022-04-10 23:30:28.235157]Total energy: 26526604.046652246
[2022-04-10 23:31:45.094736]Total energy: 26508795.692504983
[2022-04-10 23:33:03.196962]Total energy: 26570759.7160644
[2022-04-10 23:34:19.193497]Total energy: 26600499.356232148
[2022-04-10 23:35:34.384836]Total energy: 26543813.169201024
[2022-04-10 23:36:51.139773]Total energy: 26515439.13281785
[2022-04-10 23:38:06.407202]Total energy: 26504620.78999803
[2022-04-10 23:39:22.209396]Total energy: 26521268.6677524
[2022-04-10 23:40:48.568577]Total energy: 26500133.30397869
[2022-04-10 23:42:11.973122]Total energy: 26512059.46041061
[2022-04-10 23:43:30.368445]Total energy: 26498108.860212006
[2022-04-10 23:44:47.592768]Total energy: 26497252.989512037
[2022-04-10 23:46:02.332840]Total energy: 26571335.55956
[2022-04-10 23:47:20.639633]Total energy: 26536629.251000945
[2022-04-10 23:48:36.555487]Total energy: 26558049.022942588
[2022-04-10 23:49:53.717853]Total energy: 26577828.812357385
[2022-04-10 23:51:19.783364]Total energy: 26536040.425831124
[2022-04-10 23:52:47.223072]Total energy: 26543793.53484113
[2022-04-10 23:54:08.008772]Total energy: 26548946.72509166
[2022-04-10 23:55:24.433829]Total energy: 26586855.50243327
[2022-04-10 23:56:41.730726]Total energy: 26595414.89849534
[2022-04-10 23:58:01.019308]Total energy: 26553291.56057375
[2022-04-10 23:59:17.361768]Total energy: 26523942.84218545
[2022-04-11 00:01:02.496875]Total energy: 26530318.101768777
[2022-04-11 00:02:39.898422]Total energy: 26524528.140851293
[2022-04-11 00:04:00.760445]Total energy: 26545120.16892152
[2022-04-11 00:05:18.318422]Total energy: 26570465.7074635
[2022-04-11 00:06:35.847737]Total energy: 26511889.095332313
[2022-04-11 00:07:52.534031]Total energy: 26575412.077759918
[2022-04-11 00:09:09.940541]Total energy: 26517392.276880924
[2022-04-11 00:10:46.705372]Total energy: 26520808.362853847
[2022-04-11 00:12:27.707130]Total energy: 26531535.199343733
[2022-04-11 00:13:51.061702]Total energy: 26555556.45683798
[2022-04-11 00:15:06.270374]Total energy: 26528756.26738948
[2022-04-11 00:16:24.262249]Total energy: 26592281.37989856
[2022-04-11 00:17:42.151457]Total energy: 26552413.34428825
[2022-04-11 00:18:57.730317]Total energy: 26503695.72714424
[2022-04-11 00:20:16.075280]Total energy: 26592100.26946081
[2022-04-11 00:21:41.421936]Total energy: 26520172.945219986
[2022-04-11 00:23:06.562273]Total energy: 26539020.16629323
[2022-04-11 00:24:23.835462]Total energy: 26553613.18549741
[2022-04-11 00:25:43.080721]Total energy: 26546269.034794375
[2022-04-11 00:27:00.519787]Total energy: 26521071.9016434
[2022-04-11 00:28:17.499493]Total energy: 26559523.732348725
[2022-04-11 00:29:36.346433]Total energy: 26514639.94024802
[2022-04-11 00:31:12.360751]Total energy: 26543304.526329324
[2022-04-11 00:32:34.380284]Total energy: 26561631.250782575
[2022-04-11 00:33:52.313264]Total energy: 26497609.768281095
[2022-04-11 00:35:09.832353]Total energy: 26479248.074628726
[2022-04-11 00:36:27.248654]Total energy: 26470560.224524863
[2022-04-11 00:37:43.971855]Total energy: 26505398.842954252
[2022-04-11 00:39:02.838398]Total energy: 26468119.82997292
[2022-04-11 00:40:19.951818]Total energy: 26448404.644662976
[2022-04-11 00:41:38.159861]Total energy: 26506499.849946965
[2022-04-11 00:42:53.305555]Total energy: 26526749.101342317
[2022-04-11 00:44:12.802446]Total energy: 26526082.07704385
[2022-04-11 00:45:29.162197]Total energy: 26493962.754175913
[2022-04-11 00:46:47.927626]Total energy: 26569686.822727017
[2022-04-11 00:48:04.416015]Total energy: 26505199.587722804
[2022-04-11 00:49:20.809258]Total energy: 26507686.20763191
[2022-04-11 00:50:41.739033]Total energy: 26516077.710136276
[2022-04-11 00:51:57.395310]Total energy: 26538086.74196078
[2022-04-11 00:53:15.823198]Total energy: 26496726.099714834
[2022-04-11 00:54:32.498764]Total energy: 26535222.92562945
[2022-04-11 00:55:48.389881]Total energy: 26537787.069279682
[2022-04-11 00:57:04.399977]Total energy: 26497006.266754303
[2022-04-11 00:58:18.910096]Total energy: 26512255.913317926
[2022-04-11 00:59:33.448694]Total energy: 26517036.588473618
[2022-04-11 01:01:09.004831]Total energy: 26521246.054950856
[2022-04-11 01:02:41.241447]Total energy: 26462352.971817598
[2022-04-11 01:03:57.869722]Total energy: 26497239.752462562
[2022-04-11 01:05:14.321831]Total energy: 26501845.95762503
[2022-04-11 01:06:31.678959]Total energy: 26512435.60531365
[2022-04-11 01:07:50.635137]Total energy: 26514059.49368565
[2022-04-11 01:09:08.111016]Total energy: 26563017.455051064
[2022-04-11 01:10:35.164830]Total energy: 26434087.026256837
[2022-04-11 01:11:58.592418]Total energy: 26512636.02762669
[2022-04-11 01:13:17.566422]Total energy: 26492169.259211294
[2022-04-11 01:14:34.906162]Total energy: 26557481.76223524
[2022-04-11 01:15:50.215288]Total energy: 26496199.129239906
[2022-04-11 01:17:06.878833]Total energy: 26478767.151184976
[2022-04-11 01:18:26.896540]Total energy: 26476733.86117512
[2022-04-11 01:19:42.940403]Total energy: 26539020.506307274
[2022-04-11 01:21:02.640901]Total energy: 26523679.573258363
[2022-04-11 01:22:20.835744]Total energy: 26496994.00754861
[2022-04-11 01:23:37.309123]Total energy: 26471779.12430697
[2022-04-11 01:24:54.842719]Total energy: 26524791.053876497
[2022-04-11 01:26:11.822132]Total energy: 26459000.589856926
[2022-04-11 01:27:30.298591]Total energy: 26477399.68982597
[2022-04-11 01:28:47.230982]Total energy: 26494937.052740395
[2022-04-11 01:30:06.735762]Total energy: 26508202.06713029
[2022-04-11 01:31:36.776684]Total energy: 26510113.39098418
[2022-04-11 01:33:10.445694]Total energy: 26516008.865388293
[2022-04-11 01:34:35.210029]Total energy: 26527410.923510756
[2022-04-11 01:35:53.737560]Total energy: 26488138.70127775
[2022-04-11 01:37:10.964029]Total energy: 26515232.498470586
[2022-04-11 01:38:28.621319]Total energy: 26499407.086825702
[2022-04-11 01:39:49.918109]Total energy: 26470468.471194524
[2022-04-11 01:41:43.139213]Total energy: 26495860.901184756
[2022-04-11 01:43:23.512305]Total energy: 26491550.880677
[2022-04-11 01:44:55.464212]Total energy: 26487641.07207504
[2022-04-11 01:46:36.615579]Total energy: 26508544.234517943
[2022-04-11 01:48:15.796220]Total energy: 26536086.56648703
[2022-04-11 01:49:34.802663]Total energy: 26497911.78726519
[2022-04-11 01:50:58.329427]Total energy: 26516838.003566418
[2022-04-11 01:52:31.970777]Total energy: 26500197.463753913
[2022-04-11 01:53:53.029569]Total energy: 26525689.34511877
[2022-04-11 01:55:10.075321]Total energy: 26489671.441323455
[2022-04-11 01:56:28.783040]Total energy: 26502448.93565726
[2022-04-11 01:57:45.097657]Total energy: 26479924.7454644
[2022-04-11 01:59:03.266748]Total energy: 26453370.716070596
[2022-04-11 02:00:28.011503]Total energy: 26539329.101398483
[2022-04-11 02:01:47.278936]Total energy: 26526345.089971386
[2022-04-11 02:03:05.974413]Total energy: 26501803.38544659
[2022-04-11 02:04:23.071280]Total energy: 26475190.653252292
[2022-04-11 02:05:40.065794]Total energy: 26506293.939810477
[2022-04-11 02:06:57.448032]Total energy: 26481265.74741757
[2022-04-11 02:08:14.368857]Total energy: 26517728.6542452
[2022-04-11 02:09:30.642454]Total energy: 26468330.84872876
[2022-04-11 02:10:52.873565]Total energy: 26513737.60791392
[2022-04-11 02:12:11.545255]Total energy: 26519357.20495083
[2022-04-11 02:13:38.024347]Total energy: 26473181.35545384
[2022-04-11 02:14:56.679628]Total energy: 26526584.01312231
[2022-04-11 02:16:12.902015]Total energy: 26514629.84976226
[2022-04-11 02:17:31.300950]Total energy: 26520998.807609525
[2022-04-11 02:18:47.930931]Total energy: 26499024.470127083
[2022-04-11 02:20:07.353706]Total energy: 26497246.496717665
[2022-04-11 02:21:24.301059]Total energy: 26515743.564015873
[2022-04-11 02:22:43.598872]Total energy: 26525040.437022727
[2022-04-11 02:23:58.583080]Total energy: 26504498.055880073
[2022-04-11 02:25:13.876210]Total energy: 26556796.659885366
[2022-04-11 02:26:30.814659]Total energy: 26478443.412533607
[2022-04-11 02:27:50.752743]Total energy: 26546799.89887046
[2022-04-11 02:29:07.622624]Total energy: 26485694.105525468
[2022-04-11 02:30:34.126562]Total energy: 26517422.639824383
[2022-04-11 02:31:56.510891]Total energy: 26523012.345295947
[2022-04-11 02:33:14.231233]Total energy: 26465781.720376752
[2022-04-11 02:34:33.744297]Total energy: 26502317.365350027
[2022-04-11 02:35:50.422419]Total energy: 26465250.326177504
[2022-04-11 02:37:11.242926]Total energy: 26493516.742293097
[2022-04-11 02:38:30.775459]Total energy: 26510130.285709996
[2022-04-11 02:39:47.477527]Total energy: 26463603.921525627
[2022-04-11 02:41:24.828558]Total energy: 26523219.996134263
[2022-04-11 02:43:04.556612]Total energy: 26517521.253966805
[2022-04-11 02:44:41.722769]Total energy: 26498617.23223619
[2022-04-11 02:46:18.186793]Total energy: 26494204.691097796
[2022-04-11 02:47:45.004918]Total energy: 26478046.71232118
[2022-04-11 02:49:01.367466]Total energy: 26507250.392442115
[2022-04-11 02:50:20.390485]Total energy: 26451250.44569074
[2022-04-11 02:51:52.817422]Total energy: 26437983.474442128
[2022-04-11 02:53:09.070217]Total energy: 26454840.89174732
[2022-04-11 02:54:26.999165]Total energy: 26472094.71481988
[2022-04-11 02:55:43.790727]Total energy: 26477051.57485352
[2022-04-11 02:57:00.417632]Total energy: 26511015.41920135
[2022-04-11 02:58:16.142380]Total energy: 26453125.97180977
[2022-04-11 02:59:34.113830]Total energy: 26503949.673166096
[2022-04-11 03:01:01.592752]Total energy: 26469386.63276577
[2022-04-11 03:02:28.916845]Total energy: 26430905.8220818
[2022-04-11 03:03:47.148780]Total energy: 26495239.073802218
[2022-04-11 03:05:04.276068]Total energy: 26455748.033365935
[2022-04-11 03:06:21.798979]Total energy: 26449843.252957765
[2022-04-11 03:07:38.576346]Total energy: 26495183.172965426
[2022-04-11 03:08:54.390070]Total energy: 26485081.374171626
[2022-04-11 03:10:11.917339]Total energy: 26490252.760501742
[2022-04-11 03:11:34.698935]Total energy: 26454938.128772963
[2022-04-11 03:13:02.707180]Total energy: 26501398.63678333
[2022-04-11 03:14:25.779855]Total energy: 26450678.139347687
[2022-04-11 03:15:44.071090]Total energy: 26454212.417911034
[2022-04-11 03:17:02.130844]Total energy: 26480314.64110504
[2022-04-11 03:18:19.122912]Total energy: 26474384.264274675
[2022-04-11 03:19:36.674037]Total energy: 26532050.59357862
[2022-04-11 03:21:04.261715]Total energy: 26486780.07414178
[2022-04-11 03:22:40.710184]Total energy: 26468514.00018483
[2022-04-11 03:24:03.340809]Total energy: 26440667.358341545
[2022-04-11 03:25:20.913252]Total energy: 26461051.161874887
[2022-04-11 03:26:36.727157]Total energy: 26470163.126735
[2022-04-11 03:27:55.664836]Total energy: 26453222.17459154
[2022-04-11 03:29:11.672812]Total energy: 26482021.775379885
[2022-04-11 03:30:39.903189]Total energy: 26451274.975022346
[2022-04-11 03:32:04.598327]Total energy: 26487225.74450971
[2022-04-11 03:33:21.401013]Total energy: 26481945.831034966
[2022-04-11 03:34:36.942887]Total energy: 26467750.70601231
[2022-04-11 03:35:54.284827]Total energy: 26480968.657354515
[2022-04-11 03:37:11.440848]Total energy: 26489506.42121633
[2022-04-11 03:38:27.689162]Total energy: 26482384.210499715
[2022-04-11 03:39:48.119362]Total energy: 26481654.666246224
[2022-04-11 03:41:21.732138]Total energy: 26493150.094007354
[2022-04-11 03:42:51.997724]Total energy: 26429007.40593721
[2022-04-11 03:44:09.139230]Total energy: 26484389.673167303
[2022-04-11 03:45:27.375539]Total energy: 26451943.85857309
[2022-04-11 03:46:45.180203]Total energy: 26440248.30930934
[2022-04-11 03:48:03.040604]Total energy: 26447851.74180199
[2022-04-11 03:49:21.704713]Total energy: 26488221.93048044
[2022-04-11 03:50:45.840049]Total energy: 26474624.368576676
[2022-04-11 03:52:16.968121]Total energy: 26462704.978488963
[2022-04-11 03:53:46.123859]Total energy: 26411292.088182844
[2022-04-11 03:55:19.622779]Total energy: 26481928.313797418
[2022-04-11 03:56:38.247361]Total energy: 26482960.096940607
[2022-04-11 03:57:55.565568]Total energy: 26449554.111171007
[2022-04-11 03:59:11.549920]Total energy: 26473976.848189227
[2022-04-11 04:00:36.431324]Total energy: 26425143.48596906
[2022-04-11 04:01:58.239425]Total energy: 26432418.863926247
[2022-04-11 04:03:14.059256]Total energy: 26459922.472735748
[2022-04-11 04:04:55.348987]Total energy: 26470919.11164315
[2022-04-11 04:06:14.004091]Total energy: 26462187.174776834
[2022-04-11 04:07:32.338556]Total energy: 26468650.056946687
[2022-04-11 04:08:57.248192]Total energy: 26502105.689362906
[2022-04-11 04:10:14.865641]Total energy: 26478188.11711009
[2022-04-11 04:11:32.681825]Total energy: 26468482.109819926
[2022-04-11 04:12:50.755396]Total energy: 26472136.511764556
[2022-04-11 04:14:09.464998]Total energy: 26499556.960944336
[2022-04-11 04:15:26.205519]Total energy: 26492433.666325137
[2022-04-11 04:16:41.581512]Total energy: 26483029.400377613
[2022-04-11 04:17:59.577850]Total energy: 26484932.443467602
[2022-04-11 04:19:21.631028]Total energy: 26471471.974738676
[2022-04-11 04:20:45.512213]Total energy: 26468331.776235413
[2022-04-11 04:22:11.428017]Total energy: 26449045.091658913
[2022-04-11 04:23:28.476201]Total energy: 26426390.739138443
[2022-04-11 04:24:45.466508]Total energy: 26502136.856991045
[2022-04-11 04:26:05.280774]Total energy: 26456414.83930105
[2022-04-11 04:27:23.695553]Total energy: 26539373.226529345
[2022-04-11 04:28:40.325673]Total energy: 26417803.952072483
[2022-04-11 04:30:00.770392]Total energy: 26468533.524689015
[2022-04-11 04:31:27.593032]Total energy: 26468509.915237926
[2022-04-11 04:32:45.848470]Total energy: 26497855.803735163
[2022-04-11 04:34:03.726795]Total energy: 26455518.502043135
[2022-04-11 04:35:19.134461]Total energy: 26464908.165602654
[2022-04-11 04:36:36.989991]Total energy: 26450733.984737847
[2022-04-11 04:37:55.860342]Total energy: 26462201.896404065
[2022-04-11 04:39:21.096479]Total energy: 26486089.229899373
[2022-04-11 04:41:02.727016]Total energy: 26432508.419274908
