initial: 118 - diverse_seed
[2022-04-09 08:43:44.303978]Total energy: 37344042.41758713
[2022-04-09 08:44:31.998214]Total energy: 37330333.88805516
[2022-04-09 08:45:20.227194]Total energy: 37304109.328924485
[2022-04-09 08:46:09.949084]Total energy: 37357503.89481619
[2022-04-09 08:46:57.941571]Total energy: 37350304.70029905
[2022-04-09 08:47:47.603470]Total energy: 37277729.666384675
[2022-04-09 08:48:35.619620]Total energy: 37325366.62849106
[2022-04-09 08:49:25.351970]Total energy: 37400528.420115024
[2022-04-09 08:50:13.925384]Total energy: 37325782.82431635
[2022-04-09 08:51:20.214772]Total energy: 37340375.41897076
[2022-04-09 08:52:17.462443]Total energy: 37345874.23288888
[2022-04-09 08:53:07.345610]Total energy: 37364412.103808366
[2022-04-09 08:53:55.714123]Total energy: 37329031.41590483
[2022-04-09 08:54:45.482818]Total energy: 37353208.248798855
[2022-04-09 08:55:33.722731]Total energy: 37398419.41312537
[2022-04-09 08:56:22.620905]Total energy: 37368190.86925877
[2022-04-09 08:57:10.817093]Total energy: 37321805.72062907
[2022-04-09 08:58:00.045060]Total energy: 37388414.52569629
[2022-04-09 08:58:47.925202]Total energy: 37350859.99957439
[2022-04-09 08:59:37.374287]Total energy: 37341568.09773877
[2022-04-09 09:00:44.254748]Total energy: 37382900.57063916
[2022-04-09 09:01:49.662144]Total energy: 37308195.47007457
[2022-04-09 09:02:45.708490]Total energy: 37354160.66438259
[2022-04-09 09:03:41.072722]Total energy: 37309899.209793426
[2022-04-09 09:04:39.053523]Total energy: 37282701.31294243
[2022-04-09 09:05:29.578501]Total energy: 37281399.59822457
[2022-04-09 09:06:18.710902]Total energy: 37320172.68078714
[2022-04-09 09:07:09.040397]Total energy: 37322335.38247276
[2022-04-09 09:07:57.210836]Total energy: 37322649.59267665
[2022-04-09 09:08:46.288477]Total energy: 37314365.2123689
[2022-04-09 09:09:34.384174]Total energy: 37301828.409064494
[2022-04-09 09:10:56.432137]Total energy: 37332521.10097871
[2022-04-09 09:12:24.784055]Total energy: 37318581.61327502
[2022-04-09 09:13:25.233930]Total energy: 37358940.977677315
[2022-04-09 09:14:22.132081]Total energy: 37371178.95851054
[2022-04-09 09:15:22.366764]Total energy: 37373451.3555479
[2022-04-09 09:16:15.647329]Total energy: 37391296.30601208
[2022-04-09 09:17:05.527831]Total energy: 37307946.92307341
[2022-04-09 09:17:57.567469]Total energy: 37333118.8782559
[2022-04-09 09:18:46.471264]Total energy: 37300358.0839114
[2022-04-09 09:19:35.464709]Total energy: 37338250.41820992
[2022-04-09 09:20:23.947338]Total energy: 37391094.95885956
[2022-04-09 09:21:14.068675]Total energy: 37337759.59052234
[2022-04-09 09:22:03.544336]Total energy: 37339038.42353367
[2022-04-09 09:22:52.523927]Total energy: 37386124.34614179
[2022-04-09 09:23:40.491333]Total energy: 37382272.34346547
[2022-04-09 09:24:29.279716]Total energy: 37406066.551579095
[2022-04-09 09:25:17.894530]Total energy: 37350807.84166725
[2022-04-09 09:26:08.208633]Total energy: 37319223.19860488
[2022-04-09 09:26:56.968540]Total energy: 37336228.72263058
[2022-04-09 09:27:45.244241]Total energy: 37387178.51781698
[2022-04-09 09:28:35.260182]Total energy: 37326385.10835036
[2022-04-09 09:29:23.329087]Total energy: 37339436.91615623
[2022-04-09 09:30:11.585544]Total energy: 37268375.03475249
[2022-04-09 09:31:23.199747]Total energy: 37355848.213973574
[2022-04-09 09:32:39.294608]Total energy: 37349406.535667084
[2022-04-09 09:33:41.208397]Total energy: 37302474.24457958
[2022-04-09 09:34:40.427520]Total energy: 37346368.644611396
[2022-04-09 09:35:40.069219]Total energy: 37376419.02097848
[2022-04-09 09:36:33.670035]Total energy: 37353696.628888786
[2022-04-09 09:37:23.064768]Total energy: 37357576.05711132
[2022-04-09 09:38:11.429830]Total energy: 37391703.37966208
[2022-04-09 09:38:59.710072]Total energy: 37363437.40054896
[2022-04-09 09:39:47.506572]Total energy: 37290546.32890797
[2022-04-09 09:40:49.229233]Total energy: 37323606.90609433
[2022-04-09 09:41:53.648184]Total energy: 37327820.522489555
[2022-04-09 09:42:48.539015]Total energy: 37370268.46549951
[2022-04-09 09:43:42.192575]Total energy: 37325097.12245855
[2022-04-09 09:44:39.374540]Total energy: 37359747.76355988
[2022-04-09 09:45:38.298727]Total energy: 37381711.18154221
[2022-04-09 09:46:28.501085]Total energy: 37374707.100083336
[2022-04-09 09:47:19.335987]Total energy: 37375743.17713145
[2022-04-09 09:48:07.071507]Total energy: 37376783.02990753
[2022-04-09 09:48:55.606290]Total energy: 37353762.476051964
[2022-04-09 09:49:44.374388]Total energy: 37270720.08169331
[2022-04-09 09:51:00.102312]Total energy: 37332979.91374856
[2022-04-09 09:51:57.160741]Total energy: 37318219.868378855
[2022-04-09 09:53:03.397738]Total energy: 37377326.32353139
[2022-04-09 09:53:56.258385]Total energy: 37345546.48091779
[2022-04-09 09:54:47.311046]Total energy: 37341960.2629851
[2022-04-09 09:55:39.089322]Total energy: 37333556.272251435
[2022-04-09 09:56:27.643891]Total energy: 37335708.49561823
[2022-04-09 09:57:16.051272]Total energy: 37372846.019995965
[2022-04-09 09:58:04.124699]Total energy: 37366284.45391407
[2022-04-09 09:58:52.169576]Total energy: 37402102.74270643
[2022-04-09 09:59:40.421290]Total energy: 37331572.12910283
[2022-04-09 10:01:01.963692]Total energy: 37331006.349797815
[2022-04-09 10:02:26.113873]Total energy: 37348189.34446938
[2022-04-09 10:03:34.237981]Total energy: 37369151.273781724
[2022-04-09 10:04:35.228812]Total energy: 37338434.74187058
[2022-04-09 10:05:28.087178]Total energy: 37278538.05246849
[2022-04-09 10:06:16.390485]Total energy: 37349229.09254837
[2022-04-09 10:07:05.198691]Total energy: 37342611.388034075
[2022-04-09 10:07:53.685175]Total energy: 37322720.03059217
[2022-04-09 10:08:42.174296]Total energy: 37326922.363805965
[2022-04-09 10:09:30.827273]Total energy: 37293994.61550674
[2022-04-09 10:10:34.185232]Total energy: 37379652.83293389
[2022-04-09 10:11:47.287223]Total energy: 37350772.57597388
[2022-04-09 10:12:50.042041]Total energy: 37359347.13815705
[2022-04-09 10:13:51.744862]Total energy: 37295229.20771314
[2022-04-09 10:14:45.833380]Total energy: 37380467.53220637
[2022-04-09 10:15:34.966486]Total energy: 37381829.85710683
[2022-04-09 10:16:22.976598]Total energy: 37286351.987302944
[2022-04-09 10:17:10.981772]Total energy: 37417249.84091397
[2022-04-09 10:17:59.479738]Total energy: 37406334.08026905
[2022-04-09 10:18:48.213175]Total energy: 37344136.34718354
[2022-04-09 10:19:37.168302]Total energy: 37329661.7067446
[2022-04-09 10:20:51.883032]Total energy: 37367763.529822886
[2022-04-09 10:22:27.564557]Total energy: 37358122.40544036
[2022-04-09 10:23:33.961928]Total energy: 37332198.024288945
[2022-04-09 10:24:34.808289]Total energy: 37337992.839242086
[2022-04-09 10:25:36.190655]Total energy: 37283892.377871044
[2022-04-09 10:26:28.724696]Total energy: 37358580.98930612
[2022-04-09 10:27:17.506395]Total energy: 37333733.07742486
[2022-04-09 10:28:06.659564]Total energy: 37355362.57698048
[2022-04-09 10:28:54.994380]Total energy: 37380305.28280316
[2022-04-09 10:29:44.135621]Total energy: 37337626.80604381
[2022-04-09 10:31:08.556642]Total energy: 37356011.221932426
[2022-04-09 10:32:29.386330]Total energy: 37342103.3418474
[2022-04-09 10:33:18.558061]Total energy: 37375070.618709214
[2022-04-09 10:34:06.421442]Total energy: 37325468.49451806
[2022-04-09 10:34:54.656609]Total energy: 37303990.20688298
[2022-04-09 10:35:44.606888]Total energy: 37372395.13384609
[2022-04-09 10:36:41.614504]Total energy: 37382260.78349603
[2022-04-09 10:37:30.286318]Total energy: 37355738.294126056
[2022-04-09 10:38:18.524975]Total energy: 37309912.40991984
[2022-04-09 10:39:11.407456]Total energy: 37417775.13319458
[2022-04-09 10:39:59.554257]Total energy: 37329778.15053621
[2022-04-09 10:41:26.508813]Total energy: 37321663.715908535
[2022-04-09 10:42:26.718965]Total energy: 37360519.11292826
[2022-04-09 10:43:23.494909]Total energy: 37347320.50507711
[2022-04-09 10:44:20.261793]Total energy: 37353408.789737575
[2022-04-09 10:45:10.204757]Total energy: 37334523.80219438
[2022-04-09 10:45:58.990563]Total energy: 37343502.17346497
[2022-04-09 10:46:48.229496]Total energy: 37324407.920691974
[2022-04-09 10:47:36.209116]Total energy: 37409519.20590309
[2022-04-09 10:48:24.781408]Total energy: 37334139.02717353
[2022-04-09 10:49:14.645283]Total energy: 37364002.856761895
[2022-04-09 10:50:02.814180]Total energy: 37344158.74602035
[2022-04-09 10:51:30.929649]Total energy: 37329929.27492792
[2022-04-09 10:52:44.000684]Total energy: 37298609.11721438
[2022-04-09 10:53:45.881835]Total energy: 37353556.6640956
[2022-04-09 10:54:43.842813]Total energy: 37340299.808859155
[2022-04-09 10:55:35.878706]Total energy: 37354668.68748304
[2022-04-09 10:56:25.487001]Total energy: 37318796.50726264
[2022-04-09 10:57:16.297165]Total energy: 37332421.97415811
[2022-04-09 10:58:07.113604]Total energy: 37350730.60692631
[2022-04-09 10:58:56.604690]Total energy: 37374320.24473276
[2022-04-09 10:59:44.458582]Total energy: 37379688.8662379
[2022-04-09 11:01:01.058694]Total energy: 37335122.36626516
[2022-04-09 11:02:04.419091]Total energy: 37346273.06934896
[2022-04-09 11:02:55.565597]Total energy: 37304624.414687276
[2022-04-09 11:03:44.376281]Total energy: 37303847.54845475
[2022-04-09 11:04:33.172929]Total energy: 37365649.16074156
[2022-04-09 11:05:22.703837]Total energy: 37346361.8043712
[2022-04-09 11:06:11.275234]Total energy: 37350263.37602768
[2022-04-09 11:07:00.238050]Total energy: 37381029.17444911
[2022-04-09 11:07:49.294142]Total energy: 37311871.42565416
[2022-04-09 11:08:36.882328]Total energy: 37338631.91203571
[2022-04-09 11:09:24.397545]Total energy: 37327845.909383446
[2022-04-09 11:10:12.412234]Total energy: 37340102.511631064
[2022-04-09 11:11:12.872084]Total energy: 37319867.72850762
[2022-04-09 11:12:13.871852]Total energy: 37381001.215502456
[2022-04-09 11:13:07.541196]Total energy: 37384644.258875884
[2022-04-09 11:13:58.056336]Total energy: 37349125.60531289
[2022-04-09 11:14:45.986182]Total energy: 37342611.43253668
[2022-04-09 11:15:36.245376]Total energy: 37348305.65698726
[2022-04-09 11:16:25.904965]Total energy: 37335750.39910521
[2022-04-09 11:17:15.705404]Total energy: 37346909.18849392
[2022-04-09 11:18:04.826611]Total energy: 37362030.247875415
[2022-04-09 11:18:55.026710]Total energy: 37319491.573221676
[2022-04-09 11:19:42.907366]Total energy: 37355959.12501128
[2022-04-09 11:20:56.242196]Total energy: 37357115.74612978
[2022-04-09 11:22:12.739006]Total energy: 37337935.849744454
[2022-04-09 11:23:24.877125]Total energy: 37402148.7889113
[2022-04-09 11:24:15.854827]Total energy: 37350240.30226132
[2022-04-09 11:25:04.662985]Total energy: 37400307.85119522
[2022-04-09 11:25:52.754397]Total energy: 37387148.74617725
[2022-04-09 11:26:40.948360]Total energy: 37328547.215179354
[2022-04-09 11:27:33.885011]Total energy: 37370647.091320366
[2022-04-09 11:28:22.718015]Total energy: 37296723.174784556
[2022-04-09 11:29:10.483466]Total energy: 37357344.42933143
[2022-04-09 11:29:58.633239]Total energy: 37289745.494090706
[2022-04-09 11:31:09.382740]Total energy: 37324431.363111764
[2022-04-09 11:32:05.753750]Total energy: 37351047.10553476
[2022-04-09 11:32:57.654157]Total energy: 37417634.920319065
[2022-04-09 11:33:46.737450]Total energy: 37328733.959964395
[2022-04-09 11:34:36.169455]Total energy: 37357111.30713751
[2022-04-09 11:35:24.815980]Total energy: 37346223.01010056
[2022-04-09 11:36:13.235485]Total energy: 37353514.66759374
[2022-04-09 11:37:02.187025]Total energy: 37357288.33317431
[2022-04-09 11:37:50.118914]Total energy: 37329305.75998294
[2022-04-09 11:38:37.831178]Total energy: 37324011.22433741
[2022-04-09 11:39:26.400196]Total energy: 37399082.71166526
[2022-04-09 11:40:15.078801]Total energy: 37388931.63157892
[2022-04-09 11:41:35.091228]Total energy: 37332808.58882524
[2022-04-09 11:42:35.548812]Total energy: 37361993.0549523
[2022-04-09 11:43:33.956967]Total energy: 37340297.29720291
[2022-04-09 11:44:32.297876]Total energy: 37355960.44321772
[2022-04-09 11:45:25.707659]Total energy: 37344297.311503544
[2022-04-09 11:46:15.865266]Total energy: 37327235.682079814
[2022-04-09 11:47:04.579828]Total energy: 37379668.18429182
[2022-04-09 11:47:52.261515]Total energy: 37329047.76837394
[2022-04-09 11:48:39.792131]Total energy: 37359051.10893966
[2022-04-09 11:49:30.779394]Total energy: 37367917.606217034
[2022-04-09 11:50:19.622676]Total energy: 37354875.55890534
[2022-04-09 11:51:25.708946]Total energy: 37324953.848008566
[2022-04-09 11:52:21.783003]Total energy: 37373663.917926624
[2022-04-09 11:53:13.098363]Total energy: 37292384.75029927
[2022-04-09 11:54:02.035795]Total energy: 37310828.724800825
[2022-04-09 11:54:50.863744]Total energy: 37260605.77166911
[2022-04-09 11:55:38.884727]Total energy: 37354518.42545252
[2022-04-09 11:56:28.589755]Total energy: 37307363.798052154
[2022-04-09 11:57:21.580812]Total energy: 37352688.34820967
[2022-04-09 11:58:10.675149]Total energy: 37398988.699942544
[2022-04-09 11:58:58.608867]Total energy: 37333541.24936202
[2022-04-09 11:59:46.361200]Total energy: 37362990.229574725
[2022-04-09 12:00:57.383401]Total energy: 37315768.362178676
[2022-04-09 12:02:00.763999]Total energy: 37352212.727943055
[2022-04-09 12:02:56.755279]Total energy: 37294903.12246883
[2022-04-09 12:03:52.068641]Total energy: 37314541.681722365
[2022-04-09 12:04:48.212758]Total energy: 37327288.00301609
[2022-04-09 12:05:40.481011]Total energy: 37383493.23648659
[2022-04-09 12:06:28.957789]Total energy: 37335782.19550276
[2022-04-09 12:07:16.893930]Total energy: 37350556.4596776
[2022-04-09 12:08:04.586580]Total energy: 37338647.69893607
[2022-04-09 12:08:52.733808]Total energy: 37372535.30811629
[2022-04-09 12:09:40.369746]Total energy: 37380697.19847183
[2022-04-09 12:10:45.748893]Total energy: 37325971.743894994
[2022-04-09 12:11:41.069900]Total energy: 37383826.37210567
[2022-04-09 12:12:32.365605]Total energy: 37339171.16449303
[2022-04-09 12:13:21.053881]Total energy: 37338106.59306629
[2022-04-09 12:14:09.394768]Total energy: 37312907.07197477
[2022-04-09 12:14:57.602320]Total energy: 37367412.12108297
[2022-04-09 12:15:45.846442]Total energy: 37326575.84666951
[2022-04-09 12:16:33.171067]Total energy: 37345916.50344549
[2022-04-09 12:17:21.170174]Total energy: 37343049.44889056
[2022-04-09 12:18:09.056638]Total energy: 37390301.28725372
[2022-04-09 12:18:56.440359]Total energy: 37349772.42257834
[2022-04-09 12:19:53.698982]Total energy: 37321563.21022392
[2022-04-09 12:20:57.315388]Total energy: 37394117.21409195
[2022-04-09 12:22:00.780756]Total energy: 37357532.711187355
[2022-04-09 12:22:49.557532]Total energy: 37311467.52272142
[2022-04-09 12:23:42.884615]Total energy: 37339382.348351985
[2022-04-09 12:24:31.100064]Total energy: 37329063.415581
[2022-04-09 12:25:19.188561]Total energy: 37359394.80610403
[2022-04-09 12:26:07.533445]Total energy: 37305028.199899524
[2022-04-09 12:27:02.232788]Total energy: 37371805.0903167
[2022-04-09 12:27:50.419020]Total energy: 37332452.65283344
[2022-04-09 12:28:39.212937]Total energy: 37329740.41419145
[2022-04-09 12:29:27.519333]Total energy: 37312147.300035864
[2022-04-09 12:30:15.929282]Total energy: 37259933.906091064
[2022-04-09 12:31:24.832284]Total energy: 37297253.79098052
[2022-04-09 12:32:21.283074]Total energy: 37309284.1374631
[2022-04-09 12:33:21.353300]Total energy: 37365827.840741485
[2022-04-09 12:34:23.631239]Total energy: 37327977.30498998
[2022-04-09 12:35:11.861264]Total energy: 37327700.47084711
[2022-04-09 12:36:00.064812]Total energy: 37344824.78330115
[2022-04-09 12:36:48.790186]Total energy: 37337308.80167709
[2022-04-09 12:37:36.132007]Total energy: 37312048.26422246
[2022-04-09 12:38:24.115907]Total energy: 37309885.18223022
[2022-04-09 12:39:11.874904]Total energy: 37382604.18445671
[2022-04-09 12:39:59.663133]Total energy: 37384632.95136846
[2022-04-09 12:41:11.294501]Total energy: 37355700.99830206
[2022-04-09 12:42:11.770173]Total energy: 37347687.697067246
[2022-04-09 12:43:10.158335]Total energy: 37311205.836362556
[2022-04-09 12:44:06.116972]Total energy: 37389478.56735129
[2022-04-09 12:44:54.084032]Total energy: 37353895.45269141
[2022-04-09 12:45:42.031288]Total energy: 37363234.00476765
[2022-04-09 12:46:30.690841]Total energy: 37301454.13075142
[2022-04-09 12:47:18.615752]Total energy: 37354056.22981481
[2022-04-09 12:48:08.052262]Total energy: 37330461.832052946
[2022-04-09 12:48:55.595971]Total energy: 37377480.35137888
[2022-04-09 12:49:44.097606]Total energy: 37274031.66873712
[2022-04-09 12:50:34.969248]Total energy: 37307645.48431769
[2022-04-09 12:51:30.312373]Total energy: 37359481.12582338
[2022-04-09 12:52:19.975484]Total energy: 37333204.21202106
[2022-04-09 12:53:08.830225]Total energy: 37270872.18801913
[2022-04-09 12:53:57.461677]Total energy: 37293884.399457276
[2022-04-09 12:54:45.190154]Total energy: 37359076.15654071
[2022-04-09 12:55:32.860315]Total energy: 37331388.053990215
[2022-04-09 12:56:21.337184]Total energy: 37307582.75971409
[2022-04-09 12:57:09.432842]Total energy: 37371718.34462071
[2022-04-09 12:57:57.469007]Total energy: 37329184.621547826
[2022-04-09 12:58:46.745797]Total energy: 37329583.02732169
[2022-04-09 12:59:36.256479]Total energy: 37340308.29172003
[2022-04-09 13:00:46.128869]Total energy: 37319177.40106548
[2022-04-09 13:01:50.738752]Total energy: 37331865.18247753
[2022-04-09 13:02:42.123302]Total energy: 37321718.35984912
[2022-04-09 13:03:38.907809]Total energy: 37305971.21584969
[2022-04-09 13:04:37.190601]Total energy: 37337998.2332895
[2022-04-09 13:05:34.662909]Total energy: 37338940.11485287
[2022-04-09 13:06:27.659148]Total energy: 37333217.302875616
[2022-04-09 13:07:16.327288]Total energy: 37337253.93168563
[2022-04-09 13:08:04.284471]Total energy: 37328850.21250102
[2022-04-09 13:08:52.307131]Total energy: 37341178.76031566
[2022-04-09 13:09:40.192392]Total energy: 37367429.8840525
[2022-04-09 13:10:48.765164]Total energy: 37292650.08658254
[2022-04-09 13:11:50.993594]Total energy: 37376307.2078836
[2022-04-09 13:12:47.816540]Total energy: 37386089.424395025
[2022-04-09 13:13:44.078181]Total energy: 37271354.990513325
[2022-04-09 13:14:34.651905]Total energy: 37287467.33748053
[2022-04-09 13:15:23.387155]Total energy: 37391464.822780445
[2022-04-09 13:16:13.585741]Total energy: 37312859.313208446
[2022-04-09 13:17:02.285315]Total energy: 37389182.98717015
[2022-04-09 13:17:51.524080]Total energy: 37347645.7717543
[2022-04-09 13:18:40.541422]Total energy: 37374225.75045957
[2022-04-09 13:19:28.261868]Total energy: 37330926.36891529
[2022-04-09 13:20:17.747222]Total energy: 37367349.03915281
[2022-04-09 13:21:11.332280]Total energy: 37332416.54223004
[2022-04-09 13:22:01.917059]Total energy: 37353950.84989227
[2022-04-09 13:22:51.403817]Total energy: 37330798.95511877
[2022-04-09 13:23:40.215348]Total energy: 37343621.26758686
[2022-04-09 13:24:30.395158]Total energy: 37335301.858373754
[2022-04-09 13:25:21.151946]Total energy: 37340319.394816935
[2022-04-09 13:26:12.414563]Total energy: 37349357.44610085
[2022-04-09 13:27:02.325455]Total energy: 37326614.61585087
[2022-04-09 13:27:51.904123]Total energy: 37356555.798345335
[2022-04-09 13:28:42.594341]Total energy: 37327629.727205105
[2022-04-09 13:29:32.522237]Total energy: 37305660.07671913
[2022-04-09 13:30:34.996772]Total energy: 37328106.866016954
[2022-04-09 13:31:29.288736]Total energy: 37334615.0562869
[2022-04-09 13:32:22.519639]Total energy: 37385497.46061485
[2022-04-09 13:33:15.889719]Total energy: 37304633.89488209
[2022-04-09 13:34:06.219516]Total energy: 37330817.30793598
[2022-04-09 13:34:55.184963]Total energy: 37355412.64731356
[2022-04-09 13:35:46.737434]Total energy: 37379594.130626686
[2022-04-09 13:36:36.162728]Total energy: 37317077.42435048
[2022-04-09 13:37:25.432097]Total energy: 37342455.49203279
[2022-04-09 13:38:16.551352]Total energy: 37350977.47331645
[2022-04-09 13:39:06.179465]Total energy: 37328651.90084925
[2022-04-09 13:39:55.272963]Total energy: 37354404.77867735
[2022-04-09 13:41:01.466244]Total energy: 37378267.887531705
[2022-04-09 13:42:01.051187]Total energy: 37324250.51406423
[2022-04-09 13:42:53.978645]Total energy: 37371601.169550985
[2022-04-09 13:43:42.606651]Total energy: 37339498.63805922
[2022-04-09 13:44:30.815325]Total energy: 37388481.00650242
[2022-04-09 13:45:20.076503]Total energy: 37391315.23225026
[2022-04-09 13:46:10.249545]Total energy: 37354289.793906376
[2022-04-09 13:47:00.032636]Total energy: 37333423.789447665
[2022-04-09 13:47:48.489993]Total energy: 37395750.91529479
[2022-04-09 13:48:38.333633]Total energy: 37325550.23829826
[2022-04-09 13:49:29.154180]Total energy: 37357448.23233076
[2022-04-09 13:50:18.842381]Total energy: 37350951.27327075
[2022-04-09 13:51:16.609461]Total energy: 37382297.61181984
[2022-04-09 13:52:27.301074]Total energy: 37354985.877146065
[2022-04-09 13:53:30.773494]Total energy: 37350551.67955786
[2022-04-09 13:55:01.636972]Total energy: 37332060.13242952
[2022-04-09 13:56:31.059449]Total energy: 37304584.02752528
[2022-04-09 13:57:56.757099]Total energy: 37376732.54369928
[2022-04-09 13:59:29.506901]Total energy: 37286603.63130924
[2022-04-09 14:00:59.826792]Total energy: 37352522.58532051
[2022-04-09 14:02:22.910846]Total energy: 37373407.23370049
[2022-04-09 14:03:48.962128]Total energy: 37316078.14019148
[2022-04-09 14:05:14.256815]Total energy: 37316454.10138888
[2022-04-09 14:06:43.663634]Total energy: 37331449.2077416
[2022-04-09 14:08:11.209539]Total energy: 37334508.33127225
[2022-04-09 14:09:40.254432]Total energy: 37333832.368090264
[2022-04-09 14:11:06.205003]Total energy: 37327902.148774706
[2022-04-09 14:12:31.399943]Total energy: 37359086.7437502
[2022-04-09 14:13:53.061821]Total energy: 37343669.48952226
[2022-04-09 14:15:21.284130]Total energy: 37377094.63638082
[2022-04-09 14:16:47.529854]Total energy: 37345960.65786644
[2022-04-09 14:18:24.273737]Total energy: 37349624.545583494
[2022-04-09 14:19:28.472453]Total energy: 37340120.769462354
[2022-04-09 14:20:17.317677]Total energy: 37314052.035562254
[2022-04-09 14:21:05.224800]Total energy: 37311500.51288174
[2022-04-09 14:21:57.642234]Total energy: 37336944.95854936
[2022-04-09 14:22:47.127488]Total energy: 37353599.06601757
[2022-04-09 14:23:36.539814]Total energy: 37333342.606546514
[2022-04-09 14:24:24.554142]Total energy: 37403452.87421828
[2022-04-09 14:25:12.934901]Total energy: 37386738.31379209
[2022-04-09 14:26:01.983830]Total energy: 37358090.240138
[2022-04-09 14:26:50.373415]Total energy: 37367333.39129264
[2022-04-09 14:27:39.262070]Total energy: 37352431.665424205
[2022-04-09 14:28:27.864687]Total energy: 37380276.1688248
[2022-04-09 14:29:16.797853]Total energy: 37333437.45329246
[2022-04-09 14:30:07.937738]Total energy: 37301049.27906275
[2022-04-09 14:31:20.920276]Total energy: 37332553.305644736
[2022-04-09 14:32:22.992547]Total energy: 37310031.5416214
[2022-04-09 14:33:12.726017]Total energy: 37347697.72393653
[2022-04-09 14:34:03.697138]Total energy: 37337440.19505038
[2022-04-09 14:34:55.326268]Total energy: 37309317.195295505
[2022-04-09 14:35:46.142607]Total energy: 37364559.92127021
[2022-04-09 14:36:37.725931]Total energy: 37319974.80723638
[2022-04-09 14:37:27.408956]Total energy: 37347060.725861855
[2022-04-09 14:38:17.422985]Total energy: 37328884.36058905
[2022-04-09 14:39:06.992204]Total energy: 37280893.40659389
[2022-04-09 14:39:56.694904]Total energy: 37304652.460502885
[2022-04-09 14:41:07.217951]Total energy: 37344267.58823519
[2022-04-09 14:42:08.115256]Total energy: 37360254.41942057
[2022-04-09 14:43:02.272652]Total energy: 37339923.520627744
[2022-04-09 14:43:59.535727]Total energy: 37360916.03362811
[2022-04-09 14:44:56.496246]Total energy: 37331281.89024309
[2022-04-09 14:45:56.419757]Total energy: 37351284.375903614
[2022-04-09 14:46:48.745527]Total energy: 37333869.62887591
[2022-04-09 14:47:43.804305]Total energy: 37318301.633994855
[2022-04-09 14:48:35.917545]Total energy: 37265899.98473292
[2022-04-09 14:49:24.857465]Total energy: 37353123.63122946
[2022-04-09 14:50:15.966637]Total energy: 37300443.49961133
[2022-04-09 14:51:18.459705]Total energy: 37369879.69077099
[2022-04-09 14:52:12.576108]Total energy: 37414589.09842922
[2022-04-09 14:53:04.179604]Total energy: 37327379.03860301
[2022-04-09 14:53:56.381607]Total energy: 37302471.349728994
[2022-04-09 14:54:45.855460]Total energy: 37321110.07144663
[2022-04-09 14:55:33.735546]Total energy: 37331225.960001655
[2022-04-09 14:56:24.029294]Total energy: 37296769.62265872
[2022-04-09 14:57:12.929445]Total energy: 37354414.38420772
[2022-04-09 14:58:01.589474]Total energy: 37348987.47019062
[2022-04-09 14:58:52.139791]Total energy: 37363907.09915038
[2022-04-09 14:59:40.273203]Total energy: 37331018.19301359
[2022-04-09 15:00:52.489169]Total energy: 37353361.62875717
[2022-04-09 15:01:49.550880]Total energy: 37365861.45807563
[2022-04-09 15:02:38.997033]Total energy: 37381447.82906665
[2022-04-09 15:03:27.722927]Total energy: 37357041.568370454
[2022-04-09 15:04:15.903587]Total energy: 37321368.35027608
[2022-04-09 15:05:03.916653]Total energy: 37340428.4556258
[2022-04-09 15:05:56.101965]Total energy: 37402130.888084576
[2022-04-09 15:06:44.327708]Total energy: 37354038.0479551
[2022-04-09 15:07:32.524741]Total energy: 37297719.57804801
[2022-04-09 15:08:20.770435]Total energy: 37311340.21638154
[2022-04-09 15:09:08.396807]Total energy: 37334809.9608172
[2022-04-09 15:09:56.922836]Total energy: 37303881.51405657
[2022-04-09 15:11:06.827478]Total energy: 37356234.685875244
[2022-04-09 15:12:03.014754]Total energy: 37372351.47313527
[2022-04-09 15:13:00.522813]Total energy: 37370784.54503035
[2022-04-09 15:13:59.225832]Total energy: 37311404.20203505
[2022-04-09 15:14:49.140874]Total energy: 37338078.47293248
[2022-04-09 15:15:36.788108]Total energy: 37299746.2132918
[2022-04-09 15:16:25.719471]Total energy: 37287830.08127243
[2022-04-09 15:17:13.730245]Total energy: 37324758.66234805
[2022-04-09 15:18:01.716481]Total energy: 37361450.94155526
[2022-04-09 15:18:50.159908]Total energy: 37343599.37774717
[2022-04-09 15:19:38.387992]Total energy: 37391303.61136455
[2022-04-09 15:20:49.063659]Total energy: 37351480.66092678
[2022-04-09 15:21:47.875293]Total energy: 37345102.51414176
[2022-04-09 15:22:39.431618]Total energy: 37326075.50572108
[2022-04-09 15:23:27.307155]Total energy: 37307018.33935553
[2022-04-09 15:24:16.008156]Total energy: 37344878.282232404
[2022-04-09 15:25:04.145084]Total energy: 37355511.454313
[2022-04-09 15:25:55.033343]Total energy: 37339587.15279383
[2022-04-09 15:26:43.150114]Total energy: 37384484.32616976
[2022-04-09 15:27:31.013923]Total energy: 37290103.49323988
[2022-04-09 15:28:18.782571]Total energy: 37321666.95404577
[2022-04-09 15:29:07.600726]Total energy: 37351560.45297142
[2022-04-09 15:29:56.386115]Total energy: 37328863.1059812
[2022-04-09 15:31:00.940774]Total energy: 37306055.48290425
[2022-04-09 15:32:08.906686]Total energy: 37345860.587926164
[2022-04-09 15:33:07.296827]Total energy: 37347872.25301475
[2022-04-09 15:33:55.746115]Total energy: 37325383.94494519
[2022-04-09 15:34:43.290031]Total energy: 37305687.75400337
