initial: 114 - diverse_no_blind_seed
[2022-04-10 23:25:04.946629]Total energy: 18490513.704950716
[2022-04-10 23:26:29.151295]Total energy: 18507820.03212375
[2022-04-10 23:27:43.596639]Total energy: 18497667.595173232
[2022-04-10 23:28:58.264093]Total energy: 18490434.010636598
[2022-04-10 23:30:10.946174]Total energy: 18481291.347995564
[2022-04-10 23:31:23.504797]Total energy: 18486346.56588539
[2022-04-10 23:32:36.998888]Total energy: 18503204.285375264
[2022-04-10 23:33:53.819217]Total energy: 18517834.210570764
[2022-04-10 23:35:07.138261]Total energy: 18507846.60483125
[2022-04-10 23:36:19.953140]Total energy: 18478705.499869417
[2022-04-10 23:37:32.809489]Total energy: 18496333.902809013
[2022-04-10 23:38:45.712231]Total energy: 18492341.005148474
[2022-04-10 23:39:58.472934]Total energy: 18485897.492962427
[2022-04-10 23:41:24.527761]Total energy: 18495341.378544126
[2022-04-10 23:42:49.716707]Total energy: 18514148.461804654
[2022-04-10 23:44:12.683468]Total energy: 18494524.800211787
[2022-04-10 23:45:28.553010]Total energy: 18483554.507116236
[2022-04-10 23:46:42.949977]Total energy: 18510406.034107376
[2022-04-10 23:47:56.444009]Total energy: 18509239.56430048
[2022-04-10 23:49:12.774593]Total energy: 18484596.77330392
[2022-04-10 23:50:47.738175]Total energy: 18495231.07817842
[2022-04-10 23:52:22.471537]Total energy: 18519248.45570283
[2022-04-10 23:53:44.607864]Total energy: 18500994.597019132
[2022-04-10 23:55:05.111010]Total energy: 18511079.66054618
[2022-04-10 23:56:23.655341]Total energy: 18504241.856671043
[2022-04-10 23:57:38.951497]Total energy: 18501793.536237
[2022-04-10 23:58:52.378034]Total energy: 18488321.742251948
[2022-04-11 00:00:07.300323]Total energy: 18481711.778833065
[2022-04-11 00:01:24.246666]Total energy: 18490478.323088035
[2022-04-11 00:02:46.289571]Total energy: 18504641.04482698
[2022-04-11 00:04:01.885172]Total energy: 18472599.91337368
[2022-04-11 00:05:16.779056]Total energy: 18478491.619947497
[2022-04-11 00:06:31.433189]Total energy: 18520779.825630594
[2022-04-11 00:07:45.208249]Total energy: 18484214.0878034
[2022-04-11 00:08:59.858913]Total energy: 18491846.395492703
[2022-04-11 00:10:14.244579]Total energy: 18486830.231681637
[2022-04-11 00:11:34.806381]Total energy: 18502209.012111202
[2022-04-11 00:12:51.607552]Total energy: 18479055.940706294
[2022-04-11 00:14:05.789488]Total energy: 18484160.952341214
[2022-04-11 00:15:19.740695]Total energy: 18485617.26655458
[2022-04-11 00:16:34.061534]Total energy: 18476058.838991392
[2022-04-11 00:17:48.121093]Total energy: 18489792.99902451
[2022-04-11 00:19:03.381141]Total energy: 18472776.94025883
[2022-04-11 00:20:19.280047]Total energy: 18495266.023023427
[2022-04-11 00:21:40.837137]Total energy: 18491594.91787226
[2022-04-11 00:22:56.662866]Total energy: 18475896.038892757
[2022-04-11 00:24:10.257182]Total energy: 18473584.793813746
[2022-04-11 00:25:23.860101]Total energy: 18473569.32172751
[2022-04-11 00:26:38.608604]Total energy: 18491897.772034846
[2022-04-11 00:27:54.338603]Total energy: 18499721.0573941
[2022-04-11 00:29:11.737548]Total energy: 18465841.76845686
[2022-04-11 00:30:41.857217]Total energy: 18486040.51159599
[2022-04-11 00:32:13.883514]Total energy: 18505068.693711102
[2022-04-11 00:33:31.699102]Total energy: 18496425.218474902
[2022-04-11 00:34:47.941190]Total energy: 18462114.691097658
[2022-04-11 00:36:03.313628]Total energy: 18495796.130212374
[2022-04-11 00:37:18.004813]Total energy: 18496688.81572929
[2022-04-11 00:38:35.722649]Total energy: 18478264.898305275
[2022-04-11 00:39:50.433129]Total energy: 18471433.118968572
[2022-04-11 00:41:06.290134]Total energy: 18484753.710536167
[2022-04-11 00:42:22.248249]Total energy: 18470476.56801339
[2022-04-11 00:43:36.906838]Total energy: 18489531.86696605
[2022-04-11 00:44:51.641790]Total energy: 18508780.618469354
[2022-04-11 00:46:04.125723]Total energy: 18492780.00547438
[2022-04-11 00:47:21.346331]Total energy: 18457331.324453264
[2022-04-11 00:48:35.032154]Total energy: 18491861.863485456
[2022-04-11 00:49:50.007733]Total energy: 18515060.449659567
[2022-04-11 00:51:03.693945]Total energy: 18478198.67531836
[2022-04-11 00:52:20.056045]Total energy: 18517029.84902858
[2022-04-11 00:53:35.258738]Total energy: 18503987.1811174
[2022-04-11 00:54:49.428679]Total energy: 18513372.870247968
[2022-04-11 00:56:03.505656]Total energy: 18509150.26722861
[2022-04-11 00:57:17.129299]Total energy: 18518359.195957106
[2022-04-11 00:58:30.791532]Total energy: 18499637.670256343
[2022-04-11 00:59:44.728380]Total energy: 18492043.293172814
[2022-04-11 01:01:05.446527]Total energy: 18521418.59833225
[2022-04-11 01:02:22.334619]Total energy: 18526874.801505283
[2022-04-11 01:03:36.362679]Total energy: 18488946.851890903
[2022-04-11 01:04:50.327401]Total energy: 18518673.32144349
[2022-04-11 01:06:04.243055]Total energy: 18509315.482523937
[2022-04-11 01:07:18.959878]Total energy: 18519598.930435434
[2022-04-11 01:08:32.790816]Total energy: 18487806.18985058
[2022-04-11 01:09:47.518181]Total energy: 18509466.76496254
[2022-04-11 01:11:05.754004]Total energy: 18492249.95188711
[2022-04-11 01:12:22.232089]Total energy: 18525795.987811413
[2022-04-11 01:13:37.028118]Total energy: 18492170.947487634
[2022-04-11 01:14:53.537427]Total energy: 18499645.853898894
[2022-04-11 01:16:06.993692]Total energy: 18512892.5222139
[2022-04-11 01:17:20.872381]Total energy: 18527567.652242273
[2022-04-11 01:18:37.002757]Total energy: 18511376.683733597
[2022-04-11 01:19:52.103115]Total energy: 18509361.89164088
[2022-04-11 01:21:09.123819]Total energy: 18505732.072999053
[2022-04-11 01:22:23.276274]Total energy: 18502181.619564857
[2022-04-11 01:23:36.714943]Total energy: 18508628.175596435
[2022-04-11 01:24:50.507630]Total energy: 18484141.65444354
[2022-04-11 01:26:04.375930]Total energy: 18508952.86362966
[2022-04-11 01:27:18.579801]Total energy: 18496609.68424571
[2022-04-11 01:28:32.629705]Total energy: 18505910.555772148
[2022-04-11 01:29:47.386485]Total energy: 18513224.783103853
[2022-04-11 01:31:06.953686]Total energy: 18513092.54947803
[2022-04-11 01:32:28.320350]Total energy: 18488022.912432257
[2022-04-11 01:33:51.152564]Total energy: 18501549.28611354
[2022-04-11 01:35:07.484617]Total energy: 18502411.18724552
[2022-04-11 01:36:22.478981]Total energy: 18490997.49854749
[2022-04-11 01:37:35.537406]Total energy: 18501986.301149532
[2022-04-11 01:38:49.348353]Total energy: 18501938.1219524
[2022-04-11 01:40:08.045824]Total energy: 18506298.77944358
[2022-04-11 01:41:48.792591]Total energy: 18493909.29523031
[2022-04-11 01:43:21.792477]Total energy: 18486378.774626337
[2022-04-11 01:44:49.672048]Total energy: 18495844.961055454
[2022-04-11 01:46:36.452643]Total energy: 18502825.789864052
[2022-04-11 01:48:13.188230]Total energy: 18508742.66655625
[2022-04-11 01:49:26.367514]Total energy: 18522727.89124628
[2022-04-11 01:50:59.088269]Total energy: 18486882.63209458
[2022-04-11 01:52:24.382965]Total energy: 18485988.94295215
[2022-04-11 01:53:39.663512]Total energy: 18487777.125078395
[2022-04-11 01:54:55.285056]Total energy: 18507927.039459668
[2022-04-11 01:56:11.892922]Total energy: 18498638.726531785
[2022-04-11 01:57:29.113944]Total energy: 18522805.685860608
[2022-04-11 01:58:46.646115]Total energy: 18508649.534614805
[2022-04-11 02:00:05.902530]Total energy: 18511063.87803801
[2022-04-11 02:01:31.122210]Total energy: 18473130.203837108
[2022-04-11 02:02:49.304401]Total energy: 18528675.156844556
[2022-04-11 02:04:05.437888]Total energy: 18490112.606064193
[2022-04-11 02:05:22.726115]Total energy: 18516128.42722785
[2022-04-11 02:06:37.849653]Total energy: 18506640.47365752
[2022-04-11 02:07:54.253275]Total energy: 18487028.488829535
[2022-04-11 02:09:10.180334]Total energy: 18503840.214738153
[2022-04-11 02:10:34.411085]Total energy: 18491054.152624514
[2022-04-11 02:11:52.001546]Total energy: 18508397.72073499
[2022-04-11 02:13:14.897346]Total energy: 18481380.799532186
[2022-04-11 02:14:30.267746]Total energy: 18498374.00331954
[2022-04-11 02:15:46.302518]Total energy: 18498509.131707203
[2022-04-11 02:17:01.628215]Total energy: 18509540.27121066
[2022-04-11 02:18:17.173263]Total energy: 18486239.02366953
[2022-04-11 02:19:34.418402]Total energy: 18501424.387152657
[2022-04-11 02:20:51.191275]Total energy: 18476112.33000877
[2022-04-11 02:22:06.762527]Total energy: 18493005.900572672
[2022-04-11 02:23:21.905337]Total energy: 18488574.162625052
[2022-04-11 02:24:38.922659]Total energy: 18479079.190500904
[2022-04-11 02:25:54.985185]Total energy: 18506922.859266188
[2022-04-11 02:27:12.271636]Total energy: 18496476.42423058
[2022-04-11 02:28:29.641262]Total energy: 18481971.848068427
[2022-04-11 02:29:44.014101]Total energy: 18460999.534269296
[2022-04-11 02:31:06.512720]Total energy: 18508773.28194874
[2022-04-11 02:32:24.484157]Total energy: 18477604.611346263
[2022-04-11 02:33:42.308206]Total energy: 18486329.817141138
[2022-04-11 02:34:59.021550]Total energy: 18502978.417354044
[2022-04-11 02:36:15.940010]Total energy: 18510864.563412037
[2022-04-11 02:37:33.142051]Total energy: 18494486.259851553
[2022-04-11 02:38:48.390963]Total energy: 18490310.584105633
[2022-04-11 02:40:11.549312]Total energy: 18486820.41900086
[2022-04-11 02:41:56.830250]Total energy: 18487907.184883293
[2022-04-11 02:43:26.934998]Total energy: 18513918.901656713
[2022-04-11 02:44:53.020460]Total energy: 18495711.323164977
[2022-04-11 02:46:20.863453]Total energy: 18491940.138187956
[2022-04-11 02:47:45.204127]Total energy: 18525775.03329908
[2022-04-11 02:49:00.738404]Total energy: 18492326.408113208
[2022-04-11 02:50:15.814466]Total energy: 18503489.369945705
[2022-04-11 02:51:33.677339]Total energy: 18510616.27224149
[2022-04-11 02:52:48.649884]Total energy: 18503186.342744708
[2022-04-11 02:54:04.334393]Total energy: 18485985.59471856
[2022-04-11 02:55:20.423071]Total energy: 18497580.676487174
[2022-04-11 02:56:36.548602]Total energy: 18486662.094188005
[2022-04-11 02:57:54.278160]Total energy: 18491785.82292145
[2022-04-11 02:59:10.947819]Total energy: 18479972.646374997
[2022-04-11 03:00:43.807289]Total energy: 18490415.5816886
[2022-04-11 03:02:04.166490]Total energy: 18490220.341542628
[2022-04-11 03:03:21.097704]Total energy: 18493024.371414393
[2022-04-11 03:04:39.072826]Total energy: 18495704.109372117
[2022-04-11 03:05:55.223881]Total energy: 18503600.086589657
[2022-04-11 03:07:13.501899]Total energy: 18510880.63259643
[2022-04-11 03:08:29.097524]Total energy: 18499815.488343287
[2022-04-11 03:09:45.381853]Total energy: 18497246.92087265
[2022-04-11 03:11:08.034414]Total energy: 18494329.177221343
[2022-04-11 03:12:34.682554]Total energy: 18486586.10631939
[2022-04-11 03:14:01.394631]Total energy: 18501223.100257017
[2022-04-11 03:15:16.510642]Total energy: 18482594.566656504
[2022-04-11 03:16:34.417164]Total energy: 18506263.52055436
[2022-04-11 03:17:50.449071]Total energy: 18477701.700892534
[2022-04-11 03:19:08.030087]Total energy: 18505754.157947
[2022-04-11 03:20:32.669585]Total energy: 18467868.151548672
[2022-04-11 03:22:06.658141]Total energy: 18494277.237478312
[2022-04-11 03:23:32.850613]Total energy: 18489396.18169568
[2022-04-11 03:24:51.928477]Total energy: 18504366.528692957
[2022-04-11 03:26:06.110454]Total energy: 18483336.945467252
[2022-04-11 03:27:20.765313]Total energy: 18484977.16473487
[2022-04-11 03:28:38.274078]Total energy: 18492252.3700379
[2022-04-11 03:29:53.842055]Total energy: 18482148.312375166
[2022-04-11 03:31:10.314668]Total energy: 18481833.434424195
[2022-04-11 03:32:27.841948]Total energy: 18503912.790785126
[2022-04-11 03:33:43.839599]Total energy: 18510733.988273308
[2022-04-11 03:35:00.231723]Total energy: 18496251.869110014
[2022-04-11 03:36:15.638770]Total energy: 18504000.562393393
[2022-04-11 03:37:31.880662]Total energy: 18514315.02207602
[2022-04-11 03:38:49.951541]Total energy: 18519918.4011849
[2022-04-11 03:40:05.275697]Total energy: 18496301.198797204
[2022-04-11 03:41:29.869946]Total energy: 18526419.885350175
[2022-04-11 03:42:51.590714]Total energy: 18499278.067117106
[2022-04-11 03:44:10.867432]Total energy: 18504076.98483355
[2022-04-11 03:45:27.835974]Total energy: 18485380.360784676
[2022-04-11 03:46:44.191481]Total energy: 18486989.512927864
[2022-04-11 03:48:00.285278]Total energy: 18512711.10794779
[2022-04-11 03:49:18.523245]Total energy: 18509460.79468376
[2022-04-11 03:50:47.748349]Total energy: 18492412.825709835
[2022-04-11 03:52:23.229782]Total energy: 18490332.125277933
[2022-04-11 03:53:52.499298]Total energy: 18503675.439872585
[2022-04-11 03:55:22.137100]Total energy: 18498016.14463087
[2022-04-11 03:56:38.275242]Total energy: 18486901.97696114
[2022-04-11 03:57:54.768926]Total energy: 18505865.2919034
[2022-04-11 03:59:13.064862]Total energy: 18476732.07576139
[2022-04-11 04:00:37.562124]Total energy: 18515707.346878868
[2022-04-11 04:01:56.985981]Total energy: 18498974.11869865
[2022-04-11 04:03:11.822795]Total energy: 18484668.01275817
[2022-04-11 04:04:47.450776]Total energy: 18504331.115216445
[2022-04-11 04:06:05.911048]Total energy: 18496987.69053846
[2022-04-11 04:07:21.569390]Total energy: 18491496.40892598
[2022-04-11 04:08:45.373368]Total energy: 18497802.068420075
[2022-04-11 04:10:01.320464]Total energy: 18485345.36945484
[2022-04-11 04:11:23.407330]Total energy: 18496688.782707784
[2022-04-11 04:12:49.927753]Total energy: 18493827.973745335
[2022-04-11 04:14:15.361262]Total energy: 18510148.612327285
[2022-04-11 04:15:38.532047]Total energy: 18487439.54321326
[2022-04-11 04:16:55.396041]Total energy: 18482919.874900322
[2022-04-11 04:18:15.375988]Total energy: 18481073.127306312
[2022-04-11 04:19:31.947285]Total energy: 18503455.837857362
[2022-04-11 04:20:54.936599]Total energy: 18504522.089145456
[2022-04-11 04:22:14.475372]Total energy: 18500163.322101314
[2022-04-11 04:23:30.089850]Total energy: 18485875.27071977
[2022-04-11 04:24:46.860071]Total energy: 18481075.89162218
[2022-04-11 04:26:04.522332]Total energy: 18492456.10945456
[2022-04-11 04:27:20.533859]Total energy: 18491670.73056171
[2022-04-11 04:28:39.727543]Total energy: 18493164.75327109
[2022-04-11 04:30:02.042102]Total energy: 18511101.245961122
[2022-04-11 04:31:28.629914]Total energy: 18502014.407224946
[2022-04-11 04:32:54.001833]Total energy: 18502822.871877074
[2022-04-11 04:34:17.148080]Total energy: 18505860.933543894
[2022-04-11 04:35:44.512589]Total energy: 18488475.777144194
[2022-04-11 04:37:06.455518]Total energy: 18497482.942066003
[2022-04-11 04:38:38.273895]Total energy: 18489842.811507493
[2022-04-11 04:40:07.687154]Total energy: 18502844.880805567
[2022-04-11 04:41:37.935911]Total energy: 18499642.11280028
[2022-04-11 04:43:05.796111]Total energy: 18475287.681251884
[2022-04-11 04:44:33.644944]Total energy: 18504531.852261752
[2022-04-11 04:46:00.717038]Total energy: 18495929.447615944
[2022-04-11 04:47:28.569046]Total energy: 18492584.719238102
[2022-04-11 04:48:57.077454]Total energy: 18504069.3820744
[2022-04-11 04:50:41.120917]Total energy: 18477656.08333873
[2022-04-11 04:52:35.125260]Total energy: 18498946.270204686
[2022-04-11 04:54:04.028466]Total energy: 18486867.753634065
[2022-04-11 04:55:29.722653]Total energy: 18480657.885154277
[2022-04-11 04:56:54.732144]Total energy: 18515436.34054577
[2022-04-11 04:58:23.593671]Total energy: 18484715.66002655
[2022-04-11 04:59:48.067300]Total energy: 18500357.496763885
[2022-04-11 05:01:44.443591]Total energy: 18514026.381982706
[2022-04-11 05:03:23.348639]Total energy: 18498869.0989008
[2022-04-11 05:04:44.082434]Total energy: 18501829.18106379
[2022-04-11 05:06:07.487214]Total energy: 18509641.700274523
[2022-04-11 05:07:27.740023]Total energy: 18517178.53290272
[2022-04-11 05:08:50.017424]Total energy: 18502460.321066916
[2022-04-11 05:10:11.959306]Total energy: 18478617.332250353
[2022-04-11 05:11:49.454150]Total energy: 18488837.266564935
[2022-04-11 05:13:27.870898]Total energy: 18491395.062492624
[2022-04-11 05:14:48.628592]Total energy: 18484532.99374023
[2022-04-11 05:16:10.770708]Total energy: 18494341.760028247
[2022-04-11 05:17:32.300855]Total energy: 18481533.778864987
[2022-04-11 05:18:58.636917]Total energy: 18507411.709702175
[2022-04-11 05:20:42.453998]Total energy: 18494054.43724484
[2022-04-11 05:22:24.380771]Total energy: 18502536.60887356
[2022-04-11 05:23:56.675294]Total energy: 18496864.847685512
[2022-04-11 05:25:17.681140]Total energy: 18490134.205369763
[2022-04-11 05:26:44.881543]Total energy: 18499723.19140341
[2022-04-11 05:28:09.309457]Total energy: 18501771.991112635
[2022-04-11 05:29:32.381871]Total energy: 18500694.90778368
[2022-04-11 05:30:56.235610]Total energy: 18501767.26746663
[2022-04-11 05:32:21.303268]Total energy: 18478441.355908412
[2022-04-11 05:33:47.196153]Total energy: 18502032.229634725
[2022-04-11 05:35:07.689874]Total energy: 18491456.90274453
[2022-04-11 05:36:24.046140]Total energy: 18492178.785671014
[2022-04-11 05:37:39.350578]Total energy: 18474915.15453079
[2022-04-11 05:38:54.460234]Total energy: 18507585.741141886
[2022-04-11 05:40:13.211032]Total energy: 18487877.173789408
[2022-04-11 05:41:52.365476]Total energy: 18485860.074297797
[2022-04-11 05:43:31.414678]Total energy: 18486200.410630938
[2022-04-11 05:44:56.571779]Total energy: 18519848.929828055
[2022-04-11 05:46:20.998531]Total energy: 18492356.07072162
[2022-04-11 05:47:40.011372]Total energy: 18506339.50251079
[2022-04-11 05:48:58.102898]Total energy: 18528036.525265504
[2022-04-11 05:50:15.407201]Total energy: 18482938.5958842
[2022-04-11 05:51:52.787206]Total energy: 18501042.361328956
[2022-04-11 05:53:24.464385]Total energy: 18524125.735516928
[2022-04-11 05:54:46.868849]Total energy: 18510632.270864215
[2022-04-11 05:56:07.496642]Total energy: 18488593.5586223
[2022-04-11 05:57:29.520447]Total energy: 18499573.51705548
[2022-04-11 05:58:50.218587]Total energy: 18495988.008489534
[2022-04-11 06:00:12.490012]Total energy: 18492935.02712849
[2022-04-11 06:01:39.718478]Total energy: 18474497.080734793
[2022-04-11 06:03:06.147478]Total energy: 18491982.087484036
[2022-04-11 06:04:29.999348]Total energy: 18482506.689056087
[2022-04-11 06:05:51.004272]Total energy: 18492170.520884357
[2022-04-11 06:07:11.438637]Total energy: 18475720.33170344
[2022-04-11 06:08:32.848172]Total energy: 18514904.961245853
[2022-04-11 06:09:53.814554]Total energy: 18500677.14907146
[2022-04-11 06:11:29.641662]Total energy: 18495224.473031998
[2022-04-11 06:12:54.763817]Total energy: 18492654.568378117
[2022-04-11 06:14:17.219306]Total energy: 18500923.290576033
[2022-04-11 06:15:38.563516]Total energy: 18490597.0102929
[2022-04-11 06:16:59.419737]Total energy: 18500582.733610686
[2022-04-11 06:18:20.219838]Total energy: 18489633.33810777
[2022-04-11 06:19:41.686188]Total energy: 18512729.03937505
[2022-04-11 06:21:19.841479]Total energy: 18493773.920864094
[2022-04-11 06:22:54.966483]Total energy: 18501827.705394793
[2022-04-11 06:24:25.918902]Total energy: 18485132.746099506
[2022-04-11 06:25:50.263628]Total energy: 18509600.572044
[2022-04-11 06:27:12.838479]Total energy: 18505567.085442048
[2022-04-11 06:28:34.721042]Total energy: 18503787.025299866
[2022-04-11 06:29:57.118015]Total energy: 18506712.17858489
[2022-04-11 06:31:35.141567]Total energy: 18502760.165124092
[2022-04-11 06:33:09.636609]Total energy: 18480346.537318394
[2022-04-11 06:34:30.469932]Total energy: 18497039.49918209
[2022-04-11 06:35:53.730905]Total energy: 18507892.790518183
[2022-04-11 06:37:13.947253]Total energy: 18513850.35938129
[2022-04-11 06:38:34.549748]Total energy: 18501524.778788228
[2022-04-11 06:39:55.257674]Total energy: 18507923.843381163
[2022-04-11 06:41:26.186904]Total energy: 18499889.931001097
[2022-04-11 06:42:53.111134]Total energy: 18492592.386960693
[2022-04-11 06:44:11.563249]Total energy: 18490565.52031738
[2022-04-11 06:45:28.801493]Total energy: 18496494.31743993
[2022-04-11 06:46:44.488484]Total energy: 18492482.017966747
[2022-04-11 06:47:58.741834]Total energy: 18481988.5961848
[2022-04-11 06:49:13.472612]Total energy: 18503889.639147874
[2022-04-11 06:50:36.483531]Total energy: 18486756.081682194
[2022-04-11 06:52:05.545018]Total energy: 18481740.539707985
[2022-04-11 06:53:30.111379]Total energy: 18512501.60769659
[2022-04-11 06:54:56.981455]Total energy: 18493656.91245115
[2022-04-11 06:56:15.999532]Total energy: 18478837.39781317
[2022-04-11 06:57:34.854352]Total energy: 18473538.47204906
[2022-04-11 06:58:56.598648]Total energy: 18495324.06228178
[2022-04-11 07:00:23.079612]Total energy: 18497115.43384784
[2022-04-11 07:01:48.925131]Total energy: 18499547.95097537
[2022-04-11 07:03:09.829141]Total energy: 18505435.876427997
[2022-04-11 07:04:31.829793]Total energy: 18510934.580537904
[2022-04-11 07:05:53.665795]Total energy: 18498436.260820396
[2022-04-11 07:07:16.611147]Total energy: 18496063.144904822
[2022-04-11 07:08:39.513443]Total energy: 18509670.009660542
[2022-04-11 07:10:00.735379]Total energy: 18509212.339274004
[2022-04-11 07:11:37.842842]Total energy: 18490560.18676535
[2022-04-11 07:13:03.925781]Total energy: 18499091.96724698
[2022-04-11 07:14:23.818499]Total energy: 18503052.59566114
[2022-04-11 07:15:40.470487]Total energy: 18506622.995870944
[2022-04-11 07:16:57.547115]Total energy: 18504765.964115664
[2022-04-11 07:18:18.142361]Total energy: 18481742.072058868
[2022-04-11 07:19:36.917667]Total energy: 18496572.147749223
[2022-04-11 07:21:01.112871]Total energy: 18501383.2991569
[2022-04-11 07:22:19.242528]Total energy: 18481185.859538183
[2022-04-11 07:23:37.119397]Total energy: 18501771.87261218
[2022-04-11 07:24:54.065351]Total energy: 18490658.35712467
[2022-04-11 07:26:10.205938]Total energy: 18512069.107245203
[2022-04-11 07:27:26.913601]Total energy: 18489773.247359913
[2022-04-11 07:28:46.044859]Total energy: 18495459.730671298
[2022-04-11 07:30:03.698079]Total energy: 18507000.98211554
[2022-04-11 07:31:25.716684]Total energy: 18487679.585727505
[2022-04-11 07:32:44.638262]Total energy: 18500977.77936926
[2022-04-11 07:34:00.484487]Total energy: 18510468.703686267
[2022-04-11 07:35:15.839583]Total energy: 18513859.85417609
[2022-04-11 07:36:30.730882]Total energy: 18501978.65171083
[2022-04-11 07:37:46.496946]Total energy: 18508592.261901952
[2022-04-11 07:39:02.682926]Total energy: 18483457.699424718
[2022-04-11 07:40:18.520347]Total energy: 18491542.285711393
[2022-04-11 07:41:39.458301]Total energy: 18481155.3963905
[2022-04-11 07:43:05.926901]Total energy: 18483446.466774087
[2022-04-11 07:44:35.657229]Total energy: 18494935.737053677
[2022-04-11 07:45:56.451291]Total energy: 18477477.111486617
[2022-04-11 07:47:13.279184]Total energy: 18509086.911596563
[2022-04-11 07:48:30.996865]Total energy: 18506405.82475343
[2022-04-11 07:49:50.768928]Total energy: 18486035.43897011
[2022-04-11 07:51:26.577104]Total energy: 18515629.122960955
[2022-04-11 07:52:51.577053]Total energy: 18470214.595725548
[2022-04-11 07:54:07.667847]Total energy: 18492414.777779087
[2022-04-11 07:55:24.774811]Total energy: 18474876.45231686
[2022-04-11 07:56:42.474427]Total energy: 18498984.78514846
[2022-04-11 07:57:57.700144]Total energy: 18491282.4702425
[2022-04-11 07:59:15.839033]Total energy: 18495983.36459195
[2022-04-11 08:00:37.839547]Total energy: 18509734.7741612
[2022-04-11 08:01:59.658868]Total energy: 18508722.22836576
[2022-04-11 08:03:16.887760]Total energy: 18505911.747113433
[2022-04-11 08:04:36.842403]Total energy: 18498419.252356738
[2022-04-11 08:05:56.610172]Total energy: 18491060.24381642
[2022-04-11 08:07:17.261434]Total energy: 18476958.326191925
[2022-04-11 08:08:34.815078]Total energy: 18495837.639807787
[2022-04-11 08:09:55.093677]Total energy: 18502549.99208065
[2022-04-11 08:11:21.234718]Total energy: 18488733.27456896
[2022-04-11 08:12:47.649082]Total energy: 18480451.756283026
[2022-04-11 08:14:07.559665]Total energy: 18482173.720234998
[2022-04-11 08:15:28.874613]Total energy: 18478267.44420333
[2022-04-11 08:16:47.097980]Total energy: 18499837.14458957
[2022-04-11 08:18:03.678034]Total energy: 18521426.590161715
[2022-04-11 08:19:22.687392]Total energy: 18467668.487828434
[2022-04-11 08:20:53.273675]Total energy: 18478896.069920275
[2022-04-11 08:22:25.056742]Total energy: 18496973.029472325
[2022-04-11 08:23:47.426522]Total energy: 18499334.025662877
[2022-04-11 08:25:08.699349]Total energy: 18481754.90405769
[2022-04-11 08:26:28.295821]Total energy: 18511713.082655046
[2022-04-11 08:27:47.892181]Total energy: 18510010.456316568
[2022-04-11 08:29:07.076280]Total energy: 18487254.48473307
[2022-04-11 08:30:51.531305]Total energy: 18507590.74707742
[2022-04-11 08:32:26.294121]Total energy: 18508795.84902612
[2022-04-11 08:33:53.418787]Total energy: 18484643.391581457
[2022-04-11 08:35:14.096806]Total energy: 18487625.008793384
[2022-04-11 08:36:31.012521]Total energy: 18499122.755336374
[2022-04-11 08:37:48.715287]Total energy: 18513350.821079697
[2022-04-11 08:39:07.561934]Total energy: 18498426.826288536
[2022-04-11 08:40:42.863541]Total energy: 18485926.56102811
[2022-04-11 08:42:21.781755]Total energy: 18485061.816633623
[2022-04-11 08:43:38.829342]Total energy: 18516156.682936653
[2022-04-11 08:44:56.522127]Total energy: 18473733.40419536
[2022-04-11 08:46:13.587565]Total energy: 18482830.339075085
[2022-04-11 08:47:31.570274]Total energy: 18482186.053850774
[2022-04-11 08:48:47.786104]Total energy: 18497905.153623115
[2022-04-11 08:50:03.886193]Total energy: 18506040.695477
[2022-04-11 08:51:26.769746]Total energy: 18491236.479297042
[2022-04-11 08:52:44.530932]Total energy: 18485753.311831843
[2022-04-11 08:54:01.582993]Total energy: 18504958.94862693
[2022-04-11 08:55:18.056244]Total energy: 18495476.438119296
[2022-04-11 08:56:35.829179]Total energy: 18516290.290647317
[2022-04-11 08:57:55.143181]Total energy: 18494347.513537284
[2022-04-11 08:59:11.233928]Total energy: 18492854.56305541
[2022-04-11 09:00:41.009534]Total energy: 18493403.871530894
[2022-04-11 09:02:01.771815]Total energy: 18482920.62275509
[2022-04-11 09:03:20.356189]Total energy: 18498223.94269873
[2022-04-11 09:04:36.887297]Total energy: 18492451.257047165
[2022-04-11 09:05:54.219742]Total energy: 18489917.918703552
[2022-04-11 09:07:12.124816]Total energy: 18476856.557267968
[2022-04-11 09:08:29.095371]Total energy: 18488146.414236013
[2022-04-11 09:09:45.443532]Total energy: 18502002.282925192
[2022-04-11 09:11:18.461792]Total energy: 18512994.093736593
[2022-04-11 09:12:39.274407]Total energy: 18498502.074296117
[2022-04-11 09:13:59.674621]Total energy: 18510849.702533703
[2022-04-11 09:15:16.760629]Total energy: 18497243.71654471
[2022-04-11 09:16:38.453268]Total energy: 18500051.59832232
[2022-04-11 09:17:55.861722]Total energy: 18466978.65462432
[2022-04-11 09:19:22.812919]Total energy: 18496544.178030845
[2022-04-11 09:20:59.613756]Total energy: 18506524.94354057
[2022-04-11 09:22:25.527550]Total energy: 18504502.206111036
[2022-04-11 09:23:50.467110]Total energy: 18495973.79149152
[2022-04-11 09:25:13.062247]Total energy: 18495537.487206362
[2022-04-11 09:26:32.142662]Total energy: 18487309.71831366
[2022-04-11 09:27:50.358281]Total energy: 18496947.407532334
[2022-04-11 09:29:08.049901]Total energy: 18487813.191280324
[2022-04-11 09:30:51.897494]Total energy: 18507754.311578456
[2022-04-11 09:32:39.710890]Total energy: 18472344.08070069
