initial: all - diverse_no_blind_all
[2022-04-13 18:49:50.730142]Total energy: 16668860.933851259
[2022-04-13 18:51:09.602405]Total energy: 16667572.496467635
[2022-04-13 18:52:24.907052]Total energy: 16679577.475616058
[2022-04-13 18:53:40.897006]Total energy: 16666048.70078256
[2022-04-13 18:54:56.567919]Total energy: 16655336.104810245
[2022-04-13 18:56:18.611973]Total energy: 16667613.784004727
[2022-04-13 18:57:38.469396]Total energy: 16667796.117802221
[2022-04-13 18:58:53.705378]Total energy: 16669174.758844325
[2022-04-13 19:00:09.023032]Total energy: 16654837.91707682
[2022-04-13 19:01:24.224473]Total energy: 16665900.02573611
[2022-04-13 19:02:39.958003]Total energy: 16672976.147699822
[2022-04-13 19:03:54.227591]Total energy: 16662391.188445108
[2022-04-13 19:05:08.955089]Total energy: 16663252.36332768
[2022-04-13 19:06:26.461072]Total energy: 16668822.275918368
[2022-04-13 19:07:41.364280]Total energy: 16668896.621683585
[2022-04-13 19:08:56.175161]Total energy: 16679979.065623159
[2022-04-13 19:10:15.425874]Total energy: 16669076.857132973
[2022-04-13 19:11:41.876787]Total energy: 16672706.64288485
[2022-04-13 19:13:04.635076]Total energy: 16665613.209869325
[2022-04-13 19:14:19.515865]Total energy: 16657624.114213629
[2022-04-13 19:15:34.703559]Total energy: 16692263.015986983
[2022-04-13 19:16:50.003989]Total energy: 16654856.998806722
[2022-04-13 19:18:05.004731]Total energy: 16668170.129861396
[2022-04-13 19:19:20.514901]Total energy: 16664390.3610069
[2022-04-13 19:20:47.532211]Total energy: 16642470.813567545
[2022-04-13 19:22:08.210341]Total energy: 16677640.525459012
[2022-04-13 19:23:24.810148]Total energy: 16683700.374063436
[2022-04-13 19:24:42.431204]Total energy: 16659537.10069957
[2022-04-13 19:25:58.713520]Total energy: 16663385.360189764
[2022-04-13 19:27:14.034154]Total energy: 16667121.270802734
[2022-04-13 19:28:31.978583]Total energy: 16652403.133990103
[2022-04-13 19:29:48.684996]Total energy: 16664783.796879148
[2022-04-13 19:31:07.221457]Total energy: 16667916.789039854
[2022-04-13 19:32:24.507464]Total energy: 16665913.697611881
[2022-04-13 19:33:46.066222]Total energy: 16688702.62780032
[2022-04-13 19:35:03.645021]Total energy: 16682890.860228036
[2022-04-13 19:36:25.438570]Total energy: 16677188.80277094
[2022-04-13 19:37:43.877176]Total energy: 16700928.3507465
[2022-04-13 19:39:01.138476]Total energy: 16661684.347024508
[2022-04-13 19:40:18.532535]Total energy: 16661224.147623569
[2022-04-13 19:41:34.820323]Total energy: 16666043.692202166
[2022-04-13 19:42:51.770980]Total energy: 16660412.5636354
[2022-04-13 19:44:09.793141]Total energy: 16658387.989904873
[2022-04-13 19:45:30.157029]Total energy: 16667775.49372914
[2022-04-13 19:46:46.989862]Total energy: 16652162.567082422
[2022-04-13 19:48:05.978379]Total energy: 16670572.370586054
[2022-04-13 19:49:24.042861]Total energy: 16652965.25161
[2022-04-13 19:50:41.053750]Total energy: 16663067.550672602
[2022-04-13 19:52:03.094559]Total energy: 16663304.16282292
[2022-04-13 19:53:22.966907]Total energy: 16665675.77673435
[2022-04-13 19:54:39.518743]Total energy: 16662291.838071948
[2022-04-13 19:55:56.063552]Total energy: 16666399.289683392
[2022-04-13 19:57:16.968878]Total energy: 16678808.970240269
[2022-04-13 19:58:35.206636]Total energy: 16656244.658898659
[2022-04-13 19:59:56.199477]Total energy: 16676274.854005594
[2022-04-13 20:01:15.432209]Total energy: 16669510.353930622
[2022-04-13 20:02:33.509851]Total energy: 16668008.892986346
[2022-04-13 20:03:59.933613]Total energy: 16689344.180442363
[2022-04-13 20:05:24.780049]Total energy: 16662761.152341278
[2022-04-13 20:06:41.936001]Total energy: 16678657.841740105
[2022-04-13 20:07:57.917075]Total energy: 16670549.003489511
[2022-04-13 20:09:18.589302]Total energy: 16657947.555391796
[2022-04-13 20:10:49.606555]Total energy: 16663103.151200969
[2022-04-13 20:12:11.087890]Total energy: 16677149.620159408
[2022-04-13 20:13:29.018602]Total energy: 16662744.089260519
[2022-04-13 20:14:46.484734]Total energy: 16652641.820082944
[2022-04-13 20:16:03.726688]Total energy: 16666295.55961015
[2022-04-13 20:17:19.857338]Total energy: 16672520.112007003
[2022-04-13 20:18:37.307323]Total energy: 16656761.415298354
[2022-04-13 20:19:54.402497]Total energy: 16652352.54130582
[2022-04-13 20:21:21.229456]Total energy: 16662745.107306296
[2022-04-13 20:22:46.140408]Total energy: 16681967.849633545
[2022-04-13 20:24:02.588546]Total energy: 16666615.112627108
[2022-04-13 20:25:26.061511]Total energy: 16663703.698172642
[2022-04-13 20:26:43.526206]Total energy: 16668969.597052814
[2022-04-13 20:28:01.655621]Total energy: 16657165.198033018
[2022-04-13 20:29:18.042888]Total energy: 16665423.178828668
[2022-04-13 20:30:34.172910]Total energy: 16674622.227580613
[2022-04-13 20:31:50.748183]Total energy: 16664764.636271382
[2022-04-13 20:33:06.095047]Total energy: 16691549.188604994
[2022-04-13 20:34:23.232783]Total energy: 16672799.314603155
[2022-04-13 20:35:38.857601]Total energy: 16656836.139434047
[2022-04-13 20:37:00.684418]Total energy: 16674765.032109167
[2022-04-13 20:38:17.487120]Total energy: 16659147.073208338
[2022-04-13 20:39:34.317324]Total energy: 16660920.002862748
[2022-04-13 20:40:56.761710]Total energy: 16683293.301254304
[2022-04-13 20:42:11.995337]Total energy: 16673062.067350086
[2022-04-13 20:43:29.495255]Total energy: 16664866.587059919
[2022-04-13 20:44:45.562121]Total energy: 16669817.78604659
[2022-04-13 20:46:02.169425]Total energy: 16654352.883274855
[2022-04-13 20:47:18.275562]Total energy: 16659031.398060195
[2022-04-13 20:48:39.177753]Total energy: 16685875.934527542
[2022-04-13 20:49:56.296056]Total energy: 16679307.67075786
[2022-04-13 20:51:12.123299]Total energy: 16661471.901010506
[2022-04-13 20:52:28.046285]Total energy: 16657143.795551378
[2022-04-13 20:53:44.886393]Total energy: 16666329.624770602
[2022-04-13 20:55:01.091303]Total energy: 16674349.779939532
[2022-04-13 20:56:19.653764]Total energy: 16671777.277722161
[2022-04-13 20:57:36.175354]Total energy: 16673726.527763387
[2022-04-13 20:58:52.601628]Total energy: 16662894.580146942
[2022-04-13 21:00:08.587334]Total energy: 16666242.142432936
[2022-04-13 21:01:26.111676]Total energy: 16675413.433377046
[2022-04-13 21:02:42.920684]Total energy: 16657854.313373966
[2022-04-13 21:03:58.413489]Total energy: 16671026.685767943
[2022-04-13 21:05:13.655055]Total energy: 16670382.492298
[2022-04-13 21:06:29.310819]Total energy: 16679160.36560014
[2022-04-13 21:07:45.245085]Total energy: 16668523.69999901
[2022-04-13 21:08:59.941130]Total energy: 16654895.216155333
[2022-04-13 21:10:17.537642]Total energy: 16665676.253467858
[2022-04-13 21:11:43.301854]Total energy: 16673477.247936344
[2022-04-13 21:13:03.973480]Total energy: 16659786.12984401
[2022-04-13 21:14:19.644698]Total energy: 16682539.430704229
[2022-04-13 21:15:36.209837]Total energy: 16653880.149866898
[2022-04-13 21:16:51.244453]Total energy: 16675620.615695192
[2022-04-13 21:18:05.748805]Total energy: 16672073.970219744
[2022-04-13 21:19:19.661975]Total energy: 16684697.821810644
[2022-04-13 21:20:52.274559]Total energy: 16675668.700260855
[2022-04-13 21:26:31.798298]Total energy: 16658341.24554007
[2022-04-13 21:27:47.927234]Total energy: 16663017.87277182
[2022-04-13 21:29:03.230920]Total energy: 16674932.437631201
[2022-04-13 21:30:18.230149]Total energy: 16681206.382275917
[2022-04-13 21:31:38.293047]Total energy: 16664776.88651779
[2022-04-13 21:32:54.592339]Total energy: 16669299.80329031
[2022-04-13 21:34:09.930584]Total energy: 16656064.498699298
[2022-04-13 21:35:25.408727]Total energy: 16649918.575216303
[2022-04-13 21:36:40.312151]Total energy: 16668701.313657071
[2022-04-13 21:37:55.921001]Total energy: 16651852.745384099
[2022-04-13 21:39:11.468250]Total energy: 16670705.933862051
[2022-04-13 21:40:31.102767]Total energy: 16670365.271453496
[2022-04-13 21:41:54.149063]Total energy: 16672598.012095125
[2022-04-13 21:43:08.344223]Total energy: 16667500.138522968
[2022-04-13 21:44:25.521666]Total energy: 16673222.630636841
[2022-04-13 21:45:44.696248]Total energy: 16667468.826621454
[2022-04-13 21:47:02.153246]Total energy: 16675703.916419655
[2022-04-13 21:48:17.126216]Total energy: 16652809.466346348
[2022-04-13 21:49:32.722960]Total energy: 16669296.369501172
[2022-04-13 21:50:55.604610]Total energy: 16652740.872547252
[2022-04-13 21:52:19.852945]Total energy: 16675094.142173827
[2022-04-13 21:53:37.618483]Total energy: 16677056.654857406
[2022-04-13 21:54:53.866296]Total energy: 16674178.17288721
[2022-04-13 21:56:09.480600]Total energy: 16651143.436119437
[2022-04-13 21:57:24.830958]Total energy: 16664987.589388618
[2022-04-13 21:58:40.436410]Total energy: 16667542.428991476
[2022-04-13 21:59:56.736068]Total energy: 16684360.409878634
[2022-04-13 22:01:13.240698]Total energy: 16662511.732352149
[2022-04-13 22:02:32.324695]Total energy: 16678398.031389538
[2022-04-13 22:03:48.252711]Total energy: 16661433.031017074
[2022-04-13 22:05:03.614615]Total energy: 16667837.941432336
[2022-04-13 22:06:20.143643]Total energy: 16676451.286837872
[2022-04-13 22:07:36.505383]Total energy: 16673608.931273187
[2022-04-13 22:08:52.497346]Total energy: 16660039.888133775
[2022-04-13 22:10:07.806860]Total energy: 16679618.200101204
[2022-04-13 22:11:23.568363]Total energy: 16682412.589578701
[2022-04-13 22:12:46.836176]Total energy: 16669911.241112715
[2022-04-13 22:14:02.986156]Total energy: 16659353.377231188
[2022-04-13 22:15:17.442148]Total energy: 16697574.252112616
[2022-04-13 22:16:31.878052]Total energy: 16679413.030804764
[2022-04-13 22:17:47.239140]Total energy: 16662209.280159045
[2022-04-13 22:19:02.706308]Total energy: 16665724.243474077
[2022-04-13 22:20:17.294405]Total energy: 16669515.977607887
[2022-04-13 22:21:34.248730]Total energy: 16654791.558301987
[2022-04-13 22:22:49.555542]Total energy: 16669150.031965677
[2022-04-13 22:24:03.388471]Total energy: 16680108.937853022
[2022-04-13 22:25:17.471254]Total energy: 16665637.54729114
[2022-04-13 22:26:33.518577]Total energy: 16682851.680739379
[2022-04-13 22:27:49.193049]Total energy: 16665935.258968364
[2022-04-13 22:29:05.135689]Total energy: 16668950.238080164
[2022-04-13 22:30:24.043681]Total energy: 16671727.664831087
[2022-04-13 22:31:44.871493]Total energy: 16680043.047716279
[2022-04-13 22:32:59.974613]Total energy: 16681660.597399134
[2022-04-13 22:34:15.737686]Total energy: 16680302.071131026
[2022-04-13 22:35:30.498924]Total energy: 16668602.926165178
[2022-04-13 22:36:45.885596]Total energy: 16664157.048397552
[2022-04-13 22:38:00.115076]Total energy: 16666938.934723727
[2022-04-13 22:39:16.110131]Total energy: 16676040.206522042
[2022-04-13 22:40:45.537840]Total energy: 16666552.487840017
[2022-04-13 22:42:14.959795]Total energy: 16671913.154406304
[2022-04-13 22:43:31.766272]Total energy: 16656326.063359236
[2022-04-13 22:44:47.608738]Total energy: 16654468.305820497
[2022-04-13 22:46:03.304095]Total energy: 16674248.20915802
[2022-04-13 22:47:18.840241]Total energy: 16672350.104983438
[2022-04-13 22:48:35.745970]Total energy: 16671938.784089725
[2022-04-13 22:49:50.457699]Total energy: 16673933.336047875
[2022-04-13 22:51:13.207355]Total energy: 16657919.987978404
[2022-04-13 22:52:31.267514]Total energy: 16655000.059127273
[2022-04-13 22:53:46.392503]Total energy: 16679850.97043104
[2022-04-13 22:55:01.027651]Total energy: 16666917.653779594
[2022-04-13 22:56:15.831998]Total energy: 16672299.741027039
[2022-04-13 22:57:32.031339]Total energy: 16668028.901885243
[2022-04-13 22:58:47.471962]Total energy: 16675667.08755603
[2022-04-13 23:00:04.439146]Total energy: 16662645.787060257
[2022-04-13 23:01:31.076992]Total energy: 16675927.190928422
[2022-04-13 23:02:52.397470]Total energy: 16680486.657170972
[2022-04-13 23:04:07.845447]Total energy: 16668248.148053981
[2022-04-13 23:05:23.129630]Total energy: 16675571.332472496
[2022-04-13 23:06:37.923816]Total energy: 16678113.763760926
[2022-04-13 23:07:54.012147]Total energy: 16654860.762725417
[2022-04-13 23:09:13.690690]Total energy: 16655098.420540484
[2022-04-13 23:10:42.308358]Total energy: 16686631.021939725
[2022-04-13 23:12:07.190432]Total energy: 16658753.191954385
[2022-04-13 23:13:22.082946]Total energy: 16694483.327863554
[2022-04-13 23:14:36.815944]Total energy: 16682790.254852552
[2022-04-13 23:15:51.027474]Total energy: 16650426.694929939
[2022-04-13 23:17:05.766228]Total energy: 16667006.709452588
[2022-04-13 23:18:20.641093]Total energy: 16660132.471435308
[2022-04-13 23:19:35.900974]Total energy: 16665341.907757193
[2022-04-13 23:21:12.248484]Total energy: 16682974.723560832
[2022-04-13 23:22:43.953588]Total energy: 16663369.677622959
[2022-04-13 23:24:00.622722]Total energy: 16669647.387593886
[2022-04-13 23:25:15.692555]Total energy: 16656826.508502552
[2022-04-13 23:26:33.204982]Total energy: 16671649.586567206
[2022-04-13 23:27:49.168485]Total energy: 16654368.99290623
[2022-04-13 23:29:04.639399]Total energy: 16676919.517233314
[2022-04-13 23:30:19.591789]Total energy: 16662599.817091491
[2022-04-13 23:31:35.416382]Total energy: 16670623.687536651
[2022-04-13 23:32:50.290197]Total energy: 16675973.412091274
[2022-04-13 23:34:05.607642]Total energy: 16667988.199109564
[2022-04-13 23:35:20.783641]Total energy: 16661970.347669145
[2022-04-13 23:36:36.293553]Total energy: 16663300.52435462
[2022-04-13 23:37:50.587176]Total energy: 16667036.211083582
[2022-04-13 23:39:05.448328]Total energy: 16675595.87448127
[2022-04-13 23:40:20.718587]Total energy: 16671736.554014677
[2022-04-13 23:41:37.769166]Total energy: 16673713.210563041
[2022-04-13 23:42:52.076248]Total energy: 16669036.08651979
[2022-04-13 23:44:07.731129]Total energy: 16663596.098692989
[2022-04-13 23:45:22.258672]Total energy: 16670023.497637438
[2022-04-13 23:46:37.426161]Total energy: 16672816.808651851
[2022-04-13 23:47:52.929875]Total energy: 16673214.950775286
[2022-04-13 23:49:08.549169]Total energy: 16691782.228258776
[2022-04-13 23:50:29.342400]Total energy: 16660580.698973823
[2022-04-13 23:51:51.968347]Total energy: 16660976.114394233
[2022-04-13 23:53:07.500079]Total energy: 16684665.765078088
[2022-04-13 23:54:27.018527]Total energy: 16668749.297294935
[2022-04-13 23:55:42.433377]Total energy: 16653119.356549634
[2022-04-13 23:56:56.299183]Total energy: 16688511.308661656
[2022-04-13 23:58:11.298546]Total energy: 16682254.305377126
[2022-04-13 23:59:30.100043]Total energy: 16659620.835109228
[2022-04-14 00:00:54.464584]Total energy: 16673660.728216726
[2022-04-14 00:02:11.429900]Total energy: 16676813.537641348
[2022-04-14 00:03:30.386087]Total energy: 16662121.4537299
[2022-04-14 00:04:46.921592]Total energy: 16658516.982715776
[2022-04-14 00:06:04.418150]Total energy: 16680226.568428315
[2022-04-14 00:07:20.477680]Total energy: 16687612.752894038
[2022-04-14 00:08:36.382174]Total energy: 16670853.193855947
[2022-04-14 00:09:52.173929]Total energy: 16666282.319811726
[2022-04-14 00:11:35.305961]Total energy: 16656263.148757063
[2022-04-14 00:12:50.863506]Total energy: 16658936.952156633
[2022-04-14 00:14:05.416642]Total energy: 16662916.77758084
[2022-04-14 00:15:22.229089]Total energy: 16670082.08949698
[2022-04-14 00:16:37.733634]Total energy: 16669115.521010084
[2022-04-14 00:17:53.337861]Total energy: 16678960.034007888
[2022-04-14 00:19:08.126856]Total energy: 16679469.227671983
[2022-04-14 00:20:24.968969]Total energy: 16661919.9998802
[2022-04-14 00:21:53.042481]Total energy: 16681109.293741401
[2022-04-14 00:23:09.404471]Total energy: 16679835.097028408
[2022-04-14 00:24:24.008229]Total energy: 16644442.058945118
[2022-04-14 00:25:39.067688]Total energy: 16679102.98210566
[2022-04-14 00:26:59.244092]Total energy: 16684460.968168337
[2022-04-14 00:28:14.567869]Total energy: 16672285.48235635
[2022-04-14 00:29:29.842308]Total energy: 16682997.365856571
[2022-04-14 00:30:46.553693]Total energy: 16659935.459162578
[2022-04-14 00:32:07.449610]Total energy: 16656613.301158829
[2022-04-14 00:33:21.993034]Total energy: 16657676.328422248
[2022-04-14 00:34:38.100184]Total energy: 16679844.885495668
[2022-04-14 00:35:54.376957]Total energy: 16675842.24958623
[2022-04-14 00:37:10.604497]Total energy: 16673654.442345545
[2022-04-14 00:38:26.095871]Total energy: 16682770.05240182
[2022-04-14 00:39:41.019548]Total energy: 16667385.725327797
[2022-04-14 00:41:05.488832]Total energy: 16648852.812904872
[2022-04-14 00:42:29.851222]Total energy: 16672542.508635003
[2022-04-14 00:43:45.355512]Total energy: 16672472.653129114
[2022-04-14 00:45:01.564319]Total energy: 16659945.578340871
[2022-04-14 00:46:16.555056]Total energy: 16659459.383783786
[2022-04-14 00:47:31.814750]Total energy: 16679152.920441743
[2022-04-14 00:48:47.583563]Total energy: 16679767.477018239
[2022-04-14 00:50:02.503165]Total energy: 16667011.171509188
[2022-04-14 00:51:26.049572]Total energy: 16670416.725150395
[2022-04-14 00:52:42.229515]Total energy: 16674750.948646957
[2022-04-14 00:53:57.815188]Total energy: 16658910.155546868
[2022-04-14 00:55:13.132434]Total energy: 16661921.88392803
[2022-04-14 00:56:28.244300]Total energy: 16662774.619139073
[2022-04-14 00:57:43.210398]Total energy: 16652162.462525072
[2022-04-14 00:58:58.093631]Total energy: 16655983.164717246
[2022-04-14 01:00:12.792586]Total energy: 16676401.464521376
[2022-04-14 01:01:28.279622]Total energy: 16663361.67507513
[2022-04-14 01:02:44.391832]Total energy: 16660843.819348108
[2022-04-14 01:04:06.363870]Total energy: 16672366.267759217
[2022-04-14 01:05:22.361385]Total energy: 16666886.14227526
[2022-04-14 01:06:37.797511]Total energy: 16669379.110690769
[2022-04-14 01:07:52.538474]Total energy: 16650614.645278454
[2022-04-14 01:09:08.109931]Total energy: 16676936.194546979
[2022-04-14 01:10:25.762604]Total energy: 16661474.651029693
[2022-04-14 01:11:48.416936]Total energy: 16688201.080870954
[2022-04-14 01:13:04.767871]Total energy: 16666432.678845273
[2022-04-14 01:14:21.497746]Total energy: 16674324.618844377
[2022-04-14 01:15:36.037631]Total energy: 16682170.60050783
[2022-04-14 01:16:51.593552]Total energy: 16686889.39522149
[2022-04-14 01:18:06.622714]Total energy: 16664613.127866758
[2022-04-14 01:19:21.493138]Total energy: 16662585.967340225
[2022-04-14 01:20:47.717469]Total energy: 16682932.109070607
[2022-04-14 01:22:10.150824]Total energy: 16672962.102806462
[2022-04-14 01:23:25.485292]Total energy: 16655345.69489714
[2022-04-14 01:24:40.327014]Total energy: 16660780.712159112
[2022-04-14 01:25:55.237322]Total energy: 16657591.744866194
[2022-04-14 01:27:09.798764]Total energy: 16663943.875144387
[2022-04-14 01:28:24.742848]Total energy: 16663180.863010509
[2022-04-14 01:29:38.931667]Total energy: 16664923.877239292
[2022-04-14 01:31:05.010923]Total energy: 16672261.964563956
[2022-04-14 01:32:29.989818]Total energy: 16678356.258058747
[2022-04-14 01:33:51.419621]Total energy: 16677197.18368188
[2022-04-14 01:35:06.624939]Total energy: 16688210.647986524
[2022-04-14 01:36:21.349744]Total energy: 16666229.490815021
[2022-04-14 01:37:36.508353]Total energy: 16644260.074199088
[2022-04-14 01:38:52.066721]Total energy: 16694580.730999038
[2022-04-14 01:40:07.089496]Total energy: 16668582.641561761
[2022-04-14 01:41:22.410134]Total energy: 16657581.360608969
[2022-04-14 01:42:38.266270]Total energy: 16674469.23697729
[2022-04-14 01:43:58.768046]Total energy: 16658580.069358794
[2022-04-14 01:45:13.448971]Total energy: 16673620.313784258
[2022-04-14 01:46:28.754118]Total energy: 16661451.478845038
[2022-04-14 01:47:43.018374]Total energy: 16661106.11464128
[2022-04-14 01:48:57.618469]Total energy: 16679063.992345024
[2022-04-14 01:50:13.138785]Total energy: 16701440.573083505
[2022-04-14 01:51:29.143755]Total energy: 16673246.094317151
[2022-04-14 01:52:43.937234]Total energy: 16675448.632201111
[2022-04-14 01:53:58.427260]Total energy: 16673714.127831517
[2022-04-14 01:55:13.844218]Total energy: 16662014.532930482
[2022-04-14 01:56:29.339397]Total energy: 16657225.418307297
[2022-04-14 01:57:44.658954]Total energy: 16663607.302147403
[2022-04-14 01:58:59.759426]Total energy: 16679004.240488866
[2022-04-14 02:00:15.850930]Total energy: 16665039.371244635
[2022-04-14 02:01:33.443896]Total energy: 16669663.506765973
[2022-04-14 02:02:49.217653]Total energy: 16663591.878099049
[2022-04-14 02:04:04.712713]Total energy: 16670079.49878348
[2022-04-14 02:05:20.638234]Total energy: 16654556.54489203
[2022-04-14 02:06:35.143619]Total energy: 16665299.413518889
[2022-04-14 02:07:48.994421]Total energy: 16676235.859223323
[2022-04-14 02:09:04.577002]Total energy: 16669836.7903589
[2022-04-14 02:10:19.123607]Total energy: 16680130.795792533
[2022-04-14 02:11:44.738641]Total energy: 16663947.931564396
[2022-04-14 02:13:07.976875]Total energy: 16674588.23330266
[2022-04-14 02:14:24.218332]Total energy: 16665467.174290156
[2022-04-14 02:15:39.738785]Total energy: 16678179.875106327
[2022-04-14 02:16:54.090699]Total energy: 16669787.799671927
[2022-04-14 02:18:14.942646]Total energy: 16660021.585837003
[2022-04-14 02:19:38.490124]Total energy: 16667691.25289158
[2022-04-14 02:21:14.463717]Total energy: 16671068.227814633
[2022-04-14 02:22:51.311191]Total energy: 16653704.821179055
[2022-04-14 02:24:05.710497]Total energy: 16668713.15053748
[2022-04-14 02:25:20.588035]Total energy: 16661086.8855173
[2022-04-14 02:26:34.948333]Total energy: 16652793.144694708
[2022-04-14 02:27:49.473235]Total energy: 16647699.852566008
[2022-04-14 02:29:04.073085]Total energy: 16665419.018413644
[2022-04-14 02:30:18.663367]Total energy: 16672753.393296918
[2022-04-14 02:31:32.735651]Total energy: 16680178.921294471
[2022-04-14 02:32:46.524549]Total energy: 16683227.055604784
[2022-04-14 02:34:00.904216]Total energy: 16679386.844540028
[2022-04-14 02:35:15.733562]Total energy: 16668695.987222163
[2022-04-14 02:36:29.405604]Total energy: 16677956.509168841
[2022-04-14 02:37:44.580520]Total energy: 16655505.401243314
[2022-04-14 02:38:59.811999]Total energy: 16657959.417117106
[2022-04-14 02:40:14.772615]Total energy: 16656322.20612449
[2022-04-14 02:41:41.906030]Total energy: 16684931.512839086
[2022-04-14 02:43:06.758866]Total energy: 16676833.21178112
[2022-04-14 02:44:23.632545]Total energy: 16674663.359227648
[2022-04-14 02:45:43.114723]Total energy: 16668001.997448938
[2022-04-14 02:47:00.199510]Total energy: 16658802.453719852
[2022-04-14 02:48:15.653584]Total energy: 16667598.046910238
[2022-04-14 02:49:31.489359]Total energy: 16676693.558620112
[2022-04-14 02:51:02.908319]Total energy: 16657039.78638524
[2022-04-14 02:52:25.780765]Total energy: 16667010.969377698
[2022-04-14 02:53:42.159982]Total energy: 16664466.884635366
[2022-04-14 02:54:59.024670]Total energy: 16677342.607546937
[2022-04-14 02:56:15.127294]Total energy: 16654223.853569873
[2022-04-14 02:57:31.446614]Total energy: 16661369.00542635
[2022-04-14 02:58:48.097326]Total energy: 16660903.679958675
[2022-04-14 03:00:05.905096]Total energy: 16672546.80535728
[2022-04-14 03:01:35.623096]Total energy: 16667150.979581704
[2022-04-14 03:03:03.176287]Total energy: 16646999.505127313
[2022-04-14 03:04:19.616778]Total energy: 16677870.495627947
[2022-04-14 03:05:35.517929]Total energy: 16654729.098670501
[2022-04-14 03:06:51.741641]Total energy: 16668109.183018249
[2022-04-14 03:08:07.449210]Total energy: 16665003.101103028
[2022-04-14 03:09:24.091362]Total energy: 16662300.897211941
[2022-04-14 03:10:39.784244]Total energy: 16677257.948113084
[2022-04-14 03:11:55.833323]Total energy: 16670104.825194232
[2022-04-14 03:13:12.213923]Total energy: 16658482.983332543
[2022-04-14 03:14:28.975049]Total energy: 16667301.487697532
[2022-04-14 03:15:51.237114]Total energy: 16675920.565754116
[2022-04-14 03:17:06.737621]Total energy: 16673885.322025293
[2022-04-14 03:18:22.929488]Total energy: 16665593.60777783
[2022-04-14 03:19:38.230483]Total energy: 16677912.80607399
[2022-04-14 03:21:05.226902]Total energy: 16666127.898685036
[2022-04-14 03:22:30.022495]Total energy: 16662514.794278156
[2022-04-14 03:23:45.960961]Total energy: 16669927.022284912
[2022-04-14 03:25:01.823643]Total energy: 16669128.645390011
[2022-04-14 03:26:17.236083]Total energy: 16665404.751252277
[2022-04-14 03:27:32.683358]Total energy: 16671374.440719975
[2022-04-14 03:28:48.311786]Total energy: 16678592.768348286
[2022-04-14 03:30:05.558610]Total energy: 16673296.972079506
[2022-04-14 03:31:29.561956]Total energy: 16682640.386414604
[2022-04-14 03:32:50.843172]Total energy: 16665731.505500061
[2022-04-14 03:34:06.165219]Total energy: 16656637.666499909
[2022-04-14 03:35:21.450838]Total energy: 16664413.071671562
[2022-04-14 03:36:36.866441]Total energy: 16662719.646807037
[2022-04-14 03:37:52.006740]Total energy: 16662857.570990464
[2022-04-14 03:39:07.804388]Total energy: 16668056.802483037
[2022-04-14 03:40:47.178200]Total energy: 16657969.442802304
[2022-04-14 03:42:20.596016]Total energy: 16668052.445556935
[2022-04-14 03:43:36.334208]Total energy: 16671652.678345777
[2022-04-14 03:44:52.258418]Total energy: 16664528.157439157
[2022-04-14 03:46:07.717091]Total energy: 16658579.202652205
[2022-04-14 03:47:22.879465]Total energy: 16687848.836641649
[2022-04-14 03:48:38.324740]Total energy: 16668646.759881105
[2022-04-14 03:49:54.670279]Total energy: 16661080.93598306
[2022-04-14 03:51:19.948182]Total energy: 16663793.576944496
[2022-04-14 03:52:37.593240]Total energy: 16657747.041468985
[2022-04-14 03:53:54.717398]Total energy: 16677450.52489209
[2022-04-14 03:55:11.047628]Total energy: 16664899.68762311
[2022-04-14 03:56:27.696755]Total energy: 16679646.15270787
[2022-04-14 03:57:43.312409]Total energy: 16677159.452121545
[2022-04-14 03:58:59.279698]Total energy: 16662646.363078563
[2022-04-14 04:00:14.849931]Total energy: 16655032.869900702
[2022-04-14 04:01:40.026082]Total energy: 16669220.73845636
[2022-04-14 04:03:03.092877]Total energy: 16668668.405871954
[2022-04-14 04:04:20.197364]Total energy: 16673107.530657029
[2022-04-14 04:05:36.370135]Total energy: 16666954.973141175
[2022-04-14 04:06:52.886447]Total energy: 16665734.32942847
[2022-04-14 04:08:08.559377]Total energy: 16658511.103784233
[2022-04-14 04:09:24.902748]Total energy: 16658128.647849847
[2022-04-14 04:10:51.866632]Total energy: 16667668.331674086
[2022-04-14 04:12:17.002360]Total energy: 16672747.702967227
[2022-04-14 04:13:33.010446]Total energy: 16669708.2665128
[2022-04-14 04:14:49.274217]Total energy: 16645865.69063558
[2022-04-14 04:16:07.941585]Total energy: 16677024.052294357
[2022-04-14 04:17:23.661358]Total energy: 16671641.210355831
[2022-04-14 04:18:39.808753]Total energy: 16670441.431207214
[2022-04-14 04:19:56.173487]Total energy: 16665505.486630961
[2022-04-14 04:21:16.706347]Total energy: 16684898.534900155
[2022-04-14 04:22:45.531059]Total energy: 16656119.570954042
[2022-04-14 04:24:08.187306]Total energy: 16675686.895506782
[2022-04-14 04:25:25.804843]Total energy: 16666693.601844348
[2022-04-14 04:26:41.597313]Total energy: 16654016.379046967
[2022-04-14 04:27:57.843193]Total energy: 16676198.110653304
[2022-04-14 04:29:14.544465]Total energy: 16645633.56094273
[2022-04-14 04:30:37.697859]Total energy: 16694000.501790596
[2022-04-14 04:32:08.798933]Total energy: 16667873.853250902
[2022-04-14 04:33:30.582044]Total energy: 16679428.536572034
[2022-04-14 04:34:47.185521]Total energy: 16665941.891831499
[2022-04-14 04:36:02.900982]Total energy: 16664811.363221828
[2022-04-14 04:37:21.803694]Total energy: 16656710.185493596
