initial: 106 - diverse_seed
[2022-04-10 11:22:19.159595]Total energy: 19679417.34509591
[2022-04-10 11:23:36.185458]Total energy: 19670782.37779091
[2022-04-10 11:24:52.191628]Total energy: 19663853.39523324
[2022-04-10 11:26:10.078335]Total energy: 19670920.51108061
[2022-04-10 11:27:24.678684]Total energy: 19672322.33855009
[2022-04-10 11:28:39.590469]Total energy: 19664432.70661933
[2022-04-10 11:29:55.194670]Total energy: 19660684.65051943
[2022-04-10 11:31:10.698100]Total energy: 19655169.980867103
[2022-04-10 11:32:26.119259]Total energy: 19675502.277454387
[2022-04-10 11:33:41.333562]Total energy: 19663578.39622547
[2022-04-10 11:34:56.585991]Total energy: 19661696.229683843
[2022-04-10 11:36:12.544401]Total energy: 19672452.00701392
[2022-04-10 11:37:28.043922]Total energy: 19657801.215774853
[2022-04-10 11:38:42.794454]Total energy: 19671936.49016773
[2022-04-10 11:39:58.268674]Total energy: 19671956.251527518
[2022-04-10 11:41:18.538693]Total energy: 19674839.374828592
[2022-04-10 11:42:42.916298]Total energy: 19672082.664937045
[2022-04-10 11:44:06.704948]Total energy: 19666932.537670717
[2022-04-10 11:45:24.357284]Total energy: 19672850.61267101
[2022-04-10 11:46:40.185336]Total energy: 19670738.938149035
[2022-04-10 11:47:55.464046]Total energy: 19669618.123741955
[2022-04-10 11:49:17.487128]Total energy: 19673618.616382677
[2022-04-10 11:50:54.628403]Total energy: 19675524.236966424
[2022-04-10 11:52:20.120457]Total energy: 19679966.25831498
[2022-04-10 11:53:43.380223]Total energy: 19676285.940199994
[2022-04-10 11:55:07.781573]Total energy: 19660802.25501997
[2022-04-10 11:56:33.528790]Total energy: 19649190.54696156
[2022-04-10 11:58:00.124595]Total energy: 19658639.36027562
[2022-04-10 11:59:24.737772]Total energy: 19668601.82937622
[2022-04-10 12:00:51.056370]Total energy: 19665213.988895662
[2022-04-10 12:02:15.033119]Total energy: 19675538.447497122
[2022-04-10 12:03:45.378272]Total energy: 19678129.220331818
[2022-04-10 12:05:15.459313]Total energy: 19659836.929332223
[2022-04-10 12:06:37.044466]Total energy: 19670256.25863392
[2022-04-10 12:07:52.877132]Total energy: 19655954.597895436
[2022-04-10 12:09:08.970904]Total energy: 19674667.370614704
[2022-04-10 12:10:32.926696]Total energy: 19656066.752757758
[2022-04-10 12:12:03.690487]Total energy: 19667059.475709833
[2022-04-10 12:13:27.562558]Total energy: 19682162.39015319
[2022-04-10 12:14:45.275809]Total energy: 19669423.932775434
[2022-04-10 12:16:00.317426]Total energy: 19646845.23492627
[2022-04-10 12:17:14.896627]Total energy: 19654219.893483248
[2022-04-10 12:18:29.617872]Total energy: 19651505.96551196
[2022-04-10 12:19:44.124367]Total energy: 19687902.475896396
[2022-04-10 12:21:08.186317]Total energy: 19678683.28337191
[2022-04-10 12:22:35.145793]Total energy: 19645827.087574348
[2022-04-10 12:23:57.580624]Total energy: 19658379.739295807
[2022-04-10 12:25:12.683240]Total energy: 19651319.483433213
[2022-04-10 12:26:28.184785]Total energy: 19671902.70592087
[2022-04-10 12:27:44.110151]Total energy: 19672255.526732516
[2022-04-10 12:28:59.569529]Total energy: 19672832.04421505
[2022-04-10 12:30:14.012729]Total energy: 19666662.389439736
[2022-04-10 12:31:39.991713]Total energy: 19652161.760035418
[2022-04-10 12:33:35.118132]Total energy: 19666394.590400442
[2022-04-10 12:34:52.761106]Total energy: 19659671.681616254
[2022-04-10 12:36:07.208666]Total energy: 19680284.448809337
[2022-04-10 12:37:22.254651]Total energy: 19681823.59261198
[2022-04-10 12:38:37.446224]Total energy: 19664102.055999793
[2022-04-10 12:39:56.502936]Total energy: 19655663.847304985
[2022-04-10 12:41:20.495139]Total energy: 19670128.80521914
[2022-04-10 12:42:37.944558]Total energy: 19667080.170851193
[2022-04-10 12:43:53.474896]Total energy: 19657576.882865548
[2022-04-10 12:45:08.828316]Total energy: 19662281.030226145
[2022-04-10 12:46:24.119172]Total energy: 19673415.463821433
[2022-04-10 12:47:39.324280]Total energy: 19665857.807476696
[2022-04-10 12:48:53.902506]Total energy: 19649982.878007527
[2022-04-10 12:50:08.593890]Total energy: 19674153.712247875
[2022-04-10 12:51:43.809719]Total energy: 19661867.612256348
[2022-04-10 12:53:10.646849]Total energy: 19674523.287520222
[2022-04-10 12:54:26.205578]Total energy: 19692833.028882645
[2022-04-10 12:55:42.001159]Total energy: 19657447.04301316
[2022-04-10 12:56:58.649097]Total energy: 19676137.70089084
[2022-04-10 12:58:16.323834]Total energy: 19673035.887983177
[2022-04-10 12:59:34.244403]Total energy: 19648200.016745638
[2022-04-10 13:00:58.197487]Total energy: 19678351.710664056
[2022-04-10 13:02:20.557218]Total energy: 19659134.20741003
[2022-04-10 13:03:45.274204]Total energy: 19669600.60703809
[2022-04-10 13:05:09.893696]Total energy: 19644843.908075746
[2022-04-10 13:06:35.418030]Total energy: 19667652.603085157
[2022-04-10 13:08:02.917534]Total energy: 19650449.344049793
[2022-04-10 13:09:32.144960]Total energy: 19661742.390312042
[2022-04-10 13:10:50.319768]Total energy: 19659358.581737544
[2022-04-10 13:12:05.761363]Total energy: 19669911.368370194
[2022-04-10 13:13:21.290883]Total energy: 19675433.04062679
[2022-04-10 13:14:37.576339]Total energy: 19670719.086178917
[2022-04-10 13:15:53.123205]Total energy: 19657823.951881927
[2022-04-10 13:17:08.735028]Total energy: 19644696.815638136
[2022-04-10 13:18:24.185836]Total energy: 19667041.343739666
[2022-04-10 13:19:38.926652]Total energy: 19676162.74663299
[2022-04-10 13:21:09.985376]Total energy: 19661262.690307617
[2022-04-10 13:22:25.589318]Total energy: 19661340.53589328
[2022-04-10 13:23:40.200272]Total energy: 19664769.40865637
[2022-04-10 13:24:55.176634]Total energy: 19648112.205442414
[2022-04-10 13:26:10.164143]Total energy: 19661806.32041958
[2022-04-10 13:27:25.653237]Total energy: 19660728.16968002
[2022-04-10 13:28:40.836653]Total energy: 19684247.091139175
[2022-04-10 13:29:58.256171]Total energy: 19667825.13568571
[2022-04-10 13:31:15.358045]Total energy: 19681240.490651622
[2022-04-10 13:32:31.947398]Total energy: 19661831.39171756
[2022-04-10 13:33:48.191579]Total energy: 19673996.86379812
[2022-04-10 13:35:03.749467]Total energy: 19662447.42821348
[2022-04-10 13:36:19.092378]Total energy: 19651588.6941824
[2022-04-10 13:37:34.765791]Total energy: 19664152.600644846
[2022-04-10 13:38:51.902695]Total energy: 19663513.65334312
[2022-04-10 13:40:07.203684]Total energy: 19668681.882016513
[2022-04-10 13:41:31.405492]Total energy: 19662577.75697229
[2022-04-10 13:42:58.751837]Total energy: 19664188.580784917
[2022-04-10 13:44:16.788250]Total energy: 19650103.087342385
[2022-04-10 13:45:32.385614]Total energy: 19646310.467545193
[2022-04-10 13:46:49.231485]Total energy: 19669281.29325404
[2022-04-10 13:48:04.335243]Total energy: 19671446.179341163
[2022-04-10 13:49:20.402371]Total energy: 19664233.37710173
[2022-04-10 13:50:54.048570]Total energy: 19681150.13343454
[2022-04-10 13:52:23.857464]Total energy: 19664264.257139824
[2022-04-10 13:53:49.603557]Total energy: 19671348.20793653
[2022-04-10 13:55:07.619920]Total energy: 19658347.104531683
[2022-04-10 13:56:22.711162]Total energy: 19666358.371743746
[2022-04-10 13:57:37.242986]Total energy: 19665790.54601067
[2022-04-10 13:58:51.896977]Total energy: 19652077.662002087
[2022-04-10 14:00:08.289524]Total energy: 19654494.924518723
[2022-04-10 14:01:25.149378]Total energy: 19666934.90443122
[2022-04-10 14:02:40.049390]Total energy: 19650811.230212513
[2022-04-10 14:03:56.270742]Total energy: 19660547.580866564
[2022-04-10 14:05:11.586043]Total energy: 19667064.13210373
[2022-04-10 14:06:27.814729]Total energy: 19653736.445322137
[2022-04-10 14:07:43.186366]Total energy: 19650131.299611066
[2022-04-10 14:08:58.155380]Total energy: 19666799.806326028
[2022-04-10 14:10:13.769364]Total energy: 19648346.914562665
[2022-04-10 14:11:29.688780]Total energy: 19668510.734316614
[2022-04-10 14:12:45.470645]Total energy: 19674347.674707618
[2022-04-10 14:14:04.424446]Total energy: 19663360.90239009
[2022-04-10 14:15:21.335339]Total energy: 19646704.669622567
[2022-04-10 14:16:36.959993]Total energy: 19653138.205314938
[2022-04-10 14:17:52.832493]Total energy: 19659942.01279225
[2022-04-10 14:19:09.229406]Total energy: 19655145.32750121
[2022-04-10 14:20:34.611390]Total energy: 19675753.59641967
[2022-04-10 14:21:52.683886]Total energy: 19655542.45036992
[2022-04-10 14:23:07.802984]Total energy: 19676344.73669579
[2022-04-10 14:24:24.853221]Total energy: 19678132.63332255
[2022-04-10 14:25:40.661269]Total energy: 19653866.537537932
[2022-04-10 14:26:56.795866]Total energy: 19640540.182604246
[2022-04-10 14:28:12.760002]Total energy: 19673051.464159332
[2022-04-10 14:29:32.057972]Total energy: 19662046.93809016
[2022-04-10 14:30:51.451993]Total energy: 19662891.53529029
[2022-04-10 14:32:15.740210]Total energy: 19659622.803570908
[2022-04-10 14:33:38.831878]Total energy: 19662461.031514414
[2022-04-10 14:34:55.470910]Total energy: 19663375.506753355
[2022-04-10 14:36:11.051524]Total energy: 19669158.592258137
[2022-04-10 14:37:26.569284]Total energy: 19667480.07774724
[2022-04-10 14:38:42.560232]Total energy: 19650386.82611627
[2022-04-10 14:40:08.635201]Total energy: 19660683.8961248
[2022-04-10 14:41:38.860325]Total energy: 19660766.5053875
[2022-04-10 14:42:56.546761]Total energy: 19679481.517323244
[2022-04-10 14:44:11.936457]Total energy: 19667606.68447381
[2022-04-10 14:45:26.958139]Total energy: 19667496.528509278
[2022-04-10 14:46:41.780423]Total energy: 19664915.39398195
[2022-04-10 14:47:58.636217]Total energy: 19645560.40786392
[2022-04-10 14:49:14.387781]Total energy: 19672102.88839747
[2022-04-10 14:50:35.773100]Total energy: 19658992.564548887
[2022-04-10 14:52:07.412041]Total energy: 19686258.636743814
[2022-04-10 14:53:41.893736]Total energy: 19667058.62765795
[2022-04-10 14:55:06.798777]Total energy: 19644319.72403161
[2022-04-10 14:56:22.142564]Total energy: 19681100.062180337
[2022-04-10 14:57:37.790941]Total energy: 19679803.27782369
[2022-04-10 14:58:53.840204]Total energy: 19644022.471937254
[2022-04-10 15:00:09.252812]Total energy: 19661918.816239756
[2022-04-10 15:01:25.042618]Total energy: 19659737.030564185
[2022-04-10 15:02:40.439593]Total energy: 19663076.47270014
[2022-04-10 15:03:58.585135]Total energy: 19660525.248556644
[2022-04-10 15:05:14.032120]Total energy: 19679628.335003074
[2022-04-10 15:06:29.436493]Total energy: 19667900.926122043
[2022-04-10 15:07:44.424492]Total energy: 19666597.210748143
[2022-04-10 15:08:59.451017]Total energy: 19675932.898310162
[2022-04-10 15:10:14.470731]Total energy: 19660931.65341748
[2022-04-10 15:11:29.344350]Total energy: 19661726.831528187
[2022-04-10 15:12:44.544950]Total energy: 19660007.49398458
[2022-04-10 15:14:00.243063]Total energy: 19679112.880311128
[2022-04-10 15:15:15.845358]Total energy: 19654607.386533573
[2022-04-10 15:16:30.594116]Total energy: 19670157.23474214
[2022-04-10 15:17:46.476633]Total energy: 19671052.52484049
[2022-04-10 15:19:02.501316]Total energy: 19667173.143509157
[2022-04-10 15:20:18.073086]Total energy: 19668158.965790816
[2022-04-10 15:21:52.435918]Total energy: 19666136.672412626
[2022-04-10 15:23:20.191803]Total energy: 19655399.194580913
[2022-04-10 15:24:43.935721]Total energy: 19664610.937742487
[2022-04-10 15:26:06.899159]Total energy: 19674512.667676006
[2022-04-10 15:27:31.738507]Total energy: 19656193.044051547
[2022-04-10 15:28:57.645136]Total energy: 19651428.47136802
[2022-04-10 15:30:15.234379]Total energy: 19665961.504893728
[2022-04-10 15:31:31.300415]Total energy: 19665109.461947326
[2022-04-10 15:32:47.044217]Total energy: 19656677.863307167
[2022-04-10 15:34:02.246542]Total energy: 19650835.788106553
[2022-04-10 15:35:17.798464]Total energy: 19656364.355344217
[2022-04-10 15:36:33.400504]Total energy: 19674181.031763263
[2022-04-10 15:37:49.027745]Total energy: 19664439.33116483
[2022-04-10 15:39:05.185517]Total energy: 19664162.907637276
[2022-04-10 15:40:27.123813]Total energy: 19670609.190193903
[2022-04-10 15:41:54.531881]Total energy: 19676543.767465554
[2022-04-10 15:43:24.037140]Total energy: 19668372.776006076
[2022-04-10 15:44:43.561484]Total energy: 19665197.480490066
[2022-04-10 15:46:00.001840]Total energy: 19650788.873239126
[2022-04-10 15:47:17.037201]Total energy: 19658112.128738906
[2022-04-10 15:48:33.558669]Total energy: 19660378.457488593
[2022-04-10 15:49:49.537314]Total energy: 19658488.234286312
[2022-04-10 15:51:15.306774]Total energy: 19689897.502411544
[2022-04-10 15:52:40.330120]Total energy: 19666310.854063172
[2022-04-10 15:54:12.285395]Total energy: 19666449.740246646
[2022-04-10 15:55:39.699335]Total energy: 19655745.137130607
[2022-04-10 15:56:55.769232]Total energy: 19676126.765933145
[2022-04-10 15:58:12.142151]Total energy: 19665138.80868628
[2022-04-10 15:59:29.787850]Total energy: 19649691.01463374
[2022-04-10 16:00:45.471986]Total energy: 19657345.815615207
[2022-04-10 16:02:02.584111]Total energy: 19663164.717736766
[2022-04-10 16:03:19.120322]Total energy: 19672251.379094075
[2022-04-10 16:04:35.666181]Total energy: 19646236.464470234
[2022-04-10 16:05:51.861413]Total energy: 19677324.154519122
[2022-04-10 16:07:08.075772]Total energy: 19663605.89661844
[2022-04-10 16:08:23.568830]Total energy: 19674654.168322098
[2022-04-10 16:09:40.143663]Total energy: 19663838.344938148
[2022-04-10 16:11:18.577964]Total energy: 19658120.225962713
[2022-04-10 16:13:06.046955]Total energy: 19647385.287670292
[2022-04-10 16:14:38.315826]Total energy: 19671837.544526905
[2022-04-10 16:15:55.651408]Total energy: 19665215.911019646
[2022-04-10 16:17:11.511092]Total energy: 19662550.224809572
[2022-04-10 16:18:30.216088]Total energy: 19672010.586010087
[2022-04-10 16:19:46.543055]Total energy: 19647080.71281539
[2022-04-10 16:21:13.466725]Total energy: 19679091.8771523
[2022-04-10 16:22:33.697719]Total energy: 19652223.785417173
[2022-04-10 16:23:50.040361]Total energy: 19653090.01418569
[2022-04-10 16:25:07.535320]Total energy: 19661447.74200918
[2022-04-10 16:26:23.794302]Total energy: 19663092.2684572
[2022-04-10 16:27:40.705882]Total energy: 19653481.579345476
[2022-04-10 16:28:56.453866]Total energy: 19688411.110378895
[2022-04-10 16:30:12.633414]Total energy: 19645365.484033577
[2022-04-10 16:31:49.434038]Total energy: 19674108.07626995
[2022-04-10 16:33:11.087435]Total energy: 19657024.54745125
[2022-04-10 16:34:26.893190]Total energy: 19665207.403690517
[2022-04-10 16:35:42.370258]Total energy: 19667666.687426493
[2022-04-10 16:36:58.499042]Total energy: 19664561.918254692
[2022-04-10 16:38:14.669508]Total energy: 19663110.312906876
[2022-04-10 16:39:30.245187]Total energy: 19645815.555735357
[2022-04-10 16:40:53.559547]Total energy: 19690271.171502437
[2022-04-10 16:42:18.153308]Total energy: 19650558.54607801
[2022-04-10 16:43:45.203959]Total energy: 19665725.838275824
[2022-04-10 16:45:10.345820]Total energy: 19657144.10697327
[2022-04-10 16:46:36.718647]Total energy: 19651374.268580493
[2022-04-10 16:48:01.642176]Total energy: 19652879.106943335
[2022-04-10 16:49:20.109669]Total energy: 19649466.51982271
[2022-04-10 16:50:34.996331]Total energy: 19676841.77577696
[2022-04-10 16:51:49.989582]Total energy: 19662338.426139276
[2022-04-10 16:53:04.387733]Total energy: 19666898.144790083
[2022-04-10 16:54:21.505881]Total energy: 19659192.614905298
[2022-04-10 16:55:36.433646]Total energy: 19673106.20497109
[2022-04-10 16:56:51.898780]Total energy: 19655811.757205315
[2022-04-10 16:58:06.991737]Total energy: 19668300.925788317
[2022-04-10 16:59:23.694655]Total energy: 19647368.904272962
[2022-04-10 17:00:47.134415]Total energy: 19673685.253224168
[2022-04-10 17:02:04.972264]Total energy: 19675845.65221869
[2022-04-10 17:04:30.661006]Total energy: 19683819.61046077
[2022-04-10 17:05:46.654862]Total energy: 19665649.192896742
[2022-04-10 17:07:02.447728]Total energy: 19679765.17046334
[2022-04-10 17:08:17.814325]Total energy: 19654070.468011837
[2022-04-10 17:09:32.932430]Total energy: 19669633.798605364
[2022-04-10 17:11:11.936561]Total energy: 19646526.742890306
[2022-04-10 17:12:45.054345]Total energy: 19660230.989950877
[2022-04-10 17:14:16.723533]Total energy: 19658376.612338904
[2022-04-10 17:15:53.550435]Total energy: 19661682.063680492
[2022-04-10 17:17:30.712504]Total energy: 19671600.268050607
[2022-04-10 17:18:56.843728]Total energy: 19667815.80100836
[2022-04-10 17:20:13.261347]Total energy: 19659023.426784284
[2022-04-10 17:21:36.436526]Total energy: 19670204.21098697
[2022-04-10 17:22:56.333754]Total energy: 19664688.727670677
[2022-04-10 17:24:12.475723]Total energy: 19663135.009965245
[2022-04-10 17:25:27.787942]Total energy: 19642214.716807377
[2022-04-10 17:26:43.232995]Total energy: 19685857.749311347
[2022-04-10 17:27:59.246269]Total energy: 19662798.998265218
[2022-04-10 17:29:14.724036]Total energy: 19680805.101826478
[2022-04-10 17:30:49.937200]Total energy: 19673113.86587564
[2022-04-10 17:32:33.279256]Total energy: 19655899.200066492
[2022-04-10 17:34:06.828779]Total energy: 19682920.0392023
[2022-04-10 17:35:42.210201]Total energy: 19663551.49654766
[2022-04-10 17:37:18.894499]Total energy: 19662300.739109486
[2022-04-10 17:38:44.728095]Total energy: 19666738.81383752
[2022-04-10 17:39:59.746181]Total energy: 19660735.230269074
[2022-04-10 17:41:15.741803]Total energy: 19666616.81146039
[2022-04-10 17:42:31.973023]Total energy: 19663616.257853605
[2022-04-10 17:43:47.403503]Total energy: 19660874.335834716
[2022-04-10 17:45:03.637395]Total energy: 19670486.155467674
[2022-04-10 17:46:19.039777]Total energy: 19686378.401686955
[2022-04-10 17:47:35.833512]Total energy: 19652714.85253287
[2022-04-10 17:48:51.496119]Total energy: 19660129.12605132
[2022-04-10 17:50:07.563759]Total energy: 19670534.198894057
[2022-04-10 17:51:35.797142]Total energy: 19662442.79676034
[2022-04-10 17:52:55.197852]Total energy: 19669745.985425957
[2022-04-10 17:54:11.341629]Total energy: 19664123.55491041
[2022-04-10 17:55:26.983040]Total energy: 19680482.6611661
[2022-04-10 17:56:44.087689]Total energy: 19674630.531683758
[2022-04-10 17:58:00.649568]Total energy: 19669879.908869542
[2022-04-10 17:59:16.276859]Total energy: 19668763.80856869
[2022-04-10 18:00:58.918343]Total energy: 19662256.12929973
[2022-04-10 18:02:45.409790]Total energy: 19663497.91060707
[2022-04-10 18:04:23.008207]Total energy: 19663462.538111314
[2022-04-10 18:05:38.339660]Total energy: 19665169.5768203
[2022-04-10 18:06:55.054059]Total energy: 19662483.14230593
[2022-04-10 18:08:10.335514]Total energy: 19664449.91082681
[2022-04-10 18:09:25.820361]Total energy: 19656526.54179451
[2022-04-10 18:11:03.741255]Total energy: 19670014.934371166
[2022-04-10 18:12:31.360785]Total energy: 19667414.347563177
[2022-04-10 18:14:03.747618]Total energy: 19677739.98436513
[2022-04-10 18:15:32.700281]Total energy: 19654690.57155294
[2022-04-10 18:16:50.882617]Total energy: 19651510.421698336
[2022-04-10 18:18:05.871531]Total energy: 19663766.15315784
[2022-04-10 18:19:20.949956]Total energy: 19654525.318197396
[2022-04-10 18:21:00.627599]Total energy: 19678895.785176247
[2022-04-10 18:22:43.768738]Total energy: 19681094.73456618
[2022-04-10 18:24:18.450260]Total energy: 19677470.558643255
[2022-04-10 18:25:37.200669]Total energy: 19666146.325414494
[2022-04-10 18:26:54.192005]Total energy: 19669060.891223025
[2022-04-10 18:28:10.179808]Total energy: 19670140.31170882
[2022-04-10 18:29:26.656035]Total energy: 19672060.413705096
[2022-04-10 18:31:07.819914]Total energy: 19672798.011800896
[2022-04-10 18:32:50.061522]Total energy: 19681013.218341917
[2022-04-10 18:34:09.443374]Total energy: 19661628.492898926
[2022-04-10 18:35:25.988241]Total energy: 19677709.304234564
[2022-04-10 18:36:42.190489]Total energy: 19654824.33794233
[2022-04-10 18:37:59.270892]Total energy: 19662267.287742704
[2022-04-10 18:39:16.140853]Total energy: 19676606.988672864
[2022-04-10 18:41:13.332300]Total energy: 19657589.111686934
[2022-04-10 18:42:58.688359]Total energy: 19687852.18707294
[2022-04-10 18:44:26.024887]Total energy: 19651481.781477537
[2022-04-10 18:45:48.048329]Total energy: 19666547.505121317
[2022-04-10 18:47:05.015812]Total energy: 19675318.934147444
[2022-04-10 18:48:21.391336]Total energy: 19656718.467251457
[2022-04-10 18:49:38.265955]Total energy: 19657387.527904913
[2022-04-10 18:51:13.068351]Total energy: 19673217.44415906
[2022-04-10 18:53:03.465661]Total energy: 19664212.5856836
[2022-04-10 18:54:39.283946]Total energy: 19661275.69041312
[2022-04-10 18:55:58.241687]Total energy: 19682812.768908806
[2022-04-10 18:57:14.392003]Total energy: 19656576.24279068
[2022-04-10 18:58:30.183135]Total energy: 19674419.454063207
[2022-04-10 18:59:48.784311]Total energy: 19665003.324014813
[2022-04-10 19:01:32.311038]Total energy: 19661860.82233311
[2022-04-10 19:03:03.169106]Total energy: 19661357.9956916
[2022-04-10 19:04:31.554077]Total energy: 19644689.49416555
[2022-04-10 19:06:02.852652]Total energy: 19660923.47576438
[2022-04-10 19:07:36.291104]Total energy: 19674361.692959454
[2022-04-10 19:09:10.682246]Total energy: 19647137.971748494
[2022-04-10 19:10:44.609219]Total energy: 19657297.946858976
[2022-04-10 19:12:03.345056]Total energy: 19653059.04470546
[2022-04-10 19:13:18.740615]Total energy: 19685373.476347625
[2022-04-10 19:14:33.760131]Total energy: 19672031.91049061
[2022-04-10 19:15:49.830588]Total energy: 19667034.37519463
[2022-04-10 19:17:05.729990]Total energy: 19660243.561044134
[2022-04-10 19:18:21.761115]Total energy: 19674306.697345827
[2022-04-10 19:19:38.033670]Total energy: 19677217.656583045
[2022-04-10 19:21:18.965210]Total energy: 19680012.96074405
[2022-04-10 19:22:58.571293]Total energy: 19671409.52195244
[2022-04-10 19:24:35.500910]Total energy: 19664810.015132476
[2022-04-10 19:26:10.124709]Total energy: 19649699.18295214
[2022-04-10 19:27:30.248028]Total energy: 19665763.646838035
[2022-04-10 19:28:45.778658]Total energy: 19657222.88486654
[2022-04-10 19:30:01.217962]Total energy: 19658408.083156716
[2022-04-10 19:31:21.425629]Total energy: 19650795.57776127
[2022-04-10 19:32:37.586203]Total energy: 19648982.446961515
[2022-04-10 19:33:53.887688]Total energy: 19656784.636657175
[2022-04-10 19:35:09.136862]Total energy: 19667972.861848496
[2022-04-10 19:36:24.250885]Total energy: 19664166.092275213
[2022-04-10 19:37:39.702850]Total energy: 19671404.444480363
[2022-04-10 19:38:55.899863]Total energy: 19654994.021083973
[2022-04-10 19:40:10.944466]Total energy: 19678401.883590564
[2022-04-10 19:41:43.928691]Total energy: 19649134.188874364
[2022-04-10 19:43:10.357319]Total energy: 19659294.774922237
[2022-04-10 19:44:35.281479]Total energy: 19659493.97712976
[2022-04-10 19:46:02.509576]Total energy: 19651231.58577801
[2022-04-10 19:47:30.300580]Total energy: 19666173.099498834
[2022-04-10 19:48:59.305143]Total energy: 19661895.955752064
[2022-04-10 19:50:28.063502]Total energy: 19654715.769367866
[2022-04-10 19:51:54.929073]Total energy: 19674026.779776618
[2022-04-10 19:53:17.404079]Total energy: 19659564.64026986
[2022-04-10 19:54:34.630556]Total energy: 19665201.82330104
[2022-04-10 19:55:50.750314]Total energy: 19662225.596330386
[2022-04-10 19:57:07.711992]Total energy: 19662459.112246692
[2022-04-10 19:58:24.411279]Total energy: 19667474.062043164
[2022-04-10 19:59:40.536879]Total energy: 19673280.684851594
[2022-04-10 20:01:13.539168]Total energy: 19663988.299431294
[2022-04-10 20:02:31.288204]Total energy: 19671094.24623706
[2022-04-10 20:03:47.690093]Total energy: 19677254.25003206
[2022-04-10 20:05:03.359361]Total energy: 19658354.043477252
[2022-04-10 20:06:18.584351]Total energy: 19664366.987545602
[2022-04-10 20:07:33.504063]Total energy: 19658110.519633837
[2022-04-10 20:08:49.006527]Total energy: 19673438.848202772
[2022-04-10 20:10:04.433828]Total energy: 19659574.337511063
[2022-04-10 20:11:52.945459]Total energy: 19678544.500603296
[2022-04-10 20:13:22.248756]Total energy: 19642811.691756558
[2022-04-10 20:14:44.461270]Total energy: 19662844.65765466
[2022-04-10 20:16:05.576003]Total energy: 19649150.292402115
[2022-04-10 20:17:25.971814]Total energy: 19651820.752242208
[2022-04-10 20:18:42.671933]Total energy: 19669404.0097975
[2022-04-10 20:19:58.836483]Total energy: 19653285.81434288
[2022-04-10 20:21:42.612933]Total energy: 19669057.365128823
[2022-04-10 20:23:25.162598]Total energy: 19671976.689282432
[2022-04-10 20:24:55.764866]Total energy: 19682998.920277484
[2022-04-10 20:26:23.202226]Total energy: 19654863.095609352
[2022-04-10 20:27:40.035903]Total energy: 19651908.93758127
[2022-04-10 20:28:55.213513]Total energy: 19668350.610475957
[2022-04-10 20:30:11.298005]Total energy: 19673816.81576009
[2022-04-10 20:31:44.399343]Total energy: 19668398.357787866
[2022-04-10 20:33:24.036571]Total energy: 19671743.534218755
[2022-04-10 20:34:55.074400]Total energy: 19670185.2571899
[2022-04-10 20:36:19.749277]Total energy: 19678335.940011848
[2022-04-10 20:37:34.677349]Total energy: 19653481.645019174
[2022-04-10 20:38:49.694813]Total energy: 19669442.82162185
[2022-04-10 20:40:04.703468]Total energy: 19666961.385870904
[2022-04-10 20:41:27.604887]Total energy: 19674964.46133286
[2022-04-10 20:42:46.956038]Total energy: 19650069.575046018
[2022-04-10 20:44:03.077653]Total energy: 19664490.83521652
[2022-04-10 20:45:17.990598]Total energy: 19657923.159612827
[2022-04-10 20:46:33.385900]Total energy: 19663587.649812717
[2022-04-10 20:47:48.241399]Total energy: 19655298.06191655
[2022-04-10 20:49:03.045340]Total energy: 19676848.18658794
[2022-04-10 20:50:18.133999]Total energy: 19658107.720559422
[2022-04-10 20:52:11.424265]Total energy: 19669431.65979994
[2022-04-10 20:53:49.875997]Total energy: 19652272.20246053
[2022-04-10 20:55:26.728738]Total energy: 19658406.03476058
[2022-04-10 20:56:58.965582]Total energy: 19657669.107086703
[2022-04-10 20:58:21.487152]Total energy: 19669527.405488066
[2022-04-10 20:59:37.723175]Total energy: 19672683.878019214
[2022-04-10 21:01:14.545936]Total energy: 19656769.974633075
[2022-04-10 21:02:43.415236]Total energy: 19668430.94273652
[2022-04-10 21:04:07.852134]Total energy: 19652756.448691722
[2022-04-10 21:05:32.638161]Total energy: 19661312.88423577
[2022-04-10 21:06:59.072866]Total energy: 19655177.166964885
[2022-04-10 21:08:17.466410]Total energy: 19678221.325944036
[2022-04-10 21:09:31.888856]Total energy: 19673813.838328794
[2022-04-10 21:11:21.041813]Total energy: 19681850.856555153
[2022-04-10 21:13:01.456803]Total energy: 19670261.986313906
[2022-04-10 21:14:38.680961]Total energy: 19657642.997200664
[2022-04-10 21:15:59.342473]Total energy: 19659588.853604406
[2022-04-10 21:17:18.987094]Total energy: 19658181.266279865
[2022-04-10 21:18:36.871322]Total energy: 19685344.148453962
[2022-04-10 21:19:55.455555]Total energy: 19657857.378408886
[2022-04-10 21:21:34.991684]Total energy: 19661929.58678679
[2022-04-10 21:23:13.042373]Total energy: 19675945.12484351
[2022-04-10 21:24:40.334995]Total energy: 19667163.374845482
[2022-04-10 21:26:05.652870]Total energy: 19665769.72467648
[2022-04-10 21:27:31.263224]Total energy: 19657009.92359311
[2022-04-10 21:28:49.595575]Total energy: 19663484.076891698
[2022-04-10 21:30:09.561416]Total energy: 19665361.287035618
[2022-04-10 21:31:25.496755]Total energy: 19661713.31398848
[2022-04-10 21:32:40.818369]Total energy: 19658849.405229125
[2022-04-10 21:33:57.251256]Total energy: 19649036.842062846
