initial: 105 - optimal_only_seed
[2022-04-08 09:43:50.593550]Total energy: 34339988.78436166
[2022-04-08 09:44:38.005121]Total energy: 34255278.710330985
[2022-04-08 09:45:26.829712]Total energy: 34230519.27133548
[2022-04-08 09:46:14.227139]Total energy: 34159883.10192016
[2022-04-08 09:47:02.774861]Total energy: 34241812.90518707
[2022-04-08 09:47:50.391061]Total energy: 34261911.03961635
[2022-04-08 09:48:37.554074]Total energy: 34330393.02296648
[2022-04-08 09:49:24.312158]Total energy: 34325716.01440151
[2022-04-08 09:50:12.659653]Total energy: 34258274.54182612
[2022-04-08 09:51:06.582828]Total energy: 34312357.71525552
[2022-04-08 09:51:55.002119]Total energy: 34276698.357564874
[2022-04-08 09:52:42.642723]Total energy: 34212248.163773395
[2022-04-08 09:53:30.368422]Total energy: 34249079.863822065
[2022-04-08 09:54:19.349725]Total energy: 34292838.678147174
[2022-04-08 09:55:07.867590]Total energy: 34199676.12797563
[2022-04-08 09:55:56.319609]Total energy: 34194287.42288794
[2022-04-08 09:56:44.342252]Total energy: 34342326.667840496
[2022-04-08 09:57:32.071742]Total energy: 34291975.13272019
[2022-04-08 09:58:19.300697]Total energy: 34218724.043185085
[2022-04-08 09:59:06.195202]Total energy: 34296133.24893563
[2022-04-08 09:59:54.766457]Total energy: 34216209.20984959
[2022-04-08 10:00:58.723451]Total energy: 34396774.703828566
[2022-04-08 10:02:04.328545]Total energy: 34257431.071734056
[2022-04-08 10:02:59.273275]Total energy: 34277421.65386316
[2022-04-08 10:03:46.313387]Total energy: 34261334.89245051
[2022-04-08 10:04:33.093449]Total energy: 34186632.30512531
[2022-04-08 10:05:22.076071]Total energy: 34257180.8757168
[2022-04-08 10:06:08.998415]Total energy: 34350253.292608745
[2022-04-08 10:06:55.777125]Total energy: 34455462.348234475
[2022-04-08 10:07:42.660950]Total energy: 34278294.734219015
[2022-04-08 10:08:31.321899]Total energy: 34194399.82758188
[2022-04-08 10:09:18.696103]Total energy: 34264351.14153604
[2022-04-08 10:10:14.932295]Total energy: 34303789.77998064
[2022-04-08 10:11:10.535566]Total energy: 34250799.02221478
[2022-04-08 10:12:04.737481]Total energy: 34257951.814971864
[2022-04-08 10:12:51.731080]Total energy: 34345615.43193099
[2022-04-08 10:13:38.823830]Total energy: 34165025.9075637
[2022-04-08 10:14:25.906620]Total energy: 34400358.5550637
[2022-04-08 10:15:13.435405]Total energy: 34249219.683381245
[2022-04-08 10:16:01.153121]Total energy: 34300005.00200593
[2022-04-08 10:16:48.879861]Total energy: 34366783.42748666
[2022-04-08 10:17:36.628070]Total energy: 34201138.03661584
[2022-04-08 10:18:23.209762]Total energy: 34202408.204923175
[2022-04-08 10:19:12.022795]Total energy: 34285501.215623066
[2022-04-08 10:20:00.797733]Total energy: 34306536.95768802
[2022-04-08 10:20:53.603043]Total energy: 34284843.90182913
[2022-04-08 10:21:46.494556]Total energy: 34056561.4463779
[2022-04-08 10:22:41.310267]Total energy: 34155348.2733028
[2022-04-08 10:23:34.135178]Total energy: 34009490.833211206
[2022-04-08 10:24:30.923350]Total energy: 34114392.713242926
[2022-04-08 10:25:19.620491]Total energy: 34181722.033073105
[2022-04-08 10:26:07.711602]Total energy: 34103395.90456734
[2022-04-08 10:26:56.979652]Total energy: 34136871.77136635
[2022-04-08 10:27:45.997787]Total energy: 34107602.54626852
[2022-04-08 10:28:34.108664]Total energy: 34264592.831296146
[2022-04-08 10:29:21.336035]Total energy: 34192861.34686083
[2022-04-08 10:30:09.619760]Total energy: 34078971.807386585
[2022-04-08 10:30:59.637987]Total energy: 34194374.97125203
[2022-04-08 10:31:48.672616]Total energy: 34077059.81224254
[2022-04-08 10:32:35.553242]Total energy: 34119593.77440714
[2022-04-08 10:33:22.772645]Total energy: 34142368.48071217
[2022-04-08 10:34:09.510587]Total energy: 34118038.24525241
[2022-04-08 10:34:57.968351]Total energy: 34053928.95097762
[2022-04-08 10:35:46.181879]Total energy: 33936646.33879513
[2022-04-08 10:36:34.401911]Total energy: 34003886.83547469
[2022-04-08 10:37:22.864765]Total energy: 34014651.04739945
[2022-04-08 10:38:10.680296]Total energy: 34045848.69438646
[2022-04-08 10:38:57.769275]Total energy: 34051514.912383966
[2022-04-08 10:39:45.618456]Total energy: 34065519.911881104
[2022-04-08 10:40:46.769818]Total energy: 34041346.01811629
[2022-04-08 10:41:40.673826]Total energy: 33921518.47566479
[2022-04-08 10:42:38.808733]Total energy: 33948687.75395904
[2022-04-08 10:43:27.715721]Total energy: 33989117.5504773
[2022-04-08 10:44:16.852594]Total energy: 33916438.48104096
[2022-04-08 10:45:04.012220]Total energy: 33864057.984671965
[2022-04-08 10:45:51.306882]Total energy: 33733209.63658858
[2022-04-08 10:46:39.638434]Total energy: 33775206.4563446
[2022-04-08 10:47:27.523730]Total energy: 33828228.31280264
[2022-04-08 10:48:16.210832]Total energy: 33804163.83876969
[2022-04-08 10:49:03.302407]Total energy: 33927264.22415582
[2022-04-08 10:49:50.092731]Total energy: 33917952.94255481
[2022-04-08 10:50:58.630886]Total energy: 33930028.73926034
[2022-04-08 10:51:56.495714]Total energy: 33934540.43551013
[2022-04-08 10:52:46.091295]Total energy: 33961728.570096806
[2022-04-08 10:53:43.666993]Total energy: 33878272.36152411
[2022-04-08 10:54:34.679649]Total energy: 33874065.46883937
[2022-04-08 10:55:28.053836]Total energy: 33924785.876741886
[2022-04-08 10:56:22.179244]Total energy: 33878602.31310603
[2022-04-08 10:57:10.417705]Total energy: 33918852.842184514
[2022-04-08 10:57:57.216041]Total energy: 33862246.93206027
[2022-04-08 10:58:45.278142]Total energy: 33819744.4724571
[2022-04-08 10:59:34.299470]Total energy: 33907000.010752626
[2022-04-08 11:00:38.989172]Total energy: 33882264.662613265
[2022-04-08 11:01:46.487967]Total energy: 33815607.085988306
[2022-04-08 11:02:59.271763]Total energy: 33852373.38366451
[2022-04-08 11:04:18.751560]Total energy: 33846032.47527557
[2022-04-08 11:05:22.306878]Total energy: 33831465.05553078
[2022-04-08 11:06:23.456529]Total energy: 33865636.75489949
[2022-04-08 11:07:18.599967]Total energy: 33863387.171124145
[2022-04-08 11:08:06.751225]Total energy: 33813611.15516817
[2022-04-08 11:08:57.748923]Total energy: 33960084.779094145
[2022-04-08 11:09:46.579475]Total energy: 33856779.92273432
[2022-04-08 11:10:52.874431]Total energy: 33945798.11539694
[2022-04-08 11:12:08.044186]Total energy: 33841513.86632332
[2022-04-08 11:13:09.624510]Total energy: 33925355.53000666
[2022-04-08 11:14:09.446085]Total energy: 33942085.01011365
[2022-04-08 11:15:06.968474]Total energy: 33839182.32519143
[2022-04-08 11:15:53.988080]Total energy: 33810228.224456325
[2022-04-08 11:16:43.614562]Total energy: 33888931.042672
[2022-04-08 11:17:30.512765]Total energy: 33870454.519150674
[2022-04-08 11:18:20.018262]Total energy: 33940366.32664731
[2022-04-08 11:19:07.030247]Total energy: 33887817.87064589
[2022-04-08 11:19:54.076716]Total energy: 33947932.57139679
[2022-04-08 11:20:57.279562]Total energy: 33867858.588551626
[2022-04-08 11:22:02.693236]Total energy: 33946406.01780784
[2022-04-08 11:22:49.503150]Total energy: 33884446.97454026
[2022-04-08 11:23:36.336137]Total energy: 33889331.86950443
[2022-04-08 11:24:23.457197]Total energy: 33941516.04859355
[2022-04-08 11:25:13.442287]Total energy: 33844825.429127686
[2022-04-08 11:26:00.623020]Total energy: 33941226.47739195
[2022-04-08 11:26:48.585038]Total energy: 33931656.893967785
[2022-04-08 11:27:35.450514]Total energy: 33850651.27845615
[2022-04-08 11:28:25.570304]Total energy: 33896984.23635023
[2022-04-08 11:29:14.269816]Total energy: 33921152.18645818
[2022-04-08 11:30:01.091049]Total energy: 33868342.36424824
[2022-04-08 11:31:13.956825]Total energy: 33857148.0032944
[2022-04-08 11:32:25.605474]Total energy: 33965613.91118794
[2022-04-08 11:33:35.125340]Total energy: 33921894.1646838
[2022-04-08 11:34:42.638546]Total energy: 33978255.76873941
[2022-04-08 11:35:53.805858]Total energy: 33881489.439518094
[2022-04-08 11:37:01.371471]Total energy: 33835535.25930816
[2022-04-08 11:38:05.326542]Total energy: 33907239.85470711
[2022-04-08 11:38:57.485660]Total energy: 33886108.713323265
[2022-04-08 11:39:49.188742]Total energy: 33869017.82692828
[2022-04-08 11:40:40.050256]Total energy: 33864082.12615582
[2022-04-08 11:41:31.767345]Total energy: 33924506.62639746
[2022-04-08 11:42:21.099599]Total energy: 33915932.13719542
[2022-04-08 11:43:09.199355]Total energy: 33940859.4294487
[2022-04-08 11:43:58.387222]Total energy: 33883358.213690035
[2022-04-08 11:45:00.117234]Total energy: 33841482.98452632
[2022-04-08 11:45:53.044646]Total energy: 33998984.25519561
[2022-04-08 11:46:46.757962]Total energy: 33817642.762451164
[2022-04-08 11:47:39.431726]Total energy: 33832696.835524805
[2022-04-08 11:48:31.477913]Total energy: 33963306.77428604
[2022-04-08 11:49:23.913134]Total energy: 33816050.89501084
[2022-04-08 11:50:15.612841]Total energy: 33853321.043253414
[2022-04-08 11:51:22.930548]Total energy: 33990875.9698829
[2022-04-08 11:52:24.354321]Total energy: 33963286.75607321
[2022-04-08 11:53:18.434453]Total energy: 33895432.432341374
[2022-04-08 11:54:14.225332]Total energy: 33840376.34234006
[2022-04-08 11:55:13.277173]Total energy: 33918944.80345978
[2022-04-08 11:56:11.272600]Total energy: 33811929.508205734
[2022-04-08 11:57:01.588743]Total energy: 33912335.954955146
[2022-04-08 11:57:50.167448]Total energy: 33850093.45715597
[2022-04-08 11:58:38.124081]Total energy: 33944801.8219744
[2022-04-08 11:59:24.786951]Total energy: 33964636.95055487
[2022-04-08 12:00:12.891734]Total energy: 33871608.887506664
[2022-04-08 12:01:19.719691]Total energy: 33911618.440128915
[2022-04-08 12:02:12.530055]Total energy: 33816219.61119096
[2022-04-08 12:03:00.309959]Total energy: 33787440.510197416
[2022-04-08 12:03:49.008737]Total energy: 33898165.95456706
[2022-04-08 12:04:36.005292]Total energy: 33863964.17091255
[2022-04-08 12:05:22.912061]Total energy: 33759577.1176395
[2022-04-08 12:06:12.305375]Total energy: 33846389.03627662
[2022-04-08 12:06:59.537127]Total energy: 33767095.12144271
[2022-04-08 12:07:47.120023]Total energy: 33803373.93550874
[2022-04-08 12:08:33.594266]Total energy: 33847548.1558939
[2022-04-08 12:09:21.010505]Total energy: 33866394.23734449
[2022-04-08 12:10:09.377200]Total energy: 33811786.02839839
[2022-04-08 12:10:59.306397]Total energy: 33801583.12622888
[2022-04-08 12:11:47.815952]Total energy: 33758310.38478175
[2022-04-08 12:12:34.673768]Total energy: 33818676.785898134
[2022-04-08 12:13:22.480194]Total energy: 33832141.18893235
[2022-04-08 12:14:11.092255]Total energy: 33873237.79095572
[2022-04-08 12:14:59.310638]Total energy: 33866980.48449088
[2022-04-08 12:15:47.540698]Total energy: 33887022.28963637
[2022-04-08 12:16:34.886022]Total energy: 33873752.08778762
[2022-04-08 12:17:22.711556]Total energy: 33815443.29249663
[2022-04-08 12:18:11.374542]Total energy: 33846043.91654163
[2022-04-08 12:19:00.373737]Total energy: 33820142.19864577
[2022-04-08 12:19:51.223678]Total energy: 33878410.78996763
[2022-04-08 12:20:55.315655]Total energy: 33800159.96022642
[2022-04-08 12:21:48.157103]Total energy: 33821754.27167482
[2022-04-08 12:22:38.046114]Total energy: 33813596.2309375
[2022-04-08 12:23:27.347598]Total energy: 33827324.65789366
[2022-04-08 12:24:15.953552]Total energy: 33820878.75900768
[2022-04-08 12:25:05.008427]Total energy: 33816274.66711641
[2022-04-08 12:26:00.799053]Total energy: 33819429.95149175
[2022-04-08 12:26:50.464669]Total energy: 33869383.078871995
[2022-04-08 12:27:40.334609]Total energy: 33852751.40056772
[2022-04-08 12:28:29.512995]Total energy: 33779744.93357119
[2022-04-08 12:29:18.401623]Total energy: 33795861.72700536
[2022-04-08 12:30:08.113574]Total energy: 33787861.40434556
[2022-04-08 12:31:08.041533]Total energy: 33816070.92873779
[2022-04-08 12:32:03.789703]Total energy: 33782501.79159128
[2022-04-08 12:33:00.434580]Total energy: 33821046.381199166
[2022-04-08 12:33:58.320599]Total energy: 33887384.49838618
[2022-04-08 12:35:00.832898]Total energy: 33848300.76885648
[2022-04-08 12:35:49.855077]Total energy: 33787520.783370316
[2022-04-08 12:36:39.043645]Total energy: 33821109.85587841
[2022-04-08 12:37:36.171884]Total energy: 33807759.721657656
[2022-04-08 12:38:23.739751]Total energy: 33815038.49629285
[2022-04-08 12:39:10.301970]Total energy: 33844461.613519244
[2022-04-08 12:39:57.997138]Total energy: 33836908.42537206
[2022-04-08 12:40:53.637590]Total energy: 33789649.959634826
[2022-04-08 12:41:52.692372]Total energy: 33856503.16578686
[2022-04-08 12:42:46.589340]Total energy: 33818413.631733604
[2022-04-08 12:43:40.587922]Total energy: 33696225.566296525
[2022-04-08 12:44:38.928553]Total energy: 33731133.03704993
[2022-04-08 12:45:26.907766]Total energy: 33756757.241636515
[2022-04-08 12:46:14.857109]Total energy: 33835601.06093581
[2022-04-08 12:47:01.986249]Total energy: 33839323.144489765
[2022-04-08 12:47:50.610066]Total energy: 33798455.86650207
[2022-04-08 12:48:37.788225]Total energy: 33787125.88019202
[2022-04-08 12:49:24.371795]Total energy: 33711355.249414094
[2022-04-08 12:50:12.592481]Total energy: 33729707.32464493
[2022-04-08 12:51:19.527429]Total energy: 33779133.07392639
[2022-04-08 12:52:21.041471]Total energy: 33748893.99522225
[2022-04-08 12:53:20.489544]Total energy: 33784151.77886692
[2022-04-08 12:54:11.206119]Total energy: 33819207.544161014
[2022-04-08 12:54:58.831418]Total energy: 33765055.19710168
[2022-04-08 12:55:46.265919]Total energy: 33755339.29029169
[2022-04-08 12:56:33.340841]Total energy: 33759113.88282545
[2022-04-08 12:57:20.944030]Total energy: 33815692.423754305
[2022-04-08 12:58:09.989657]Total energy: 33736098.340123214
[2022-04-08 12:58:57.327693]Total energy: 33770105.63019126
[2022-04-08 12:59:45.668600]Total energy: 33740695.1322127
[2022-04-08 13:00:42.933289]Total energy: 33726185.92613251
[2022-04-08 13:01:38.104319]Total energy: 33767258.24276163
[2022-04-08 13:02:35.635065]Total energy: 33785638.95327926
[2022-04-08 13:03:25.675999]Total energy: 33720569.850799695
[2022-04-08 13:04:13.408295]Total energy: 33708549.01782512
[2022-04-08 13:05:00.632269]Total energy: 33703269.70798623
[2022-04-08 13:05:48.258048]Total energy: 33718540.91035385
[2022-04-08 13:06:36.221771]Total energy: 33753476.876930974
[2022-04-08 13:07:24.827879]Total energy: 33727481.60398342
[2022-04-08 13:08:11.245272]Total energy: 33796408.6433223
[2022-04-08 13:09:00.935933]Total energy: 33691518.61315777
[2022-04-08 13:09:48.446865]Total energy: 33809262.487795174
[2022-04-08 13:10:51.935886]Total energy: 33695711.61245809
[2022-04-08 13:11:44.600658]Total energy: 33665660.31494626
[2022-04-08 13:12:32.475070]Total energy: 33720624.35404811
[2022-04-08 13:13:20.207613]Total energy: 33791180.43142122
[2022-04-08 13:14:08.715911]Total energy: 33814864.814282835
[2022-04-08 13:15:08.410723]Total energy: 33713458.06331567
[2022-04-08 13:15:56.787693]Total energy: 33765609.71001174
[2022-04-08 13:16:44.150925]Total energy: 33720778.96732398
[2022-04-08 13:17:32.579007]Total energy: 33714741.11047565
[2022-04-08 13:18:24.321173]Total energy: 33742957.61810328
[2022-04-08 13:19:11.050860]Total energy: 33813817.9749225
[2022-04-08 13:19:58.791649]Total energy: 33695653.56799568
[2022-04-08 13:20:56.164719]Total energy: 33732511.95622173
[2022-04-08 13:21:57.619540]Total energy: 33754061.08111466
[2022-04-08 13:22:44.448255]Total energy: 33863082.214059554
[2022-04-08 13:23:30.924103]Total energy: 33767092.40063378
[2022-04-08 13:24:17.565663]Total energy: 33815447.24498
[2022-04-08 13:25:08.322974]Total energy: 33775631.24179381
[2022-04-08 13:25:55.062920]Total energy: 33701047.01861387
[2022-04-08 13:26:43.296813]Total energy: 33662437.62817106
[2022-04-08 13:27:30.280590]Total energy: 33743958.40558653
[2022-04-08 13:28:19.334376]Total energy: 33771523.88444826
[2022-04-08 13:29:09.872459]Total energy: 33743874.78869475
[2022-04-08 13:29:57.803757]Total energy: 33774836.19624612
[2022-04-08 13:31:06.205476]Total energy: 33727191.62830578
[2022-04-08 13:32:07.330873]Total energy: 33775597.634463295
[2022-04-08 13:32:57.528984]Total energy: 33761733.03815993
[2022-04-08 13:33:44.763483]Total energy: 33802515.384137616
[2022-04-08 13:34:34.271432]Total energy: 33751323.96937683
[2022-04-08 13:35:22.443515]Total energy: 33781248.344972715
[2022-04-08 13:36:09.477317]Total energy: 33782401.82150336
[2022-04-08 13:36:56.636109]Total energy: 33763991.272330165
[2022-04-08 13:37:46.379150]Total energy: 33807094.3176799
[2022-04-08 13:38:33.444188]Total energy: 33763792.89779098
[2022-04-08 13:39:21.173726]Total energy: 33726828.850849815
[2022-04-08 13:40:07.637171]Total energy: 33763649.43348685
[2022-04-08 13:41:05.922319]Total energy: 33801845.81362035
[2022-04-08 13:42:03.839080]Total energy: 33839731.489189945
[2022-04-08 13:43:00.517914]Total energy: 33783137.391960226
[2022-04-08 13:43:53.806098]Total energy: 33767044.260145776
[2022-04-08 13:44:40.711288]Total energy: 33808028.666424885
[2022-04-08 13:45:30.275357]Total energy: 33803076.466529675
[2022-04-08 13:46:17.825259]Total energy: 33724959.39066939
[2022-04-08 13:47:07.056366]Total energy: 33847803.801709734
[2022-04-08 13:47:54.732773]Total energy: 33741228.67800875
[2022-04-08 13:48:41.324073]Total energy: 33757168.19608
[2022-04-08 13:49:28.229117]Total energy: 33804136.14121345
[2022-04-08 13:50:15.707562]Total energy: 33745305.37905048
[2022-04-08 13:51:11.031359]Total energy: 33837410.2271152
[2022-04-08 13:52:08.104297]Total energy: 33841784.04292486
[2022-04-08 13:53:03.013995]Total energy: 33633731.80137147
[2022-04-08 13:54:01.961655]Total energy: 33849268.40141879
[2022-04-08 13:54:51.164907]Total energy: 33740403.777167395
[2022-04-08 13:55:38.092759]Total energy: 33772489.707054995
[2022-04-08 13:56:26.385723]Total energy: 33838431.88341718
[2022-04-08 13:57:15.387353]Total energy: 33786110.967029266
[2022-04-08 13:58:01.939959]Total energy: 33756723.60249303
[2022-04-08 13:58:49.196618]Total energy: 33782001.239264205
[2022-04-08 13:59:37.159451]Total energy: 33770227.37509858
[2022-04-08 14:00:38.377195]Total energy: 33692417.696434386
[2022-04-08 14:01:28.513971]Total energy: 33848477.85319843
[2022-04-08 14:02:16.518450]Total energy: 33777514.556326
[2022-04-08 14:03:03.590313]Total energy: 33721515.80050904
[2022-04-08 14:04:02.668960]Total energy: 33773222.14952645
[2022-04-08 14:04:49.440686]Total energy: 33840290.57072666
[2022-04-08 14:05:36.305685]Total energy: 33799813.73381706
[2022-04-08 14:06:23.024751]Total energy: 33751477.06881719
[2022-04-08 14:07:09.907951]Total energy: 33824519.95905007
[2022-04-08 14:08:02.123872]Total energy: 33828526.54374631
[2022-04-08 14:08:49.848327]Total energy: 33796182.53082503
[2022-04-08 14:09:37.789660]Total energy: 33726984.75646112
[2022-04-08 14:10:33.462913]Total energy: 33757999.665013604
[2022-04-08 14:11:22.578198]Total energy: 33782556.67193207
[2022-04-08 14:12:10.379612]Total energy: 33771807.54145885
[2022-04-08 14:12:57.163227]Total energy: 33798796.85111512
[2022-04-08 14:13:44.108728]Total energy: 33702800.826024115
[2022-04-08 14:14:30.520931]Total energy: 33773991.967780486
[2022-04-08 14:15:19.152286]Total energy: 33857587.438091286
[2022-04-08 14:16:05.982039]Total energy: 33758371.255721815
[2022-04-08 14:16:53.713913]Total energy: 33791089.301414765
[2022-04-08 14:17:41.422065]Total energy: 33807485.97031995
[2022-04-08 14:18:28.528120]Total energy: 33757594.2220441
[2022-04-08 14:19:16.032889]Total energy: 33744694.60568952
[2022-04-08 14:20:03.407131]Total energy: 33782565.11526
[2022-04-08 14:20:55.769063]Total energy: 33771719.77202362
[2022-04-08 14:21:47.573970]Total energy: 33826689.8727826
[2022-04-08 14:22:35.483303]Total energy: 33799976.46551352
[2022-04-08 14:23:22.116514]Total energy: 33800113.15938836
[2022-04-08 14:24:09.093538]Total energy: 33782834.34999789
[2022-04-08 14:24:56.715939]Total energy: 33838123.52742249
[2022-04-08 14:25:43.850763]Total energy: 33756689.062398344
[2022-04-08 14:26:30.761153]Total energy: 33770114.10670055
[2022-04-08 14:27:17.832449]Total energy: 33784423.42155263
[2022-04-08 14:28:04.786229]Total energy: 33762469.66962726
[2022-04-08 14:28:56.232535]Total energy: 33780972.81538356
[2022-04-08 14:29:44.751583]Total energy: 33747823.84982497
[2022-04-08 14:30:50.344576]Total energy: 33762743.74847296
[2022-04-08 14:31:42.392461]Total energy: 33778802.80212189
[2022-04-08 14:32:30.156744]Total energy: 33778714.658323035
[2022-04-08 14:33:17.626703]Total energy: 33764221.809916824
[2022-04-08 14:34:07.044631]Total energy: 33776348.511672005
[2022-04-08 14:34:55.655858]Total energy: 33750481.0865782
[2022-04-08 14:35:43.028171]Total energy: 33803732.825396664
[2022-04-08 14:36:29.666559]Total energy: 33816537.10993882
[2022-04-08 14:37:18.270800]Total energy: 33756917.36343139
[2022-04-08 14:38:05.056814]Total energy: 33831245.20201113
[2022-04-08 14:38:52.586950]Total energy: 33810721.909178145
[2022-04-08 14:39:40.386484]Total energy: 33738958.6193637
[2022-04-08 14:40:31.376534]Total energy: 33637320.98459228
[2022-04-08 14:41:24.754653]Total energy: 33784080.569775075
[2022-04-08 14:42:13.213814]Total energy: 33784181.118561074
[2022-04-08 14:43:00.262127]Total energy: 33731532.68537775
[2022-04-08 14:43:46.945451]Total energy: 33739765.406887494
[2022-04-08 14:44:35.322529]Total energy: 33712679.96547407
[2022-04-08 14:45:23.373401]Total energy: 33814528.33516248
[2022-04-08 14:46:10.949120]Total energy: 33826191.30340472
[2022-04-08 14:46:58.697319]Total energy: 33746395.255814604
[2022-04-08 14:47:45.551944]Total energy: 33759406.195226796
[2022-04-08 14:48:33.476579]Total energy: 33653649.40653634
[2022-04-08 14:49:20.249655]Total energy: 33791044.884460375
[2022-04-08 14:50:07.632351]Total energy: 33746219.96056735
[2022-04-08 14:50:59.808073]Total energy: 33766335.2249704
[2022-04-08 14:51:55.237126]Total energy: 33737070.25355296
[2022-04-08 14:52:45.135622]Total energy: 33744340.64601743
[2022-04-08 14:53:32.185149]Total energy: 33702011.16461913
[2022-04-08 14:54:19.370435]Total energy: 33712248.516889386
[2022-04-08 14:55:06.103748]Total energy: 33709020.608296536
[2022-04-08 14:55:55.705279]Total energy: 33730111.966146834
[2022-04-08 14:56:42.490727]Total energy: 33707862.52517815
[2022-04-08 14:57:29.991120]Total energy: 33718912.40750151
[2022-04-08 14:58:16.584550]Total energy: 33726326.79006414
[2022-04-08 14:59:03.529805]Total energy: 33763673.12591914
[2022-04-08 14:59:50.729151]Total energy: 33673051.082980186
[2022-04-08 15:00:39.852151]Total energy: 33737637.25333127
[2022-04-08 15:01:27.766676]Total energy: 33686538.182209805
[2022-04-08 15:02:17.117887]Total energy: 33688565.99176375
[2022-04-08 15:03:05.029644]Total energy: 33789684.000627995
[2022-04-08 15:03:52.120402]Total energy: 33755119.62555217
[2022-04-08 15:04:39.412897]Total energy: 33688495.6766566
[2022-04-08 15:05:26.596828]Total energy: 33730123.67994799
[2022-04-08 15:06:16.143791]Total energy: 33742177.75568097
[2022-04-08 15:07:03.119539]Total energy: 33738488.32428453
[2022-04-08 15:07:51.144031]Total energy: 33778709.332131155
[2022-04-08 15:08:37.904275]Total energy: 33718608.49189431
[2022-04-08 15:09:24.820441]Total energy: 33786812.18026136
[2022-04-08 15:10:12.532783]Total energy: 33745062.255530916
[2022-04-08 15:11:03.197359]Total energy: 33702421.910385266
[2022-04-08 15:11:50.379214]Total energy: 33719504.17191726
[2022-04-08 15:12:37.003631]Total energy: 33751728.06815996
[2022-04-08 15:13:23.673231]Total energy: 33692236.94611419
[2022-04-08 15:14:10.534431]Total energy: 33680048.19383674
[2022-04-08 15:14:58.161742]Total energy: 33712974.39942559
[2022-04-08 15:16:35.205625]Total energy: 33681206.67071854
[2022-04-08 15:17:23.697913]Total energy: 33761667.105020635
[2022-04-08 15:18:10.868810]Total energy: 33762626.2412274
[2022-04-08 15:18:58.956278]Total energy: 33748346.543466605
[2022-04-08 15:19:48.885287]Total energy: 33821431.46788984
[2022-04-08 15:20:48.155482]Total energy: 33745301.62724606
[2022-04-08 15:21:39.051383]Total energy: 33764174.48755266
[2022-04-08 15:24:51.409869]Total energy: 33684488.134378545
[2022-04-08 15:25:40.722328]Total energy: 33770500.497217715
[2022-04-08 15:26:29.861152]Total energy: 33737469.24306241
[2022-04-08 15:27:18.063075]Total energy: 33763376.31709881
[2022-04-08 15:28:06.365051]Total energy: 33699577.21042621
[2022-04-08 15:28:55.439596]Total energy: 33789516.15941465
[2022-04-08 15:29:44.748562]Total energy: 33670317.90514039
[2022-04-08 15:30:37.006944]Total energy: 33763488.90592708
[2022-04-08 15:31:26.179492]Total energy: 33711746.15713475
[2022-04-08 15:32:15.540633]Total energy: 33725488.02345943
[2022-04-08 15:33:06.249093]Total energy: 33661905.51831477
[2022-04-08 15:33:56.398919]Total energy: 33728528.31909171
[2022-04-08 15:34:56.613203]Total energy: 33698488.073989086
[2022-04-08 15:35:46.126157]Total energy: 33804743.9738168
[2022-04-08 15:36:34.577329]Total energy: 33730117.01593805
[2022-04-08 15:37:23.895720]Total energy: 33703416.51212526
[2022-04-08 15:38:16.642829]Total energy: 33796036.060571685
[2022-04-08 15:39:05.288024]Total energy: 33803396.713051215
[2022-04-08 15:39:55.389642]Total energy: 33800942.36629185
[2022-04-08 15:40:54.760449]Total energy: 33697197.50168107
[2022-04-08 15:41:49.093465]Total energy: 33725685.34137295
[2022-04-08 15:42:37.940421]Total energy: 33731741.32056574
[2022-04-08 15:43:26.972838]Total energy: 33729190.35339376
[2022-04-08 15:44:17.805511]Total energy: 33739757.44086948
[2022-04-08 15:45:06.969021]Total energy: 33741076.3429872
[2022-04-08 15:45:55.979357]Total energy: 33759173.02032204
[2022-04-08 15:46:44.858255]Total energy: 33729739.29605746
[2022-04-08 15:47:35.571167]Total energy: 33717787.73406817
[2022-04-08 15:48:24.873866]Total energy: 33694284.17392303
[2022-04-08 15:49:14.036561]Total energy: 33746295.22128718
[2022-04-08 15:50:03.966069]Total energy: 33759904.16315388
[2022-04-08 15:50:56.843039]Total energy: 33687285.14024758
[2022-04-08 15:51:46.748772]Total energy: 33692497.435164
[2022-04-08 15:52:35.608151]Total energy: 33705044.79120467
[2022-04-08 15:53:22.744295]Total energy: 33736463.39354239
[2022-04-08 15:54:12.284512]Total energy: 33756660.31008668
[2022-04-08 15:54:59.245363]Total energy: 33744198.80202567
[2022-04-08 15:55:45.707589]Total energy: 33776359.70852242
[2022-04-08 15:56:33.389012]Total energy: 33726486.20849577
[2022-04-08 15:57:22.858741]Total energy: 33697759.27718934
[2022-04-08 15:58:11.288446]Total energy: 33701020.601827465
[2022-04-08 15:58:58.168507]Total energy: 33716006.3678032
[2022-04-08 15:59:45.245206]Total energy: 33808332.74142415
[2022-04-08 16:00:35.963758]Total energy: 33748063.41803023
[2022-04-08 16:01:23.629072]Total energy: 33723271.90599124
[2022-04-08 16:02:10.796515]Total energy: 33780569.81817189
[2022-04-08 16:02:58.179642]Total energy: 33766048.15124058
[2022-04-08 16:03:50.640851]Total energy: 33800853.44511047
[2022-04-08 16:04:39.747959]Total energy: 33704291.05676373
[2022-04-08 16:05:26.760716]Total energy: 33686290.94480013
[2022-04-08 16:06:14.325562]Total energy: 33685003.22933933
[2022-04-08 16:07:04.728629]Total energy: 33750681.96337214
[2022-04-08 16:07:52.922901]Total energy: 33747647.14238835
