initial: 107 - diverse_no_blind_seed
[2022-04-12 04:48:51.819551]Total energy: 17050339.025005262
[2022-04-12 04:50:08.138354]Total energy: 17082320.20945439
[2022-04-12 04:51:35.959867]Total energy: 17084602.99372734
[2022-04-12 04:53:01.224055]Total energy: 17060784.26838355
[2022-04-12 04:54:20.344187]Total energy: 17071754.965581015
[2022-04-12 04:55:36.037769]Total energy: 17056575.660077613
[2022-04-12 04:56:50.511985]Total energy: 17064241.36513283
[2022-04-12 04:58:37.984238]Total energy: 17076744.383345272
[2022-04-12 04:59:52.468664]Total energy: 17046641.35651873
[2022-04-12 05:01:07.890991]Total energy: 17090321.879826173
[2022-04-12 05:02:23.390520]Total energy: 17074649.797901884
[2022-04-12 05:03:39.306342]Total energy: 17087583.799746215
[2022-04-12 05:04:58.109748]Total energy: 17064313.444116976
[2022-04-12 05:06:14.625801]Total energy: 17059024.91015464
[2022-04-12 05:07:32.215121]Total energy: 17081936.527587097
[2022-04-12 05:09:03.298945]Total energy: 17098973.894772157
[2022-04-12 05:10:18.163744]Total energy: 17063815.59429568
[2022-04-12 05:11:35.096362]Total energy: 17096730.52010372
[2022-04-12 05:12:52.542624]Total energy: 17098003.435282037
[2022-04-12 05:14:12.002979]Total energy: 17076339.082435388
[2022-04-12 05:15:29.843230]Total energy: 17097652.246255737
[2022-04-12 05:16:53.191265]Total energy: 17087059.239628542
[2022-04-12 05:18:13.967183]Total energy: 17068151.652528346
[2022-04-12 05:19:33.422853]Total energy: 17076628.791517217
[2022-04-12 05:20:48.519610]Total energy: 17070593.327374816
[2022-04-12 05:22:03.813467]Total energy: 17097038.794617306
[2022-04-12 05:23:17.989315]Total energy: 17097373.788689528
[2022-04-12 05:24:34.542276]Total energy: 17057576.08987826
[2022-04-12 05:25:48.296159]Total energy: 17063226.03984011
[2022-04-12 05:27:04.632632]Total energy: 17098059.985004835
[2022-04-12 05:28:28.879822]Total energy: 17085558.941236984
[2022-04-12 05:29:48.639406]Total energy: 17090148.274414457
[2022-04-12 05:31:12.726145]Total energy: 17073375.32081366
[2022-04-12 05:32:38.070275]Total energy: 17070427.868856944
[2022-04-12 05:33:52.709418]Total energy: 17069975.94130518
[2022-04-12 05:35:07.921410]Total energy: 17084722.008350674
[2022-04-12 05:36:23.871116]Total energy: 17082560.917028427
[2022-04-12 05:37:41.256486]Total energy: 17068780.02556021
[2022-04-12 05:38:56.992599]Total energy: 17093077.604556944
[2022-04-12 05:40:11.629516]Total energy: 17068079.58608992
[2022-04-12 05:41:28.199066]Total energy: 17085872.98791107
[2022-04-12 05:42:44.060744]Total energy: 17083736.621668957
[2022-04-12 05:43:58.635757]Total energy: 17089717.488505963
[2022-04-12 05:45:16.974147]Total energy: 17088047.278993055
[2022-04-12 05:46:35.571993]Total energy: 17083700.651630785
[2022-04-12 05:47:52.327242]Total energy: 17084111.144648086
[2022-04-12 05:49:08.029425]Total energy: 17081257.672339298
[2022-04-12 05:50:32.455535]Total energy: 17071763.201137144
[2022-04-12 05:51:51.700713]Total energy: 17084806.881653264
[2022-04-12 05:53:06.439749]Total energy: 17072106.54824696
[2022-04-12 05:54:22.003071]Total energy: 17058299.741980564
[2022-04-12 05:55:37.386031]Total energy: 17055588.359865006
[2022-04-12 05:56:52.916290]Total energy: 17051910.015653968
[2022-04-12 05:58:08.281295]Total energy: 17066724.650004458
[2022-04-12 05:59:22.994991]Total energy: 17060704.267044082
[2022-04-12 06:00:52.685856]Total energy: 17052397.677492253
[2022-04-12 06:02:07.611883]Total energy: 17072448.79471859
[2022-04-12 06:03:22.437863]Total energy: 17064846.019751653
[2022-04-12 06:04:39.609646]Total energy: 17077093.12431566
[2022-04-12 06:05:53.368604]Total energy: 17078509.396261267
[2022-04-12 06:07:08.563710]Total energy: 17053028.553740017
[2022-04-12 06:08:22.737071]Total energy: 17087435.031066068
[2022-04-12 06:09:37.683291]Total energy: 17085967.196390677
[2022-04-12 06:10:56.093536]Total energy: 17065480.03723296
[2022-04-12 06:12:17.384320]Total energy: 17067907.25637802
[2022-04-12 06:13:31.647960]Total energy: 17051503.751602724
[2022-04-12 06:14:46.705670]Total energy: 17052855.81474044
[2022-04-12 06:16:00.633438]Total energy: 17075697.431307707
[2022-04-12 06:17:13.743139]Total energy: 17096621.001907695
[2022-04-12 06:18:28.232543]Total energy: 17063717.398914132
[2022-04-12 06:19:42.239098]Total energy: 17077305.214468885
[2022-04-12 06:21:19.417802]Total energy: 17044639.75760928
[2022-04-12 06:22:42.175027]Total energy: 17082601.05568487
[2022-04-12 06:23:57.330702]Total energy: 17064080.654454116
[2022-04-12 06:25:11.680923]Total energy: 17068048.955365915
[2022-04-12 06:26:25.152460]Total energy: 17090787.41119277
[2022-04-12 06:27:39.819013]Total energy: 17085562.8156178
[2022-04-12 06:28:55.197863]Total energy: 17083812.213495564
[2022-04-12 06:30:08.928666]Total energy: 17075929.558958728
[2022-04-12 06:31:35.029886]Total energy: 17071103.03575728
[2022-04-12 06:33:01.095719]Total energy: 17063279.606498826
[2022-04-12 06:34:17.076821]Total energy: 17072990.778242297
[2022-04-12 06:35:33.199300]Total energy: 17076113.92080916
[2022-04-12 06:36:47.882779]Total energy: 17091066.172487922
[2022-04-12 06:38:03.543272]Total energy: 17059952.966606315
[2022-04-12 06:39:22.958590]Total energy: 17061977.96554205
[2022-04-12 06:40:50.297838]Total energy: 17075981.883445524
[2022-04-12 06:42:08.597466]Total energy: 17039912.200846203
[2022-04-12 06:43:26.182722]Total energy: 17066530.085970618
[2022-04-12 06:44:40.688537]Total energy: 17067250.24503501
[2022-04-12 06:45:57.343577]Total energy: 17072155.27846803
[2022-04-12 06:47:12.175805]Total energy: 17086225.28319556
[2022-04-12 06:48:29.165113]Total energy: 17085911.203425735
[2022-04-12 06:49:42.726876]Total energy: 17084858.14484831
[2022-04-12 06:51:12.668529]Total energy: 17084370.67235704
[2022-04-12 06:52:35.308541]Total energy: 17069868.850447144
[2022-04-12 06:53:50.922377]Total energy: 17060047.104527824
[2022-04-12 06:55:05.881877]Total energy: 17063623.85437234
[2022-04-12 06:56:52.417502]Total energy: 17095467.76908392
[2022-04-12 06:58:09.917228]Total energy: 17109485.039926
[2022-04-12 06:59:27.722865]Total energy: 17042863.50646194
[2022-04-12 07:00:52.329951]Total energy: 17072703.675323904
[2022-04-12 07:02:24.169360]Total energy: 17058197.821531825
[2022-04-12 07:03:44.233350]Total energy: 17042883.721583094
[2022-04-12 07:04:59.883145]Total energy: 17088879.109490152
[2022-04-12 07:06:14.966873]Total energy: 17052823.703460466
[2022-04-12 07:07:29.043408]Total energy: 17080171.839478742
[2022-04-12 07:08:43.808526]Total energy: 17081198.718979098
[2022-04-12 07:09:59.000928]Total energy: 17076218.408018973
[2022-04-12 07:11:36.910266]Total energy: 17068852.324740507
[2022-04-12 07:13:00.541234]Total energy: 17093492.207464445
[2022-04-12 07:14:24.123008]Total energy: 17062832.68567014
[2022-04-12 07:15:38.525985]Total energy: 17081459.30828807
[2022-04-12 07:16:53.021981]Total energy: 17102610.3973454
[2022-04-12 07:18:08.729680]Total energy: 17078555.753392015
[2022-04-12 07:19:23.521214]Total energy: 17053915.165601227
[2022-04-12 07:20:53.138516]Total energy: 17088460.926687833
[2022-04-12 07:22:18.178648]Total energy: 17060966.686764196
[2022-04-12 07:23:33.064222]Total energy: 17066868.24950009
[2022-04-12 07:24:49.073242]Total energy: 17064831.525839113
[2022-04-12 07:26:03.458402]Total energy: 17100422.491338294
[2022-04-12 07:27:19.038738]Total energy: 17094306.90069011
[2022-04-12 07:28:33.450347]Total energy: 17066375.162388124
[2022-04-12 07:29:47.686055]Total energy: 17099580.470869675
[2022-04-12 07:31:16.326411]Total energy: 17081780.754449777
[2022-04-12 07:32:40.006890]Total energy: 17077400.714975387
[2022-04-12 07:33:53.907909]Total energy: 17076215.37631464
[2022-04-12 07:35:08.199368]Total energy: 17074633.92004378
[2022-04-12 07:36:22.489517]Total energy: 17068313.899321362
[2022-04-12 07:37:36.628267]Total energy: 17091815.178805295
[2022-04-12 07:38:50.324784]Total energy: 17067170.673257582
[2022-04-12 07:40:07.968893]Total energy: 17058606.1218944
[2022-04-12 07:41:34.288076]Total energy: 17047265.934118193
[2022-04-12 07:43:00.529475]Total energy: 17078127.594560925
[2022-04-12 07:44:15.588859]Total energy: 17068395.960622348
[2022-04-12 07:45:31.823255]Total energy: 17081732.234226838
[2022-04-12 07:46:46.249016]Total energy: 17068597.802479893
[2022-04-12 07:48:14.079912]Total energy: 17068764.53364784
[2022-04-12 07:49:39.676948]Total energy: 17061393.016122535
[2022-04-12 07:51:03.648372]Total energy: 17069530.69663423
[2022-04-12 07:52:24.524890]Total energy: 17073798.88073211
[2022-04-12 07:53:39.094132]Total energy: 17095317.24235284
[2022-04-12 07:54:53.660792]Total energy: 17064727.385462757
[2022-04-12 07:56:12.112963]Total energy: 17070947.290116828
[2022-04-12 07:57:28.132715]Total energy: 17100525.2900061
[2022-04-12 07:58:41.917229]Total energy: 17079786.533475626
[2022-04-12 07:59:56.559365]Total energy: 17053675.37996553
[2022-04-12 08:01:20.084359]Total energy: 17048045.3295445
[2022-04-12 08:02:42.365334]Total energy: 17064997.754291225
[2022-04-12 08:03:57.454832]Total energy: 17114303.216599617
[2022-04-12 08:05:13.457171]Total energy: 17077006.11056681
[2022-04-12 08:06:28.125716]Total energy: 17065140.45467866
[2022-04-12 08:07:41.579604]Total energy: 17094141.050454333
[2022-04-12 08:08:56.082790]Total energy: 17052226.032373462
[2022-04-12 08:10:09.501714]Total energy: 17053111.748576175
[2022-04-12 08:11:45.994588]Total energy: 17074816.386793494
[2022-04-12 08:13:02.359029]Total energy: 17070141.269016735
[2022-04-12 08:14:18.439623]Total energy: 17086347.40981299
[2022-04-12 08:15:33.495776]Total energy: 17082964.38257028
[2022-04-12 08:16:49.568194]Total energy: 17072487.385561526
[2022-04-12 08:18:04.396965]Total energy: 17099045.90926393
[2022-04-12 08:19:19.737262]Total energy: 17065639.084840953
[2022-04-12 08:20:56.284873]Total energy: 17072611.861969076
[2022-04-12 08:22:36.314192]Total energy: 17085932.818572033
[2022-04-12 08:23:53.537750]Total energy: 17069207.125237603
[2022-04-12 08:25:08.138115]Total energy: 17069693.004857864
[2022-04-12 08:26:30.442272]Total energy: 17110460.032411363
[2022-04-12 08:27:48.210153]Total energy: 17103969.041391935
[2022-04-12 08:29:06.696138]Total energy: 17084639.101892423
[2022-04-12 08:30:41.057834]Total energy: 17053994.63116146
[2022-04-12 08:32:16.198600]Total energy: 17086075.511020157
[2022-04-12 08:33:30.759377]Total energy: 17067986.398717057
[2022-04-12 08:34:45.588130]Total energy: 17055610.41635993
[2022-04-12 08:36:00.872696]Total energy: 17081394.867257245
[2022-04-12 08:37:17.306753]Total energy: 17040916.097812645
[2022-04-12 08:38:32.875483]Total energy: 17074120.23399117
[2022-04-12 08:39:47.095031]Total energy: 17079228.734897602
[2022-04-12 08:41:23.742611]Total energy: 17075783.921049833
[2022-04-12 08:42:46.093643]Total energy: 17059518.578827053
[2022-04-12 08:44:01.400580]Total energy: 17088117.550648265
[2022-04-12 08:45:16.772520]Total energy: 17088185.193739727
[2022-04-12 08:46:33.446935]Total energy: 17086490.771454327
[2022-04-12 08:47:47.348930]Total energy: 17090957.039755043
[2022-04-12 08:49:02.614857]Total energy: 17097575.7513269
[2022-04-12 08:50:18.297928]Total energy: 17092003.634276554
[2022-04-12 08:51:50.280547]Total energy: 17071956.11418157
[2022-04-12 08:53:08.181018]Total energy: 17063411.37295018
[2022-04-12 08:54:28.448386]Total energy: 17068402.918810777
[2022-04-12 08:55:42.691860]Total energy: 17081594.962434877
[2022-04-12 08:56:56.807808]Total energy: 17076078.29782132
[2022-04-12 08:58:11.948503]Total energy: 17058223.421121534
[2022-04-12 08:59:25.533347]Total energy: 17042088.491755757
[2022-04-12 09:00:58.125360]Total energy: 17081908.252022855
[2022-04-12 09:02:21.007032]Total energy: 17104023.692532234
[2022-04-12 09:03:35.842757]Total energy: 17088031.374369547
[2022-04-12 09:04:51.075432]Total energy: 17094562.129429597
[2022-04-12 09:06:08.769855]Total energy: 17079462.909047298
[2022-04-12 09:07:29.578814]Total energy: 17109620.623388838
[2022-04-12 09:08:45.866315]Total energy: 17078671.762069613
[2022-04-12 09:10:00.853221]Total energy: 17045496.54834944
[2022-04-12 09:11:24.344375]Total energy: 17040966.470442742
[2022-04-12 09:13:00.252959]Total energy: 17092556.681321543
[2022-04-12 09:14:14.651694]Total energy: 17082106.853885747
[2022-04-12 09:15:28.831657]Total energy: 17078401.26209279
[2022-04-12 09:16:46.559684]Total energy: 17059837.18071725
[2022-04-12 09:18:03.752763]Total energy: 17074036.028379448
[2022-04-12 09:19:19.343809]Total energy: 17056228.73363116
[2022-04-12 09:20:44.073139]Total energy: 17045533.093853477
[2022-04-12 09:22:17.449794]Total energy: 17073569.07414798
[2022-04-12 09:23:47.690156]Total energy: 17076468.054039963
[2022-04-12 09:25:06.715508]Total energy: 17074873.432867005
[2022-04-12 09:26:22.377361]Total energy: 17085856.724554315
[2022-04-12 09:27:37.595959]Total energy: 17077684.39787074
[2022-04-12 09:28:54.915281]Total energy: 17045797.318067968
[2022-04-12 09:30:27.675256]Total energy: 17084349.070186015
[2022-04-12 09:32:17.435477]Total energy: 17082427.17802449
[2022-04-12 09:33:36.615119]Total energy: 17109211.98768974
[2022-04-12 09:34:52.298416]Total energy: 17073505.25720284
[2022-04-12 09:36:13.212366]Total energy: 17077258.834822495
[2022-04-12 09:37:28.518925]Total energy: 17048854.510552414
[2022-04-12 09:38:45.685159]Total energy: 17081497.598330278
[2022-04-12 09:40:00.569093]Total energy: 17054786.475173745
[2022-04-12 09:41:18.012249]Total energy: 17105884.284186896
[2022-04-12 09:42:32.809095]Total energy: 17081422.653152823
[2022-04-12 09:43:47.079947]Total energy: 17070392.171926584
[2022-04-12 09:45:01.758432]Total energy: 17050621.941156898
[2022-04-12 09:46:17.867460]Total energy: 17087044.8854826
[2022-04-12 09:47:34.607721]Total energy: 17097266.000271853
[2022-04-12 09:48:49.124083]Total energy: 17085111.214575946
[2022-04-12 09:50:04.500968]Total energy: 17077860.30933778
[2022-04-12 09:51:29.818790]Total energy: 17075863.33453287
[2022-04-12 09:52:48.588621]Total energy: 17085262.38555439
[2022-04-12 09:54:03.658708]Total energy: 17062947.74368163
[2022-04-12 09:55:18.360647]Total energy: 17101844.78398528
[2022-04-12 09:56:32.826965]Total energy: 17068451.98028788
[2022-04-12 09:57:46.865609]Total energy: 17050578.30679673
[2022-04-12 09:59:01.657618]Total energy: 17071649.638501998
[2022-04-12 10:00:15.671338]Total energy: 17084217.72876005
[2022-04-12 10:01:42.374819]Total energy: 17092105.354465898
[2022-04-12 10:02:59.420960]Total energy: 17066530.557759672
[2022-04-12 10:04:14.770319]Total energy: 17068643.176739417
[2022-04-12 10:05:33.869284]Total energy: 17078027.192631926
[2022-04-12 10:06:49.578708]Total energy: 17073162.634218533
[2022-04-12 10:08:04.400445]Total energy: 17070918.770039637
[2022-04-12 10:09:19.233958]Total energy: 17113801.8308488
[2022-04-12 10:10:45.539868]Total energy: 17071703.535126798
[2022-04-12 10:12:07.787020]Total energy: 17097596.77357783
[2022-04-12 10:13:25.615410]Total energy: 17091050.7544718
[2022-04-12 10:14:42.209309]Total energy: 17081593.405613672
[2022-04-12 10:15:56.080615]Total energy: 17061539.496920656
[2022-04-12 10:17:12.808819]Total energy: 17080290.13202019
[2022-04-12 10:18:27.135015]Total energy: 17055892.48535652
[2022-04-12 10:19:41.588330]Total energy: 17055492.312080756
[2022-04-12 10:21:06.735033]Total energy: 17064263.833936423
[2022-04-12 10:22:21.539383]Total energy: 17068362.99432433
[2022-04-12 10:23:36.862487]Total energy: 17075250.093555525
[2022-04-12 10:24:52.293130]Total energy: 17083654.728677798
[2022-04-12 10:26:07.024029]Total energy: 17083639.692817483
[2022-04-12 10:27:23.040270]Total energy: 17087460.17096946
[2022-04-12 10:28:37.293907]Total energy: 17046031.722915024
[2022-04-12 10:29:52.314338]Total energy: 17064180.995366637
[2022-04-12 10:31:08.028306]Total energy: 17088431.159505486
[2022-04-12 10:32:23.143701]Total energy: 17062847.388637464
[2022-04-12 10:33:38.378012]Total energy: 17053387.530563205
[2022-04-12 10:34:52.881417]Total energy: 17079432.04907886
[2022-04-12 10:36:07.813014]Total energy: 17098269.551864102
[2022-04-12 10:37:23.145026]Total energy: 17073892.743176136
[2022-04-12 10:38:37.113622]Total energy: 17074915.372183476
[2022-04-12 10:39:52.548707]Total energy: 17093496.475007154
[2022-04-12 10:41:11.107611]Total energy: 17076379.00805317
[2022-04-12 10:42:28.395296]Total energy: 17100842.807392232
[2022-04-12 10:43:43.090083]Total energy: 17076622.871458966
[2022-04-12 10:44:58.073680]Total energy: 17050551.108246274
[2022-04-12 10:46:13.129632]Total energy: 17068919.197959304
[2022-04-12 10:47:27.271210]Total energy: 17095224.091130663
[2022-04-12 10:48:42.113355]Total energy: 17060431.262754686
[2022-04-12 10:50:01.611794]Total energy: 17081154.283678673
[2022-04-12 10:51:26.496044]Total energy: 17073460.636512414
[2022-04-12 10:52:47.325020]Total energy: 17051272.2068959
[2022-04-12 10:54:06.696223]Total energy: 17081862.195225593
[2022-04-12 10:55:21.407443]Total energy: 17073230.75120024
[2022-04-12 10:56:35.534240]Total energy: 17089059.374681406
[2022-04-12 10:57:50.416449]Total energy: 17067828.10812548
[2022-04-12 10:59:04.615837]Total energy: 17053805.84579931
[2022-04-12 11:00:19.428188]Total energy: 17078641.945720214
[2022-04-12 11:01:33.889680]Total energy: 17073720.916705113
[2022-04-12 11:02:48.813757]Total energy: 17099707.38482587
[2022-04-12 11:04:03.842823]Total energy: 17117665.522579245
[2022-04-12 11:05:19.040274]Total energy: 17071849.192359846
[2022-04-12 11:06:33.628711]Total energy: 17061677.50933228
[2022-04-12 11:07:53.735681]Total energy: 17072547.65278765
[2022-04-12 11:09:08.919396]Total energy: 17087204.63358946
[2022-04-12 11:10:41.956658]Total energy: 17063234.26941046
[2022-04-12 11:12:12.446905]Total energy: 17095106.363081858
[2022-04-12 11:13:27.072918]Total energy: 17059316.531720426
[2022-04-12 11:14:41.902775]Total energy: 17113073.761080448
[2022-04-12 11:15:58.915278]Total energy: 17095619.22508748
[2022-04-12 11:17:13.612728]Total energy: 17065448.656330742
[2022-04-12 11:18:31.007677]Total energy: 17091414.13271581
[2022-04-12 11:19:45.705936]Total energy: 17075589.505885366
[2022-04-12 11:21:17.430757]Total energy: 17103040.285517156
[2022-04-12 11:22:38.892616]Total energy: 17059763.47573545
[2022-04-12 11:23:53.165639]Total energy: 17085045.77085095
[2022-04-12 11:25:08.550244]Total energy: 17078039.865579385
[2022-04-12 11:26:23.120545]Total energy: 17062610.562830947
[2022-04-12 11:27:37.603249]Total energy: 17083212.929696232
[2022-04-12 11:28:52.244888]Total energy: 17074696.268477783
[2022-04-12 11:30:07.483752]Total energy: 17057009.99473121
[2022-04-12 11:31:39.217402]Total energy: 17055607.84972766
[2022-04-12 11:33:02.396810]Total energy: 17089517.179000385
[2022-04-12 11:34:20.757035]Total energy: 17038014.262861714
[2022-04-12 11:35:36.518764]Total energy: 17073144.90964191
[2022-04-12 11:36:51.305447]Total energy: 17088326.63123711
[2022-04-12 11:38:07.180842]Total energy: 17094635.035307754
[2022-04-12 11:39:22.195913]Total energy: 17055648.861866888
[2022-04-12 11:40:43.790929]Total energy: 17074078.764675323
[2022-04-12 11:42:11.934179]Total energy: 17049440.304228935
[2022-04-12 11:43:30.345599]Total energy: 17093293.30331963
[2022-04-12 11:44:46.228999]Total energy: 17072291.091885023
[2022-04-12 11:46:01.198762]Total energy: 17060491.086109098
[2022-04-12 11:47:16.839691]Total energy: 17082554.396495257
[2022-04-12 11:48:31.810321]Total energy: 17090771.384844314
[2022-04-12 11:49:45.649511]Total energy: 17049186.670295626
[2022-04-12 11:51:06.540300]Total energy: 17072002.80867282
[2022-04-12 11:52:38.896431]Total energy: 17094497.46215234
[2022-04-12 11:54:02.228762]Total energy: 17069624.166996427
[2022-04-12 11:55:20.935648]Total energy: 17091880.712988254
[2022-04-12 11:56:38.648051]Total energy: 17064797.359800927
[2022-04-12 11:57:59.938952]Total energy: 17054882.68467568
[2022-04-12 11:59:15.838742]Total energy: 17089560.500532493
[2022-04-12 12:00:40.349698]Total energy: 17084160.237719435
[2022-04-12 12:02:05.030117]Total energy: 17069718.053826515
[2022-04-12 12:03:32.661823]Total energy: 17087536.729524996
[2022-04-12 12:04:50.542856]Total energy: 17084519.542035516
[2022-04-12 12:06:05.792420]Total energy: 17072034.18770451
[2022-04-12 12:07:20.026272]Total energy: 17077681.890450858
[2022-04-12 12:08:37.835244]Total energy: 17072420.881298658
[2022-04-12 12:09:55.290864]Total energy: 17110449.192664377
[2022-04-12 12:11:11.936264]Total energy: 17085512.00672144
[2022-04-12 12:12:26.876192]Total energy: 17068670.121181585
[2022-04-12 12:13:42.104108]Total energy: 17082052.7943121
[2022-04-12 12:14:57.059675]Total energy: 17091827.10880151
[2022-04-12 12:16:11.108124]Total energy: 17106179.34480011
[2022-04-12 12:17:25.480080]Total energy: 17079093.101445172
[2022-04-12 12:18:41.725988]Total energy: 17069808.071126383
[2022-04-12 12:19:58.655828]Total energy: 17083121.906776655
[2022-04-12 12:21:27.527078]Total energy: 17112378.890993346
[2022-04-12 12:22:51.927953]Total energy: 17106638.911530565
[2022-04-12 12:24:07.666418]Total energy: 17069201.87771309
[2022-04-12 12:25:25.730720]Total energy: 17095945.509868268
[2022-04-12 12:26:40.685805]Total energy: 17092852.62311581
[2022-04-12 12:27:58.170744]Total energy: 17090457.704795692
[2022-04-12 12:29:15.224509]Total energy: 17078009.135014657
[2022-04-12 12:30:55.857954]Total energy: 17107804.42106787
[2022-04-12 12:32:35.200401]Total energy: 17090951.768222384
[2022-04-12 12:34:02.640385]Total energy: 17106099.97802181
[2022-04-12 12:35:17.997164]Total energy: 17088378.696245316
[2022-04-12 12:36:34.218093]Total energy: 17060924.06586662
[2022-04-12 12:37:50.987502]Total energy: 17079349.414871182
[2022-04-12 12:39:09.111265]Total energy: 17052579.431676816
[2022-04-12 12:40:40.314277]Total energy: 17054595.2900605
[2022-04-12 12:42:09.305480]Total energy: 17093451.776443366
[2022-04-12 12:43:24.768709]Total energy: 17048849.526538048
[2022-04-12 12:44:38.169950]Total energy: 17071778.196274728
[2022-04-12 12:45:55.209613]Total energy: 17115957.354020342
[2022-04-12 12:47:09.483428]Total energy: 17081674.27041409
[2022-04-12 12:48:23.575619]Total energy: 17096797.91262854
[2022-04-12 12:49:38.374134]Total energy: 17092438.855295468
[2022-04-12 12:51:11.829316]Total energy: 17081879.217278544
[2022-04-12 12:52:38.196465]Total energy: 17063768.28612824
[2022-04-12 12:53:56.181742]Total energy: 17090403.985949054
[2022-04-12 12:55:12.188933]Total energy: 17075786.5774384
[2022-04-12 12:56:29.391223]Total energy: 17076928.66874364
[2022-04-12 12:57:44.455699]Total energy: 17071621.042841632
[2022-04-12 12:59:04.699847]Total energy: 17074653.49878472
[2022-04-12 13:00:20.437868]Total energy: 17043387.40515475
[2022-04-12 13:01:49.157130]Total energy: 17054303.16471289
[2022-04-12 13:03:13.851558]Total energy: 17078592.56622359
[2022-04-12 13:04:32.692218]Total energy: 17088025.06842627
[2022-04-12 13:05:46.797649]Total energy: 17053585.209982004
[2022-04-12 13:07:05.789653]Total energy: 17095562.45126701
[2022-04-12 13:08:20.587408]Total energy: 17078919.649512243
[2022-04-12 13:09:36.001993]Total energy: 17094423.23947037
[2022-04-12 13:11:08.962394]Total energy: 17056973.647055488
[2022-04-12 13:12:38.549088]Total energy: 17074707.15492202
[2022-04-12 13:13:54.126432]Total energy: 17066903.73289903
[2022-04-12 13:15:09.133497]Total energy: 17052775.550256856
[2022-04-12 13:16:27.522715]Total energy: 17056837.038206328
[2022-04-12 13:17:41.895875]Total energy: 17090105.24901824
[2022-04-12 13:18:58.930407]Total energy: 17064701.328034718
[2022-04-12 13:20:14.003151]Total energy: 17071755.8880436
[2022-04-12 13:21:32.218779]Total energy: 17068717.579169367
[2022-04-12 13:22:50.939685]Total energy: 17074471.499550093
[2022-04-12 13:24:05.697006]Total energy: 17063697.453429863
[2022-04-12 13:25:20.071795]Total energy: 17085324.751873005
[2022-04-12 13:26:34.436335]Total energy: 17049545.13991893
[2022-04-12 13:27:48.397604]Total energy: 17087721.9284067
[2022-04-12 13:29:03.180846]Total energy: 17058598.12861668
[2022-04-12 13:30:17.742060]Total energy: 17086880.744278304
[2022-04-12 13:31:33.831242]Total energy: 17032005.806442454
[2022-04-12 13:32:47.969495]Total energy: 17059518.32092917
[2022-04-12 13:34:02.542351]Total energy: 17067118.570315816
[2022-04-12 13:35:18.252882]Total energy: 17086055.910949796
[2022-04-12 13:39:04.549962]Total energy: 17089081.075806495
[2022-04-12 13:40:18.748343]Total energy: 17064011.566233106
[2022-04-12 13:41:45.774572]Total energy: 17073152.61384514
[2022-04-12 13:43:00.382763]Total energy: 17079275.786748666
[2022-04-12 13:44:14.298872]Total energy: 17093545.72236734
[2022-04-12 13:45:30.308733]Total energy: 17084591.296288118
[2022-04-12 13:46:45.083820]Total energy: 17077308.900000907
[2022-04-12 13:47:59.497220]Total energy: 17073853.102256853
[2022-04-12 13:49:14.048795]Total energy: 17066525.92522961
[2022-04-12 13:50:47.426368]Total energy: 17100128.68102895
[2022-04-12 13:52:16.559009]Total energy: 17066096.135102987
[2022-04-12 13:53:39.857673]Total energy: 17069272.38629316
[2022-04-12 13:55:02.169860]Total energy: 17064245.038081568
[2022-04-12 13:56:19.694989]Total energy: 17046617.748422775
[2022-04-12 13:57:35.103661]Total energy: 17091899.170518376
[2022-04-12 13:58:50.136929]Total energy: 17071535.761966255
[2022-04-12 14:00:07.457719]Total energy: 17077043.859294593
[2022-04-12 14:01:22.777619]Total energy: 17077666.286794756
[2022-04-12 14:02:37.562227]Total energy: 17061284.159586933
[2022-04-12 14:03:51.510962]Total energy: 17082244.07946674
[2022-04-12 14:05:09.085355]Total energy: 17072299.75865912
[2022-04-12 14:06:24.840222]Total energy: 17074019.120211747
[2022-04-12 14:08:13.847439]Total energy: 17058641.3234906
[2022-04-12 14:09:29.067565]Total energy: 17073797.527823836
[2022-04-12 14:10:51.235553]Total energy: 17066943.249236267
[2022-04-12 14:12:07.794110]Total energy: 17088210.84061293
[2022-04-12 14:13:23.227861]Total energy: 17069727.240336165
[2022-04-12 14:14:47.663943]Total energy: 17045772.58373781
[2022-04-12 14:16:02.040522]Total energy: 17094814.829965774
[2022-04-12 14:17:22.535840]Total energy: 17098090.892804403
[2022-04-12 14:18:42.939582]Total energy: 17073890.378565833
[2022-04-12 14:19:58.668102]Total energy: 17079227.192874677
[2022-04-12 14:21:16.693145]Total energy: 17081948.889306955
[2022-04-12 14:22:39.716392]Total energy: 17053053.76960822
[2022-04-12 14:23:54.876788]Total energy: 17068489.714547254
[2022-04-12 14:25:10.197743]Total energy: 17058365.30394645
[2022-04-12 14:26:26.418021]Total energy: 17062342.003472164
[2022-04-12 14:27:40.759998]Total energy: 17063394.549100466
[2022-04-12 14:28:55.524875]Total energy: 17059283.46261829
[2022-04-12 14:30:09.751465]Total energy: 17104748.942052346
[2022-04-12 14:31:40.404976]Total energy: 17061400.361159664
[2022-04-12 14:33:04.059775]Total energy: 17121679.82404201
[2022-04-12 14:34:23.071328]Total energy: 17081820.019677635
[2022-04-12 14:35:39.430985]Total energy: 17070889.273178007
[2022-04-12 14:36:55.217709]Total energy: 17066452.65874787
[2022-04-12 14:38:10.625489]Total energy: 17088058.944362346
[2022-04-12 14:39:25.680807]Total energy: 17071298.694819797
[2022-04-12 14:41:02.300141]Total energy: 17088954.68079086
