initial: 104 - diverse_seed
[2022-04-09 04:58:19.676239]Total energy: 17174464.756669093
[2022-04-09 04:59:46.718675]Total energy: 17162265.21180702
[2022-04-09 05:01:23.399375]Total energy: 17161121.39581854
[2022-04-09 05:02:57.541548]Total energy: 17166255.395787068
[2022-04-09 05:04:25.342861]Total energy: 17164722.489661537
[2022-04-09 05:05:52.850522]Total energy: 17186271.921830785
[2022-04-09 05:07:20.598752]Total energy: 17174645.359863054
[2022-04-09 05:08:49.123096]Total energy: 17176407.348091636
[2022-04-09 05:10:16.295647]Total energy: 17160864.137291305
[2022-04-09 05:11:42.907419]Total energy: 17155959.671863843
[2022-04-09 05:13:10.926048]Total energy: 17170747.138223518
[2022-04-09 05:14:37.818336]Total energy: 17143043.922521036
[2022-04-09 05:16:06.369593]Total energy: 17164108.50516211
[2022-04-09 05:17:33.130117]Total energy: 17175808.138123117
[2022-04-09 05:22:36.896822]Total energy: 17188747.660190504
[2022-04-09 05:24:04.295481]Total energy: 17175797.954344265
[2022-04-09 05:25:30.944049]Total energy: 17166628.063715626
[2022-04-09 05:26:57.342108]Total energy: 17184128.816958543
[2022-04-09 05:28:24.396539]Total energy: 17154355.652201243
[2022-04-09 05:29:52.302206]Total energy: 17201215.318026453
[2022-04-09 05:31:29.214820]Total energy: 17196184.816786896
[2022-04-09 05:33:03.950001]Total energy: 17144987.533340648
[2022-04-09 05:34:31.216808]Total energy: 17161121.259290017
[2022-04-09 05:35:57.024508]Total energy: 17186583.121950973
[2022-04-09 05:37:26.492973]Total energy: 17168989.74285906
[2022-04-09 05:38:53.336259]Total energy: 17166709.315742966
[2022-04-09 05:40:20.421493]Total energy: 17194624.60645416
[2022-04-09 05:41:51.937937]Total energy: 17198249.892334968
[2022-04-09 05:43:25.659473]Total energy: 17165261.634142656
[2022-04-09 05:44:55.237730]Total energy: 17173706.73929861
[2022-04-09 05:46:23.697970]Total energy: 17194754.496653404
[2022-04-09 05:47:52.111049]Total energy: 17182002.670245152
[2022-04-09 05:49:19.017272]Total energy: 17170326.935086746
[2022-04-09 05:51:08.303381]Total energy: 17157409.145531517
[2022-04-09 05:52:54.507442]Total energy: 17169295.421183582
[2022-04-09 05:54:22.957635]Total energy: 17172016.56777407
[2022-04-09 05:55:50.460282]Total energy: 17173013.142432656
[2022-04-09 05:57:17.442614]Total energy: 17174667.89426722
[2022-04-09 05:58:48.132750]Total energy: 17181255.62608918
[2022-04-09 06:00:17.378501]Total energy: 17148692.915838614
[2022-04-09 06:01:49.506923]Total energy: 17175674.842747863
[2022-04-09 06:03:22.620145]Total energy: 17188708.89497216
[2022-04-09 06:04:50.996428]Total energy: 17157898.753552765
[2022-04-09 06:06:18.642030]Total energy: 17181990.279386207
[2022-04-09 06:07:45.977859]Total energy: 17180697.992823366
[2022-04-09 06:09:13.129766]Total energy: 17161060.149895243
[2022-04-09 06:10:55.308514]Total energy: 17188035.863467846
[2022-04-09 06:12:34.003553]Total energy: 17198179.895514254
[2022-04-09 06:14:08.850359]Total energy: 17158027.998587318
[2022-04-09 06:15:37.128772]Total energy: 17148794.65194187
[2022-04-09 06:17:02.620527]Total energy: 17160396.67969378
[2022-04-09 06:18:28.884481]Total energy: 17166442.545480993
[2022-04-09 06:19:55.486693]Total energy: 17176979.803411365
[2022-04-09 06:21:42.954430]Total energy: 17145636.454629
[2022-04-09 06:23:23.597012]Total energy: 17184916.519648638
[2022-04-09 06:24:51.107446]Total energy: 17158649.370715804
[2022-04-09 06:26:18.204531]Total energy: 17177193.016909998
[2022-04-09 06:27:46.356155]Total energy: 17166559.687293082
[2022-04-09 06:29:15.001992]Total energy: 17162502.982276957
[2022-04-09 06:31:03.491467]Total energy: 17149639.391697664
[2022-04-09 06:32:55.598573]Total energy: 17169946.910285983
[2022-04-09 06:34:30.479838]Total energy: 17175241.51212572
[2022-04-09 06:35:59.619521]Total energy: 17171599.629060492
[2022-04-09 06:37:25.730509]Total energy: 17168501.59621995
[2022-04-09 06:38:53.810518]Total energy: 17169490.874722395
[2022-04-09 06:40:42.997120]Total energy: 17158767.454166554
[2022-04-09 06:42:39.409935]Total energy: 17168945.714657184
[2022-04-09 06:44:09.087251]Total energy: 17191086.301660385
[2022-04-09 06:45:37.089122]Total energy: 17210395.242933206
[2022-04-09 06:47:09.836887]Total energy: 17187072.5621872
[2022-04-09 06:48:46.520428]Total energy: 17140912.333411828
[2022-04-09 06:50:47.623426]Total energy: 17186956.676212534
[2022-04-09 06:52:39.650979]Total energy: 17168777.541650653
[2022-04-09 06:54:09.346010]Total energy: 17162674.899121817
[2022-04-09 06:55:37.231256]Total energy: 17176076.971555043
[2022-04-09 06:57:04.641549]Total energy: 17191619.25872287
[2022-04-09 06:58:33.248763]Total energy: 17170342.922841676
[2022-04-09 07:00:00.916315]Total energy: 17183076.30152424
[2022-04-09 07:01:35.371635]Total energy: 17192237.111542765
[2022-04-09 07:03:01.486322]Total energy: 17163021.6440197
[2022-04-09 07:04:29.313703]Total energy: 17133211.42853644
[2022-04-09 07:05:56.039156]Total energy: 17145937.156781044
[2022-04-09 07:07:23.349155]Total energy: 17170545.861956257
[2022-04-09 07:08:50.969815]Total energy: 17168489.19939401
[2022-04-09 07:10:18.836286]Total energy: 17166198.097437646
[2022-04-09 07:12:07.671610]Total energy: 17158088.848786894
[2022-04-09 07:13:49.031340]Total energy: 17180589.331582285
[2022-04-09 07:15:17.654594]Total energy: 17170973.88805335
[2022-04-09 07:16:45.081931]Total energy: 17197750.81226196
[2022-04-09 07:18:11.774905]Total energy: 17164864.52644163
[2022-04-09 07:19:42.769155]Total energy: 17168096.0974937
[2022-04-09 07:21:30.175403]Total energy: 17167075.33215978
[2022-04-09 07:23:09.406561]Total energy: 17169454.637106407
[2022-04-09 07:24:56.135190]Total energy: 17186327.562404774
[2022-04-09 07:26:26.854791]Total energy: 17157350.355584186
[2022-04-09 07:31:21.112422]Total energy: 17168206.90527691
[2022-04-09 07:33:33.866594]Total energy: 17166986.15700204
[2022-04-09 07:35:01.394906]Total energy: 17146598.293082833
[2022-04-09 07:36:29.179325]Total energy: 17182882.33613228
[2022-04-09 07:37:57.088570]Total energy: 17123736.23827676
[2022-04-09 07:39:25.048857]Total energy: 17181650.60786376
[2022-04-09 07:41:05.557659]Total energy: 17185411.636876512
[2022-04-09 07:42:40.240447]Total energy: 17176213.539893735
[2022-04-09 07:44:14.636621]Total energy: 17205800.20632748
[2022-04-09 07:45:44.906116]Total energy: 17174009.428839214
[2022-04-09 07:47:12.751720]Total energy: 17187199.288993925
[2022-04-09 07:48:40.585045]Total energy: 17193992.73189094
[2022-04-09 07:50:10.794257]Total energy: 17181230.901439182
[2022-04-09 07:51:46.056130]Total energy: 17172600.605408482
[2022-04-09 07:53:21.549756]Total energy: 17187596.907901403
[2022-04-09 07:54:46.314579]Total energy: 17207453.59264704
[2022-04-09 07:56:17.983070]Total energy: 17224381.27410736
[2022-04-09 07:57:47.872286]Total energy: 17192588.13367279
[2022-04-09 07:59:15.679828]Total energy: 17180085.62566199
[2022-04-09 08:01:11.049792]Total energy: 17210622.22978085
[2022-04-09 08:02:51.489758]Total energy: 17204515.044929046
[2022-04-09 08:04:23.633075]Total energy: 17196645.857395977
[2022-04-09 08:05:50.755629]Total energy: 17214207.03626843
[2022-04-09 08:07:20.352476]Total energy: 17211919.50436628
[2022-04-09 08:08:47.673700]Total energy: 17195692.489063296
[2022-04-09 08:10:14.491511]Total energy: 17206285.026224345
[2022-04-09 08:11:51.338640]Total energy: 17189062.363560073
[2022-04-09 08:13:31.271509]Total energy: 17158793.745710645
[2022-04-09 08:15:00.488131]Total energy: 17176238.194174275
[2022-04-09 08:16:30.426278]Total energy: 17174444.667712227
[2022-04-09 08:17:57.002736]Total energy: 17183067.038770504
[2022-04-09 08:19:24.007281]Total energy: 17218681.66461828
[2022-04-09 08:21:09.566116]Total energy: 17210661.052310422
[2022-04-09 08:22:57.414314]Total energy: 17203722.035677783
[2022-04-09 08:24:31.723017]Total energy: 17184717.965855915
[2022-04-09 08:25:58.918338]Total energy: 17166161.535005715
[2022-04-09 08:27:25.815874]Total energy: 17178854.689427875
[2022-04-09 08:28:53.060061]Total energy: 17170094.354751386
[2022-04-09 08:30:44.790990]Total energy: 17175409.490248308
[2022-04-09 08:32:41.748425]Total energy: 17193343.791006945
[2022-04-09 08:34:09.866239]Total energy: 17225901.43330474
[2022-04-09 08:35:38.333328]Total energy: 17197317.54022193
[2022-04-09 08:37:08.093167]Total energy: 17197025.871683985
[2022-04-09 08:38:35.028675]Total energy: 17185858.709801927
[2022-04-09 08:40:03.463005]Total energy: 17216317.92518532
[2022-04-09 08:41:36.174473]Total energy: 17193092.266894322
[2022-04-09 08:43:04.898438]Total energy: 17198963.39319924
[2022-04-09 08:44:30.983534]Total energy: 17201048.768565886
[2022-04-09 08:46:01.151495]Total energy: 17194991.30874153
[2022-04-09 08:47:29.350799]Total energy: 17169829.293824904
[2022-04-09 08:48:55.880481]Total energy: 17190518.804603357
[2022-04-09 08:50:29.286769]Total energy: 17191415.455574427
[2022-04-09 08:52:26.144487]Total energy: 17174272.561151385
[2022-04-09 08:53:55.189373]Total energy: 17184206.200283524
[2022-04-09 08:55:23.800171]Total energy: 17206714.816779464
[2022-04-09 08:56:49.145129]Total energy: 17198842.562296417
[2022-04-09 08:58:17.306491]Total energy: 17207313.878185857
[2022-04-09 08:59:45.038361]Total energy: 17189521.74875777
[2022-04-09 09:01:29.544373]Total energy: 17203375.80470128
[2022-04-09 09:03:14.623523]Total energy: 17195359.594961405
[2022-04-09 09:04:51.433031]Total energy: 17174253.686775364
[2022-04-09 09:06:21.954859]Total energy: 17212091.831354007
[2022-04-09 09:07:48.275026]Total energy: 17188785.74094305
[2022-04-09 09:09:17.517560]Total energy: 17194335.830973107
[2022-04-09 09:11:21.717633]Total energy: 17164711.164531562
[2022-04-09 09:13:19.469871]Total energy: 17184937.803090826
[2022-04-09 09:15:00.535279]Total energy: 17172313.51936099
[2022-04-09 09:16:31.367563]Total energy: 17211983.103720717
[2022-04-09 09:18:02.897182]Total energy: 17169597.46728174
[2022-04-09 09:19:31.398683]Total energy: 17194467.161458157
[2022-04-09 09:20:58.141041]Total energy: 17157275.49144087
[2022-04-09 09:22:26.264410]Total energy: 17185176.268655352
[2022-04-09 09:23:53.330819]Total energy: 17185307.142279137
[2022-04-09 09:25:20.786525]Total energy: 17173847.26553567
[2022-04-09 09:26:47.776684]Total energy: 17200609.0996974
[2022-04-09 09:28:12.925592]Total energy: 17191094.642735086
[2022-04-09 09:29:39.444095]Total energy: 17163830.32547585
[2022-04-09 09:31:34.465908]Total energy: 17192664.178191107
[2022-04-09 09:33:35.144875]Total energy: 17178256.80309219
[2022-04-09 09:35:19.150282]Total energy: 17182062.879056714
[2022-04-09 09:36:55.451259]Total energy: 17182465.63337814
[2022-04-09 09:38:21.757496]Total energy: 17193296.04958662
[2022-04-09 09:39:49.414021]Total energy: 17200094.81767598
[2022-04-09 09:41:32.919627]Total energy: 17166856.349327378
[2022-04-09 09:43:22.355314]Total energy: 17195358.576642558
[2022-04-09 09:45:04.478701]Total energy: 17200603.481994234
[2022-04-09 09:46:37.946444]Total energy: 17166693.18141136
[2022-04-09 09:48:06.605876]Total energy: 17194849.4287791
[2022-04-09 09:49:34.357331]Total energy: 17163400.11698657
[2022-04-09 09:51:20.192832]Total energy: 17145743.42209891
[2022-04-09 09:53:16.848141]Total energy: 17192893.116747577
[2022-04-09 09:54:52.792132]Total energy: 17200967.947970744
[2022-04-09 09:56:22.249903]Total energy: 17156417.026963312
[2022-04-09 09:57:48.511589]Total energy: 17203838.112916302
[2022-04-09 09:59:15.965475]Total energy: 17197636.1140222
[2022-04-09 10:01:18.239384]Total energy: 17191044.717395313
[2022-04-09 10:03:08.407660]Total energy: 17189732.46154357
[2022-04-09 10:04:46.175589]Total energy: 17185470.50333758
[2022-04-09 10:06:15.863053]Total energy: 17200681.905248743
[2022-04-09 10:07:42.328176]Total energy: 17179015.020083006
[2022-04-09 10:09:08.932691]Total energy: 17199149.458404906
[2022-04-09 10:11:13.386888]Total energy: 17176550.801717564
[2022-04-09 10:13:12.496136]Total energy: 17191761.15554951
[2022-04-09 10:14:50.291827]Total energy: 17185450.276127618
[2022-04-09 10:16:17.276514]Total energy: 17173274.93196923
[2022-04-09 10:17:44.365838]Total energy: 17170877.653635938
[2022-04-09 10:19:12.096994]Total energy: 17173487.540922705
[2022-04-09 10:21:13.666665]Total energy: 17196066.36646545
[2022-04-09 10:23:18.293444]Total energy: 17137584.13438618
[2022-04-09 10:25:05.171581]Total energy: 17197315.114209745
[2022-04-09 10:26:41.988501]Total energy: 17174509.29134102
[2022-04-09 10:28:07.894361]Total energy: 17197820.167233165
[2022-04-09 10:29:35.122757]Total energy: 17186382.90295052
[2022-04-09 10:31:41.572293]Total energy: 17161762.960117355
[2022-04-09 10:33:32.813724]Total energy: 17183042.88595131
[2022-04-09 10:34:58.981957]Total energy: 17176084.701112613
[2022-04-09 10:36:28.253742]Total energy: 17191286.018423893
[2022-04-09 10:37:55.594741]Total energy: 17186834.71101669
[2022-04-09 10:39:26.090653]Total energy: 17171592.142429885
[2022-04-09 10:41:27.242968]Total energy: 17187581.118992824
[2022-04-09 10:43:17.862689]Total energy: 17189604.565220106
[2022-04-09 10:44:51.924197]Total energy: 17185575.289389055
[2022-04-09 10:46:19.413645]Total energy: 17201891.613090847
[2022-04-09 10:47:47.598819]Total energy: 17204070.015351813
[2022-04-09 10:49:16.381898]Total energy: 17183254.43140123
[2022-04-09 10:51:26.842653]Total energy: 17185656.128801376
[2022-04-09 10:53:25.513566]Total energy: 17174957.69066623
[2022-04-09 10:55:10.388834]Total energy: 17174151.776390776
[2022-04-09 10:56:44.833299]Total energy: 17210048.952978484
[2022-04-09 10:58:11.128880]Total energy: 17181022.47247137
[2022-04-09 10:59:38.430186]Total energy: 17183864.402887452
[2022-04-09 11:01:38.066118]Total energy: 17178522.31060859
[2022-04-09 11:03:11.134307]Total energy: 17179454.40470335
[2022-04-09 11:04:37.983230]Total energy: 17160505.743978813
[2022-04-09 11:06:04.628154]Total energy: 17192166.29182033
[2022-04-09 11:07:33.707776]Total energy: 17163231.042948984
[2022-04-09 11:09:00.454045]Total energy: 17199568.73067992
[2022-04-09 11:10:48.950407]Total energy: 17174561.95741341
[2022-04-09 11:12:38.406763]Total energy: 17184028.08990364
[2022-04-09 11:14:08.694556]Total energy: 17167196.378495704
[2022-04-09 11:15:39.528118]Total energy: 17189586.526512202
[2022-04-09 11:17:09.956948]Total energy: 17176627.115459397
[2022-04-09 11:18:41.037110]Total energy: 17188746.344971526
[2022-04-09 11:20:07.307924]Total energy: 17217111.043298557
[2022-04-09 11:21:51.872865]Total energy: 17166233.174006682
[2022-04-09 11:23:36.949956]Total energy: 17206589.96698918
[2022-04-09 11:25:05.645139]Total energy: 17186072.787258632
[2022-04-09 11:26:34.257795]Total energy: 17197145.533380963
[2022-04-09 11:28:01.831325]Total energy: 17183946.36882297
[2022-04-09 11:29:29.515181]Total energy: 17170313.193037994
[2022-04-09 11:31:18.511120]Total energy: 17176636.86951333
[2022-04-09 11:32:55.137600]Total energy: 17196799.78523109
[2022-04-09 11:34:22.574022]Total energy: 17173656.997838434
[2022-04-09 11:35:48.980935]Total energy: 17173031.38916937
[2022-04-09 11:37:16.739340]Total energy: 17156344.476408727
[2022-04-09 11:38:43.076264]Total energy: 17176079.326508243
[2022-04-09 11:40:11.230742]Total energy: 17197928.41901129
[2022-04-09 11:41:54.258871]Total energy: 17185066.98128428
[2022-04-09 11:43:47.873549]Total energy: 17180448.465398747
[2022-04-09 11:45:28.363181]Total energy: 17209994.11111178
[2022-04-09 11:47:00.636098]Total energy: 17172151.51063179
[2022-04-09 11:48:29.629711]Total energy: 17174554.520907246
[2022-04-09 11:49:57.390493]Total energy: 17177576.670575112
[2022-04-09 11:51:28.603463]Total energy: 17196836.931345485
[2022-04-09 11:53:11.504716]Total energy: 17191406.33039946
[2022-04-09 11:54:39.259564]Total energy: 17178323.21227327
[2022-04-09 11:56:06.567814]Total energy: 17170658.806589082
[2022-04-09 11:57:37.176700]Total energy: 17195882.36726242
[2022-04-09 11:59:01.088299]Total energy: 17172312.85064293
[2022-04-09 12:00:58.333871]Total energy: 17156658.010920152
[2022-04-09 12:02:43.491397]Total energy: 17173570.890309792
[2022-04-09 12:04:26.676419]Total energy: 17192466.24602606
[2022-04-09 12:06:02.700538]Total energy: 17169474.15902458
[2022-04-09 12:07:31.098915]Total energy: 17165946.807161205
[2022-04-09 12:08:58.657424]Total energy: 17175140.330887288
[2022-04-09 12:10:46.865423]Total energy: 17183134.343121547
[2022-04-09 12:12:20.260738]Total energy: 17194178.295034032
[2022-04-09 12:13:47.544893]Total energy: 17191367.860448338
[2022-04-09 12:15:15.697382]Total energy: 17168058.137518957
[2022-04-09 12:16:43.023521]Total energy: 17183045.28613411
[2022-04-09 12:18:10.529885]Total energy: 17176891.762527972
[2022-04-09 12:19:45.369266]Total energy: 17216918.64715598
[2022-04-09 12:21:32.518922]Total energy: 17186482.963597566
[2022-04-09 12:23:14.032411]Total energy: 17200076.042975504
[2022-04-09 12:24:43.982656]Total energy: 17187148.268459767
[2022-04-09 12:26:12.121331]Total energy: 17180185.44294464
[2022-04-09 12:27:43.454090]Total energy: 17177301.356055897
[2022-04-09 12:29:13.425999]Total energy: 17208054.20443003
[2022-04-09 12:31:04.851647]Total energy: 17197926.687246684
[2022-04-09 12:33:02.297772]Total energy: 17198146.71702043
[2022-04-09 12:34:36.692213]Total energy: 17170322.3477251
[2022-04-09 12:36:05.218210]Total energy: 17211687.61701562
[2022-04-09 12:37:30.834804]Total energy: 17175850.28125691
[2022-04-09 12:38:58.461863]Total energy: 17167068.704908483
[2022-04-09 12:40:57.385982]Total energy: 17173811.169023804
[2022-04-09 12:42:48.828077]Total energy: 17151304.65280335
[2022-04-09 12:44:24.860127]Total energy: 17159158.377661105
[2022-04-09 12:45:52.381912]Total energy: 17189292.967195924
[2022-04-09 12:47:21.268913]Total energy: 17190205.998918425
[2022-04-09 12:48:49.876256]Total energy: 17202332.432083145
[2022-04-09 12:50:17.792001]Total energy: 17174260.5137063
[2022-04-09 12:51:55.855999]Total energy: 17201186.803269386
[2022-04-09 12:53:30.335923]Total energy: 17193800.10880655
[2022-04-09 12:54:57.568282]Total energy: 17156948.31083228
[2022-04-09 12:56:24.248882]Total energy: 17171803.712818354
[2022-04-09 12:57:49.502121]Total energy: 17178476.690660615
[2022-04-09 12:59:16.997043]Total energy: 17181252.52922986
[2022-04-09 13:01:03.516393]Total energy: 17181541.992695916
[2022-04-09 13:02:46.993774]Total energy: 17195134.894774493
[2022-04-09 13:04:31.288617]Total energy: 17214999.281662893
[2022-04-09 13:06:04.982281]Total energy: 17160082.32159156
[2022-04-09 13:07:34.072668]Total energy: 17219112.90449073
[2022-04-09 13:09:00.854953]Total energy: 17168772.30960923
[2022-04-09 13:10:52.858501]Total energy: 17198056.282436885
[2022-04-09 13:12:37.910485]Total energy: 17193036.298237387
[2022-04-09 13:14:13.401299]Total energy: 17160354.16808363
[2022-04-09 13:15:39.773775]Total energy: 17179685.01442635
[2022-04-09 13:17:08.570611]Total energy: 17184384.726987924
[2022-04-09 13:18:37.478498]Total energy: 17172627.808054384
[2022-04-09 13:20:04.932534]Total energy: 17198517.95026617
[2022-04-09 13:21:32.299529]Total energy: 17173602.17331015
[2022-04-09 13:23:00.931955]Total energy: 17195987.321974326
[2022-04-09 13:24:28.679241]Total energy: 17187403.46956107
[2022-04-09 13:25:58.166543]Total energy: 17197813.12551937
[2022-04-09 13:27:28.591036]Total energy: 17193226.62149604
[2022-04-09 13:28:57.601909]Total energy: 17171084.144314475
[2022-04-09 13:30:39.409192]Total energy: 17202490.06044468
[2022-04-09 13:32:27.284133]Total energy: 17174685.363015722
[2022-04-09 13:34:02.321119]Total energy: 17184251.625369586
[2022-04-09 13:35:31.613507]Total energy: 17189424.564687632
[2022-04-09 13:37:00.940823]Total energy: 17204351.644415412
[2022-04-09 13:38:30.621880]Total energy: 17194248.326350924
[2022-04-09 13:39:57.481992]Total energy: 17189911.99222252
[2022-04-09 13:41:30.800998]Total energy: 17181104.86767886
[2022-04-09 13:43:02.008769]Total energy: 17165763.557939705
[2022-04-09 13:44:30.002324]Total energy: 17185741.389362294
[2022-04-09 13:45:59.953761]Total energy: 17195217.304508906
[2022-04-09 13:47:28.087000]Total energy: 17170181.10160577
[2022-04-09 13:48:58.609769]Total energy: 17202311.983479522
[2022-04-09 13:50:48.573645]Total energy: 17183449.848450754
[2022-04-09 13:52:57.257632]Total energy: 17180848.464513216
[2022-04-09 13:55:18.173577]Total energy: 17186572.586773474
[2022-04-09 13:57:43.337737]Total energy: 17154930.81168769
[2022-04-09 14:00:14.552297]Total energy: 17186375.968252692
[2022-04-09 14:02:41.253380]Total energy: 17186001.749206673
[2022-04-09 14:04:58.061766]Total energy: 17163653.413916506
[2022-04-09 14:07:11.261185]Total energy: 17198440.82852484
[2022-04-09 14:09:32.407731]Total energy: 17189896.972638726
[2022-04-09 14:11:45.706330]Total energy: 17199437.277023666
[2022-04-09 14:13:51.100087]Total energy: 17172485.711646356
[2022-04-09 14:16:12.894843]Total energy: 17189544.715993106
[2022-04-09 14:18:33.338759]Total energy: 17193291.561255902
[2022-04-09 14:20:12.417842]Total energy: 17179962.63531819
[2022-04-09 14:21:40.415252]Total energy: 17179142.740794435
[2022-04-09 14:23:11.789151]Total energy: 17198265.676168982
[2022-04-09 14:24:37.249629]Total energy: 17190709.781456664
[2022-04-09 14:26:04.652978]Total energy: 17172832.75524413
[2022-04-09 14:27:32.130394]Total energy: 17185818.887972083
[2022-04-09 14:28:59.187423]Total energy: 17180826.299875397
[2022-04-09 14:30:42.860853]Total energy: 17171883.56435432
[2022-04-09 14:32:39.702429]Total energy: 17177796.294448685
[2022-04-09 14:34:15.873073]Total energy: 17184046.486897714
[2022-04-09 14:35:44.433968]Total energy: 17175059.601176143
[2022-04-09 14:37:18.972240]Total energy: 17180479.368169807
[2022-04-09 14:38:47.098008]Total energy: 17198622.15251551
[2022-04-09 14:40:17.914756]Total energy: 17184132.405370925
[2022-04-09 14:42:02.979061]Total energy: 17184992.457003336
[2022-04-09 14:43:46.932816]Total energy: 17152993.16041958
[2022-04-09 14:45:28.857499]Total energy: 17190308.676995184
[2022-04-09 14:47:05.546998]Total energy: 17181353.89692074
[2022-04-09 14:48:36.416709]Total energy: 17189515.003302068
[2022-04-09 14:50:03.993316]Total energy: 17201230.953310803
[2022-04-09 14:51:39.196324]Total energy: 17205547.65487686
[2022-04-09 14:53:14.827537]Total energy: 17185077.925438773
[2022-04-09 14:54:46.225565]Total energy: 17188381.133875493
[2022-04-09 14:56:13.662580]Total energy: 17177007.823778335
[2022-04-09 14:57:43.150443]Total energy: 17176665.865452096
[2022-04-09 14:59:10.913250]Total energy: 17174255.52402106
[2022-04-09 15:01:03.809077]Total energy: 17211733.639571395
[2022-04-09 15:02:39.014360]Total energy: 17170723.564792637
[2022-04-09 15:04:06.742191]Total energy: 17175589.413553093
[2022-04-09 15:05:38.317335]Total energy: 17206567.250164572
[2022-04-09 15:07:04.460961]Total energy: 17194554.41243482
[2022-04-09 15:08:33.277165]Total energy: 17160224.359579943
[2022-04-09 15:10:01.217530]Total energy: 17193949.37701893
[2022-04-09 15:11:35.416252]Total energy: 17207878.04077701
[2022-04-09 15:13:12.485742]Total energy: 17165732.791422438
[2022-04-09 15:14:49.452506]Total energy: 17187609.83343723
[2022-04-09 15:16:17.093968]Total energy: 17176821.776027128
[2022-04-09 15:17:41.424270]Total energy: 17179940.41347271
[2022-04-09 15:19:06.961402]Total energy: 17190178.54164646
[2022-04-09 15:20:59.205011]Total energy: 17193000.32873356
[2022-04-09 15:22:42.304993]Total energy: 17173644.368304573
[2022-04-09 15:24:08.995697]Total energy: 17203177.051209863
[2022-04-09 15:25:35.803637]Total energy: 17195796.85019994
[2022-04-09 15:27:02.613624]Total energy: 17185828.635734744
[2022-04-09 15:28:27.047426]Total energy: 17165717.884044036
[2022-04-09 15:29:44.507335]Total energy: 17192435.768258285
[2022-04-09 15:31:30.937883]Total energy: 17194781.32463354
[2022-04-09 15:33:08.560856]Total energy: 17164222.63720418
[2022-04-09 15:34:36.216144]Total energy: 17176171.825451817
[2022-04-09 15:36:00.369613]Total energy: 17166632.1989577
[2022-04-09 15:37:28.192951]Total energy: 17169932.535866793
[2022-04-09 15:38:53.266623]Total energy: 17190199.64447778
[2022-04-09 15:40:22.017719]Total energy: 17209388.13680219
[2022-04-09 15:42:09.264716]Total energy: 17178115.983057104
[2022-04-09 15:43:37.528428]Total energy: 17195850.324625023
[2022-04-09 15:45:05.225968]Total energy: 17197388.713586755
[2022-04-09 15:46:30.906428]Total energy: 17187158.315156594
[2022-04-09 15:47:59.975103]Total energy: 17194851.052511342
[2022-04-09 15:49:28.082402]Total energy: 17175886.02892664
[2022-04-09 15:51:03.504495]Total energy: 17179660.155882936
[2022-04-09 15:52:38.220647]Total energy: 17146751.86430009
[2022-04-09 15:54:05.699344]Total energy: 17203297.08647113
[2022-04-09 15:55:33.629186]Total energy: 17209148.90534033
[2022-04-09 15:56:59.914939]Total energy: 17175683.522093866
[2022-04-09 15:58:26.340455]Total energy: 17188057.393842354
[2022-04-09 15:59:53.733940]Total energy: 17192177.1900347
[2022-04-09 16:01:30.963585]Total energy: 17194453.83965254
[2022-04-09 16:03:12.530246]Total energy: 17167549.06947311
[2022-04-09 16:04:39.262234]Total energy: 17193907.50757126
[2022-04-09 16:06:07.705063]Total energy: 17168913.828434095
[2022-04-09 16:07:34.332654]Total energy: 17176679.972294882
[2022-04-09 16:09:01.452020]Total energy: 17181102.248673532
[2022-04-09 16:11:06.593506]Total energy: 17190373.4586971
[2022-04-09 16:13:05.542698]Total energy: 17187513.36314571
[2022-04-09 16:14:41.859564]Total energy: 17195402.384971637
[2022-04-09 16:16:11.556002]Total energy: 17185660.860553667
[2022-04-09 16:17:35.447402]Total energy: 17190484.359615393
[2022-04-09 16:18:58.328721]Total energy: 17171231.938044596
[2022-04-09 16:20:15.663494]Total energy: 17181000.568546545
[2022-04-09 16:21:51.084284]Total energy: 17183490.321051873
[2022-04-09 16:23:31.591508]Total energy: 17169799.08156101
[2022-04-09 16:25:04.241089]Total energy: 17187094.55970329
[2022-04-09 16:26:30.560829]Total energy: 17181556.970043816
[2022-04-09 16:27:59.489620]Total energy: 17193672.847713474
[2022-04-09 16:29:26.608508]Total energy: 17168064.21183009
[2022-04-09 16:31:10.289458]Total energy: 17179811.53111189
[2022-04-09 16:32:55.664342]Total energy: 17170664.83572147
[2022-04-09 16:34:33.515450]Total energy: 17184017.17001937
[2022-04-09 16:36:02.389625]Total energy: 17170154.47888956
[2022-04-09 16:37:29.609376]Total energy: 17191590.570607834
[2022-04-09 16:38:57.786429]Total energy: 17197816.662540466
[2022-04-09 16:40:39.284147]Total energy: 17174932.924868163
[2022-04-09 16:42:25.241933]Total energy: 17194457.52147013
[2022-04-09 16:44:04.623279]Total energy: 17155032.45391454
[2022-04-09 16:45:41.509214]Total energy: 17199335.878625616
[2022-04-09 16:47:08.767509]Total energy: 17195814.086443212
[2022-04-09 16:48:35.938055]Total energy: 17186837.95563128
[2022-04-09 16:50:03.851166]Total energy: 17197783.508382555
[2022-04-09 16:51:40.227799]Total energy: 17192958.86218555
[2022-04-09 16:53:14.934138]Total energy: 17187485.412321072
[2022-04-09 16:54:41.169940]Total energy: 17187207.810211997
[2022-04-09 16:56:08.897186]Total energy: 17193201.26171908
[2022-04-09 16:57:31.072735]Total energy: 17177275.065709036
[2022-04-09 16:59:00.157625]Total energy: 17185812.169401854
