initial: 116 - diverse_no_blind_seed
[2022-04-10 23:37:08.716391]Total energy: 17062705.549814954
[2022-04-10 23:38:27.812676]Total energy: 17061905.352962505
[2022-04-10 23:39:45.791572]Total energy: 17055046.239641286
[2022-04-10 23:41:21.160269]Total energy: 17084904.993995965
[2022-04-10 23:42:53.201229]Total energy: 17060154.735481884
[2022-04-10 23:44:21.756219]Total energy: 17073308.410114676
[2022-04-10 23:45:39.210655]Total energy: 17050501.944952633
[2022-04-10 23:46:57.780978]Total energy: 17038526.074884437
[2022-04-10 23:48:17.387181]Total energy: 17057726.57231508
[2022-04-10 23:49:35.330205]Total energy: 17079314.6017188
[2022-04-10 23:51:20.192532]Total energy: 17033187.717423536
[2022-04-10 23:53:12.932402]Total energy: 17049154.298518166
[2022-04-10 23:54:39.596004]Total energy: 17053454.7856142
[2022-04-10 23:56:06.468992]Total energy: 17049366.318093445
[2022-04-10 23:57:28.702476]Total energy: 17059057.7797487
[2022-04-10 23:58:44.721603]Total energy: 17063060.758205134
[2022-04-11 00:00:04.529896]Total energy: 17054945.240624156
[2022-04-11 00:01:29.843484]Total energy: 17057079.63852519
[2022-04-11 00:03:00.579416]Total energy: 17053066.303958353
[2022-04-11 00:04:22.687313]Total energy: 17023079.321866006
[2022-04-11 00:05:39.430218]Total energy: 17047767.637659248
[2022-04-11 00:06:55.989170]Total energy: 17039173.436099794
[2022-04-11 00:08:12.689474]Total energy: 17047991.958159786
[2022-04-11 00:09:29.991044]Total energy: 17060774.99922261
[2022-04-11 00:11:05.381055]Total energy: 17066072.584620725
[2022-04-11 00:12:46.454869]Total energy: 17070526.224575818
[2022-04-11 00:14:04.943331]Total energy: 17050859.73292661
[2022-04-11 00:15:25.151890]Total energy: 17067124.576189566
[2022-04-11 00:16:42.784863]Total energy: 17073649.588450897
[2022-04-11 00:18:00.079404]Total energy: 17078129.33211306
[2022-04-11 00:19:16.693122]Total energy: 17054630.706584807
[2022-04-11 00:20:41.092400]Total energy: 17055455.279629886
[2022-04-11 00:22:10.924173]Total energy: 17049774.313858066
[2022-04-11 00:23:31.133635]Total energy: 17029606.111120686
[2022-04-11 00:24:50.763260]Total energy: 17059827.850819398
[2022-04-11 00:26:14.585649]Total energy: 17070255.005395077
[2022-04-11 00:27:33.954967]Total energy: 17057167.732891355
[2022-04-11 00:28:56.167142]Total energy: 17034176.329278562
[2022-04-11 00:30:15.409407]Total energy: 17054032.15535313
[2022-04-11 00:31:40.590676]Total energy: 17033893.806484956
[2022-04-11 00:33:03.698171]Total energy: 17061320.790013064
[2022-04-11 00:34:22.712903]Total energy: 17057331.243725784
[2022-04-11 00:35:42.415460]Total energy: 17044146.867965695
[2022-04-11 00:37:01.764515]Total energy: 17067097.74640536
[2022-04-11 00:38:19.775576]Total energy: 17038272.296630777
[2022-04-11 00:39:38.271964]Total energy: 17052521.675524354
[2022-04-11 00:40:56.613413]Total energy: 17044968.65321375
[2022-04-11 00:42:16.146120]Total energy: 17049155.58619082
[2022-04-11 00:43:32.942983]Total energy: 17034186.607084624
[2022-04-11 00:44:53.789711]Total energy: 17065471.73528471
[2022-04-11 00:46:13.266138]Total energy: 17056010.302011706
[2022-04-11 00:47:32.511828]Total energy: 17064189.47744395
[2022-04-11 00:48:52.252497]Total energy: 17017131.335654397
[2022-04-11 00:50:11.577195]Total energy: 17047845.568461917
[2022-04-11 00:51:26.813997]Total energy: 17046145.535032444
[2022-04-11 00:52:43.661783]Total energy: 17025207.634144183
[2022-04-11 00:54:00.359953]Total energy: 17038805.139351953
[2022-04-11 00:55:16.879839]Total energy: 17037514.57590098
[2022-04-11 00:56:33.248610]Total energy: 17072086.792379618
[2022-04-11 00:57:51.691697]Total energy: 17042871.14902903
[2022-04-11 00:59:07.965468]Total energy: 17043877.1469731
[2022-04-11 01:00:31.619350]Total energy: 17043674.220770046
[2022-04-11 01:01:55.797416]Total energy: 17052604.710204456
[2022-04-11 01:03:14.455045]Total energy: 17059416.74989919
[2022-04-11 01:04:31.319560]Total energy: 17024630.597184625
[2022-04-11 01:05:45.977621]Total energy: 17046311.725824106
[2022-04-11 01:07:00.948514]Total energy: 17039526.83407721
[2022-04-11 01:08:16.881780]Total energy: 17055298.6335726
[2022-04-11 01:09:31.479663]Total energy: 17061309.804245483
[2022-04-11 01:10:52.355889]Total energy: 17044690.78807466
[2022-04-11 01:12:12.330362]Total energy: 17045108.253965516
[2022-04-11 01:13:28.213866]Total energy: 17041174.090166826
[2022-04-11 01:14:45.147179]Total energy: 17062255.21543178
[2022-04-11 01:16:00.601398]Total energy: 17033173.229395784
[2022-04-11 01:17:17.837455]Total energy: 17046698.73285078
[2022-04-11 01:18:37.159855]Total energy: 17045187.186017863
[2022-04-11 01:19:54.472251]Total energy: 17046862.15634565
[2022-04-11 01:21:13.296182]Total energy: 17055583.14564623
[2022-04-11 01:22:30.691804]Total energy: 17051056.72770012
[2022-04-11 01:23:49.006253]Total energy: 17030576.933944236
[2022-04-11 01:25:05.356446]Total energy: 17031977.97410715
[2022-04-11 01:26:20.367419]Total energy: 17026404.29929674
[2022-04-11 01:27:37.830531]Total energy: 17038328.712644387
[2022-04-11 01:28:55.033163]Total energy: 17035513.067995295
[2022-04-11 01:30:10.141593]Total energy: 17028838.57081432
[2022-04-11 01:31:32.046757]Total energy: 17045263.861960962
[2022-04-11 01:33:00.138279]Total energy: 17031825.810786135
[2022-04-11 01:34:23.176897]Total energy: 17050622.676699042
[2022-04-11 01:35:38.600562]Total energy: 17042997.750405926
[2022-04-11 01:36:59.093469]Total energy: 17036274.45845966
[2022-04-11 01:38:15.395360]Total energy: 17050669.70400033
[2022-04-11 01:39:35.337422]Total energy: 17044623.95794139
[2022-04-11 01:41:23.719720]Total energy: 17086908.469733577
[2022-04-11 01:43:08.759566]Total energy: 17044024.028306972
[2022-04-11 01:44:36.913481]Total energy: 17069089.129452597
[2022-04-11 01:46:24.746899]Total energy: 17041201.29056304
[2022-04-11 01:48:06.926627]Total energy: 17051951.95061039
[2022-04-11 01:49:25.597850]Total energy: 17042635.561837852
[2022-04-11 01:51:01.271729]Total energy: 17046513.87201566
[2022-04-11 01:52:35.427979]Total energy: 17058664.97904016
[2022-04-11 01:53:51.676896]Total energy: 17053541.54236482
[2022-04-11 01:55:08.305821]Total energy: 17031002.07792249
[2022-04-11 01:56:24.831249]Total energy: 17055452.405668095
[2022-04-11 01:57:40.331020]Total energy: 17050339.67877731
[2022-04-11 01:58:58.326801]Total energy: 17068758.44189933
[2022-04-11 02:00:14.278830]Total energy: 17041123.349767175
[2022-04-11 02:01:41.477304]Total energy: 17028579.087355077
[2022-04-11 02:02:59.601663]Total energy: 17028118.109561738
[2022-04-11 02:04:16.967246]Total energy: 17052209.19113888
[2022-04-11 02:05:32.981704]Total energy: 17050183.945881087
[2022-04-11 02:06:49.383848]Total energy: 17035052.48787637
[2022-04-11 02:08:05.246320]Total energy: 17056221.803574704
[2022-04-11 02:09:21.326791]Total energy: 17047010.926740795
[2022-04-11 02:10:45.059377]Total energy: 17049063.7159655
[2022-04-11 02:12:05.684637]Total energy: 17036154.361200053
[2022-04-11 02:13:29.894858]Total energy: 17071161.60026126
[2022-04-11 02:14:45.972810]Total energy: 17039816.203577846
[2022-04-11 02:16:02.563618]Total energy: 17051273.977356743
[2022-04-11 02:17:18.285809]Total energy: 17081342.262996003
[2022-04-11 02:18:33.716365]Total energy: 17043396.858133864
[2022-04-11 02:19:49.842565]Total energy: 17062786.193221968
[2022-04-11 02:21:06.079236]Total energy: 17047995.46411763
[2022-04-11 02:22:21.518996]Total energy: 17052737.96686408
[2022-04-11 02:23:38.474233]Total energy: 17063501.841261968
[2022-04-11 02:24:56.320704]Total energy: 17053793.0009665
[2022-04-11 02:26:12.043279]Total energy: 17045732.660448816
[2022-04-11 02:27:29.044734]Total energy: 17074341.644380324
[2022-04-11 02:28:44.192764]Total energy: 17047695.674222216
[2022-04-11 02:29:59.216142]Total energy: 17024353.058435038
[2022-04-11 02:31:24.570060]Total energy: 17019245.30640569
[2022-04-11 02:32:45.003412]Total energy: 17061821.462273214
[2022-04-11 02:34:05.412186]Total energy: 17044207.10219372
[2022-04-11 02:35:23.447533]Total energy: 17037143.445648674
[2022-04-11 02:36:40.928319]Total energy: 17034993.160696995
[2022-04-11 02:37:58.943052]Total energy: 17041464.90325201
[2022-04-11 02:39:14.284728]Total energy: 17035688.056410197
[2022-04-11 02:41:04.701087]Total energy: 17038174.668119922
[2022-04-11 02:42:48.502142]Total energy: 17044962.135422334
[2022-04-11 02:44:16.943418]Total energy: 17054466.743935954
[2022-04-11 02:45:50.329830]Total energy: 17039417.397407368
[2022-04-11 02:47:18.867877]Total energy: 17047606.964671943
[2022-04-11 02:48:36.470767]Total energy: 17026398.920650702
[2022-04-11 02:49:51.870685]Total energy: 17028774.113254774
[2022-04-11 02:51:09.194497]Total energy: 17042431.747928903
[2022-04-11 02:52:27.228700]Total energy: 17046421.9266317
[2022-04-11 02:53:44.162547]Total energy: 17035597.900540173
[2022-04-11 02:54:59.263030]Total energy: 17042759.07731479
[2022-04-11 02:56:16.322707]Total energy: 17031364.96792836
[2022-04-11 02:57:33.175763]Total energy: 17052044.501626294
[2022-04-11 02:58:49.297140]Total energy: 17041810.88107928
[2022-04-11 03:00:07.138321]Total energy: 17057764.7123903
[2022-04-11 03:01:26.340671]Total energy: 17033091.16753997
[2022-04-11 03:02:44.018756]Total energy: 17047454.31145356
[2022-04-11 03:04:02.901040]Total energy: 17058806.948606048
[2022-04-11 03:05:21.007209]Total energy: 17045766.10011972
[2022-04-11 03:06:39.536187]Total energy: 17051229.50780713
[2022-04-11 03:07:54.901503]Total energy: 17056375.542041313
[2022-04-11 03:09:12.982306]Total energy: 17053725.459477574
[2022-04-11 03:10:35.550692]Total energy: 17049766.057570204
[2022-04-11 03:12:05.266728]Total energy: 17048870.239955846
[2022-04-11 03:13:34.891956]Total energy: 17052396.613487385
[2022-04-11 03:14:57.131001]Total energy: 17056622.817822587
[2022-04-11 03:16:15.672900]Total energy: 17058985.77253652
[2022-04-11 03:17:34.229788]Total energy: 17038011.313300475
[2022-04-11 03:18:51.150407]Total energy: 17041191.20315957
[2022-04-11 03:20:10.649412]Total energy: 17054454.326645155
[2022-04-11 03:21:46.315462]Total energy: 17056467.6002252
[2022-04-11 03:23:27.043424]Total energy: 17054005.728533432
[2022-04-11 03:24:50.376601]Total energy: 17052307.337289914
[2022-04-11 03:26:06.504716]Total energy: 17049342.27370806
[2022-04-11 03:27:22.739879]Total energy: 17049474.43818866
[2022-04-11 03:28:37.871883]Total energy: 17047010.501862355
[2022-04-11 03:29:54.172359]Total energy: 17039667.107638706
[2022-04-11 03:31:12.269883]Total energy: 17031371.02862438
[2022-04-11 03:32:29.418661]Total energy: 17047672.25760843
[2022-04-11 03:33:46.585891]Total energy: 17051409.992693808
[2022-04-11 03:35:01.467374]Total energy: 17039102.824152336
[2022-04-11 03:36:17.251581]Total energy: 17053048.785467595
[2022-04-11 03:37:33.590540]Total energy: 17033258.343122028
[2022-04-11 03:38:50.089126]Total energy: 17030457.013466146
[2022-04-11 03:40:07.351766]Total energy: 17046376.183911923
[2022-04-11 03:41:33.849670]Total energy: 17040092.653193068
[2022-04-11 03:42:56.765561]Total energy: 17045541.301755756
[2022-04-11 03:44:13.682430]Total energy: 17021511.898049213
[2022-04-11 03:45:29.117248]Total energy: 17071241.388352554
[2022-04-11 03:46:45.164276]Total energy: 17017848.028121352
[2022-04-11 03:48:01.519993]Total energy: 17048727.15203538
[2022-04-11 03:49:19.285408]Total energy: 17054359.4218814
[2022-04-11 03:50:53.503559]Total energy: 17021821.53415124
[2022-04-11 03:52:26.199979]Total energy: 17027642.023792773
[2022-04-11 03:53:53.938122]Total energy: 17057363.592246972
[2022-04-11 03:55:25.944924]Total energy: 17032283.9922168
[2022-04-11 03:56:42.446801]Total energy: 17039544.87849009
[2022-04-11 03:58:00.379186]Total energy: 17037224.465742473
[2022-04-11 03:59:17.817132]Total energy: 17030002.53998677
[2022-04-11 04:00:41.189537]Total energy: 17043886.55248753
[2022-04-11 04:01:58.921331]Total energy: 17078758.575903565
[2022-04-11 04:03:13.929178]Total energy: 17050402.139424633
[2022-04-11 04:04:50.967111]Total energy: 17021447.427628458
[2022-04-11 04:06:08.982200]Total energy: 17063105.94849177
[2022-04-11 04:07:27.023511]Total energy: 17058539.18172092
[2022-04-11 04:08:53.130700]Total energy: 17046095.57479357
[2022-04-11 04:10:08.184281]Total energy: 17049559.443954267
[2022-04-11 04:11:25.936964]Total energy: 17042221.18101887
[2022-04-11 04:12:41.601255]Total energy: 17033700.16881107
[2022-04-11 04:13:58.890303]Total energy: 17049283.051845443
[2022-04-11 04:15:14.993367]Total energy: 17019713.134425104
[2022-04-11 04:16:32.027915]Total energy: 17042874.583416514
[2022-04-11 04:17:50.549228]Total energy: 17029966.77920371
[2022-04-11 04:19:10.586822]Total energy: 17018683.95884595
[2022-04-11 04:20:36.245959]Total energy: 17033940.448141374
[2022-04-11 04:22:03.280161]Total energy: 17045043.238246642
[2022-04-11 04:23:19.901229]Total energy: 17048627.151250433
[2022-04-11 04:24:36.375082]Total energy: 17043818.56521291
[2022-04-11 04:25:52.844538]Total energy: 17039523.181295224
[2022-04-11 04:27:09.890023]Total energy: 17059069.992547017
[2022-04-11 04:28:27.003391]Total energy: 17036307.962594677
[2022-04-11 04:29:44.660847]Total energy: 17052940.253834154
[2022-04-11 04:31:04.502372]Total energy: 17032754.025542412
[2022-04-11 04:32:23.599478]Total energy: 17060727.86473637
[2022-04-11 04:33:41.795630]Total energy: 17035536.756953657
[2022-04-11 04:34:57.636460]Total energy: 17034865.42934776
[2022-04-11 04:36:13.555772]Total energy: 17051182.15519035
[2022-04-11 04:37:30.632805]Total energy: 17047814.624101542
[2022-04-11 04:38:54.357379]Total energy: 17057187.043120515
[2022-04-11 04:40:11.178135]Total energy: 17044468.706387926
[2022-04-11 04:41:37.981188]Total energy: 17029628.502656523
[2022-04-11 04:43:01.349338]Total energy: 17046385.551448524
[2022-04-11 04:44:17.489395]Total energy: 17041368.541297153
[2022-04-11 04:45:34.120986]Total energy: 17017383.328790814
[2022-04-11 04:46:50.879729]Total energy: 17020921.93357536
[2022-04-11 04:48:08.026262]Total energy: 17072758.24512512
[2022-04-11 04:49:24.250956]Total energy: 17046179.49672678
[2022-04-11 04:51:06.404952]Total energy: 17031200.211207546
[2022-04-11 04:52:47.909994]Total energy: 17037788.239394736
[2022-04-11 04:54:09.696293]Total energy: 17043150.17262445
[2022-04-11 04:55:25.186156]Total energy: 17054546.457241178
[2022-04-11 04:56:45.567506]Total energy: 17032728.81188793
[2022-04-11 04:58:02.272986]Total energy: 17040864.781187885
[2022-04-11 04:59:19.623873]Total energy: 17044459.97113058
[2022-04-11 05:01:07.133933]Total energy: 17045207.559812
[2022-04-11 05:02:49.307445]Total energy: 17042693.386427052
[2022-04-11 05:04:07.548707]Total energy: 17030837.55778649
[2022-04-11 05:05:23.570714]Total energy: 17040495.656685185
[2022-04-11 05:06:43.326392]Total energy: 17057524.41084448
[2022-04-11 05:08:00.731219]Total energy: 17050207.790598724
[2022-04-11 05:09:17.348888]Total energy: 17026085.231825657
[2022-04-11 05:10:52.436906]Total energy: 17027871.042518657
[2022-04-11 05:12:33.738063]Total energy: 17046338.85366161
[2022-04-11 05:13:53.424912]Total energy: 17028767.945529807
[2022-04-11 05:15:10.025216]Total energy: 17056523.58805466
[2022-04-11 05:16:26.245056]Total energy: 17032433.298722956
[2022-04-11 05:17:43.845788]Total energy: 17037018.88778685
[2022-04-11 05:19:06.855297]Total energy: 17034556.01198122
[2022-04-11 05:20:50.052999]Total energy: 17052629.79067157
[2022-04-11 05:22:28.201150]Total energy: 17063098.33371757
[2022-04-11 05:23:56.543583]Total energy: 17039387.372508813
[2022-04-11 05:25:13.447537]Total energy: 17044920.040481888
[2022-04-11 05:26:32.456162]Total energy: 17047297.257334962
[2022-04-11 05:27:48.816392]Total energy: 17044554.41069195
[2022-04-11 05:29:09.671709]Total energy: 17050900.624949366
[2022-04-11 05:30:34.744818]Total energy: 17045410.391330335
[2022-04-11 05:32:03.765675]Total energy: 17056414.9524717
[2022-04-11 05:33:36.523563]Total energy: 17038890.356637478
[2022-04-11 05:35:01.371334]Total energy: 17056890.485562254
[2022-04-11 05:36:21.124587]Total energy: 17050295.312590368
[2022-04-11 05:37:41.163877]Total energy: 17028183.596428152
[2022-04-11 05:38:59.825587]Total energy: 17049906.21784318
[2022-04-11 05:40:16.890794]Total energy: 17071163.197418522
[2022-04-11 05:41:55.098927]Total energy: 17070631.821182955
[2022-04-11 05:43:33.250182]Total energy: 17047203.602037042
[2022-04-11 05:44:53.870583]Total energy: 17063776.83114927
[2022-04-11 05:46:11.528671]Total energy: 17048880.930307407
[2022-04-11 05:47:29.000716]Total energy: 17040622.286761466
[2022-04-11 05:48:45.967204]Total energy: 17041257.862176068
[2022-04-11 05:50:04.078708]Total energy: 17008539.54009276
[2022-04-11 05:51:40.932009]Total energy: 17046336.96001968
[2022-04-11 05:53:21.295114]Total energy: 17031521.240632083
[2022-04-11 05:54:44.110907]Total energy: 17045576.066401932
[2022-04-11 05:56:01.509555]Total energy: 17050450.915066563
[2022-04-11 05:57:17.336812]Total energy: 17025816.126965877
[2022-04-11 05:58:32.635136]Total energy: 17027359.912453648
[2022-04-11 05:59:48.153769]Total energy: 17017125.2613416
[2022-04-11 06:01:16.558640]Total energy: 17040610.629041262
[2022-04-11 06:02:46.535115]Total energy: 17041171.85638141
[2022-04-11 06:04:09.320858]Total energy: 17030171.679932617
[2022-04-11 06:05:27.719257]Total energy: 17026324.9087083
[2022-04-11 06:06:43.106315]Total energy: 17072470.56514637
[2022-04-11 06:07:58.847975]Total energy: 17031572.32382762
[2022-04-11 06:09:14.720565]Total energy: 17060418.24687065
[2022-04-11 06:10:50.108418]Total energy: 17039372.36214062
[2022-04-11 06:12:25.058394]Total energy: 17026569.73314294
[2022-04-11 06:13:48.644333]Total energy: 17044391.886963744
[2022-04-11 06:15:07.068736]Total energy: 17036026.39060576
[2022-04-11 06:16:26.286328]Total energy: 17047782.268083636
[2022-04-11 06:17:43.175816]Total energy: 17039937.714414988
[2022-04-11 06:19:01.232644]Total energy: 17056575.54745126
[2022-04-11 06:20:18.585831]Total energy: 17027720.646043617
[2022-04-11 06:21:54.731370]Total energy: 17043480.192584146
[2022-04-11 06:23:21.361151]Total energy: 17056161.71491634
[2022-04-11 06:24:37.832920]Total energy: 17034536.42492808
[2022-04-11 06:25:59.264308]Total energy: 17025554.787166268
[2022-04-11 06:27:17.757377]Total energy: 17054118.227647655
[2022-04-11 06:28:33.472797]Total energy: 17086718.480480645
[2022-04-11 06:29:51.966805]Total energy: 17041379.116540328
[2022-04-11 06:31:31.235223]Total energy: 17058452.812164973
[2022-04-11 06:33:04.812946]Total energy: 17043404.443656813
[2022-04-11 06:34:22.829146]Total energy: 17049051.28593077
[2022-04-11 06:35:40.158120]Total energy: 17036688.348612145
[2022-04-11 06:36:59.119228]Total energy: 17036359.834145218
[2022-04-11 06:38:15.525199]Total energy: 17037843.46526612
[2022-04-11 06:39:34.876374]Total energy: 17048532.54230297
[2022-04-11 06:41:14.621528]Total energy: 17025847.60213505
[2022-04-11 06:42:41.512485]Total energy: 17018391.709600646
[2022-04-11 06:44:04.458160]Total energy: 17020307.195834894
[2022-04-11 06:45:21.023223]Total energy: 17043740.35613699
[2022-04-11 06:46:38.102454]Total energy: 17042948.56591989
[2022-04-11 06:47:54.577486]Total energy: 17053739.061715156
[2022-04-11 06:49:12.473044]Total energy: 17050092.29375474
[2022-04-11 06:50:34.880602]Total energy: 17046439.41151168
[2022-04-11 06:52:02.933058]Total energy: 17054247.190252118
[2022-04-11 06:53:21.851791]Total energy: 17044335.952365246
[2022-04-11 06:54:40.357676]Total energy: 17021404.47716801
[2022-04-11 06:55:56.767622]Total energy: 17037306.000786148
[2022-04-11 06:57:14.042406]Total energy: 17053097.3024119
[2022-04-11 06:58:31.981152]Total energy: 17047179.784696825
[2022-04-11 06:59:53.587811]Total energy: 17047536.844178367
[2022-04-11 07:01:20.525333]Total energy: 17030909.9378618
[2022-04-11 07:02:44.229216]Total energy: 17043613.017762017
[2022-04-11 07:04:01.800418]Total energy: 17038691.993339777
[2022-04-11 07:05:19.340168]Total energy: 17044865.3545146
[2022-04-11 07:06:38.545802]Total energy: 17059319.968538366
[2022-04-11 07:07:58.199732]Total energy: 17038788.10278049
[2022-04-11 07:09:16.906567]Total energy: 17040696.98465192
[2022-04-11 07:10:53.019974]Total energy: 17062154.880162906
[2022-04-11 07:12:24.449137]Total energy: 17042223.764164023
[2022-04-11 07:13:41.785470]Total energy: 17045638.728986513
[2022-04-11 07:14:57.737694]Total energy: 17048796.709580574
[2022-04-11 07:16:15.052804]Total energy: 17034127.323289502
[2022-04-11 07:17:30.391550]Total energy: 17045509.664253358
[2022-04-11 07:18:46.841879]Total energy: 17028133.70098671
[2022-04-11 07:20:03.492014]Total energy: 17044118.427012775
[2022-04-11 07:21:24.155175]Total energy: 17044061.185178276
[2022-04-11 07:22:40.850760]Total energy: 17040766.55230205
[2022-04-11 07:23:56.512728]Total energy: 17048110.181836225
[2022-04-11 07:25:13.225845]Total energy: 17051861.958357118
[2022-04-11 07:26:32.091405]Total energy: 17037240.03389878
[2022-04-11 07:27:53.476459]Total energy: 17018391.134978317
[2022-04-11 07:29:11.019911]Total energy: 17031323.640072368
[2022-04-11 07:30:36.055783]Total energy: 17042714.971185245
[2022-04-11 07:32:04.287060]Total energy: 17056523.383094948
[2022-04-11 07:33:22.248998]Total energy: 17036798.56249188
[2022-04-11 07:34:38.446964]Total energy: 17052610.912888095
[2022-04-11 07:35:55.354557]Total energy: 17057218.11525899
[2022-04-11 07:37:11.618779]Total energy: 17038140.568588324
[2022-04-11 07:38:28.483714]Total energy: 17045734.874850653
[2022-04-11 07:39:46.952972]Total energy: 17059053.968695574
[2022-04-11 07:41:12.826971]Total energy: 17053138.91355511
[2022-04-11 07:42:45.852691]Total energy: 17053676.92197131
[2022-04-11 07:44:13.775073]Total energy: 17064028.363253757
[2022-04-11 07:45:37.296577]Total energy: 17026755.050369028
[2022-04-11 07:46:53.519933]Total energy: 17049663.254106168
[2022-04-11 07:48:10.575279]Total energy: 17016689.925328206
[2022-04-11 07:49:26.950466]Total energy: 17040385.347217284
[2022-04-11 07:51:04.663493]Total energy: 17054420.074573576
[2022-04-11 07:52:42.769756]Total energy: 17041794.311778292
[2022-04-11 07:54:05.391426]Total energy: 17049913.75028601
[2022-04-11 07:55:20.525324]Total energy: 17057176.201821733
[2022-04-11 07:56:35.648254]Total energy: 17029454.10232052
[2022-04-11 07:57:51.788465]Total energy: 17031037.018290758
[2022-04-11 07:59:07.290525]Total energy: 17046816.41615151
[2022-04-11 08:00:28.713074]Total energy: 17058158.506239984
[2022-04-11 08:01:57.781371]Total energy: 17033410.578377187
[2022-04-11 08:03:15.135432]Total energy: 17037707.303241946
[2022-04-11 08:04:33.626569]Total energy: 17041510.27063981
[2022-04-11 08:05:50.861463]Total energy: 17047979.115875635
[2022-04-11 08:07:07.426573]Total energy: 17033441.455873434
[2022-04-11 08:08:23.252535]Total energy: 17030670.23698083
[2022-04-11 08:09:40.293897]Total energy: 17069285.22572477
[2022-04-11 08:11:02.958897]Total energy: 17032533.528261345
[2022-04-11 08:12:33.780591]Total energy: 17049571.048946537
[2022-04-11 08:14:02.342160]Total energy: 17052409.151481807
[2022-04-11 08:15:19.742220]Total energy: 17048033.903780885
[2022-04-11 08:16:37.547101]Total energy: 17041177.015902665
[2022-04-11 08:17:54.168556]Total energy: 17046393.931533657
[2022-04-11 08:19:11.308816]Total energy: 17041021.754124798
[2022-04-11 08:20:44.539480]Total energy: 17052886.509131912
[2022-04-11 08:22:25.686731]Total energy: 17038422.453921683
[2022-04-11 08:23:49.288562]Total energy: 17060344.746017985
[2022-04-11 08:25:04.717313]Total energy: 17055868.623235587
[2022-04-11 08:26:22.577242]Total energy: 17035337.902037
[2022-04-11 08:27:42.521747]Total energy: 17046321.340917103
[2022-04-11 08:28:59.116690]Total energy: 17054423.96047348
[2022-04-11 08:30:14.106084]Total energy: 17026522.009701025
[2022-04-11 08:31:40.633094]Total energy: 17044629.437081162
[2022-04-11 08:33:12.998040]Total energy: 17040206.79091609
[2022-04-11 08:34:39.060551]Total energy: 17034088.90194246
[2022-04-11 08:35:55.100198]Total energy: 17030896.592732836
[2022-04-11 08:37:10.719666]Total energy: 17052475.73632501
[2022-04-11 08:38:25.907343]Total energy: 17034426.154176373
[2022-04-11 08:39:43.711314]Total energy: 17040840.065449897
[2022-04-11 08:41:21.435548]Total energy: 17035496.119150482
[2022-04-11 08:42:57.937214]Total energy: 17035676.33330595
[2022-04-11 08:44:14.674014]Total energy: 17031771.962159023
[2022-04-11 08:45:30.961585]Total energy: 17030266.049062453
[2022-04-11 08:46:47.353380]Total energy: 17040689.5627036
[2022-04-11 08:48:03.050110]Total energy: 17049542.399812147
[2022-04-11 08:49:21.637501]Total energy: 17055117.77162921
[2022-04-11 08:50:59.199043]Total energy: 17030174.365003146
[2022-04-11 08:52:31.393812]Total energy: 17047475.347780436
[2022-04-11 08:53:50.163722]Total energy: 17029450.13777989
[2022-04-11 08:55:06.126057]Total energy: 17030104.68256314
[2022-04-11 08:56:24.747147]Total energy: 17063499.48881013
[2022-04-11 08:57:40.857836]Total energy: 17041189.847044695
[2022-04-11 08:58:58.711689]Total energy: 17048038.92642473
[2022-04-11 09:00:15.024040]Total energy: 17042686.727822505
[2022-04-11 09:01:39.835195]Total energy: 17054018.35752942
[2022-04-11 09:03:07.545175]Total energy: 17042220.289520163
[2022-04-11 09:04:26.739795]Total energy: 17024948.834877305
[2022-04-11 09:05:43.369294]Total energy: 17043993.09469532
[2022-04-11 09:07:05.691053]Total energy: 17044471.424209524
[2022-04-11 09:08:26.131315]Total energy: 17031176.8405707
[2022-04-11 09:09:45.768747]Total energy: 17015556.563542116
[2022-04-11 09:11:25.846218]Total energy: 17032784.025643203
[2022-04-11 09:12:53.198365]Total energy: 17051755.272648588
[2022-04-11 09:14:16.365537]Total energy: 17041551.095495526
[2022-04-11 09:15:34.733822]Total energy: 17045715.274912596
[2022-04-11 09:16:52.411291]Total energy: 17042471.819924016
[2022-04-11 09:18:09.891258]Total energy: 17050768.241056062
[2022-04-11 09:19:34.384266]Total energy: 17033703.989973105
[2022-04-11 09:21:10.502029]Total energy: 17033003.996835943
[2022-04-11 09:22:57.180313]Total energy: 17032857.563167967
[2022-04-11 09:24:33.002284]Total energy: 17043603.961216822
[2022-04-11 09:26:11.706375]Total energy: 17036303.112951286
[2022-04-11 09:27:28.153918]Total energy: 17054610.166033503
[2022-04-11 09:28:43.190062]Total energy: 17021663.37153826
[2022-04-11 09:30:01.903392]Total energy: 17035672.533692665
[2022-04-11 09:31:43.059320]Total energy: 17029830.832304016
[2022-04-11 09:33:30.590729]Total energy: 17029201.03464214
[2022-04-11 09:34:59.960746]Total energy: 17035757.102659367
[2022-04-11 09:36:18.825560]Total energy: 17032997.392842647
[2022-04-11 09:37:39.505408]Total energy: 17055392.971245244
[2022-04-11 09:38:56.730311]Total energy: 17067187.990863074
[2022-04-11 09:40:14.918667]Total energy: 17038185.968098998
[2022-04-11 09:41:39.494965]Total energy: 17036665.445375357
[2022-04-11 09:43:08.804502]Total energy: 17042757.113233827
[2022-04-11 09:44:28.757028]Total energy: 17041336.221640553
[2022-04-11 09:45:46.256748]Total energy: 17027429.522707608
[2022-04-11 09:47:01.822057]Total energy: 17058954.04652054
[2022-04-11 09:48:20.399387]Total energy: 17025593.354355995
[2022-04-11 09:49:36.662587]Total energy: 17039281.61243949
