initial: 103 - optimal_only_seed
[2022-04-08 14:06:04.285587]Total energy: 37416332.09949177
[2022-04-08 14:07:02.691016]Total energy: 37655393.08719439
[2022-04-08 14:08:04.643815]Total energy: 37720414.03118886
[2022-04-08 14:09:04.841685]Total energy: 37654233.10919377
[2022-04-08 14:10:06.931116]Total energy: 37586564.71653806
[2022-04-08 14:11:14.459883]Total energy: 37589161.73966248
[2022-04-08 14:12:15.220704]Total energy: 37611957.63362619
[2022-04-08 14:13:15.866164]Total energy: 37733568.97975486
[2022-04-08 14:14:16.973434]Total energy: 37613736.621901646
[2022-04-08 14:15:19.929742]Total energy: 37583759.8729004
[2022-04-08 14:16:21.146264]Total energy: 37628566.789674275
[2022-04-08 14:17:22.467259]Total energy: 37578645.000735015
[2022-04-08 14:18:24.678086]Total energy: 37581529.27696901
[2022-04-08 14:19:27.008086]Total energy: 37604701.66021015
[2022-04-08 14:20:29.977560]Total energy: 37545443.37021296
[2022-04-08 14:21:30.933202]Total energy: 37685113.81186973
[2022-04-08 14:22:32.556888]Total energy: 37692763.070314094
[2022-04-08 14:23:32.600531]Total energy: 37634409.76150871
[2022-04-08 14:24:33.050141]Total energy: 37609344.501197785
[2022-04-08 14:25:33.668050]Total energy: 37728824.15534546
[2022-04-08 14:26:34.901319]Total energy: 37673663.61933172
[2022-04-08 14:27:36.762440]Total energy: 37605155.41477255
[2022-04-08 14:28:42.256598]Total energy: 37584251.532713905
[2022-04-08 14:29:44.432137]Total energy: 37600176.42452532
[2022-04-08 14:31:05.764491]Total energy: 37610707.73675475
[2022-04-08 14:32:14.175472]Total energy: 37550205.97642464
[2022-04-08 14:33:15.705597]Total energy: 37631612.6787705
[2022-04-08 14:34:17.964964]Total energy: 37672372.17193539
[2022-04-08 14:35:20.957933]Total energy: 37726552.94067157
[2022-04-08 14:36:21.525406]Total energy: 37647350.64920503
[2022-04-08 14:37:24.948015]Total energy: 37608212.21790701
[2022-04-08 14:38:25.382371]Total energy: 37611090.082946844
[2022-04-08 14:39:27.142648]Total energy: 37587727.53517405
[2022-04-08 14:40:33.175110]Total energy: 37570567.405445635
[2022-04-08 14:41:43.813434]Total energy: 37563314.48198128
[2022-04-08 14:42:42.513489]Total energy: 37582754.27317722
[2022-04-08 14:43:38.399966]Total energy: 37637389.75658533
[2022-04-08 14:44:40.636443]Total energy: 37598157.31881976
[2022-04-08 14:45:41.762641]Total energy: 37606076.642482735
[2022-04-08 14:46:42.330993]Total energy: 37662830.74113803
[2022-04-08 14:47:42.658685]Total energy: 37614732.81582162
[2022-04-08 14:48:44.195069]Total energy: 37518992.83501474
[2022-04-08 14:49:44.308267]Total energy: 37559220.2702184
[2022-04-08 14:50:47.350281]Total energy: 37557707.24273953
[2022-04-08 14:51:47.286838]Total energy: 37580013.48005836
[2022-04-08 14:52:47.350605]Total energy: 37511074.76287434
[2022-04-08 14:53:47.050367]Total energy: 37496207.94329471
[2022-04-08 14:54:46.777177]Total energy: 37566896.726361156
[2022-04-08 14:55:48.172110]Total energy: 37584042.80988872
[2022-04-08 14:56:48.402645]Total energy: 37607925.29623923
[2022-04-08 14:57:48.430565]Total energy: 37661131.444624804
[2022-04-08 14:58:48.097610]Total energy: 37528568.31895365
[2022-04-08 14:59:47.040840]Total energy: 37657442.49465856
[2022-04-08 15:00:50.012570]Total energy: 37550773.19120502
[2022-04-08 15:01:51.957310]Total energy: 37540107.93915557
[2022-04-08 15:02:54.868100]Total energy: 37715029.49088432
[2022-04-08 15:03:55.303718]Total energy: 37528908.74971414
[2022-04-08 15:04:57.255272]Total energy: 37559638.33755238
[2022-04-08 15:05:57.792357]Total energy: 37589457.88524715
[2022-04-08 15:07:00.495907]Total energy: 37670585.19727787
[2022-04-08 15:08:01.131329]Total energy: 37566608.62224898
[2022-04-08 15:09:00.817184]Total energy: 37617012.2098527
[2022-04-08 15:10:00.686966]Total energy: 37568263.85379564
[2022-04-08 15:11:03.641829]Total energy: 37552619.09072664
[2022-04-08 15:12:03.976312]Total energy: 37603377.27368709
[2022-04-08 15:13:02.936025]Total energy: 37542866.994964
[2022-04-08 15:14:01.794494]Total energy: 37520679.373120084
[2022-04-08 15:15:01.414813]Total energy: 37560776.6883463
[2022-04-08 15:16:47.222458]Total energy: 37580967.676890835
[2022-04-08 15:17:45.051956]Total energy: 37603828.827280894
[2022-04-08 15:18:42.181256]Total energy: 37651913.88323779
[2022-04-08 15:19:40.496753]Total energy: 37551667.8639048
[2022-04-08 15:20:58.227842]Total energy: 37530238.19212233
[2022-04-08 15:22:00.981064]Total energy: 37569043.18029731
[2022-04-08 15:24:51.869127]Total energy: 37612188.0606372
[2022-04-08 15:25:49.322784]Total energy: 37499280.4666924
[2022-04-08 15:26:46.044033]Total energy: 37570025.36999398
[2022-04-08 15:27:41.854811]Total energy: 37535075.13792394
[2022-04-08 15:28:39.825336]Total energy: 37607221.41118975
[2022-04-08 15:29:35.806157]Total energy: 37608488.73620809
[2022-04-08 15:30:33.729001]Total energy: 37619319.261806466
[2022-04-08 15:31:29.422344]Total energy: 37566853.01518282
[2022-04-08 15:32:25.546017]Total energy: 37578917.51382804
[2022-04-08 15:33:25.568861]Total energy: 37561318.5552813
[2022-04-08 15:34:30.290053]Total energy: 37610267.44209585
[2022-04-08 15:35:27.069246]Total energy: 37609766.52736404
[2022-04-08 15:36:23.687670]Total energy: 37620535.619606785
[2022-04-08 15:37:19.235602]Total energy: 37551031.14829696
[2022-04-08 15:38:17.154908]Total energy: 37571173.274752535
[2022-04-08 15:39:13.386259]Total energy: 37590437.14367188
[2022-04-08 15:40:09.941919]Total energy: 37543247.10650338
[2022-04-08 15:41:10.642370]Total energy: 37521377.67759154
[2022-04-08 15:42:08.901822]Total energy: 37552478.06605882
[2022-04-08 15:43:05.690380]Total energy: 37557872.598085105
[2022-04-08 15:44:03.195960]Total energy: 37565570.61705368
[2022-04-08 15:45:01.061011]Total energy: 37582283.65829965
[2022-04-08 15:45:58.367689]Total energy: 37587387.23416634
[2022-04-08 15:46:55.059328]Total energy: 37643118.63891919
[2022-04-08 15:47:53.840567]Total energy: 37589114.53354095
[2022-04-08 15:48:51.091363]Total energy: 37706414.111325696
[2022-04-08 15:49:47.748137]Total energy: 37520571.31636976
[2022-04-08 15:50:46.899944]Total energy: 37583488.777686685
[2022-04-08 15:51:43.973801]Total energy: 37565819.23041696
[2022-04-08 15:52:39.555245]Total energy: 37487567.9423962
[2022-04-08 15:53:35.815870]Total energy: 37613078.27296421
[2022-04-08 15:54:33.006741]Total energy: 37652572.65746632
[2022-04-08 15:55:28.420551]Total energy: 37560882.091785215
[2022-04-08 15:56:25.527117]Total energy: 37512843.15636218
[2022-04-08 15:57:24.378870]Total energy: 37691185.93310101
[2022-04-08 15:58:20.883143]Total energy: 37643995.20021454
[2022-04-08 15:59:16.432663]Total energy: 37634332.2812554
[2022-04-08 16:00:13.062138]Total energy: 37580427.379950926
[2022-04-08 16:01:10.136537]Total energy: 37634160.27870321
[2022-04-08 16:02:06.351808]Total energy: 37502350.84925737
[2022-04-08 16:03:03.325449]Total energy: 37533594.97704608
[2022-04-08 16:04:03.452869]Total energy: 37518558.462839
[2022-04-08 16:05:01.122737]Total energy: 37523871.22945182
[2022-04-08 16:05:58.366342]Total energy: 37641745.162880756
[2022-04-08 16:06:57.471541]Total energy: 37590300.61189637
[2022-04-08 16:07:54.013685]Total energy: 37591589.90958796
[2022-04-08 16:08:51.186331]Total energy: 37618688.703993276
[2022-04-08 16:09:47.432315]Total energy: 37659109.65235773
[2022-04-08 16:10:46.044561]Total energy: 37575916.18992577
[2022-04-08 16:11:44.038344]Total energy: 37471355.56491922
[2022-04-08 16:12:40.267590]Total energy: 37592729.74165958
[2022-04-08 16:13:37.955270]Total energy: 37622588.97833079
[2022-04-08 16:14:33.862705]Total energy: 37532188.56567101
[2022-04-08 16:15:29.034615]Total energy: 37593366.9874271
[2022-04-08 16:16:26.518790]Total energy: 37540186.1716501
[2022-04-08 16:17:23.141685]Total energy: 37604065.34915338
[2022-04-08 16:18:18.687979]Total energy: 37576582.50276632
[2022-04-08 16:19:15.495826]Total energy: 37483003.20848318
[2022-04-08 16:20:13.741140]Total energy: 37514101.17072355
[2022-04-08 16:21:18.735966]Total energy: 37553231.665361136
[2022-04-08 16:22:16.303694]Total energy: 37462822.543627426
[2022-04-08 16:23:25.462109]Total energy: 37516897.92063995
[2022-04-08 16:24:22.399666]Total energy: 37560049.26433204
[2022-04-08 16:25:20.184072]Total energy: 37645339.57332306
[2022-04-08 16:26:16.501254]Total energy: 37519716.68639868
[2022-04-08 16:27:13.046615]Total energy: 37578420.27095965
[2022-04-08 16:28:09.370634]Total energy: 37592229.1659503
[2022-04-08 16:29:05.040476]Total energy: 37617566.40785587
[2022-04-08 16:30:02.241258]Total energy: 37521398.961490236
[2022-04-08 16:31:08.789500]Total energy: 37555002.11116292
[2022-04-08 16:32:07.894967]Total energy: 37633610.253236555
[2022-04-08 16:33:04.962139]Total energy: 37526405.43579453
[2022-04-08 16:34:03.575641]Total energy: 37524039.58319446
[2022-04-08 16:34:59.286926]Total energy: 37563002.40318274
[2022-04-08 16:35:57.661400]Total energy: 37589159.16398756
[2022-04-08 16:36:53.931262]Total energy: 37567703.37555562
[2022-04-08 16:37:50.400589]Total energy: 37631179.64348326
[2022-04-08 16:38:48.053591]Total energy: 37455666.273714416
[2022-04-08 16:39:46.462762]Total energy: 37583764.26305685
[2022-04-08 16:40:44.427124]Total energy: 37544024.12903203
[2022-04-08 16:41:43.376344]Total energy: 37596339.04128365
[2022-04-08 16:42:41.775674]Total energy: 37587970.65598634
[2022-04-08 16:43:37.236401]Total energy: 37634640.02476399
[2022-04-08 16:44:33.936385]Total energy: 37579938.41540933
[2022-04-08 16:45:30.484305]Total energy: 37485427.94491706
[2022-04-08 16:46:27.038371]Total energy: 37492159.4446755
[2022-04-08 16:47:23.564133]Total energy: 37464923.752778396
[2022-04-08 16:48:22.150664]Total energy: 37503080.39889737
[2022-04-08 16:49:20.620128]Total energy: 37487290.21607503
[2022-04-08 16:50:22.131660]Total energy: 37422254.772560954
[2022-04-08 16:51:26.152778]Total energy: 37569733.56929366
[2022-04-08 16:52:22.799678]Total energy: 37581311.68025956
[2022-04-08 16:53:19.818380]Total energy: 37541133.037450455
[2022-04-08 16:54:19.467823]Total energy: 37522124.1655749
[2022-04-08 16:55:19.323473]Total energy: 37566870.72653567
[2022-04-08 16:56:16.945109]Total energy: 37470226.59708277
[2022-04-08 16:57:14.927423]Total energy: 37557626.886992946
[2022-04-08 16:58:14.137141]Total energy: 37465559.06663775
[2022-04-08 16:59:12.165929]Total energy: 37507374.03101418
[2022-04-08 17:00:14.132319]Total energy: 37489972.903976895
[2022-04-08 17:01:12.765710]Total energy: 37505132.03984662
[2022-04-08 17:02:12.806427]Total energy: 37522514.396059155
[2022-04-08 17:03:11.849594]Total energy: 37628113.07646284
[2022-04-08 17:04:17.652249]Total energy: 37636304.04225192
[2022-04-08 17:05:15.681687]Total energy: 37464550.52373016
[2022-04-08 17:06:16.491192]Total energy: 37479028.50706749
[2022-04-08 17:07:15.313146]Total energy: 37519713.11787716
[2022-04-08 17:08:11.945137]Total energy: 37525338.52467033
[2022-04-08 17:09:07.613936]Total energy: 37636901.79343106
[2022-04-08 17:10:04.271250]Total energy: 37528010.57900188
[2022-04-08 17:11:01.546851]Total energy: 37581799.95150884
[2022-04-08 17:11:58.571123]Total energy: 37495376.66896015
[2022-04-08 17:12:54.622357]Total energy: 37443802.77088305
[2022-04-08 17:13:52.172622]Total energy: 37503584.28529744
[2022-04-08 17:14:50.417033]Total energy: 37551722.91605353
[2022-04-08 17:15:47.308917]Total energy: 37584379.2942689
[2022-04-08 17:16:44.151712]Total energy: 37571232.06313677
[2022-04-08 17:17:41.614070]Total energy: 37508817.87799712
[2022-04-08 17:18:37.650806]Total energy: 37495633.46057501
[2022-04-08 17:19:33.367817]Total energy: 37482748.11582811
[2022-04-08 17:20:32.702068]Total energy: 37545624.23488799
[2022-04-08 17:35:21.992467]Total energy: 37513162.6762603
[2022-04-08 17:36:18.981034]Total energy: 37553136.93303692
[2022-04-08 17:37:17.449733]Total energy: 37557309.32613198
[2022-04-08 17:38:12.619774]Total energy: 37539438.54145829
[2022-04-08 17:39:08.319623]Total energy: 37554224.76937174
[2022-04-08 17:40:03.189245]Total energy: 37470699.666494444
[2022-04-08 17:41:01.620022]Total energy: 37643741.22793047
[2022-04-08 17:41:58.234445]Total energy: 37513074.65380081
[2022-04-08 17:42:54.287769]Total energy: 37476037.74039186
[2022-04-08 17:43:50.084141]Total energy: 37560138.3611562
[2022-04-08 17:44:45.116347]Total energy: 37542305.05268188
[2022-04-08 17:45:41.135208]Total energy: 37582998.587386824
[2022-04-08 17:46:37.977390]Total energy: 37459183.32515047
[2022-04-08 17:47:33.910021]Total energy: 37595724.24608879
[2022-04-08 17:48:31.105802]Total energy: 37564641.57131314
[2022-04-08 17:49:28.421439]Total energy: 37562787.516126476
[2022-04-08 17:50:27.891663]Total energy: 37578737.066365495
[2022-04-08 17:51:26.315817]Total energy: 37591727.26895188
[2022-04-08 17:52:22.425645]Total energy: 37504364.414384075
[2022-04-08 17:53:19.527391]Total energy: 37517223.89719136
[2022-04-08 17:54:22.567503]Total energy: 37565268.71830282
[2022-04-08 17:55:21.232928]Total energy: 37494066.15793652
[2022-04-08 17:56:19.415499]Total energy: 37507737.464377284
[2022-04-08 17:57:16.104833]Total energy: 37527402.79950426
[2022-04-08 17:58:15.321813]Total energy: 37547191.25805697
[2022-04-08 17:59:13.108251]Total energy: 37541066.75158313
[2022-04-08 18:00:08.828777]Total energy: 37560465.558082156
[2022-04-08 18:01:08.208882]Total energy: 37547271.158382975
[2022-04-08 18:02:05.753797]Total energy: 37467514.27317235
[2022-04-08 18:03:02.758036]Total energy: 37582401.82768142
[2022-04-08 18:04:01.153510]Total energy: 37486723.4338479
[2022-04-08 18:04:57.176689]Total energy: 37614438.53336758
[2022-04-08 18:05:53.380681]Total energy: 37472822.36141685
[2022-04-08 18:06:51.522581]Total energy: 37488479.65404831
[2022-04-08 18:07:49.266319]Total energy: 37506651.90847069
[2022-04-08 18:08:46.109103]Total energy: 37599086.77675467
[2022-04-08 18:09:42.401348]Total energy: 37500053.05023305
[2022-04-08 18:10:50.374968]Total energy: 37432420.27315657
[2022-04-08 18:11:48.792956]Total energy: 37521286.69073342
[2022-04-08 18:12:45.611772]Total energy: 37450961.053246275
[2022-04-08 18:13:42.612381]Total energy: 37463554.24072253
[2022-04-08 18:14:38.614649]Total energy: 37493828.2682098
[2022-04-08 18:15:34.948772]Total energy: 37471390.18761757
[2022-04-08 18:16:30.810208]Total energy: 37501369.69984294
[2022-04-08 18:17:28.899626]Total energy: 37564861.73480056
[2022-04-08 18:18:27.311953]Total energy: 37431208.961013354
[2022-04-08 18:19:23.888809]Total energy: 37483763.42858931
[2022-04-08 18:20:23.382599]Total energy: 37479513.956319354
[2022-04-08 18:21:20.701957]Total energy: 37511764.248394035
[2022-04-08 18:22:16.583586]Total energy: 37471796.704711765
[2022-04-08 18:23:12.941425]Total energy: 37486090.73000222
[2022-04-08 18:24:10.380984]Total energy: 37505328.89109712
[2022-04-08 18:25:06.490018]Total energy: 37553470.80340177
[2022-04-08 18:26:04.311563]Total energy: 37470844.87417642
[2022-04-08 18:27:01.527003]Total energy: 37502760.795384675
[2022-04-08 18:27:58.278847]Total energy: 37531053.00517146
[2022-04-08 18:28:55.587267]Total energy: 37451887.64644017
[2022-04-08 18:29:54.840899]Total energy: 37559980.24543598
[2022-04-08 18:30:52.173734]Total energy: 37568071.02919242
[2022-04-08 18:31:48.688570]Total energy: 37499794.362856545
[2022-04-08 18:32:45.030885]Total energy: 37451407.083945215
[2022-04-08 18:33:43.331776]Total energy: 37491204.23375579
[2022-04-08 18:34:40.647930]Total energy: 37559712.51269079
[2022-04-08 18:35:37.223787]Total energy: 37546206.0848171
[2022-04-08 18:36:36.367573]Total energy: 37446619.22378753
[2022-04-08 18:37:32.675663]Total energy: 37521228.16487502
[2022-04-08 18:38:30.248384]Total energy: 37443301.95872307
[2022-04-08 18:39:33.928420]Total energy: 37464889.62916705
[2022-04-08 18:40:38.001181]Total energy: 37396191.979675196
[2022-04-08 18:41:43.240469]Total energy: 37508533.93026725
[2022-04-08 18:42:45.954253]Total energy: 37454276.220281295
[2022-04-08 18:43:48.572473]Total energy: 37568091.8483941
[2022-04-08 18:44:44.195911]Total energy: 37533592.588436656
[2022-04-08 18:45:41.237706]Total energy: 37528426.32098459
[2022-04-08 18:46:37.227866]Total energy: 37539447.80577445
[2022-04-08 18:47:33.089597]Total energy: 37523653.69726256
[2022-04-08 18:48:29.913345]Total energy: 37550300.45512951
[2022-04-08 18:49:26.395856]Total energy: 37578317.753245756
[2022-04-08 18:50:26.787464]Total energy: 37546101.964684874
[2022-04-08 18:51:23.810108]Total energy: 37513884.52754016
[2022-04-08 18:52:19.979738]Total energy: 37485033.659692675
[2022-04-08 18:53:17.104655]Total energy: 37542652.666556664
[2022-04-08 18:54:15.008173]Total energy: 37546325.21247782
[2022-04-08 18:55:12.800474]Total energy: 37583539.25740051
[2022-04-08 18:56:08.477968]Total energy: 37476893.08006911
[2022-04-08 18:57:04.900205]Total energy: 37505869.32945999
[2022-04-08 18:58:01.182468]Total energy: 37517469.176807545
[2022-04-08 18:58:58.041499]Total energy: 37605593.31627665
[2022-04-08 18:59:54.868435]Total energy: 37525108.51015199
[2022-04-08 19:00:54.819360]Total energy: 37557688.55080963
[2022-04-08 19:01:50.871799]Total energy: 37562646.98187683
[2022-04-08 19:02:46.800138]Total energy: 37529399.2535054
[2022-04-08 19:03:48.553609]Total energy: 37498253.21941538
[2022-04-08 19:04:45.360014]Total energy: 37567543.28385929
[2022-04-08 19:05:41.708619]Total energy: 37611486.5908695
[2022-04-08 19:06:39.155129]Total energy: 37525882.381123476
[2022-04-08 19:07:35.143384]Total energy: 37539872.06787933
[2022-04-08 19:08:30.950974]Total energy: 37531675.76845717
[2022-04-08 19:09:26.123624]Total energy: 37492717.849867426
[2022-04-08 19:10:25.197846]Total energy: 37560865.28484603
[2022-04-08 19:11:21.785108]Total energy: 37592321.12816854
[2022-04-08 19:12:17.262091]Total energy: 37490467.568648145
[2022-04-08 19:13:13.053687]Total energy: 37592610.63732595
[2022-04-08 19:14:09.880554]Total energy: 37526278.97367863
[2022-04-08 19:15:07.004950]Total energy: 37522126.02945694
[2022-04-08 19:16:02.864576]Total energy: 37575498.86449094
[2022-04-08 19:16:58.788338]Total energy: 37626836.72641292
[2022-04-08 19:17:55.116882]Total energy: 37557137.20027364
[2022-04-08 19:18:50.921801]Total energy: 37545434.69771839
[2022-04-08 19:19:46.628733]Total energy: 37576257.18860594
[2022-04-08 19:20:50.512187]Total energy: 37588874.2910744
[2022-04-08 19:21:49.977544]Total energy: 37544787.81125529
[2022-04-08 19:22:46.144915]Total energy: 37568782.8785422
[2022-04-08 19:23:42.946008]Total energy: 37472385.01087752
[2022-04-08 19:24:38.781046]Total energy: 37535141.788165495
[2022-04-08 19:25:34.912014]Total energy: 37479230.03653398
[2022-04-08 19:26:30.934860]Total energy: 37480361.50926237
[2022-04-08 19:27:28.532259]Total energy: 37456021.74228028
[2022-04-08 19:28:23.871109]Total energy: 37558204.91641292
[2022-04-08 19:29:20.472541]Total energy: 37523329.88795879
[2022-04-08 19:30:22.179250]Total energy: 37487260.05154298
[2022-04-08 19:31:20.205085]Total energy: 37580605.568092175
[2022-04-08 19:32:16.200633]Total energy: 37546157.82882058
[2022-04-08 19:33:12.277476]Total energy: 37557329.16867875
[2022-04-08 19:34:08.700258]Total energy: 37583402.72081481
[2022-04-08 19:35:05.189990]Total energy: 37617479.13638022
[2022-04-08 19:36:00.814039]Total energy: 37538211.98035344
[2022-04-08 19:36:57.300222]Total energy: 37499339.30730303
[2022-04-08 19:37:52.444306]Total energy: 37476085.788129695
[2022-04-08 19:38:49.980061]Total energy: 37591847.44057713
[2022-04-08 19:39:45.049340]Total energy: 37532508.87722028
[2022-04-08 19:40:41.369809]Total energy: 37542105.88627519
[2022-04-08 19:41:37.768757]Total energy: 37555692.90327661
[2022-04-08 19:42:33.538734]Total energy: 37599444.407788396
[2022-04-08 19:43:29.665137]Total energy: 37572525.56081864
[2022-04-08 19:44:26.493782]Total energy: 37502669.527662404
[2022-04-08 19:45:23.007745]Total energy: 37525023.34671229
[2022-04-08 19:46:19.533417]Total energy: 37508423.06651501
[2022-04-08 19:47:15.465902]Total energy: 37503317.55352415
[2022-04-08 19:48:12.302060]Total energy: 37527073.82887813
[2022-04-08 19:49:09.420598]Total energy: 37523492.487022705
[2022-04-08 19:50:04.844640]Total energy: 37559011.22394678
[2022-04-08 19:51:01.456223]Total energy: 37473681.37897659
[2022-04-08 19:51:57.343175]Total energy: 37515539.19275871
[2022-04-08 19:52:54.290637]Total energy: 37576335.372421905
[2022-04-08 19:53:49.984834]Total energy: 37530357.54470078
[2022-04-08 19:54:46.042340]Total energy: 37532436.78043583
[2022-04-08 19:55:43.452031]Total energy: 37448054.746138684
[2022-04-08 19:56:40.291421]Total energy: 37527768.380600095
[2022-04-08 19:57:37.595769]Total energy: 37525678.264396705
[2022-04-08 19:58:34.485088]Total energy: 37484561.68810657
[2022-04-08 19:59:30.349327]Total energy: 37496634.02676411
[2022-04-08 20:00:30.494009]Total energy: 37476624.00026485
[2022-04-08 20:01:26.201959]Total energy: 37525295.84870144
[2022-04-08 20:02:30.284898]Total energy: 37528743.526418135
[2022-04-08 20:03:26.356502]Total energy: 37535592.745899834
[2022-04-08 20:04:25.435390]Total energy: 37466075.126721255
[2022-04-08 20:05:20.992122]Total energy: 37455791.73611649
[2022-04-08 20:06:16.798681]Total energy: 37545103.01409245
[2022-04-08 20:07:16.275521]Total energy: 37546068.03525161
[2022-04-08 20:08:14.309367]Total energy: 37501546.1136081
[2022-04-08 20:09:11.028456]Total energy: 37521375.07097033
[2022-04-08 20:10:06.560608]Total energy: 37505860.87201444
[2022-04-08 20:11:05.044960]Total energy: 37530625.90342408
[2022-04-08 20:12:01.242806]Total energy: 37473191.14824781
[2022-04-08 20:13:07.558265]Total energy: 37527000.305500284
[2022-04-08 20:14:12.825785]Total energy: 37482906.5239566
[2022-04-08 20:15:09.319374]Total energy: 37481741.06839196
[2022-04-08 20:16:06.145174]Total energy: 37505205.60419116
[2022-04-08 20:17:06.712262]Total energy: 37474835.96606791
[2022-04-08 20:18:04.577533]Total energy: 37572870.916675285
[2022-04-08 20:19:00.338710]Total energy: 37511969.419576995
[2022-04-08 20:19:58.751098]Total energy: 37513661.96598092
[2022-04-08 20:21:01.468817]Total energy: 37506003.194878735
[2022-04-08 20:22:02.287164]Total energy: 37500704.13914482
[2022-04-08 20:22:59.259596]Total energy: 37514677.67916388
[2022-04-08 20:23:56.148977]Total energy: 37503939.294048086
[2022-04-08 20:24:52.467381]Total energy: 37561314.83522822
[2022-04-08 20:25:48.734833]Total energy: 37502060.28452705
[2022-04-08 20:26:47.596447]Total energy: 37497335.95607333
[2022-04-08 20:27:44.103430]Total energy: 37522890.34719052
[2022-04-08 20:28:39.944354]Total energy: 37534923.25599733
[2022-04-08 20:29:37.035265]Total energy: 37463753.47075318
[2022-04-08 20:30:34.916420]Total energy: 37495815.095647484
[2022-04-08 20:31:30.819316]Total energy: 37507769.32451171
[2022-04-08 20:32:27.047425]Total energy: 37548283.345263384
[2022-04-08 20:33:24.857440]Total energy: 37510354.262507126
[2022-04-08 20:34:23.409352]Total energy: 37543023.288989104
[2022-04-08 20:35:19.649014]Total energy: 37497840.76028931
[2022-04-08 20:36:22.399895]Total energy: 37546322.54367233
[2022-04-08 20:37:18.422655]Total energy: 37506072.751335606
[2022-04-08 20:38:14.087984]Total energy: 37516062.68322842
[2022-04-08 20:39:11.664138]Total energy: 37475361.221833706
[2022-04-08 20:40:07.731591]Total energy: 37557246.107439965
[2022-04-08 20:41:12.937371]Total energy: 37504727.862276666
[2022-04-08 20:42:12.479843]Total energy: 37497088.923307374
[2022-04-08 20:43:10.280826]Total energy: 37534806.27864365
[2022-04-08 20:44:07.393586]Total energy: 37459913.1491073
[2022-04-08 20:45:03.384136]Total energy: 37539967.23528406
[2022-04-08 20:46:01.852157]Total energy: 37563834.238760695
[2022-04-08 20:46:57.659719]Total energy: 37493165.71008009
[2022-04-08 20:47:56.475683]Total energy: 37473966.179776445
[2022-04-08 20:48:54.351650]Total energy: 37514600.64994313
[2022-04-08 20:49:50.747358]Total energy: 37506215.709239386
[2022-04-08 20:50:55.720638]Total energy: 37532737.664003335
[2022-04-08 20:51:56.545656]Total energy: 37474548.57743764
[2022-04-08 20:52:52.584151]Total energy: 37529015.946540624
[2022-04-08 20:53:48.388999]Total energy: 37550885.26781525
[2022-04-08 20:54:43.987432]Total energy: 37492006.04325806
[2022-04-08 20:55:39.307650]Total energy: 37512090.4098971
[2022-04-08 20:56:35.264504]Total energy: 37469087.46165542
[2022-04-08 20:57:32.618848]Total energy: 37509400.4421556
[2022-04-08 20:58:27.746543]Total energy: 37487439.360782735
[2022-04-08 20:59:23.324114]Total energy: 37508613.419768006
[2022-04-08 21:00:20.374029]Total energy: 37462885.25267003
[2022-04-08 21:01:25.895687]Total energy: 37514437.15750579
[2022-04-08 21:02:23.576298]Total energy: 37496905.07758733
[2022-04-08 21:03:20.810133]Total energy: 37508006.758856624
[2022-04-08 21:04:17.814819]Total energy: 37453937.75509853
[2022-04-08 21:05:13.552198]Total energy: 37479074.575203426
[2022-04-08 21:06:08.906718]Total energy: 37535228.524019055
[2022-04-08 21:07:04.439447]Total energy: 37506366.37720728
[2022-04-08 21:08:01.706813]Total energy: 37526665.89281101
[2022-04-08 21:08:58.018306]Total energy: 37507474.73246105
[2022-04-08 21:09:54.358103]Total energy: 37424638.00493007
[2022-04-08 21:11:01.716612]Total energy: 37521073.89462261
[2022-04-08 21:12:05.600727]Total energy: 37460802.89191225
[2022-04-08 21:13:03.697442]Total energy: 37518464.46615727
[2022-04-08 21:14:00.105448]Total energy: 37439082.37509054
[2022-04-08 21:14:55.656306]Total energy: 37479956.3110572
[2022-04-08 21:15:51.693288]Total energy: 37469133.0564507
[2022-04-08 21:16:47.246045]Total energy: 37503070.821538314
[2022-04-08 21:17:43.194004]Total energy: 37516694.44000841
[2022-04-08 21:18:39.235064]Total energy: 37485280.286231294
[2022-04-08 21:19:34.930060]Total energy: 37503552.09232315
[2022-04-08 21:20:32.725112]Total energy: 37508192.76902006
[2022-04-08 21:21:30.130135]Total energy: 37488787.6647757
[2022-04-08 21:22:27.130958]Total energy: 37481735.68502857
[2022-04-08 21:23:22.993496]Total energy: 37470182.952719145
[2022-04-08 21:24:21.090610]Total energy: 37496424.07377214
[2022-04-08 21:25:20.116331]Total energy: 37471523.314403966
[2022-04-08 21:26:16.553029]Total energy: 37464672.30285777
[2022-04-08 21:27:12.763397]Total energy: 37443451.35528828
[2022-04-08 21:28:08.704255]Total energy: 37496623.666058175
[2022-04-08 21:29:04.383816]Total energy: 37504074.449120164
[2022-04-08 21:30:00.677731]Total energy: 37493829.59008888
[2022-04-08 21:31:05.281337]Total energy: 37482491.71174433
[2022-04-08 21:32:11.991356]Total energy: 37512938.837651655
[2022-04-08 21:33:10.578437]Total energy: 37464802.69880688
[2022-04-08 21:34:06.753729]Total energy: 37471924.0028482
[2022-04-08 21:35:03.232543]Total energy: 37449467.70269608
[2022-04-08 21:35:59.782561]Total energy: 37467910.71187646
[2022-04-08 21:36:56.064953]Total energy: 37411415.23065439
[2022-04-08 21:37:52.558947]Total energy: 37455252.41450506
[2022-04-08 21:38:48.728685]Total energy: 37425663.74260927
[2022-04-08 21:39:45.774736]Total energy: 37461630.295415945
