initial: all - diverse_all
[2022-04-11 13:04:50.095529]Total energy: 16813139.751984604
[2022-04-11 13:05:59.315091]Total energy: 16794465.72740514
[2022-04-11 13:07:03.014342]Total energy: 16778751.379576202
[2022-04-11 13:08:06.918253]Total energy: 16804104.096570432
[2022-04-11 13:09:13.688878]Total energy: 16793427.51696293
[2022-04-11 13:10:21.516177]Total energy: 16803417.387322214
[2022-04-11 13:11:34.034980]Total energy: 16786096.865611628
[2022-04-11 13:12:52.505616]Total energy: 16791887.96380731
[2022-04-11 13:14:11.304025]Total energy: 16768943.311023926
[2022-04-11 13:15:14.265909]Total energy: 16807511.741162483
[2022-04-11 13:16:15.860158]Total energy: 16780745.151235856
[2022-04-11 13:17:17.691572]Total energy: 16790160.25416665
[2022-04-11 13:18:22.302290]Total energy: 16780551.393780287
[2022-04-11 13:19:28.233516]Total energy: 16768889.528895216
[2022-04-11 13:20:30.791790]Total energy: 16779874.686042096
[2022-04-11 13:21:35.652133]Total energy: 16809431.612446632
[2022-04-11 13:22:39.219993]Total energy: 16802917.13166811
[2022-04-11 13:23:41.872462]Total energy: 16819680.57984219
[2022-04-11 13:24:48.402215]Total energy: 16800216.35106215
[2022-04-11 13:25:55.464250]Total energy: 16770937.002151022
[2022-04-11 13:27:00.380496]Total energy: 16801566.76730301
[2022-04-11 13:28:05.810763]Total energy: 16788766.221793715
[2022-04-11 13:29:10.007641]Total energy: 16772964.15862866
[2022-04-11 13:30:15.506451]Total energy: 16764440.579098705
[2022-04-11 13:31:18.194448]Total energy: 16762406.817629421
[2022-04-11 13:32:20.068288]Total energy: 16755213.262337714
[2022-04-11 13:33:23.134922]Total energy: 16787183.496818244
[2022-04-11 13:34:25.340804]Total energy: 16749901.908311835
[2022-04-11 13:35:26.805045]Total energy: 16835969.203857005
[2022-04-11 13:36:28.947040]Total energy: 16787078.578319564
[2022-04-11 13:37:33.221704]Total energy: 16749607.313440982
[2022-04-11 13:38:34.432374]Total energy: 16791396.70382966
[2022-04-11 13:39:36.097486]Total energy: 16789996.756469674
[2022-04-11 13:40:48.173672]Total energy: 16797402.90208405
[2022-04-11 13:41:54.306824]Total energy: 16803700.45876654
[2022-04-11 13:42:54.339531]Total energy: 16795496.262102302
[2022-04-11 13:43:55.506596]Total energy: 16800410.522120077
[2022-04-11 13:44:56.834851]Total energy: 16786855.137568243
[2022-04-11 13:45:57.378780]Total energy: 16798927.297011595
[2022-04-11 13:47:01.574623]Total energy: 16791822.82119138
[2022-04-11 13:48:01.828119]Total energy: 16810290.374522712
[2022-04-11 13:49:01.153084]Total energy: 16800282.652115718
[2022-04-11 13:50:01.809978]Total energy: 16793462.170130655
[2022-04-11 13:51:06.122921]Total energy: 16791699.45126743
[2022-04-11 13:52:05.445847]Total energy: 16766133.651963826
[2022-04-11 13:53:08.189200]Total energy: 16762840.475139543
[2022-04-11 13:54:10.091133]Total energy: 16752786.367081506
[2022-04-11 13:55:10.212455]Total energy: 16760512.204776246
[2022-04-11 13:56:12.063879]Total energy: 16758013.103693042
[2022-04-11 13:57:13.480484]Total energy: 16769632.589289894
[2022-04-11 13:58:15.601699]Total energy: 16756053.818233173
[2022-04-11 13:59:15.909572]Total energy: 16770778.008045614
[2022-04-11 14:00:17.686453]Total energy: 16748143.894489909
[2022-04-11 14:01:24.731724]Total energy: 16764601.180928553
[2022-04-11 14:02:27.888719]Total energy: 16764893.010003569
[2022-04-11 14:03:31.240746]Total energy: 16753651.92684714
[2022-04-11 14:04:33.216121]Total energy: 16742527.62668118
[2022-04-11 14:05:36.219455]Total energy: 16742083.851241508
[2022-04-11 14:06:38.227263]Total energy: 16791229.02115095
[2022-04-11 14:07:41.535097]Total energy: 16737948.73436832
[2022-04-11 14:08:47.560867]Total energy: 16710769.48477846
[2022-04-11 14:09:51.377689]Total energy: 16750902.134836748
[2022-04-11 14:10:55.382417]Total energy: 16785830.186381985
[2022-04-11 14:11:59.076468]Total energy: 16761779.354517605
[2022-04-11 14:13:03.150060]Total energy: 16720503.867583707
[2022-04-11 14:14:07.050574]Total energy: 16716449.264146332
[2022-04-11 14:15:11.373343]Total energy: 16738134.125862967
[2022-04-11 14:16:15.661258]Total energy: 16762317.403939191
[2022-04-11 14:17:19.183131]Total energy: 16739139.801724838
[2022-04-11 14:18:23.006644]Total energy: 16725593.075360574
[2022-04-11 14:19:27.063797]Total energy: 16737340.432932844
[2022-04-11 14:20:50.268900]Total energy: 16736959.659630353
[2022-04-11 14:21:58.256610]Total energy: 16743943.58477162
[2022-04-11 14:23:01.250151]Total energy: 16749868.935578246
[2022-04-11 14:24:04.448254]Total energy: 16728557.93663841
[2022-04-11 14:25:09.905185]Total energy: 16738581.050618121
[2022-04-11 14:26:13.730847]Total energy: 16750590.450938301
[2022-04-11 14:27:16.943195]Total energy: 16756849.375742722
[2022-04-11 14:28:19.817128]Total energy: 16729309.200988755
[2022-04-11 14:29:22.632438]Total energy: 16725834.497490415
[2022-04-11 14:30:31.284539]Total energy: 16756253.722795414
[2022-04-11 14:31:52.701090]Total energy: 16768414.629265498
[2022-04-11 14:32:54.994689]Total energy: 16729068.438656189
[2022-04-11 14:33:58.420992]Total energy: 16723746.554381482
[2022-04-11 14:35:00.671120]Total energy: 16745135.26983999
[2022-04-11 14:36:02.748116]Total energy: 16723019.122845495
[2022-04-11 14:37:04.572278]Total energy: 16735499.686542995
[2022-04-11 14:38:06.796430]Total energy: 16723199.611283023
[2022-04-11 14:39:10.988015]Total energy: 16730427.73501123
[2022-04-11 14:40:14.442016]Total energy: 16743199.598466529
[2022-04-11 14:41:32.699018]Total energy: 16731173.329497054
[2022-04-11 14:42:44.224359]Total energy: 16749446.888825037
[2022-04-11 14:43:47.633081]Total energy: 16779775.224639334
[2022-04-11 14:44:51.195315]Total energy: 16702929.17342737
[2022-04-11 14:46:01.247879]Total energy: 16714339.117540723
[2022-04-11 14:47:02.680018]Total energy: 16747993.286329463
[2022-04-11 14:48:03.804299]Total energy: 16711546.131871464
[2022-04-11 14:49:04.865240]Total energy: 16726035.36559062
[2022-04-11 14:50:06.385386]Total energy: 16759844.011492586
[2022-04-11 14:51:18.457079]Total energy: 16708408.026884768
[2022-04-11 14:52:28.658314]Total energy: 16763036.397028113
[2022-04-11 14:53:31.146842]Total energy: 16736466.555026026
[2022-04-11 14:54:32.420755]Total energy: 16737038.521767618
[2022-04-11 14:55:35.411334]Total energy: 16744858.943241159
[2022-04-11 14:56:39.105754]Total energy: 16745716.204256361
[2022-04-11 14:57:42.100560]Total energy: 16735849.440055028
[2022-04-11 14:58:45.833623]Total energy: 16757593.808977861
[2022-04-11 14:59:50.627953]Total energy: 16739033.312126584
[2022-04-11 15:01:12.309357]Total energy: 16770977.877317004
[2022-04-11 15:02:17.750843]Total energy: 16725271.162442608
[2022-04-11 15:03:19.201144]Total energy: 16730300.531569988
[2022-04-11 15:04:19.264297]Total energy: 16750794.186580244
[2022-04-11 15:05:25.112895]Total energy: 16735252.040468499
[2022-04-11 15:06:25.934849]Total energy: 16704542.167560507
[2022-04-11 15:07:26.575256]Total energy: 16722247.742267214
[2022-04-11 15:08:27.848837]Total energy: 16725776.548200957
[2022-04-11 15:09:29.776264]Total energy: 16720389.452353522
[2022-04-11 15:10:50.706137]Total energy: 16756126.007368881
[2022-04-11 15:12:13.564824]Total energy: 16747892.813769452
[2022-04-11 15:13:26.538123]Total energy: 16763103.315379612
[2022-04-11 15:14:32.621145]Total energy: 16736878.59511765
[2022-04-11 15:15:33.658406]Total energy: 16732242.473855881
[2022-04-11 15:16:37.276309]Total energy: 16757690.594222529
[2022-04-11 15:17:40.144960]Total energy: 16725810.612211237
[2022-04-11 15:18:45.040633]Total energy: 16778335.27787953
[2022-04-11 15:19:47.076212]Total energy: 16722291.816322315
[2022-04-11 15:21:09.620996]Total energy: 16757047.961730719
[2022-04-11 15:22:28.536989]Total energy: 16717572.67308914
[2022-04-11 15:23:31.047854]Total energy: 16730779.917556392
[2022-04-11 15:24:33.645714]Total energy: 16765749.293175021
[2022-04-11 15:25:34.527591]Total energy: 16763900.871021364
[2022-04-11 15:26:38.000125]Total energy: 16728032.60548162
[2022-04-11 15:27:40.585760]Total energy: 16735605.857030874
[2022-04-11 15:28:42.914574]Total energy: 16735939.981404658
[2022-04-11 15:29:46.075534]Total energy: 16741537.019042201
[2022-04-11 15:31:12.469755]Total energy: 16751214.803420624
[2022-04-11 15:32:33.549437]Total energy: 16732486.393205477
[2022-04-11 15:33:40.884766]Total energy: 16742537.47887311
[2022-04-11 15:34:46.970394]Total energy: 16738836.326980744
[2022-04-11 15:35:51.537409]Total energy: 16733251.05369599
[2022-04-11 15:36:55.714931]Total energy: 16744478.437723344
[2022-04-11 15:37:58.955016]Total energy: 16712182.11588141
[2022-04-11 15:39:01.765847]Total energy: 16732917.548158832
[2022-04-11 15:40:04.050103]Total energy: 16741267.07326448
[2022-04-11 15:41:15.500481]Total energy: 16685942.125179965
[2022-04-11 15:42:42.675623]Total energy: 16699623.339811627
[2022-04-11 15:43:49.285741]Total energy: 16702993.824961465
[2022-04-11 15:44:50.139185]Total energy: 16727586.000075296
[2022-04-11 15:45:55.643900]Total energy: 16728522.081618266
[2022-04-11 15:46:57.869491]Total energy: 16736113.645145988
[2022-04-11 15:48:00.559761]Total energy: 16754579.287882404
[2022-04-11 15:49:03.687474]Total energy: 16733031.759190777
[2022-04-11 15:50:04.240871]Total energy: 16728910.459776266
[2022-04-11 15:51:09.783731]Total energy: 16706196.766707249
[2022-04-11 15:52:16.269370]Total energy: 16764676.646115765
[2022-04-11 15:53:20.154575]Total energy: 16730509.886695124
[2022-04-11 15:54:22.120944]Total energy: 16715891.921824481
[2022-04-11 15:55:23.482882]Total energy: 16753034.57863786
[2022-04-11 15:56:25.827765]Total energy: 16740991.961306797
[2022-04-11 15:57:27.576305]Total energy: 16691249.404615527
[2022-04-11 15:58:28.882356]Total energy: 16707822.56479355
[2022-04-11 15:59:30.130952]Total energy: 16729255.242541188
[2022-04-11 16:00:33.957610]Total energy: 16740423.279596493
[2022-04-11 16:01:54.866778]Total energy: 16751192.059670065
[2022-04-11 16:03:02.591517]Total energy: 16727093.96314556
[2022-04-11 16:04:06.869869]Total energy: 16739024.417381022
[2022-04-11 16:05:07.608261]Total energy: 16693873.864903105
[2022-04-11 16:06:08.767117]Total energy: 16736204.42210943
[2022-04-11 16:07:23.621604]Total energy: 16737317.60576096
[2022-04-11 16:08:24.533641]Total energy: 16736844.475549715
[2022-04-11 16:09:25.657035]Total energy: 16735709.154457776
[2022-04-11 16:10:26.088790]Total energy: 16719783.797883743
[2022-04-11 16:11:27.616596]Total energy: 16739277.025134096
[2022-04-11 16:12:33.548758]Total energy: 16705996.95773035
[2022-04-11 16:13:35.033321]Total energy: 16730258.514081491
[2022-04-11 16:14:35.087652]Total energy: 16722223.258815877
[2022-04-11 16:15:34.802518]Total energy: 16700176.579370411
[2022-04-11 16:16:34.557778]Total energy: 16723330.022299439
[2022-04-11 16:17:35.649006]Total energy: 16704521.797592394
[2022-04-11 16:18:36.329422]Total energy: 16707568.185888527
[2022-04-11 16:19:35.692147]Total energy: 16725724.223487675
[2022-04-11 16:20:39.705788]Total energy: 16730431.337062892
[2022-04-11 16:21:50.599814]Total energy: 16752137.937516812
[2022-04-11 16:22:53.755235]Total energy: 16729025.904909771
[2022-04-11 16:23:56.900489]Total energy: 16728880.11056254
[2022-04-11 16:24:57.504480]Total energy: 16730333.591432631
[2022-04-11 16:25:58.749980]Total energy: 16738502.230258852
[2022-04-11 16:26:59.321253]Total energy: 16734971.07399564
[2022-04-11 16:27:59.641534]Total energy: 16729975.117754523
[2022-04-11 16:29:01.034756]Total energy: 16713558.016334198
[2022-04-11 16:30:00.899197]Total energy: 16697390.361685777
[2022-04-11 16:31:10.428955]Total energy: 16730987.715555562
[2022-04-11 16:32:17.856744]Total energy: 16740514.374899173
[2022-04-11 16:33:19.541643]Total energy: 16689717.141562337
[2022-04-11 16:34:24.121840]Total energy: 16769327.088812975
[2022-04-11 16:35:23.746583]Total energy: 16708139.205997268
[2022-04-11 16:36:24.697316]Total energy: 16682320.883082055
[2022-04-11 16:37:24.704402]Total energy: 16745593.642795835
[2022-04-11 16:38:24.837968]Total energy: 16746734.541939052
[2022-04-11 16:39:24.960629]Total energy: 16767874.882669613
[2022-04-11 16:40:24.648336]Total energy: 16747227.340161826
[2022-04-11 16:41:30.953510]Total energy: 16735575.810284775
[2022-04-11 16:42:32.066018]Total energy: 16735155.477363016
[2022-04-11 16:43:33.588160]Total energy: 16753688.231346453
[2022-04-11 16:44:37.482615]Total energy: 16747457.553187724
[2022-04-11 16:45:37.144603]Total energy: 16729876.907641873
[2022-04-11 16:46:37.493583]Total energy: 16747880.53173616
[2022-04-11 16:47:39.452099]Total energy: 16742845.691603424
[2022-04-11 16:48:39.542465]Total energy: 16745095.493079111
[2022-04-11 16:49:40.046910]Total energy: 16768441.943465322
[2022-04-11 16:50:55.018411]Total energy: 16746729.49254214
[2022-04-11 16:52:01.476150]Total energy: 16735499.899575563
[2022-04-11 16:53:02.588333]Total energy: 16759669.5553496
[2022-04-11 16:54:02.447877]Total energy: 16760578.043780215
[2022-04-11 16:55:03.207642]Total energy: 16751930.367111694
[2022-04-11 16:56:03.366606]Total energy: 16723810.843925335
[2022-04-11 16:57:04.103277]Total energy: 16780588.715013534
[2022-04-11 16:58:03.929024]Total energy: 16717665.398405846
[2022-04-11 16:59:06.133503]Total energy: 16741808.748813046
[2022-04-11 17:00:07.566630]Total energy: 16693680.167857537
[2022-04-11 17:01:22.664658]Total energy: 16741466.33847907
[2022-04-11 17:02:28.490634]Total energy: 16743815.850856826
[2022-04-11 17:03:30.625362]Total energy: 16732644.503498353
[2022-04-11 17:04:34.402957]Total energy: 16732057.85340816
[2022-04-11 17:05:36.234801]Total energy: 16751942.683641987
[2022-04-11 17:06:39.635842]Total energy: 16746254.14061888
[2022-04-11 17:07:41.605111]Total energy: 16731708.920887083
[2022-04-11 17:08:41.982609]Total energy: 16727795.064894967
[2022-04-11 17:09:44.234989]Total energy: 16734166.903275102
[2022-04-11 17:11:04.673142]Total energy: 16738498.030543791
[2022-04-11 17:12:27.393075]Total energy: 16742962.297656216
[2022-04-11 17:13:40.009285]Total energy: 16735481.77122421
[2022-04-11 17:14:45.064627]Total energy: 16754140.309590153
[2022-04-11 17:15:46.089058]Total energy: 16763962.795462178
[2022-04-11 17:16:46.851034]Total energy: 16734569.307892362
[2022-04-11 17:17:49.014260]Total energy: 16740216.230479749
[2022-04-11 17:18:50.312809]Total energy: 16735946.640123501
[2022-04-11 17:19:50.961326]Total energy: 16745301.477521153
[2022-04-11 17:21:15.886246]Total energy: 16737629.247942958
[2022-04-11 17:22:30.642175]Total energy: 16736497.067795577
[2022-04-11 17:23:39.111389]Total energy: 16737432.57880533
[2022-04-11 17:24:38.415883]Total energy: 16758432.90238071
[2022-04-11 17:25:38.144104]Total energy: 16786597.25354574
[2022-04-11 17:26:38.830031]Total energy: 16738510.998152476
[2022-04-11 17:27:39.034182]Total energy: 16732121.154404763
[2022-04-11 17:28:39.221039]Total energy: 16713437.590775365
[2022-04-11 17:29:38.640242]Total energy: 16704957.294930078
[2022-04-11 17:30:46.766699]Total energy: 16712328.73191131
[2022-04-11 17:32:00.165078]Total energy: 16714136.046513854
[2022-04-11 17:33:13.208011]Total energy: 16721463.27827108
[2022-04-11 17:34:15.804088]Total energy: 16718522.150861003
[2022-04-11 17:35:16.860517]Total energy: 16704932.191980025
[2022-04-11 17:36:16.782286]Total energy: 16708499.985719005
[2022-04-11 17:37:18.385384]Total energy: 16729982.07898733
[2022-04-11 17:38:21.504013]Total energy: 16742193.983996838
[2022-04-11 17:39:21.428477]Total energy: 16712017.987223215
[2022-04-11 17:40:20.978871]Total energy: 16709390.127256978
[2022-04-11 17:41:29.882469]Total energy: 16727597.448037922
[2022-04-11 17:42:31.957521]Total energy: 16733091.130561689
[2022-04-11 17:43:31.966823]Total energy: 16704898.472151387
[2022-04-11 17:44:33.039578]Total energy: 16757063.141724838
[2022-04-11 17:45:33.230394]Total energy: 16726370.523022732
[2022-04-11 17:46:46.218099]Total energy: 16725982.934453974
[2022-04-11 17:47:46.828211]Total energy: 16735931.322782641
[2022-04-11 17:48:48.210931]Total energy: 16690451.661673687
[2022-04-11 17:49:47.934717]Total energy: 16698646.896857237
[2022-04-11 17:50:53.596258]Total energy: 16729174.846049149
[2022-04-11 17:51:54.639090]Total energy: 16740897.127656082
[2022-04-11 17:52:57.154273]Total energy: 16678955.576225564
[2022-04-11 17:54:19.421992]Total energy: 16725310.791158756
[2022-04-11 17:55:19.604668]Total energy: 16701082.746233515
[2022-04-11 17:56:20.877477]Total energy: 16720608.991169328
[2022-04-11 17:57:21.421391]Total energy: 16690490.957970379
[2022-04-11 17:58:23.741268]Total energy: 16689922.390531493
[2022-04-11 17:59:25.276969]Total energy: 16714456.96279936
[2022-04-11 18:00:25.131981]Total energy: 16747199.733120896
[2022-04-11 18:01:30.052585]Total energy: 16714913.628394976
[2022-04-11 18:02:33.126066]Total energy: 16700485.7455422
[2022-04-11 18:03:36.839028]Total energy: 16700960.697983103
[2022-04-11 18:04:41.466841]Total energy: 16715881.242963826
[2022-04-11 18:05:46.265021]Total energy: 16706045.366671624
[2022-04-11 18:06:50.311871]Total energy: 16722543.460740907
[2022-04-11 18:07:56.542979]Total energy: 16692286.474942053
[2022-04-11 18:09:02.584305]Total energy: 16728217.852134075
[2022-04-11 18:10:04.450141]Total energy: 16730870.588250503
[2022-04-11 18:11:16.112392]Total energy: 16710525.576681335
[2022-04-11 18:12:24.593295]Total energy: 16753053.801645283
[2022-04-11 18:13:26.215043]Total energy: 16717382.655798867
[2022-04-11 18:14:26.836789]Total energy: 16713450.566372806
[2022-04-11 18:15:27.745911]Total energy: 16761919.758943582
[2022-04-11 18:16:31.628862]Total energy: 16678042.726305116
[2022-04-11 18:17:33.664461]Total energy: 16704225.598984819
[2022-04-11 18:18:35.916190]Total energy: 16716945.966308428
[2022-04-11 18:19:37.095396]Total energy: 16692570.772248888
[2022-04-11 18:20:47.115280]Total energy: 16711456.933136474
[2022-04-11 18:22:03.518726]Total energy: 16664262.127019463
[2022-04-11 18:23:12.871590]Total energy: 16697569.182718633
[2022-04-11 18:24:14.847470]Total energy: 16684742.126258263
[2022-04-11 18:25:16.996265]Total energy: 16733224.055843906
[2022-04-11 18:26:18.047275]Total energy: 16673958.666539783
[2022-04-11 18:27:22.088946]Total energy: 16693632.04998236
[2022-04-11 18:28:24.348497]Total energy: 16740203.5843096
[2022-04-11 18:29:25.918975]Total energy: 16717404.22517429
[2022-04-11 18:30:28.209592]Total energy: 16685869.012387069
[2022-04-11 18:31:41.165252]Total energy: 16715102.839499803
[2022-04-11 18:33:01.842502]Total energy: 16692000.928338548
[2022-04-11 18:34:02.360984]Total energy: 16705995.110906214
[2022-04-11 18:35:03.506644]Total energy: 16683278.06510251
[2022-04-11 18:36:05.458394]Total energy: 16739253.793476077
[2022-04-11 18:37:07.142934]Total energy: 16709932.722005418
[2022-04-11 18:38:12.402765]Total energy: 16696044.689593144
[2022-04-11 18:39:13.003721]Total energy: 16728974.660824038
[2022-04-11 18:40:14.770354]Total energy: 16716455.395313289
[2022-04-11 18:41:19.118150]Total energy: 16705859.993953537
[2022-04-11 18:42:28.458424]Total energy: 16730530.859841572
[2022-04-11 18:43:33.812850]Total energy: 16714891.799603604
[2022-04-11 18:44:34.807194]Total energy: 16696331.12537042
[2022-04-11 18:45:35.907900]Total energy: 16685765.120365692
[2022-04-11 18:46:36.698328]Total energy: 16689736.414109763
[2022-04-11 18:47:38.943524]Total energy: 16713499.596985068
[2022-04-11 18:48:41.054862]Total energy: 16715818.439198805
[2022-04-11 18:49:47.094651]Total energy: 16713243.468221588
[2022-04-11 18:51:05.898323]Total energy: 16699553.257151783
[2022-04-11 18:52:48.004719]Total energy: 16703808.333631031
[2022-04-11 18:54:31.152315]Total energy: 16693856.418278117
[2022-04-11 18:55:52.999666]Total energy: 16713969.854003087
[2022-04-11 18:57:16.865002]Total energy: 16698351.195024697
[2022-04-11 18:59:14.590274]Total energy: 16686908.654796664
[2022-04-11 19:00:18.038670]Total energy: 16694114.999340208
[2022-04-11 19:01:27.411036]Total energy: 16720817.28521659
[2022-04-11 19:02:38.838580]Total energy: 16702571.625185326
[2022-04-11 19:03:47.290203]Total energy: 16713007.809947794
[2022-04-11 19:04:54.479670]Total energy: 16713421.030087685
[2022-04-11 19:05:59.014863]Total energy: 16696155.299950385
[2022-04-11 19:07:04.719159]Total energy: 16731180.106750594
[2022-04-11 19:08:09.709055]Total energy: 16720365.5207249
[2022-04-11 19:09:16.615030]Total energy: 16734160.097793324
[2022-04-11 19:10:24.111791]Total energy: 16717955.610186974
[2022-04-11 19:11:34.988436]Total energy: 16697879.801405542
[2022-04-11 19:12:54.364686]Total energy: 16714493.342835963
[2022-04-11 19:13:59.737539]Total energy: 16678601.875331525
[2022-04-11 19:15:02.213127]Total energy: 16718214.103613602
[2022-04-11 19:16:08.469327]Total energy: 16733340.616500445
[2022-04-11 19:17:13.045366]Total energy: 16712202.345896464
[2022-04-11 19:18:19.666871]Total energy: 16679287.699179543
[2022-04-11 19:19:22.207314]Total energy: 16688399.05022248
[2022-04-11 19:20:58.495328]Total energy: 16672292.264657404
[2022-04-11 19:22:13.172456]Total energy: 16709197.407510482
[2022-04-11 19:23:35.621898]Total energy: 16647072.64528467
[2022-04-11 19:24:39.952632]Total energy: 16718660.781148655
[2022-04-11 19:25:50.144638]Total energy: 16711239.557773905
[2022-04-11 19:26:55.516224]Total energy: 16693577.793899674
[2022-04-11 19:28:01.504302]Total energy: 16692819.862761728
[2022-04-11 19:29:08.589208]Total energy: 16685063.027550308
[2022-04-11 19:30:18.166768]Total energy: 16727316.08867315
[2022-04-11 19:31:39.742317]Total energy: 16699417.757610496
[2022-04-11 19:32:46.095022]Total energy: 16696497.453449553
[2022-04-11 19:34:14.505478]Total energy: 16703024.153011147
[2022-04-11 19:35:18.861020]Total energy: 16728450.581775747
[2022-04-11 19:36:20.612242]Total energy: 16717299.37325398
[2022-04-11 19:37:23.265125]Total energy: 16748280.513385938
[2022-04-11 19:38:29.741598]Total energy: 16716058.072756685
[2022-04-11 19:39:33.265960]Total energy: 16708598.160357453
[2022-04-11 19:41:02.265563]Total energy: 16710188.77872122
[2022-04-11 19:42:26.321034]Total energy: 16690659.154105017
[2022-04-11 19:43:40.696243]Total energy: 16693906.457929535
[2022-04-11 19:44:51.794735]Total energy: 16722138.84499806
[2022-04-11 19:45:56.784313]Total energy: 16692073.385043016
[2022-04-11 19:47:03.626635]Total energy: 16684041.677529704
[2022-04-11 19:48:07.907018]Total energy: 16694451.451634433
[2022-04-11 19:49:11.590010]Total energy: 16728445.205766711
[2022-04-11 19:50:16.268203]Total energy: 16703502.00748927
[2022-04-11 19:51:34.174732]Total energy: 16708055.691065434
[2022-04-11 19:52:45.148794]Total energy: 16710938.489182023
[2022-04-11 19:53:57.156313]Total energy: 16709854.866838662
[2022-04-11 19:55:05.039685]Total energy: 16691973.467676513
[2022-04-11 19:56:10.554652]Total energy: 16691260.33820902
[2022-04-11 19:57:13.790011]Total energy: 16680173.89026598
[2022-04-11 19:58:17.117350]Total energy: 16708458.493942924
[2022-04-11 19:59:22.055167]Total energy: 16737139.37350968
[2022-04-11 20:00:25.163731]Total energy: 16713022.725745056
[2022-04-11 20:01:42.654016]Total energy: 16716091.06591082
[2022-04-11 20:02:51.266835]Total energy: 16709325.031650787
[2022-04-11 20:03:54.356029]Total energy: 16686946.73504281
[2022-04-11 20:04:58.530892]Total energy: 16722656.385395953
[2022-04-11 20:06:01.288167]Total energy: 16705171.463635905
[2022-04-11 20:07:04.567171]Total energy: 16708578.546423167
[2022-04-11 20:08:06.857563]Total energy: 16706856.312999515
[2022-04-11 20:09:10.077159]Total energy: 16727249.524147678
[2022-04-11 20:10:13.432485]Total energy: 16687688.347016001
[2022-04-11 20:11:23.405400]Total energy: 16713549.578731537
[2022-04-11 20:12:32.247749]Total energy: 16691429.891303157
[2022-04-11 20:13:39.780657]Total energy: 16717613.253421599
[2022-04-11 20:14:43.070185]Total energy: 16729689.275636999
[2022-04-11 20:15:49.969266]Total energy: 16713446.120224435
[2022-04-11 20:16:56.633173]Total energy: 16697099.945645006
[2022-04-11 20:18:00.601096]Total energy: 16719087.695883505
[2022-04-11 20:19:03.518188]Total energy: 16697892.861001171
[2022-04-11 20:20:06.147401]Total energy: 16688442.088380145
[2022-04-11 20:21:25.241391]Total energy: 16710360.349440254
[2022-04-11 20:22:40.534941]Total energy: 16701910.348914964
[2022-04-11 20:23:49.086689]Total energy: 16728297.951232066
[2022-04-11 20:24:52.995501]Total energy: 16717363.990031201
[2022-04-11 20:25:55.234084]Total energy: 16709364.584641598
[2022-04-11 20:27:00.783900]Total energy: 16720833.819239438
[2022-04-11 20:28:06.986621]Total energy: 16669458.617914597
[2022-04-11 20:29:14.177450]Total energy: 16728214.93933325
[2022-04-11 20:30:18.834325]Total energy: 16723944.796402419
[2022-04-11 20:31:28.534699]Total energy: 16724336.016395606
[2022-04-11 20:32:42.427833]Total energy: 16736601.3725422
[2022-04-11 20:33:48.682719]Total energy: 16703782.041354857
[2022-04-11 20:34:51.520999]Total energy: 16720556.45450559
[2022-04-11 20:35:55.718504]Total energy: 16725326.131533558
[2022-04-11 20:36:58.699698]Total energy: 16718772.460818207
[2022-04-11 20:38:05.373988]Total energy: 16700629.59011101
[2022-04-11 20:39:07.854982]Total energy: 16739589.227024661
[2022-04-11 20:40:09.109099]Total energy: 16677519.035604069
[2022-04-11 20:41:19.113223]Total energy: 16696595.323885623
[2022-04-11 20:42:22.803048]Total energy: 16698671.397868494
[2022-04-11 20:43:25.692624]Total energy: 16708916.70030139
[2022-04-11 21:23:30.972295]Total energy: 16695730.192439787
[2022-04-11 21:24:36.963981]Total energy: 16708701.25656879
[2022-04-11 21:25:40.620676]Total energy: 16721283.984669322
[2022-04-11 21:26:49.076954]Total energy: 16707058.949840546
[2022-04-11 21:27:53.083317]Total energy: 16700926.29390498
[2022-04-11 21:29:01.187518]Total energy: 16696370.281280352
[2022-04-11 21:30:09.299615]Total energy: 16708404.619902238
[2022-04-11 21:31:12.948867]Total energy: 16694743.870871505
[2022-04-11 21:32:19.965406]Total energy: 16686924.018465541
[2022-04-11 21:33:24.055557]Total energy: 16698812.03568528
[2022-04-11 21:34:32.719966]Total energy: 16690577.801231349
[2022-04-11 21:35:36.779025]Total energy: 16686177.781657847
[2022-04-11 21:36:41.545190]Total energy: 16694943.206920212
[2022-04-11 21:37:53.505462]Total energy: 16698416.388584236
[2022-04-11 21:38:59.303141]Total energy: 16695949.118631238
[2022-04-11 21:40:06.732511]Total energy: 16697446.750917
[2022-04-11 21:41:10.851862]Total energy: 16669177.114448125
[2022-04-11 21:42:19.062897]Total energy: 16698125.395601552
[2022-04-11 21:43:34.968667]Total energy: 16707106.58660907
[2022-04-11 21:44:40.342281]Total energy: 16704816.862928417
[2022-04-11 21:45:45.677474]Total energy: 16725767.342706064
[2022-04-11 21:46:48.519229]Total energy: 16687011.530785099
[2022-04-11 21:47:48.953654]Total energy: 16717886.682113118
[2022-04-11 21:48:50.545484]Total energy: 16715344.461044889
[2022-04-11 21:49:52.730306]Total energy: 16728663.459899401
[2022-04-11 21:50:54.134519]Total energy: 16691838.952737048
[2022-04-11 21:51:56.467185]Total energy: 16667471.303749973
[2022-04-11 21:52:57.581938]Total energy: 16687784.605383374
[2022-04-11 21:54:01.307404]Total energy: 16683022.092406737
[2022-04-11 21:55:09.501590]Total energy: 16683722.978555689
[2022-04-11 21:56:13.866727]Total energy: 16698714.259279346
