initial: all - optimal_only_all
[2022-04-08 16:37:39.029976]Total energy: 30836352.692511376
[2022-04-08 16:38:42.996183]Total energy: 30794052.693758696
[2022-04-08 16:39:49.565128]Total energy: 30796966.35092386
[2022-04-08 16:40:51.946624]Total energy: 30836182.906576123
[2022-04-08 16:41:55.076955]Total energy: 30762860.150540475
[2022-04-08 16:43:02.561556]Total energy: 30819097.1747974
[2022-04-08 16:44:04.543618]Total energy: 30804191.37872639
[2022-04-08 16:45:07.713289]Total energy: 30853079.600444973
[2022-04-08 16:46:10.082065]Total energy: 30787643.083861373
[2022-04-08 16:47:12.239817]Total energy: 30806464.005438495
[2022-04-08 16:48:18.836269]Total energy: 30818097.76193764
[2022-04-08 16:49:21.783564]Total energy: 30853293.16997776
[2022-04-08 16:50:34.824834]Total energy: 30831722.070971943
[2022-04-08 16:51:43.297919]Total energy: 30862749.824323375
[2022-04-08 16:52:47.436186]Total energy: 30751492.216097303
[2022-04-08 16:53:52.765162]Total energy: 30716125.38788681
[2022-04-08 16:54:59.354589]Total energy: 30776964.44226099
[2022-04-08 16:56:02.919847]Total energy: 30863470.5366222
[2022-04-08 16:57:06.313648]Total energy: 30830689.742197234
[2022-04-08 16:58:10.915947]Total energy: 30800616.41242563
[2022-04-08 16:59:17.618267]Total energy: 30884230.956780892
[2022-04-08 17:00:22.473058]Total energy: 30769747.44499749
[2022-04-08 17:01:27.281513]Total energy: 30791288.93683705
[2022-04-08 17:02:32.469501]Total energy: 30734974.98784501
[2022-04-08 17:03:38.088996]Total energy: 30794832.45538943
[2022-04-08 17:04:46.488395]Total energy: 30818240.455875505
[2022-04-08 17:05:52.258997]Total energy: 30826469.948756237
[2022-04-08 17:07:00.631911]Total energy: 30865386.957677256
[2022-04-08 17:08:01.922978]Total energy: 30791444.04710829
[2022-04-08 17:09:04.823945]Total energy: 30791704.32425952
[2022-04-08 17:10:08.724860]Total energy: 30843995.351472743
[2022-04-08 17:11:16.092115]Total energy: 30839413.957679138
[2022-04-08 17:12:17.463049]Total energy: 30838128.274526715
[2022-04-08 17:13:20.395701]Total energy: 30789670.10859032
[2022-04-08 17:14:24.941800]Total energy: 30856474.018486064
[2022-04-08 17:15:30.726678]Total energy: 30828543.980712872
[2022-04-08 17:16:32.736449]Total energy: 30812496.92421534
[2022-04-08 17:17:35.221234]Total energy: 30791639.529448066
[2022-04-08 17:18:37.006043]Total energy: 30853384.792076528
[2022-04-08 17:19:39.666234]Total energy: 30749382.913954094
[2022-04-08 17:20:48.308254]Total energy: 30812476.65941961
[2022-04-08 17:35:21.921987]Total energy: 30770434.48732939
[2022-04-08 17:36:24.266159]Total energy: 30783975.727679905
[2022-04-08 17:37:29.920491]Total energy: 30777694.076137673
[2022-04-08 17:38:34.820427]Total energy: 30851329.660645366
[2022-04-08 17:39:35.445294]Total energy: 30829224.600445643
[2022-04-08 17:40:41.826816]Total energy: 30760841.730697833
[2022-04-08 17:41:45.948268]Total energy: 30796094.705421858
[2022-04-08 17:42:47.901076]Total energy: 30876515.63932103
[2022-04-08 17:43:53.195500]Total energy: 30788895.494289864
[2022-04-08 17:44:53.764399]Total energy: 30803687.448378168
[2022-04-08 17:45:56.338133]Total energy: 30785433.66086831
[2022-04-08 17:47:00.830432]Total energy: 30824072.907193556
[2022-04-08 17:48:01.825434]Total energy: 30836807.863500126
[2022-04-08 17:49:06.327170]Total energy: 30854283.667613104
[2022-04-08 17:50:09.084289]Total energy: 30833717.859852538
[2022-04-08 17:51:12.122289]Total energy: 30801866.06079507
[2022-04-08 17:52:17.171160]Total energy: 30824021.381411858
[2022-04-08 17:53:20.138027]Total energy: 30799748.05747404
[2022-04-08 17:54:32.783834]Total energy: 30865848.17926598
[2022-04-08 17:55:36.928275]Total energy: 30843626.51057798
[2022-04-08 17:56:38.269088]Total energy: 30879094.31964923
[2022-04-08 17:57:43.407410]Total energy: 30815615.780340273
[2022-04-08 17:58:48.061194]Total energy: 30843884.60653909
[2022-04-08 17:59:52.131508]Total energy: 30849517.315857533
[2022-04-08 18:01:00.916058]Total energy: 30806744.539092887
[2022-04-08 18:02:05.690623]Total energy: 30753605.00403984
[2022-04-08 18:03:11.129101]Total energy: 30858488.321121294
[2022-04-08 18:04:15.370447]Total energy: 30828856.087564133
[2022-04-08 18:05:18.865665]Total energy: 30823664.846653543
[2022-04-08 18:06:21.280663]Total energy: 30826337.226301514
[2022-04-08 18:07:26.173488]Total energy: 30789709.984795064
[2022-04-08 18:08:31.231595]Total energy: 30855231.277530637
[2022-04-08 18:09:31.746284]Total energy: 30868739.16789849
[2022-04-08 18:10:38.681265]Total energy: 30770396.39035608
[2022-04-08 18:11:45.855760]Total energy: 30747925.54482558
[2022-04-08 18:12:47.482357]Total energy: 30751365.79104276
[2022-04-08 18:13:51.714756]Total energy: 30767098.285928436
[2022-04-08 18:14:53.832031]Total energy: 30750745.725606643
[2022-04-08 18:15:59.995605]Total energy: 30796670.596034177
[2022-04-08 18:17:01.533221]Total energy: 30759463.46335864
[2022-04-08 18:18:02.798080]Total energy: 30782215.814412255
[2022-04-08 18:19:06.804783]Total energy: 30780961.37001087
[2022-04-08 18:20:11.384516]Total energy: 30778734.937866874
[2022-04-08 18:21:13.533861]Total energy: 30778842.57151221
[2022-04-08 18:22:15.765436]Total energy: 30770963.22910765
[2022-04-08 18:23:18.772064]Total energy: 30785954.234583143
[2022-04-08 18:24:21.256821]Total energy: 30759094.544660054
[2022-04-08 18:25:28.921281]Total energy: 30789617.616320793
[2022-04-08 18:26:36.141045]Total energy: 30753898.440261878
[2022-04-08 18:27:41.413684]Total energy: 30804916.815915972
[2022-04-08 18:28:42.728254]Total energy: 30716895.433048446
[2022-04-08 18:29:46.848296]Total energy: 30797413.565870762
[2022-04-08 18:30:50.274201]Total energy: 30799932.866857298
[2022-04-08 18:31:52.457975]Total energy: 30766917.94796252
[2022-04-08 18:33:01.513588]Total energy: 30794002.43137203
[2022-04-08 18:34:02.338516]Total energy: 30786296.529286146
[2022-04-08 18:35:04.425252]Total energy: 30757231.94693676
[2022-04-08 18:36:11.868023]Total energy: 30819803.398927037
[2022-04-08 18:37:14.536867]Total energy: 30798984.304346923
[2022-04-08 18:38:16.567692]Total energy: 30802553.07065106
[2022-04-08 18:39:23.979563]Total energy: 30816354.31297865
[2022-04-08 18:40:34.911163]Total energy: 30733245.76611653
[2022-04-08 18:41:49.445351]Total energy: 30744249.138873216
[2022-04-08 18:42:57.245462]Total energy: 30745105.29470968
[2022-04-08 18:44:05.413911]Total energy: 30804207.210993662
[2022-04-08 18:45:06.765680]Total energy: 30737637.771336254
[2022-04-08 18:46:09.175298]Total energy: 30746344.94203417
[2022-04-08 18:47:12.310193]Total energy: 30796575.984091233
[2022-04-08 18:48:15.341652]Total energy: 30802764.0611555
[2022-04-08 18:49:20.294602]Total energy: 30821889.74855043
[2022-04-08 18:50:23.806572]Total energy: 30797783.730095517
[2022-04-08 18:51:28.024981]Total energy: 30800024.917770725
[2022-04-08 18:52:32.224042]Total energy: 30814438.642918013
[2022-04-08 18:53:35.404533]Total energy: 30822733.782501392
[2022-04-08 18:54:40.467877]Total energy: 30767273.08831529
[2022-04-08 18:55:44.183758]Total energy: 30786898.811256386
[2022-04-08 18:56:45.790639]Total energy: 30746381.732057698
[2022-04-08 18:57:49.092382]Total energy: 30800297.787638523
[2022-04-08 18:58:50.514588]Total energy: 30828500.31891649
[2022-04-08 18:59:54.181081]Total energy: 30770497.619448002
[2022-04-08 19:01:00.642806]Total energy: 30749584.91674933
[2022-04-08 19:02:02.772411]Total energy: 30762487.49344497
[2022-04-08 19:03:08.400122]Total energy: 30772297.149879735
[2022-04-08 19:04:10.855361]Total energy: 30763387.69051365
[2022-04-08 19:05:15.911139]Total energy: 30729812.671656284
[2022-04-08 19:06:17.335121]Total energy: 30848032.84279311
[2022-04-08 19:07:18.566162]Total energy: 30797807.918805137
[2022-04-08 19:08:20.970292]Total energy: 30756345.385664497
[2022-04-08 19:09:24.921408]Total energy: 30722108.55776503
[2022-04-08 19:10:29.709838]Total energy: 30742683.400812227
[2022-04-08 19:11:32.851671]Total energy: 30839915.98049517
[2022-04-08 19:12:34.601888]Total energy: 30794343.030308593
[2022-04-08 19:13:38.730845]Total energy: 30795623.32637761
[2022-04-08 19:14:44.715611]Total energy: 30739634.546969425
[2022-04-08 19:15:46.429614]Total energy: 30786048.33397186
[2022-04-08 19:16:50.554562]Total energy: 30729322.488531746
[2022-04-08 19:17:50.785432]Total energy: 30757799.883360133
[2022-04-08 19:18:52.766660]Total energy: 30765013.306761008
[2022-04-08 19:19:54.897759]Total energy: 30736579.51817425
[2022-04-08 19:21:02.829284]Total energy: 30781338.440951236
[2022-04-08 19:22:06.310499]Total energy: 30743044.758515585
[2022-04-08 19:23:08.260010]Total energy: 30799805.534787916
[2022-04-08 19:24:10.349579]Total energy: 30732057.920559816
[2022-04-08 19:25:14.517124]Total energy: 30758932.031326912
[2022-04-08 19:26:16.742599]Total energy: 30778104.643614408
[2022-04-08 19:27:19.185437]Total energy: 30746769.20113738
[2022-04-08 19:28:21.216379]Total energy: 30784385.70272635
[2022-04-08 19:29:23.183578]Total energy: 30773462.549613442
[2022-04-08 19:30:36.196352]Total energy: 30820871.373018734
[2022-04-08 19:31:37.953072]Total energy: 30774534.86955242
[2022-04-08 19:32:39.474735]Total energy: 30769866.632639896
[2022-04-08 19:33:42.975654]Total energy: 30808847.764015738
[2022-04-08 19:34:43.478985]Total energy: 30767199.512576226
[2022-04-08 19:35:45.898732]Total energy: 30802281.653628513
[2022-04-08 19:36:48.099334]Total energy: 30771767.360800534
[2022-04-08 19:37:51.181521]Total energy: 30770494.02449599
[2022-04-08 19:38:54.739983]Total energy: 30753231.592698652
[2022-04-08 19:39:55.066069]Total energy: 30759381.90361742
[2022-04-08 19:40:58.394535]Total energy: 30736327.603665475
[2022-04-08 19:42:00.958353]Total energy: 30769289.51311817
[2022-04-08 19:43:01.747421]Total energy: 30750768.30394899
[2022-04-08 19:44:03.497495]Total energy: 30758373.967036594
[2022-04-08 19:45:05.735459]Total energy: 30757583.734858714
[2022-04-08 19:46:08.354216]Total energy: 30727878.32210917
[2022-04-08 19:47:11.988501]Total energy: 30788596.321902104
[2022-04-08 19:48:14.187274]Total energy: 30750649.129504737
[2022-04-08 19:49:16.470473]Total energy: 30768734.160343938
[2022-04-08 19:50:20.409333]Total energy: 30818331.01751759
[2022-04-08 19:51:23.183192]Total energy: 30810177.60521409
[2022-04-08 19:52:25.379937]Total energy: 30797988.00553959
[2022-04-08 19:53:27.681598]Total energy: 30776170.02056256
[2022-04-08 19:54:31.395951]Total energy: 30785573.217597075
[2022-04-08 19:55:33.712148]Total energy: 30764343.692619804
[2022-04-08 19:56:35.545148]Total energy: 30734241.105809867
[2022-04-08 19:57:41.258024]Total energy: 30683273.088239003
[2022-04-08 19:58:42.731328]Total energy: 30734756.06515921
[2022-04-08 19:59:44.525315]Total energy: 30689351.94991471
[2022-04-08 20:00:47.339688]Total energy: 30764605.084044557
[2022-04-08 20:01:52.951765]Total energy: 30774343.818414673
[2022-04-08 20:02:56.665280]Total energy: 30775441.8347202
[2022-04-08 20:04:00.257265]Total energy: 30734502.636955217
[2022-04-08 20:05:05.304653]Total energy: 30722689.86150972
[2022-04-08 20:06:06.703426]Total energy: 30722053.492373414
[2022-04-08 20:07:10.789501]Total energy: 30762396.53350777
[2022-04-08 20:08:14.648689]Total energy: 30749486.091896143
[2022-04-08 20:09:17.765028]Total energy: 30717214.681233723
[2022-04-08 20:10:28.842405]Total energy: 30751362.553622756
[2022-04-08 20:11:33.169968]Total energy: 30774518.033947762
[2022-04-08 20:12:41.743138]Total energy: 30763211.322794586
[2022-04-08 20:13:59.613306]Total energy: 30743665.74600966
[2022-04-08 20:15:02.146960]Total energy: 30700185.438532878
[2022-04-08 20:16:04.798032]Total energy: 30717084.494726244
[2022-04-08 20:17:13.015072]Total energy: 30741904.989771165
[2022-04-08 20:18:16.661925]Total energy: 30780039.722813964
[2022-04-08 20:19:17.471559]Total energy: 30723590.00043167
[2022-04-08 20:20:27.806741]Total energy: 30706009.701990806
[2022-04-08 20:21:31.318759]Total energy: 30729478.868929707
[2022-04-08 20:22:36.278297]Total energy: 30745990.682099044
[2022-04-08 20:23:40.404744]Total energy: 30711699.677435875
[2022-04-08 20:24:41.833978]Total energy: 30749655.987844717
[2022-04-08 20:25:46.144159]Total energy: 30730197.894354813
[2022-04-08 20:26:49.352802]Total energy: 30794778.93244277
[2022-04-08 20:27:51.244987]Total energy: 30718440.15956842
[2022-04-08 20:28:54.968502]Total energy: 30722048.60481093
[2022-04-08 20:29:59.077079]Total energy: 30728072.70551391
[2022-04-08 20:31:01.407950]Total energy: 30705928.480483986
[2022-04-08 20:32:02.978117]Total energy: 30739833.982874777
[2022-04-08 20:33:07.443039]Total energy: 30720157.468016364
[2022-04-08 20:34:14.061341]Total energy: 30718974.157813855
[2022-04-08 20:35:15.252461]Total energy: 30728744.89713214
[2022-04-08 20:36:23.387417]Total energy: 30747774.380069766
[2022-04-08 20:37:27.836205]Total energy: 30738653.373295218
[2022-04-08 20:38:28.538557]Total energy: 30729673.56608835
[2022-04-08 20:39:32.467915]Total energy: 30763938.439920645
[2022-04-08 20:40:44.446874]Total energy: 30765473.70088882
[2022-04-08 20:42:00.178627]Total energy: 30680384.75210712
[2022-04-08 20:43:03.777311]Total energy: 30724712.454582136
[2022-04-08 20:44:08.154930]Total energy: 30772632.651811674
[2022-04-08 20:45:13.014906]Total energy: 30722294.686972283
[2022-04-08 20:46:16.092961]Total energy: 30762280.877192587
[2022-04-08 20:47:18.974193]Total energy: 30754635.959548496
[2022-04-08 20:48:23.925442]Total energy: 30730696.694866646
[2022-04-08 20:49:27.245299]Total energy: 30709457.858239993
[2022-04-08 20:51:00.571466]Total energy: 30736465.214417852
[2022-04-08 20:52:10.375452]Total energy: 30710796.4647526
[2022-04-08 20:53:13.738911]Total energy: 30712804.781698857
[2022-04-08 20:54:14.828834]Total energy: 30778926.605360046
[2022-04-08 20:55:17.432824]Total energy: 30738826.360742707
[2022-04-08 20:56:20.626336]Total energy: 30701407.235095184
[2022-04-08 20:57:25.749350]Total energy: 30739355.1085436
[2022-04-08 20:58:26.556504]Total energy: 30754275.63356834
[2022-04-08 20:59:28.599250]Total energy: 30721185.790908154
[2022-04-08 21:00:44.759850]Total energy: 30758431.59169209
[2022-04-08 21:01:49.688772]Total energy: 30695253.62518272
[2022-04-08 21:02:51.785420]Total energy: 30735788.83461657
[2022-04-08 21:03:54.623477]Total energy: 30708127.112878997
[2022-04-08 21:04:56.833614]Total energy: 30776769.61903306
[2022-04-08 21:06:01.754558]Total energy: 30713714.961389355
[2022-04-08 21:07:03.318917]Total energy: 30730877.11755074
[2022-04-08 21:08:06.516995]Total energy: 30746552.308244623
[2022-04-08 21:09:10.660482]Total energy: 30733143.019284822
[2022-04-08 21:10:12.047576]Total energy: 30725896.825680215
[2022-04-08 21:11:24.777051]Total energy: 30751767.2913677
[2022-04-08 21:12:34.610471]Total energy: 30742280.695957087
[2022-04-08 21:13:39.561240]Total energy: 30763122.44713056
[2022-04-08 21:14:41.175351]Total energy: 30708627.39832802
[2022-04-08 21:15:42.163838]Total energy: 30683365.668162264
[2022-04-08 21:16:46.617038]Total energy: 30800434.995779347
[2022-04-08 21:17:47.863837]Total energy: 30724413.68134701
[2022-04-08 21:18:49.991762]Total energy: 30698745.766655535
[2022-04-08 21:19:51.771134]Total energy: 30727296.17566789
[2022-04-08 21:20:54.179711]Total energy: 30746115.26371381
[2022-04-08 21:21:59.436326]Total energy: 30754712.431149542
[2022-04-08 21:23:01.655259]Total energy: 30666046.544402823
[2022-04-08 21:24:03.169014]Total energy: 30783902.385608222
[2022-04-08 21:25:13.626656]Total energy: 30769287.71610944
[2022-04-08 21:26:14.843448]Total energy: 30839592.096085075
[2022-04-08 21:27:18.086318]Total energy: 30800818.674700424
[2022-04-08 21:28:21.272757]Total energy: 30763714.521923568
[2022-04-08 21:29:24.417770]Total energy: 30800579.609976914
[2022-04-08 21:30:39.838573]Total energy: 30812795.786928173
[2022-04-08 21:31:55.113016]Total energy: 30790960.16951686
[2022-04-08 21:33:02.737311]Total energy: 30788265.3316875
[2022-04-08 21:34:03.641176]Total energy: 30772908.22425411
[2022-04-08 21:35:05.749136]Total energy: 30832518.487786837
[2022-04-08 21:36:07.719179]Total energy: 30805881.200343505
[2022-04-08 21:37:09.913721]Total energy: 30770332.392264064
[2022-04-08 21:38:14.183613]Total energy: 30827095.398882285
[2022-04-08 21:39:16.849165]Total energy: 30812751.247656427
[2022-04-08 21:40:23.875129]Total energy: 30792472.250873603
[2022-04-08 21:41:28.539888]Total energy: 30777905.15303047
[2022-04-08 21:42:18.913867]Total energy: 30814539.109404974
[2022-04-08 21:43:06.828058]Total energy: 30803400.64720792
[2022-04-08 21:43:56.250787]Total energy: 30740818.744853336
[2022-04-08 21:44:44.314449]Total energy: 30779711.978245553
[2022-04-08 21:45:33.108432]Total energy: 30741090.201826386
[2022-04-08 21:46:22.044523]Total energy: 30798722.492093053
[2022-04-08 21:47:10.113342]Total energy: 30735285.32280463
[2022-04-08 21:47:58.395472]Total energy: 30733839.80053616
[2022-04-08 21:48:46.518499]Total energy: 30724808.970777128
[2022-04-08 21:49:34.757714]Total energy: 30785541.007997427
[2022-04-08 21:50:43.096045]Total energy: 30723486.734250985
[2022-04-08 21:51:39.512103]Total energy: 30790712.57270054
[2022-04-08 21:52:39.854104]Total energy: 30751544.069768555
[2022-04-08 21:53:29.619682]Total energy: 30825038.36414902
[2022-04-08 21:54:18.988638]Total energy: 30759485.91778124
[2022-04-08 21:55:08.302892]Total energy: 30746293.17219543
[2022-04-08 21:55:56.252658]Total energy: 30787006.093785644
[2022-04-08 21:56:44.448482]Total energy: 30707865.09167543
[2022-04-08 21:57:32.549988]Total energy: 30781620.1507542
[2022-04-08 21:58:20.659624]Total energy: 30712352.97713054
