initial: all - diverse_all
[2022-04-08 21:47:47.349361]Total energy: 16335471.249296136
[2022-04-08 21:48:53.165653]Total energy: 16353599.698339077
[2022-04-08 21:49:56.474985]Total energy: 16363053.92984108
[2022-04-08 21:51:11.060800]Total energy: 16376229.074337438
[2022-04-08 21:52:33.075912]Total energy: 16337468.958493989
[2022-04-08 21:53:44.586890]Total energy: 16336330.692516431
[2022-04-08 21:54:50.392656]Total energy: 16362873.63076145
[2022-04-08 21:55:53.791515]Total energy: 16387589.972693488
[2022-04-08 21:56:55.788777]Total energy: 16343912.94669301
[2022-04-08 21:57:58.770068]Total energy: 16351927.880842105
[2022-04-08 21:59:01.715739]Total energy: 16361427.734165175
[2022-04-08 22:00:05.940274]Total energy: 16365177.713528367
[2022-04-08 22:01:31.237202]Total energy: 16365696.10663178
[2022-04-08 22:03:01.429811]Total energy: 16376053.323599927
[2022-04-08 22:04:21.904933]Total energy: 16338838.288794521
[2022-04-08 22:05:34.854158]Total energy: 16352541.540838594
[2022-04-08 22:06:38.598574]Total energy: 16361807.985496596
[2022-04-08 22:07:40.919831]Total energy: 16344694.503923789
[2022-04-08 22:08:45.674715]Total energy: 16372037.275089992
[2022-04-08 22:09:50.835715]Total energy: 16354430.448187532
[2022-04-08 22:11:05.017983]Total energy: 16335848.814716455
[2022-04-08 22:12:16.534046]Total energy: 16350523.440539025
[2022-04-08 22:13:18.474364]Total energy: 16355830.846527446
[2022-04-08 22:14:20.284156]Total energy: 16330339.872163305
[2022-04-08 22:15:22.489851]Total energy: 16350481.20771113
[2022-04-08 22:16:24.349888]Total energy: 16356046.499566609
[2022-04-08 22:17:25.317466]Total energy: 16352757.826425556
[2022-04-08 22:18:27.018824]Total energy: 16355558.766107017
[2022-04-08 22:19:28.238739]Total energy: 16350936.407881869
[2022-04-08 22:20:38.157894]Total energy: 16327176.089987073
[2022-04-08 22:21:51.843714]Total energy: 16330781.58576986
[2022-04-08 22:22:55.191799]Total energy: 16324672.306080995
[2022-04-08 22:23:58.231597]Total energy: 16341812.294890717
[2022-04-08 22:25:02.873451]Total energy: 16346255.73928336
[2022-04-08 22:26:07.693143]Total energy: 16343980.268210113
[2022-04-08 22:27:12.626482]Total energy: 16357712.933884228
[2022-04-08 22:28:15.270405]Total energy: 16330893.190591035
[2022-04-08 22:29:16.985463]Total energy: 16337125.511758879
[2022-04-08 22:30:21.159569]Total energy: 16367814.07893945
[2022-04-08 22:31:48.947106]Total energy: 16333494.693362582
[2022-04-08 22:33:04.560324]Total energy: 16352860.964279158
[2022-04-08 22:34:18.429136]Total energy: 16352777.359213334
[2022-04-08 22:35:35.746743]Total energy: 16354482.487426689
[2022-04-08 22:36:45.010318]Total energy: 16360706.421101926
[2022-04-08 22:37:52.564445]Total energy: 16359793.884681808
[2022-04-08 22:38:55.093014]Total energy: 16368015.655252758
[2022-04-08 22:39:57.341078]Total energy: 16341621.679020384
[2022-04-08 22:41:07.170694]Total energy: 16336183.569804996
[2022-04-08 22:42:19.748056]Total energy: 16351189.184811298
[2022-04-08 22:43:24.425577]Total energy: 16361594.954828756
[2022-04-08 22:44:27.855707]Total energy: 16318568.177514505
[2022-04-08 22:45:29.846261]Total energy: 16331631.667155081
[2022-04-08 22:46:32.687561]Total energy: 16341264.520260492
[2022-04-08 22:47:35.338170]Total energy: 16357028.800723948
[2022-04-08 22:48:36.829610]Total energy: 16346447.944421962
[2022-04-08 22:49:37.731968]Total energy: 16333360.22479197
[2022-04-08 22:50:47.585894]Total energy: 16342951.348606931
[2022-04-08 22:51:55.468778]Total energy: 16351153.292612249
[2022-04-08 22:52:57.379955]Total energy: 16340781.01511691
[2022-04-08 22:54:03.752184]Total energy: 16327932.883566756
[2022-04-08 22:55:06.481035]Total energy: 16347397.211652214
[2022-04-08 22:56:08.214052]Total energy: 16351503.758796567
[2022-04-08 22:57:11.892343]Total energy: 16350105.45254608
[2022-04-08 22:58:16.002698]Total energy: 16350335.28673258
[2022-04-08 22:59:21.118006]Total energy: 16340649.660200696
[2022-04-08 23:00:37.824208]Total energy: 16328952.373004375
[2022-04-08 23:01:56.781735]Total energy: 16345559.327135282
[2022-04-08 23:03:05.761192]Total energy: 16327456.431215392
[2022-04-08 23:04:07.255643]Total energy: 16350219.110271545
[2022-04-08 23:05:09.019316]Total energy: 16326283.387667911
[2022-04-08 23:06:11.130291]Total energy: 16339849.128145361
[2022-04-08 23:07:12.787481]Total energy: 16353771.189498657
[2022-04-08 23:08:14.609234]Total energy: 16329492.401650347
[2022-04-08 23:09:20.756056]Total energy: 16355835.608564282
[2022-04-08 23:10:32.670172]Total energy: 16341715.662793262
[2022-04-08 23:11:52.037149]Total energy: 16335343.797987118
[2022-04-08 23:13:08.706052]Total energy: 16343723.960296715
[2022-04-08 23:14:14.056572]Total energy: 16344075.38116011
[2022-04-08 23:15:18.496962]Total energy: 16363331.798741436
[2022-04-08 23:16:20.627134]Total energy: 16377156.910155106
[2022-04-08 23:17:23.641903]Total energy: 16313422.221648851
[2022-04-08 23:18:25.725608]Total energy: 16303922.051910186
[2022-04-08 23:19:27.171693]Total energy: 16328450.309125777
[2022-04-08 23:20:32.942824]Total energy: 16320278.98268686
[2022-04-08 23:21:37.904110]Total energy: 16337846.282476861
[2022-04-08 23:22:39.654694]Total energy: 16310951.05498152
[2022-04-08 23:23:40.148629]Total energy: 16330652.836149499
[2022-04-08 23:24:45.159467]Total energy: 16336146.671731845
[2022-04-08 23:25:48.987458]Total energy: 16296509.818455856
[2022-04-08 23:26:52.200761]Total energy: 16339046.584201138
[2022-04-08 23:27:57.069564]Total energy: 16358450.853290355
[2022-04-08 23:29:01.588443]Total energy: 16379517.3238716
[2022-04-08 23:30:08.273266]Total energy: 16347125.703236774
[2022-04-08 23:31:24.484686]Total energy: 16343377.084562968
[2022-04-08 23:32:38.275010]Total energy: 16339743.194501959
[2022-04-08 23:33:43.471465]Total energy: 16357500.14300275
[2022-04-08 23:34:45.622571]Total energy: 16350961.0923214
[2022-04-08 23:35:47.271767]Total energy: 16375386.12430481
[2022-04-08 23:36:49.091528]Total energy: 16354714.623420538
[2022-04-08 23:37:49.866900]Total energy: 16340127.9939574
[2022-04-08 23:38:51.181915]Total energy: 16322216.329468632
[2022-04-08 23:39:52.922125]Total energy: 16334554.765452897
[2022-04-08 23:41:08.571247]Total energy: 16365402.56317483
[2022-04-08 23:42:22.562402]Total energy: 16323551.274974393
[2022-04-08 23:43:36.693445]Total energy: 16359463.79119457
[2022-04-08 23:44:42.646089]Total energy: 16356908.13571576
[2022-04-08 23:45:46.670104]Total energy: 16346903.674399845
[2022-04-08 23:46:51.627236]Total energy: 16333838.80039934
[2022-04-08 23:47:54.676813]Total energy: 16347278.677085286
[2022-04-08 23:48:55.153915]Total energy: 16331202.319319995
[2022-04-08 23:49:58.166275]Total energy: 16343702.860044584
[2022-04-08 23:51:09.298332]Total energy: 16341731.667228878
[2022-04-08 23:52:28.868851]Total energy: 16338166.27044909
[2022-04-08 23:53:32.905738]Total energy: 16333020.510069516
[2022-04-08 23:54:33.515315]Total energy: 16373569.1412706
[2022-04-08 23:55:37.182915]Total energy: 16377041.594844257
[2022-04-08 23:56:37.641274]Total energy: 16374003.785451017
[2022-04-08 23:57:43.327584]Total energy: 16370832.764912281
[2022-04-08 23:58:49.989356]Total energy: 16341871.338273661
[2022-04-08 23:59:56.685914]Total energy: 16386318.42856654
[2022-04-09 00:01:00.677528]Total energy: 16351159.77659265
[2022-04-09 00:02:07.454327]Total energy: 16347376.875338685
[2022-04-09 00:03:12.967006]Total energy: 16357019.964417627
[2022-04-09 00:04:15.969501]Total energy: 16342143.619570779
[2022-04-09 00:05:17.512977]Total energy: 16365896.74038049
[2022-04-09 00:06:19.371387]Total energy: 16359544.79419988
[2022-04-09 00:07:22.290198]Total energy: 16338327.831817469
[2022-04-09 00:08:23.281521]Total energy: 16377590.024914438
[2022-04-09 00:09:24.389097]Total energy: 16336771.446767021
[2022-04-09 00:10:48.644654]Total energy: 16340967.687457748
[2022-04-09 00:12:17.876473]Total energy: 16345283.436186487
[2022-04-09 00:13:29.286117]Total energy: 16361968.484542187
[2022-04-09 00:14:32.583102]Total energy: 16321483.854323147
[2022-04-09 00:15:35.045082]Total energy: 16346806.528397448
[2022-04-09 00:16:38.440052]Total energy: 16333073.309659507
[2022-04-09 00:17:41.687145]Total energy: 16337834.58000802
[2022-04-09 00:18:45.849279]Total energy: 16374323.99661996
[2022-04-09 00:19:50.572815]Total energy: 16334469.250626024
[2022-04-09 00:20:52.647452]Total energy: 16333884.661768895
[2022-04-09 00:21:54.320409]Total energy: 16335909.914561415
[2022-04-09 00:22:56.635361]Total energy: 16336184.026634697
[2022-04-09 00:23:57.798289]Total energy: 16344238.167646855
[2022-04-09 00:24:59.830406]Total energy: 16363747.219328618
[2022-04-09 00:26:01.986456]Total energy: 16352596.32679452
[2022-04-09 00:27:02.934499]Total energy: 16312647.850074185
[2022-04-09 00:28:04.408995]Total energy: 16333383.439736087
[2022-04-09 00:29:05.718982]Total energy: 16361560.680069588
[2022-04-09 00:30:09.831146]Total energy: 16333500.384223666
[2022-04-09 00:31:31.078193]Total energy: 16343198.877431896
[2022-04-09 00:32:51.035502]Total energy: 16357794.082449965
[2022-04-09 00:34:02.707163]Total energy: 16333699.944662448
[2022-04-09 00:35:08.077510]Total energy: 16352281.197532607
[2022-04-09 00:36:13.092907]Total energy: 16327493.632755434
[2022-04-09 00:37:14.111125]Total energy: 16330085.79971529
[2022-04-09 00:38:12.869513]Total energy: 16341907.02688316
[2022-04-09 00:39:14.556701]Total energy: 16326710.946555309
[2022-04-09 00:40:16.211953]Total energy: 16347667.954132244
[2022-04-09 00:41:26.204091]Total energy: 16327054.592650026
[2022-04-09 00:42:38.924192]Total energy: 16326268.22824284
[2022-04-09 00:43:45.929151]Total energy: 16328177.591899434
[2022-04-09 00:44:45.431570]Total energy: 16336106.580092132
[2022-04-09 00:45:47.900537]Total energy: 16334966.494381873
[2022-04-09 00:46:53.988867]Total energy: 16346715.27062565
[2022-04-09 00:47:56.298557]Total energy: 16333216.86290523
[2022-04-09 00:48:58.848428]Total energy: 16331233.120926633
[2022-04-09 00:50:03.130865]Total energy: 16326323.306485008
[2022-04-09 00:51:31.484191]Total energy: 16341168.454489922
[2022-04-09 00:52:41.485941]Total energy: 16344378.934573477
[2022-04-09 00:53:42.936362]Total energy: 16357267.469443547
[2022-04-09 00:54:44.201638]Total energy: 16345202.737276392
[2022-04-09 00:55:46.578328]Total energy: 16363405.631722283
[2022-04-09 00:56:49.501872]Total energy: 16343345.180318655
[2022-04-09 00:57:52.526555]Total energy: 16349921.12964719
[2022-04-09 00:58:55.031743]Total energy: 16351307.827705683
[2022-04-09 00:59:57.198330]Total energy: 16358601.305037078
[2022-04-09 01:01:06.623855]Total energy: 16357154.640586989
[2022-04-09 01:02:16.023957]Total energy: 16360015.534571692
[2022-04-09 01:03:18.757279]Total energy: 16347841.593966112
[2022-04-09 01:04:21.351385]Total energy: 16341429.333221827
[2022-04-09 01:05:25.185309]Total energy: 16357400.400210686
[2022-04-09 01:06:30.282162]Total energy: 16340637.134239502
[2022-04-09 01:07:36.402914]Total energy: 16322124.70838975
[2022-04-09 01:08:39.607554]Total energy: 16325810.06384872
[2022-04-09 01:09:38.918093]Total energy: 16307572.892793488
[2022-04-09 01:10:38.211075]Total energy: 16322940.227798754
[2022-04-09 01:11:37.324511]Total energy: 16347942.269645529
[2022-04-09 01:12:36.697741]Total energy: 16337798.273573294
[2022-04-09 01:13:37.665684]Total energy: 16322476.835264768
[2022-04-09 01:14:38.531030]Total energy: 16329986.716420354
[2022-04-09 01:15:41.291688]Total energy: 16331866.777528921
[2022-04-09 01:16:41.695132]Total energy: 16363327.350665424
[2022-04-09 01:17:45.098601]Total energy: 16340295.113891173
[2022-04-09 01:18:50.358625]Total energy: 16363188.89372108
[2022-04-09 01:19:53.270101]Total energy: 16340181.110692995
[2022-04-09 01:21:04.740441]Total energy: 16312873.713300005
[2022-04-09 01:22:16.117355]Total energy: 16343945.885982124
[2022-04-09 01:23:20.799424]Total energy: 16348957.87229545
[2022-04-09 01:24:27.696295]Total energy: 16331842.828117536
[2022-04-09 01:25:30.069751]Total energy: 16323456.79091362
[2022-04-09 01:26:31.091694]Total energy: 16368999.67385835
[2022-04-09 01:27:31.389320]Total energy: 16333111.189435432
[2022-04-09 01:28:32.694521]Total energy: 16347741.580045652
[2022-04-09 01:29:33.149560]Total energy: 16328137.984208828
[2022-04-09 01:30:43.244838]Total energy: 16346575.357921822
[2022-04-09 01:32:01.736210]Total energy: 16375131.859163515
[2022-04-09 01:33:14.523001]Total energy: 16343618.25362272
[2022-04-09 01:34:25.989755]Total energy: 16349563.690462204
[2022-04-09 01:35:29.260914]Total energy: 16324929.487081196
[2022-04-09 01:36:32.663950]Total energy: 16358089.85955492
[2022-04-09 01:37:36.531690]Total energy: 16354233.324308218
[2022-04-09 01:38:40.757707]Total energy: 16342881.098295601
[2022-04-09 01:39:47.027589]Total energy: 16328486.244141955
[2022-04-09 01:41:16.817540]Total energy: 16357944.874978462
[2022-04-09 01:42:40.637410]Total energy: 16365462.162827702
[2022-04-09 01:43:49.742924]Total energy: 16361697.64818284
[2022-04-09 01:44:53.424630]Total energy: 16319582.72179737
[2022-04-09 01:45:56.845443]Total energy: 16322109.483139414
[2022-04-09 01:46:59.706847]Total energy: 16343772.611163363
[2022-04-09 01:48:02.115721]Total energy: 16340287.575297412
[2022-04-09 01:49:04.071324]Total energy: 16327949.523706736
[2022-04-09 01:50:07.643374]Total energy: 16349165.809030157
[2022-04-09 01:51:13.404566]Total energy: 16317130.517128708
[2022-04-09 01:52:15.940361]Total energy: 16339349.929705808
[2022-04-09 01:53:18.997038]Total energy: 16340855.685607586
[2022-04-09 01:54:24.118471]Total energy: 16308660.387160152
[2022-04-09 01:55:29.365396]Total energy: 16352230.902507279
[2022-04-09 01:56:36.159000]Total energy: 16358692.891078318
[2022-04-09 01:57:40.315699]Total energy: 16334235.23501498
[2022-04-09 01:58:42.854915]Total energy: 16338651.251716401
[2022-04-09 01:59:45.720487]Total energy: 16329675.42839152
[2022-04-09 02:00:56.159286]Total energy: 16325545.012890603
[2022-04-09 02:02:06.258651]Total energy: 16339680.368619684
[2022-04-09 02:03:09.023944]Total energy: 16342048.043550024
[2022-04-09 02:04:12.020616]Total energy: 16343908.589550097
[2022-04-09 02:05:15.153023]Total energy: 16330040.614566261
[2022-04-09 02:06:23.791844]Total energy: 16324398.969314659
[2022-04-09 02:07:27.671688]Total energy: 16313611.618608408
[2022-04-09 02:08:33.577106]Total energy: 16346704.339429088
[2022-04-09 02:09:37.339748]Total energy: 16338118.336611742
[2022-04-09 02:10:49.912351]Total energy: 16338000.71569865
[2022-04-09 02:12:04.026411]Total energy: 16333340.455185069
[2022-04-09 02:13:08.029446]Total energy: 16330025.942375742
[2022-04-09 02:14:10.869627]Total energy: 16323075.386849245
[2022-04-09 02:15:14.582211]Total energy: 16341298.52234748
[2022-04-09 02:16:16.156426]Total energy: 16355950.02703729
[2022-04-09 02:17:18.423282]Total energy: 16340357.359640704
[2022-04-09 02:18:21.368107]Total energy: 16312737.546437884
[2022-04-09 02:19:23.188444]Total energy: 16339612.212427776
[2022-04-09 02:20:49.193771]Total energy: 16319374.920314109
[2022-04-09 02:22:00.783616]Total energy: 16321188.920808634
[2022-04-09 02:23:07.304468]Total energy: 16337305.545248877
[2022-04-09 02:24:10.274581]Total energy: 16330369.268162496
[2022-04-09 02:25:13.350784]Total energy: 16346320.938272838
[2022-04-09 02:26:17.824425]Total energy: 16325972.580955315
[2022-04-09 02:27:22.883038]Total energy: 16334618.004757835
[2022-04-09 02:28:26.055830]Total energy: 16336323.492502408
[2022-04-09 02:29:24.842991]Total energy: 16343529.69656846
[2022-04-09 02:30:33.443863]Total energy: 16330198.43337174
[2022-04-09 02:31:48.340978]Total energy: 16350430.297498597
[2022-04-09 02:33:04.596135]Total energy: 16320661.10941088
[2022-04-09 02:34:14.441936]Total energy: 16327446.45288808
[2022-04-09 02:35:16.245073]Total energy: 16312772.187987776
[2022-04-09 02:36:14.783116]Total energy: 16337799.05426036
[2022-04-09 02:37:16.795488]Total energy: 16349571.676630672
[2022-04-09 02:38:21.833079]Total energy: 16353780.084673088
[2022-04-09 02:39:27.275054]Total energy: 16334616.388914546
[2022-04-09 02:40:51.690268]Total energy: 16316056.575879838
[2022-04-09 02:42:12.745772]Total energy: 16330496.14328281
[2022-04-09 02:43:18.293335]Total energy: 16363011.27771407
[2022-04-09 02:44:23.280476]Total energy: 16311184.077358454
[2022-04-09 02:45:26.041738]Total energy: 16325008.026344527
[2022-04-09 02:46:28.616412]Total energy: 16368421.70997224
[2022-04-09 02:47:31.448177]Total energy: 16347909.410158368
[2022-04-09 02:48:34.177357]Total energy: 16331255.117893739
[2022-04-09 02:49:36.365556]Total energy: 16352978.370161915
[2022-04-09 02:51:02.163906]Total energy: 16366388.39434589
[2022-04-09 02:52:14.847590]Total energy: 16334960.391138675
[2022-04-09 02:53:16.872735]Total energy: 16348239.413717236
[2022-04-09 02:54:23.010984]Total energy: 16333218.246135036
[2022-04-09 02:55:26.579676]Total energy: 16343488.0551917
[2022-04-09 02:56:28.963721]Total energy: 16304347.90277736
[2022-04-09 02:57:32.153680]Total energy: 16321717.313541535
[2022-04-09 02:58:36.392033]Total energy: 16343633.513975337
[2022-04-09 02:59:41.522909]Total energy: 16349352.939774113
[2022-04-09 03:01:09.156308]Total energy: 16366337.19429416
[2022-04-09 03:02:19.694964]Total energy: 16324309.80348976
[2022-04-09 03:03:21.579760]Total energy: 16325742.8737574
[2022-04-09 03:04:24.084638]Total energy: 16328966.794721251
[2022-04-09 03:05:25.346908]Total energy: 16347777.98654023
[2022-04-09 03:06:27.217006]Total energy: 16321236.661757693
[2022-04-09 03:07:29.590263]Total energy: 16333011.47714523
[2022-04-09 03:08:30.681953]Total energy: 16350132.610386556
[2022-04-09 03:09:33.552223]Total energy: 16341921.271031372
[2022-04-09 03:11:00.083855]Total energy: 16329057.201739183
[2022-04-09 03:12:14.043254]Total energy: 16351427.851701075
[2022-04-09 03:13:16.740622]Total energy: 16350256.382336505
[2022-04-09 03:14:20.737752]Total energy: 16321776.01427641
[2022-04-09 03:15:25.287327]Total energy: 16340243.034837343
[2022-04-09 03:16:30.413693]Total energy: 16344323.72052209
[2022-04-09 03:17:32.574416]Total energy: 16329042.449027248
[2022-04-09 03:18:31.192360]Total energy: 16345832.485476926
[2022-04-09 03:19:31.662830]Total energy: 16364379.51866403
[2022-04-09 03:20:57.016619]Total energy: 16327016.139991263
[2022-04-09 03:22:12.944948]Total energy: 16348767.956613187
[2022-04-09 03:23:13.329033]Total energy: 16351145.868854033
[2022-04-09 03:24:14.153029]Total energy: 16342005.15175418
[2022-04-09 03:25:14.769922]Total energy: 16323980.198090753
[2022-04-09 03:26:16.185851]Total energy: 16311473.597731864
[2022-04-09 03:27:21.430150]Total energy: 16334413.319647912
[2022-04-09 03:28:24.564318]Total energy: 16332447.681478333
[2022-04-09 03:29:27.356339]Total energy: 16346021.393809143
[2022-04-09 03:30:57.418509]Total energy: 16346514.258718858
[2022-04-09 03:32:23.170153]Total energy: 16338918.968466409
[2022-04-09 03:33:28.277501]Total energy: 16343121.79804359
[2022-04-09 03:34:28.892990]Total energy: 16338300.067566747
[2022-04-09 03:35:28.369793]Total energy: 16333066.78595532
[2022-04-09 03:36:28.544955]Total energy: 16332866.305580597
[2022-04-09 03:37:28.755754]Total energy: 16340859.534865554
[2022-04-09 03:38:27.586468]Total energy: 16320258.37943983
[2022-04-09 03:39:25.994191]Total energy: 16318181.299433626
[2022-04-09 03:40:45.495690]Total energy: 16329586.351058431
[2022-04-09 03:42:04.864561]Total energy: 16331299.64042721
[2022-04-09 03:43:16.084984]Total energy: 16330546.104936922
[2022-04-09 03:44:18.823885]Total energy: 16320151.399923578
[2022-04-09 03:45:21.890249]Total energy: 16337445.450112034
[2022-04-09 03:46:25.760976]Total energy: 16323541.980630431
[2022-04-09 03:47:34.216065]Total energy: 16342323.82766156
[2022-04-09 03:48:39.563527]Total energy: 16329550.84789962
[2022-04-09 03:49:44.274230]Total energy: 16352328.073904166
[2022-04-09 03:50:57.014095]Total energy: 16339667.24799515
[2022-04-09 03:52:08.726849]Total energy: 16343499.826564122
[2022-04-09 03:53:10.642612]Total energy: 16335373.445584547
[2022-04-09 03:54:12.021133]Total energy: 16344930.14716488
[2022-04-09 03:55:13.135042]Total energy: 16338769.409552615
[2022-04-09 03:56:16.782616]Total energy: 16363269.54230005
[2022-04-09 03:57:17.332140]Total energy: 16331952.343041759
[2022-04-09 03:58:21.707077]Total energy: 16324700.333859297
[2022-04-09 03:59:26.318478]Total energy: 16319487.7998822
[2022-04-09 04:00:37.974537]Total energy: 16335466.116139438
[2022-04-09 04:01:56.852235]Total energy: 16319804.950653145
[2022-04-09 04:03:09.465687]Total energy: 16324228.222536236
[2022-04-09 04:04:14.644760]Total energy: 16331139.411446052
[2022-04-09 04:05:17.895471]Total energy: 16334378.748905415
[2022-04-09 04:06:17.417448]Total energy: 16364286.886499595
[2022-04-09 04:07:21.583875]Total energy: 16340605.676946163
[2022-04-09 04:08:22.581298]Total energy: 16329690.447847448
[2022-04-09 04:09:31.120870]Total energy: 16325319.878193866
[2022-04-09 04:10:53.930839]Total energy: 16351062.821423097
[2022-04-09 04:12:10.928116]Total energy: 16344558.728392491
[2022-04-09 04:13:12.717222]Total energy: 16354566.314448941
[2022-04-09 04:14:19.379362]Total energy: 16333783.385395367
[2022-04-09 04:15:22.534283]Total energy: 16353128.62551943
[2022-04-09 04:16:28.118684]Total energy: 16349089.941653747
[2022-04-09 04:17:33.470333]Total energy: 16358455.527218554
[2022-04-09 04:18:39.502152]Total energy: 16319194.513222756
[2022-04-09 04:19:46.537322]Total energy: 16335725.48242367
[2022-04-09 04:21:15.393898]Total energy: 16334043.039626105
[2022-04-09 04:22:37.620301]Total energy: 16343703.21818253
[2022-04-09 04:23:39.990367]Total energy: 16337997.866630001
[2022-04-09 04:24:41.833483]Total energy: 16337534.413072988
[2022-04-09 04:25:43.032737]Total energy: 16335371.699322514
[2022-04-09 04:26:45.503878]Total energy: 16319347.134541042
[2022-04-09 04:27:47.179611]Total energy: 16340878.42707145
[2022-04-09 04:28:50.376830]Total energy: 16353846.173267907
[2022-04-09 04:29:58.848708]Total energy: 16349129.23765614
[2022-04-09 04:31:20.555740]Total energy: 16344261.995741235
[2022-04-09 04:32:29.525002]Total energy: 16333208.426397355
[2022-04-09 04:33:33.508190]Total energy: 16333795.70124068
[2022-04-09 04:34:38.821627]Total energy: 16344836.399005247
[2022-04-09 04:35:44.794033]Total energy: 16338391.147845121
[2022-04-09 04:36:50.340243]Total energy: 16336166.328528417
[2022-04-09 04:37:51.507961]Total energy: 16318808.682046177
[2022-04-09 04:38:56.138914]Total energy: 16336476.492916226
[2022-04-09 04:39:58.423792]Total energy: 16359353.49232052
[2022-04-09 04:41:15.461604]Total energy: 16345400.899872566
[2022-04-09 04:42:33.308823]Total energy: 16332253.996817729
[2022-04-09 04:43:39.286885]Total energy: 16338737.286563618
[2022-04-09 04:44:42.486075]Total energy: 16325623.0351673
[2022-04-09 04:46:05.820517]Total energy: 16329541.810130065
[2022-04-09 04:47:11.677092]Total energy: 16330008.216471491
[2022-04-09 04:48:15.535722]Total energy: 16332674.23606463
[2022-04-09 04:49:18.717949]Total energy: 16337688.02466552
[2022-04-09 04:50:42.862291]Total energy: 16326693.011463
[2022-04-09 04:51:55.727730]Total energy: 16347975.83427387
[2022-04-09 04:53:02.634793]Total energy: 16318932.103731724
[2022-04-09 04:54:02.507991]Total energy: 16311400.744756933
[2022-04-09 04:55:02.667190]Total energy: 16345040.698452605
[2022-04-09 04:56:03.874593]Total energy: 16367491.297960842
[2022-04-09 04:57:04.794716]Total energy: 16366994.723686496
[2022-04-09 04:58:07.594148]Total energy: 16312418.905531475
[2022-04-09 04:59:08.903300]Total energy: 16330717.839172559
[2022-04-09 05:00:09.358495]Total energy: 16334881.83202538
[2022-04-09 05:01:18.676271]Total energy: 16347097.973886814
[2022-04-09 05:02:30.121933]Total energy: 16322735.3367109
[2022-04-09 05:03:35.566760]Total energy: 16335705.531109806
[2022-04-09 05:04:39.002763]Total energy: 16348242.974238167
[2022-04-09 05:05:43.487064]Total energy: 16345734.512982074
[2022-04-09 05:06:48.996698]Total energy: 16339938.717216587
[2022-04-09 05:07:54.783146]Total energy: 16352836.331452565
[2022-04-09 05:09:01.345308]Total energy: 16337330.15436698
[2022-04-09 05:10:04.632299]Total energy: 16316622.348579288
[2022-04-09 05:11:29.364767]Total energy: 16331833.83538881
[2022-04-09 05:12:35.519340]Total energy: 16334009.278950687
[2022-04-09 05:13:37.199969]Total energy: 16343793.392209675
[2022-04-09 05:14:39.393599]Total energy: 16339524.04623777
[2022-04-09 05:15:41.474599]Total energy: 16322088.528793864
[2022-04-09 05:16:42.510760]Total energy: 16343586.183817614
[2022-04-09 05:19:30.791099]Total energy: 16315915.632001337
[2022-04-09 05:22:36.699942]Total energy: 16365634.963675464
[2022-04-09 05:23:40.457459]Total energy: 16333436.687065635
[2022-04-09 05:24:45.912505]Total energy: 16374991.459456049
[2022-04-09 05:25:51.185446]Total energy: 16357334.589209469
[2022-04-09 05:26:55.063477]Total energy: 16353687.943307735
[2022-04-09 05:28:09.633626]Total energy: 16332856.386937018
[2022-04-09 05:29:12.902931]Total energy: 16330154.425276807
[2022-04-09 05:30:15.872120]Total energy: 16328164.65352233
[2022-04-09 05:31:27.857724]Total energy: 16322453.350603146
[2022-04-09 05:32:38.872452]Total energy: 16330513.134965273
[2022-04-09 05:33:42.033113]Total energy: 16314436.916444078
[2022-04-09 05:34:45.953502]Total energy: 16323300.517479882
[2022-04-09 05:35:51.717153]Total energy: 16338672.67230241
[2022-04-09 05:36:54.838399]Total energy: 16329317.053650295
[2022-04-09 05:37:59.626953]Total energy: 16364735.296678342
[2022-04-09 05:39:04.931801]Total energy: 16357366.313167762
[2022-04-09 05:40:11.100857]Total energy: 16322954.821747502
[2022-04-09 05:41:21.907758]Total energy: 16314950.87829205
[2022-04-09 05:42:28.495621]Total energy: 16363500.49462203
[2022-04-09 05:43:29.499522]Total energy: 16321461.251653478
[2022-04-09 05:44:31.003818]Total energy: 16341626.63945955
[2022-04-09 05:45:31.351886]Total energy: 16334761.10089894
[2022-04-09 05:46:30.176797]Total energy: 16350688.229780145
[2022-04-09 05:47:30.415076]Total energy: 16332592.281486256
[2022-04-09 05:48:32.519266]Total energy: 16318004.19518027
[2022-04-09 05:49:34.896322]Total energy: 16342178.155540545
[2022-04-09 05:51:01.525762]Total energy: 16363923.421634194
[2022-04-09 05:52:21.595047]Total energy: 16334975.997487092
[2022-04-09 05:53:24.741110]Total energy: 16352505.173242621
[2022-04-09 05:54:28.396648]Total energy: 16366042.25103439
[2022-04-09 05:55:33.944400]Total energy: 16353732.522643248
[2022-04-09 05:56:39.875839]Total energy: 16334467.20564234
[2022-04-09 05:57:42.477015]Total energy: 16298739.600689787
[2022-04-09 05:58:45.223750]Total energy: 16320836.393212663
[2022-04-09 05:59:49.095591]Total energy: 16343431.94225366
[2022-04-09 06:01:02.807087]Total energy: 16328761.828638172
[2022-04-09 06:02:21.870908]Total energy: 16309914.292954972
[2022-04-09 06:03:32.365961]Total energy: 16343494.270804495
[2022-04-09 06:04:35.695658]Total energy: 16338719.857338285
[2022-04-09 06:05:39.443377]Total energy: 16356484.667493202
[2022-04-09 06:06:44.848909]Total energy: 16370456.86232609
[2022-04-09 06:07:48.146798]Total energy: 16361575.922677675
[2022-04-09 06:08:51.262829]Total energy: 16349111.94511034
