initial: 115 - optimal_only_seed
[2022-04-10 13:50:47.741842]Total energy: 51856534.43142011
[2022-04-10 13:52:21.851680]Total energy: 51848342.33499592
[2022-04-10 13:53:54.172820]Total energy: 51838065.95601883
[2022-04-10 13:55:19.142486]Total energy: 51818351.7176399
[2022-04-10 13:56:41.195321]Total energy: 51787886.781174965
[2022-04-10 13:58:03.467721]Total energy: 51811256.14293929
[2022-04-10 13:59:25.314033]Total energy: 51845474.97867618
[2022-04-10 14:00:55.521249]Total energy: 51818367.35213391
[2022-04-10 14:02:21.836506]Total energy: 51741419.68430222
[2022-04-10 14:03:44.090706]Total energy: 51846090.71977184
[2022-04-10 14:05:06.652751]Total energy: 51840856.63506685
[2022-04-10 14:06:28.973258]Total energy: 51769941.69332222
[2022-04-10 14:07:52.214673]Total energy: 51873198.35186297
[2022-04-10 14:09:15.995386]Total energy: 51802818.598171316
[2022-04-10 14:10:38.680434]Total energy: 51859492.77132724
[2022-04-10 14:12:02.764245]Total energy: 51884396.79585757
[2022-04-10 14:13:25.578701]Total energy: 51800488.55804029
[2022-04-10 14:14:49.502422]Total energy: 51789214.022263005
[2022-04-10 14:16:11.641995]Total energy: 51782119.83125948
[2022-04-10 14:17:34.609911]Total energy: 51821794.88359151
[2022-04-10 14:18:57.264384]Total energy: 51832843.68729726
[2022-04-10 14:20:23.208363]Total energy: 51890433.24383722
[2022-04-10 14:21:48.723853]Total energy: 51750506.29020204
[2022-04-10 14:23:11.641142]Total energy: 51874305.607974984
[2022-04-10 14:24:32.196709]Total energy: 51785291.68375203
[2022-04-10 14:25:54.479205]Total energy: 51825107.15528121
[2022-04-10 14:27:16.793272]Total energy: 51745175.35978938
[2022-04-10 14:28:39.639005]Total energy: 51735356.543960676
[2022-04-10 14:30:01.166299]Total energy: 51848597.99907447
[2022-04-10 14:31:30.913752]Total energy: 51744558.72268618
[2022-04-10 14:33:01.792338]Total energy: 51878020.167750046
[2022-04-10 14:34:28.095233]Total energy: 51818636.244312614
[2022-04-10 14:35:51.166660]Total energy: 51768973.775673866
[2022-04-10 14:37:13.822265]Total energy: 51824892.77153656
[2022-04-10 14:38:35.338458]Total energy: 51787423.8993495
[2022-04-10 14:40:10.356272]Total energy: 51821467.66930501
[2022-04-10 14:41:44.827594]Total energy: 51877750.34555815
[2022-04-10 14:43:11.301799]Total energy: 51731724.8705141
[2022-04-10 14:44:34.992975]Total energy: 51784567.5594836
[2022-04-10 14:45:55.852930]Total energy: 51834678.45150206
[2022-04-10 14:47:18.980175]Total energy: 51833525.09216903
[2022-04-10 14:48:39.735815]Total energy: 51873576.82442457
[2022-04-10 14:50:01.615562]Total energy: 51783139.43447631
[2022-04-10 14:51:31.729691]Total energy: 51761322.23916174
[2022-04-10 14:53:00.710274]Total energy: 51870129.210671805
[2022-04-10 14:54:25.637951]Total energy: 51773274.95816287
[2022-04-10 14:55:46.347697]Total energy: 51844409.186307706
[2022-04-10 14:57:06.379628]Total energy: 51810637.49343926
[2022-04-10 14:58:23.962458]Total energy: 51727110.2393172
[2022-04-10 14:59:46.634673]Total energy: 51812085.43388258
[2022-04-10 15:01:08.275018]Total energy: 51800673.689514354
[2022-04-10 15:02:29.734895]Total energy: 51773656.14276808
[2022-04-10 15:03:49.483932]Total energy: 51833719.715717375
[2022-04-10 15:05:12.480045]Total energy: 51921343.92850574
[2022-04-10 15:06:32.566539]Total energy: 51906028.41362846
[2022-04-10 15:07:51.918175]Total energy: 51804800.0138278
[2022-04-10 15:09:13.286650]Total energy: 51694874.52297111
[2022-04-10 15:10:34.525707]Total energy: 51819307.71773614
[2022-04-10 15:11:54.214425]Total energy: 51883285.12856327
[2022-04-10 15:13:15.489409]Total energy: 51782112.049941696
[2022-04-10 15:14:35.557019]Total energy: 51836529.04961956
[2022-04-10 15:15:55.679413]Total energy: 51755162.21883062
[2022-04-10 15:17:15.100798]Total energy: 51845953.339848384
[2022-04-10 15:18:34.667398]Total energy: 51804499.99535989
[2022-04-10 15:19:56.676190]Total energy: 51766085.41797479
[2022-04-10 15:21:43.384554]Total energy: 51781968.08602162
[2022-04-10 15:23:17.106034]Total energy: 51910449.73300347
[2022-04-10 15:24:48.111845]Total energy: 51877059.73980079
[2022-04-10 15:26:18.711531]Total energy: 51825808.65014381
[2022-04-10 15:27:49.494039]Total energy: 51753602.66083611
[2022-04-10 15:29:15.435921]Total energy: 51792953.12113478
[2022-04-10 15:30:37.299678]Total energy: 51783419.89326245
[2022-04-10 15:31:59.665268]Total energy: 51823689.938479565
[2022-04-10 15:33:21.066655]Total energy: 51830684.06234681
[2022-04-10 15:34:42.608907]Total energy: 51789346.36732242
[2022-04-10 15:36:05.357316]Total energy: 51794598.04261114
[2022-04-10 15:37:27.357650]Total energy: 51765026.22519937
[2022-04-10 15:38:48.672809]Total energy: 51868562.11780698
[2022-04-10 15:40:07.963658]Total energy: 51749725.23664305
[2022-04-10 15:41:35.140643]Total energy: 51803782.658408515
[2022-04-10 15:43:04.856301]Total energy: 51871033.77666077
[2022-04-10 15:44:28.104336]Total energy: 51730347.658799924
[2022-04-10 15:45:49.052995]Total energy: 51808693.67200011
[2022-04-10 15:47:10.319850]Total energy: 51772995.59297681
[2022-04-10 15:48:31.055446]Total energy: 51843395.90764085
[2022-04-10 15:49:53.362618]Total energy: 51852162.24365342
[2022-04-10 15:51:23.691921]Total energy: 51743567.27339063
[2022-04-10 15:52:58.216317]Total energy: 51825178.75558031
[2022-04-10 15:54:35.497032]Total energy: 51864657.302829616
[2022-04-10 15:55:53.276359]Total energy: 51790598.85209866
[2022-04-10 15:57:15.589879]Total energy: 51787439.77669916
[2022-04-10 15:58:37.882032]Total energy: 51769400.80760482
[2022-04-10 16:00:00.884427]Total energy: 51756619.94110361
[2022-04-10 16:01:25.115947]Total energy: 51822364.777217425
[2022-04-10 16:02:46.928024]Total energy: 51709048.80983908
[2022-04-10 16:04:08.042794]Total energy: 51730217.62552852
[2022-04-10 16:05:31.101531]Total energy: 51773124.82224102
[2022-04-10 16:06:53.544404]Total energy: 51805868.709958136
[2022-04-10 16:08:15.911794]Total energy: 51797912.41448885
[2022-04-10 16:09:37.636063]Total energy: 51778051.45919926
[2022-04-10 16:11:26.703488]Total energy: 51830283.04644789
[2022-04-10 16:13:02.966327]Total energy: 51836376.31786946
[2022-04-10 16:14:33.540906]Total energy: 51848641.809424825
[2022-04-10 16:15:55.970081]Total energy: 51875415.914246306
[2022-04-10 16:17:18.318728]Total energy: 51861583.79264397
[2022-04-10 16:18:42.386488]Total energy: 51790145.22908391
[2022-04-10 16:20:03.719161]Total energy: 51839937.7450344
[2022-04-10 16:21:28.976568]Total energy: 51795979.239218265
[2022-04-10 16:22:51.043094]Total energy: 51797538.924685806
[2022-04-10 16:24:12.655331]Total energy: 51839937.09638137
[2022-04-10 16:25:37.771841]Total energy: 51794442.58200032
[2022-04-10 16:26:58.664511]Total energy: 51857972.95950936
[2022-04-10 16:28:19.215315]Total energy: 51818095.90964292
[2022-04-10 16:29:40.336981]Total energy: 51865402.7400281
[2022-04-10 16:31:28.307122]Total energy: 51775489.266609885
[2022-04-10 16:32:56.349342]Total energy: 51807285.60700956
[2022-04-10 16:34:17.863077]Total energy: 51840793.23587404
[2022-04-10 16:35:40.181698]Total energy: 51782410.90857253
[2022-04-10 16:37:01.923044]Total energy: 51797712.86287683
[2022-04-10 16:38:20.961801]Total energy: 51807973.50716778
[2022-04-10 16:39:39.995390]Total energy: 51870863.394971535
[2022-04-10 16:41:04.644037]Total energy: 51839080.86558113
[2022-04-10 16:42:31.687756]Total energy: 51773758.5550278
[2022-04-10 16:43:58.383625]Total energy: 51844927.34974219
[2022-04-10 16:45:23.454189]Total energy: 51777903.065866426
[2022-04-10 16:46:53.888080]Total energy: 51801228.80433004
[2022-04-10 16:48:23.748234]Total energy: 51827645.98602379
[2022-04-10 16:49:49.982832]Total energy: 51843849.63591796
[2022-04-10 16:51:11.073619]Total energy: 51897909.6469275
[2022-04-10 16:52:31.996106]Total energy: 51876928.00870944
[2022-04-10 16:53:53.464786]Total energy: 51759641.553379074
[2022-04-10 16:55:14.954116]Total energy: 51718716.14797566
[2022-04-10 16:56:36.831498]Total energy: 51829432.474074736
[2022-04-10 16:57:58.432944]Total energy: 51858241.131489195
[2022-04-10 16:59:20.447769]Total energy: 51791083.66460663
[2022-04-10 17:00:50.884746]Total energy: 51769674.899778575
[2022-04-10 17:02:19.577231]Total energy: 51822661.11444423
[2022-04-10 17:04:50.389578]Total energy: 51717993.645550564
[2022-04-10 17:06:12.833036]Total energy: 51864079.15050689
[2022-04-10 17:07:31.708401]Total energy: 51753747.01604851
[2022-04-10 17:08:52.347069]Total energy: 51820056.82936535
[2022-04-10 17:10:14.776234]Total energy: 51803941.89869302
[2022-04-10 17:11:48.728149]Total energy: 51870070.449176885
[2022-04-10 17:13:24.367938]Total energy: 51766123.06679007
[2022-04-10 17:14:59.542951]Total energy: 51820679.7725765
[2022-04-10 17:16:34.982321]Total energy: 51801976.26985685
[2022-04-10 17:18:06.306797]Total energy: 51800026.73293821
[2022-04-10 17:19:27.750690]Total energy: 51745221.6775275
[2022-04-10 17:20:56.805916]Total energy: 51824894.45865828
[2022-04-10 17:22:31.984418]Total energy: 51771169.86295033
[2022-04-10 17:23:56.646224]Total energy: 51852200.35255878
[2022-04-10 17:25:19.976334]Total energy: 51815471.8557245
[2022-04-10 17:26:42.040218]Total energy: 51794195.36147293
[2022-04-10 17:28:04.875099]Total energy: 51721528.33701222
[2022-04-10 17:29:27.076752]Total energy: 51730145.56968657
[2022-04-10 17:31:07.283031]Total energy: 51862353.127047464
[2022-04-10 17:32:54.950592]Total energy: 51843849.69035971
[2022-04-10 17:34:34.851344]Total energy: 51836297.908488266
[2022-04-10 17:36:15.976093]Total energy: 51872540.0227612
[2022-04-10 17:37:48.098920]Total energy: 51802287.375677295
[2022-04-10 17:39:06.134953]Total energy: 51814158.37871571
[2022-04-10 17:40:22.661077]Total energy: 51760220.119610645
[2022-04-10 17:41:38.352664]Total energy: 51800289.42829068
[2022-04-10 17:42:55.370967]Total energy: 51842386.92912847
[2022-04-10 17:44:14.359933]Total energy: 51764032.07193609
[2022-04-10 17:45:32.195203]Total energy: 51876350.68603597
[2022-04-10 17:46:52.693577]Total energy: 51777083.08093517
[2022-04-10 17:48:15.378995]Total energy: 51880360.81373363
[2022-04-10 17:49:37.627048]Total energy: 51773479.69922354
[2022-04-10 17:51:11.370499]Total energy: 51853690.51644515
[2022-04-10 17:52:40.795358]Total energy: 51801586.07719288
[2022-04-10 17:54:02.959031]Total energy: 51701839.42741334
[2022-04-10 17:55:25.723397]Total energy: 51936149.497323595
[2022-04-10 17:56:48.483049]Total energy: 51811195.35638287
[2022-04-10 17:58:09.819201]Total energy: 51792332.77650347
[2022-04-10 17:59:31.126025]Total energy: 51840554.57164895
[2022-04-10 18:01:09.069932]Total energy: 51733577.55796015
[2022-04-10 18:03:06.362151]Total energy: 51837788.84263069
[2022-04-10 18:04:37.187211]Total energy: 51874025.77211583
[2022-04-10 18:05:59.145748]Total energy: 51817743.92077823
[2022-04-10 18:07:19.745558]Total energy: 51764648.79178495
[2022-04-10 18:08:41.886379]Total energy: 51743009.47700445
[2022-04-10 18:10:03.420570]Total energy: 51854461.466076665
[2022-04-10 18:11:47.763055]Total energy: 51743199.97810574
[2022-04-10 18:13:24.548526]Total energy: 51745099.97382983
[2022-04-10 18:14:57.687575]Total energy: 51770541.61375562
[2022-04-10 18:16:23.690714]Total energy: 51842856.99075764
[2022-04-10 18:17:44.381364]Total energy: 51812702.730054826
[2022-04-10 18:19:05.234294]Total energy: 51812528.48392488
[2022-04-10 18:20:43.888302]Total energy: 51755086.391804375
[2022-04-10 18:22:30.884966]Total energy: 51843804.936322495
[2022-04-10 18:23:59.652303]Total energy: 51796989.191460125
[2022-04-10 18:25:22.022444]Total energy: 51792039.446477056
[2022-04-10 18:26:43.635135]Total energy: 51759229.39668697
[2022-04-10 18:28:06.664969]Total energy: 51823933.450142294
[2022-04-10 18:29:27.039275]Total energy: 51803064.65044231
[2022-04-10 18:31:16.633495]Total energy: 51862041.951825306
[2022-04-10 18:33:04.148490]Total energy: 51719995.127205744
[2022-04-10 18:34:30.868125]Total energy: 51855198.130344786
[2022-04-10 18:35:52.248039]Total energy: 51827484.93510456
[2022-04-10 18:37:13.609808]Total energy: 51797343.97147693
[2022-04-10 18:38:35.989831]Total energy: 51835154.56827922
[2022-04-10 18:39:59.358170]Total energy: 51823202.99850294
[2022-04-10 18:42:16.876342]Total energy: 51827630.72542392
[2022-04-10 18:43:55.573573]Total energy: 51820763.32037044
[2022-04-10 18:45:27.662313]Total energy: 51670262.474352986
[2022-04-10 18:46:54.707966]Total energy: 51843802.74108946
[2022-04-10 18:48:16.982047]Total energy: 51773607.948898576
[2022-04-10 18:49:39.931858]Total energy: 51773996.47680111
[2022-04-10 18:51:20.073951]Total energy: 51780786.70976688
[2022-04-10 18:53:02.095941]Total energy: 51847078.72795285
[2022-04-10 18:54:35.683000]Total energy: 51862175.67521803
[2022-04-10 18:56:00.346712]Total energy: 51829992.96103401
[2022-04-10 18:57:22.683070]Total energy: 51824366.38544283
[2022-04-10 18:58:45.117638]Total energy: 51847691.98600224
[2022-04-10 19:00:08.951953]Total energy: 51843335.50988639
[2022-04-10 19:01:56.782696]Total energy: 51751996.496623054
[2022-04-10 19:03:32.074213]Total energy: 51846238.50884791
[2022-04-10 19:05:04.898732]Total energy: 51841325.90563837
[2022-04-10 19:06:39.136022]Total energy: 51801190.95844199
[2022-04-10 19:08:14.409438]Total energy: 51768925.66846667
[2022-04-10 19:09:49.676144]Total energy: 51864628.69002357
[2022-04-10 19:11:26.433116]Total energy: 51828361.10456627
[2022-04-10 19:12:51.559252]Total energy: 51748762.929315336
[2022-04-10 19:14:14.726687]Total energy: 51829844.28463252
[2022-04-10 19:15:37.477840]Total energy: 51810460.103591576
[2022-04-10 19:17:00.613952]Total energy: 51825042.294510186
[2022-04-10 19:18:23.718953]Total energy: 51815178.90217673
[2022-04-10 19:19:45.980647]Total energy: 51798102.548132725
[2022-04-10 19:21:32.304104]Total energy: 51771564.94669487
[2022-04-10 19:23:18.227579]Total energy: 51901129.10101909
[2022-04-10 19:24:54.185375]Total energy: 51836712.280160025
[2022-04-10 19:26:32.294170]Total energy: 51842714.710158326
[2022-04-10 19:27:58.759170]Total energy: 51794003.4371494
[2022-04-10 19:29:22.167410]Total energy: 51793074.75050485
[2022-04-10 19:30:44.688918]Total energy: 51856687.99176571
[2022-04-10 19:32:06.667018]Total energy: 51859476.55260063
[2022-04-10 19:33:27.919375]Total energy: 51838919.94654288
[2022-04-10 19:34:48.386226]Total energy: 51745996.3944109
[2022-04-10 19:36:09.265212]Total energy: 51814353.270486675
[2022-04-10 19:37:30.662401]Total energy: 51847325.52604738
[2022-04-10 19:38:51.415738]Total energy: 51762806.83617271
[2022-04-10 19:40:10.961994]Total energy: 51870218.842980355
[2022-04-10 19:41:46.373025]Total energy: 51877297.34137371
[2022-04-10 19:43:30.756573]Total energy: 51833132.3706951
[2022-04-10 19:45:07.794006]Total energy: 51768944.71272216
[2022-04-10 19:46:41.576952]Total energy: 51818534.507945314
[2022-04-10 19:48:13.576091]Total energy: 51775981.86374721
[2022-04-10 19:49:47.675010]Total energy: 51832030.51656774
[2022-04-10 19:51:24.229697]Total energy: 51799334.55536159
[2022-04-10 19:52:47.966857]Total energy: 51795649.46164621
[2022-04-10 19:54:09.680347]Total energy: 51692614.716484904
[2022-04-10 19:55:31.016108]Total energy: 51767800.04659366
[2022-04-10 19:56:52.410705]Total energy: 51760278.668028876
[2022-04-10 19:58:15.531496]Total energy: 51831753.310949124
[2022-04-10 19:59:37.550595]Total energy: 51812049.28802679
[2022-04-10 20:01:12.830461]Total energy: 51847219.57844665
[2022-04-10 20:02:37.321200]Total energy: 51789063.52312328
[2022-04-10 20:03:59.659079]Total energy: 51825833.20557731
[2022-04-10 20:05:20.053310]Total energy: 51831284.01461393
[2022-04-10 20:06:40.776843]Total energy: 51838639.013350464
[2022-04-10 20:08:01.206087]Total energy: 51793920.27656781
[2022-04-10 20:09:22.178918]Total energy: 51828359.97650605
[2022-04-10 20:11:10.698563]Total energy: 51774318.61930289
[2022-04-10 20:13:18.922289]Total energy: 51839233.30264371
[2022-04-10 20:14:50.138298]Total energy: 51756981.93182357
[2022-04-10 20:16:17.007448]Total energy: 51835658.503569014
[2022-04-10 20:17:46.472152]Total energy: 51787934.327888094
[2022-04-10 20:19:10.199684]Total energy: 51733311.863076106
[2022-04-10 20:20:57.580549]Total energy: 51821537.065434515
[2022-04-10 20:22:48.141760]Total energy: 51831082.84280705
[2022-04-10 20:24:29.873538]Total energy: 51861322.91743752
[2022-04-10 20:25:59.868794]Total energy: 51818787.5941761
[2022-04-10 20:27:24.252513]Total energy: 51883567.360239
[2022-04-10 20:28:47.086279]Total energy: 51826663.84670259
[2022-04-10 20:30:10.485505]Total energy: 51828176.90785095
[2022-04-10 20:31:49.609371]Total energy: 51793415.832044974
[2022-04-10 20:33:24.148549]Total energy: 51838447.96396299
[2022-04-10 20:34:56.923519]Total energy: 51859751.00517903
[2022-04-10 20:36:25.678372]Total energy: 51845241.49601616
[2022-04-10 20:37:46.832646]Total energy: 51750039.64167167
[2022-04-10 20:39:04.809154]Total energy: 51813801.52596163
[2022-04-10 20:40:49.397147]Total energy: 51814328.24359721
[2022-04-10 20:42:20.101400]Total energy: 51849048.095524095
[2022-04-10 20:43:46.350266]Total energy: 51762179.73502014
[2022-04-10 20:45:09.055204]Total energy: 51881059.03598941
[2022-04-10 20:46:29.885656]Total energy: 51727152.806975
[2022-04-10 20:47:51.362088]Total energy: 51833449.322296694
[2022-04-10 20:49:13.757849]Total energy: 51897923.421659395
[2022-04-10 20:51:03.592866]Total energy: 51801919.18076593
[2022-04-10 20:53:16.799248]Total energy: 51796518.62399251
[2022-04-10 20:55:02.715643]Total energy: 51828672.80585661
[2022-04-10 20:56:38.284805]Total energy: 51792288.69129924
[2022-04-10 20:58:16.176005]Total energy: 51813893.48666676
[2022-04-10 20:59:40.652229]Total energy: 51807498.58108428
[2022-04-10 21:01:24.518142]Total energy: 51839950.60276334
[2022-04-10 21:03:01.044631]Total energy: 51864035.45887886
[2022-04-10 21:04:32.776303]Total energy: 51744504.30090402
[2022-04-10 21:06:05.009293]Total energy: 51776665.32628272
[2022-04-10 21:07:35.971878]Total energy: 51911389.4121263
[2022-04-10 21:08:54.069647]Total energy: 51810009.32628829
[2022-04-10 21:10:15.519037]Total energy: 51809303.251828894
[2022-04-10 21:11:57.072208]Total energy: 51812547.06859517
[2022-04-10 21:13:43.820091]Total energy: 51864029.822455704
[2022-04-10 21:15:07.076540]Total energy: 51909851.43699682
[2022-04-10 21:16:29.768425]Total energy: 51875191.36536889
[2022-04-10 21:17:55.095879]Total energy: 51801482.33294652
[2022-04-10 21:19:17.338662]Total energy: 51826377.74830836
[2022-04-10 21:21:08.480632]Total energy: 51805372.764398135
[2022-04-10 21:22:53.213648]Total energy: 51758969.25818243
[2022-04-10 21:24:25.005389]Total energy: 51765770.50428878
[2022-04-10 21:25:56.192155]Total energy: 51729717.74006155
[2022-04-10 21:27:28.551038]Total energy: 51894378.90311827
[2022-04-10 21:28:59.198527]Total energy: 51773941.16331065
[2022-04-10 21:30:22.132389]Total energy: 51863367.62449272
[2022-04-10 21:31:44.895062]Total energy: 51783462.43567653
[2022-04-10 21:33:07.355549]Total energy: 51811743.4335357
[2022-04-10 21:34:29.323842]Total energy: 51774731.89294292
[2022-04-10 21:35:53.569856]Total energy: 51910989.55001566
[2022-04-10 21:37:15.304994]Total energy: 51811616.46394911
[2022-04-10 21:38:37.884020]Total energy: 51783260.142113134
[2022-04-10 21:40:00.805421]Total energy: 51853102.793067515
[2022-04-10 21:41:35.093988]Total energy: 51878511.45187594
[2022-04-10 21:43:09.436309]Total energy: 51814970.931326345
[2022-04-10 21:44:38.273946]Total energy: 51825408.182952195
[2022-04-10 21:46:03.190162]Total energy: 51804747.44184347
[2022-04-10 21:47:25.817339]Total energy: 51803872.09456765
[2022-04-10 21:48:48.776200]Total energy: 51828590.09241732
[2022-04-10 21:50:11.718898]Total energy: 51798520.88607515
[2022-04-10 21:51:48.638310]Total energy: 51798030.87154978
[2022-04-10 21:53:27.097768]Total energy: 51758776.19316283
[2022-04-10 21:54:53.817813]Total energy: 51780256.73095681
[2022-04-10 21:56:16.833066]Total energy: 51842250.51871838
[2022-04-10 21:57:39.745590]Total energy: 51781641.13500825
[2022-04-10 21:59:02.350165]Total energy: 51811180.0085153
[2022-04-10 22:00:34.264889]Total energy: 51845404.21634713
[2022-04-10 22:02:11.745266]Total energy: 51776136.648888804
[2022-04-10 22:03:42.418137]Total energy: 51844826.626047865
[2022-04-10 22:05:06.935166]Total energy: 51761086.93660088
[2022-04-10 22:06:34.165836]Total energy: 51753201.5515904
[2022-04-10 22:08:00.260511]Total energy: 51792278.57171927
[2022-04-10 22:09:18.194589]Total energy: 51842607.755891375
[2022-04-10 22:10:51.757761]Total energy: 51809047.678391755
[2022-04-10 22:12:23.485303]Total energy: 51778392.06738469
[2022-04-10 22:13:45.946484]Total energy: 51794372.809056245
[2022-04-10 22:15:05.955845]Total energy: 51809575.960206255
[2022-04-10 22:16:24.227851]Total energy: 51860027.0720872
[2022-04-10 22:17:42.367084]Total energy: 51797322.117393196
[2022-04-10 22:19:02.500851]Total energy: 51837109.6955309
[2022-04-10 22:20:33.210262]Total energy: 51828949.09263052
[2022-04-10 22:22:19.358521]Total energy: 51769356.987575404
[2022-04-10 22:23:37.465591]Total energy: 51851282.36325321
[2022-04-10 22:24:57.344575]Total energy: 51780066.885971874
[2022-04-10 22:26:16.665573]Total energy: 51761007.99792532
[2022-04-10 22:27:37.563219]Total energy: 51820821.408842
[2022-04-10 22:28:56.366430]Total energy: 51821294.53028642
[2022-04-10 22:30:14.373376]Total energy: 51730761.48231352
[2022-04-10 22:31:50.370402]Total energy: 51774424.35564573
[2022-04-10 22:33:22.110464]Total energy: 51815425.57173963
[2022-04-10 22:34:43.592795]Total energy: 51834798.55954302
[2022-04-10 22:36:06.577760]Total energy: 51787456.44053981
[2022-04-10 22:37:27.067606]Total energy: 51829325.065693244
[2022-04-10 22:38:45.614916]Total energy: 51801008.47299815
[2022-04-10 22:40:05.283385]Total energy: 51792629.14370182
[2022-04-10 22:41:40.480672]Total energy: 51747930.37087289
[2022-04-10 22:43:15.509278]Total energy: 51839345.1098343
[2022-04-10 22:44:38.764287]Total energy: 51894133.71786832
[2022-04-10 22:46:00.167886]Total energy: 51729488.779053584
[2022-04-10 22:47:19.645741]Total energy: 51813057.877762415
[2022-04-10 22:48:43.497834]Total energy: 51761586.122720115
[2022-04-10 22:50:04.349906]Total energy: 51823616.86467116
[2022-04-10 22:51:44.242585]Total energy: 51851210.22924406
[2022-04-10 22:53:20.572703]Total energy: 51763427.22451568
[2022-04-10 22:54:49.751512]Total energy: 51827824.484808095
[2022-04-10 22:56:12.654020]Total energy: 51787888.192276515
[2022-04-10 22:57:33.239729]Total energy: 51816121.653606154
[2022-04-10 22:58:55.131783]Total energy: 51822629.66860611
[2022-04-10 23:00:17.803787]Total energy: 51853258.119000405
[2022-04-10 23:01:50.767035]Total energy: 51839538.12042111
[2022-04-10 23:03:17.313482]Total energy: 51840571.0342651
[2022-04-10 23:04:39.387179]Total energy: 51875936.50366746
[2022-04-10 23:06:01.482355]Total energy: 51815323.30693043
[2022-04-10 23:07:21.702725]Total energy: 51814828.8004711
[2022-04-10 23:08:43.138534]Total energy: 51694013.05884416
[2022-04-10 23:10:05.946196]Total energy: 51800915.73400359
[2022-04-10 23:11:41.404715]Total energy: 51724729.36732882
[2022-04-10 23:13:25.747710]Total energy: 51737689.95205575
[2022-04-10 23:14:52.220615]Total energy: 51772619.55132015
[2022-04-10 23:16:13.605085]Total energy: 51808230.83346078
[2022-04-10 23:17:33.272982]Total energy: 51785576.75144352
[2022-04-10 23:18:54.102960]Total energy: 51781971.32539133
[2022-04-10 23:20:14.540511]Total energy: 51838007.67672668
[2022-04-10 23:21:47.476365]Total energy: 51822614.02437677
[2022-04-10 23:23:13.508061]Total energy: 51849564.70920653
[2022-04-10 23:24:32.584532]Total energy: 51865491.04779853
[2022-04-10 23:25:59.035151]Total energy: 51724872.98892527
[2022-04-10 23:27:20.508679]Total energy: 51849309.22006596
[2022-04-10 23:28:40.696882]Total energy: 51782957.04781891
[2022-04-10 23:30:01.882961]Total energy: 51843496.25124171
[2022-04-10 23:31:22.000520]Total energy: 51821822.37125623
[2022-04-10 23:32:44.791198]Total energy: 51763267.16406468
[2022-04-10 23:34:03.510483]Total energy: 51795073.490635194
[2022-04-10 23:35:21.120669]Total energy: 51809968.80000636
[2022-04-10 23:36:39.132861]Total energy: 51825361.15898785
[2022-04-10 23:38:01.368041]Total energy: 51808777.09002396
[2022-04-10 23:39:19.810632]Total energy: 51783979.09370499
[2022-04-10 23:40:50.836146]Total energy: 51813941.99692346
[2022-04-10 23:42:31.457180]Total energy: 51801985.058364935
[2022-04-10 23:44:03.010676]Total energy: 51865689.977313355
[2022-04-10 23:45:30.810244]Total energy: 51863311.00915425
[2022-04-10 23:46:48.665107]Total energy: 51854159.18750742
[2022-04-10 23:48:10.372117]Total energy: 51825316.602010675
[2022-04-10 23:49:29.923639]Total energy: 51772667.85338214
[2022-04-10 23:51:18.548999]Total energy: 51801592.680936515
[2022-04-10 23:53:04.221771]Total energy: 51767423.25095064
[2022-04-10 23:54:33.633267]Total energy: 51848519.53214023
[2022-04-10 23:56:02.416768]Total energy: 51772188.57509253
[2022-04-10 23:57:27.402740]Total energy: 51736645.76104563
[2022-04-10 23:58:50.000431]Total energy: 51789344.92225021
[2022-04-11 00:00:10.763904]Total energy: 51820183.751077585
[2022-04-11 00:01:34.283865]Total energy: 51736029.59738803
[2022-04-11 00:03:00.712068]Total energy: 51828850.88719819
[2022-04-11 00:04:21.587263]Total energy: 51790732.2897068
[2022-04-11 00:05:43.124319]Total energy: 51838924.98715674
[2022-04-11 00:07:05.181257]Total energy: 51858019.30486472
[2022-04-11 00:08:26.042501]Total energy: 51787720.79072648
[2022-04-11 00:09:47.631585]Total energy: 51842122.6289956
[2022-04-11 00:11:28.218963]Total energy: 51772084.91396037
[2022-04-11 00:12:54.145968]Total energy: 51855899.308919385
[2022-04-11 00:14:16.217203]Total energy: 51791597.81429312
[2022-04-11 00:15:36.364336]Total energy: 51822870.43986599
[2022-04-11 00:16:57.573744]Total energy: 51884952.97865982
[2022-04-11 00:18:18.986736]Total energy: 51833888.42931739
[2022-04-11 00:19:39.200794]Total energy: 51799244.05625876
[2022-04-11 00:21:07.529224]Total energy: 51797003.83343038
[2022-04-11 00:22:30.982931]Total energy: 51789071.99807865
[2022-04-11 00:23:51.869717]Total energy: 51827781.04082487
[2022-04-11 00:25:13.788186]Total energy: 51813749.69079467
[2022-04-11 00:26:34.838439]Total energy: 51783807.83965416
[2022-04-11 00:27:59.213421]Total energy: 51759947.9576954
[2022-04-11 00:29:22.940764]Total energy: 51815861.67497889
[2022-04-11 00:31:00.014864]Total energy: 51830778.925742306
[2022-04-11 00:32:27.139537]Total energy: 51819272.00866905
[2022-04-11 00:33:50.145199]Total energy: 51825524.93501131
[2022-04-11 00:35:12.746659]Total energy: 51860096.99696117
[2022-04-11 00:36:36.630947]Total energy: 51824127.96577284
[2022-04-11 00:37:59.051316]Total energy: 51822925.10246041
[2022-04-11 00:39:21.852526]Total energy: 51800100.94949263
[2022-04-11 00:40:43.980595]Total energy: 51777154.346796565
[2022-04-11 00:42:06.516952]Total energy: 51762933.83603844
[2022-04-11 00:43:27.918251]Total energy: 51803891.193790145
