initial: all - diverse_no_blind_all
[2022-04-11 22:05:13.119406]Total energy: 16575087.14528072
[2022-04-11 22:06:26.243094]Total energy: 16580108.234927284
[2022-04-11 22:07:40.895154]Total energy: 16570340.195324268
[2022-04-11 22:08:55.954756]Total energy: 16570211.452506125
[2022-04-11 22:10:09.446001]Total energy: 16578063.057432508
[2022-04-11 22:11:25.366806]Total energy: 16561019.693267468
[2022-04-11 22:12:40.496746]Total energy: 16592391.07502613
[2022-04-11 22:13:56.244554]Total energy: 16593863.056573058
[2022-04-11 22:15:22.981757]Total energy: 16581618.354440866
[2022-04-11 22:16:38.200823]Total energy: 16594219.251148177
[2022-04-11 22:17:53.178553]Total energy: 16554666.15219282
[2022-04-11 22:19:09.608697]Total energy: 16578851.52440545
[2022-04-11 22:20:24.905691]Total energy: 16569542.34188916
[2022-04-11 22:21:40.435209]Total energy: 16568112.652198708
[2022-04-11 22:22:54.037990]Total energy: 16581464.154456174
[2022-04-11 22:24:09.461310]Total energy: 16574596.625137312
[2022-04-11 22:25:28.449971]Total energy: 16586737.832875391
[2022-04-11 22:26:43.173665]Total energy: 16590628.450717172
[2022-04-11 22:27:57.966509]Total energy: 16572438.93916177
[2022-04-11 22:29:12.428295]Total energy: 16571017.360065987
[2022-04-11 22:30:25.755749]Total energy: 16595176.967396488
[2022-04-11 22:31:38.760265]Total energy: 16588212.022252109
[2022-04-11 22:32:51.622208]Total energy: 16555735.624015836
[2022-04-11 22:34:06.418186]Total energy: 16588046.57336579
[2022-04-11 22:35:19.882107]Total energy: 16579607.279931791
[2022-04-11 22:36:33.359155]Total energy: 16544229.7904447
[2022-04-11 22:37:57.805718]Total energy: 16565864.393273523
[2022-04-11 22:39:12.396986]Total energy: 16565912.073713241
[2022-04-11 22:40:26.457116]Total energy: 16590636.800038792
[2022-04-11 22:41:46.884423]Total energy: 16571123.663598794
[2022-04-11 22:42:59.867751]Total energy: 16595486.888963105
[2022-04-11 22:44:17.621127]Total energy: 16593627.369628403
[2022-04-11 22:45:33.565343]Total energy: 16610291.61050302
[2022-04-11 22:46:46.376404]Total energy: 16602926.236464377
[2022-04-11 22:48:00.281340]Total energy: 16593609.519757224
[2022-04-11 22:49:14.017104]Total energy: 16558434.490468968
[2022-04-11 22:50:27.841811]Total energy: 16573077.984577132
[2022-04-11 22:51:41.676489]Total energy: 16593104.808373278
[2022-04-11 22:52:55.795144]Total energy: 16598066.865732383
[2022-04-11 22:54:09.032417]Total energy: 16575329.180114673
[2022-04-11 22:55:23.170169]Total energy: 16575696.228448944
[2022-04-11 22:56:36.879177]Total energy: 16566241.455378054
[2022-04-11 22:57:50.702456]Total energy: 16565772.637503965
[2022-04-11 22:59:10.416483]Total energy: 16592928.148788033
[2022-04-11 23:00:27.822844]Total energy: 16572198.397139218
[2022-04-11 23:01:43.515297]Total energy: 16591817.034698498
[2022-04-11 23:02:59.391394]Total energy: 16596641.693861285
[2022-04-11 23:04:14.278061]Total energy: 16564126.84480053
[2022-04-11 23:05:33.976198]Total energy: 16569398.388636626
[2022-04-11 23:06:50.108068]Total energy: 16600383.501726894
[2022-04-11 23:08:03.956607]Total energy: 16561624.581027165
[2022-04-11 23:09:20.054685]Total energy: 16565106.423488403
[2022-04-11 23:10:42.208281]Total energy: 16576023.215563565
[2022-04-11 23:12:06.149805]Total energy: 16555201.76214843
[2022-04-11 23:13:20.840670]Total energy: 16579224.10180855
[2022-04-11 23:14:34.901418]Total energy: 16576952.005036874
[2022-04-11 23:15:48.698928]Total energy: 16600645.791349595
[2022-04-11 23:17:03.984507]Total energy: 16585636.978231508
[2022-04-11 23:18:18.217928]Total energy: 16557538.824306605
[2022-04-11 23:19:31.298674]Total energy: 16558707.002964567
[2022-04-11 23:21:01.914868]Total energy: 16613738.879489327
[2022-04-11 23:22:23.166962]Total energy: 16575457.6595164
[2022-04-11 23:23:40.210414]Total energy: 16560132.815034771
[2022-04-11 23:24:57.216154]Total energy: 16580179.421721864
[2022-04-11 23:26:13.326098]Total energy: 16569610.44132976
[2022-04-11 23:27:33.489931]Total energy: 16602976.120625477
[2022-04-11 23:28:48.373169]Total energy: 16590046.255225897
[2022-04-11 23:30:08.542774]Total energy: 16581157.891850675
[2022-04-11 23:31:33.516291]Total energy: 16562416.073390272
[2022-04-11 23:32:59.035137]Total energy: 16585183.163514286
[2022-04-11 23:34:16.082870]Total energy: 16589523.437288592
[2022-04-11 23:35:37.937987]Total energy: 16594969.48510691
[2022-04-11 23:36:56.228532]Total energy: 16573440.562522372
[2022-04-11 23:38:15.784815]Total energy: 16608741.381494446
[2022-04-11 23:39:33.882440]Total energy: 16576913.642153641
[2022-04-11 23:41:04.977944]Total energy: 16584278.38606049
[2022-04-11 23:42:31.640683]Total energy: 16586290.418392017
[2022-04-11 23:43:48.899127]Total energy: 16586695.325732034
[2022-04-11 23:45:05.282312]Total energy: 16575848.594276002
[2022-04-11 23:46:24.688399]Total energy: 16593590.783684047
[2022-04-11 23:47:42.589114]Total energy: 16563283.504318198
[2022-04-11 23:48:59.095379]Total energy: 16597070.220288724
[2022-04-11 23:50:16.719338]Total energy: 16593516.088175949
[2022-04-11 23:51:40.691007]Total energy: 16588666.87250164
[2022-04-11 23:53:09.843608]Total energy: 16579172.043250555
[2022-04-11 23:54:29.761522]Total energy: 16562812.220922222
[2022-04-11 23:55:44.640341]Total energy: 16583936.135201834
[2022-04-11 23:56:59.978437]Total energy: 16598494.193367157
[2022-04-11 23:58:16.824628]Total energy: 16559645.178954458
[2022-04-11 23:59:32.933946]Total energy: 16553053.034022555
[2022-04-12 00:00:48.433007]Total energy: 16578102.393908618
[2022-04-12 00:02:04.218001]Total energy: 16565077.79116171
[2022-04-12 00:03:21.415030]Total energy: 16576835.67133519
[2022-04-12 00:04:36.129740]Total energy: 16598178.861448834
[2022-04-12 00:05:50.781727]Total energy: 16591136.221361915
[2022-04-12 00:07:05.256820]Total energy: 16582209.093931453
[2022-04-12 00:08:26.267199]Total energy: 16565852.895952588
[2022-04-12 00:09:43.402556]Total energy: 16582386.587841652
[2022-04-12 00:11:09.946473]Total energy: 16580041.110221198
[2022-04-12 00:12:32.175438]Total energy: 16581440.5504959
[2022-04-12 00:13:47.131877]Total energy: 16577754.41252703
[2022-04-12 00:15:01.580475]Total energy: 16598504.905682541
[2022-04-12 00:16:17.870058]Total energy: 16611737.193956537
[2022-04-12 00:17:32.683288]Total energy: 16577657.584058398
[2022-04-12 00:18:47.916138]Total energy: 16583804.941151207
[2022-04-12 00:20:03.106691]Total energy: 16571321.077555545
[2022-04-12 00:21:19.288735]Total energy: 16574213.468818916
[2022-04-12 00:22:34.369190]Total energy: 16582201.485523634
[2022-04-12 00:23:50.555526]Total energy: 16592394.481512647
[2022-04-12 00:25:05.966572]Total energy: 16600907.686549582
[2022-04-12 00:26:21.426374]Total energy: 16568740.618664932
[2022-04-12 00:27:37.854980]Total energy: 16559760.214049371
[2022-04-12 00:28:53.374548]Total energy: 16589456.001663804
[2022-04-12 00:30:12.709128]Total energy: 16604148.513282154
[2022-04-12 00:31:30.381037]Total energy: 16589677.644170675
[2022-04-12 00:32:44.680148]Total energy: 16562106.739430362
[2022-04-12 00:34:00.740875]Total energy: 16564438.925657175
[2022-04-12 00:35:15.433628]Total energy: 16559952.687099054
[2022-04-12 00:36:31.336860]Total energy: 16582100.64506845
[2022-04-12 00:37:46.102391]Total energy: 16601052.625252368
[2022-04-12 00:39:01.009177]Total energy: 16566541.537134307
[2022-04-12 00:40:16.971890]Total energy: 16594719.282636138
[2022-04-12 00:41:32.934840]Total energy: 16574802.708968602
[2022-04-12 00:42:49.040921]Total energy: 16582852.652070541
[2022-04-12 00:44:03.318199]Total energy: 16570422.90938305
[2022-04-12 00:45:18.143943]Total energy: 16591969.101873428
[2022-04-12 00:46:32.741777]Total energy: 16581220.99710136
[2022-04-12 00:47:48.283334]Total energy: 16577061.95490611
[2022-04-12 00:49:03.918885]Total energy: 16573426.412874402
[2022-04-12 00:50:19.427013]Total energy: 16581142.08132603
[2022-04-12 00:51:36.974900]Total energy: 16570251.262044122
[2022-04-12 00:52:53.680966]Total energy: 16573893.87028484
[2022-04-12 00:54:11.707860]Total energy: 16578881.810215717
[2022-04-12 00:55:29.233849]Total energy: 16562023.721080806
[2022-04-12 00:56:44.997852]Total energy: 16587191.467943909
[2022-04-12 00:58:00.913070]Total energy: 16579103.83193488
[2022-04-12 00:59:14.825615]Total energy: 16569483.086176608
[2022-04-12 01:00:39.724181]Total energy: 16564357.242905544
[2022-04-12 01:02:06.323448]Total energy: 16564108.50362541
[2022-04-12 01:03:21.105024]Total energy: 16581436.266277825
[2022-04-12 01:04:36.941343]Total energy: 16571557.82170443
[2022-04-12 01:05:51.185371]Total energy: 16575123.107803375
[2022-04-12 01:07:06.132336]Total energy: 16567062.74628596
[2022-04-12 01:08:23.769004]Total energy: 16583356.055846805
[2022-04-12 01:09:37.721937]Total energy: 16570117.85626983
[2022-04-12 01:11:07.562705]Total energy: 16576499.86603062
[2022-04-12 01:12:28.797590]Total energy: 16572106.714493318
[2022-04-12 01:13:43.961921]Total energy: 16569898.255162096
[2022-04-12 01:14:59.834293]Total energy: 16553963.18949749
[2022-04-12 01:16:15.024829]Total energy: 16585173.040752681
[2022-04-12 01:17:30.234854]Total energy: 16575878.880456412
[2022-04-12 01:18:46.261031]Total energy: 16578154.265523467
[2022-04-12 01:20:02.112838]Total energy: 16589987.183102481
[2022-04-12 01:21:16.886969]Total energy: 16577480.92540961
[2022-04-12 01:22:31.922650]Total energy: 16603317.267467948
[2022-04-12 01:23:47.555669]Total energy: 16577105.567235185
[2022-04-12 01:25:03.422542]Total energy: 16573163.867415393
[2022-04-12 01:26:20.446914]Total energy: 16561243.911377423
[2022-04-12 01:27:36.478051]Total energy: 16585131.968558632
[2022-04-12 01:28:54.129180]Total energy: 16603239.544551468
[2022-04-12 01:30:09.195439]Total energy: 16584731.718219493
[2022-04-12 01:31:26.971651]Total energy: 16560734.714012124
[2022-04-12 01:32:42.231485]Total energy: 16596339.245394178
[2022-04-12 01:33:57.491091]Total energy: 16561672.590055866
[2022-04-12 01:35:14.143985]Total energy: 16573201.572285922
[2022-04-12 01:36:29.170305]Total energy: 16570979.092812877
[2022-04-12 01:37:43.865600]Total energy: 16592371.786772804
[2022-04-12 01:39:00.584569]Total energy: 16580372.194660075
[2022-04-12 01:40:17.858380]Total energy: 16591629.659154467
[2022-04-12 01:41:32.597767]Total energy: 16586292.113962764
[2022-04-12 01:42:48.396866]Total energy: 16605879.642441178
[2022-04-12 01:44:02.285094]Total energy: 16576882.905015912
[2022-04-12 01:45:19.638022]Total energy: 16580462.02540051
[2022-04-12 01:46:38.105040]Total energy: 16572776.487912446
[2022-04-12 01:47:56.428677]Total energy: 16593189.081867797
[2022-04-12 01:49:11.690046]Total energy: 16566393.385102008
[2022-04-12 01:50:30.800098]Total energy: 16573834.944663899
[2022-04-12 01:51:50.790207]Total energy: 16590622.791841233
[2022-04-12 01:53:06.818553]Total energy: 16586905.763879055
[2022-04-12 01:54:22.895583]Total energy: 16568800.5262717
[2022-04-12 01:55:37.836681]Total energy: 16604393.62550356
[2022-04-12 01:56:54.695372]Total energy: 16586024.54154753
[2022-04-12 01:58:10.697964]Total energy: 16567309.916484695
[2022-04-12 01:59:27.071784]Total energy: 16585500.139333453
[2022-04-12 02:00:43.467355]Total energy: 16581585.449254861
[2022-04-12 02:02:01.948480]Total energy: 16561513.28233772
[2022-04-12 02:03:19.707911]Total energy: 16589210.782560982
[2022-04-12 02:04:36.418135]Total energy: 16601288.118853133
[2022-04-12 02:05:53.262921]Total energy: 16586350.112353487
[2022-04-12 02:07:12.142284]Total energy: 16565257.198067779
[2022-04-12 02:08:27.450611]Total energy: 16569892.286363715
[2022-04-12 02:09:42.959926]Total energy: 16563114.292405766
[2022-04-12 02:11:14.638162]Total energy: 16569405.951392615
[2022-04-12 02:12:37.745082]Total energy: 16578653.08002772
[2022-04-12 02:13:53.352812]Total energy: 16586892.34072532
[2022-04-12 02:15:15.169568]Total energy: 16561734.181483284
[2022-04-12 02:16:36.845240]Total energy: 16574237.820871571
[2022-04-12 02:17:53.805070]Total energy: 16588190.090330163
[2022-04-12 02:19:08.340101]Total energy: 16573764.092169885
[2022-04-12 02:20:28.082612]Total energy: 16601905.385371964
[2022-04-12 02:21:51.002599]Total energy: 16592985.82923404
[2022-04-12 02:23:04.826286]Total energy: 16570146.326987445
[2022-04-12 02:24:19.006610]Total energy: 16603074.615174267
[2022-04-12 02:25:35.927795]Total energy: 16590624.162403442
[2022-04-12 02:26:50.090539]Total energy: 16604576.34711032
[2022-04-12 02:28:07.618360]Total energy: 16576782.393606141
[2022-04-12 02:29:23.281529]Total energy: 16599230.380091885
[2022-04-12 02:30:55.163645]Total energy: 16583683.144862888
[2022-04-12 02:32:22.679058]Total energy: 16625089.485599315
[2022-04-12 02:33:47.610857]Total energy: 16552984.71357169
[2022-04-12 02:35:03.867912]Total energy: 16577983.884449424
[2022-04-12 02:36:19.338395]Total energy: 16590065.26416137
[2022-04-12 02:37:37.107052]Total energy: 16594188.508685034
[2022-04-12 02:38:52.436253]Total energy: 16583543.905987855
[2022-04-12 02:40:07.056197]Total energy: 16580537.270473672
[2022-04-12 02:41:22.327797]Total energy: 16579106.62501168
[2022-04-12 02:42:37.699426]Total energy: 16576248.83774823
[2022-04-12 02:43:51.627697]Total energy: 16590278.266760966
[2022-04-12 02:45:08.259673]Total energy: 16560529.233731633
[2022-04-12 02:46:22.525692]Total energy: 16594749.038966885
[2022-04-12 02:47:36.190913]Total energy: 16574603.182850998
[2022-04-12 02:48:54.914754]Total energy: 16571665.883321928
[2022-04-12 02:50:09.028748]Total energy: 16577070.745376505
[2022-04-12 02:51:33.982847]Total energy: 16566516.546061778
[2022-04-12 02:52:58.210052]Total energy: 16577999.174723124
[2022-04-12 02:54:12.454599]Total energy: 16579152.566210728
[2022-04-12 02:55:26.429994]Total energy: 16590111.384115163
[2022-04-12 02:56:40.975106]Total energy: 16588786.157620743
[2022-04-12 02:57:55.938724]Total energy: 16574025.036615346
[2022-04-12 02:59:13.693841]Total energy: 16570152.888091795
[2022-04-12 03:00:37.415439]Total energy: 16558353.91412001
[2022-04-12 03:01:58.182439]Total energy: 16598176.44432338
[2022-04-12 03:03:14.441838]Total energy: 16545023.363986293
[2022-04-12 03:04:32.817021]Total energy: 16587934.015824111
[2022-04-12 03:05:46.686615]Total energy: 16597513.299062494
[2022-04-12 03:07:01.598361]Total energy: 16589546.670111388
[2022-04-12 03:08:17.402113]Total energy: 16568011.586311374
[2022-04-12 03:09:32.062470]Total energy: 16577470.528072484
[2022-04-12 03:10:54.951689]Total energy: 16569004.993286077
[2022-04-12 03:12:15.458011]Total energy: 16579433.28876859
[2022-04-12 03:13:31.316963]Total energy: 16593494.379586715
[2022-04-12 03:14:46.384163]Total energy: 16580234.64482936
[2022-04-12 03:16:03.153864]Total energy: 16555209.580066144
[2022-04-12 03:17:17.819544]Total energy: 16577643.445313545
[2022-04-12 03:18:35.627643]Total energy: 16575037.81160328
[2022-04-12 03:19:50.959612]Total energy: 16573503.32162962
[2022-04-12 03:21:26.155161]Total energy: 16578116.967268256
[2022-04-12 03:22:54.476016]Total energy: 16563470.990659116
[2022-04-12 03:24:09.276751]Total energy: 16554513.078536063
[2022-04-12 03:25:27.202253]Total energy: 16552705.360738596
[2022-04-12 03:26:41.885246]Total energy: 16563738.237065846
[2022-04-12 03:27:56.788139]Total energy: 16552726.75727476
[2022-04-12 03:29:11.348651]Total energy: 16578605.243429357
[2022-04-12 03:30:53.274496]Total energy: 16596853.860534353
[2022-04-12 03:32:20.327528]Total energy: 16580392.401783833
[2022-04-12 03:33:38.156059]Total energy: 16557842.24326893
[2022-04-12 03:34:54.396978]Total energy: 16584866.80136012
[2022-04-12 03:36:08.626016]Total energy: 16584957.984525898
[2022-04-12 03:37:24.022737]Total energy: 16563038.56782514
[2022-04-12 03:38:39.677478]Total energy: 16590869.541010907
[2022-04-12 03:39:54.033528]Total energy: 16593117.178699834
[2022-04-12 03:41:18.900771]Total energy: 16581943.164945243
[2022-04-12 03:42:41.694253]Total energy: 16569313.264136402
[2022-04-12 03:43:56.662816]Total energy: 16585534.945878165
[2022-04-12 03:45:11.892040]Total energy: 16560626.779707326
[2022-04-12 03:46:29.761565]Total energy: 16579473.89632022
[2022-04-12 03:47:46.309118]Total energy: 16580773.545697803
[2022-04-12 03:49:00.664134]Total energy: 16598765.414808009
[2022-04-12 03:50:15.534576]Total energy: 16584084.82727452
[2022-04-12 03:51:31.968075]Total energy: 16576652.495504005
[2022-04-12 03:52:47.753930]Total energy: 16592029.618782679
[2022-04-12 03:54:02.731520]Total energy: 16569298.797040032
[2022-04-12 03:55:22.692401]Total energy: 16571753.201201612
[2022-04-12 03:56:37.870402]Total energy: 16602082.361874584
[2022-04-12 03:57:59.321804]Total energy: 16570923.40698738
[2022-04-12 03:59:23.364418]Total energy: 16549841.203597957
[2022-04-12 04:00:51.593196]Total energy: 16603980.501760844
[2022-04-12 04:02:15.558285]Total energy: 16566196.68734891
[2022-04-12 04:03:30.903103]Total energy: 16570890.642159952
[2022-04-12 04:04:45.421976]Total energy: 16584539.047344673
[2022-04-12 04:06:02.357590]Total energy: 16581611.106414234
[2022-04-12 04:07:17.512438]Total energy: 16567352.705690343
[2022-04-12 04:08:34.629232]Total energy: 16565561.81399562
[2022-04-12 04:09:50.154458]Total energy: 16590725.94102754
[2022-04-12 04:11:17.848508]Total energy: 16577290.937490538
[2022-04-12 04:12:38.253290]Total energy: 16577754.08808426
[2022-04-12 04:13:53.040699]Total energy: 16573897.333434815
[2022-04-12 04:15:08.576526]Total energy: 16593860.888447635
[2022-04-12 04:16:23.421643]Total energy: 16596504.667936048
[2022-04-12 04:17:39.419488]Total energy: 16587093.084416844
[2022-04-12 04:18:53.483043]Total energy: 16576271.87483839
[2022-04-12 04:20:08.951447]Total energy: 16553665.778008278
[2022-04-12 04:21:28.814853]Total energy: 16567391.98693679
[2022-04-12 04:22:45.090631]Total energy: 16573359.970007751
[2022-04-12 04:24:01.422404]Total energy: 16559794.421433564
[2022-04-12 04:25:17.437314]Total energy: 16581637.84153845
[2022-04-12 04:26:35.827582]Total energy: 16604558.710282411
[2022-04-12 04:27:51.518346]Total energy: 16562741.943479057
[2022-04-12 04:29:09.560155]Total energy: 16603576.639301369
[2022-04-12 04:30:22.080927]Total energy: 16573980.195700875
[2022-04-12 04:31:55.352045]Total energy: 16568672.245648952
[2022-04-12 04:33:11.297901]Total energy: 16565922.593402436
[2022-04-12 04:34:26.561056]Total energy: 16586526.13738969
[2022-04-12 04:35:42.270668]Total energy: 16612027.944447048
[2022-04-12 04:36:58.673435]Total energy: 16573770.666086737
[2022-04-12 04:38:13.867832]Total energy: 16570856.720879983
[2022-04-12 04:39:32.960417]Total energy: 16567601.087549051
[2022-04-12 04:41:01.443285]Total energy: 16578370.300819423
[2022-04-12 04:42:28.266411]Total energy: 16581120.806127427
[2022-04-12 04:43:43.317244]Total energy: 16581543.630923439
[2022-04-12 04:44:58.578300]Total energy: 16580528.8210646
[2022-04-12 04:46:17.510106]Total energy: 16585650.201964451
[2022-04-12 04:47:31.613770]Total energy: 16546256.73019748
[2022-04-12 04:48:51.536105]Total energy: 16571912.628405863
[2022-04-12 04:50:06.477929]Total energy: 16574165.372354288
[2022-04-12 04:51:34.724095]Total energy: 16564778.686433254
[2022-04-12 04:53:01.287752]Total energy: 16567303.011441788
[2022-04-12 04:54:21.502759]Total energy: 16586806.189341227
[2022-04-12 04:55:37.961422]Total energy: 16541452.16841766
[2022-04-12 04:56:53.749147]Total energy: 16563253.517243223
[2022-04-12 04:58:38.148557]Total energy: 16578473.168232514
[2022-04-12 04:59:53.434175]Total energy: 16607036.540518766
[2022-04-12 05:01:09.603651]Total energy: 16573662.987596493
[2022-04-12 05:02:24.920353]Total energy: 16580867.822916996
[2022-04-12 05:03:40.863876]Total energy: 16550969.17274661
[2022-04-12 05:04:58.463099]Total energy: 16591993.324534638
[2022-04-12 05:06:15.218633]Total energy: 16574670.611858955
[2022-04-12 05:07:31.957337]Total energy: 16560437.899700833
[2022-04-12 05:08:52.880252]Total energy: 16576742.388897784
[2022-04-12 05:10:11.466652]Total energy: 16627088.595775979
[2022-04-12 05:11:28.030138]Total energy: 16563491.717108833
[2022-04-12 05:12:43.328982]Total energy: 16594480.821757281
[2022-04-12 05:13:58.273794]Total energy: 16569605.100284003
[2022-04-12 05:15:13.452324]Total energy: 16588963.40062992
[2022-04-12 05:16:30.711453]Total energy: 16571807.583420275
[2022-04-12 05:17:44.619475]Total energy: 16583715.255255733
[2022-04-12 05:19:00.638472]Total energy: 16598064.90699274
[2022-04-12 05:20:18.367731]Total energy: 16574304.056005107
[2022-04-12 05:21:35.173832]Total energy: 16609836.451438716
[2022-04-12 05:22:50.762237]Total energy: 16596642.997563735
[2022-04-12 05:24:08.386805]Total energy: 16566518.88616687
[2022-04-12 05:25:26.154609]Total energy: 16570287.324306019
[2022-04-12 05:26:43.512790]Total energy: 16557678.886259533
[2022-04-12 05:27:59.284534]Total energy: 16574629.37601117
[2022-04-12 05:29:15.258036]Total energy: 16563027.95250363
[2022-04-12 05:30:46.049364]Total energy: 16564939.047960082
[2022-04-12 05:32:18.794335]Total energy: 16611694.282527944
[2022-04-12 05:33:41.945895]Total energy: 16586613.381669251
[2022-04-12 05:34:56.690492]Total energy: 16581085.441682247
[2022-04-12 05:36:12.872584]Total energy: 16589358.367408095
[2022-04-12 05:37:28.836581]Total energy: 16596331.748148229
[2022-04-12 05:38:45.741894]Total energy: 16591082.864571653
[2022-04-12 05:40:02.915259]Total energy: 16558183.755350605
[2022-04-12 05:41:22.610959]Total energy: 16573402.356793098
[2022-04-12 05:42:38.375527]Total energy: 16575384.89828445
[2022-04-12 05:43:52.470864]Total energy: 16601002.17640081
[2022-04-12 05:45:09.219540]Total energy: 16584878.848766308
[2022-04-12 05:46:25.996377]Total energy: 16578087.526394498
[2022-04-12 05:47:42.636494]Total energy: 16610531.748876799
[2022-04-12 05:48:59.011097]Total energy: 16573867.154041536
[2022-04-12 05:50:14.657449]Total energy: 16575353.043551104
[2022-04-12 05:51:31.714139]Total energy: 16549299.267515153
[2022-04-12 05:52:46.191291]Total energy: 16585701.462393433
[2022-04-12 05:54:01.976185]Total energy: 16588993.172545796
[2022-04-12 05:55:19.361751]Total energy: 16585532.652686516
[2022-04-12 05:56:35.032667]Total energy: 16588423.802740198
[2022-04-12 05:57:50.858477]Total energy: 16571267.53853451
[2022-04-12 05:59:05.319104]Total energy: 16575795.14157042
[2022-04-12 06:00:20.333236]Total energy: 16554979.885115128
[2022-04-12 06:01:52.056198]Total energy: 16589790.638127238
[2022-04-12 06:03:06.650019]Total energy: 16591693.266181497
[2022-04-12 06:04:23.188458]Total energy: 16560334.167717367
[2022-04-12 06:05:39.515299]Total energy: 16566974.901711658
[2022-04-12 06:06:56.535245]Total energy: 16592364.253443785
[2022-04-12 06:08:12.561954]Total energy: 16576009.156771671
[2022-04-12 06:09:27.253826]Total energy: 16563838.564306023
[2022-04-12 06:10:49.933362]Total energy: 16546068.075795436
[2022-04-12 06:12:08.249736]Total energy: 16563488.149674373
[2022-04-12 06:13:23.249954]Total energy: 16577889.850705428
[2022-04-12 06:14:40.174349]Total energy: 16562882.77244223
[2022-04-12 06:15:57.306306]Total energy: 16583724.29338357
[2022-04-12 06:17:12.224266]Total energy: 16576502.204534248
[2022-04-12 06:18:27.810177]Total energy: 16572096.31200736
[2022-04-12 06:19:42.704154]Total energy: 16575092.453984153
[2022-04-12 06:21:20.008302]Total energy: 16564339.635513349
[2022-04-12 06:22:43.802335]Total energy: 16594131.961958587
[2022-04-12 06:24:00.093372]Total energy: 16602391.445007706
[2022-04-12 06:25:15.849977]Total energy: 16578508.250027066
[2022-04-12 06:26:32.025086]Total energy: 16563058.7539521
[2022-04-12 06:27:48.300170]Total energy: 16576397.66251374
[2022-04-12 06:29:05.596232]Total energy: 16571381.304281916
[2022-04-12 06:30:23.312606]Total energy: 16563481.248324215
[2022-04-12 06:32:08.763333]Total energy: 16562022.176451478
[2022-04-12 06:33:30.380540]Total energy: 16593634.701286573
[2022-04-12 06:34:43.655211]Total energy: 16580833.704507612
[2022-04-12 06:36:01.912148]Total energy: 16584228.561911633
[2022-04-12 06:37:15.909068]Total energy: 16600841.414889175
[2022-04-12 06:38:33.297858]Total energy: 16592338.234333571
[2022-04-12 06:39:49.289316]Total energy: 16583196.066374594
[2022-04-12 06:41:05.938066]Total energy: 16575152.074508823
[2022-04-12 06:42:20.969953]Total energy: 16579716.916626152
[2022-04-12 06:43:36.430017]Total energy: 16560313.853265898
[2022-04-12 06:44:51.711082]Total energy: 16597672.636848878
[2022-04-12 06:46:06.353970]Total energy: 16569550.896253536
[2022-04-12 06:47:21.580059]Total energy: 16587425.042615624
[2022-04-12 06:48:36.907054]Total energy: 16567742.357530445
[2022-04-12 06:49:52.344329]Total energy: 16564341.001627754
[2022-04-12 06:51:18.196874]Total energy: 16565859.79043626
[2022-04-12 06:52:42.259199]Total energy: 16565741.207756018
[2022-04-12 06:53:57.798429]Total energy: 16570292.602099676
[2022-04-12 06:55:15.467274]Total energy: 16566330.565294508
[2022-04-12 06:57:05.762193]Total energy: 16584995.21133249
[2022-04-12 06:58:22.129399]Total energy: 16571203.36318093
[2022-04-12 06:59:37.869741]Total energy: 16576342.933525937
[2022-04-12 07:01:01.414824]Total energy: 16570687.069605598
[2022-04-12 07:02:29.235957]Total energy: 16566064.382503672
[2022-04-12 07:03:44.981819]Total energy: 16556424.326892968
[2022-04-12 07:05:00.041608]Total energy: 16579301.589290518
[2022-04-12 07:06:16.342770]Total energy: 16562578.087661479
[2022-04-12 07:07:31.929643]Total energy: 16588868.913578145
[2022-04-12 07:08:46.643583]Total energy: 16565161.77655892
[2022-04-12 07:10:02.111937]Total energy: 16577409.750253072
[2022-04-12 07:11:37.611389]Total energy: 16563209.60816051
[2022-04-12 07:13:01.824002]Total energy: 16575705.928777868
[2022-04-12 07:14:26.413311]Total energy: 16573616.576006899
[2022-04-12 07:15:40.663781]Total energy: 16587027.503792627
[2022-04-12 07:16:55.652950]Total energy: 16580978.87655696
[2022-04-12 07:18:11.221273]Total energy: 16563121.001540741
[2022-04-12 07:19:25.611042]Total energy: 16575323.565885575
[2022-04-12 07:20:54.160011]Total energy: 16569510.880421653
[2022-04-12 07:22:17.930086]Total energy: 16587111.645390768
[2022-04-12 07:23:33.331107]Total energy: 16576598.814271638
[2022-04-12 07:24:49.118982]Total energy: 16579325.650355218
[2022-04-12 07:26:02.869113]Total energy: 16568847.346897775
[2022-04-12 07:27:17.953953]Total energy: 16602299.92983248
[2022-04-12 07:28:33.265373]Total energy: 16570320.66952479
[2022-04-12 07:29:48.714645]Total energy: 16570142.074428426
[2022-04-12 07:31:17.011328]Total energy: 16584946.447068341
[2022-04-12 07:32:42.081199]Total energy: 16560633.190165572
[2022-04-12 07:33:56.165475]Total energy: 16588245.58291532
[2022-04-12 07:35:10.316197]Total energy: 16562636.410733655
[2022-04-12 07:36:24.499072]Total energy: 16561211.308960177
[2022-04-12 07:37:41.813993]Total energy: 16578988.993746664
[2022-04-12 07:38:55.574348]Total energy: 16580096.936399328
[2022-04-12 07:40:19.980381]Total energy: 16592990.715263234
[2022-04-12 07:41:45.747488]Total energy: 16588020.733971477
[2022-04-12 07:43:10.735942]Total energy: 16599239.419673506
[2022-04-12 07:44:31.950774]Total energy: 16591135.136129785
[2022-04-12 07:45:46.390726]Total energy: 16579508.958084997
[2022-04-12 07:47:01.555611]Total energy: 16584822.543588148
[2022-04-12 07:48:40.460304]Total energy: 16571076.602819204
