initial: 119 - diverse_seed
[2022-04-09 09:44:30.338049]Total energy: 19244328.764564868
[2022-04-09 09:45:26.668364]Total energy: 19223447.43170499
[2022-04-09 09:46:20.518585]Total energy: 19225652.689101685
[2022-04-09 09:47:10.965947]Total energy: 19236516.744927295
[2022-04-09 09:47:57.973756]Total energy: 19219230.922668148
[2022-04-09 09:48:45.624981]Total energy: 19222943.993195593
[2022-04-09 09:49:33.449799]Total energy: 19238855.354777213
[2022-04-09 09:50:30.900847]Total energy: 19245731.99371347
[2022-04-09 09:51:40.061437]Total energy: 19209219.07898196
[2022-04-09 09:52:48.302019]Total energy: 19229955.859143876
[2022-04-09 09:53:43.493809]Total energy: 19245245.27870835
[2022-04-09 09:54:32.370735]Total energy: 19230556.430221356
[2022-04-09 09:55:21.487307]Total energy: 19219071.167613
[2022-04-09 09:56:09.756372]Total energy: 19234619.545017473
[2022-04-09 09:56:57.198301]Total energy: 19228567.25453456
[2022-04-09 09:57:44.525566]Total energy: 19224625.526411902
[2022-04-09 09:58:31.796809]Total energy: 19236227.138434578
[2022-04-09 09:59:19.275886]Total energy: 19208258.22300915
[2022-04-09 10:00:06.838999]Total energy: 19249277.706533678
[2022-04-09 10:01:18.624023]Total energy: 19260257.279154744
[2022-04-09 10:02:28.162323]Total energy: 19239586.61189381
[2022-04-09 10:03:34.232546]Total energy: 19230010.499801584
[2022-04-09 10:04:32.115250]Total energy: 19214956.840263527
[2022-04-09 10:05:25.310675]Total energy: 19217191.456564955
[2022-04-09 10:06:12.993962]Total energy: 19241764.584711105
[2022-04-09 10:07:00.358977]Total energy: 19252888.267833184
[2022-04-09 10:07:47.657363]Total energy: 19236137.20646788
[2022-04-09 10:08:34.753001]Total energy: 19204510.047078136
[2022-04-09 10:09:22.000527]Total energy: 19212894.957601745
[2022-04-09 10:10:10.100191]Total energy: 19252142.401718326
[2022-04-09 10:11:24.295892]Total energy: 19246631.059300754
[2022-04-09 10:12:37.236851]Total energy: 19224568.217951156
[2022-04-09 10:13:38.672275]Total energy: 19248636.826413687
[2022-04-09 10:14:33.712461]Total energy: 19231664.757008575
[2022-04-09 10:15:21.509447]Total energy: 19210292.3682448
[2022-04-09 10:16:08.071837]Total energy: 19237764.135662585
[2022-04-09 10:16:55.312531]Total energy: 19231822.849629235
[2022-04-09 10:17:42.508321]Total energy: 19249033.80636085
[2022-04-09 10:18:30.132933]Total energy: 19235306.45528978
[2022-04-09 10:19:18.064041]Total energy: 19231960.728468962
[2022-04-09 10:20:05.110937]Total energy: 19245853.69321497
[2022-04-09 10:21:20.503236]Total energy: 19198975.326875113
[2022-04-09 10:22:35.095590]Total energy: 19221816.505594242
[2022-04-09 10:23:32.649656]Total energy: 19248042.49854678
[2022-04-09 10:24:32.251049]Total energy: 19239087.528371517
[2022-04-09 10:25:36.192133]Total energy: 19231855.91078222
[2022-04-09 10:26:28.015451]Total energy: 19246739.37867958
[2022-04-09 10:27:16.018120]Total energy: 19209432.19942029
[2022-04-09 10:28:04.530841]Total energy: 19225360.08499351
[2022-04-09 10:28:51.720006]Total energy: 19231791.20123902
[2022-04-09 10:29:39.631952]Total energy: 19186473.612087097
[2022-04-09 10:30:53.653589]Total energy: 19235415.481448825
[2022-04-09 10:32:18.508168]Total energy: 19235221.21479032
[2022-04-09 10:33:15.965947]Total energy: 19232527.869063318
[2022-04-09 10:34:02.618438]Total energy: 19252217.12290357
[2022-04-09 10:34:49.236655]Total energy: 19227938.74697236
[2022-04-09 10:35:37.989691]Total energy: 19225667.984896243
[2022-04-09 10:36:24.702300]Total energy: 19227020.080615662
[2022-04-09 10:37:17.406809]Total energy: 19237728.526296705
[2022-04-09 10:38:05.669174]Total energy: 19228476.708019257
[2022-04-09 10:38:57.373487]Total energy: 19199939.107810862
[2022-04-09 10:39:44.651172]Total energy: 19235177.392591663
[2022-04-09 10:41:09.562310]Total energy: 19223446.18000688
[2022-04-09 10:42:21.036956]Total energy: 19245370.93150996
[2022-04-09 10:43:19.500425]Total energy: 19219388.713667735
[2022-04-09 10:44:15.704152]Total energy: 19230969.70788029
[2022-04-09 10:45:06.258421]Total energy: 19230176.014926307
[2022-04-09 10:45:53.943662]Total energy: 19230109.01427624
[2022-04-09 10:46:42.398978]Total energy: 19231032.928691015
[2022-04-09 10:47:29.601369]Total energy: 19267142.24951182
[2022-04-09 10:48:17.130860]Total energy: 19214506.67548089
[2022-04-09 10:49:06.099728]Total energy: 19229749.447481386
[2022-04-09 10:49:53.759581]Total energy: 19219772.669895615
[2022-04-09 10:51:16.138390]Total energy: 19237653.00287766
[2022-04-09 10:52:37.157578]Total energy: 19261247.552609794
[2022-04-09 10:53:41.949944]Total energy: 19254125.908517376
[2022-04-09 10:54:37.646730]Total energy: 19218250.016040247
[2022-04-09 10:55:30.463967]Total energy: 19213531.820420418
[2022-04-09 10:56:18.984107]Total energy: 19238845.39652129
[2022-04-09 10:57:07.804721]Total energy: 19266779.98429014
[2022-04-09 10:57:57.477911]Total energy: 19251917.004021067
[2022-04-09 10:58:46.211057]Total energy: 19245142.847952556
[2022-04-09 10:59:33.228876]Total energy: 19251672.474605
[2022-04-09 11:00:38.462860]Total energy: 19255164.555699382
[2022-04-09 11:01:42.503104]Total energy: 19244254.097531956
[2022-04-09 11:02:34.264072]Total energy: 19229028.74781615
[2022-04-09 11:03:22.011937]Total energy: 19209892.69873106
[2022-04-09 11:04:09.632209]Total energy: 19218070.858813774
[2022-04-09 11:04:58.538993]Total energy: 19207806.7760869
[2022-04-09 11:05:46.762527]Total energy: 19221288.792463113
[2022-04-09 11:06:34.514356]Total energy: 19240221.31052063
[2022-04-09 11:07:23.265910]Total energy: 19233830.423238095
[2022-04-09 11:08:10.427947]Total energy: 19225388.091946058
[2022-04-09 11:08:57.646702]Total energy: 19253407.33195682
[2022-04-09 11:09:44.069539]Total energy: 19208879.544425804
[2022-04-09 11:10:46.762613]Total energy: 19238299.81323096
[2022-04-09 11:11:43.882457]Total energy: 19236775.826387446
[2022-04-09 11:12:35.266960]Total energy: 19242097.99643986
[2022-04-09 11:13:25.069430]Total energy: 19245944.67051525
[2022-04-09 11:14:12.901567]Total energy: 19222133.57042687
[2022-04-09 11:15:00.471958]Total energy: 19221934.013788365
[2022-04-09 11:15:49.065894]Total energy: 19242022.75107219
[2022-04-09 11:16:37.543585]Total energy: 19230150.83265741
[2022-04-09 11:17:26.054072]Total energy: 19242741.37982452
[2022-04-09 11:18:14.672921]Total energy: 19229180.493882652
[2022-04-09 11:19:04.359326]Total energy: 19231321.024093173
[2022-04-09 11:19:51.609327]Total energy: 19234964.833284814
[2022-04-09 11:21:04.443757]Total energy: 19222670.72645275
[2022-04-09 11:22:20.477455]Total energy: 19236701.51153279
[2022-04-09 11:23:22.753203]Total energy: 19224303.442276284
[2022-04-09 11:24:14.189316]Total energy: 19235095.535850815
[2022-04-09 11:25:01.670811]Total energy: 19227479.018869504
[2022-04-09 11:25:48.984263]Total energy: 19229299.63555532
[2022-04-09 11:26:36.498946]Total energy: 19218598.41999114
[2022-04-09 11:27:24.822965]Total energy: 19251048.45177412
[2022-04-09 11:28:14.983330]Total energy: 19236709.87194303
[2022-04-09 11:29:03.293741]Total energy: 19249266.62867873
[2022-04-09 11:29:50.363137]Total energy: 19221310.498813637
[2022-04-09 11:30:54.884356]Total energy: 19226147.497902997
[2022-04-09 11:32:00.631447]Total energy: 19219552.759556778
[2022-04-09 11:32:52.798065]Total energy: 19236998.429449648
[2022-04-09 11:33:41.318213]Total energy: 19215879.600938518
[2022-04-09 11:34:29.958657]Total energy: 19256801.008379113
[2022-04-09 11:35:17.902229]Total energy: 19223096.94187994
[2022-04-09 11:36:04.948603]Total energy: 19239648.654266726
[2022-04-09 11:36:53.773648]Total energy: 19205917.808615807
[2022-04-09 11:37:41.340092]Total energy: 19240155.525428865
[2022-04-09 11:38:28.520248]Total energy: 19229682.263856042
[2022-04-09 11:39:15.291909]Total energy: 19239843.68609355
[2022-04-09 11:40:03.458343]Total energy: 19225688.68917476
[2022-04-09 11:41:16.803120]Total energy: 19254007.149240416
[2022-04-09 11:42:27.830926]Total energy: 19234873.90889538
[2022-04-09 11:43:24.843346]Total energy: 19228436.172204103
[2022-04-09 11:44:22.220996]Total energy: 19246362.43274539
[2022-04-09 11:45:19.714768]Total energy: 19226367.18129371
[2022-04-09 11:46:09.031072]Total energy: 19232936.903179154
[2022-04-09 11:46:57.711210]Total energy: 19207459.21235544
[2022-04-09 11:47:45.170297]Total energy: 19233138.62890825
[2022-04-09 11:48:32.017083]Total energy: 19245240.34022752
[2022-04-09 11:49:19.261258]Total energy: 19223857.92883924
[2022-04-09 11:50:09.426533]Total energy: 19215479.19765299
[2022-04-09 11:51:15.719769]Total energy: 19222276.959092304
[2022-04-09 11:52:15.678629]Total energy: 19234154.92591975
[2022-04-09 11:53:10.310093]Total energy: 19238183.475600895
[2022-04-09 11:53:59.225489]Total energy: 19237503.944072813
[2022-04-09 11:54:47.095158]Total energy: 19239538.410234082
[2022-04-09 11:55:34.253935]Total energy: 19229932.421932153
[2022-04-09 11:56:22.534089]Total energy: 19235462.337653033
[2022-04-09 11:57:14.561561]Total energy: 19227951.213526394
[2022-04-09 11:58:01.677622]Total energy: 19234212.209592983
[2022-04-09 11:58:48.433333]Total energy: 19234888.178830046
[2022-04-09 11:59:35.067972]Total energy: 19224399.447835512
[2022-04-09 12:00:46.251767]Total energy: 19250027.066077866
[2022-04-09 12:01:52.102886]Total energy: 19225268.503534626
[2022-04-09 12:02:49.507291]Total energy: 19242100.4395659
[2022-04-09 12:03:43.276717]Total energy: 19235125.688056476
[2022-04-09 12:04:38.920284]Total energy: 19239723.92494395
[2022-04-09 12:05:29.377436]Total energy: 19242849.481972
[2022-04-09 12:06:17.980107]Total energy: 19255121.634300638
[2022-04-09 12:07:05.075963]Total energy: 19238882.65127856
[2022-04-09 12:07:52.361036]Total energy: 19232733.475937113
[2022-04-09 12:08:40.112150]Total energy: 19193941.979734086
[2022-04-09 12:09:26.797070]Total energy: 19212784.203227237
[2022-04-09 12:10:15.600831]Total energy: 19249034.735535137
[2022-04-09 12:11:07.771163]Total energy: 19239952.201147653
[2022-04-09 12:11:59.363410]Total energy: 19248247.464027368
[2022-04-09 12:12:46.425676]Total energy: 19211966.24909134
[2022-04-09 12:13:34.495700]Total energy: 19233036.413208067
[2022-04-09 12:14:21.910477]Total energy: 19254336.14357521
[2022-04-09 12:15:09.525120]Total energy: 19230592.71068406
[2022-04-09 12:15:58.008736]Total energy: 19227260.309050087
[2022-04-09 12:16:45.135717]Total energy: 19196727.169392675
[2022-04-09 12:17:32.327429]Total energy: 19232588.19389601
[2022-04-09 12:18:19.408215]Total energy: 19228041.37331165
[2022-04-09 12:19:07.955145]Total energy: 19222904.933393374
[2022-04-09 12:20:00.027113]Total energy: 19224865.536366828
[2022-04-09 12:21:09.776689]Total energy: 19239019.421430137
[2022-04-09 12:22:02.339424]Total energy: 19227822.00129303
[2022-04-09 12:22:51.130932]Total energy: 19229947.821310878
[2022-04-09 12:23:43.895447]Total energy: 19226560.362192947
[2022-04-09 12:24:31.523032]Total energy: 19273215.543259498
[2022-04-09 12:25:18.962769]Total energy: 19242294.845598966
[2022-04-09 12:26:06.897015]Total energy: 19215268.49006106
[2022-04-09 12:26:59.989670]Total energy: 19229280.9221025
[2022-04-09 12:27:47.367722]Total energy: 19245554.33953864
[2022-04-09 12:28:34.500560]Total energy: 19234861.731729824
[2022-04-09 12:29:22.176302]Total energy: 19236506.711263686
[2022-04-09 12:30:09.840227]Total energy: 19223763.00646816
[2022-04-09 12:31:17.680853]Total energy: 19218134.52882811
[2022-04-09 12:32:19.883762]Total energy: 19231535.027781613
[2022-04-09 12:33:18.738797]Total energy: 19208963.399543174
[2022-04-09 12:34:20.272132]Total energy: 19217987.502073616
[2022-04-09 12:35:10.283891]Total energy: 19248758.67208159
[2022-04-09 12:35:57.508696]Total energy: 19226701.75427159
[2022-04-09 12:36:45.439677]Total energy: 19189182.77321027
[2022-04-09 12:37:32.165213]Total energy: 19250923.72491327
[2022-04-09 12:38:19.026513]Total energy: 19251290.58808186
[2022-04-09 12:39:06.984499]Total energy: 19221811.539199017
[2022-04-09 12:39:53.957394]Total energy: 19231195.435137175
[2022-04-09 12:41:03.485683]Total energy: 19247830.8735488
[2022-04-09 12:42:06.751278]Total energy: 19218982.401588332
[2022-04-09 12:43:08.287765]Total energy: 19230796.661936443
[2022-04-09 12:44:03.436234]Total energy: 19213041.291860696
[2022-04-09 12:44:50.433327]Total energy: 19216079.976845354
[2022-04-09 12:45:37.448449]Total energy: 19210556.167872988
[2022-04-09 12:46:24.535004]Total energy: 19228193.848010655
[2022-04-09 12:47:11.474712]Total energy: 19244354.94172815
[2022-04-09 12:47:59.727840]Total energy: 19222556.422784545
[2022-04-09 12:48:46.421125]Total energy: 19212220.655776776
[2022-04-09 12:49:33.690610]Total energy: 19218436.154664148
[2022-04-09 12:50:21.877679]Total energy: 19261263.05035825
[2022-04-09 12:51:19.952501]Total energy: 19231134.206716504
[2022-04-09 12:52:11.823890]Total energy: 19251782.185344867
[2022-04-09 12:52:59.171350]Total energy: 19222575.428945944
[2022-04-09 12:53:46.208903]Total energy: 19205982.705188278
[2022-04-09 12:54:33.082803]Total energy: 19223893.929812275
[2022-04-09 12:55:19.923604]Total energy: 19239182.96451664
[2022-04-09 12:56:11.441860]Total energy: 19227313.082920548
[2022-04-09 12:56:58.516815]Total energy: 19230504.89358068
[2022-04-09 12:57:45.835718]Total energy: 19199004.68724941
[2022-04-09 12:58:34.265210]Total energy: 19259950.04453674
[2022-04-09 12:59:22.760661]Total energy: 19234537.95340181
[2022-04-09 13:00:11.027212]Total energy: 19232982.379767966
[2022-04-09 13:01:14.662823]Total energy: 19222828.772600014
[2022-04-09 13:02:09.338621]Total energy: 19235550.042487387
[2022-04-09 13:03:04.860570]Total energy: 19246208.057555895
[2022-04-09 13:04:03.750092]Total energy: 19220254.43754728
[2022-04-09 13:05:00.094746]Total energy: 19234056.105496906
[2022-04-09 13:05:49.042772]Total energy: 19203218.356069677
[2022-04-09 13:06:38.541855]Total energy: 19211857.28185309
[2022-04-09 13:07:26.270147]Total energy: 19220222.09177494
[2022-04-09 13:08:14.244052]Total energy: 19248597.170221124
[2022-04-09 13:09:02.271866]Total energy: 19200442.50953029
[2022-04-09 13:09:49.340420]Total energy: 19247428.216112774
[2022-04-09 13:10:59.999318]Total energy: 19252956.949032158
[2022-04-09 13:11:59.239958]Total energy: 19241649.611439288
[2022-04-09 13:12:55.222946]Total energy: 19236343.704668622
[2022-04-09 13:13:53.981883]Total energy: 19236647.779288854
[2022-04-09 13:14:44.511421]Total energy: 19232481.989677694
[2022-04-09 13:15:32.565151]Total energy: 19234467.88150944
[2022-04-09 13:16:21.466806]Total energy: 19210009.104331326
[2022-04-09 13:17:10.702848]Total energy: 19236461.337219644
[2022-04-09 13:17:58.255893]Total energy: 19235856.609163146
[2022-04-09 13:18:46.004035]Total energy: 19226183.498408027
[2022-04-09 13:19:33.287143]Total energy: 19242015.021155816
[2022-04-09 13:20:22.275425]Total energy: 19226427.292371888
[2022-04-09 13:21:15.044286]Total energy: 19241347.67981754
[2022-04-09 13:22:03.237889]Total energy: 19233631.07422597
[2022-04-09 13:22:51.811991]Total energy: 19237373.270270802
[2022-04-09 13:23:39.877229]Total energy: 19265944.453107387
[2022-04-09 13:24:28.744102]Total energy: 19243901.301070962
[2022-04-09 13:25:17.717691]Total energy: 19251308.51485121
[2022-04-09 13:26:08.176410]Total energy: 19233182.33464816
[2022-04-09 13:26:58.940182]Total energy: 19246733.221648693
[2022-04-09 13:27:47.059980]Total energy: 19235652.96540894
[2022-04-09 13:28:36.176388]Total energy: 19223493.71759381
[2022-04-09 13:29:26.544083]Total energy: 19245761.20425299
[2022-04-09 13:30:18.511980]Total energy: 19226053.689365655
[2022-04-09 13:31:15.122031]Total energy: 19229635.27774105
[2022-04-09 13:32:06.326565]Total energy: 19215220.46562203
[2022-04-09 13:32:58.020090]Total energy: 19232418.377157275
[2022-04-09 13:33:48.611582]Total energy: 19249260.42492216
[2022-04-09 13:34:37.545929]Total energy: 19243234.998360638
[2022-04-09 13:35:26.213354]Total energy: 19220241.152116824
[2022-04-09 13:36:16.978826]Total energy: 19234808.926268734
[2022-04-09 13:37:06.048424]Total energy: 19211360.86979966
[2022-04-09 13:37:53.924740]Total energy: 19242715.180140767
[2022-04-09 13:38:42.953055]Total energy: 19213303.79856358
[2022-04-09 13:39:31.861079]Total energy: 19213613.6058777
[2022-04-09 13:40:31.923545]Total energy: 19217631.11218765
[2022-04-09 13:41:28.765302]Total energy: 19241056.77350559
[2022-04-09 13:42:24.782352]Total energy: 19209843.14605106
[2022-04-09 13:43:14.846413]Total energy: 19240293.318269983
[2022-04-09 13:44:03.306794]Total energy: 19245056.30951348
[2022-04-09 13:44:51.334943]Total energy: 19224579.29508175
[2022-04-09 13:45:41.164084]Total energy: 19240871.592600618
[2022-04-09 13:46:30.774567]Total energy: 19212781.147632618
[2022-04-09 13:47:18.084185]Total energy: 19216552.197109744
[2022-04-09 13:48:05.727948]Total energy: 19216706.392640356
[2022-04-09 13:48:54.527829]Total energy: 19246484.158021778
[2022-04-09 13:49:43.538992]Total energy: 19209962.06189954
[2022-04-09 13:50:47.111955]Total energy: 19241011.27781177
[2022-04-09 13:51:42.161150]Total energy: 19229363.49497042
[2022-04-09 13:52:56.145106]Total energy: 19216919.10265717
[2022-04-09 13:54:26.088340]Total energy: 19237916.390806977
[2022-04-09 13:55:49.683542]Total energy: 19231827.263655834
[2022-04-09 13:57:11.029841]Total energy: 19225871.137971073
[2022-04-09 13:58:45.048945]Total energy: 19221820.003387947
[2022-04-09 14:00:16.406554]Total energy: 19227587.240986943
[2022-04-09 14:01:43.815042]Total energy: 19189735.970569436
[2022-04-09 14:03:05.814050]Total energy: 19226355.89272507
[2022-04-09 14:04:33.886427]Total energy: 19223504.93889125
[2022-04-09 14:06:00.040950]Total energy: 19243823.987804197
[2022-04-09 14:07:20.746950]Total energy: 19235292.846954074
[2022-04-09 14:08:54.157514]Total energy: 19236516.505195674
[2022-04-09 14:10:14.044051]Total energy: 19223130.85929667
[2022-04-09 14:11:37.234485]Total energy: 19200045.833241113
[2022-04-09 14:12:52.326106]Total energy: 19207322.745385323
[2022-04-09 14:14:17.554628]Total energy: 19244128.117211595
[2022-04-09 14:15:44.455121]Total energy: 19239036.170757618
[2022-04-09 14:17:06.858098]Total energy: 19228371.894088537
[2022-04-09 14:18:39.477362]Total energy: 19224061.848119024
[2022-04-09 14:19:36.663544]Total energy: 19242756.678138956
[2022-04-09 14:20:25.400500]Total energy: 19224993.32858268
[2022-04-09 14:21:13.085361]Total energy: 19226466.641661517
[2022-04-09 14:22:03.716508]Total energy: 19219869.591530077
[2022-04-09 14:22:51.947644]Total energy: 19213525.878759313
[2022-04-09 14:23:41.127642]Total energy: 19229672.071631577
[2022-04-09 14:24:28.510733]Total energy: 19217980.163129754
[2022-04-09 14:25:16.226149]Total energy: 19218716.919770163
[2022-04-09 14:26:03.798074]Total energy: 19221910.142919578
[2022-04-09 14:26:51.585126]Total energy: 19215074.842806667
[2022-04-09 14:27:40.309997]Total energy: 19230638.272157375
[2022-04-09 14:28:27.952334]Total energy: 19241974.201806065
[2022-04-09 14:29:16.007383]Total energy: 19241512.083029315
[2022-04-09 14:30:06.142628]Total energy: 19239465.72676973
[2022-04-09 14:31:15.392696]Total energy: 19238484.13072339
[2022-04-09 14:32:14.551075]Total energy: 19231537.283794295
[2022-04-09 14:33:04.487564]Total energy: 19223497.256574053
[2022-04-09 14:33:53.319981]Total energy: 19242539.98920916
[2022-04-09 14:34:42.043550]Total energy: 19222745.647987895
[2022-04-09 14:35:29.415184]Total energy: 19236828.864689883
[2022-04-09 14:36:18.457490]Total energy: 19206385.959015798
[2022-04-09 14:37:10.302856]Total energy: 19219690.878221992
[2022-04-09 14:37:59.733937]Total energy: 19224747.411501765
[2022-04-09 14:38:49.649119]Total energy: 19203639.818674356
[2022-04-09 14:39:37.666823]Total energy: 19242026.939245075
[2022-04-09 14:40:54.216762]Total energy: 19238797.857213527
[2022-04-09 14:41:58.365578]Total energy: 19209334.96923789
[2022-04-09 14:42:56.416609]Total energy: 19246822.982718013
[2022-04-09 14:43:52.803972]Total energy: 19223507.00884156
[2022-04-09 14:44:52.901840]Total energy: 19229094.879334338
[2022-04-09 14:45:56.499446]Total energy: 19227566.584987897
[2022-04-09 14:46:48.669761]Total energy: 19218373.351402324
[2022-04-09 14:47:44.657233]Total energy: 19193440.106666833
[2022-04-09 14:48:35.326745]Total energy: 19259281.369121928
[2022-04-09 14:49:23.585020]Total energy: 19247930.02145756
[2022-04-09 14:50:14.895438]Total energy: 19220072.00552204
[2022-04-09 14:51:15.746518]Total energy: 19228874.774696514
[2022-04-09 14:52:11.423269]Total energy: 19223499.045306247
[2022-04-09 14:53:03.355758]Total energy: 19210505.24289104
[2022-04-09 14:53:56.427962]Total energy: 19219798.73736872
[2022-04-09 14:54:46.016870]Total energy: 19225255.95410297
[2022-04-09 14:55:34.371650]Total energy: 19242899.154885694
[2022-04-09 14:56:23.827597]Total energy: 19229554.19789487
[2022-04-09 14:57:12.774382]Total energy: 19241997.709056612
[2022-04-09 14:57:59.794186]Total energy: 19240792.183612045
[2022-04-09 14:58:49.574039]Total energy: 19213152.802809216
[2022-04-09 14:59:36.474502]Total energy: 19245983.275699575
[2022-04-09 15:00:46.583141]Total energy: 19228479.9418791
[2022-04-09 15:01:45.796477]Total energy: 19244085.01502521
[2022-04-09 15:02:34.873363]Total energy: 19232290.000612132
[2022-04-09 15:03:22.361312]Total energy: 19216849.084552996
[2022-04-09 15:04:10.754691]Total energy: 19234730.283623766
[2022-04-09 15:04:57.902036]Total energy: 19225419.13060286
[2022-04-09 15:05:49.493876]Total energy: 19217910.495619442
[2022-04-09 15:06:36.974615]Total energy: 19235071.421150837
[2022-04-09 15:07:24.635158]Total energy: 19243416.28608795
[2022-04-09 15:08:12.694471]Total energy: 19217576.696468946
[2022-04-09 15:09:01.061895]Total energy: 19236932.48324538
[2022-04-09 15:09:48.956946]Total energy: 19217356.29691631
[2022-04-09 15:11:04.096440]Total energy: 19227321.799707945
[2022-04-09 15:11:58.722499]Total energy: 19214477.32361572
[2022-04-09 15:12:57.823936]Total energy: 19237298.283254553
[2022-04-09 15:13:53.977967]Total energy: 19207080.184510075
[2022-04-09 15:14:46.405296]Total energy: 19233192.43811962
[2022-04-09 15:15:32.747502]Total energy: 19239288.010850746
[2022-04-09 15:16:20.853599]Total energy: 19238483.316539824
[2022-04-09 15:17:07.677418]Total energy: 19231182.01079473
[2022-04-09 15:17:54.525655]Total energy: 19254263.922794666
[2022-04-09 15:18:41.221596]Total energy: 19234893.11326605
[2022-04-09 15:19:28.475318]Total energy: 19260680.82919392
[2022-04-09 15:20:16.100243]Total energy: 19231478.367840674
[2022-04-09 15:21:17.195648]Total energy: 19238915.944695093
[2022-04-09 15:22:07.329115]Total energy: 19243217.05359173
[2022-04-09 15:22:54.358039]Total energy: 19234647.130980175
[2022-04-09 15:23:41.311790]Total energy: 19237543.159377337
[2022-04-09 15:24:28.233337]Total energy: 19228620.4526417
[2022-04-09 15:25:18.263193]Total energy: 19243682.12432142
[2022-04-09 15:26:05.287384]Total energy: 19256201.015943404
[2022-04-09 15:26:52.545633]Total energy: 19221943.862651553
[2022-04-09 15:27:39.677908]Total energy: 19238375.13673202
[2022-04-09 15:28:27.370076]Total energy: 19255849.39196348
[2022-04-09 15:29:14.663559]Total energy: 19235783.5873607
[2022-04-09 15:30:02.467329]Total energy: 19232631.88160688
[2022-04-09 15:31:07.570608]Total energy: 19241122.117742214
[2022-04-09 15:32:08.634962]Total energy: 19242584.570214376
[2022-04-09 15:33:07.199388]Total energy: 19231151.255584896
[2022-04-09 15:33:54.468611]Total energy: 19219741.528022885
[2022-04-09 15:34:41.564730]Total energy: 19194525.34051903
[2022-04-09 15:35:29.416207]Total energy: 19216565.313192748
[2022-04-09 15:36:16.573392]Total energy: 19231440.453003794
[2022-04-09 15:37:03.564377]Total energy: 19233325.248979878
[2022-04-09 15:37:50.850548]Total energy: 19229776.39940825
[2022-04-09 15:38:38.766723]Total energy: 19233370.16338275
[2022-04-09 15:39:25.614992]Total energy: 19246835.059164714
[2022-04-09 15:40:13.383295]Total energy: 19242261.901108216
[2022-04-09 15:41:18.939334]Total energy: 19214048.754430745
[2022-04-09 15:42:15.327352]Total energy: 19243322.52458045
[2022-04-09 15:43:03.265281]Total energy: 19245131.84707205
[2022-04-09 15:43:52.246249]Total energy: 19235990.80691841
[2022-04-09 15:44:40.268665]Total energy: 19238497.020052794
[2022-04-09 15:45:27.690500]Total energy: 19236258.087642584
[2022-04-09 15:46:15.607041]Total energy: 19236152.374677133
[2022-04-09 15:47:03.495734]Total energy: 19196274.870876856
[2022-04-09 15:47:51.312247]Total energy: 19241531.12836437
[2022-04-09 15:48:39.064013]Total energy: 19240148.111850303
[2022-04-09 15:49:26.363128]Total energy: 19225823.560434088
[2022-04-09 15:50:15.146973]Total energy: 19219030.916365854
[2022-04-09 15:51:08.845815]Total energy: 19240608.81335897
[2022-04-09 15:52:05.148504]Total energy: 19210056.820953116
[2022-04-09 15:52:52.719511]Total energy: 19227155.357624874
[2022-04-09 15:53:40.442253]Total energy: 19229973.57517498
[2022-04-09 15:54:28.537043]Total energy: 19231085.728532244
[2022-04-09 15:55:16.593809]Total energy: 19232799.162936408
[2022-04-09 15:56:04.743225]Total energy: 19237914.713379096
[2022-04-09 15:56:51.935149]Total energy: 19238774.292760264
[2022-04-09 15:57:40.289638]Total energy: 19220385.57460552
[2022-04-09 15:58:27.863867]Total energy: 19232397.429246835
[2022-04-09 15:59:14.906022]Total energy: 19223430.331231594
[2022-04-09 16:00:02.370838]Total energy: 19207235.231016465
[2022-04-09 16:01:09.230803]Total energy: 19231741.316344257
[2022-04-09 16:02:06.445453]Total energy: 19224858.740162153
[2022-04-09 16:03:02.573067]Total energy: 19193519.947520405
[2022-04-09 16:03:54.670193]Total energy: 19221476.63501174
[2022-04-09 16:04:41.263219]Total energy: 19203702.63912687
[2022-04-09 16:05:28.405483]Total energy: 19225436.912688065
[2022-04-09 16:06:16.298024]Total energy: 19243607.191673186
[2022-04-09 16:07:03.820333]Total energy: 19223016.972419295
[2022-04-09 16:07:51.209961]Total energy: 19227950.94356267
[2022-04-09 16:08:38.176189]Total energy: 19248037.64093967
[2022-04-09 16:09:25.555769]Total energy: 19233139.130286943
[2022-04-09 16:10:12.726796]Total energy: 19217076.874286834
[2022-04-09 16:11:27.864097]Total energy: 19255520.051850874
[2022-04-09 16:12:28.389410]Total energy: 19235334.22535661
[2022-04-09 16:13:21.212039]Total energy: 19223013.009228252
[2022-04-09 16:14:22.743874]Total energy: 19237270.41787486
[2022-04-09 16:15:14.867866]Total energy: 19225448.15492113
[2022-04-09 16:16:02.973640]Total energy: 19247831.856458835
[2022-04-09 16:16:50.407968]Total energy: 19239764.40152439
[2022-04-09 16:17:37.617496]Total energy: 19220726.764480215
[2022-04-09 16:18:25.104852]Total energy: 19224265.251233898
[2022-04-09 16:19:12.633224]Total energy: 19221789.907713793
[2022-04-09 16:19:59.923635]Total energy: 19231702.989200324
[2022-04-09 16:20:58.134438]Total energy: 19254196.84875842
[2022-04-09 16:21:57.581084]Total energy: 19242541.00224053
[2022-04-09 16:23:01.461230]Total energy: 19220199.980688114
[2022-04-09 16:23:56.608946]Total energy: 19215118.090349525
[2022-04-09 16:24:44.745622]Total energy: 19257351.925379876
[2022-04-09 16:25:31.456819]Total energy: 19222710.62916778
[2022-04-09 16:26:18.996866]Total energy: 19200224.874376405
