initial: all - diverse_all
[2022-04-10 00:11:50.328873]Total energy: 16789357.200637642
[2022-04-10 00:13:16.097926]Total energy: 16779325.706469975
[2022-04-10 00:14:45.920187]Total energy: 16803331.77921325
[2022-04-10 00:16:05.081158]Total energy: 16791746.496868342
[2022-04-10 00:17:21.605004]Total energy: 16773763.174659112
[2022-04-10 00:18:38.419799]Total energy: 16790129.063455433
[2022-04-10 00:19:54.830348]Total energy: 16792067.805645593
[2022-04-10 00:21:29.250802]Total energy: 16790806.522147115
[2022-04-10 00:22:57.302851]Total energy: 16782993.567387983
[2022-04-10 00:24:23.395960]Total energy: 16800612.733247895
[2022-04-10 00:25:50.137717]Total energy: 16789789.090295456
[2022-04-10 00:27:06.365758]Total energy: 16796995.407042768
[2022-04-10 00:28:22.932691]Total energy: 16777989.0355627
[2022-04-10 00:29:39.446092]Total energy: 16783008.578723412
[2022-04-10 00:30:55.653730]Total energy: 16773806.247762682
[2022-04-10 00:32:12.100218]Total energy: 16783351.584009252
[2022-04-10 00:33:28.060783]Total energy: 16793214.96724187
[2022-04-10 00:34:46.345021]Total energy: 16794810.510024518
[2022-04-10 00:36:02.059743]Total energy: 16794133.320654117
[2022-04-10 00:37:19.087822]Total energy: 16786532.689175516
[2022-04-10 00:38:34.170528]Total energy: 16793445.320013598
[2022-04-10 00:39:50.492583]Total energy: 16791221.593707815
[2022-04-10 00:41:25.597874]Total energy: 16778093.049869213
[2022-04-10 00:42:54.607433]Total energy: 16784158.27048891
[2022-04-10 00:44:22.597742]Total energy: 16780549.437167924
[2022-04-10 00:45:41.410023]Total energy: 16793338.29629249
[2022-04-10 00:47:00.281732]Total energy: 16773530.709487407
[2022-04-10 00:48:16.556200]Total energy: 16793714.29741269
[2022-04-10 00:49:33.434350]Total energy: 16782196.530831963
[2022-04-10 00:51:11.292806]Total energy: 16798106.525888134
[2022-04-10 00:52:45.896002]Total energy: 16787292.05946067
[2022-04-10 00:54:07.525621]Total energy: 16785936.806199364
[2022-04-10 00:55:34.176790]Total energy: 16795722.092140313
[2022-04-10 00:56:55.714200]Total energy: 16788534.632163893
[2022-04-10 00:58:17.768617]Total energy: 16789651.997397605
[2022-04-10 00:59:35.027082]Total energy: 16789544.07085686
[2022-04-10 01:00:51.031950]Total energy: 16780843.070186544
[2022-04-10 01:02:07.913784]Total energy: 16791418.80141335
[2022-04-10 01:03:23.292738]Total energy: 16779147.5482079
[2022-04-10 01:04:38.580299]Total energy: 16778623.295455232
[2022-04-10 01:05:53.847131]Total energy: 16799858.88138586
[2022-04-10 01:07:11.248374]Total energy: 16779497.87414574
[2022-04-10 01:08:27.469740]Total energy: 16788590.136957742
[2022-04-10 01:09:42.768241]Total energy: 16807633.54743296
[2022-04-10 01:11:18.576068]Total energy: 16787294.382767532
[2022-04-10 01:12:47.471628]Total energy: 16791014.27648602
[2022-04-10 01:14:13.209745]Total energy: 16789585.201773178
[2022-04-10 01:15:39.038131]Total energy: 16786776.89595887
[2022-04-10 01:16:58.226459]Total energy: 16780216.48758771
[2022-04-10 01:18:13.261694]Total energy: 16782042.091639046
[2022-04-10 01:19:30.477642]Total energy: 16778235.77756815
[2022-04-10 01:20:47.714715]Total energy: 16773868.207021153
[2022-04-10 01:22:04.425784]Total energy: 16787868.9060133
[2022-04-10 01:23:20.450375]Total energy: 16780569.40155237
[2022-04-10 01:24:36.038869]Total energy: 16779001.263619535
[2022-04-10 01:25:51.642999]Total energy: 16787637.006522905
[2022-04-10 01:27:08.110458]Total energy: 16782624.32934135
[2022-04-10 01:28:24.729723]Total energy: 16787978.752251722
[2022-04-10 01:29:42.629625]Total energy: 16786289.342113055
[2022-04-10 01:31:05.522380]Total energy: 16778030.127740074
[2022-04-10 01:32:31.420027]Total energy: 16785569.355856985
[2022-04-10 01:34:04.199193]Total energy: 16782306.241592653
[2022-04-10 01:35:20.786043]Total energy: 16779852.52511629
[2022-04-10 01:36:36.695014]Total energy: 16772740.989301067
[2022-04-10 01:37:52.702931]Total energy: 16786418.935063813
[2022-04-10 01:39:11.442572]Total energy: 16782235.273130152
[2022-04-10 01:40:36.359334]Total energy: 16775095.567446
[2022-04-10 01:42:06.349263]Total energy: 16777479.975302026
[2022-04-10 01:43:24.481449]Total energy: 16798372.6007195
[2022-04-10 01:44:40.210427]Total energy: 16801737.285947032
[2022-04-10 01:45:57.204673]Total energy: 16774090.87574501
[2022-04-10 01:47:18.541662]Total energy: 16785716.74714333
[2022-04-10 01:48:35.282116]Total energy: 16790891.899867795
[2022-04-10 01:49:52.120463]Total energy: 16786104.164178837
[2022-04-10 01:51:08.090036]Total energy: 16799212.70041025
[2022-04-10 01:52:24.398324]Total energy: 16773379.887693167
[2022-04-10 01:53:40.357959]Total energy: 16788392.108711775
[2022-04-10 01:54:56.610058]Total energy: 16782596.894241042
[2022-04-10 01:56:12.864747]Total energy: 16789661.610471703
[2022-04-10 01:57:27.711448]Total energy: 16788990.9955013
[2022-04-10 01:58:43.526070]Total energy: 16767318.508648079
[2022-04-10 01:59:59.778046]Total energy: 16774101.00241769
[2022-04-10 02:01:33.673549]Total energy: 16786571.196232863
[2022-04-10 02:03:01.355639]Total energy: 16774732.283889096
[2022-04-10 02:04:24.908464]Total energy: 16773736.335386774
[2022-04-10 02:05:49.278812]Total energy: 16782561.44687346
[2022-04-10 02:07:07.617286]Total energy: 16776865.676552018
[2022-04-10 02:08:25.628443]Total energy: 16793831.34767574
[2022-04-10 02:09:42.474593]Total energy: 16771326.648483593
[2022-04-10 02:10:59.696241]Total energy: 16768996.84035526
[2022-04-10 02:12:16.322058]Total energy: 16776716.229322271
[2022-04-10 02:13:34.214427]Total energy: 16792386.29465847
[2022-04-10 02:14:51.004865]Total energy: 16781086.812031794
[2022-04-10 02:16:07.816292]Total energy: 16784189.550839316
[2022-04-10 02:17:24.543218]Total energy: 16789417.185860697
[2022-04-10 02:18:40.895490]Total energy: 16775554.563742336
[2022-04-10 02:19:57.185578]Total energy: 16791756.406566713
[2022-04-10 02:21:46.073583]Total energy: 16782443.61569572
[2022-04-10 02:23:18.337904]Total energy: 16784484.63121703
[2022-04-10 02:24:36.942605]Total energy: 16794708.33216478
[2022-04-10 02:25:53.829050]Total energy: 16770917.096196558
[2022-04-10 02:27:10.020535]Total energy: 16787793.854197897
[2022-04-10 02:28:25.228949]Total energy: 16787832.711275924
[2022-04-10 02:29:41.174363]Total energy: 16783587.664339244
[2022-04-10 02:31:03.789963]Total energy: 16794698.875257082
[2022-04-10 02:32:29.436990]Total energy: 16777401.590494823
[2022-04-10 02:33:56.075520]Total energy: 16790000.94695124
[2022-04-10 02:35:23.669704]Total energy: 16782850.612925783
[2022-04-10 02:36:43.169801]Total energy: 16787488.061019823
[2022-04-10 02:37:59.447490]Total energy: 16787379.62921823
[2022-04-10 02:39:15.228610]Total energy: 16789365.95255894
[2022-04-10 02:40:32.066560]Total energy: 16772058.145631092
[2022-04-10 02:41:47.257308]Total energy: 16781242.626447342
[2022-04-10 02:43:03.572454]Total energy: 16792774.54984206
[2022-04-10 02:44:20.444507]Total energy: 16792152.590871923
[2022-04-10 02:45:36.794005]Total energy: 16779969.724393677
[2022-04-10 02:46:52.973614]Total energy: 16783872.417801607
[2022-04-10 02:48:09.572160]Total energy: 16789840.37472698
[2022-04-10 02:49:26.651239]Total energy: 16784547.362813216
[2022-04-10 02:50:49.401283]Total energy: 16786236.053064555
[2022-04-10 02:52:13.897440]Total energy: 16790173.755694192
[2022-04-10 02:53:43.365658]Total energy: 16792140.218603346
[2022-04-10 02:55:04.230603]Total energy: 16794254.44512229
[2022-04-10 02:56:20.416995]Total energy: 16763351.29662482
[2022-04-10 02:57:38.117665]Total energy: 16774889.012343569
[2022-04-10 02:58:54.704110]Total energy: 16782153.038033683
[2022-04-10 03:00:11.451059]Total energy: 16783914.284915883
[2022-04-10 03:01:48.222231]Total energy: 16781214.64669962
[2022-04-10 03:03:11.219288]Total energy: 16795314.824804693
[2022-04-10 03:04:33.942487]Total energy: 16777822.70516979
[2022-04-10 03:05:56.935958]Total energy: 16781239.5748076
[2022-04-10 03:07:20.266580]Total energy: 16789674.154754795
[2022-04-10 03:08:41.727152]Total energy: 16793609.089740492
[2022-04-10 03:09:58.231216]Total energy: 16794293.75394985
[2022-04-10 03:11:15.155074]Total energy: 16782867.05252699
[2022-04-10 03:12:32.940697]Total energy: 16788769.167649426
[2022-04-10 03:13:50.203936]Total energy: 16788975.95815494
[2022-04-10 03:15:08.423961]Total energy: 16788894.25820554
[2022-04-10 03:16:24.634437]Total energy: 16800310.550438408
[2022-04-10 03:17:40.720834]Total energy: 16798115.044531047
[2022-04-10 03:18:55.743687]Total energy: 16773578.793468565
[2022-04-10 03:20:10.525164]Total energy: 16796051.125661943
[2022-04-10 03:21:43.714759]Total energy: 16784972.830023985
[2022-04-10 03:23:11.648379]Total energy: 16781608.695789922
[2022-04-10 03:24:36.695781]Total energy: 16794316.530251022
[2022-04-10 03:26:02.426732]Total energy: 16790067.5626299
[2022-04-10 03:27:29.566292]Total energy: 16774360.367520504
[2022-04-10 03:28:57.209403]Total energy: 16789323.44703705
[2022-04-10 03:30:17.505194]Total energy: 16776459.49263181
[2022-04-10 03:31:35.712810]Total energy: 16782904.702053312
[2022-04-10 03:32:55.230303]Total energy: 16786355.15921304
[2022-04-10 03:34:16.620947]Total energy: 16795937.569337387
[2022-04-10 03:35:37.655098]Total energy: 16797803.050848328
[2022-04-10 03:36:56.274560]Total energy: 16774718.50084954
[2022-04-10 03:38:17.222082]Total energy: 16771265.38074456
[2022-04-10 03:39:32.443494]Total energy: 16787650.738363344
[2022-04-10 03:41:08.562335]Total energy: 16790607.578337718
[2022-04-10 03:42:37.466273]Total energy: 16791057.2159176
[2022-04-10 03:44:03.187246]Total energy: 16781323.588155027
[2022-04-10 03:45:30.134943]Total energy: 16780764.87483225
[2022-04-10 03:46:58.301025]Total energy: 16793147.195638098
[2022-04-10 03:48:24.205964]Total energy: 16776030.700721944
[2022-04-10 03:49:51.345911]Total energy: 16781979.30055263
[2022-04-10 03:51:14.552791]Total energy: 16799359.388015322
[2022-04-10 03:52:32.041291]Total energy: 16789743.94367251
[2022-04-10 03:53:47.997821]Total energy: 16793609.080212653
[2022-04-10 03:55:06.037877]Total energy: 16779918.79293034
[2022-04-10 03:56:19.792282]Total energy: 16794496.023714878
[2022-04-10 03:57:34.105923]Total energy: 16780434.03036353
[2022-04-10 03:58:49.342230]Total energy: 16799091.132763233
[2022-04-10 04:00:06.583009]Total energy: 16796997.224950187
[2022-04-10 04:01:28.257969]Total energy: 16777252.93885482
[2022-04-10 04:02:53.595169]Total energy: 16776810.0766655
[2022-04-10 04:04:17.423386]Total energy: 16787607.084938053
[2022-04-10 04:05:41.779695]Total energy: 16783080.593703505
[2022-04-10 04:07:04.885453]Total energy: 16785710.137138266
[2022-04-10 04:08:27.443148]Total energy: 16795840.761056453
[2022-04-10 04:09:46.696571]Total energy: 16786409.43275974
[2022-04-10 04:11:03.477000]Total energy: 16794184.026312437
[2022-04-10 04:12:21.063834]Total energy: 16777878.60307559
[2022-04-10 04:13:36.629809]Total energy: 16783261.215121984
[2022-04-10 04:14:52.441102]Total energy: 16794048.336843934
[2022-04-10 04:16:08.726030]Total energy: 16782977.535317898
[2022-04-10 04:17:25.201561]Total energy: 16794509.290428057
[2022-04-10 04:18:43.324891]Total energy: 16794491.79220948
[2022-04-10 04:19:59.185581]Total energy: 16766246.990404688
[2022-04-10 04:21:33.835927]Total energy: 16787699.025611386
[2022-04-10 04:23:01.086113]Total energy: 16789119.35358073
[2022-04-10 04:24:26.824272]Total energy: 16781914.831559785
[2022-04-10 04:25:55.093517]Total energy: 16792819.03244452
[2022-04-10 04:27:23.383780]Total energy: 16774593.652089547
[2022-04-10 04:28:53.891617]Total energy: 16776655.728203537
[2022-04-10 04:30:14.558725]Total energy: 16788299.579192553
[2022-04-10 04:31:30.636668]Total energy: 16770868.870395498
[2022-04-10 04:32:47.557189]Total energy: 16778618.89606112
[2022-04-10 04:34:04.349479]Total energy: 16781181.972819302
[2022-04-10 04:35:20.933419]Total energy: 16777518.250077434
[2022-04-10 04:36:37.006786]Total energy: 16784413.37337882
[2022-04-10 04:37:53.245265]Total energy: 16776065.592899442
[2022-04-10 04:39:11.045349]Total energy: 16780267.400447547
[2022-04-10 04:40:46.863367]Total energy: 16774402.153423907
[2022-04-10 04:42:15.250628]Total energy: 16781299.44773707
[2022-04-10 04:43:41.013008]Total energy: 16793790.183813956
[2022-04-10 04:45:07.052944]Total energy: 16796366.755561713
[2022-04-10 04:46:33.028724]Total energy: 16784144.85183335
[2022-04-10 04:47:51.636565]Total energy: 16776657.01953275
[2022-04-10 04:49:07.794736]Total energy: 16798804.383980963
[2022-04-10 04:50:23.334006]Total energy: 16791973.78318331
[2022-04-10 04:51:39.593864]Total energy: 16785706.859101765
[2022-04-10 04:52:56.118628]Total energy: 16803639.649677686
[2022-04-10 04:54:12.434935]Total energy: 16782579.386215277
[2022-04-10 04:55:35.428015]Total energy: 16789397.13107911
[2022-04-10 04:56:51.669909]Total energy: 16799127.317565247
[2022-04-10 04:58:10.921050]Total energy: 16800918.6804325
[2022-04-10 04:59:27.186871]Total energy: 16784009.480744928
[2022-04-10 05:01:01.195399]Total energy: 16775617.333528973
[2022-04-10 05:02:33.375315]Total energy: 16776896.896826873
[2022-04-10 05:03:59.665793]Total energy: 16784277.13520931
[2022-04-10 05:05:25.920433]Total energy: 16799653.878776472
[2022-04-10 05:06:52.572554]Total energy: 16785377.00028532
[2022-04-10 05:08:11.361457]Total energy: 16776259.580016537
[2022-04-10 05:09:28.101813]Total energy: 16785824.25008487
[2022-04-10 05:10:43.611953]Total energy: 16782360.563681655
[2022-04-10 05:11:59.365038]Total energy: 16784127.016841564
[2022-04-10 05:13:16.278608]Total energy: 16791094.848737188
[2022-04-10 05:14:32.273494]Total energy: 16784854.983535457
[2022-04-10 05:15:48.256946]Total energy: 16785329.813338492
[2022-04-10 05:17:04.425744]Total energy: 16792044.69297312
[2022-04-10 05:18:21.395542]Total energy: 16776433.950131066
[2022-04-10 05:19:38.205701]Total energy: 16793008.082031086
[2022-04-10 05:20:58.399861]Total energy: 16795311.51930881
[2022-04-10 05:22:22.767533]Total energy: 16785489.85181373
[2022-04-10 05:23:47.798966]Total energy: 16789120.279306125
[2022-04-10 05:25:13.623369]Total energy: 16785786.174232606
[2022-04-10 05:26:43.053689]Total energy: 16789007.091081858
[2022-04-10 05:28:11.878634]Total energy: 16786229.27092348
[2022-04-10 05:29:31.132618]Total energy: 16782288.33638949
[2022-04-10 05:30:44.664708]Total energy: 16790670.495351598
[2022-04-10 05:31:58.547217]Total energy: 16780370.20241529
[2022-04-10 05:33:13.739743]Total energy: 16791735.385630492
[2022-04-10 05:34:29.491614]Total energy: 16773616.709064255
[2022-04-10 05:35:44.982805]Total energy: 16788329.638499737
[2022-04-10 05:36:59.908749]Total energy: 16798395.38196522
[2022-04-10 05:38:14.875349]Total energy: 16782515.27279682
[2022-04-10 05:39:29.792076]Total energy: 16791204.395005617
[2022-04-10 05:41:02.080725]Total energy: 16768030.791010393
[2022-04-10 05:42:26.900323]Total energy: 16783847.801103245
[2022-04-10 05:43:48.989696]Total energy: 16792521.903680615
[2022-04-10 05:45:12.940975]Total energy: 16795902.100886375
[2022-04-10 05:46:38.215265]Total energy: 16793970.172137067
[2022-04-10 05:48:03.331611]Total energy: 16786152.112585787
[2022-04-10 05:49:21.146664]Total energy: 16785952.49321133
[2022-04-10 05:50:35.687447]Total energy: 16791070.294203848
[2022-04-10 05:51:50.222733]Total energy: 16786288.539424833
[2022-04-10 05:53:05.570175]Total energy: 16783814.054888364
[2022-04-10 05:54:20.119119]Total energy: 16781807.96077319
[2022-04-10 05:55:35.380144]Total energy: 16780155.53574696
[2022-04-10 05:56:49.827203]Total energy: 16798692.849104367
[2022-04-10 05:58:04.904262]Total energy: 16780627.93437408
[2022-04-10 05:59:19.808965]Total energy: 16778075.357438188
[2022-04-10 06:00:55.781359]Total energy: 16784158.77921301
[2022-04-10 06:02:21.284833]Total energy: 16784469.20054122
[2022-04-10 06:03:44.895368]Total energy: 16774846.248893725
[2022-04-10 06:04:59.554227]Total energy: 16782411.674371637
[2022-04-10 06:06:13.221584]Total energy: 16778687.126741745
[2022-04-10 06:07:29.048802]Total energy: 16777290.223844413
[2022-04-10 06:08:43.873944]Total energy: 16792160.673047133
[2022-04-10 06:09:58.548077]Total energy: 16778172.21138811
[2022-04-10 06:11:12.547012]Total energy: 16770768.4512385
[2022-04-10 06:12:25.894911]Total energy: 16793671.5028792
[2022-04-10 06:13:39.554355]Total energy: 16792137.691600744
[2022-04-10 06:14:53.498566]Total energy: 16795130.12732266
[2022-04-10 06:16:08.144715]Total energy: 16797302.742033184
[2022-04-10 06:17:22.464747]Total energy: 16782865.40889439
[2022-04-10 06:18:36.508704]Total energy: 16776040.215658208
[2022-04-10 06:19:50.490897]Total energy: 16790118.87285416
[2022-04-10 06:21:21.802288]Total energy: 16782695.186599623
[2022-04-10 06:22:56.340318]Total energy: 16788966.43710899
[2022-04-10 06:24:14.832591]Total energy: 16789840.957428284
[2022-04-10 06:25:33.234441]Total energy: 16790020.398499448
[2022-04-10 06:26:49.863916]Total energy: 16773818.757194897
[2022-04-10 06:28:04.922328]Total energy: 16792807.91155745
[2022-04-10 06:29:19.892618]Total energy: 16775728.16002246
[2022-04-10 06:30:54.911685]Total energy: 16784646.902087055
[2022-04-10 06:32:30.272559]Total energy: 16777730.377310276
[2022-04-10 06:33:46.954764]Total energy: 16778896.076816
[2022-04-10 06:35:00.134777]Total energy: 16781184.508168302
[2022-04-10 06:36:16.402201]Total energy: 16781870.042966776
[2022-04-10 06:37:30.063917]Total energy: 16786692.794327706
[2022-04-10 06:38:43.465856]Total energy: 16776267.186612496
[2022-04-10 06:39:57.636851]Total energy: 16786538.771106664
[2022-04-10 06:41:18.458803]Total energy: 16788945.590265013
[2022-04-10 06:42:41.765070]Total energy: 16790564.243452895
[2022-04-10 06:44:05.056435]Total energy: 16783821.387073092
[2022-04-10 06:45:30.789591]Total energy: 16794690.96533491
[2022-04-10 06:46:56.883823]Total energy: 16792246.503682557
[2022-04-10 06:48:12.403099]Total energy: 16780149.929746203
[2022-04-10 06:49:26.532805]Total energy: 16783683.63911358
[2022-04-10 06:50:40.213115]Total energy: 16795993.777481798
[2022-04-10 06:51:53.341445]Total energy: 16782187.594504103
[2022-04-10 06:53:07.256174]Total energy: 16790184.159541056
[2022-04-10 06:54:21.877141]Total energy: 16779996.050104186
[2022-04-10 06:55:36.209610]Total energy: 16788068.066215564
[2022-04-10 06:56:51.795652]Total energy: 16774434.451731557
[2022-04-10 06:58:06.747536]Total energy: 16782970.577681266
[2022-04-10 06:59:21.535866]Total energy: 16801406.406363707
[2022-04-10 07:00:57.354537]Total energy: 16782789.442356758
[2022-04-10 07:02:35.239630]Total energy: 16782701.49333589
[2022-04-10 07:04:00.159165]Total energy: 16773323.287962474
[2022-04-10 07:05:21.781175]Total energy: 16783781.654082086
[2022-04-10 07:06:38.203302]Total energy: 16780668.174562838
[2022-04-10 07:07:53.417330]Total energy: 16777576.621905822
[2022-04-10 07:09:07.962855]Total energy: 16806018.503572896
[2022-04-10 07:10:23.095113]Total energy: 16794931.592299238
[2022-04-10 07:11:37.623198]Total energy: 16799384.58950493
[2022-04-10 07:12:52.193731]Total energy: 16780606.716203514
[2022-04-10 07:14:06.616978]Total energy: 16789823.01512083
[2022-04-10 07:15:21.910717]Total energy: 16785369.765397
[2022-04-10 07:16:37.246854]Total energy: 16789621.53299037
[2022-04-10 07:17:51.357162]Total energy: 16784560.850286298
[2022-04-10 07:19:07.125750]Total energy: 16794186.898225058
[2022-04-10 07:20:22.770484]Total energy: 16783679.408112843
[2022-04-10 07:21:37.329992]Total energy: 16772922.912147883
[2022-04-10 07:22:51.788718]Total energy: 16777263.979435448
[2022-04-10 07:24:06.655624]Total energy: 16798047.40053916
[2022-04-10 07:25:21.409584]Total energy: 16786770.43893219
[2022-04-10 07:26:34.863071]Total energy: 16781064.014733512
[2022-04-10 07:27:49.709222]Total energy: 16772904.087682767
[2022-04-10 07:29:03.948010]Total energy: 16785453.028415307
[2022-04-10 07:30:19.699239]Total energy: 16780009.004627142
[2022-04-10 07:31:39.533476]Total energy: 16792805.044787735
[2022-04-10 07:32:52.823921]Total energy: 16785531.218993746
[2022-04-10 07:34:07.764439]Total energy: 16779354.906905595
[2022-04-10 07:35:20.776081]Total energy: 16790474.98777016
[2022-04-10 07:36:34.433831]Total energy: 16770832.384784967
[2022-04-10 07:37:48.105669]Total energy: 16780988.91816353
[2022-04-10 07:39:01.254913]Total energy: 16793190.993120234
[2022-04-10 07:40:14.780266]Total energy: 16791426.030479506
[2022-04-10 07:41:34.530311]Total energy: 16788701.979746968
[2022-04-10 07:42:55.312232]Total energy: 16802652.75777328
[2022-04-10 07:44:14.833130]Total energy: 16782371.753111366
[2022-04-10 07:45:37.086727]Total energy: 16789690.174089838
[2022-04-10 07:46:55.653641]Total energy: 16800018.39989815
[2022-04-10 07:48:13.457941]Total energy: 16776174.468388213
[2022-04-10 07:49:32.687832]Total energy: 16782631.551123705
[2022-04-10 07:50:55.698606]Total energy: 16777136.787297657
[2022-04-10 07:52:19.075341]Total energy: 16792981.92039212
[2022-04-10 07:53:44.240899]Total energy: 16788971.433497794
[2022-04-10 07:55:05.631609]Total energy: 16784617.284863524
[2022-04-10 07:56:25.962877]Total energy: 16788619.600324985
[2022-04-10 07:57:40.585601]Total energy: 16783847.822556917
[2022-04-10 07:58:54.625976]Total energy: 16783948.21120819
[2022-04-10 08:00:07.309195]Total energy: 16777967.592261903
[2022-04-10 08:01:19.136464]Total energy: 16790058.448873263
[2022-04-10 08:02:32.283396]Total energy: 16795264.23420123
[2022-04-10 08:03:43.659443]Total energy: 16782712.21889955
[2022-04-10 08:04:56.019596]Total energy: 16787235.975102827
[2022-04-10 08:06:07.723360]Total energy: 16784808.19607947
[2022-04-10 08:07:19.131223]Total energy: 16785828.143956035
[2022-04-10 08:08:30.396461]Total energy: 16779130.73754689
[2022-04-10 08:09:40.473364]Total energy: 16795225.918762926
[2022-04-10 08:11:08.874752]Total energy: 16775765.853926517
[2022-04-10 08:12:35.699110]Total energy: 16778374.03900332
[2022-04-10 08:13:48.668351]Total energy: 16770458.528387284
[2022-04-10 08:15:00.630032]Total energy: 16791127.26532146
[2022-04-10 08:16:12.233339]Total energy: 16782262.145169962
[2022-04-10 08:17:24.085266]Total energy: 16786755.892100617
[2022-04-10 08:18:41.937882]Total energy: 16789276.831208184
[2022-04-10 08:19:54.304513]Total energy: 16788176.740607508
[2022-04-10 08:21:13.390012]Total energy: 16793329.349446815
[2022-04-10 08:22:27.345288]Total energy: 16782780.275887184
[2022-04-10 08:23:39.049643]Total energy: 16787944.41377228
[2022-04-10 08:24:49.918980]Total energy: 16802180.27468596
[2022-04-10 08:26:03.281886]Total energy: 16777650.490257096
[2022-04-10 08:27:15.449194]Total energy: 16790494.029124923
[2022-04-10 08:28:27.266857]Total energy: 16782310.766795617
[2022-04-10 08:29:41.125422]Total energy: 16781245.36411544
[2022-04-10 08:31:14.973377]Total energy: 16781915.756154615
[2022-04-10 08:32:36.676640]Total energy: 16786058.127320893
[2022-04-10 08:33:56.685606]Total energy: 16785505.970201932
[2022-04-10 08:35:08.805745]Total energy: 16805235.673648767
[2022-04-10 08:36:20.687118]Total energy: 16795492.269140385
[2022-04-10 08:37:32.202769]Total energy: 16783529.90309818
[2022-04-10 08:38:43.833655]Total energy: 16789190.555838738
[2022-04-10 08:39:55.712657]Total energy: 16782089.06765373
[2022-04-10 08:41:17.359768]Total energy: 16778029.348491266
[2022-04-10 08:42:34.744711]Total energy: 16786117.017469663
[2022-04-10 08:43:53.463922]Total energy: 16773184.817464374
[2022-04-10 08:45:10.978136]Total energy: 16790312.481648695
[2022-04-10 08:46:31.181199]Total energy: 16773459.317281503
[2022-04-10 08:47:52.100333]Total energy: 16794909.04602973
[2022-04-10 08:49:07.341265]Total energy: 16793466.866288725
[2022-04-10 08:50:20.523903]Total energy: 16801885.580078926
[2022-04-10 08:51:34.455786]Total energy: 16788695.799193673
[2022-04-10 08:52:46.834782]Total energy: 16792129.220297553
[2022-04-10 08:53:59.545028]Total energy: 16777802.490047902
[2022-04-10 08:55:12.121319]Total energy: 16783236.69385462
[2022-04-10 08:56:26.283647]Total energy: 16795383.847621333
[2022-04-10 08:57:38.544674]Total energy: 16786262.906002995
[2022-04-10 08:58:50.300165]Total energy: 16788266.464009274
[2022-04-10 09:00:04.297298]Total energy: 16777832.36374659
[2022-04-10 09:01:16.729354]Total energy: 16776618.308175717
[2022-04-10 09:02:28.473506]Total energy: 16782351.140294973
[2022-04-10 09:03:41.497980]Total energy: 16786159.03585869
[2022-04-10 09:04:53.229698]Total energy: 16786774.664578248
[2022-04-10 09:06:06.352707]Total energy: 16766541.43310402
[2022-04-10 09:07:19.081454]Total energy: 16785301.409326576
[2022-04-10 09:08:32.455110]Total energy: 16799218.29219689
[2022-04-10 09:09:46.236155]Total energy: 16801501.39326391
[2022-04-10 09:11:07.191654]Total energy: 16780748.827424515
[2022-04-10 09:12:29.448540]Total energy: 16805188.64850731
[2022-04-10 09:13:44.871060]Total energy: 16807458.281627007
[2022-04-10 09:14:57.177238]Total energy: 16778268.011076372
[2022-04-10 09:16:10.387296]Total energy: 16781916.98695673
[2022-04-10 09:17:22.463920]Total energy: 16784505.929714207
[2022-04-10 09:18:34.668172]Total energy: 16778669.535663556
[2022-04-10 09:19:48.370427]Total energy: 16773678.51017288
[2022-04-10 09:21:04.536810]Total energy: 16783979.472925033
[2022-04-10 09:22:17.813096]Total energy: 16781220.540217567
[2022-04-10 09:23:28.863247]Total energy: 16776076.56903427
[2022-04-10 09:24:40.549309]Total energy: 16790379.920970447
[2022-04-10 09:25:52.399687]Total energy: 16781926.27822373
[2022-04-10 09:27:03.234801]Total energy: 16781558.64386759
[2022-04-10 09:28:14.275642]Total energy: 16786948.76366738
[2022-04-10 09:29:27.143973]Total energy: 16780307.223335356
[2022-04-10 09:30:46.496316]Total energy: 16795586.446693387
[2022-04-10 09:32:01.850799]Total energy: 16777998.760924056
[2022-04-10 09:33:13.054837]Total energy: 16783395.154110406
[2022-04-10 09:34:24.468858]Total energy: 16785619.468267832
[2022-04-10 09:35:37.546292]Total energy: 16790487.893457025
[2022-04-10 09:36:48.283622]Total energy: 16776988.632031081
[2022-04-10 09:37:58.781663]Total energy: 16785126.045363795
[2022-04-10 09:39:10.570691]Total energy: 16781962.774283044
[2022-04-10 09:40:29.555168]Total energy: 16783752.428089734
[2022-04-10 09:41:42.602776]Total energy: 16795546.649252255
[2022-04-10 09:42:53.261024]Total energy: 16781616.30364695
[2022-04-10 09:44:05.422222]Total energy: 16788220.38960829
[2022-04-10 09:45:16.296483]Total energy: 16794096.724892884
[2022-04-10 09:46:27.143222]Total energy: 16785723.565360226
[2022-04-10 09:47:38.022574]Total energy: 16790353.812607255
[2022-04-10 09:48:51.552789]Total energy: 16797741.294866845
[2022-04-10 09:50:04.884927]Total energy: 16792161.930841852
[2022-04-10 09:51:25.282221]Total energy: 16789151.107750222
[2022-04-10 09:52:43.307132]Total energy: 16779876.153093792
[2022-04-10 09:54:03.896251]Total energy: 16775452.239198437
[2022-04-10 09:55:22.257970]Total energy: 16775650.971184392
[2022-04-10 09:56:41.796832]Total energy: 16764348.67709472
[2022-04-10 09:57:54.336960]Total energy: 16775497.03221103
[2022-04-10 09:59:04.787019]Total energy: 16786960.656148214
[2022-04-10 10:00:15.660712]Total energy: 16779736.01567084
[2022-04-10 10:01:36.234466]Total energy: 16772868.156427817
