initial: 108 - diverse_no_blind_seed
[2022-04-10 14:35:34.582853]Total energy: 16953067.252331235
[2022-04-10 14:36:50.694231]Total energy: 16954030.59580029
[2022-04-10 14:38:07.367517]Total energy: 16967922.137486033
[2022-04-10 14:39:23.679227]Total energy: 16972156.786223378
[2022-04-10 14:41:18.084048]Total energy: 16962604.175386373
[2022-04-10 14:42:50.979359]Total energy: 16948580.131220307
[2022-04-10 14:44:07.145626]Total energy: 16959223.75475947
[2022-04-10 14:45:22.504215]Total energy: 16964657.312418617
[2022-04-10 14:46:40.216680]Total energy: 16949292.367082432
[2022-04-10 14:47:58.132784]Total energy: 16953985.084909614
[2022-04-10 14:49:14.277416]Total energy: 16970526.858215276
[2022-04-10 14:50:36.036952]Total energy: 16945077.660329454
[2022-04-10 14:52:08.476285]Total energy: 16941565.480885632
[2022-04-10 14:53:47.569042]Total energy: 16956384.63936687
[2022-04-10 14:55:09.084424]Total energy: 16956114.866924692
[2022-04-10 14:56:25.795562]Total energy: 16956484.157775946
[2022-04-10 14:57:41.721294]Total energy: 16983074.54266668
[2022-04-10 14:58:58.020865]Total energy: 16951457.628837705
[2022-04-10 15:00:14.723865]Total energy: 16955332.627675958
[2022-04-10 15:01:36.994650]Total energy: 16936870.05147249
[2022-04-10 15:02:58.357883]Total energy: 16954071.852910217
[2022-04-10 15:04:14.272745]Total energy: 16947849.559326038
[2022-04-10 15:05:31.033055]Total energy: 16959174.420930877
[2022-04-10 15:06:47.601682]Total energy: 16955026.686479412
[2022-04-10 15:08:03.592685]Total energy: 16955960.88356525
[2022-04-10 15:09:20.121739]Total energy: 16947099.11121487
[2022-04-10 15:10:36.336836]Total energy: 16979149.47644443
[2022-04-10 15:11:52.448699]Total energy: 16970499.105278533
[2022-04-10 15:13:07.855237]Total energy: 16983131.04542465
[2022-04-10 15:14:25.399201]Total energy: 16936086.668483
[2022-04-10 15:15:41.223868]Total energy: 16975889.24514275
[2022-04-10 15:16:56.755565]Total energy: 16969069.78681581
[2022-04-10 15:18:14.087470]Total energy: 16934992.430074558
[2022-04-10 15:19:29.625145]Total energy: 16971653.59173663
[2022-04-10 15:21:13.377456]Total energy: 16966242.022604924
[2022-04-10 15:22:40.300539]Total energy: 16936775.806158196
[2022-04-10 15:23:56.011549]Total energy: 16985343.809589636
[2022-04-10 15:25:12.113323]Total energy: 16970965.01817687
[2022-04-10 15:26:29.536003]Total energy: 17007542.52368528
[2022-04-10 15:27:45.644207]Total energy: 16988027.422793474
[2022-04-10 15:29:02.879891]Total energy: 16984792.651439622
[2022-04-10 15:30:18.748526]Total energy: 16948089.17420396
[2022-04-10 15:31:34.770249]Total energy: 16982357.312063273
[2022-04-10 15:32:49.890497]Total energy: 16938673.12004881
[2022-04-10 15:34:05.853174]Total energy: 16966209.156510897
[2022-04-10 15:35:21.862170]Total energy: 16976693.194921423
[2022-04-10 15:36:37.881789]Total energy: 16971949.690370206
[2022-04-10 15:37:54.257167]Total energy: 16948431.55941086
[2022-04-10 15:39:10.774445]Total energy: 16981754.129058663
[2022-04-10 15:40:41.849877]Total energy: 16963433.344277684
[2022-04-10 15:42:24.706697]Total energy: 16976201.65261798
[2022-04-10 15:43:55.768380]Total energy: 16983744.23745637
[2022-04-10 15:45:12.858450]Total energy: 16953960.789764248
[2022-04-10 15:46:28.984036]Total energy: 16975865.955056388
[2022-04-10 15:47:45.514760]Total energy: 16971829.594588008
[2022-04-10 15:49:01.789193]Total energy: 16953284.488739777
[2022-04-10 15:50:17.763430]Total energy: 16987614.928977948
[2022-04-10 15:51:54.477511]Total energy: 16962882.392730717
[2022-04-10 15:53:28.012069]Total energy: 16956833.509940036
[2022-04-10 15:54:55.170730]Total energy: 16989121.09575422
[2022-04-10 15:56:10.774919]Total energy: 16962355.775118344
[2022-04-10 15:57:27.318995]Total energy: 16967644.36651711
[2022-04-10 15:58:42.932401]Total energy: 16974290.04621097
[2022-04-10 15:59:58.632349]Total energy: 16968410.166815132
[2022-04-10 16:01:14.382149]Total energy: 16935531.297029663
[2022-04-10 16:02:30.334791]Total energy: 16968214.95077509
[2022-04-10 16:03:46.021201]Total energy: 16989943.514647584
[2022-04-10 16:05:01.536267]Total energy: 16984170.970082164
[2022-04-10 16:06:18.692375]Total energy: 16982703.381693635
[2022-04-10 16:07:34.284645]Total energy: 16968168.961026955
[2022-04-10 16:08:51.217198]Total energy: 16985174.441728324
[2022-04-10 16:10:06.788767]Total energy: 16995991.458282053
[2022-04-10 16:11:33.269717]Total energy: 16970174.033043545
[2022-04-10 16:13:09.811425]Total energy: 16965302.263543073
[2022-04-10 16:14:40.341316]Total energy: 16956841.65670481
[2022-04-10 16:16:01.278217]Total energy: 16990111.849312495
[2022-04-10 16:17:17.559563]Total energy: 16979171.753750924
[2022-04-10 16:18:36.629375]Total energy: 17000114.951754212
[2022-04-10 16:19:52.519102]Total energy: 16961653.558418162
[2022-04-10 16:21:28.962629]Total energy: 16978548.860159393
[2022-04-10 16:22:45.914552]Total energy: 16961047.56082723
[2022-04-10 16:24:02.368788]Total energy: 16969041.275146443
[2022-04-10 16:25:20.103809]Total energy: 16966357.00490814
[2022-04-10 16:26:36.551036]Total energy: 16981211.80218956
[2022-04-10 16:27:52.122095]Total energy: 16994526.01769198
[2022-04-10 16:29:08.182895]Total energy: 16993511.497908074
[2022-04-10 16:30:51.212416]Total energy: 16988965.555286244
[2022-04-10 16:32:35.516285]Total energy: 16977064.227933284
[2022-04-10 16:33:54.690519]Total energy: 16951875.443778083
[2022-04-10 16:35:09.806208]Total energy: 16977805.355683167
[2022-04-10 16:36:25.197839]Total energy: 16943182.873614192
[2022-04-10 16:37:40.795163]Total energy: 17002941.631819505
[2022-04-10 16:38:56.428613]Total energy: 16967997.339539334
[2022-04-10 16:40:11.817558]Total energy: 16978033.034111843
[2022-04-10 16:41:50.844187]Total energy: 16981252.868055344
[2022-04-10 16:43:32.884935]Total energy: 16944361.152384143
[2022-04-10 16:45:05.442278]Total energy: 16973762.221658994
[2022-04-10 16:46:40.223231]Total energy: 16985950.82853718
[2022-04-10 16:48:14.837222]Total energy: 16984729.010745663
[2022-04-10 16:49:39.960049]Total energy: 16976555.695870694
[2022-04-10 16:50:55.230010]Total energy: 16979023.648042228
[2022-04-10 16:52:11.585020]Total energy: 16946447.382627238
[2022-04-10 16:53:28.014458]Total energy: 16965334.81593028
[2022-04-10 16:54:43.134292]Total energy: 16953142.60595419
[2022-04-10 16:55:58.434866]Total energy: 16974703.275030483
[2022-04-10 16:57:13.906313]Total energy: 16963278.416885253
[2022-04-10 16:58:28.999286]Total energy: 16971133.509801794
[2022-04-10 16:59:44.760156]Total energy: 16963775.895384777
[2022-04-10 17:01:15.175735]Total energy: 16923673.394585636
[2022-04-10 17:03:49.623295]Total energy: 16932362.544074193
[2022-04-10 17:05:05.711648]Total energy: 16953070.1674136
[2022-04-10 17:06:22.463382]Total energy: 16960542.826638214
[2022-04-10 17:07:38.487351]Total energy: 16965809.578486457
[2022-04-10 17:08:54.878031]Total energy: 16970951.124489043
[2022-04-10 17:10:11.116477]Total energy: 16963772.208493333
[2022-04-10 17:11:34.964030]Total energy: 16956208.80594936
[2022-04-10 17:13:02.964876]Total energy: 16936552.611411046
[2022-04-10 17:14:37.795907]Total energy: 16929999.398274682
[2022-04-10 17:16:15.017144]Total energy: 16963313.332688775
[2022-04-10 17:17:57.686044]Total energy: 16927377.271681428
[2022-04-10 17:19:13.737696]Total energy: 16965873.76542347
[2022-04-10 17:20:47.244399]Total energy: 16954845.608622517
[2022-04-10 17:22:16.148891]Total energy: 16959580.834304728
[2022-04-10 17:23:42.031349]Total energy: 16932074.004370816
[2022-04-10 17:24:59.193894]Total energy: 16928771.56393958
[2022-04-10 17:26:14.683107]Total energy: 16941975.340562984
[2022-04-10 17:27:30.841350]Total energy: 16978749.407607824
[2022-04-10 17:28:47.451909]Total energy: 16932813.876786042
[2022-04-10 17:30:04.947768]Total energy: 16944857.59955976
[2022-04-10 17:31:44.276225]Total energy: 16959924.190254126
[2022-04-10 17:33:15.029693]Total energy: 16950132.828973
[2022-04-10 17:34:50.067755]Total energy: 16969643.478850413
[2022-04-10 17:36:26.130886]Total energy: 16960502.231370617
[2022-04-10 17:37:50.794976]Total energy: 16981408.9031417
[2022-04-10 17:39:07.588054]Total energy: 16949447.14326734
[2022-04-10 17:40:23.854977]Total energy: 16943664.87208035
[2022-04-10 17:41:40.346133]Total energy: 16966710.360543434
[2022-04-10 17:42:55.881277]Total energy: 16973779.81861221
[2022-04-10 17:44:11.598287]Total energy: 16964924.72789394
[2022-04-10 17:45:27.923850]Total energy: 16963988.22958525
[2022-04-10 17:46:43.755599]Total energy: 16977220.07751758
[2022-04-10 17:47:59.530345]Total energy: 16962863.96710148
[2022-04-10 17:49:15.427216]Total energy: 16972306.801299296
[2022-04-10 17:50:31.950504]Total energy: 16962460.214973737
[2022-04-10 17:51:47.304674]Total energy: 16963306.211154524
[2022-04-10 17:53:02.604642]Total energy: 16946320.260692578
[2022-04-10 17:54:17.642195]Total energy: 16955909.267795365
[2022-04-10 17:55:32.984693]Total energy: 16950693.173614714
[2022-04-10 17:56:48.845875]Total energy: 16969071.29665695
[2022-04-10 17:58:04.414589]Total energy: 16939390.04376525
[2022-04-10 17:59:19.677493]Total energy: 16976428.53034245
[2022-04-10 18:01:12.772143]Total energy: 16975097.778548967
[2022-04-10 18:03:14.444029]Total energy: 16960772.295555145
[2022-04-10 18:04:36.797416]Total energy: 16958720.8876558
[2022-04-10 18:05:52.437679]Total energy: 16945924.54577074
[2022-04-10 18:07:09.247756]Total energy: 16961015.145761743
[2022-04-10 18:08:25.043514]Total energy: 16952182.69395383
[2022-04-10 18:09:41.084124]Total energy: 16958076.03662988
[2022-04-10 18:11:22.751582]Total energy: 16965906.198302943
[2022-04-10 18:13:03.990273]Total energy: 16951231.96541857
[2022-04-10 18:14:46.744790]Total energy: 16951240.452902827
[2022-04-10 18:16:12.821609]Total energy: 16956390.53612363
[2022-04-10 18:17:29.324303]Total energy: 16952633.178342108
[2022-04-10 18:18:44.888804]Total energy: 16960581.432222586
[2022-04-10 18:20:00.512285]Total energy: 16978397.447502375
[2022-04-10 18:21:43.361398]Total energy: 16928369.339217223
[2022-04-10 18:23:22.947101]Total energy: 16970383.0041304
[2022-04-10 18:24:48.435858]Total energy: 16946782.60916982
[2022-04-10 18:26:04.077032]Total energy: 16939826.55451602
[2022-04-10 18:27:20.814040]Total energy: 16962766.477956817
[2022-04-10 18:28:37.863132]Total energy: 16959595.582733613
[2022-04-10 18:29:52.627756]Total energy: 16981001.380540356
[2022-04-10 18:31:19.654000]Total energy: 16932631.701795135
[2022-04-10 18:32:55.955327]Total energy: 16968118.054663997
[2022-04-10 18:34:23.495933]Total energy: 16957337.422136266
[2022-04-10 18:35:41.312413]Total energy: 16964164.042123053
[2022-04-10 18:36:57.403199]Total energy: 16954817.151868433
[2022-04-10 18:38:13.520481]Total energy: 16941450.967846733
[2022-04-10 18:39:30.573434]Total energy: 16958490.2451093
[2022-04-10 18:41:19.263165]Total energy: 16939686.34453577
[2022-04-10 18:43:06.751988]Total energy: 16959373.09074725
[2022-04-10 18:44:42.573620]Total energy: 16974205.814796545
[2022-04-10 18:46:07.792415]Total energy: 16954962.750609547
[2022-04-10 18:47:22.573949]Total energy: 16951474.273388144
[2022-04-10 18:48:37.905086]Total energy: 16942658.750276245
[2022-04-10 18:49:53.989371]Total energy: 16967995.935995333
[2022-04-10 18:51:36.594855]Total energy: 16948894.435427155
[2022-04-10 18:53:26.323776]Total energy: 16954531.034327738
[2022-04-10 18:54:42.550638]Total energy: 16958173.58030641
[2022-04-10 18:55:59.061552]Total energy: 16964208.750161916
[2022-04-10 18:57:15.155922]Total energy: 16964023.283779252
[2022-04-10 18:58:30.788882]Total energy: 16958552.45046764
[2022-04-10 18:59:48.366899]Total energy: 16940529.949829135
[2022-04-10 19:01:27.919193]Total energy: 16949009.706172388
[2022-04-10 19:03:25.634540]Total energy: 16946398.854047265
[2022-04-10 19:05:12.455781]Total energy: 16946400.861243702
[2022-04-10 19:06:46.766772]Total energy: 16967221.520604532
[2022-04-10 19:08:22.553749]Total energy: 16944820.61751742
[2022-04-10 19:09:59.185302]Total energy: 16955598.074264616
[2022-04-10 19:11:42.726251]Total energy: 16937345.041590355
[2022-04-10 19:13:03.838901]Total energy: 16949009.9981184
[2022-04-10 19:14:20.466801]Total energy: 16954174.638349745
[2022-04-10 19:15:36.197954]Total energy: 16962848.480929364
[2022-04-10 19:16:52.784479]Total energy: 16964188.796148647
[2022-04-10 19:18:08.300700]Total energy: 16948567.01189838
[2022-04-10 19:19:24.986443]Total energy: 16970232.98769235
[2022-04-10 19:21:05.852183]Total energy: 16944570.431630235
[2022-04-10 19:22:52.421086]Total energy: 16960990.885533784
[2022-04-10 19:24:28.609395]Total energy: 16931392.694660615
[2022-04-10 19:26:05.084905]Total energy: 16943397.608618084
[2022-04-10 19:27:31.768260]Total energy: 16946845.55943006
[2022-04-10 19:28:48.682935]Total energy: 16943764.865439415
[2022-04-10 19:30:07.601055]Total energy: 16961489.262210444
[2022-04-10 19:31:24.469713]Total energy: 16956471.747127466
[2022-04-10 19:32:41.175892]Total energy: 16921076.357640482
[2022-04-10 19:33:56.891758]Total energy: 16972558.278432935
[2022-04-10 19:35:12.390182]Total energy: 16959783.225997172
[2022-04-10 19:36:28.240622]Total energy: 16927748.0129545
[2022-04-10 19:37:44.392229]Total energy: 16946831.68559632
[2022-04-10 19:39:00.821092]Total energy: 16958191.323663786
[2022-04-10 19:40:16.896170]Total energy: 16951931.80728739
[2022-04-10 19:41:42.120929]Total energy: 16943488.94563054
[2022-04-10 19:43:12.239090]Total energy: 16966450.535702806
[2022-04-10 19:44:42.728679]Total energy: 16950717.955280613
[2022-04-10 19:46:10.137815]Total energy: 16942644.19348183
[2022-04-10 19:47:37.816164]Total energy: 16941489.57581952
[2022-04-10 19:49:07.307681]Total energy: 16959231.401361883
[2022-04-10 19:50:39.234378]Total energy: 16966962.70501461
[2022-04-10 19:52:02.362889]Total energy: 16955339.042814307
[2022-04-10 19:53:18.224613]Total energy: 16929193.339947656
[2022-04-10 19:54:36.180564]Total energy: 16943168.898500644
[2022-04-10 19:55:51.797532]Total energy: 16929596.99657417
[2022-04-10 19:57:07.342791]Total energy: 16955880.05319245
[2022-04-10 19:58:23.875474]Total energy: 16927150.91596489
[2022-04-10 19:59:40.822771]Total energy: 16930619.828765467
[2022-04-10 20:01:07.903093]Total energy: 16933217.983563066
[2022-04-10 20:02:31.406833]Total energy: 16959698.498824496
[2022-04-10 20:03:48.696199]Total energy: 16945170.91423515
[2022-04-10 20:05:04.195389]Total energy: 16979032.956807196
[2022-04-10 20:06:20.174049]Total energy: 16954909.172003627
[2022-04-10 20:07:35.974696]Total energy: 16950995.250190075
[2022-04-10 20:08:51.240169]Total energy: 16923485.322956137
[2022-04-10 20:10:08.946774]Total energy: 16916063.137983363
[2022-04-10 20:11:52.934667]Total energy: 16939563.731647085
[2022-04-10 20:13:35.400036]Total energy: 16970274.17557023
[2022-04-10 20:15:13.700085]Total energy: 16964842.801806863
[2022-04-10 20:16:39.782015]Total energy: 16956503.3004711
[2022-04-10 20:17:57.292964]Total energy: 16958049.055815678
[2022-04-10 20:19:14.145559]Total energy: 16981455.528976165
[2022-04-10 20:21:09.794536]Total energy: 16957534.344295833
[2022-04-10 20:23:03.236544]Total energy: 16977615.785951197
[2022-04-10 20:24:40.714702]Total energy: 16950258.29353443
[2022-04-10 20:26:05.285946]Total energy: 16973230.553696647
[2022-04-10 20:27:21.753445]Total energy: 16967423.82610957
[2022-04-10 20:28:38.190574]Total energy: 16957197.617992457
[2022-04-10 20:29:54.752778]Total energy: 16983800.389048785
[2022-04-10 20:31:28.773629]Total energy: 16968103.325660244
[2022-04-10 20:33:05.884500]Total energy: 16990380.67979879
[2022-04-10 20:34:23.643929]Total energy: 16957422.0508322
[2022-04-10 20:35:50.878968]Total energy: 16969203.944966543
[2022-04-10 20:37:08.316923]Total energy: 16947609.597331632
[2022-04-10 20:38:24.975825]Total energy: 16954592.438467387
[2022-04-10 20:39:41.835368]Total energy: 16982492.270523686
[2022-04-10 20:41:10.945300]Total energy: 16982991.357129976
[2022-04-10 20:42:40.997178]Total energy: 16987553.86360137
[2022-04-10 20:43:57.533822]Total energy: 16971867.150753114
[2022-04-10 20:45:13.265872]Total energy: 16982715.33399756
[2022-04-10 20:46:29.002821]Total energy: 16961355.524361856
[2022-04-10 20:47:44.793976]Total energy: 16988498.786812823
[2022-04-10 20:49:01.366779]Total energy: 16962486.57629462
[2022-04-10 20:50:16.402307]Total energy: 16962085.511743225
[2022-04-10 20:51:57.441300]Total energy: 16944761.711912863
[2022-04-10 20:53:35.962406]Total energy: 16974963.36884343
[2022-04-10 20:55:04.870518]Total energy: 16985507.849012077
[2022-04-10 20:56:40.521248]Total energy: 16966768.086846247
[2022-04-10 20:58:19.076468]Total energy: 16975788.48700143
[2022-04-10 20:59:35.849008]Total energy: 16968701.20027879
[2022-04-10 21:01:20.435983]Total energy: 16950686.54218527
[2022-04-10 21:03:06.149523]Total energy: 16966006.422914416
[2022-04-10 21:04:38.799280]Total energy: 16971414.762280308
[2022-04-10 21:06:06.319447]Total energy: 16991057.112631667
[2022-04-10 21:07:38.379833]Total energy: 16957959.552299365
[2022-04-10 21:09:04.746722]Total energy: 16983605.788909193
[2022-04-10 21:11:06.696630]Total energy: 16942519.66173982
[2022-04-10 21:12:56.824173]Total energy: 16951334.64120406
[2022-04-10 21:14:19.308141]Total energy: 16975886.810307585
[2022-04-10 21:15:35.484080]Total energy: 16973675.714580353
[2022-04-10 21:16:51.437582]Total energy: 16984728.259197563
[2022-04-10 21:18:12.158290]Total energy: 16970273.94633468
[2022-04-10 21:19:29.376387]Total energy: 16968682.715800896
[2022-04-10 21:21:19.066763]Total energy: 16982291.993912164
[2022-04-10 21:22:58.166281]Total energy: 16959546.018983163
[2022-04-10 21:24:28.760200]Total energy: 16967330.568803422
[2022-04-10 21:26:00.494702]Total energy: 16970752.688389476
[2022-04-10 21:27:31.962137]Total energy: 16971468.551599212
[2022-04-10 21:28:54.329312]Total energy: 16988307.691841956
[2022-04-10 21:30:11.216330]Total energy: 16966205.2803596
[2022-04-10 21:31:26.425397]Total energy: 16954277.195929613
[2022-04-10 21:32:41.849606]Total energy: 16957417.769571815
[2022-04-10 21:33:57.224805]Total energy: 16963042.771297608
[2022-04-10 21:35:12.619861]Total energy: 16937767.90157567
[2022-04-10 21:36:29.730518]Total energy: 16963245.930296406
[2022-04-10 21:37:46.085033]Total energy: 16948995.768658623
[2022-04-10 21:39:03.012803]Total energy: 16955803.44773326
[2022-04-10 21:40:18.250885]Total energy: 16940654.307690363
[2022-04-10 21:42:02.316804]Total energy: 16952047.82082498
[2022-04-10 21:43:33.027326]Total energy: 16961539.04955506
[2022-04-10 21:44:58.425391]Total energy: 16955240.406444784
[2022-04-10 21:46:20.798115]Total energy: 16954880.214541376
[2022-04-10 21:47:36.862022]Total energy: 16970974.431505207
[2022-04-10 21:48:52.982385]Total energy: 16955792.348354165
[2022-04-10 21:50:09.594054]Total energy: 16983662.932160955
[2022-04-10 21:51:45.831526]Total energy: 16940986.017629005
[2022-04-10 21:53:24.232723]Total energy: 16964578.00392252
[2022-04-10 21:54:45.024526]Total energy: 16973260.95261394
[2022-04-10 21:56:00.462676]Total energy: 16939188.440050445
[2022-04-10 21:57:17.674919]Total energy: 16937267.176360566
[2022-04-10 21:58:34.063835]Total energy: 16940068.064541418
[2022-04-10 21:59:53.138068]Total energy: 16942724.629563503
[2022-04-10 22:01:30.575244]Total energy: 16942143.586668514
[2022-04-10 22:03:05.094448]Total energy: 16967832.18241457
[2022-04-10 22:04:36.083855]Total energy: 16946910.2132119
[2022-04-10 22:06:05.247411]Total energy: 16954670.551723924
[2022-04-10 22:07:37.251288]Total energy: 16948975.668508656
[2022-04-10 22:09:00.759738]Total energy: 16960996.17809203
[2022-04-10 22:10:17.466152]Total energy: 16946675.563461956
[2022-04-10 22:11:50.142060]Total energy: 16989473.60487245
[2022-04-10 22:13:31.306370]Total energy: 16958293.910066262
[2022-04-10 22:14:53.693928]Total energy: 16953463.34987453
[2022-04-10 22:16:09.486677]Total energy: 16934583.01779807
[2022-04-10 22:17:26.058304]Total energy: 16944666.122247748
[2022-04-10 22:18:41.752982]Total energy: 16956146.000577476
[2022-04-10 22:19:57.998215]Total energy: 16945880.328114115
[2022-04-10 22:21:21.688971]Total energy: 16991945.36312269
[2022-04-10 22:22:46.289774]Total energy: 16972706.853742253
[2022-04-10 22:24:02.341232]Total energy: 16968635.891432595
[2022-04-10 22:25:21.676515]Total energy: 16949763.095707525
[2022-04-10 22:26:37.527232]Total energy: 16948722.643982515
[2022-04-10 22:27:56.891878]Total energy: 16952774.76516134
[2022-04-10 22:29:14.025807]Total energy: 16970131.406421956
[2022-04-10 22:30:30.319982]Total energy: 16966036.428022612
[2022-04-10 22:31:46.601727]Total energy: 16944606.20745833
[2022-04-10 22:33:02.613129]Total energy: 16952945.8722767
[2022-04-10 22:34:18.326900]Total energy: 16947966.64124815
[2022-04-10 22:35:34.502819]Total energy: 16950818.771466237
[2022-04-10 22:36:50.078947]Total energy: 16939891.944717564
[2022-04-10 22:38:07.701700]Total energy: 16941670.756278146
[2022-04-10 22:39:24.002785]Total energy: 16964600.8712567
[2022-04-10 22:41:12.192978]Total energy: 16948147.835427217
[2022-04-10 22:43:12.350077]Total energy: 16973895.574785985
[2022-04-10 22:44:38.237842]Total energy: 16946027.97844462
[2022-04-10 22:45:56.138152]Total energy: 16943758.19012821
[2022-04-10 22:47:15.371281]Total energy: 16959671.924542904
[2022-04-10 22:48:30.796319]Total energy: 16957078.757069707
[2022-04-10 22:49:46.543694]Total energy: 16967114.67633365
[2022-04-10 22:51:22.536867]Total energy: 16931752.46540054
[2022-04-10 22:52:49.503944]Total energy: 16947493.330569524
[2022-04-10 22:54:23.346378]Total energy: 16947528.72164823
[2022-04-10 22:55:56.228016]Total energy: 16956240.33057123
[2022-04-10 22:57:13.132979]Total energy: 16960627.53535677
[2022-04-10 22:58:29.880390]Total energy: 16945783.790692113
[2022-04-10 22:59:47.628188]Total energy: 16948306.610234197
[2022-04-10 23:01:21.377581]Total energy: 16943696.97193776
[2022-04-10 23:02:41.415986]Total energy: 16959137.024162415
[2022-04-10 23:03:57.639662]Total energy: 16934718.147654768
[2022-04-10 23:05:13.178600]Total energy: 16966700.458181445
[2022-04-10 23:06:29.213350]Total energy: 16938150.128493115
[2022-04-10 23:07:44.858044]Total energy: 16965663.823544003
[2022-04-10 23:09:02.219632]Total energy: 16971206.11399634
[2022-04-10 23:10:24.024071]Total energy: 16949598.425609283
[2022-04-10 23:12:13.756754]Total energy: 16953751.779858615
[2022-04-10 23:13:58.379552]Total energy: 16954776.55508219
[2022-04-10 23:15:19.007866]Total energy: 16918702.795901705
[2022-04-10 23:16:35.367532]Total energy: 16931059.582762
[2022-04-10 23:17:53.206123]Total energy: 16943314.901255667
[2022-04-10 23:19:08.788048]Total energy: 16963726.0106541
[2022-04-10 23:20:45.773995]Total energy: 16938716.024382036
[2022-04-10 23:22:26.729479]Total energy: 16958251.89801142
[2022-04-10 23:23:42.265015]Total energy: 16975608.10212579
[2022-04-10 23:24:58.736342]Total energy: 16956803.52900446
[2022-04-10 23:26:25.587484]Total energy: 16941146.592138268
[2022-04-10 23:27:41.749001]Total energy: 16956430.746901266
[2022-04-10 23:28:57.622319]Total energy: 16972091.99955659
[2022-04-10 23:30:14.443059]Total energy: 16976944.514782824
[2022-04-10 23:31:30.660154]Total energy: 16955034.05560934
[2022-04-10 23:32:47.078363]Total energy: 16933349.691951882
[2022-04-10 23:34:02.409378]Total energy: 16970820.818420492
[2022-04-10 23:35:18.049346]Total energy: 16970468.545266557
[2022-04-10 23:36:34.208169]Total energy: 16958446.90142861
[2022-04-10 23:37:51.034433]Total energy: 16973426.478343915
[2022-04-10 23:39:06.866709]Total energy: 16940893.413266797
[2022-04-10 23:40:28.679660]Total energy: 16957632.618849427
[2022-04-10 23:41:49.721427]Total energy: 16974655.682596684
[2022-04-10 23:43:05.138016]Total energy: 16941785.88515979
[2022-04-10 23:44:20.335758]Total energy: 16956827.103503507
[2022-04-10 23:45:39.286794]Total energy: 16966884.95807844
[2022-04-10 23:46:55.910550]Total energy: 16955874.86402178
[2022-04-10 23:48:12.646997]Total energy: 16952437.50898685
[2022-04-10 23:49:28.082865]Total energy: 16943358.735519636
[2022-04-10 23:51:05.743665]Total energy: 16953370.349425297
[2022-04-10 23:52:37.219835]Total energy: 16951149.381363686
[2022-04-10 23:54:00.873249]Total energy: 16951460.003485974
[2022-04-10 23:55:16.110630]Total energy: 16930538.345378537
[2022-04-10 23:56:31.449411]Total energy: 16948044.21119927
[2022-04-10 23:57:47.860026]Total energy: 16927329.9602521
[2022-04-10 23:59:03.719461]Total energy: 16940211.210775603
[2022-04-11 00:00:54.141432]Total energy: 16928898.9461252
[2022-04-11 00:02:29.553215]Total energy: 16940482.91485043
[2022-04-11 00:03:50.078421]Total energy: 16957680.278686486
[2022-04-11 00:05:06.529423]Total energy: 16936528.654262427
[2022-04-11 00:06:23.087209]Total energy: 16970745.380174786
[2022-04-11 00:07:39.233455]Total energy: 16957177.306583185
[2022-04-11 00:08:54.649159]Total energy: 16935608.66441386
[2022-04-11 00:10:11.577556]Total energy: 16932956.068873726
[2022-04-11 00:11:43.674003]Total energy: 16921374.34200521
[2022-04-11 00:13:14.033886]Total energy: 16929303.08310206
[2022-04-11 00:14:29.158596]Total energy: 16955319.660768785
[2022-04-11 00:15:45.329293]Total energy: 16939466.078817822
[2022-04-11 00:17:00.339357]Total energy: 16958146.151625957
[2022-04-11 00:18:17.349882]Total energy: 16924347.505079214
[2022-04-11 00:19:33.051246]Total energy: 16925409.39534204
[2022-04-11 00:20:57.381576]Total energy: 16954734.563759066
[2022-04-11 00:22:22.312035]Total energy: 16944435.600567784
[2022-04-11 00:23:38.376215]Total energy: 16951342.11789357
[2022-04-11 00:24:53.653227]Total energy: 16935229.545118418
[2022-04-11 00:26:10.507108]Total energy: 16952883.148227405
[2022-04-11 00:27:26.443513]Total energy: 16959807.53188502
[2022-04-11 00:28:44.613101]Total energy: 16919222.96987541
[2022-04-11 00:30:01.322278]Total energy: 16942898.85854566
[2022-04-11 00:31:28.207522]Total energy: 16949329.77393125
[2022-04-11 00:32:48.253058]Total energy: 16939273.02840076
[2022-04-11 00:34:03.854125]Total energy: 16947189.514143385
[2022-04-11 00:35:20.506220]Total energy: 16936011.458402574
[2022-04-11 00:36:35.741231]Total energy: 16942603.4248532
[2022-04-11 00:37:52.322895]Total energy: 16933145.41842571
[2022-04-11 00:39:08.397137]Total energy: 16947150.67312145
[2022-04-11 00:40:24.070876]Total energy: 16930682.67211801
[2022-04-11 00:41:39.073095]Total energy: 16949059.688300774
[2022-04-11 00:42:54.368326]Total energy: 16927402.313197553
[2022-04-11 00:44:11.469677]Total energy: 16928328.44526455
[2022-04-11 00:45:27.171624]Total energy: 16934126.424386226
[2022-04-11 00:46:41.648780]Total energy: 16918227.255402796
[2022-04-11 00:47:57.813814]Total energy: 16942279.741174832
[2022-04-11 00:49:13.279858]Total energy: 16955213.914930563
[2022-04-11 00:50:38.963580]Total energy: 16948597.17594607
[2022-04-11 00:51:55.095728]Total energy: 16945975.491735708
[2022-04-11 00:53:15.914606]Total energy: 16949215.74123449
[2022-04-11 00:54:31.876899]Total energy: 16954986.841245435
[2022-04-11 00:55:47.852595]Total energy: 16933807.4225462
[2022-04-11 00:57:03.728046]Total energy: 16960646.711951096
[2022-04-11 00:58:19.741365]Total energy: 16946215.39613205
