initial: all - diverse_all
[2022-04-10 07:50:04.045466]Total energy: 16750509.991033012
[2022-04-10 07:51:36.056170]Total energy: 16733109.05920811
[2022-04-10 07:53:07.705350]Total energy: 16734086.154040497
[2022-04-10 07:54:44.011214]Total energy: 16730697.09449701
[2022-04-10 07:56:23.165849]Total energy: 16741219.884513367
[2022-04-10 07:57:44.534285]Total energy: 16723512.891359022
[2022-04-10 07:59:04.683080]Total energy: 16717950.705171583
[2022-04-10 08:00:33.719707]Total energy: 16731432.57915601
[2022-04-10 08:02:20.133226]Total energy: 16724719.110897604
[2022-04-10 08:03:42.159297]Total energy: 16716843.882375663
[2022-04-10 08:05:03.065248]Total energy: 16732428.729672542
[2022-04-10 08:06:24.006703]Total energy: 16753798.587341417
[2022-04-10 08:07:44.200472]Total energy: 16723627.7472943
[2022-04-10 08:09:04.865639]Total energy: 16726588.754956879
[2022-04-10 08:10:52.896995]Total energy: 16722787.994085748
[2022-04-10 08:12:43.496150]Total energy: 16725702.41837447
[2022-04-10 08:14:13.083794]Total energy: 16720199.029152125
[2022-04-10 08:15:33.582771]Total energy: 16733055.419987967
[2022-04-10 08:16:53.825472]Total energy: 16732530.534864955
[2022-04-10 08:18:13.658613]Total energy: 16741949.8727673
[2022-04-10 08:19:34.264672]Total energy: 16736204.549421003
[2022-04-10 08:21:01.706166]Total energy: 16711696.759958832
[2022-04-10 08:22:30.928015]Total energy: 16726268.537879566
[2022-04-10 08:23:53.227324]Total energy: 16746976.249493932
[2022-04-10 08:25:12.134131]Total energy: 16728193.656078352
[2022-04-10 08:26:33.028536]Total energy: 16730290.493646836
[2022-04-10 08:27:54.196076]Total energy: 16740656.700792266
[2022-04-10 08:29:15.492064]Total energy: 16734576.29237779
[2022-04-10 08:31:02.698203]Total energy: 16714723.808732623
[2022-04-10 08:32:48.893246]Total energy: 16741972.727184039
[2022-04-10 08:34:24.350477]Total energy: 16725405.892642317
[2022-04-10 08:35:51.643568]Total energy: 16725865.633259036
[2022-04-10 08:37:10.636221]Total energy: 16733638.190021249
[2022-04-10 08:38:29.158741]Total energy: 16741657.184836604
[2022-04-10 08:39:49.732736]Total energy: 16726245.438834157
[2022-04-10 08:41:12.823459]Total energy: 16733207.39318114
[2022-04-10 08:42:34.366993]Total energy: 16739079.531683872
[2022-04-10 08:43:55.318069]Total energy: 16728848.388702461
[2022-04-10 08:45:16.251394]Total energy: 16732644.46852293
[2022-04-10 08:46:37.256303]Total energy: 16722998.267338067
[2022-04-10 08:47:56.129647]Total energy: 16734344.266032858
[2022-04-10 08:49:16.565346]Total energy: 16730031.716985634
[2022-04-10 08:50:37.987238]Total energy: 16758608.115395876
[2022-04-10 08:51:57.548847]Total energy: 16732117.815424785
[2022-04-10 08:53:17.527506]Total energy: 16733993.539353395
[2022-04-10 08:54:37.866367]Total energy: 16741207.707640838
[2022-04-10 08:55:59.919984]Total energy: 16744397.268167006
[2022-04-10 08:57:20.595623]Total energy: 16714544.662235783
[2022-04-10 08:58:41.054819]Total energy: 16731307.537006203
[2022-04-10 09:00:01.594070]Total energy: 16728786.53750353
[2022-04-10 09:01:28.451337]Total energy: 16735027.609101303
[2022-04-10 09:02:58.874187]Total energy: 16723962.806633556
[2022-04-10 09:04:23.967330]Total energy: 16722533.839864807
[2022-04-10 09:05:45.555339]Total energy: 16734384.769304438
[2022-04-10 09:07:07.206008]Total energy: 16728677.248546774
[2022-04-10 09:08:27.024196]Total energy: 16728306.186378365
[2022-04-10 09:09:46.711007]Total energy: 16726970.310955556
[2022-04-10 09:11:18.922649]Total energy: 16740969.80164242
[2022-04-10 09:13:00.683667]Total energy: 16748956.355738156
[2022-04-10 09:14:30.078793]Total energy: 16719502.118078787
[2022-04-10 09:15:49.363745]Total energy: 16716835.456405783
[2022-04-10 09:17:08.771058]Total energy: 16727337.561894946
[2022-04-10 09:18:27.659246]Total energy: 16741044.078387406
[2022-04-10 09:19:47.973765]Total energy: 16730546.344490627
[2022-04-10 09:21:14.471419]Total energy: 16732086.346004803
[2022-04-10 09:22:36.307038]Total energy: 16724564.637077771
[2022-04-10 09:23:55.689808]Total energy: 16743027.354278011
[2022-04-10 09:25:16.202729]Total energy: 16734536.318068307
[2022-04-10 09:26:34.445693]Total energy: 16729389.001640307
[2022-04-10 09:27:53.866952]Total energy: 16742035.06231245
[2022-04-10 09:29:14.649160]Total energy: 16716336.267743122
[2022-04-10 09:30:36.310606]Total energy: 16722736.850863423
[2022-04-10 09:31:57.893549]Total energy: 16739110.21218765
[2022-04-10 09:33:18.283159]Total energy: 16730231.679266647
[2022-04-10 09:34:36.980773]Total energy: 16729910.328532236
[2022-04-10 09:35:56.626818]Total energy: 16709630.843332756
[2022-04-10 09:37:16.411111]Total energy: 16734963.26221321
[2022-04-10 09:38:36.073474]Total energy: 16730968.499608401
[2022-04-10 09:39:56.056965]Total energy: 16726649.601330172
[2022-04-10 09:41:29.184681]Total energy: 16720760.306818137
[2022-04-10 09:43:12.237289]Total energy: 16730300.047907926
[2022-04-10 09:44:52.371088]Total energy: 16733549.238902302
[2022-04-10 09:46:17.869029]Total energy: 16740131.626374934
[2022-04-10 09:47:38.199227]Total energy: 16717850.926592886
[2022-04-10 09:49:00.936386]Total energy: 16728207.690746985
[2022-04-10 09:50:30.618037]Total energy: 16732253.311708776
[2022-04-10 09:52:16.706365]Total energy: 16733155.644008694
[2022-04-10 09:53:48.907978]Total energy: 16738921.536316369
[2022-04-10 09:55:21.543173]Total energy: 16725557.52357922
[2022-04-10 09:56:59.374692]Total energy: 16735064.886266077
[2022-04-10 09:58:23.384363]Total energy: 16751686.519292489
[2022-04-10 09:59:43.172921]Total energy: 16719047.266049387
[2022-04-10 10:01:29.256776]Total energy: 16741590.186310718
[2022-04-10 10:03:08.290284]Total energy: 16728043.946134558
[2022-04-10 10:04:34.874267]Total energy: 16724723.190207407
[2022-04-10 10:05:56.669694]Total energy: 16727730.675344532
[2022-04-10 10:07:15.482973]Total energy: 16735047.151650297
[2022-04-10 10:08:37.212552]Total energy: 16722480.201173393
[2022-04-10 10:09:58.465422]Total energy: 16727102.151618864
[2022-04-10 10:11:25.322626]Total energy: 16746544.18232509
[2022-04-10 10:12:55.836198]Total energy: 16752416.39951558
[2022-04-10 10:14:26.944535]Total energy: 16761470.981898902
[2022-04-10 10:15:48.062161]Total energy: 16725811.701526375
[2022-04-10 10:17:08.265332]Total energy: 16741219.907573925
[2022-04-10 10:18:27.736106]Total energy: 16755189.901509175
[2022-04-10 10:19:52.827417]Total energy: 16731237.55150767
[2022-04-10 10:21:25.066366]Total energy: 16741426.747720016
[2022-04-10 10:23:03.246398]Total energy: 16726226.209976548
[2022-04-10 10:24:46.441431]Total energy: 16756617.122318227
[2022-04-10 10:26:13.607388]Total energy: 16724258.893044032
[2022-04-10 10:27:35.657170]Total energy: 16727835.924272176
[2022-04-10 10:28:58.395367]Total energy: 16734338.407885939
[2022-04-10 10:30:18.108515]Total energy: 16719326.053005757
[2022-04-10 10:31:42.668267]Total energy: 16720687.83255774
[2022-04-10 10:33:04.372239]Total energy: 16725471.964022338
[2022-04-10 10:34:26.195483]Total energy: 16720717.479151621
[2022-04-10 10:35:47.417430]Total energy: 16730485.028252024
[2022-04-10 10:37:10.372626]Total energy: 16737847.185718052
[2022-04-10 10:38:31.888543]Total energy: 16714862.216682533
[2022-04-10 10:39:51.291424]Total energy: 16762380.355389923
[2022-04-10 10:41:11.251826]Total energy: 16733680.451865293
[2022-04-10 10:42:31.560446]Total energy: 16738720.410404317
[2022-04-10 10:43:51.721996]Total energy: 16744034.727076035
[2022-04-10 10:45:13.851767]Total energy: 16737024.843570221
[2022-04-10 10:46:32.372086]Total energy: 16720109.077761762
[2022-04-10 10:47:52.087695]Total energy: 16725417.694664558
[2022-04-10 10:49:12.378416]Total energy: 16729207.342948921
[2022-04-10 10:50:53.505389]Total energy: 16738729.048783334
[2022-04-10 10:52:55.333892]Total energy: 16715840.988912668
[2022-04-10 10:54:55.356293]Total energy: 16731007.741293982
[2022-04-10 10:56:41.732100]Total energy: 16745766.883905109
[2022-04-10 10:58:19.643268]Total energy: 16714993.917675626
[2022-04-10 10:59:56.128933]Total energy: 16728586.838825937
[2022-04-10 11:01:19.389742]Total energy: 16729916.386987826
[2022-04-10 11:02:36.925157]Total energy: 16717848.789199112
[2022-04-10 11:03:55.949502]Total energy: 16718564.626989596
[2022-04-10 11:05:16.677463]Total energy: 16737823.858849272
[2022-04-10 11:06:41.514354]Total energy: 16735426.182412874
[2022-04-10 11:08:02.303544]Total energy: 16725962.603271924
[2022-04-10 11:09:23.287083]Total energy: 16732217.40068338
[2022-04-10 11:11:07.307652]Total energy: 16724402.134194968
[2022-04-10 11:12:54.145262]Total energy: 16738529.950728392
[2022-04-10 11:14:29.017667]Total energy: 16731162.034655383
[2022-04-10 11:16:02.145950]Total energy: 16725236.786766535
[2022-04-10 11:17:33.668306]Total energy: 16735986.557883011
[2022-04-10 11:18:55.843035]Total energy: 16745694.4712425
[2022-04-10 11:20:15.044513]Total energy: 16730151.458640588
[2022-04-10 11:21:35.017553]Total energy: 16733539.732053405
[2022-04-10 11:22:55.686542]Total energy: 16738746.786889525
[2022-04-10 11:24:14.392426]Total energy: 16733323.896986894
[2022-04-10 11:25:33.461493]Total energy: 16739706.590182368
[2022-04-10 11:26:51.939528]Total energy: 16740218.033928411
[2022-04-10 11:28:12.065399]Total energy: 16742786.841570972
[2022-04-10 11:29:32.771784]Total energy: 16734728.291690174
[2022-04-10 11:30:54.357746]Total energy: 16722630.823588258
[2022-04-10 11:32:15.231418]Total energy: 16739271.552972455
[2022-04-10 11:33:33.652690]Total energy: 16725831.495521992
[2022-04-10 11:34:53.496501]Total energy: 16726567.223884903
[2022-04-10 11:36:11.902162]Total energy: 16732008.086933663
[2022-04-10 11:37:30.265381]Total energy: 16716328.338089649
[2022-04-10 11:38:49.338421]Total energy: 16735836.673109107
[2022-04-10 11:40:06.961090]Total energy: 16725883.177784842
[2022-04-10 11:41:32.820806]Total energy: 16741504.291962437
[2022-04-10 11:43:06.618827]Total energy: 16744960.58594755
[2022-04-10 11:44:41.662043]Total energy: 16729324.62034266
[2022-04-10 11:46:05.435011]Total energy: 16736384.856323173
[2022-04-10 11:47:24.504221]Total energy: 16737695.339947306
[2022-04-10 11:48:41.564304]Total energy: 16720001.396083385
[2022-04-10 11:50:07.779750]Total energy: 16732698.81778473
[2022-04-10 11:51:36.912288]Total energy: 16737139.174206663
[2022-04-10 11:53:09.608532]Total energy: 16733445.806850506
[2022-04-10 11:54:44.515150]Total energy: 16725131.865692316
[2022-04-10 11:56:18.059667]Total energy: 16740507.28638369
[2022-04-10 11:57:54.528202]Total energy: 16744048.91242309
[2022-04-10 11:59:31.885792]Total energy: 16719998.001740457
[2022-04-10 12:01:07.490527]Total energy: 16725883.400365306
[2022-04-10 12:02:43.255628]Total energy: 16731601.073485205
[2022-04-10 12:04:20.136201]Total energy: 16733219.626077661
[2022-04-10 12:05:53.301411]Total energy: 16744434.415680472
[2022-04-10 12:07:14.222726]Total energy: 16739561.680575533
[2022-04-10 12:08:33.096339]Total energy: 16742427.124346858
[2022-04-10 12:09:51.391534]Total energy: 16744895.63758006
[2022-04-10 12:11:29.538364]Total energy: 16739462.560545936
[2022-04-10 12:13:06.600701]Total energy: 16722509.20375188
[2022-04-10 12:14:37.705503]Total energy: 16726354.111367546
[2022-04-10 12:15:56.986725]Total energy: 16714827.094840115
[2022-04-10 12:17:14.835034]Total energy: 16730665.954573438
[2022-04-10 12:18:31.516671]Total energy: 16721152.000355814
[2022-04-10 12:19:49.668499]Total energy: 16734204.694108846
[2022-04-10 12:21:17.632540]Total energy: 16729303.918946967
[2022-04-10 12:22:51.502678]Total energy: 16722377.406649772
[2022-04-10 12:24:16.219621]Total energy: 16738697.993035022
[2022-04-10 12:25:35.178236]Total energy: 16730748.351453312
[2022-04-10 12:26:53.126478]Total energy: 16739175.291848363
[2022-04-10 12:28:12.654463]Total energy: 16730583.195072927
[2022-04-10 12:29:31.914918]Total energy: 16724082.18869364
[2022-04-10 12:31:03.571717]Total energy: 16731128.11074293
[2022-04-10 12:33:18.887999]Total energy: 16725149.24196317
[2022-04-10 12:34:45.919393]Total energy: 16731631.806630012
[2022-04-10 12:36:03.613363]Total energy: 16710894.893598601
[2022-04-10 12:37:21.079797]Total energy: 16739116.991258174
[2022-04-10 12:38:39.784084]Total energy: 16726453.818530358
[2022-04-10 12:40:02.005473]Total energy: 16721837.832741635
[2022-04-10 12:41:31.057755]Total energy: 16728157.676766153
[2022-04-10 12:42:49.679895]Total energy: 16727306.6723135
[2022-04-10 12:44:08.247255]Total energy: 16722067.311202733
[2022-04-10 12:45:26.093513]Total energy: 16719228.065192856
[2022-04-10 12:46:44.642488]Total energy: 16717397.011422105
[2022-04-10 12:48:02.590246]Total energy: 16746360.215263415
[2022-04-10 12:49:20.514712]Total energy: 16728760.11786157
[2022-04-10 12:51:04.940067]Total energy: 16722388.956641333
[2022-04-10 12:52:59.040234]Total energy: 16726648.651092948
[2022-04-10 12:54:19.389214]Total energy: 16730252.07667842
[2022-04-10 12:55:37.517910]Total energy: 16719494.684038034
[2022-04-10 12:56:56.814956]Total energy: 16722991.451707436
[2022-04-10 12:58:16.149456]Total energy: 16721853.03223189
[2022-04-10 12:59:38.687668]Total energy: 16746656.938715413
[2022-04-10 13:01:06.479522]Total energy: 16737126.47555116
[2022-04-10 13:02:40.369235]Total energy: 16731463.576032879
[2022-04-10 13:04:17.710493]Total energy: 16744967.910285667
[2022-04-10 13:05:49.170338]Total energy: 16741212.35649206
[2022-04-10 13:07:28.099368]Total energy: 16730105.175109372
[2022-04-10 13:09:09.431360]Total energy: 16725979.901951237
[2022-04-10 13:10:38.515045]Total energy: 16726791.785371266
[2022-04-10 13:11:57.333767]Total energy: 16727727.493610673
[2022-04-10 13:13:15.285485]Total energy: 16723303.097856538
[2022-04-10 13:14:34.046223]Total energy: 16739390.645533603
[2022-04-10 13:15:52.256523]Total energy: 16733271.578491835
[2022-04-10 13:17:10.703903]Total energy: 16743730.904994484
[2022-04-10 13:18:28.856398]Total energy: 16726036.327545552
[2022-04-10 13:19:47.954868]Total energy: 16736615.062098766
[2022-04-10 13:21:14.833490]Total energy: 16719630.843635563
[2022-04-10 13:22:41.545493]Total energy: 16725067.380714739
[2022-04-10 13:23:59.883628]Total energy: 16722956.937800853
[2022-04-10 13:25:18.329995]Total energy: 16736300.761348652
[2022-04-10 13:26:36.476049]Total energy: 16715223.341315472
[2022-04-10 13:27:56.578366]Total energy: 16725251.969281191
[2022-04-10 13:29:17.059005]Total energy: 16717625.872074107
[2022-04-10 13:30:35.135891]Total energy: 16726053.902672982
[2022-04-10 13:31:53.119768]Total energy: 16733592.458371626
[2022-04-10 13:33:11.006319]Total energy: 16740993.309048118
[2022-04-10 13:34:29.899476]Total energy: 16738041.960039027
[2022-04-10 13:35:48.008977]Total energy: 16730473.696661575
[2022-04-10 13:37:08.643910]Total energy: 16730777.29870116
[2022-04-10 13:38:26.590526]Total energy: 16732439.299594596
[2022-04-10 13:39:44.507210]Total energy: 16735671.12472818
[2022-04-10 13:41:13.750934]Total energy: 16738990.879674008
[2022-04-10 13:42:53.792318]Total energy: 16714062.203410605
[2022-04-10 13:44:22.198121]Total energy: 16737513.437305931
[2022-04-10 13:45:40.969686]Total energy: 16728603.065667346
[2022-04-10 13:46:59.370464]Total energy: 16730019.449704617
[2022-04-10 13:48:19.360544]Total energy: 16730598.822162705
[2022-04-10 13:49:38.102525]Total energy: 16742601.132693969
[2022-04-10 13:51:23.777907]Total energy: 16735116.427787887
[2022-04-10 13:53:09.531161]Total energy: 16714299.46647022
[2022-04-10 13:54:39.289093]Total energy: 16734957.429893257
[2022-04-10 13:55:57.340754]Total energy: 16733240.762346985
[2022-04-10 13:57:16.237931]Total energy: 16731218.840807404
[2022-04-10 13:58:33.967625]Total energy: 16718733.945462529
[2022-04-10 13:59:51.097544]Total energy: 16734256.54021867
[2022-04-10 14:01:09.516236]Total energy: 16727570.263265943
[2022-04-10 14:02:26.184476]Total energy: 16751056.813393168
[2022-04-10 14:03:45.051854]Total energy: 16711716.294156797
[2022-04-10 14:05:02.901089]Total energy: 16718462.970517917
[2022-04-10 14:06:20.448237]Total energy: 16742769.584338404
[2022-04-10 14:07:41.644420]Total energy: 16741554.926554998
[2022-04-10 14:08:59.202105]Total energy: 16724970.927949926
[2022-04-10 14:10:16.518118]Total energy: 16724018.355801031
[2022-04-10 14:11:34.590829]Total energy: 16721843.642354028
[2022-04-10 14:12:52.535644]Total energy: 16725871.843510764
[2022-04-10 14:14:11.848837]Total energy: 16737497.665279444
[2022-04-10 14:15:30.752386]Total energy: 16718248.56123971
[2022-04-10 14:16:49.783682]Total energy: 16752590.073540336
[2022-04-10 14:18:08.161411]Total energy: 16718628.826817652
[2022-04-10 14:19:27.986260]Total energy: 16741705.033994416
[2022-04-10 14:20:57.619515]Total energy: 16724000.075389693
[2022-04-10 14:22:28.007493]Total energy: 16733658.618864454
[2022-04-10 14:23:46.489900]Total energy: 16722205.768613458
[2022-04-10 14:25:05.726249]Total energy: 16726298.896559615
[2022-04-10 14:26:24.290825]Total energy: 16741335.13956852
[2022-04-10 14:27:42.128881]Total energy: 16732992.11980752
[2022-04-10 14:29:00.625033]Total energy: 16723733.936936278
[2022-04-10 14:30:20.509477]Total energy: 16734351.238670714
[2022-04-10 14:31:46.496615]Total energy: 16721257.804157978
[2022-04-10 14:33:19.560181]Total energy: 16741615.792778771
[2022-04-10 14:34:44.973554]Total energy: 16749833.15685258
[2022-04-10 14:36:03.288832]Total energy: 16748200.72854448
[2022-04-10 14:37:22.051453]Total energy: 16742967.456381965
[2022-04-10 14:38:41.854786]Total energy: 16740011.040226704
[2022-04-10 14:40:15.182067]Total energy: 16751085.496926421
[2022-04-10 14:41:46.437308]Total energy: 16738157.391131228
[2022-04-10 14:43:12.334078]Total energy: 16731809.631896464
[2022-04-10 14:44:32.348309]Total energy: 16744525.401830118
[2022-04-10 14:45:51.604861]Total energy: 16723628.694679307
[2022-04-10 14:47:10.861342]Total energy: 16722211.794899652
[2022-04-10 14:48:30.884417]Total energy: 16721652.336530391
[2022-04-10 14:49:49.821377]Total energy: 16733806.056159196
[2022-04-10 14:51:19.834165]Total energy: 16716400.737248119
[2022-04-10 14:52:57.018415]Total energy: 16733119.241817864
[2022-04-10 14:54:24.638980]Total energy: 16722165.99319113
[2022-04-10 14:55:43.430848]Total energy: 16717626.152584508
[2022-04-10 14:57:03.903599]Total energy: 16737827.558928732
[2022-04-10 14:58:23.313538]Total energy: 16737378.461052991
[2022-04-10 14:59:43.653634]Total energy: 16736420.317383312
[2022-04-10 15:01:05.129393]Total energy: 16730210.325897079
[2022-04-10 15:02:26.496793]Total energy: 16718833.9505813
[2022-04-10 15:03:48.753141]Total energy: 16734958.349231606
[2022-04-10 15:05:11.058742]Total energy: 16716316.742162835
[2022-04-10 15:06:33.222513]Total energy: 16736960.68445848
[2022-04-10 15:07:53.856237]Total energy: 16724444.099973122
[2022-04-10 15:09:14.315814]Total energy: 16716492.569753194
[2022-04-10 15:10:34.282919]Total energy: 16723733.518893542
[2022-04-10 15:11:54.134334]Total energy: 16733412.727820775
[2022-04-10 15:13:14.086215]Total energy: 16728311.858040089
[2022-04-10 15:14:34.699449]Total energy: 16713041.13588905
[2022-04-10 15:15:53.675893]Total energy: 16737053.874593116
[2022-04-10 15:17:10.996759]Total energy: 16734279.180080649
[2022-04-10 15:18:29.301179]Total energy: 16732215.327941768
[2022-04-10 15:19:48.529882]Total energy: 16718690.605226487
[2022-04-10 15:21:33.945750]Total energy: 16742773.79639463
[2022-04-10 15:23:22.551602]Total energy: 16714487.246966785
[2022-04-10 15:24:57.315150]Total energy: 16728604.484387752
[2022-04-10 15:26:31.045954]Total energy: 16727609.185853504
[2022-04-10 15:28:02.991393]Total energy: 16738450.117070796
[2022-04-10 15:29:30.865834]Total energy: 16729066.403244177
[2022-04-10 15:30:51.243436]Total energy: 16726606.595012592
[2022-04-10 15:32:09.717341]Total energy: 16725064.36645892
[2022-04-10 15:33:28.151337]Total energy: 16722505.481423816
[2022-04-10 15:34:46.160348]Total energy: 16746390.102517085
[2022-04-10 15:36:07.152459]Total energy: 16732580.543973785
[2022-04-10 15:37:30.471836]Total energy: 16725950.021020573
[2022-04-10 15:38:48.939335]Total energy: 16718154.150317052
[2022-04-10 15:40:05.662408]Total energy: 16734756.48439257
[2022-04-10 15:41:31.271081]Total energy: 16741806.416031573
[2022-04-10 15:43:07.202338]Total energy: 16710664.447157498
[2022-04-10 15:44:32.484324]Total energy: 16741630.88666544
[2022-04-10 15:45:48.733621]Total energy: 16716231.017255643
[2022-04-10 15:47:05.657622]Total energy: 16722463.441402838
[2022-04-10 15:48:21.729633]Total energy: 16740187.020053735
[2022-04-10 15:49:38.511099]Total energy: 16729670.723667717
[2022-04-10 15:51:02.398507]Total energy: 16726841.13373735
[2022-04-10 15:52:33.400371]Total energy: 16734907.79574608
[2022-04-10 15:54:07.103094]Total energy: 16739478.458964452
[2022-04-10 15:55:34.134208]Total energy: 16735646.717867054
[2022-04-10 15:56:53.822945]Total energy: 16738829.804080436
[2022-04-10 15:58:11.055801]Total energy: 16730106.731408823
[2022-04-10 15:59:31.250407]Total energy: 16721313.653844297
[2022-04-10 16:00:51.507047]Total energy: 16717239.54921196
[2022-04-10 16:02:13.787186]Total energy: 16732304.603760181
[2022-04-10 16:03:35.249868]Total energy: 16740346.225781793
[2022-04-10 16:04:55.144106]Total energy: 16736003.924623402
[2022-04-10 16:06:16.286072]Total energy: 16719007.386257516
[2022-04-10 16:07:36.752226]Total energy: 16737333.555458944
[2022-04-10 16:08:56.848348]Total energy: 16716701.19246141
[2022-04-10 16:10:16.038120]Total energy: 16724999.472001748
[2022-04-10 16:12:03.811361]Total energy: 16720429.005330523
[2022-04-10 16:13:43.454067]Total energy: 16739100.581433123
[2022-04-10 16:15:12.442583]Total energy: 16729306.944409983
[2022-04-10 16:16:33.439225]Total energy: 16742993.470273918
[2022-04-10 16:17:56.586683]Total energy: 16728235.158574166
[2022-04-10 16:19:16.103085]Total energy: 16730584.385746937
[2022-04-10 16:21:00.411489]Total energy: 16721085.451579005
[2022-04-10 16:22:28.539633]Total energy: 16747128.166402204
[2022-04-10 16:23:49.144527]Total energy: 16722771.877466789
[2022-04-10 16:25:11.467815]Total energy: 16730744.091836888
[2022-04-10 16:26:32.016740]Total energy: 16724681.35239507
[2022-04-10 16:27:53.670181]Total energy: 16728605.429726856
[2022-04-10 16:29:15.720911]Total energy: 16746213.214404644
[2022-04-10 16:31:03.130208]Total energy: 16730455.643805258
[2022-04-10 16:32:45.567942]Total energy: 16714932.171005417
[2022-04-10 16:34:06.453423]Total energy: 16730659.753119083
[2022-04-10 16:35:27.303885]Total energy: 16718358.375068836
[2022-04-10 16:36:47.348139]Total energy: 16727081.83397945
[2022-04-10 16:38:06.620227]Total energy: 16723423.487137469
[2022-04-10 16:39:27.197087]Total energy: 16733854.57221666
[2022-04-10 16:40:52.254427]Total energy: 16738494.623630255
[2022-04-10 16:42:24.847873]Total energy: 16721853.374895046
[2022-04-10 16:43:56.371255]Total energy: 16728793.646991475
[2022-04-10 16:45:23.438639]Total energy: 16736381.482772507
[2022-04-10 16:46:56.429906]Total energy: 16736885.837181484
[2022-04-10 16:48:28.268392]Total energy: 16744991.379947131
[2022-04-10 16:49:53.637254]Total energy: 16743375.773851335
[2022-04-10 16:51:12.452483]Total energy: 16738568.293353362
[2022-04-10 16:52:29.603024]Total energy: 16720018.581085315
[2022-04-10 16:53:49.862035]Total energy: 16725082.522997234
[2022-04-10 16:55:09.559089]Total energy: 16729600.310658388
[2022-04-10 16:56:27.023293]Total energy: 16737125.763454568
[2022-04-10 16:57:44.844218]Total energy: 16734671.967003994
[2022-04-10 16:59:01.612113]Total energy: 16716974.200086173
[2022-04-10 17:00:19.468951]Total energy: 16726649.414811254
[2022-04-10 17:01:47.896739]Total energy: 16733826.290424788
[2022-04-10 17:04:15.628757]Total energy: 16722014.398787234
[2022-04-10 17:05:33.646943]Total energy: 16733067.112918777
[2022-04-10 17:06:51.051105]Total energy: 16732534.349441122
[2022-04-10 17:08:09.744456]Total energy: 16724981.881526615
[2022-04-10 17:09:27.787351]Total energy: 16729520.430762589
[2022-04-10 17:11:09.941397]Total energy: 16749458.823947707
[2022-04-10 17:12:55.360680]Total energy: 16725578.00304089
[2022-04-10 17:14:33.070861]Total energy: 16744232.547154944
[2022-04-10 17:16:11.061183]Total energy: 16737946.843845787
[2022-04-10 17:17:51.753044]Total energy: 16736774.715419577
[2022-04-10 17:19:17.193336]Total energy: 16724672.933204353
[2022-04-10 17:20:43.384917]Total energy: 16746676.648346715
[2022-04-10 17:22:13.595867]Total energy: 16719419.194766512
[2022-04-10 17:23:41.021793]Total energy: 16745519.838949425
[2022-04-10 17:24:59.399886]Total energy: 16739477.423575697
[2022-04-10 17:26:15.511685]Total energy: 16724648.53851497
[2022-04-10 17:27:30.798877]Total energy: 16719039.44730413
[2022-04-10 17:28:46.846620]Total energy: 16712314.172144366
[2022-04-10 17:30:04.544408]Total energy: 16732112.66134245
[2022-04-10 17:31:35.432281]Total energy: 16727677.94841056
[2022-04-10 17:33:08.810769]Total energy: 16722960.55146614
[2022-04-10 17:34:44.767059]Total energy: 16746104.1432172
[2022-04-10 17:36:23.708895]Total energy: 16725757.8127356
[2022-04-10 17:37:50.581293]Total energy: 16741397.127663283
[2022-04-10 17:39:07.273871]Total energy: 16726805.498158656
[2022-04-10 17:40:24.669129]Total energy: 16734932.53930485
[2022-04-10 17:41:41.268478]Total energy: 16739573.975350361
[2022-04-10 17:42:56.554649]Total energy: 16747902.330956107
[2022-04-10 17:44:11.996251]Total energy: 16739185.398148188
[2022-04-10 17:45:27.810871]Total energy: 16734600.208708437
[2022-04-10 17:46:43.485971]Total energy: 16719819.163055943
[2022-04-10 17:48:00.170073]Total energy: 16731219.804726576
[2022-04-10 17:49:17.206210]Total energy: 16726819.337756898
[2022-04-10 17:50:45.983040]Total energy: 16717203.985012358
[2022-04-10 17:52:27.049936]Total energy: 16724859.632645784
[2022-04-10 17:53:51.412473]Total energy: 16727783.2834742
[2022-04-10 17:55:08.401005]Total energy: 16740564.52634611
[2022-04-10 17:56:24.281444]Total energy: 16732384.450786233
[2022-04-10 17:57:39.627861]Total energy: 16711455.786924422
[2022-04-10 17:58:55.423784]Total energy: 16737238.890228663
[2022-04-10 18:00:11.138059]Total energy: 16729454.704252684
[2022-04-10 18:01:52.960190]Total energy: 16732561.868901024
[2022-04-10 18:03:40.461287]Total energy: 16740548.522493374
[2022-04-10 18:05:08.525537]Total energy: 16727737.502920302
[2022-04-10 18:06:25.436079]Total energy: 16725692.178511435
[2022-04-10 18:07:41.139999]Total energy: 16722940.145215249
[2022-04-10 18:08:58.095874]Total energy: 16741517.71417806
[2022-04-10 18:10:15.014128]Total energy: 16724250.718402887
[2022-04-10 18:12:07.238703]Total energy: 16727215.441696765
[2022-04-10 18:13:54.658286]Total energy: 16738943.72838321
[2022-04-10 18:15:33.508030]Total energy: 16728688.54241455
[2022-04-10 18:16:59.091297]Total energy: 16722256.550940815
[2022-04-10 18:18:15.573996]Total energy: 16713740.213225408
[2022-04-10 18:19:30.588493]Total energy: 16736849.401305515
[2022-04-10 18:21:10.952331]Total energy: 16734098.488615725
[2022-04-10 18:23:02.574955]Total energy: 16733435.401872868
[2022-04-10 18:24:24.306494]Total energy: 16745462.089284567
[2022-04-10 18:25:42.621520]Total energy: 16727035.42537723
[2022-04-10 18:26:56.684583]Total energy: 16723740.942282416
[2022-04-10 18:28:12.407854]Total energy: 16739785.600706248
