initial: 113 - diverse_no_blind_seed
[2022-04-12 09:24:12.280476]Total energy: 18973189.526785806
[2022-04-12 09:25:33.420163]Total energy: 18952378.12022236
[2022-04-12 09:26:54.785604]Total energy: 18950301.755441565
[2022-04-12 09:28:16.090243]Total energy: 18927512.62984543
[2022-04-12 09:29:37.333593]Total energy: 18932962.101664823
[2022-04-12 09:31:07.063935]Total energy: 18937500.996401574
[2022-04-12 09:32:31.596640]Total energy: 18952259.33428578
[2022-04-12 09:33:53.221023]Total energy: 18950019.830926243
[2022-04-12 09:35:14.055659]Total energy: 18941271.9973812
[2022-04-12 09:36:34.644342]Total energy: 18941395.421348754
[2022-04-12 09:37:55.409941]Total energy: 18924175.55315883
[2022-04-12 09:39:16.264131]Total energy: 18943795.373454794
[2022-04-12 09:40:55.616521]Total energy: 18943708.201080486
[2022-04-12 09:42:25.681064]Total energy: 18979673.275618702
[2022-04-12 09:43:46.136706]Total energy: 18941781.630570102
[2022-04-12 09:45:06.508777]Total energy: 18945580.68874099
[2022-04-12 09:46:26.574101]Total energy: 18951203.42131926
[2022-04-12 09:47:46.964912]Total energy: 18947450.40691364
[2022-04-12 09:49:07.543376]Total energy: 18956557.899734277
[2022-04-12 09:50:41.894332]Total energy: 18944054.32015032
[2022-04-12 09:52:22.814814]Total energy: 18937615.58824382
[2022-04-12 09:53:44.984211]Total energy: 18927844.520634364
[2022-04-12 09:55:08.888310]Total energy: 18939359.287849326
[2022-04-12 09:56:29.691535]Total energy: 18945801.039929844
[2022-04-12 09:57:52.427754]Total energy: 18922958.171304457
[2022-04-12 09:59:14.916414]Total energy: 18965208.819042724
[2022-04-12 10:00:47.508391]Total energy: 18946620.841727942
[2022-04-12 10:02:23.995281]Total energy: 18939632.192528058
[2022-04-12 10:03:45.010701]Total energy: 18958075.193431977
[2022-04-12 10:05:10.924823]Total energy: 18947013.98660177
[2022-04-12 10:06:32.480926]Total energy: 18959033.566236466
[2022-04-12 10:07:53.529198]Total energy: 18943343.113792572
[2022-04-12 10:09:13.942914]Total energy: 18964809.007471617
[2022-04-12 10:10:44.936644]Total energy: 18928074.7342737
[2022-04-12 10:12:08.524532]Total energy: 18948162.148199096
[2022-04-12 10:13:32.242189]Total energy: 18938039.028160956
[2022-04-12 10:14:52.069709]Total energy: 18942721.927185744
[2022-04-12 10:16:13.697790]Total energy: 18948230.388678644
[2022-04-12 10:17:34.232998]Total energy: 18927455.689483307
[2022-04-12 10:18:54.115430]Total energy: 18957796.964747425
[2022-04-12 10:20:14.195298]Total energy: 18894777.618922144
[2022-04-12 10:21:36.799639]Total energy: 18936076.583068043
[2022-04-12 10:22:57.947423]Total energy: 18959223.4682555
[2022-04-12 10:24:18.819101]Total energy: 18944990.699446157
[2022-04-12 10:25:40.524576]Total energy: 18937642.304202873
[2022-04-12 10:27:01.090850]Total energy: 18941346.88558505
[2022-04-12 10:28:22.022351]Total energy: 18953914.984991837
[2022-04-12 10:29:43.137726]Total energy: 18963687.031178612
[2022-04-12 10:31:03.846138]Total energy: 18938505.505498827
[2022-04-12 10:32:24.893079]Total energy: 18932409.84792082
[2022-04-12 10:33:45.472427]Total energy: 18955208.904943474
[2022-04-12 10:35:05.462772]Total energy: 18966143.070812516
[2022-04-12 10:36:28.033452]Total energy: 18945939.083190598
[2022-04-12 10:37:48.225638]Total energy: 18946083.071249623
[2022-04-12 10:39:12.426122]Total energy: 18966426.09285307
[2022-04-12 10:40:34.496606]Total energy: 18953199.092748802
[2022-04-12 10:41:56.729107]Total energy: 18969862.951246586
[2022-04-12 10:43:17.305928]Total energy: 18954643.546150766
[2022-04-12 10:44:38.472411]Total energy: 18957991.37583131
[2022-04-12 10:45:58.673689]Total energy: 18932670.36304061
[2022-04-12 10:47:22.686134]Total energy: 18912063.130315702
[2022-04-12 10:48:45.671944]Total energy: 18962836.925060567
[2022-04-12 10:50:06.044728]Total energy: 18937420.381811123
[2022-04-12 10:51:34.967242]Total energy: 18917073.883453783
[2022-04-12 10:52:57.090675]Total energy: 18925313.78499638
[2022-04-12 10:54:25.034084]Total energy: 18935886.15716833
[2022-04-12 10:55:45.343799]Total energy: 18944698.061522324
[2022-04-12 10:57:06.864382]Total energy: 18969145.93058161
[2022-04-12 10:58:29.761287]Total energy: 18961466.33514089
[2022-04-12 10:59:50.944879]Total energy: 18924696.438447926
[2022-04-12 11:01:14.442205]Total energy: 18982353.044036377
[2022-04-12 11:02:35.936349]Total energy: 18939944.75724835
[2022-04-12 11:03:57.233231]Total energy: 18931581.45741165
[2022-04-12 11:05:19.097642]Total energy: 18949846.19282581
[2022-04-12 11:06:40.110907]Total energy: 18940109.3125628
[2022-04-12 11:08:01.721445]Total energy: 18929612.565918863
[2022-04-12 11:09:22.360391]Total energy: 18942755.05984957
[2022-04-12 11:10:57.749616]Total energy: 18936903.45651629
[2022-04-12 11:12:29.244820]Total energy: 18951844.890008435
[2022-04-12 11:13:50.001960]Total energy: 18957810.470139522
[2022-04-12 11:15:10.356514]Total energy: 18973064.31104447
[2022-04-12 11:16:31.138610]Total energy: 18955073.60712348
[2022-04-12 11:17:51.195246]Total energy: 18933746.988805063
[2022-04-12 11:19:11.438787]Total energy: 18938072.919517454
[2022-04-12 11:20:44.686996]Total energy: 18935172.29500089
[2022-04-12 11:22:27.915567]Total energy: 18942869.677380968
[2022-04-12 11:23:48.605031]Total energy: 18923108.295940153
[2022-04-12 11:25:08.389944]Total energy: 18922526.030015524
[2022-04-12 11:26:29.695415]Total energy: 18972902.543531187
[2022-04-12 11:27:49.967530]Total energy: 18962534.836990196
[2022-04-12 11:29:11.206119]Total energy: 18950576.86434135
[2022-04-12 11:30:45.161665]Total energy: 18945748.97509112
[2022-04-12 11:32:20.660486]Total energy: 18945256.747582555
[2022-04-12 11:33:40.977787]Total energy: 18911761.913050186
[2022-04-12 11:35:04.103172]Total energy: 18933849.01342656
[2022-04-12 11:36:24.680547]Total energy: 18965361.200482972
[2022-04-12 11:37:45.003073]Total energy: 18959112.322653346
[2022-04-12 11:39:06.748252]Total energy: 18937088.218180142
[2022-04-12 11:40:39.289464]Total energy: 18927421.69409686
[2022-04-12 11:42:10.754900]Total energy: 18949431.295113444
[2022-04-12 11:43:33.829079]Total energy: 18988159.453611106
[2022-04-12 11:44:54.392422]Total energy: 18950929.83559606
[2022-04-12 11:46:14.690908]Total energy: 18954480.444658842
[2022-04-12 11:47:35.010047]Total energy: 18964347.94600751
[2022-04-12 11:48:58.914278]Total energy: 18931416.80434895
[2022-04-12 11:50:19.182833]Total energy: 18965569.71287637
[2022-04-12 11:52:07.925120]Total energy: 18949129.555280395
[2022-04-12 11:53:37.006624]Total energy: 18970200.375056125
[2022-04-12 11:54:58.714695]Total energy: 18969204.131445765
[2022-04-12 11:56:19.750761]Total energy: 18971515.112967875
[2022-04-12 11:57:47.364749]Total energy: 18949277.393859453
[2022-04-12 11:59:07.598801]Total energy: 18956413.374644864
[2022-04-12 12:00:46.342580]Total energy: 18923286.520661782
[2022-04-12 12:02:30.191139]Total energy: 18928030.511027392
[2022-04-12 12:03:53.737302]Total energy: 18963642.19809234
[2022-04-12 12:05:13.799508]Total energy: 18930151.884434167
[2022-04-12 12:06:34.846522]Total energy: 18914811.726062287
[2022-04-12 12:07:55.484513]Total energy: 18954145.049482707
[2022-04-12 12:09:19.120866]Total energy: 18949158.216786068
[2022-04-12 12:10:45.154894]Total energy: 18925356.8990071
[2022-04-12 12:12:07.038431]Total energy: 18938890.78226801
[2022-04-12 12:13:28.289850]Total energy: 18992116.79460444
[2022-04-12 12:14:48.484690]Total energy: 18928882.566092048
[2022-04-12 12:16:11.413950]Total energy: 18936739.00258839
[2022-04-12 12:17:32.386964]Total energy: 18939625.072347287
[2022-04-12 12:18:54.662758]Total energy: 18943546.874737512
[2022-04-12 12:20:14.729607]Total energy: 18961153.81174697
[2022-04-12 12:21:37.534546]Total energy: 18996802.47587655
[2022-04-12 12:22:59.194196]Total energy: 18938621.078547675
[2022-04-12 12:24:23.354122]Total energy: 18934547.82246037
[2022-04-12 12:25:42.033885]Total energy: 18964954.458155956
[2022-04-12 12:27:01.373602]Total energy: 18949453.443283074
[2022-04-12 12:28:22.320626]Total energy: 18935895.3324554
[2022-04-12 12:29:38.553791]Total energy: 18917389.888835818
[2022-04-12 12:31:12.826812]Total energy: 18921631.344939187
[2022-04-12 12:32:36.587601]Total energy: 18912279.193577573
[2022-04-12 12:34:02.283209]Total energy: 18934983.258815456
[2022-04-12 12:35:21.039554]Total energy: 18937158.330746807
[2022-04-12 12:36:39.669173]Total energy: 18962575.086448237
[2022-04-12 12:38:00.728649]Total energy: 18936589.074816912
[2022-04-12 12:39:23.473359]Total energy: 18937183.81829479
[2022-04-12 12:40:51.601529]Total energy: 18945185.841595672
[2022-04-12 12:42:13.387895]Total energy: 18957590.931064527
[2022-04-12 12:43:33.691032]Total energy: 18931792.48972659
[2022-04-12 12:44:52.410904]Total energy: 18952779.50762954
[2022-04-12 12:46:09.928297]Total energy: 18957513.68644376
[2022-04-12 12:47:28.067543]Total energy: 18944899.863797568
[2022-04-12 12:48:47.287232]Total energy: 18952392.155307222
[2022-04-12 12:50:06.268884]Total energy: 18934925.87106482
[2022-04-12 12:51:29.557978]Total energy: 18954718.579612583
[2022-04-12 12:52:50.062647]Total energy: 18952098.21972088
[2022-04-12 12:54:09.414803]Total energy: 18924875.233722396
[2022-04-12 12:55:29.551007]Total energy: 18958940.879965078
[2022-04-12 12:56:50.773963]Total energy: 18939393.385228053
[2022-04-12 12:58:09.554482]Total energy: 18968322.679490775
[2022-04-12 12:59:28.768057]Total energy: 18969007.899199393
[2022-04-12 13:01:01.957296]Total energy: 18945604.768156115
[2022-04-12 13:02:22.142451]Total energy: 18924248.237820625
[2022-04-12 13:03:42.289005]Total energy: 18946093.064352043
[2022-04-12 13:05:00.791086]Total energy: 18988756.901564226
[2022-04-12 13:06:24.111465]Total energy: 18937240.73983007
[2022-04-12 13:07:47.073041]Total energy: 18919532.022883862
[2022-04-12 13:09:06.177265]Total energy: 18962031.33817796
[2022-04-12 13:10:27.163337]Total energy: 18935446.64769477
[2022-04-12 13:11:55.429418]Total energy: 18940084.94668988
[2022-04-12 13:13:16.461043]Total energy: 18935110.280563112
[2022-04-12 13:14:34.723294]Total energy: 18941844.73035457
[2022-04-12 13:15:52.869233]Total energy: 18925983.828819767
[2022-04-12 13:17:11.553368]Total energy: 18945682.873606127
[2022-04-12 13:18:29.231143]Total energy: 18951846.078898173
[2022-04-12 13:19:48.674962]Total energy: 18957343.196259994
[2022-04-12 13:21:05.332846]Total energy: 18941262.563552078
[2022-04-12 13:22:29.577661]Total energy: 18967309.883447014
[2022-04-12 13:23:53.415506]Total energy: 18938481.711813115
[2022-04-12 13:25:12.488362]Total energy: 18941890.7573077
[2022-04-12 13:26:32.377809]Total energy: 18906480.82046861
[2022-04-12 13:27:52.115542]Total energy: 18941628.31563989
[2022-04-12 13:29:10.971712]Total energy: 18954170.6585539
[2022-04-12 13:30:46.961322]Total energy: 18944629.081334848
[2022-04-12 13:32:10.063700]Total energy: 18956141.87129464
[2022-04-12 13:33:29.569533]Total energy: 18937045.89647522
[2022-04-12 13:34:50.049356]Total energy: 18946624.77596081
[2022-04-12 13:38:39.042336]Total energy: 18928509.063202266
[2022-04-12 13:39:57.626878]Total energy: 18966554.87288465
[2022-04-12 13:41:21.842900]Total energy: 18946546.745420672
[2022-04-12 13:42:42.692692]Total energy: 18970612.944246083
[2022-04-12 13:44:00.771150]Total energy: 18955396.681747086
[2022-04-12 13:45:20.472636]Total energy: 18919257.19443406
[2022-04-12 13:46:42.489752]Total energy: 18960811.47628373
[2022-04-12 13:48:03.672693]Total energy: 18938521.053097017
[2022-04-12 13:49:23.915403]Total energy: 18931912.51029571
[2022-04-12 13:50:56.662945]Total energy: 18960988.792308297
[2022-04-12 13:52:32.155570]Total energy: 18940913.594949644
[2022-04-12 13:53:57.144794]Total energy: 18973410.00770466
[2022-04-12 13:55:26.092132]Total energy: 18970859.983425297
[2022-04-12 13:56:47.912233]Total energy: 18968510.298965145
[2022-04-12 13:58:08.588683]Total energy: 18946034.92003895
[2022-04-12 13:59:33.162891]Total energy: 18978786.89794479
[2022-04-12 14:00:58.278180]Total energy: 18942793.483290616
[2022-04-12 14:02:18.270154]Total energy: 18941174.60797078
[2022-04-12 14:03:38.398496]Total energy: 18940897.069846712
[2022-04-12 14:04:56.581445]Total energy: 18954684.77825671
[2022-04-12 14:06:16.486337]Total energy: 18932548.768389132
[2022-04-12 14:07:56.312273]Total energy: 18916461.248118013
[2022-04-12 14:09:16.721279]Total energy: 18941551.07306512
[2022-04-12 14:10:51.346552]Total energy: 18955489.375522606
[2022-04-12 14:12:18.984049]Total energy: 18941269.424265943
[2022-04-12 14:13:41.209305]Total energy: 18983612.084936064
[2022-04-12 14:15:07.247423]Total energy: 18921582.457349572
[2022-04-12 14:16:27.163797]Total energy: 18955255.53573161
[2022-04-12 14:17:48.516839]Total energy: 18942078.359194692
[2022-04-12 14:19:10.071487]Total energy: 18929224.27604763
[2022-04-12 14:20:45.308140]Total energy: 18961478.257729836
[2022-04-12 14:22:19.622130]Total energy: 18927127.682297528
[2022-04-12 14:23:50.353947]Total energy: 18964444.993614875
[2022-04-12 14:25:11.244819]Total energy: 18942218.96497521
[2022-04-12 14:26:29.950721]Total energy: 18965494.501226265
[2022-04-12 14:27:50.241538]Total energy: 18963658.12846012
[2022-04-12 14:29:09.729683]Total energy: 18964173.969733983
[2022-04-12 14:30:48.881011]Total energy: 18943020.74134419
[2022-04-12 14:32:25.244067]Total energy: 18981927.207517035
[2022-04-12 14:33:46.914074]Total energy: 18943773.49629253
[2022-04-12 14:35:10.727375]Total energy: 18914775.00296979
[2022-04-12 14:36:32.713559]Total energy: 18943906.06768796
[2022-04-12 14:37:54.086608]Total energy: 18938246.248248607
[2022-04-12 14:39:15.720669]Total energy: 18955801.858224303
[2022-04-12 14:40:51.881036]Total energy: 18927494.949012283
[2022-04-12 14:42:15.776154]Total energy: 18941768.68718349
[2022-04-12 14:43:37.678890]Total energy: 18933243.95662148
[2022-04-12 14:44:56.035207]Total energy: 18938261.2667042
[2022-04-12 14:46:13.653147]Total energy: 18927024.684479207
[2022-04-12 14:47:35.373146]Total energy: 18941131.353071403
[2022-04-12 14:48:55.510646]Total energy: 18942579.631284278
[2022-04-12 14:50:14.295073]Total energy: 18957438.445943702
[2022-04-12 14:51:34.230084]Total energy: 18947548.48510686
[2022-04-12 14:52:53.820155]Total energy: 18941787.274033092
[2022-04-12 14:54:15.283976]Total energy: 18965181.01562431
[2022-04-12 14:55:33.496741]Total energy: 18940348.168003827
[2022-04-12 14:56:56.904709]Total energy: 18937395.4642193
[2022-04-12 14:58:15.975726]Total energy: 18946148.785740588
[2022-04-12 14:59:34.002866]Total energy: 18953210.978021685
[2022-04-12 15:01:04.818808]Total energy: 18942078.948197037
[2022-04-12 15:02:25.307970]Total energy: 18932235.417369053
[2022-04-12 15:03:43.851208]Total energy: 18921031.085775424
[2022-04-12 15:05:03.602959]Total energy: 18938128.997872245
[2022-04-12 15:06:22.430426]Total energy: 18918760.074157104
[2022-04-12 15:07:35.929138]Total energy: 18958338.668916896
[2022-04-12 15:08:49.883369]Total energy: 18944325.177506592
[2022-04-12 15:10:04.545450]Total energy: 18946364.923771642
[2022-04-12 15:11:23.753002]Total energy: 18926647.030999526
[2022-04-12 15:12:42.078870]Total energy: 18962483.49471009
[2022-04-12 15:13:59.778489]Total energy: 18934012.932861343
[2022-04-12 15:15:16.756302]Total energy: 18917244.148067787
[2022-04-12 15:16:36.809686]Total energy: 18950084.686718795
[2022-04-12 15:17:56.324311]Total energy: 18933083.090798624
[2022-04-12 15:19:12.686363]Total energy: 18983618.284516223
[2022-04-12 15:20:42.111791]Total energy: 18937875.3644035
[2022-04-12 15:22:02.612611]Total energy: 18914581.573474564
[2022-04-12 15:23:21.710638]Total energy: 18954111.070951477
[2022-04-12 15:24:38.408106]Total energy: 18944487.17559683
[2022-04-12 15:25:53.762560]Total energy: 18934299.303424247
[2022-04-12 15:27:14.004247]Total energy: 18914552.038531695
[2022-04-12 15:28:30.730713]Total energy: 18916054.88973512
[2022-04-12 15:29:51.576571]Total energy: 18929588.60074732
[2022-04-12 15:31:13.890851]Total energy: 18922785.93313989
[2022-04-12 15:32:38.169515]Total energy: 18954857.394250263
[2022-04-12 15:33:57.835900]Total energy: 18952455.9173232
[2022-04-12 15:35:16.068536]Total energy: 18937887.595456567
[2022-04-12 15:36:33.623552]Total energy: 18926037.97809316
[2022-04-12 15:37:56.935023]Total energy: 18959029.05294658
[2022-04-12 15:39:15.519221]Total energy: 18983712.252867952
[2022-04-12 15:40:33.526365]Total energy: 18937840.559739653
[2022-04-12 15:41:50.879092]Total energy: 18931998.04466458
[2022-04-12 15:43:09.240844]Total energy: 18966624.62551043
[2022-04-12 15:44:30.037593]Total energy: 18947541.565522954
[2022-04-12 15:45:48.962894]Total energy: 18906127.48318708
[2022-04-12 15:47:07.492289]Total energy: 18953032.89458535
[2022-04-12 15:48:23.841471]Total energy: 18968878.820073992
[2022-04-12 15:49:39.323687]Total energy: 18950866.813419033
[2022-04-12 15:51:04.294300]Total energy: 18934967.891091216
[2022-04-12 15:52:22.074836]Total energy: 18932812.81674287
[2022-04-12 15:53:45.676375]Total energy: 18933157.560287483
[2022-04-12 15:55:08.770718]Total energy: 18947083.270518437
[2022-04-12 15:56:31.375892]Total energy: 18921015.246913854
[2022-04-12 15:57:47.315687]Total energy: 18943056.927297868
[2022-04-12 15:59:03.515101]Total energy: 18930774.47678158
[2022-04-12 16:00:26.469413]Total energy: 18937883.96863771
[2022-04-12 16:01:46.245184]Total energy: 18982522.991693657
[2022-04-12 16:03:36.371681]Total energy: 18967451.878478423
[2022-04-12 16:04:51.915333]Total energy: 18935644.402231634
[2022-04-12 16:06:06.670525]Total energy: 18953667.934108917
[2022-04-12 16:07:25.809997]Total energy: 18939262.440727744
[2022-04-12 16:08:43.024837]Total energy: 18955745.366001956
[2022-04-12 16:10:01.962094]Total energy: 18941623.229454264
[2022-04-12 16:11:26.480136]Total energy: 18946629.20491326
[2022-04-12 16:12:53.519428]Total energy: 18926170.74350351
[2022-04-12 16:14:08.101079]Total energy: 18954887.52791856
[2022-04-12 16:15:25.379420]Total energy: 18934902.165637754
[2022-04-12 16:16:46.923517]Total energy: 18919962.539898414
[2022-04-12 16:18:04.872899]Total energy: 18953760.28813821
[2022-04-12 16:19:20.420065]Total energy: 18927631.254889425
[2022-04-12 16:20:51.984861]Total energy: 18957952.44895869
[2022-04-12 16:22:19.763327]Total energy: 18979344.192225035
[2022-04-12 16:23:41.059364]Total energy: 18930799.595654473
[2022-04-12 16:24:58.379629]Total energy: 18960048.360510565
[2022-04-12 16:26:14.960231]Total energy: 18940980.1097267
[2022-04-12 16:27:33.101993]Total energy: 18936043.31308909
[2022-04-12 16:28:49.882225]Total energy: 18925346.66473599
[2022-04-12 16:30:06.974524]Total energy: 18941536.079498492
[2022-04-12 16:31:30.557108]Total energy: 18920282.283692926
[2022-04-12 16:32:58.189111]Total energy: 18944866.32843758
[2022-04-12 16:34:13.911591]Total energy: 18939576.5997628
[2022-04-12 16:35:29.234402]Total energy: 18941874.859065887
[2022-04-12 16:36:45.025071]Total energy: 18946867.208233465
[2022-04-12 16:38:04.609561]Total energy: 18974992.147921313
[2022-04-12 16:39:23.110652]Total energy: 18928491.648029726
[2022-04-12 16:40:59.404280]Total energy: 18973865.661725346
[2022-04-12 16:42:52.203327]Total energy: 18945041.968115892
[2022-04-12 16:44:21.744695]Total energy: 18965794.45002494
[2022-04-12 16:45:36.813086]Total energy: 18920839.639532898
[2022-04-12 16:46:54.029885]Total energy: 18942412.32922212
[2022-04-12 16:48:11.977314]Total energy: 18954230.997544408
[2022-04-12 16:49:32.920047]Total energy: 18947146.476961084
[2022-04-12 16:50:58.278014]Total energy: 18971770.493638083
[2022-04-12 16:52:16.394788]Total energy: 18922225.378850028
[2022-04-12 16:53:32.812895]Total energy: 18936184.82925704
[2022-04-12 16:54:51.664701]Total energy: 18956598.948403604
[2022-04-12 16:56:08.327433]Total energy: 18917733.6747243
[2022-04-12 16:57:25.600760]Total energy: 18946816.103454657
[2022-04-12 16:58:42.312433]Total energy: 18973381.506234646
[2022-04-12 16:59:59.769714]Total energy: 18923132.1554654
[2022-04-12 17:01:20.787256]Total energy: 18967045.132460427
[2022-04-12 17:02:46.091593]Total energy: 18952649.20534206
[2022-04-12 17:04:02.739767]Total energy: 18924120.668610737
[2022-04-12 17:05:20.125449]Total energy: 18950153.584046148
[2022-04-12 17:06:36.289239]Total energy: 18937293.39149457
[2022-04-12 17:07:52.419014]Total energy: 18925276.53144678
[2022-04-12 17:09:07.161891]Total energy: 18931999.330260847
[2022-04-12 17:11:22.663833]Total energy: 18959524.5109121
[2022-04-12 17:13:01.235796]Total energy: 18916825.117463607
[2022-04-12 17:14:25.417816]Total energy: 18956888.748950854
[2022-04-12 17:15:39.546740]Total energy: 18963852.046240807
[2022-04-12 17:16:57.530209]Total energy: 18915848.457812272
[2022-04-12 17:18:14.715447]Total energy: 18951524.431648098
[2022-04-12 17:19:30.277421]Total energy: 18974622.0310108
[2022-04-12 17:21:02.802987]Total energy: 18955374.697149158
[2022-04-12 17:22:35.647163]Total energy: 18916296.37613662
[2022-04-12 17:23:53.112766]Total energy: 18944168.36588857
[2022-04-12 17:25:10.661911]Total energy: 18943725.582652863
[2022-04-12 17:26:25.574631]Total energy: 18951587.381364234
[2022-04-12 17:27:45.243209]Total energy: 18929904.23251772
[2022-04-12 17:29:01.150020]Total energy: 18947491.38579416
[2022-04-12 17:30:16.630807]Total energy: 18953259.19830842
[2022-04-12 17:31:40.949493]Total energy: 18971476.4019564
[2022-04-12 17:32:57.991716]Total energy: 18908748.755653247
[2022-04-12 17:34:16.251871]Total energy: 18955146.101901323
[2022-04-12 17:35:34.607166]Total energy: 18958356.60180607
[2022-04-12 17:36:52.545969]Total energy: 18939428.07770185
[2022-04-12 17:38:11.800245]Total energy: 18947148.755873423
[2022-04-12 17:39:27.685897]Total energy: 18933654.209007833
[2022-04-12 17:40:47.616701]Total energy: 18964900.855838586
[2022-04-12 17:42:11.182109]Total energy: 18945895.485648908
[2022-04-12 17:43:28.794986]Total energy: 19007695.565407187
[2022-04-12 17:44:46.610707]Total energy: 18952696.845863465
[2022-04-12 17:46:05.809370]Total energy: 18968665.825240087
[2022-04-12 17:47:21.719868]Total energy: 18954666.16918333
[2022-04-12 17:48:39.775570]Total energy: 18946734.599248234
[2022-04-12 17:49:57.037012]Total energy: 18959245.275364228
[2022-04-12 17:51:26.818978]Total energy: 18954917.190437187
[2022-04-12 17:52:49.821476]Total energy: 18908234.635710962
[2022-04-12 17:54:09.445663]Total energy: 18956961.325149193
[2022-04-12 17:55:25.599087]Total energy: 18927686.438551158
[2022-04-12 17:56:44.188983]Total energy: 18926274.055099014
[2022-04-12 17:58:02.341660]Total energy: 18917776.111901518
[2022-04-12 17:59:19.339319]Total energy: 18942899.666364737
[2022-04-12 18:00:44.952768]Total energy: 18965085.17308533
[2022-04-12 18:02:13.990112]Total energy: 18965152.618236132
[2022-04-12 18:03:32.096990]Total energy: 18951952.83032039
[2022-04-12 18:04:48.354924]Total energy: 18959713.457333114
[2022-04-12 18:06:05.957822]Total energy: 18961150.374247883
[2022-04-12 18:07:20.882346]Total energy: 18934826.182586562
[2022-04-12 18:08:37.399630]Total energy: 18980421.92675705
[2022-04-12 18:09:52.678206]Total energy: 18929496.189037398
[2022-04-12 18:11:30.208013]Total energy: 18982932.94902944
[2022-04-12 18:12:51.011193]Total energy: 18938729.146993518
[2022-04-12 18:14:07.898505]Total energy: 18960873.42953596
[2022-04-12 18:15:22.970693]Total energy: 18941181.2144918
[2022-04-12 18:16:40.243701]Total energy: 18931374.097349092
[2022-04-12 18:17:58.267489]Total energy: 18946555.62511634
[2022-04-12 18:19:21.287711]Total energy: 18930382.751805454
[2022-04-12 18:20:53.225116]Total energy: 18968007.33514149
[2022-04-12 18:22:20.499350]Total energy: 18929695.70709885
[2022-04-12 18:23:41.960644]Total energy: 18929475.64026139
[2022-04-12 18:25:01.163627]Total energy: 18943209.613888957
[2022-04-12 18:26:16.292911]Total energy: 18938000.617971104
[2022-04-12 18:27:29.725924]Total energy: 18950196.609094817
[2022-04-12 18:28:48.085256]Total energy: 18966750.365672104
[2022-04-12 18:30:05.908513]Total energy: 18928072.597053885
[2022-04-12 18:31:41.744865]Total energy: 18950695.64367268
[2022-04-12 18:33:12.465994]Total energy: 18951313.204056494
[2022-04-12 18:34:29.077365]Total energy: 18947086.144648556
[2022-04-12 18:35:45.074402]Total energy: 18938681.354704928
[2022-04-12 18:37:01.707216]Total energy: 18947594.102072813
[2022-04-12 18:38:19.557864]Total energy: 18954620.34389218
[2022-04-12 18:39:34.585188]Total energy: 18949892.872016244
[2022-04-12 18:40:56.472209]Total energy: 18928263.703670215
[2022-04-12 18:42:13.769473]Total energy: 18967116.88949314
[2022-04-12 18:43:32.571030]Total energy: 18966272.536667272
[2022-04-12 18:44:49.766478]Total energy: 18981091.941467237
[2022-04-12 18:46:13.884389]Total energy: 18933948.206962883
[2022-04-12 18:47:32.544105]Total energy: 18973407.6860162
[2022-04-12 18:48:49.035269]Total energy: 18935169.375063784
[2022-04-12 18:50:04.460309]Total energy: 18936163.37446887
[2022-04-12 18:51:38.064533]Total energy: 18947319.343319733
[2022-04-12 18:53:09.467690]Total energy: 18940683.933947638
[2022-04-12 18:54:30.236847]Total energy: 18933832.20905352
[2022-04-12 18:55:45.851257]Total energy: 18924961.518326286
[2022-04-12 18:57:06.647266]Total energy: 18949885.401007574
[2022-04-12 18:58:21.531767]Total energy: 18920032.499818917
[2022-04-12 18:59:39.587864]Total energy: 18926734.976435848
[2022-04-12 19:00:58.519494]Total energy: 18942211.430140696
[2022-04-12 19:02:28.697952]Total energy: 18959172.494353272
[2022-04-12 19:03:48.334004]Total energy: 18951634.046833213
[2022-04-12 19:05:06.100844]Total energy: 18971471.676814843
[2022-04-12 19:06:21.620360]Total energy: 18967932.06930048
[2022-04-12 19:07:39.793631]Total energy: 18942770.161239084
[2022-04-12 19:08:57.625648]Total energy: 18948703.5221314
[2022-04-12 19:10:14.724288]Total energy: 18978299.885843053
[2022-04-12 19:11:36.332175]Total energy: 18952962.290845007
[2022-04-12 19:13:00.068511]Total energy: 18937234.355177272
[2022-04-12 19:14:19.397240]Total energy: 18929525.776781473
[2022-04-12 19:15:39.377501]Total energy: 18951746.815476928
[2022-04-12 19:16:57.487155]Total energy: 18906258.214449786
[2022-04-12 19:18:16.711658]Total energy: 18956433.644727316
[2022-04-12 19:19:33.044770]Total energy: 18939946.357428372
[2022-04-12 19:21:01.952198]Total energy: 18970802.035270777
[2022-04-12 19:22:23.838929]Total energy: 18950161.52928476
[2022-04-12 19:23:46.134751]Total energy: 18936873.613115016
[2022-04-12 19:25:04.527823]Total energy: 18922511.621261574
[2022-04-12 19:26:20.844971]Total energy: 18982431.315035377
[2022-04-12 19:27:36.358538]Total energy: 18971572.78682396
[2022-04-12 19:28:53.514815]Total energy: 18933669.02199397
[2022-04-12 19:30:11.078535]Total energy: 18941084.994203117
[2022-04-12 19:31:38.176313]Total energy: 18918948.752851672
[2022-04-12 19:32:57.638585]Total energy: 18967466.950750533
[2022-04-12 19:34:15.816557]Total energy: 18941038.353723466
[2022-04-12 19:35:34.694916]Total energy: 18973243.480497792
[2022-04-12 19:36:51.683762]Total energy: 18926558.36585932
[2022-04-12 19:38:10.420710]Total energy: 18967938.257480063
[2022-04-12 19:39:29.834728]Total energy: 18950196.467583887
[2022-04-12 19:41:05.182027]Total energy: 18961168.005154174
