initial: 100 - diverse_no_blind_seed
[2022-04-12 05:37:28.000592]Total energy: 18408608.84010598
[2022-04-12 05:38:45.030754]Total energy: 18393349.253406875
[2022-04-12 05:40:01.165027]Total energy: 18413655.11559379
[2022-04-12 05:41:21.225993]Total energy: 18394999.812902283
[2022-04-12 05:42:35.939797]Total energy: 18420585.242277935
[2022-04-12 05:43:49.354376]Total energy: 18403208.931551445
[2022-04-12 05:45:03.216540]Total energy: 18396334.430274
[2022-04-12 05:46:17.041080]Total energy: 18414700.30985443
[2022-04-12 05:47:33.431269]Total energy: 18409145.013871033
[2022-04-12 05:48:47.219566]Total energy: 18390892.210240345
[2022-04-12 05:50:00.878797]Total energy: 18400875.561345745
[2022-04-12 05:51:16.290403]Total energy: 18387960.957603153
[2022-04-12 05:52:31.478268]Total energy: 18409873.730168752
[2022-04-12 05:53:50.329891]Total energy: 18402514.38885667
[2022-04-12 05:55:04.319720]Total energy: 18406835.31370804
[2022-04-12 05:56:21.593801]Total energy: 18399735.151313346
[2022-04-12 05:57:37.380814]Total energy: 18401330.38997491
[2022-04-12 05:58:51.560368]Total energy: 18394655.236842263
[2022-04-12 06:00:05.909521]Total energy: 18412878.84830416
[2022-04-12 06:01:20.132891]Total energy: 18390940.658797137
[2022-04-12 06:02:35.764880]Total energy: 18408422.327991534
[2022-04-12 06:03:51.933577]Total energy: 18406776.77653554
[2022-04-12 06:05:07.438935]Total energy: 18403694.07065893
[2022-04-12 06:06:24.133308]Total energy: 18400435.524662595
[2022-04-12 06:07:38.691677]Total energy: 18409918.368235294
[2022-04-12 06:08:53.311681]Total energy: 18411392.87790244
[2022-04-12 06:10:07.176745]Total energy: 18391924.759764895
[2022-04-12 06:11:22.278578]Total energy: 18397448.46287986
[2022-04-12 06:12:40.880333]Total energy: 18401388.43356017
[2022-04-12 06:13:58.522383]Total energy: 18401512.813374456
[2022-04-12 06:15:13.785580]Total energy: 18403031.105072323
[2022-04-12 06:16:28.168174]Total energy: 18399499.714146826
[2022-04-12 06:17:44.419699]Total energy: 18400226.79393812
[2022-04-12 06:19:00.850877]Total energy: 18401057.14349703
[2022-04-12 06:20:14.919574]Total energy: 18403357.4319381
[2022-04-12 06:21:50.290088]Total energy: 18389904.035627402
[2022-04-12 06:23:10.722560]Total energy: 18398157.954437893
[2022-04-12 06:24:25.517007]Total energy: 18392524.73309567
[2022-04-12 06:25:38.515441]Total energy: 18403381.09952519
[2022-04-12 06:26:52.164284]Total energy: 18396001.513149187
[2022-04-12 06:28:06.033798]Total energy: 18410299.887942176
[2022-04-12 06:29:21.884924]Total energy: 18414815.261305384
[2022-04-12 06:30:42.217539]Total energy: 18400356.759539463
[2022-04-12 06:32:08.031255]Total energy: 18383022.409570374
[2022-04-12 06:33:25.393503]Total energy: 18389336.56836044
[2022-04-12 06:34:38.832142]Total energy: 18406041.66678632
[2022-04-12 06:35:55.998011]Total energy: 18389328.35951114
[2022-04-12 06:37:12.974208]Total energy: 18419862.753886648
[2022-04-12 06:38:32.016229]Total energy: 18392460.736957427
[2022-04-12 06:39:46.173263]Total energy: 18402463.456566602
[2022-04-12 06:41:06.800254]Total energy: 18393712.676640756
[2022-04-12 06:42:27.677866]Total energy: 18406864.27617301
[2022-04-12 06:43:41.914954]Total energy: 18405251.49473847
[2022-04-12 06:44:56.443092]Total energy: 18399330.71322247
[2022-04-12 06:46:10.976237]Total energy: 18392351.22515219
[2022-04-12 06:47:24.880560]Total energy: 18398441.37900876
[2022-04-12 06:48:38.746027]Total energy: 18407971.274026424
[2022-04-12 06:49:52.621281]Total energy: 18410822.75229936
[2022-04-12 06:51:22.197954]Total energy: 18416667.83745424
[2022-04-12 06:52:48.277377]Total energy: 18391896.411277477
[2022-04-12 06:54:05.270528]Total energy: 18402978.214120656
[2022-04-12 06:55:18.331272]Total energy: 18396273.321881752
[2022-04-12 06:57:07.921887]Total energy: 18411823.573920194
[2022-04-12 06:58:22.222179]Total energy: 18429483.94659041
[2022-04-12 06:59:35.713120]Total energy: 18398274.99248337
[2022-04-12 07:01:04.312641]Total energy: 18397037.92496473
[2022-04-12 07:02:38.063657]Total energy: 18395297.560043808
[2022-04-12 07:03:53.143141]Total energy: 18405022.574992213
[2022-04-12 07:05:08.116572]Total energy: 18413773.246624533
[2022-04-12 07:06:21.794387]Total energy: 18404674.720939033
[2022-04-12 07:07:36.101359]Total energy: 18393455.123192027
[2022-04-12 07:08:50.350119]Total energy: 18385925.884269293
[2022-04-12 07:10:06.403455]Total energy: 18390333.366611563
[2022-04-12 07:11:29.012541]Total energy: 18411437.701207854
[2022-04-12 07:12:53.544930]Total energy: 18386646.37890799
[2022-04-12 07:14:11.622687]Total energy: 18402822.223867226
[2022-04-12 07:15:26.387583]Total energy: 18390520.87369129
[2022-04-12 07:16:40.196998]Total energy: 18412228.93832071
[2022-04-12 07:17:53.764277]Total energy: 18405586.008357167
[2022-04-12 07:19:10.275926]Total energy: 18399123.7481002
[2022-04-12 07:20:56.026865]Total energy: 18417588.195447173
[2022-04-12 07:22:27.647385]Total energy: 18397829.19657965
[2022-04-12 07:23:43.399846]Total energy: 18409140.20714264
[2022-04-12 07:24:59.222481]Total energy: 18393571.599109903
[2022-04-12 07:26:12.690978]Total energy: 18386298.59643675
[2022-04-12 07:27:28.706804]Total energy: 18405575.010438327
[2022-04-12 07:28:47.251949]Total energy: 18398597.603018977
[2022-04-12 07:30:03.286587]Total energy: 18408241.089090414
[2022-04-12 07:31:42.920351]Total energy: 18425913.95322582
[2022-04-12 07:33:11.318351]Total energy: 18402362.94833242
[2022-04-12 07:34:27.433233]Total energy: 18399147.118081145
[2022-04-12 07:35:41.812777]Total energy: 18411637.271750797
[2022-04-12 07:36:56.562664]Total energy: 18400132.61699906
[2022-04-12 07:38:11.934145]Total energy: 18393140.42158666
[2022-04-12 07:39:26.476018]Total energy: 18396919.39807949
[2022-04-12 07:41:01.345921]Total energy: 18412736.94254317
[2022-04-12 07:42:35.179059]Total energy: 18394566.741113394
[2022-04-12 07:43:55.169963]Total energy: 18390356.867339604
[2022-04-12 07:45:11.061074]Total energy: 18386971.44089357
[2022-04-12 07:46:28.241822]Total energy: 18396370.5439434
[2022-04-12 07:47:46.421238]Total energy: 18427633.157571036
[2022-04-12 07:49:18.444356]Total energy: 18415594.10732485
[2022-04-12 07:50:55.229257]Total energy: 18413617.448564444
[2022-04-12 07:52:23.788626]Total energy: 18402487.61078017
[2022-04-12 07:53:39.503030]Total energy: 18416875.50377569
[2022-04-12 07:54:53.965135]Total energy: 18410010.191671044
[2022-04-12 07:56:10.559690]Total energy: 18395871.299026713
[2022-04-12 07:57:26.156628]Total energy: 18415093.653290708
[2022-04-12 07:58:40.770560]Total energy: 18407259.52786558
[2022-04-12 07:59:54.614358]Total energy: 18396444.595154665
[2022-04-12 08:01:16.569216]Total energy: 18397668.699317846
[2022-04-12 08:02:38.654663]Total energy: 18398325.530256193
[2022-04-12 08:03:55.643593]Total energy: 18413165.120585904
[2022-04-12 08:05:09.763128]Total energy: 18406857.964026753
[2022-04-12 08:06:24.171760]Total energy: 18414284.80736018
[2022-04-12 08:07:37.727481]Total energy: 18399570.462419286
[2022-04-12 08:08:51.640884]Total energy: 18399135.63232843
[2022-04-12 08:10:09.135367]Total energy: 18408408.835572347
[2022-04-12 08:11:36.234212]Total energy: 18407912.83365383
[2022-04-12 08:13:00.079399]Total energy: 18396347.7361253
[2022-04-12 08:14:17.059929]Total energy: 18408102.74792376
[2022-04-12 08:15:33.993221]Total energy: 18411164.233257648
[2022-04-12 08:16:48.200739]Total energy: 18391416.762905892
[2022-04-12 08:18:02.259789]Total energy: 18413577.079946704
[2022-04-12 08:19:17.127667]Total energy: 18405027.013169378
[2022-04-12 08:20:51.074445]Total energy: 18402136.01627825
[2022-04-12 08:22:40.500859]Total energy: 18402088.184048817
[2022-04-12 08:23:55.153855]Total energy: 18401001.149530865
[2022-04-12 08:25:09.219414]Total energy: 18393907.252782892
[2022-04-12 08:26:26.971882]Total energy: 18408363.399836283
[2022-04-12 08:27:41.776334]Total energy: 18403095.81503676
[2022-04-12 08:28:56.068456]Total energy: 18397272.89679299
[2022-04-12 08:30:10.080633]Total energy: 18401513.66414791
[2022-04-12 08:31:42.350120]Total energy: 18416205.31438086
[2022-04-12 08:33:05.726154]Total energy: 18400431.37779652
[2022-04-12 08:34:25.128903]Total energy: 18404803.81946355
[2022-04-12 08:35:47.430535]Total energy: 18398607.797973953
[2022-04-12 08:37:07.560538]Total energy: 18403330.82168238
[2022-04-12 08:38:26.778229]Total energy: 18406640.545855686
[2022-04-12 08:39:46.151377]Total energy: 18404760.350767527
[2022-04-12 08:41:24.457722]Total energy: 18378697.85261974
[2022-04-12 08:42:50.468409]Total energy: 18404323.065671023
[2022-04-12 08:44:07.151010]Total energy: 18407629.336053606
[2022-04-12 08:45:25.949655]Total energy: 18400497.175783597
[2022-04-12 08:46:41.772073]Total energy: 18409406.329177856
[2022-04-12 08:47:57.341433]Total energy: 18396291.786510672
[2022-04-12 08:49:13.444458]Total energy: 18412028.572180554
[2022-04-12 08:50:49.696473]Total energy: 18401917.09817842
[2022-04-12 08:52:21.228189]Total energy: 18397226.15322254
[2022-04-12 08:53:35.437862]Total energy: 18414536.74985142
[2022-04-12 08:54:49.584108]Total energy: 18395330.314534035
[2022-04-12 08:56:03.832293]Total energy: 18399950.448505614
[2022-04-12 08:57:21.322963]Total energy: 18425711.7721044
[2022-04-12 08:58:36.450898]Total energy: 18422332.304863956
[2022-04-12 08:59:54.066709]Total energy: 18400623.971884817
[2022-04-12 09:01:29.438240]Total energy: 18403108.930663504
[2022-04-12 09:02:45.485801]Total energy: 18404662.43017383
[2022-04-12 09:04:00.464366]Total energy: 18403812.046843953
[2022-04-12 09:05:15.567489]Total energy: 18394341.811077118
[2022-04-12 09:06:37.316911]Total energy: 18408326.0416733
[2022-04-12 09:07:56.662530]Total energy: 18393759.10544326
[2022-04-12 09:09:12.735024]Total energy: 18390634.103680078
[2022-04-12 09:10:48.826872]Total energy: 18415718.206994534
[2022-04-12 09:12:26.976510]Total energy: 18405901.9111364
[2022-04-12 09:13:53.490451]Total energy: 18413705.513578147
[2022-04-12 09:15:08.522400]Total energy: 18398000.502380874
[2022-04-12 09:16:25.577140]Total energy: 18383532.55220827
[2022-04-12 09:17:39.359859]Total energy: 18392743.444543857
[2022-04-12 09:18:54.287856]Total energy: 18393936.705881245
[2022-04-12 09:20:12.479004]Total energy: 18394728.74357566
[2022-04-12 09:21:36.454333]Total energy: 18413953.938982163
[2022-04-12 09:22:59.314249]Total energy: 18386441.46434106
[2022-04-12 09:24:15.946000]Total energy: 18426484.050240498
[2022-04-12 09:25:33.136013]Total energy: 18402374.983921763
[2022-04-12 09:26:50.122573]Total energy: 18408657.127895564
[2022-04-12 09:28:04.790053]Total energy: 18388594.472079262
[2022-04-12 09:29:19.592860]Total energy: 18391114.224271778
[2022-04-12 09:30:54.285324]Total energy: 18406838.22128385
[2022-04-12 09:32:19.260130]Total energy: 18404370.38588962
[2022-04-12 09:33:33.331243]Total energy: 18405804.39755321
[2022-04-12 09:34:46.167673]Total energy: 18397932.673088193
[2022-04-12 09:36:01.218916]Total energy: 18407504.501896914
[2022-04-12 09:37:15.276799]Total energy: 18415529.40994775
[2022-04-12 09:38:29.544505]Total energy: 18382370.74746586
[2022-04-12 09:39:43.377980]Total energy: 18405382.390870817
[2022-04-12 09:41:12.769192]Total energy: 18386867.83469833
[2022-04-12 09:42:30.559468]Total energy: 18410998.86464386
[2022-04-12 09:43:45.709039]Total energy: 18398783.457145836
[2022-04-12 09:45:01.156683]Total energy: 18394451.72069168
[2022-04-12 09:46:17.427633]Total energy: 18402239.040148616
[2022-04-12 09:47:35.266851]Total energy: 18413056.693916656
[2022-04-12 09:48:51.774553]Total energy: 18396488.118793175
[2022-04-12 09:50:05.184749]Total energy: 18405222.912225902
[2022-04-12 09:51:39.403378]Total energy: 18390590.73853452
[2022-04-12 09:53:08.501654]Total energy: 18395367.197823565
[2022-04-12 09:54:21.596699]Total energy: 18407681.008240126
[2022-04-12 09:55:34.729622]Total energy: 18396551.578388903
[2022-04-12 09:56:48.858476]Total energy: 18406683.761238657
[2022-04-12 09:58:05.460619]Total energy: 18385228.0447501
[2022-04-12 09:59:20.187216]Total energy: 18402434.11904555
[2022-04-12 10:00:51.628280]Total energy: 18390956.926916733
[2022-04-12 10:02:23.567625]Total energy: 18396253.40142592
[2022-04-12 10:03:38.471581]Total energy: 18404908.13988007
[2022-04-12 10:04:52.588657]Total energy: 18413230.89191477
[2022-04-12 10:06:05.576830]Total energy: 18411396.60305453
[2022-04-12 10:07:18.844085]Total energy: 18394858.863991994
[2022-04-12 10:08:34.841515]Total energy: 18398350.354931585
[2022-04-12 10:09:48.175471]Total energy: 18416595.09712809
[2022-04-12 10:11:08.437558]Total energy: 18407126.306654412
[2022-04-12 10:12:27.003373]Total energy: 18398863.32102743
[2022-04-12 10:13:42.200451]Total energy: 18410945.346876703
[2022-04-12 10:14:56.167228]Total energy: 18413315.41848419
[2022-04-12 10:16:09.934943]Total energy: 18404742.54099824
[2022-04-12 10:17:27.718291]Total energy: 18397937.867867555
[2022-04-12 10:18:44.348856]Total energy: 18414706.155106038
[2022-04-12 10:19:58.282939]Total energy: 18402059.13808568
[2022-04-12 10:21:14.644616]Total energy: 18410506.14993879
[2022-04-12 10:22:32.854853]Total energy: 18399357.79939453
[2022-04-12 10:23:51.150682]Total energy: 18403813.52295673
[2022-04-12 10:25:12.082703]Total energy: 18397297.866560392
[2022-04-12 10:26:31.510114]Total energy: 18404122.180877503
[2022-04-12 10:27:57.730837]Total energy: 18409701.399635922
[2022-04-12 10:29:19.037906]Total energy: 18404258.73777579
[2022-04-12 10:30:46.158068]Total energy: 18409909.502424777
[2022-04-12 10:32:12.754218]Total energy: 18415622.586533476
[2022-04-12 10:33:31.872559]Total energy: 18382393.657653544
[2022-04-12 10:34:48.599579]Total energy: 18404437.554757714
[2022-04-12 10:36:05.540528]Total energy: 18397795.663488444
[2022-04-12 10:37:24.709122]Total energy: 18397937.86292068
[2022-04-12 10:38:44.596977]Total energy: 18391306.895589035
[2022-04-12 10:40:04.985106]Total energy: 18402545.114131294
[2022-04-12 10:41:28.417469]Total energy: 18403270.54357818
[2022-04-12 10:42:48.487783]Total energy: 18407205.423526254
[2022-04-12 10:44:07.390986]Total energy: 18409265.163415857
[2022-04-12 10:45:26.437403]Total energy: 18394834.47042701
[2022-04-12 10:46:47.632844]Total energy: 18404300.164901514
[2022-04-12 10:48:04.388932]Total energy: 18415141.816072647
[2022-04-12 10:49:19.279195]Total energy: 18420066.230303645
[2022-04-12 10:50:51.213004]Total energy: 18402587.948980264
[2022-04-12 10:52:16.762983]Total energy: 18406059.52410912
[2022-04-12 10:53:37.424370]Total energy: 18411528.15370186
[2022-04-12 10:54:51.179817]Total energy: 18419048.186116077
[2022-04-12 10:56:03.812633]Total energy: 18403298.093522158
[2022-04-12 10:57:17.396004]Total energy: 18392290.12673162
[2022-04-12 10:58:30.326876]Total energy: 18398421.9234574
[2022-04-12 10:59:44.596379]Total energy: 18422859.18331957
[2022-04-12 11:01:11.541346]Total energy: 18389792.700144254
[2022-04-12 11:02:25.839198]Total energy: 18412163.757417165
[2022-04-12 11:03:40.522789]Total energy: 18404683.16384647
[2022-04-12 11:04:55.109872]Total energy: 18404583.99652831
[2022-04-12 11:06:09.416893]Total energy: 18395013.483466364
[2022-04-12 11:07:23.913226]Total energy: 18418093.709611077
[2022-04-12 11:08:37.844021]Total energy: 18409193.82619888
[2022-04-12 11:09:53.517219]Total energy: 18431544.701593567
[2022-04-12 11:11:14.842172]Total energy: 18399040.382734742
[2022-04-12 11:12:34.331790]Total energy: 18411341.23120341
[2022-04-12 11:13:48.511804]Total energy: 18394684.185135793
[2022-04-12 11:15:02.543116]Total energy: 18405027.993859034
[2022-04-12 11:16:17.246089]Total energy: 18403918.816188984
[2022-04-12 11:17:30.833183]Total energy: 18407090.221884646
[2022-04-12 11:18:45.155001]Total energy: 18404840.49139232
[2022-04-12 11:19:59.160709]Total energy: 18390641.8462865
[2022-04-12 11:21:20.424393]Total energy: 18395523.435077474
[2022-04-12 11:22:41.230818]Total energy: 18394707.773000848
[2022-04-12 11:23:57.757849]Total energy: 18393893.03433697
[2022-04-12 11:25:13.618120]Total energy: 18405727.655055
[2022-04-12 11:26:29.743467]Total energy: 18390532.04779069
[2022-04-12 11:27:47.152320]Total energy: 18411111.281442128
[2022-04-12 11:29:10.902034]Total energy: 18409439.759479623
[2022-04-12 11:30:48.009765]Total energy: 18400984.166517433
[2022-04-12 11:32:23.893190]Total energy: 18394886.37292681
[2022-04-12 11:33:46.713557]Total energy: 18403152.78334379
[2022-04-12 11:35:07.983457]Total energy: 18407698.886392288
[2022-04-12 11:36:28.031962]Total energy: 18400290.03906396
[2022-04-12 11:37:47.191155]Total energy: 18408838.25909376
[2022-04-12 11:39:06.659523]Total energy: 18405365.36608307
[2022-04-12 11:40:40.030587]Total energy: 18404135.16416517
[2022-04-12 11:42:12.309804]Total energy: 18396238.92194271
[2022-04-12 11:43:34.745635]Total energy: 18387604.451190468
[2022-04-12 11:44:55.793706]Total energy: 18396388.465326432
[2022-04-12 11:46:17.381355]Total energy: 18399900.660315413
[2022-04-12 11:47:38.249167]Total energy: 18403462.09850338
[2022-04-12 11:48:55.153294]Total energy: 18404038.58429041
[2022-04-12 11:50:10.803504]Total energy: 18386334.677686352
[2022-04-12 11:51:36.591716]Total energy: 18406596.411684457
[2022-04-12 11:53:00.163709]Total energy: 18388166.18069876
[2022-04-12 11:54:14.743469]Total energy: 18411015.43890218
[2022-04-12 11:55:28.471080]Total energy: 18406882.02057738
[2022-04-12 11:56:42.281893]Total energy: 18382957.41066159
[2022-04-12 11:58:05.131005]Total energy: 18397662.96393471
[2022-04-12 11:59:18.849371]Total energy: 18404359.432203587
[2022-04-12 12:00:51.572242]Total energy: 18395511.523393583
[2022-04-12 12:02:18.027536]Total energy: 18407035.914631594
[2022-04-12 12:03:35.793137]Total energy: 18415637.843154904
[2022-04-12 12:04:49.385373]Total energy: 18410941.426705036
[2022-04-12 12:06:02.441814]Total energy: 18412922.05119792
[2022-04-12 12:07:17.312031]Total energy: 18409229.071909532
[2022-04-12 12:08:30.568395]Total energy: 18418731.458135113
[2022-04-12 12:09:45.683899]Total energy: 18418434.010428376
[2022-04-12 12:11:05.470419]Total energy: 18396316.146023475
[2022-04-12 12:12:18.360146]Total energy: 18392492.919454318
[2022-04-12 12:13:30.894775]Total energy: 18411470.513640385
[2022-04-12 12:14:47.983759]Total energy: 18395187.591719955
[2022-04-12 12:16:05.157504]Total energy: 18415297.581377625
[2022-04-12 12:17:19.481185]Total energy: 18431359.241445966
[2022-04-12 12:18:35.192314]Total energy: 18400317.99334786
[2022-04-12 12:19:58.667647]Total energy: 18404025.598721966
[2022-04-12 12:21:27.146968]Total energy: 18400795.203461934
[2022-04-12 12:22:53.470681]Total energy: 18417434.53191651
[2022-04-12 12:24:10.462119]Total energy: 18405789.949094087
[2022-04-12 12:25:28.305629]Total energy: 18414909.249507215
[2022-04-12 12:26:49.344759]Total energy: 18399260.25126402
[2022-04-12 12:28:11.414998]Total energy: 18416221.40301156
[2022-04-12 12:29:32.790380]Total energy: 18412148.133534748
[2022-04-12 12:31:14.052130]Total energy: 18414202.76507551
[2022-04-12 12:32:51.560455]Total energy: 18405216.94744194
[2022-04-12 12:34:13.661545]Total energy: 18404585.93715948
[2022-04-12 12:35:37.371664]Total energy: 18418206.91925897
[2022-04-12 12:37:01.864639]Total energy: 18422389.143642865
[2022-04-12 12:38:22.889195]Total energy: 18401808.882246517
[2022-04-12 12:39:43.513406]Total energy: 18395978.285354123
[2022-04-12 12:41:14.778565]Total energy: 18409482.375602674
[2022-04-12 12:42:42.363650]Total energy: 18390792.72943948
[2022-04-12 12:44:03.156845]Total energy: 18395462.14496788
[2022-04-12 12:45:24.297306]Total energy: 18406931.650366068
[2022-04-12 12:46:42.255840]Total energy: 18399677.004722703
[2022-04-12 12:48:03.149696]Total energy: 18401514.25010417
[2022-04-12 12:49:27.465980]Total energy: 18392828.286279466
[2022-04-12 12:50:46.050265]Total energy: 18403923.541819938
[2022-04-12 12:52:13.751008]Total energy: 18402765.82053972
[2022-04-12 12:53:33.319165]Total energy: 18423972.81194773
[2022-04-12 12:54:57.345361]Total energy: 18389314.14847459
[2022-04-12 12:56:16.353406]Total energy: 18421789.10098414
[2022-04-12 12:57:34.925689]Total energy: 18385869.221479796
[2022-04-12 12:58:54.771346]Total energy: 18394180.239606258
[2022-04-12 13:00:14.847305]Total energy: 18408147.904174525
[2022-04-12 13:01:43.717143]Total energy: 18413751.845218014
[2022-04-12 13:03:12.400724]Total energy: 18413968.66147094
[2022-04-12 13:04:30.370937]Total energy: 18398551.72438755
[2022-04-12 13:05:45.723622]Total energy: 18412202.340466477
[2022-04-12 13:06:59.296827]Total energy: 18431076.896359295
[2022-04-12 13:08:14.110365]Total energy: 18396347.95400897
[2022-04-12 13:09:28.935922]Total energy: 18397659.8710749
[2022-04-12 13:11:02.332572]Total energy: 18399285.786398266
[2022-04-12 13:12:28.812786]Total energy: 18402074.49004151
[2022-04-12 13:13:43.759910]Total energy: 18390135.041099537
[2022-04-12 13:14:57.197544]Total energy: 18404675.719405133
[2022-04-12 13:16:11.473196]Total energy: 18394287.12324238
[2022-04-12 13:17:24.674507]Total energy: 18385348.13359514
[2022-04-12 13:18:39.607452]Total energy: 18412054.612339266
[2022-04-12 13:20:00.050788]Total energy: 18397465.363174032
[2022-04-12 13:21:16.946973]Total energy: 18391973.01435705
[2022-04-12 13:22:40.146770]Total energy: 18409042.03578233
[2022-04-12 13:23:57.315473]Total energy: 18394458.615898315
[2022-04-12 13:25:13.097985]Total energy: 18394572.907956664
[2022-04-12 13:26:31.517965]Total energy: 18402857.905766815
[2022-04-12 13:27:47.775354]Total energy: 18406008.726940047
[2022-04-12 13:29:04.242074]Total energy: 18391554.09477203
[2022-04-12 13:30:20.055790]Total energy: 18399759.928655457
[2022-04-12 13:31:51.351433]Total energy: 18403062.687121738
[2022-04-12 13:33:09.569124]Total energy: 18403461.430404164
[2022-04-12 13:34:29.415222]Total energy: 18393565.155989002
[2022-04-12 13:35:49.101942]Total energy: 18407541.46582838
[2022-04-12 13:39:34.941515]Total energy: 18409552.69847484
[2022-04-12 13:40:59.244417]Total energy: 18410008.335110076
[2022-04-12 13:42:22.233505]Total energy: 18402403.333094507
[2022-04-12 13:43:42.129834]Total energy: 18404742.973106522
[2022-04-12 13:45:02.771230]Total energy: 18409684.306422677
[2022-04-12 13:46:22.164315]Total energy: 18393943.977119908
[2022-04-12 13:47:46.416529]Total energy: 18398368.530435964
[2022-04-12 13:49:07.319279]Total energy: 18415567.480849806
[2022-04-12 13:50:47.535028]Total energy: 18410075.866132513
[2022-04-12 13:52:33.739395]Total energy: 18404505.533027608
[2022-04-12 13:54:00.478378]Total energy: 18407746.026970103
[2022-04-12 13:55:29.846849]Total energy: 18391805.182771206
[2022-04-12 13:56:52.150270]Total energy: 18411442.568995334
[2022-04-12 13:58:13.755067]Total energy: 18413436.464310773
[2022-04-12 13:59:35.011535]Total energy: 18422083.223741893
[2022-04-12 14:00:58.851462]Total energy: 18401885.668300517
[2022-04-12 14:02:19.004746]Total energy: 18401258.404595673
[2022-04-12 14:03:39.613860]Total energy: 18395049.653484616
[2022-04-12 14:05:00.044872]Total energy: 18404536.824820817
[2022-04-12 14:06:18.495593]Total energy: 18403382.119526327
[2022-04-12 14:08:06.452357]Total energy: 18405715.816104297
[2022-04-12 14:09:28.805451]Total energy: 18404888.427360054
[2022-04-12 14:11:06.756224]Total energy: 18396391.888289638
[2022-04-12 14:12:30.878556]Total energy: 18407830.651553616
[2022-04-12 14:13:52.015621]Total energy: 18398048.33426371
[2022-04-12 14:15:15.872426]Total energy: 18400106.005071037
[2022-04-12 14:16:37.398090]Total energy: 18403724.97012897
[2022-04-12 14:17:58.726920]Total energy: 18408829.050281916
[2022-04-12 14:19:22.933698]Total energy: 18404316.807882793
[2022-04-12 14:20:56.378507]Total energy: 18398978.491323292
[2022-04-12 14:22:26.419906]Total energy: 18400598.286242235
[2022-04-12 14:23:55.105760]Total energy: 18395861.843958344
[2022-04-12 14:25:15.878726]Total energy: 18408017.027045026
[2022-04-12 14:26:35.541169]Total energy: 18402114.658354163
[2022-04-12 14:27:54.468280]Total energy: 18403109.215414077
[2022-04-12 14:29:17.068314]Total energy: 18400704.684073813
[2022-04-12 14:30:56.660471]Total energy: 18408885.69554371
[2022-04-12 14:32:23.710263]Total energy: 18392842.985698655
[2022-04-12 14:33:39.152118]Total energy: 18394206.49036871
[2022-04-12 14:34:56.868871]Total energy: 18416735.680695668
[2022-04-12 14:36:14.177918]Total energy: 18394704.241540104
[2022-04-12 14:37:31.773987]Total energy: 18410412.233145554
[2022-04-12 14:38:48.280988]Total energy: 18407760.816106286
[2022-04-12 14:40:03.673907]Total energy: 18392133.794120047
[2022-04-12 14:41:25.382469]Total energy: 18400744.590456165
[2022-04-12 14:42:46.577010]Total energy: 18413687.138263892
[2022-04-12 14:44:07.125733]Total energy: 18401940.83046508
[2022-04-12 14:45:21.749700]Total energy: 18399756.85307938
[2022-04-12 14:46:37.151527]Total energy: 18402102.244937155
[2022-04-12 14:47:52.464839]Total energy: 18398037.37743891
[2022-04-12 14:49:07.257690]Total energy: 18397664.61311954
[2022-04-12 14:50:20.753274]Total energy: 18384443.66124221
[2022-04-12 14:51:40.092723]Total energy: 18418373.17627594
[2022-04-12 14:52:54.618648]Total energy: 18383432.187179457
[2022-04-12 14:54:13.247464]Total energy: 18397258.6531039
[2022-04-12 14:55:28.137847]Total energy: 18386134.41666087
[2022-04-12 14:56:43.338141]Total energy: 18410254.90448988
[2022-04-12 14:57:56.330681]Total energy: 18401173.928974357
[2022-04-12 14:59:10.508931]Total energy: 18396126.299409315
[2022-04-12 15:00:31.451089]Total energy: 18394546.750847124
[2022-04-12 15:02:00.416020]Total energy: 18371509.6284957
[2022-04-12 15:03:16.054082]Total energy: 18410843.52951049
[2022-04-12 15:04:29.031117]Total energy: 18400032.870449577
[2022-04-12 15:05:44.718531]Total energy: 18413909.40283942
[2022-04-12 15:06:59.874643]Total energy: 18408399.432811197
[2022-04-12 15:08:18.911331]Total energy: 18409780.45157039
[2022-04-12 15:09:42.594316]Total energy: 18409599.063880518
[2022-04-12 15:11:05.072506]Total energy: 18400821.95316248
[2022-04-12 15:12:26.456794]Total energy: 18393369.393369887
[2022-04-12 15:13:45.661804]Total energy: 18402870.820732288
[2022-04-12 15:15:05.588196]Total energy: 18404862.451077074
[2022-04-12 15:16:26.940825]Total energy: 18391727.216223143
[2022-04-12 15:17:50.147479]Total energy: 18396343.687438205
[2022-04-12 15:19:11.706380]Total energy: 18417953.229592185
[2022-04-12 15:20:53.259581]Total energy: 18406592.821104057
[2022-04-12 15:22:32.087307]Total energy: 18406480.421902888
[2022-04-12 15:23:53.193985]Total energy: 18406384.991975673
[2022-04-12 15:25:16.333255]Total energy: 18391961.336843688
[2022-04-12 15:26:34.998897]Total energy: 18401055.408445105
[2022-04-12 15:27:54.442385]Total energy: 18424259.699384987
[2022-04-12 15:29:13.303650]Total energy: 18400735.418897115
[2022-04-12 15:30:36.348489]Total energy: 18391786.346450623
[2022-04-12 15:31:56.126417]Total energy: 18397971.882639922
[2022-04-12 15:33:19.302119]Total energy: 18391115.269444652
[2022-04-12 15:34:36.313716]Total energy: 18416744.830871526
[2022-04-12 15:35:55.339244]Total energy: 18400533.62216313
[2022-04-12 15:37:24.738602]Total energy: 18397624.52188037
[2022-04-12 15:38:49.776907]Total energy: 18417669.353960704
