initial: 102 - optimal_only_seed
[2022-04-10 16:00:49.465659]Total energy: 41911396.87248294
[2022-04-10 16:02:18.549234]Total energy: 41872359.42309811
[2022-04-10 16:03:49.962210]Total energy: 41914660.7185891
[2022-04-10 16:05:21.472098]Total energy: 41883143.29675166
[2022-04-10 16:06:49.667407]Total energy: 41910098.35020348
[2022-04-10 16:08:22.238678]Total energy: 41868031.985922426
[2022-04-10 16:09:53.389784]Total energy: 41881892.41287144
[2022-04-10 16:11:34.987136]Total energy: 41892191.05872261
[2022-04-10 16:13:26.996948]Total energy: 41886063.27404505
[2022-04-10 16:15:07.258108]Total energy: 41894586.35744522
[2022-04-10 16:16:37.986663]Total energy: 41936513.220413424
[2022-04-10 16:18:10.391405]Total energy: 41880277.6785991
[2022-04-10 16:19:40.923804]Total energy: 41936709.68274807
[2022-04-10 16:21:30.129223]Total energy: 41882855.00476032
[2022-04-10 16:23:01.871473]Total energy: 41960709.19782464
[2022-04-10 16:24:34.080500]Total energy: 41877393.35328227
[2022-04-10 16:26:05.535528]Total energy: 41922253.92984925
[2022-04-10 16:27:38.826721]Total energy: 41871170.873004064
[2022-04-10 16:29:09.449865]Total energy: 41920754.74939179
[2022-04-10 16:31:08.561830]Total energy: 41971515.39016849
[2022-04-10 16:33:00.183113]Total energy: 41925647.639873974
[2022-04-10 16:34:32.085911]Total energy: 41879337.56110592
[2022-04-10 16:36:01.800251]Total energy: 41920106.05714765
[2022-04-10 16:37:31.701896]Total energy: 41912923.412127264
[2022-04-10 16:39:03.951316]Total energy: 41877783.517185256
[2022-04-10 16:40:57.784892]Total energy: 41905136.61193948
[2022-04-10 16:42:54.935455]Total energy: 41899894.24472464
[2022-04-10 16:44:43.401692]Total energy: 41868012.252869405
[2022-04-10 16:46:33.222441]Total energy: 41876362.106916115
[2022-04-10 16:48:22.135520]Total energy: 41959228.30852051
[2022-04-10 16:50:01.289531]Total energy: 41850334.67055826
[2022-04-10 16:51:34.125380]Total energy: 41924120.72637314
[2022-04-10 16:53:04.824981]Total energy: 41849628.471568
[2022-04-10 16:54:35.425587]Total energy: 41888252.47022146
[2022-04-10 16:56:04.160290]Total energy: 41871682.65064102
[2022-04-10 16:57:33.901752]Total energy: 41873941.59479032
[2022-04-10 16:59:04.216575]Total energy: 41891558.94061763
[2022-04-10 17:00:54.752409]Total energy: 41852367.35639543
[2022-04-10 17:03:51.138629]Total energy: 41905808.126641884
[2022-04-10 17:05:21.583131]Total energy: 41916874.146316625
[2022-04-10 17:06:52.495559]Total energy: 41926198.16415941
[2022-04-10 17:08:22.297791]Total energy: 41942166.23054159
[2022-04-10 17:09:47.181556]Total energy: 41819868.241906084
[2022-04-10 17:11:26.465549]Total energy: 41877949.179276444
[2022-04-10 17:13:02.274933]Total energy: 41894156.96615625
[2022-04-10 17:14:40.630162]Total energy: 41896293.0898281
[2022-04-10 17:16:33.844279]Total energy: 41877636.9432322
[2022-04-10 17:18:09.746289]Total energy: 41884679.88764025
[2022-04-10 17:19:39.775393]Total energy: 41878936.651192285
[2022-04-10 17:21:20.778255]Total energy: 41939228.68934658
[2022-04-10 17:23:01.019833]Total energy: 41855085.096724555
[2022-04-10 17:24:31.229607]Total energy: 41878066.52022519
[2022-04-10 17:26:02.614572]Total energy: 41912742.283896215
[2022-04-10 17:27:32.686957]Total energy: 41902271.79976025
[2022-04-10 17:29:02.129012]Total energy: 41899169.00844567
[2022-04-10 17:30:59.373028]Total energy: 41839920.813295215
[2022-04-10 17:33:01.219340]Total energy: 41942933.520890824
[2022-04-10 17:34:44.485360]Total energy: 41858008.930341825
[2022-04-10 17:36:33.472906]Total energy: 41954435.988150604
[2022-04-10 17:38:11.565032]Total energy: 41887105.577436246
[2022-04-10 17:39:42.301631]Total energy: 41902549.310024634
[2022-04-10 17:41:13.100967]Total energy: 41882820.45221988
[2022-04-10 17:42:43.467831]Total energy: 41900239.811476864
[2022-04-10 17:44:12.376262]Total energy: 41934030.26228086
[2022-04-10 17:45:33.464131]Total energy: 41945079.94891834
[2022-04-10 17:46:53.031319]Total energy: 41982845.373599455
[2022-04-10 17:48:13.387168]Total energy: 41903345.82268991
[2022-04-10 17:49:31.759775]Total energy: 41914720.00636961
[2022-04-10 17:50:49.849826]Total energy: 41941123.635131374
[2022-04-10 17:52:07.941141]Total energy: 41973370.51347809
[2022-04-10 17:53:25.506300]Total energy: 41908542.97804866
[2022-04-10 17:54:44.155373]Total energy: 41911727.31084663
[2022-04-10 17:56:02.958577]Total energy: 41934651.61917398
[2022-04-10 17:57:20.753002]Total energy: 41888202.38354448
[2022-04-10 17:58:38.596407]Total energy: 41901334.19076179
[2022-04-10 17:59:56.642492]Total energy: 41899827.278852776
[2022-04-10 18:01:40.216755]Total energy: 41933251.24204264
[2022-04-10 18:03:27.856002]Total energy: 41849600.66567236
[2022-04-10 18:04:54.899442]Total energy: 41862631.042257845
[2022-04-10 18:06:13.565023]Total energy: 41861672.578420214
[2022-04-10 18:07:31.645744]Total energy: 41893172.45488386
[2022-04-10 18:08:49.631575]Total energy: 41860277.23587519
[2022-04-10 18:10:07.436189]Total energy: 41918723.23911418
[2022-04-10 18:11:43.969767]Total energy: 41869739.1433024
[2022-04-10 18:13:21.543173]Total energy: 41864912.31712887
[2022-04-10 18:15:01.301291]Total energy: 41972749.69861519
[2022-04-10 18:16:31.601543]Total energy: 41869064.38090718
[2022-04-10 18:17:52.885611]Total energy: 41870379.90305299
[2022-04-10 18:19:11.541267]Total energy: 41915691.84696042
[2022-04-10 18:20:53.690851]Total energy: 41885990.459841594
[2022-04-10 18:22:49.224269]Total energy: 41871275.92425735
[2022-04-10 18:24:30.972810]Total energy: 41901222.31454299
[2022-04-10 18:26:03.355742]Total energy: 41840856.02530538
[2022-04-10 18:27:27.982564]Total energy: 41909448.17117489
[2022-04-10 18:28:49.756633]Total energy: 41915573.5092887
[2022-04-10 18:30:11.751306]Total energy: 41914025.33141983
[2022-04-10 18:31:41.886656]Total energy: 41973498.462263025
[2022-04-10 18:33:19.863739]Total energy: 41887446.279898345
[2022-04-10 18:34:55.994058]Total energy: 41865983.5433592
[2022-04-10 18:36:20.838026]Total energy: 41900924.74112678
[2022-04-10 18:37:41.216241]Total energy: 41862032.142729916
[2022-04-10 18:39:04.314616]Total energy: 41941579.1544215
[2022-04-10 18:41:04.304614]Total energy: 41909465.57710274
[2022-04-10 18:42:58.748802]Total energy: 41905205.42248158
[2022-04-10 18:44:42.672133]Total energy: 41930410.87542504
[2022-04-10 18:46:12.031363]Total energy: 41931059.31599314
[2022-04-10 18:47:32.358264]Total energy: 41842317.65889406
[2022-04-10 18:48:54.057320]Total energy: 41869167.951081
[2022-04-10 18:50:15.495290]Total energy: 41945742.94659828
[2022-04-10 18:52:01.246012]Total energy: 41889686.72289596
[2022-04-10 18:53:32.256906]Total energy: 41875259.549389645
[2022-04-10 18:54:53.423285]Total energy: 41919823.51670395
[2022-04-10 18:56:14.601661]Total energy: 41913503.0081014
[2022-04-10 18:57:35.344021]Total energy: 41923399.180719785
[2022-04-10 18:58:55.541404]Total energy: 41952249.17237329
[2022-04-10 19:00:18.240794]Total energy: 41838323.57746916
[2022-04-10 19:02:20.631300]Total energy: 41878181.592729434
[2022-04-10 19:04:09.910321]Total energy: 41868769.84331229
[2022-04-10 19:05:48.684675]Total energy: 41879105.13824296
[2022-04-10 19:07:29.869034]Total energy: 41897002.96166079
[2022-04-10 19:09:11.160886]Total energy: 41918521.77222602
[2022-04-10 19:10:53.660730]Total energy: 41894166.373803385
[2022-04-10 19:12:24.477524]Total energy: 41884138.62318829
[2022-04-10 19:13:44.266634]Total energy: 41919264.60393561
[2022-04-10 19:15:05.404516]Total energy: 41899574.653135456
[2022-04-10 19:16:26.536467]Total energy: 41914252.26316314
[2022-04-10 19:17:46.439235]Total energy: 41889343.54634615
[2022-04-10 19:19:07.332294]Total energy: 41925568.49101622
[2022-04-10 19:20:52.952488]Total energy: 41891434.284834035
[2022-04-10 19:22:39.133305]Total energy: 41870641.20085591
[2022-04-10 19:24:10.020680]Total energy: 41901283.35976834
[2022-04-10 19:25:49.105957]Total energy: 41912643.48204879
[2022-04-10 19:27:18.873395]Total energy: 41910903.26485657
[2022-04-10 19:28:38.914106]Total energy: 41883528.22299681
[2022-04-10 19:29:59.479893]Total energy: 41883212.85899884
[2022-04-10 19:31:18.568300]Total energy: 41921502.08840376
[2022-04-10 19:32:37.136563]Total energy: 41897215.06411001
[2022-04-10 19:33:56.118570]Total energy: 41899011.35349892
[2022-04-10 19:35:17.315589]Total energy: 41915070.411289185
[2022-04-10 19:36:38.013836]Total energy: 41859466.237016305
[2022-04-10 19:37:59.587211]Total energy: 41894880.69118143
[2022-04-10 19:39:21.828064]Total energy: 41919147.3429214
[2022-04-10 19:41:02.154454]Total energy: 41881448.24917357
[2022-04-10 19:42:31.912309]Total energy: 41888202.59140631
[2022-04-10 19:44:00.420278]Total energy: 41905173.45928933
[2022-04-10 19:45:21.004795]Total energy: 41850383.0875515
[2022-04-10 19:46:57.541497]Total energy: 41874504.35923652
[2022-04-10 19:48:46.433389]Total energy: 41939653.664284535
[2022-04-10 19:50:34.295308]Total energy: 41888125.55119965
[2022-04-10 19:52:13.143828]Total energy: 41900743.6591946
[2022-04-10 19:53:44.568312]Total energy: 41911202.23640988
[2022-04-10 19:55:15.956645]Total energy: 41934351.05934501
[2022-04-10 19:56:46.872086]Total energy: 41850762.32065113
[2022-04-10 19:58:18.114449]Total energy: 41946696.08891455
[2022-04-10 19:59:49.339009]Total energy: 41856121.05572288
[2022-04-10 20:01:35.933864]Total energy: 41856971.63591662
[2022-04-10 20:03:13.040714]Total energy: 41859978.18357461
[2022-04-10 20:04:45.781657]Total energy: 41890681.7065555
[2022-04-10 20:06:16.624414]Total energy: 41834863.73797607
[2022-04-10 20:07:44.842320]Total energy: 41832754.97535146
[2022-04-10 20:09:16.754632]Total energy: 41848739.813266195
[2022-04-10 20:11:33.760185]Total energy: 41880834.91113732
[2022-04-10 20:13:30.471308]Total energy: 41926327.35423033
[2022-04-10 20:15:22.379011]Total energy: 41890427.47471882
[2022-04-10 20:17:04.731043]Total energy: 41934455.59376413
[2022-04-10 20:18:34.684517]Total energy: 41876925.99048313
[2022-04-10 20:20:05.598381]Total energy: 41895340.64337202
[2022-04-10 20:22:04.734370]Total energy: 41922971.365263164
[2022-04-10 20:23:54.144786]Total energy: 41926730.30909071
[2022-04-10 20:25:31.683970]Total energy: 41977992.521849416
[2022-04-10 20:27:02.128835]Total energy: 41893048.278906316
[2022-04-10 20:28:32.335298]Total energy: 41917611.14142225
[2022-04-10 20:30:05.307209]Total energy: 41916213.25526404
[2022-04-10 20:31:56.217816]Total energy: 41916949.79690311
[2022-04-10 20:33:51.310723]Total energy: 41890149.01130443
[2022-04-10 20:35:36.314916]Total energy: 41882782.34435763
[2022-04-10 20:37:09.602427]Total energy: 41872100.315109864
[2022-04-10 20:38:40.226563]Total energy: 41925698.7020838
[2022-04-10 20:40:10.323502]Total energy: 41917865.46314009
[2022-04-10 20:41:51.271533]Total energy: 41918667.19532395
[2022-04-10 20:43:32.175708]Total energy: 41931924.14031825
[2022-04-10 20:45:04.256640]Total energy: 41922488.3419371
[2022-04-10 20:46:37.459865]Total energy: 41876305.22876457
[2022-04-10 20:48:08.065826]Total energy: 41873479.8902925
[2022-04-10 20:49:38.367516]Total energy: 41885864.36543957
[2022-04-10 20:51:33.026999]Total energy: 41937776.38358991
[2022-04-10 20:53:33.893032]Total energy: 41937808.682471454
[2022-04-10 20:55:15.637991]Total energy: 41887100.34257656
[2022-04-10 20:57:05.054445]Total energy: 41891812.65974747
[2022-04-10 20:58:45.640463]Total energy: 41869037.55133642
[2022-04-10 21:00:08.306375]Total energy: 41914746.40344116
[2022-04-10 21:01:51.918188]Total energy: 41871528.47893161
[2022-04-10 21:03:34.362605]Total energy: 41839995.047989674
[2022-04-10 21:05:20.548372]Total energy: 41870740.632568054
[2022-04-10 21:07:05.301245]Total energy: 41885845.96252271
[2022-04-10 21:08:44.431222]Total energy: 41903978.2079852
[2022-04-10 21:10:14.987641]Total energy: 41893201.56326102
[2022-04-10 21:12:09.567235]Total energy: 41880380.7178341
[2022-04-10 21:13:53.583445]Total energy: 41912045.79899299
[2022-04-10 21:15:23.880842]Total energy: 41906084.988311164
[2022-04-10 21:16:56.685289]Total energy: 41874203.786989376
[2022-04-10 21:18:30.762603]Total energy: 41912641.646565415
[2022-04-10 21:20:03.721579]Total energy: 41920969.052318975
[2022-04-10 21:21:56.472545]Total energy: 41893876.89528539
[2022-04-10 21:23:46.748591]Total energy: 41953029.420955315
[2022-04-10 21:25:29.843894]Total energy: 41864042.92965945
[2022-04-10 21:27:16.176451]Total energy: 41951802.12742263
[2022-04-10 21:28:53.921722]Total energy: 41883606.98539756
[2022-04-10 21:30:25.894395]Total energy: 41894814.492041655
[2022-04-10 21:31:55.679790]Total energy: 41947405.18686786
[2022-04-10 21:33:26.370882]Total energy: 41892700.904868744
[2022-04-10 21:34:56.745230]Total energy: 41913077.766397335
[2022-04-10 21:36:27.492561]Total energy: 41896269.776774265
[2022-04-10 21:37:58.635092]Total energy: 41883502.013473086
[2022-04-10 21:39:29.208020]Total energy: 41889005.134130225
[2022-04-10 21:41:22.748114]Total energy: 41869529.354008034
[2022-04-10 21:43:14.492266]Total energy: 41870677.47271528
[2022-04-10 21:44:54.293219]Total energy: 41902085.25567381
[2022-04-10 21:46:33.900106]Total energy: 41947068.67791052
[2022-04-10 21:48:05.193900]Total energy: 41915547.22483633
[2022-04-10 21:49:36.333599]Total energy: 41922686.180086404
[2022-04-10 21:51:22.434702]Total energy: 41890939.025094
[2022-04-10 21:53:19.389558]Total energy: 41866019.94274354
[2022-04-10 21:54:53.564352]Total energy: 41935222.44276281
[2022-04-10 21:56:26.387237]Total energy: 41898637.45972233
[2022-04-10 21:57:58.580158]Total energy: 41875427.03393001
[2022-04-10 21:59:28.454847]Total energy: 41858179.4047614
[2022-04-10 22:01:18.672230]Total energy: 41920534.30749973
[2022-04-10 22:03:13.721400]Total energy: 41859881.472136095
[2022-04-10 22:04:56.404279]Total energy: 41922005.49021566
[2022-04-10 22:06:46.785234]Total energy: 41931536.30654959
[2022-04-10 22:08:26.909665]Total energy: 41922409.49830202
[2022-04-10 22:10:01.562400]Total energy: 41870847.39898022
[2022-04-10 22:11:45.818785]Total energy: 41912941.32078449
[2022-04-10 22:13:38.469619]Total energy: 41887896.70103529
[2022-04-10 22:15:10.891110]Total energy: 41911404.70455542
[2022-04-10 22:16:43.028384]Total energy: 41897893.71109707
[2022-04-10 22:18:13.338589]Total energy: 41895945.74265052
[2022-04-10 22:19:42.518157]Total energy: 41935767.16165311
[2022-04-10 22:21:21.176225]Total energy: 41905581.59453482
[2022-04-10 22:23:00.300744]Total energy: 41874422.4766238
[2022-04-10 22:24:30.683696]Total energy: 41942717.18847162
[2022-04-10 22:26:04.930890]Total energy: 41870712.255200684
[2022-04-10 22:27:36.443809]Total energy: 41876241.8854712
[2022-04-10 22:29:07.660431]Total energy: 41933888.938358225
[2022-04-10 22:30:38.006541]Total energy: 41902991.82757601
[2022-04-10 22:32:08.298520]Total energy: 41831614.84474841
[2022-04-10 22:33:39.865212]Total energy: 41974837.889923036
[2022-04-10 22:35:09.065289]Total energy: 41889460.97360287
[2022-04-10 22:36:39.571359]Total energy: 41857708.272244215
[2022-04-10 22:38:12.428672]Total energy: 41866470.120301284
[2022-04-10 22:39:42.722745]Total energy: 41854976.386261865
[2022-04-10 22:41:47.097116]Total energy: 41906014.61966904
[2022-04-10 22:43:34.901975]Total energy: 41896965.93694477
[2022-04-10 22:45:15.523571]Total energy: 41848236.81209154
[2022-04-10 22:46:47.797645]Total energy: 41842199.51944723
[2022-04-10 22:48:18.605669]Total energy: 41885535.67433819
[2022-04-10 22:49:49.417202]Total energy: 41864745.511918254
[2022-04-10 22:51:33.119266]Total energy: 41922415.776358955
[2022-04-10 22:53:19.930816]Total energy: 41892113.42620756
[2022-04-10 22:55:01.677313]Total energy: 41962833.29794848
[2022-04-10 22:56:40.922779]Total energy: 41930264.25509278
[2022-04-10 22:58:12.423087]Total energy: 41874645.715569586
[2022-04-10 22:59:42.315107]Total energy: 41916015.94229874
[2022-04-10 23:01:23.927968]Total energy: 41863620.11296518
[2022-04-10 23:03:00.273193]Total energy: 41894178.98994592
[2022-04-10 23:04:31.604591]Total energy: 41899227.00802956
[2022-04-10 23:06:03.292745]Total energy: 41898255.35598965
[2022-04-10 23:07:35.276948]Total energy: 41873808.34250017
[2022-04-10 23:09:07.130771]Total energy: 41915654.05855994
[2022-04-10 23:10:57.995177]Total energy: 41862949.07803779
[2022-04-10 23:13:03.661671]Total energy: 41862206.59787867
[2022-04-10 23:14:43.260448]Total energy: 41943992.894255355
[2022-04-10 23:16:13.828019]Total energy: 41820495.10388622
[2022-04-10 23:17:43.499056]Total energy: 41931669.581966385
[2022-04-10 23:19:14.290922]Total energy: 41883788.89996072
[2022-04-10 23:21:06.070300]Total energy: 41881200.623772316
[2022-04-10 23:22:44.649465]Total energy: 41938245.48790427
[2022-04-10 23:24:14.448312]Total energy: 41948704.44065912
[2022-04-10 23:25:52.159374]Total energy: 41839177.63841442
[2022-04-10 23:27:24.315942]Total energy: 41851530.54809567
[2022-04-10 23:28:55.991652]Total energy: 41936957.43573283
[2022-04-10 23:30:29.161895]Total energy: 41921526.541610144
[2022-04-10 23:31:59.859162]Total energy: 41898454.06078345
[2022-04-10 23:33:30.323646]Total energy: 41934726.33704305
[2022-04-10 23:34:59.665079]Total energy: 41905750.63979947
[2022-04-10 23:36:31.147356]Total energy: 41838320.751850486
[2022-04-10 23:38:02.174646]Total energy: 41916193.69966629
[2022-04-10 23:39:32.509103]Total energy: 41867655.87834287
[2022-04-10 23:41:17.550148]Total energy: 41854391.12958047
[2022-04-10 23:42:59.200716]Total energy: 41915222.52397952
[2022-04-10 23:44:30.576114]Total energy: 41879477.67481302
[2022-04-10 23:46:02.892401]Total energy: 41906890.01252994
[2022-04-10 23:47:32.520027]Total energy: 41884152.07271741
[2022-04-10 23:49:02.957052]Total energy: 41899523.39612352
[2022-04-10 23:50:56.481651]Total energy: 41897239.318809554
[2022-04-10 23:52:48.346264]Total energy: 41876459.77865519
[2022-04-10 23:54:20.358408]Total energy: 41915694.677168265
[2022-04-10 23:55:50.211114]Total energy: 41913907.31304655
[2022-04-10 23:57:21.166474]Total energy: 41881890.17416322
[2022-04-10 23:58:51.969694]Total energy: 41826693.46224162
[2022-04-11 00:00:57.300021]Total energy: 41907928.55736939
[2022-04-11 00:02:49.285601]Total energy: 41889897.40918079
[2022-04-11 00:04:20.971386]Total energy: 41911272.3814149
[2022-04-11 00:05:51.235687]Total energy: 41829057.263410375
[2022-04-11 00:07:22.421334]Total energy: 41885505.19894363
[2022-04-11 00:08:53.293769]Total energy: 41923351.42581415
[2022-04-11 00:10:46.444589]Total energy: 41884797.35053851
[2022-04-11 00:12:41.140584]Total energy: 41861589.23667978
[2022-04-11 00:14:16.419328]Total energy: 41900930.013711125
[2022-04-11 00:15:48.009792]Total energy: 41904371.859919585
[2022-04-11 00:17:19.476857]Total energy: 41941110.9382499
[2022-04-11 00:18:45.224358]Total energy: 41922924.03749022
[2022-04-11 00:20:18.646655]Total energy: 41884524.277356416
[2022-04-11 00:22:03.533650]Total energy: 41863255.15667887
[2022-04-11 00:23:41.821013]Total energy: 41894651.38156067
[2022-04-11 00:25:15.377396]Total energy: 41921523.19391223
[2022-04-11 00:26:50.012336]Total energy: 41889775.87173175
[2022-04-11 00:28:22.457643]Total energy: 41870158.1817746
[2022-04-11 00:29:54.729477]Total energy: 41867161.41683201
[2022-04-11 00:31:33.463896]Total energy: 41919349.8807351
[2022-04-11 00:33:06.455096]Total energy: 41878038.304766275
[2022-04-11 00:34:36.565930]Total energy: 41853109.020809345
[2022-04-11 00:36:06.555063]Total energy: 41904234.58353574
[2022-04-11 00:37:37.845562]Total energy: 41919281.939595915
[2022-04-11 00:39:10.454380]Total energy: 41925819.22013552
[2022-04-11 00:40:42.882280]Total energy: 41892858.462202676
[2022-04-11 00:42:13.683428]Total energy: 41910737.80178728
[2022-04-11 00:43:45.047560]Total energy: 41916815.66080605
[2022-04-11 00:45:17.243147]Total energy: 41861955.13769739
[2022-04-11 00:46:47.380575]Total energy: 41885826.25077026
[2022-04-11 00:48:17.510116]Total energy: 41931573.10526268
[2022-04-11 00:49:49.532574]Total energy: 41916144.49603626
[2022-04-11 00:51:18.873483]Total energy: 41901950.150047675
[2022-04-11 00:52:49.966657]Total energy: 41894894.092812285
[2022-04-11 00:54:21.211565]Total energy: 41894935.63887473
[2022-04-11 00:55:43.006097]Total energy: 41897076.032576285
[2022-04-11 00:57:02.643075]Total energy: 41899953.64405063
[2022-04-11 00:58:22.829108]Total energy: 41899334.1296639
[2022-04-11 00:59:40.557931]Total energy: 41901718.57052874
[2022-04-11 01:01:17.173623]Total energy: 41872747.57967609
[2022-04-11 01:02:51.609482]Total energy: 41885589.44657159
[2022-04-11 01:04:10.944831]Total energy: 41883961.21152035
[2022-04-11 01:05:32.233883]Total energy: 41893983.52101828
[2022-04-11 01:06:52.022154]Total energy: 41884182.275356114
[2022-04-11 01:08:14.700360]Total energy: 41893847.17666712
[2022-04-11 01:09:32.957939]Total energy: 41877414.47608003
[2022-04-11 01:10:59.084228]Total energy: 41888263.30918136
[2022-04-11 01:12:26.117251]Total energy: 41917737.12555468
[2022-04-11 01:13:45.092334]Total energy: 41914242.81067821
[2022-04-11 01:15:03.422294]Total energy: 41828535.66782748
[2022-04-11 01:16:20.377458]Total energy: 41880793.3857382
[2022-04-11 01:17:40.763677]Total energy: 41941867.14901015
[2022-04-11 01:19:01.354562]Total energy: 41937441.774451666
[2022-04-11 01:20:23.500259]Total energy: 41892783.99379876
[2022-04-11 01:21:48.318412]Total energy: 41844767.33782182
[2022-04-11 01:23:08.836905]Total energy: 41881060.463939086
[2022-04-11 01:24:31.020039]Total energy: 41938433.98864817
[2022-04-11 01:25:51.850832]Total energy: 41897452.62140725
[2022-04-11 01:27:15.624622]Total energy: 41898508.44395116
[2022-04-11 01:28:37.546356]Total energy: 41837510.4041934
[2022-04-11 01:29:58.438006]Total energy: 41889282.291642725
[2022-04-11 01:31:34.914915]Total energy: 41922509.49877849
[2022-04-11 01:33:10.127499]Total energy: 41936670.78098912
[2022-04-11 01:34:38.453609]Total energy: 41894113.9190369
[2022-04-11 01:36:00.421810]Total energy: 41908083.69772219
[2022-04-11 01:37:22.443082]Total energy: 41875441.570638366
[2022-04-11 01:38:45.485939]Total energy: 41922781.82319827
[2022-04-11 01:40:17.251538]Total energy: 41916084.16935962
[2022-04-11 01:42:06.571321]Total energy: 41876433.85531604
[2022-04-11 01:43:48.040505]Total energy: 41913843.58656896
[2022-04-11 01:45:24.358735]Total energy: 41928636.68495511
[2022-04-11 01:47:20.468359]Total energy: 41873822.40617793
[2022-04-11 01:48:38.928806]Total energy: 41866868.541670844
[2022-04-11 01:49:56.490505]Total energy: 41904454.785736725
[2022-04-11 01:51:23.835907]Total energy: 41892348.99805545
[2022-04-11 01:52:49.292949]Total energy: 41899710.96064337
[2022-04-11 01:54:09.762352]Total energy: 41942801.34435005
[2022-04-11 01:55:29.280898]Total energy: 41876656.60619589
[2022-04-11 01:56:45.938699]Total energy: 41936841.14275392
[2022-04-11 01:58:02.417263]Total energy: 41809618.41426346
[2022-04-11 01:59:20.399496]Total energy: 41943856.848289184
[2022-04-11 02:00:49.887468]Total energy: 41932413.740348406
[2022-04-11 02:02:13.792556]Total energy: 41909156.02414741
[2022-04-11 02:03:30.967708]Total energy: 41880315.071078055
[2022-04-11 02:04:50.536292]Total energy: 41883278.153249666
[2022-04-11 02:06:08.851852]Total energy: 41880992.81654098
[2022-04-11 02:07:30.725169]Total energy: 41878946.34629669
[2022-04-11 02:08:56.602605]Total energy: 41904107.70521507
[2022-04-11 02:10:18.687840]Total energy: 41896552.739471525
[2022-04-11 02:11:41.816940]Total energy: 41890502.900709964
[2022-04-11 02:13:10.346157]Total energy: 41958422.843365155
[2022-04-11 02:14:35.548166]Total energy: 41884210.86247395
[2022-04-11 02:16:04.987544]Total energy: 41875427.01420937
[2022-04-11 02:17:37.751840]Total energy: 41914330.24098457
[2022-04-11 02:19:10.754974]Total energy: 41929611.02587884
[2022-04-11 02:20:34.131504]Total energy: 41915156.11892841
[2022-04-11 02:21:54.320306]Total energy: 41964899.45738811
[2022-04-11 02:23:14.669006]Total energy: 41880476.363591455
[2022-04-11 02:24:32.478579]Total energy: 41876754.35461726
[2022-04-11 02:25:53.944810]Total energy: 41892247.76180815
[2022-04-11 02:27:10.973729]Total energy: 41927752.087446876
[2022-04-11 02:28:28.559113]Total energy: 41875666.87903194
[2022-04-11 02:29:46.767674]Total energy: 41931101.22459693
[2022-04-11 02:31:14.554640]Total energy: 41870910.974355415
[2022-04-11 02:32:40.632747]Total energy: 41897334.6508272
[2022-04-11 02:33:58.554848]Total energy: 41881398.43839994
[2022-04-11 02:35:15.953904]Total energy: 41907169.27551449
[2022-04-11 02:36:36.145472]Total energy: 41894836.85400569
[2022-04-11 02:37:54.593435]Total energy: 41957041.68711291
[2022-04-11 02:39:11.776978]Total energy: 41931187.587199114
[2022-04-11 02:40:45.165310]Total energy: 41841098.62729636
[2022-04-11 02:42:28.629707]Total energy: 41947025.81423319
[2022-04-11 02:44:00.500582]Total energy: 41898912.72130758
[2022-04-11 02:45:33.683435]Total energy: 41889935.03176739
[2022-04-11 02:47:05.018348]Total energy: 41911796.69889848
[2022-04-11 02:48:30.915321]Total energy: 41908777.25801137
[2022-04-11 02:49:50.768566]Total energy: 41874499.43758636
[2022-04-11 02:51:13.085370]Total energy: 41914035.64498939
[2022-04-11 02:52:34.877468]Total energy: 41865470.39787744
[2022-04-11 02:53:56.223194]Total energy: 41948014.244712226
[2022-04-11 02:55:17.456690]Total energy: 41895482.391288035
[2022-04-11 02:56:39.628777]Total energy: 41926897.92101992
[2022-04-11 02:58:01.265958]Total energy: 41910436.968147375
[2022-04-11 02:59:24.175814]Total energy: 41877984.33732025
[2022-04-11 03:00:55.447181]Total energy: 41911573.68111588
[2022-04-11 03:02:22.291439]Total energy: 41850386.11127821
[2022-04-11 03:03:42.124486]Total energy: 41924673.92716257
[2022-04-11 03:05:07.283357]Total energy: 41907883.681049526
[2022-04-11 03:06:25.045332]Total energy: 41867069.23353394
[2022-04-11 03:07:41.266280]Total energy: 41872553.7587699
[2022-04-11 03:08:59.821325]Total energy: 41892160.42345291
[2022-04-11 03:10:30.137531]Total energy: 41917175.53500425
[2022-04-11 03:12:00.042263]Total energy: 41815561.24063181
[2022-04-11 03:13:29.801778]Total energy: 41859807.363567956
[2022-04-11 03:14:52.811165]Total energy: 41939212.40190793
[2022-04-11 03:16:17.734657]Total energy: 41880763.88816403
[2022-04-11 03:17:46.447618]Total energy: 41931552.86931438
[2022-04-11 03:19:10.671423]Total energy: 41821329.85137256
[2022-04-11 03:20:52.987637]Total energy: 41818796.79585055
[2022-04-11 07:15:28.038719]Total energy: 42767456.3861189
[2022-04-11 07:16:41.083945]Total energy: 42673563.916985035
[2022-04-11 07:17:58.473247]Total energy: 42477178.42328844
[2022-04-11 07:19:13.894421]Total energy: 42109233.4832562
[2022-04-11 07:20:40.811026]Total energy: 42183331.394361936
[2022-04-11 07:22:00.774326]Total energy: 42196579.63433487
[2022-04-11 07:23:17.151968]Total energy: 42232576.31211966
[2022-04-11 07:24:33.266230]Total energy: 42252365.875823155
[2022-04-11 07:25:50.061750]Total energy: 42333534.353755996
[2022-04-11 07:27:03.987356]Total energy: 42239231.98904181
[2022-04-11 07:28:20.767436]Total energy: 42126552.05243442
