initial: 112 - diverse_seed
[2022-04-10 10:33:55.379403]Total energy: 16904159.690763533
[2022-04-10 10:35:14.152173]Total energy: 16884792.623974524
[2022-04-10 10:36:32.736213]Total energy: 16863436.694040883
[2022-04-10 10:37:51.573135]Total energy: 16864209.38344165
[2022-04-10 10:39:09.865470]Total energy: 16885612.71052418
[2022-04-10 10:40:27.540016]Total energy: 16870584.03958684
[2022-04-10 10:41:47.735084]Total energy: 16884964.522785846
[2022-04-10 10:43:06.850209]Total energy: 16894877.664725818
[2022-04-10 10:44:25.872709]Total energy: 16862799.05362432
[2022-04-10 10:45:44.132309]Total energy: 16881983.67434397
[2022-04-10 10:47:01.204615]Total energy: 16863400.733625658
[2022-04-10 10:48:18.123542]Total energy: 16876639.064540945
[2022-04-10 10:49:35.537812]Total energy: 16897525.149363335
[2022-04-10 10:51:15.539744]Total energy: 16860801.780528937
[2022-04-10 10:53:12.320811]Total energy: 16850723.103543796
[2022-04-10 10:55:11.311685]Total energy: 16873110.308570728
[2022-04-10 10:56:58.107083]Total energy: 16866508.415614467
[2022-04-10 10:58:34.167050]Total energy: 16868525.171054672
[2022-04-10 11:00:06.465939]Total energy: 16889914.579533204
[2022-04-10 11:01:25.707321]Total energy: 16863563.173192278
[2022-04-10 11:02:46.559723]Total energy: 16857436.910669155
[2022-04-10 11:04:06.010323]Total energy: 16870328.252368785
[2022-04-10 11:05:26.114641]Total energy: 16859074.796480592
[2022-04-10 11:06:47.697567]Total energy: 16893790.966820803
[2022-04-10 11:08:05.834032]Total energy: 16854540.466985233
[2022-04-10 11:09:22.583960]Total energy: 16887139.2197823
[2022-04-10 11:11:04.197556]Total energy: 16895325.740254972
[2022-04-10 11:12:47.871818]Total energy: 16896793.21801964
[2022-04-10 11:14:17.320788]Total energy: 16879340.86307565
[2022-04-10 11:15:48.364030]Total energy: 16897172.0631159
[2022-04-10 11:17:19.355106]Total energy: 16868773.049575705
[2022-04-10 11:18:41.952830]Total energy: 16861171.45227367
[2022-04-10 11:19:59.733751]Total energy: 16880831.071705576
[2022-04-10 11:21:17.503249]Total energy: 16901738.25725944
[2022-04-10 11:22:36.704080]Total energy: 16895171.33798229
[2022-04-10 11:23:56.010018]Total energy: 16872991.191175427
[2022-04-10 11:25:16.589181]Total energy: 16855289.44385818
[2022-04-10 11:26:35.237644]Total energy: 16865007.89192363
[2022-04-10 11:27:53.541426]Total energy: 16865735.134076506
[2022-04-10 11:29:13.074479]Total energy: 16908381.11345229
[2022-04-10 11:30:30.552187]Total energy: 16869756.44990443
[2022-04-10 11:31:48.813710]Total energy: 16881559.533116676
[2022-04-10 11:33:05.630134]Total energy: 16886216.621826455
[2022-04-10 11:34:24.563091]Total energy: 16877116.65681318
[2022-04-10 11:35:43.192087]Total energy: 16825776.065673828
[2022-04-10 11:37:00.079976]Total energy: 16876034.44813471
[2022-04-10 11:38:17.384141]Total energy: 16845068.279614173
[2022-04-10 11:39:34.278515]Total energy: 16870611.433714822
[2022-04-10 11:40:57.684909]Total energy: 16892615.65359841
[2022-04-10 11:42:30.123404]Total energy: 16869043.11126622
[2022-04-10 11:44:04.229057]Total energy: 16876732.145075664
[2022-04-10 11:45:30.350350]Total energy: 16870766.775225464
[2022-04-10 11:46:49.261572]Total energy: 16861225.361877013
[2022-04-10 11:48:06.165969]Total energy: 16869511.431241225
[2022-04-10 11:49:33.039146]Total energy: 16860389.94420243
[2022-04-10 11:51:01.573426]Total energy: 16868798.480421647
[2022-04-10 11:52:34.322358]Total energy: 16872021.70774
[2022-04-10 11:54:09.095403]Total energy: 16867597.304344863
[2022-04-10 11:55:45.441379]Total energy: 16884261.94610364
[2022-04-10 11:57:20.813860]Total energy: 16868262.662130304
[2022-04-10 11:58:55.459973]Total energy: 16865453.87260052
[2022-04-10 12:00:30.819277]Total energy: 16845902.706526265
[2022-04-10 12:02:04.376157]Total energy: 16880748.81164444
[2022-04-10 12:03:38.162346]Total energy: 16875815.387376312
[2022-04-10 12:05:13.496320]Total energy: 16856717.537348907
[2022-04-10 12:06:37.729981]Total energy: 16877249.145380132
[2022-04-10 12:07:55.101794]Total energy: 16875742.15644649
[2022-04-10 12:09:12.967510]Total energy: 16868482.96435456
[2022-04-10 12:10:56.372163]Total energy: 16844961.278068207
[2022-04-10 12:12:46.344380]Total energy: 16895710.199847125
[2022-04-10 12:14:21.193300]Total energy: 16891032.710144375
[2022-04-10 12:15:43.602548]Total energy: 16888291.191183332
[2022-04-10 12:17:02.553982]Total energy: 16880525.982708596
[2022-04-10 12:18:20.325120]Total energy: 16871962.031768918
[2022-04-10 12:19:37.939696]Total energy: 16867696.182090186
[2022-04-10 12:21:04.700735]Total energy: 16853072.262788054
[2022-04-10 12:22:38.482906]Total energy: 16879898.68449508
[2022-04-10 12:24:02.742212]Total energy: 16880001.706572734
[2022-04-10 12:25:22.264006]Total energy: 16889468.203254916
[2022-04-10 12:26:40.831505]Total energy: 16864409.75513766
[2022-04-10 12:28:01.736772]Total energy: 16868345.077442113
[2022-04-10 12:29:21.336037]Total energy: 16877860.021293234
[2022-04-10 12:30:54.927977]Total energy: 16871820.62460856
[2022-04-10 12:33:04.325445]Total energy: 16864535.093605075
[2022-04-10 12:34:36.781091]Total energy: 16852509.023055397
[2022-04-10 12:35:57.803724]Total energy: 16881745.880103674
[2022-04-10 12:37:19.400878]Total energy: 16855001.47319074
[2022-04-10 12:38:38.911774]Total energy: 16874985.52225454
[2022-04-10 12:40:02.846617]Total energy: 16874668.933026485
[2022-04-10 12:41:31.614212]Total energy: 16907410.757804647
[2022-04-10 12:42:50.803298]Total energy: 16884199.740518995
[2022-04-10 12:44:10.414034]Total energy: 16885107.03798147
[2022-04-10 12:45:30.462262]Total energy: 16896678.006699678
[2022-04-10 12:46:48.508106]Total energy: 16870220.32682567
[2022-04-10 12:48:05.952254]Total energy: 16876794.5821301
[2022-04-10 12:49:22.744463]Total energy: 16866876.424440335
[2022-04-10 12:51:06.437567]Total energy: 16893127.86202787
[2022-04-10 12:52:59.365542]Total energy: 16859366.0362321
[2022-04-10 12:54:16.745311]Total energy: 16855007.41369711
[2022-04-10 12:55:32.898009]Total energy: 16851155.356029242
[2022-04-10 12:56:50.809664]Total energy: 16854509.17403729
[2022-04-10 12:58:07.810667]Total energy: 16842766.654874958
[2022-04-10 12:59:27.310315]Total energy: 16874694.218745768
[2022-04-10 13:00:53.451723]Total energy: 16887228.986914903
[2022-04-10 13:02:25.047388]Total energy: 16883372.201471627
[2022-04-10 13:03:57.577413]Total energy: 16885094.442874964
[2022-04-10 13:05:30.971433]Total energy: 16848228.901522
[2022-04-10 13:07:06.178472]Total energy: 16866441.99784329
[2022-04-10 13:08:44.321001]Total energy: 16848886.88979597
[2022-04-10 13:10:24.788934]Total energy: 16884398.64599487
[2022-04-10 13:11:47.927614]Total energy: 16891216.691717662
[2022-04-10 13:13:07.532974]Total energy: 16873171.20130137
[2022-04-10 13:14:24.470532]Total energy: 16862639.47021126
[2022-04-10 13:15:40.890613]Total energy: 16888293.98137974
[2022-04-10 13:16:57.413954]Total energy: 16893529.412744563
[2022-04-10 13:18:14.506274]Total energy: 16868286.610447858
[2022-04-10 13:19:31.109882]Total energy: 16844628.95613148
[2022-04-10 13:21:10.097094]Total energy: 16879487.36190791
[2022-04-10 13:22:31.478488]Total energy: 16878033.321765397
[2022-04-10 13:23:48.924894]Total energy: 16849248.565768212
[2022-04-10 13:25:05.272785]Total energy: 16897030.64769653
[2022-04-10 13:26:22.420067]Total energy: 16859334.82934145
[2022-04-10 13:27:40.088131]Total energy: 16887777.25891389
[2022-04-10 13:28:57.189720]Total energy: 16863655.378897086
[2022-04-10 13:30:15.675013]Total energy: 16911683.98542577
[2022-04-10 13:31:33.584941]Total energy: 16880268.320130378
[2022-04-10 13:32:50.413770]Total energy: 16874595.45134424
[2022-04-10 13:34:06.815992]Total energy: 16888587.932662804
[2022-04-10 13:35:23.966848]Total energy: 16864000.93909531
[2022-04-10 13:36:41.020361]Total energy: 16843683.06822847
[2022-04-10 13:37:59.018293]Total energy: 16847994.24327702
[2022-04-10 13:39:16.519532]Total energy: 16885950.771713067
[2022-04-10 13:40:53.946535]Total energy: 16853267.62560773
[2022-04-10 13:42:29.497191]Total energy: 16863911.84791463
[2022-04-10 13:43:56.046189]Total energy: 16879950.339205902
[2022-04-10 13:45:12.336459]Total energy: 16853368.11281398
[2022-04-10 13:46:27.615573]Total energy: 16875148.640986025
[2022-04-10 13:47:43.664307]Total energy: 16863172.173913162
[2022-04-10 13:48:59.392118]Total energy: 16857409.43789177
[2022-04-10 13:50:15.841728]Total energy: 16887188.20862125
[2022-04-10 13:51:51.583558]Total energy: 16865240.578402776
[2022-04-10 13:53:28.339439]Total energy: 16864236.298861776
[2022-04-10 13:54:52.272790]Total energy: 16894183.577593323
[2022-04-10 13:56:08.536356]Total energy: 16854878.52078623
[2022-04-10 13:57:24.615127]Total energy: 16866063.384707157
[2022-04-10 13:58:39.900336]Total energy: 16859120.335689098
[2022-04-10 13:59:55.706705]Total energy: 16866916.33650352
[2022-04-10 14:01:12.365230]Total energy: 16883370.582495816
[2022-04-10 14:02:27.518959]Total energy: 16871840.336717162
[2022-04-10 14:03:43.280450]Total energy: 16899502.51710515
[2022-04-10 14:04:58.634929]Total energy: 16869513.857497785
[2022-04-10 14:06:14.545797]Total energy: 16878953.951074217
[2022-04-10 14:07:31.567453]Total energy: 16901956.047266804
[2022-04-10 14:08:48.268296]Total energy: 16846059.185661647
[2022-04-10 14:10:04.237787]Total energy: 16872475.028375376
[2022-04-10 14:11:21.103955]Total energy: 16861668.771194022
[2022-04-10 14:12:41.007414]Total energy: 16897075.311834175
[2022-04-10 14:13:59.131105]Total energy: 16878532.897956163
[2022-04-10 14:15:14.070116]Total energy: 16889517.73783703
[2022-04-10 14:16:31.147434]Total energy: 16852160.337034978
[2022-04-10 14:17:47.945828]Total energy: 16858538.962996043
[2022-04-10 14:19:05.200250]Total energy: 16886298.171751663
[2022-04-10 14:20:22.496252]Total energy: 16870945.362581685
[2022-04-10 14:21:46.088771]Total energy: 16873709.496366616
[2022-04-10 14:23:02.002690]Total energy: 16890131.35055285
[2022-04-10 14:24:17.793026]Total energy: 16844403.458156466
[2022-04-10 14:25:33.216028]Total energy: 16853371.51784522
[2022-04-10 14:26:49.282061]Total energy: 16881529.87892668
[2022-04-10 14:28:05.205883]Total energy: 16858922.548326097
[2022-04-10 14:29:20.950318]Total energy: 16877340.681898646
[2022-04-10 14:30:42.837102]Total energy: 16912287.161560006
[2022-04-10 14:32:08.686938]Total energy: 16863231.90231619
[2022-04-10 14:33:36.064729]Total energy: 16881625.240025282
[2022-04-10 14:34:58.472967]Total energy: 16845284.398644518
[2022-04-10 14:36:13.301145]Total energy: 16897172.42802439
[2022-04-10 14:37:29.292564]Total energy: 16876654.79789412
[2022-04-10 14:38:45.105164]Total energy: 16885594.626346387
[2022-04-10 14:40:13.786117]Total energy: 16855389.68905915
[2022-04-10 14:41:42.450343]Total energy: 16875565.629189745
[2022-04-10 14:43:02.616543]Total energy: 16873966.882347535
[2022-04-10 14:44:17.789364]Total energy: 16870518.96792857
[2022-04-10 14:45:32.769124]Total energy: 16901438.05344883
[2022-04-10 14:46:47.877627]Total energy: 16905966.078084458
[2022-04-10 14:48:03.836915]Total energy: 16849285.371120397
[2022-04-10 14:49:19.027717]Total energy: 16885321.913412143
[2022-04-10 14:50:43.664285]Total energy: 16843755.628185507
[2022-04-10 14:52:18.561829]Total energy: 16891740.045396835
[2022-04-10 14:53:55.263170]Total energy: 16898723.96284698
[2022-04-10 14:55:15.545856]Total energy: 16872240.49362395
[2022-04-10 14:56:31.187903]Total energy: 16850442.93280825
[2022-04-10 14:57:46.620932]Total energy: 16889382.05278191
[2022-04-10 14:59:01.874935]Total energy: 16860693.688201852
[2022-04-10 15:00:16.813647]Total energy: 16876486.18197301
[2022-04-10 15:01:40.543837]Total energy: 16899823.068595957
[2022-04-10 15:02:55.971980]Total energy: 16877245.44942026
[2022-04-10 15:04:10.993005]Total energy: 16844799.313509427
[2022-04-10 15:05:26.944717]Total energy: 16891841.85201644
[2022-04-10 15:06:42.135482]Total energy: 16877927.28975144
[2022-04-10 15:07:57.843479]Total energy: 16877789.507967696
[2022-04-10 15:09:13.199255]Total energy: 16874175.119066194
[2022-04-10 15:10:29.871730]Total energy: 16879453.17008127
[2022-04-10 15:11:45.829830]Total energy: 16879904.35695941
[2022-04-10 15:13:00.879528]Total energy: 16916051.508302648
[2022-04-10 15:14:19.056431]Total energy: 16889788.550922785
[2022-04-10 15:15:34.088029]Total energy: 16861575.304915056
[2022-04-10 15:16:50.181036]Total energy: 16864537.52783166
[2022-04-10 15:18:04.980601]Total energy: 16851106.34178799
[2022-04-10 15:19:20.108862]Total energy: 16890011.8521302
[2022-04-10 15:21:09.725879]Total energy: 16889506.534196973
[2022-04-10 15:22:52.078434]Total energy: 16871254.90095229
[2022-04-10 15:24:22.048623]Total energy: 16849289.511828363
[2022-04-10 15:25:50.210021]Total energy: 16843206.275245477
[2022-04-10 15:27:17.962891]Total energy: 16874752.23624576
[2022-04-10 15:28:48.223928]Total energy: 16870381.801275477
[2022-04-10 15:30:10.834396]Total energy: 16877281.92816242
[2022-04-10 15:31:26.101829]Total energy: 16878990.293621004
[2022-04-10 15:32:40.552277]Total energy: 16892439.329279788
[2022-04-10 15:33:55.944308]Total energy: 16868957.063144892
[2022-04-10 15:35:10.645058]Total energy: 16837060.077543747
[2022-04-10 15:36:24.704396]Total energy: 16866496.20675006
[2022-04-10 15:37:39.885498]Total energy: 16842766.17669726
[2022-04-10 15:38:55.476548]Total energy: 16888069.658939824
[2022-04-10 15:40:10.768101]Total energy: 16874212.9953705
[2022-04-10 15:41:34.929395]Total energy: 16863479.30203562
[2022-04-10 15:43:08.259302]Total energy: 16846081.349677376
[2022-04-10 15:44:32.955065]Total energy: 16867664.789749615
[2022-04-10 15:45:48.489001]Total energy: 16865641.273637816
[2022-04-10 15:47:04.795787]Total energy: 16867911.292167325
[2022-04-10 15:48:20.307444]Total energy: 16904743.802690372
[2022-04-10 15:49:36.693954]Total energy: 16894765.7414555
[2022-04-10 15:51:00.654300]Total energy: 16850222.254717134
[2022-04-10 15:52:30.428910]Total energy: 16884804.060719658
[2022-04-10 15:54:02.185862]Total energy: 16873419.848901615
[2022-04-10 15:55:26.055866]Total energy: 16893762.64313792
[2022-04-10 15:56:41.849050]Total energy: 16898462.91862878
[2022-04-10 15:57:57.315741]Total energy: 16873518.164434932
[2022-04-10 15:59:13.575742]Total energy: 16880100.046724346
[2022-04-10 16:00:29.191391]Total energy: 16887380.919952303
[2022-04-10 16:01:44.437048]Total energy: 16859927.16596581
[2022-04-10 16:03:00.975073]Total energy: 16882779.27912732
[2022-04-10 16:04:15.112754]Total energy: 16860503.768114798
[2022-04-10 16:05:30.595696]Total energy: 16876885.512690958
[2022-04-10 16:06:46.309829]Total energy: 16878789.845256157
[2022-04-10 16:08:02.667358]Total energy: 16861348.216333535
[2022-04-10 16:09:18.110669]Total energy: 16892270.771373827
[2022-04-10 16:11:01.117871]Total energy: 16881515.05299029
[2022-04-10 16:12:48.408141]Total energy: 16892499.360778406
[2022-04-10 16:14:23.690138]Total energy: 16874133.518273156
[2022-04-10 16:15:49.996528]Total energy: 16875906.434987646
[2022-04-10 16:17:05.464495]Total energy: 16862070.15379672
[2022-04-10 16:18:24.308783]Total energy: 16878975.685095336
[2022-04-10 16:19:39.919642]Total energy: 16867272.581379183
[2022-04-10 16:21:10.010115]Total energy: 16857644.92475494
[2022-04-10 16:22:33.703319]Total energy: 16890392.69933998
[2022-04-10 16:23:48.493249]Total energy: 16879957.220010854
[2022-04-10 16:25:04.991690]Total energy: 16875762.146342218
[2022-04-10 16:26:19.549193]Total energy: 16875484.34970557
[2022-04-10 16:27:35.141251]Total energy: 16830763.61979506
[2022-04-10 16:28:50.647826]Total energy: 16866628.575889837
[2022-04-10 16:30:07.810071]Total energy: 16889282.855744857
[2022-04-10 16:31:49.888220]Total energy: 16903155.609254453
[2022-04-10 16:33:26.176096]Total energy: 16867748.281989988
[2022-04-10 16:34:41.414045]Total energy: 16899112.23304864
[2022-04-10 16:35:56.079860]Total energy: 16857617.63862915
[2022-04-10 16:37:10.764093]Total energy: 16874664.409548078
[2022-04-10 16:38:25.282436]Total energy: 16849336.686951358
[2022-04-10 16:39:39.719315]Total energy: 16869733.14431625
[2022-04-10 16:41:02.636701]Total energy: 16854876.299676213
[2022-04-10 16:42:31.561335]Total energy: 16868859.702550266
[2022-04-10 16:43:59.059675]Total energy: 16875060.703773748
[2022-04-10 16:45:24.337790]Total energy: 16889472.48307286
[2022-04-10 16:46:55.901314]Total energy: 16873087.59309889
[2022-04-10 16:48:26.920052]Total energy: 16870298.348267846
[2022-04-10 16:49:48.797216]Total energy: 16873006.399833724
[2022-04-10 16:51:03.775951]Total energy: 16870408.75766732
[2022-04-10 16:52:18.812857]Total energy: 16879593.680266477
[2022-04-10 16:53:34.644793]Total energy: 16858494.491240982
[2022-04-10 16:54:50.046328]Total energy: 16863211.05652948
[2022-04-10 16:56:05.644042]Total energy: 16850460.529063646
[2022-04-10 16:57:21.018559]Total energy: 16880206.96064217
[2022-04-10 16:58:36.262763]Total energy: 16875956.513153028
[2022-04-10 16:59:52.038047]Total energy: 16889735.202268425
[2022-04-10 17:01:17.932843]Total energy: 16876421.28965225
[2022-04-10 17:03:51.908423]Total energy: 16878620.135229487
[2022-04-10 17:05:07.665954]Total energy: 16875311.162411243
[2022-04-10 17:06:23.039310]Total energy: 16862916.048524167
[2022-04-10 17:07:38.817899]Total energy: 16860533.886124816
[2022-04-10 17:08:54.555914]Total energy: 16884035.47568989
[2022-04-10 17:10:10.533835]Total energy: 16910655.472530793
[2022-04-10 17:11:45.225703]Total energy: 16858912.195002962
[2022-04-10 17:13:22.497761]Total energy: 16878521.794853386
[2022-04-10 17:14:59.612586]Total energy: 16868680.602167137
[2022-04-10 17:16:38.156051]Total energy: 16874987.892958514
[2022-04-10 17:18:09.069461]Total energy: 16875403.42489752
[2022-04-10 17:19:27.869277]Total energy: 16870407.283780925
[2022-04-10 17:20:52.728217]Total energy: 16878394.21044531
[2022-04-10 17:22:26.123994]Total energy: 16892613.43980239
[2022-04-10 17:23:49.655148]Total energy: 16874959.616865594
[2022-04-10 17:25:06.040531]Total energy: 16858067.76840007
[2022-04-10 17:26:23.131329]Total energy: 16865502.211706348
[2022-04-10 17:27:40.225168]Total energy: 16868988.209807295
[2022-04-10 17:28:56.372626]Total energy: 16873789.931290355
[2022-04-10 17:30:12.719710]Total energy: 16850835.973705094
[2022-04-10 17:31:38.777577]Total energy: 16857682.896607153
[2022-04-10 17:33:13.130016]Total energy: 16895098.26726604
[2022-04-10 17:34:46.543840]Total energy: 16859832.12950964
[2022-04-10 17:36:26.070442]Total energy: 16890575.72585306
[2022-04-10 17:37:52.312330]Total energy: 16882907.73479537
[2022-04-10 17:39:08.264053]Total energy: 16872043.25448268
[2022-04-10 17:40:23.501485]Total energy: 16852680.151591938
[2022-04-10 17:41:40.280157]Total energy: 16867889.087562744
[2022-04-10 17:42:57.137801]Total energy: 16860072.5183635
[2022-04-10 17:44:13.638290]Total energy: 16858786.168750565
[2022-04-10 17:45:30.171939]Total energy: 16868359.6007607
[2022-04-10 17:46:45.883836]Total energy: 16901462.895507623
[2022-04-10 17:48:01.914221]Total energy: 16869448.100298267
[2022-04-10 17:49:18.077119]Total energy: 16866059.86574831
[2022-04-10 17:50:46.587496]Total energy: 16842157.18698682
[2022-04-10 17:52:24.102477]Total energy: 16853221.742840286
[2022-04-10 17:53:48.407396]Total energy: 16866963.86806011
[2022-04-10 17:55:03.920879]Total energy: 16855821.19645453
[2022-04-10 17:56:19.170759]Total energy: 16864818.218951102
[2022-04-10 17:57:34.519720]Total energy: 16881706.794010118
[2022-04-10 17:58:49.584141]Total energy: 16889698.144712042
[2022-04-10 18:00:06.590799]Total energy: 16879905.97648782
[2022-04-10 18:01:45.733226]Total energy: 16862611.845455103
[2022-04-10 18:03:28.259825]Total energy: 16882554.739537314
[2022-04-10 18:04:53.177259]Total energy: 16884508.569133867
[2022-04-10 18:06:09.619611]Total energy: 16876029.585910972
[2022-04-10 18:07:26.314338]Total energy: 16868574.06078784
[2022-04-10 18:08:42.886103]Total energy: 16872239.33798898
[2022-04-10 18:09:59.003090]Total energy: 16844985.064665988
[2022-04-10 18:11:40.387042]Total energy: 16869377.357338157
[2022-04-10 18:13:27.494023]Total energy: 16864625.684056412
[2022-04-10 18:15:05.499620]Total energy: 16864908.587576143
[2022-04-10 18:16:31.779105]Total energy: 16862089.906765796
[2022-04-10 18:17:48.392753]Total energy: 16871715.510592803
[2022-04-10 18:19:04.415561]Total energy: 16897204.9237702
[2022-04-10 18:20:30.749197]Total energy: 16897022.233115524
[2022-04-10 18:22:29.046000]Total energy: 16877849.731921814
[2022-04-10 18:24:09.814426]Total energy: 16850807.866052687
[2022-04-10 18:25:30.009488]Total energy: 16889517.794198185
[2022-04-10 18:26:45.268474]Total energy: 16899205.36988583
[2022-04-10 18:28:00.700462]Total energy: 16859611.63022688
[2022-04-10 18:29:15.720410]Total energy: 16870110.07115083
[2022-04-10 18:31:05.692566]Total energy: 16869308.408964884
[2022-04-10 18:32:58.417414]Total energy: 16916853.21293233
[2022-04-10 18:34:22.878599]Total energy: 16888542.67481021
[2022-04-10 18:35:37.596713]Total energy: 16863978.46170628
[2022-04-10 18:36:53.024874]Total energy: 16847788.50828992
[2022-04-10 18:38:08.834186]Total energy: 16877841.545704905
[2022-04-10 18:39:23.979640]Total energy: 16854000.78560465
[2022-04-10 18:41:32.389234]Total energy: 16851445.699862912
[2022-04-10 18:43:40.152076]Total energy: 16896295.908924535
[2022-04-10 18:45:13.048466]Total energy: 16882830.96043577
[2022-04-10 18:46:41.996094]Total energy: 16875467.193665467
[2022-04-10 18:48:03.274663]Total energy: 16874004.78677466
[2022-04-10 18:49:19.487197]Total energy: 16903593.541122608
[2022-04-10 18:50:58.871434]Total energy: 16863067.109093633
[2022-04-10 18:52:55.698270]Total energy: 16893053.56871028
[2022-04-10 18:54:36.663950]Total energy: 16877953.468688175
[2022-04-10 18:55:59.514444]Total energy: 16871150.383458484
[2022-04-10 18:57:14.896731]Total energy: 16877737.433008827
[2022-04-10 18:58:30.563467]Total energy: 16858554.857382003
[2022-04-10 18:59:48.203452]Total energy: 16876167.889624212
[2022-04-10 19:01:36.355511]Total energy: 16879609.70436693
[2022-04-10 19:03:20.179421]Total energy: 16888254.561592933
[2022-04-10 19:04:53.607190]Total energy: 16884686.083913926
[2022-04-10 19:06:29.852276]Total energy: 16890431.36744545
[2022-04-10 19:08:11.137957]Total energy: 16892313.171220116
[2022-04-10 19:09:49.966725]Total energy: 16890728.79683965
[2022-04-10 19:11:28.147331]Total energy: 16887571.43142276
[2022-04-10 19:12:54.993004]Total energy: 16873652.19494991
[2022-04-10 19:14:11.144468]Total energy: 16855930.845826484
[2022-04-10 19:15:26.576341]Total energy: 16876709.951265212
[2022-04-10 19:16:41.097941]Total energy: 16863020.14024147
[2022-04-10 19:17:56.457662]Total energy: 16867569.00403512
[2022-04-10 19:19:12.521835]Total energy: 16862362.12016933
[2022-04-10 19:20:54.005149]Total energy: 16884894.74831249
[2022-04-10 19:22:41.078798]Total energy: 16872026.11821447
[2022-04-10 19:24:18.427898]Total energy: 16893614.95703905
[2022-04-10 19:25:56.389071]Total energy: 16895743.121677037
[2022-04-10 19:27:21.837910]Total energy: 16859782.47500824
[2022-04-10 19:28:37.981457]Total energy: 16888131.264872093
[2022-04-10 19:29:53.924135]Total energy: 16861554.211201895
[2022-04-10 19:31:09.137878]Total energy: 16891284.177584995
[2022-04-10 19:32:24.409212]Total energy: 16870744.24216048
[2022-04-10 19:33:39.971524]Total energy: 16892723.68678473
[2022-04-10 19:34:56.026637]Total energy: 16853381.775007173
[2022-04-10 19:36:10.947207]Total energy: 16852183.360484537
[2022-04-10 19:37:26.212119]Total energy: 16886004.84839278
[2022-04-10 19:38:40.726854]Total energy: 16865114.224543933
[2022-04-10 19:39:56.246050]Total energy: 16889155.630221177
[2022-04-10 19:41:33.403854]Total energy: 16845721.274759762
[2022-04-10 19:43:12.814630]Total energy: 16863260.579924095
[2022-04-10 19:44:44.202677]Total energy: 16840290.139843836
[2022-04-10 19:46:16.306175]Total energy: 16881052.966646284
[2022-04-10 19:47:50.337609]Total energy: 16874929.230149273
[2022-04-10 19:49:25.420518]Total energy: 16901544.37452143
[2022-04-10 19:51:00.224806]Total energy: 16903637.830721952
[2022-04-10 19:52:24.133155]Total energy: 16883250.311407268
[2022-04-10 19:53:39.610085]Total energy: 16883068.204745345
[2022-04-10 19:54:54.822084]Total energy: 16848862.923822183
[2022-04-10 19:56:10.637451]Total energy: 16882625.86906532
[2022-04-10 19:57:26.291809]Total energy: 16856561.29162949
[2022-04-10 19:58:42.606027]Total energy: 16883232.55156743
[2022-04-10 19:59:58.955374]Total energy: 16850743.25748303
[2022-04-10 20:01:28.152574]Total energy: 16864007.63356581
[2022-04-10 20:02:55.397746]Total energy: 16869987.178060196
[2022-04-10 20:04:11.844305]Total energy: 16879548.469027735
[2022-04-10 20:05:27.814647]Total energy: 16872603.107643083
[2022-04-10 20:06:43.843077]Total energy: 16872233.45345141
[2022-04-10 20:07:59.443352]Total energy: 16849168.352018632
[2022-04-10 20:09:15.384994]Total energy: 16870855.453531053
[2022-04-10 20:11:08.423839]Total energy: 16866059.30038472
[2022-04-10 20:13:14.510724]Total energy: 16878071.812789015
[2022-04-10 20:14:44.834755]Total energy: 16885228.41142995
[2022-04-10 20:16:08.625982]Total energy: 16840351.75590261
[2022-04-10 20:17:33.956795]Total energy: 16901005.45252757
[2022-04-10 20:18:55.899923]Total energy: 16882319.396197453
[2022-04-10 20:20:11.136347]Total energy: 16847627.295088477
[2022-04-10 20:22:01.181160]Total energy: 16884001.31435129
[2022-04-10 20:23:57.743821]Total energy: 16882471.929095965
[2022-04-10 20:25:40.664261]Total energy: 16875279.55403409
[2022-04-10 20:27:04.884115]Total energy: 16870032.521486063
[2022-04-10 20:28:22.060945]Total energy: 16857295.5200531
[2022-04-10 20:29:38.580045]Total energy: 16862780.668210723
[2022-04-10 20:31:15.225369]Total energy: 16878932.02990655
[2022-04-10 20:32:56.941162]Total energy: 16885705.064139694
[2022-04-10 20:34:29.545927]Total energy: 16876617.966129843
[2022-04-10 20:35:56.124176]Total energy: 16888516.826174773
[2022-04-10 20:37:13.576089]Total energy: 16872868.756917413
[2022-04-10 20:38:30.506510]Total energy: 16866985.691476084
[2022-04-10 20:39:46.922171]Total energy: 16891504.300014693
[2022-04-10 20:41:17.855297]Total energy: 16868393.370169394
[2022-04-10 20:42:42.650223]Total energy: 16859265.27652968
[2022-04-10 20:44:01.135323]Total energy: 16846250.781583168
[2022-04-10 20:45:18.492789]Total energy: 16873762.26459569
[2022-04-10 20:46:34.682453]Total energy: 16869470.92639079
[2022-04-10 20:47:50.772068]Total energy: 16837646.97153465
[2022-04-10 20:49:07.454571]Total energy: 16883822.821515016
[2022-04-10 20:51:00.504731]Total energy: 16870364.197208785
[2022-04-10 20:53:09.001707]Total energy: 16881799.74812932
[2022-04-10 20:54:53.836071]Total energy: 16875322.943254407
[2022-04-10 20:56:29.445835]Total energy: 16868884.628782097
[2022-04-10 20:58:08.185009]Total energy: 16865048.449409347
[2022-04-10 20:59:33.631441]Total energy: 16888712.33067133
[2022-04-10 21:01:18.052659]Total energy: 16880758.933623455
[2022-04-10 21:03:02.860058]Total energy: 16873120.58202196
[2022-04-10 21:04:34.114275]Total energy: 16861820.1523091
[2022-04-10 21:06:06.377040]Total energy: 16868669.19749541
