initial: 116 - diverse_seed
[2022-04-09 07:38:37.150964]Total energy: 17010856.614970364
[2022-04-09 07:39:58.229383]Total energy: 17035098.156566843
[2022-04-09 07:41:23.930742]Total energy: 17007764.208755437
[2022-04-09 07:42:53.579316]Total energy: 17010106.30316162
[2022-04-09 07:44:15.559364]Total energy: 17016823.621961128
[2022-04-09 07:45:37.538001]Total energy: 17029083.582803987
[2022-04-09 07:46:57.781313]Total energy: 17052854.60656567
[2022-04-09 07:48:16.364008]Total energy: 17006505.928868465
[2022-04-09 07:49:39.978436]Total energy: 17016398.450621497
[2022-04-09 07:51:08.610572]Total energy: 17027730.764781136
[2022-04-09 07:52:31.414350]Total energy: 17011783.74162111
[2022-04-09 07:53:53.538940]Total energy: 17013530.866230637
[2022-04-09 07:55:13.792268]Total energy: 17027813.042790286
[2022-04-09 07:56:38.137804]Total energy: 17018007.11957022
[2022-04-09 07:57:59.024924]Total energy: 16996225.721841063
[2022-04-09 07:59:19.844641]Total energy: 17017686.861429885
[2022-04-09 08:00:56.358268]Total energy: 16998941.90458813
[2022-04-09 08:02:21.381124]Total energy: 17007771.741258837
[2022-04-09 08:03:43.585540]Total energy: 16999527.65501123
[2022-04-09 08:05:01.447031]Total energy: 17004279.11736385
[2022-04-09 08:06:21.375451]Total energy: 17011526.00693429
[2022-04-09 08:07:43.482764]Total energy: 16984438.58057664
[2022-04-09 08:09:03.139017]Total energy: 17011954.486771513
[2022-04-09 08:10:38.777017]Total energy: 17010812.550503515
[2022-04-09 08:12:10.003222]Total energy: 17034772.139752977
[2022-04-09 08:13:31.593171]Total energy: 17001653.84393397
[2022-04-09 08:14:51.693121]Total energy: 16999819.900892805
[2022-04-09 08:16:12.445739]Total energy: 17007008.874679346
[2022-04-09 08:17:30.759011]Total energy: 16999047.49296955
[2022-04-09 08:18:50.425427]Total energy: 17005081.418816794
[2022-04-09 08:20:09.653117]Total energy: 17015414.093124416
[2022-04-09 08:21:34.544075]Total energy: 17026419.169592712
[2022-04-09 08:23:03.142740]Total energy: 16991133.20492329
[2022-04-09 08:24:24.762192]Total energy: 16985921.9703398
[2022-04-09 08:25:44.391844]Total energy: 16995629.87987079
[2022-04-09 08:27:04.174311]Total energy: 16991399.02215607
[2022-04-09 08:28:26.365191]Total energy: 16999181.806823347
[2022-04-09 08:29:45.057162]Total energy: 16987705.985242564
[2022-04-09 08:31:26.939367]Total energy: 17020242.352828857
[2022-04-09 08:32:49.101653]Total energy: 17039428.009184897
[2022-04-09 08:34:08.447664]Total energy: 16994759.075628355
[2022-04-09 08:35:29.298747]Total energy: 17004248.006802175
[2022-04-09 08:36:49.633524]Total energy: 17007443.276258856
[2022-04-09 08:38:09.801045]Total energy: 17025232.017194416
[2022-04-09 08:39:31.060758]Total energy: 17018115.55078172
[2022-04-09 08:41:07.553521]Total energy: 17006043.971577622
[2022-04-09 08:42:30.747895]Total energy: 17025369.603672713
[2022-04-09 08:43:50.203229]Total energy: 17024940.459083553
[2022-04-09 08:45:10.632544]Total energy: 17013394.254222553
[2022-04-09 08:46:32.862943]Total energy: 17032247.628320802
[2022-04-09 08:47:53.522775]Total energy: 17007152.97240403
[2022-04-09 08:49:14.222745]Total energy: 17014981.780281592
[2022-04-09 08:50:51.551826]Total energy: 16993471.614536077
[2022-04-09 08:52:21.786654]Total energy: 17006494.906945217
[2022-04-09 08:53:42.209546]Total energy: 17023104.668312773
[2022-04-09 08:55:03.685479]Total energy: 17022536.5671837
[2022-04-09 08:56:24.063882]Total energy: 17008716.055071875
[2022-04-09 08:57:44.023922]Total energy: 17029595.652695514
[2022-04-09 08:59:06.979665]Total energy: 17003106.187418204
[2022-04-09 09:00:56.257450]Total energy: 17032108.857987266
[2022-04-09 09:02:28.450178]Total energy: 17009992.68844307
[2022-04-09 09:03:57.347255]Total energy: 17002622.163565163
[2022-04-09 09:05:17.950321]Total energy: 16991418.293151222
[2022-04-09 09:06:38.884947]Total energy: 16994404.468391567
[2022-04-09 09:07:59.193129]Total energy: 17024643.6988542
[2022-04-09 09:09:21.882039]Total energy: 16989698.102689594
[2022-04-09 09:11:01.659040]Total energy: 17010003.430805493
[2022-04-09 09:12:29.806559]Total energy: 16999653.97532309
[2022-04-09 09:13:55.849763]Total energy: 17006849.047906388
[2022-04-09 09:15:22.160901]Total energy: 16995290.74779156
[2022-04-09 09:16:45.930855]Total energy: 17018963.277023084
[2022-04-09 09:18:09.837629]Total energy: 16987398.712007325
[2022-04-09 09:19:31.596216]Total energy: 17010170.63907209
[2022-04-09 09:20:51.256339]Total energy: 17036919.33739829
[2022-04-09 09:22:11.722884]Total energy: 17006734.77739822
[2022-04-09 09:23:30.145249]Total energy: 17022561.929895855
[2022-04-09 09:24:50.111424]Total energy: 16999185.91544664
[2022-04-09 09:26:11.756583]Total energy: 17011308.070285916
[2022-04-09 09:27:30.566552]Total energy: 17010020.1158469
[2022-04-09 09:28:51.845039]Total energy: 17022459.877673652
[2022-04-09 09:30:11.088117]Total energy: 17026110.97969585
[2022-04-09 09:31:53.439367]Total energy: 17009393.84120316
[2022-04-09 09:33:21.649409]Total energy: 17027249.245915618
[2022-04-09 09:34:49.276918]Total energy: 17030868.587980855
[2022-04-09 09:36:12.733401]Total energy: 17020602.80236589
[2022-04-09 09:37:31.779592]Total energy: 17030610.83171689
[2022-04-09 09:38:50.611739]Total energy: 17015670.50167754
[2022-04-09 09:40:09.760546]Total energy: 16995087.035428867
[2022-04-09 09:41:42.261997]Total energy: 16998714.99217767
[2022-04-09 09:43:16.226410]Total energy: 17011866.61835874
[2022-04-09 09:44:46.331102]Total energy: 17019230.362423535
[2022-04-09 09:46:14.940519]Total energy: 16996530.05432672
[2022-04-09 09:47:38.776705]Total energy: 17016738.484578833
[2022-04-09 09:48:58.459075]Total energy: 17012111.80349678
[2022-04-09 09:50:18.413899]Total energy: 17019037.44716522
[2022-04-09 09:51:54.224053]Total energy: 16979228.8020765
[2022-04-09 09:53:27.168888]Total energy: 17049905.2263105
[2022-04-09 09:54:52.315097]Total energy: 17006686.11235507
[2022-04-09 09:56:14.767390]Total energy: 17019217.774954617
[2022-04-09 09:57:34.106550]Total energy: 17016071.124524344
[2022-04-09 09:58:53.332189]Total energy: 17019170.20106572
[2022-04-09 10:00:13.536440]Total energy: 17005564.133789293
[2022-04-09 10:01:51.096875]Total energy: 16993800.04423847
[2022-04-09 10:03:19.463995]Total energy: 17003298.677422065
[2022-04-09 10:04:44.875604]Total energy: 17034982.21569172
[2022-04-09 10:06:03.476382]Total energy: 16990018.60714046
[2022-04-09 10:07:22.818379]Total energy: 17004836.510876156
[2022-04-09 10:08:42.782706]Total energy: 17016588.327626824
[2022-04-09 10:10:02.785085]Total energy: 17025720.423290346
[2022-04-09 10:11:24.930428]Total energy: 16997884.188441545
[2022-04-09 10:12:52.645415]Total energy: 16995625.935716465
[2022-04-09 10:14:13.503053]Total energy: 17017298.12717878
[2022-04-09 10:15:34.559451]Total energy: 17015019.358270247
[2022-04-09 10:16:54.150445]Total energy: 17011897.395855006
[2022-04-09 10:18:13.010669]Total energy: 17003524.56612404
[2022-04-09 10:19:32.240821]Total energy: 17019031.03019115
[2022-04-09 10:21:06.843776]Total energy: 17004527.380896524
[2022-04-09 10:22:37.716538]Total energy: 17003756.643709093
[2022-04-09 10:24:06.608115]Total energy: 16991149.998149436
[2022-04-09 10:25:37.594346]Total energy: 17006893.165367592
[2022-04-09 10:26:58.903247]Total energy: 17006772.234424528
[2022-04-09 10:28:20.051717]Total energy: 17015670.725307554
[2022-04-09 10:29:39.833844]Total energy: 16988559.670280464
[2022-04-09 10:31:06.561237]Total energy: 16991644.81550272
[2022-04-09 10:32:31.318683]Total energy: 17020411.521423537
[2022-04-09 10:33:50.911249]Total energy: 17007574.51999431
[2022-04-09 10:35:11.885236]Total energy: 16998824.547177445
[2022-04-09 10:36:36.687892]Total energy: 17010256.31679865
[2022-04-09 10:37:56.630463]Total energy: 16989853.24347457
[2022-04-09 10:39:20.097139]Total energy: 16999696.22209268
[2022-04-09 10:41:09.615514]Total energy: 17007632.96034782
[2022-04-09 10:42:39.471641]Total energy: 16989946.86613015
[2022-04-09 10:44:06.486867]Total energy: 17011857.873933654
[2022-04-09 10:45:27.636203]Total energy: 17018992.897764355
[2022-04-09 10:46:47.286359]Total energy: 17002675.82536803
[2022-04-09 10:48:06.574014]Total energy: 17006237.269553166
[2022-04-09 10:49:27.327234]Total energy: 17007404.06434141
[2022-04-09 10:51:01.260009]Total energy: 17019262.76780206
[2022-04-09 10:52:28.997484]Total energy: 17019372.59298748
[2022-04-09 10:54:00.085053]Total energy: 16999919.05872564
[2022-04-09 10:55:25.200442]Total energy: 17014672.680907
[2022-04-09 10:56:44.510689]Total energy: 17002973.38173056
[2022-04-09 10:58:04.836060]Total energy: 17009838.61539973
[2022-04-09 10:59:24.049057]Total energy: 17006756.03034521
[2022-04-09 11:01:02.337761]Total energy: 17012789.10045926
[2022-04-09 11:02:33.358740]Total energy: 17010949.557462573
[2022-04-09 11:03:53.281918]Total energy: 17016476.19410176
[2022-04-09 11:05:13.277344]Total energy: 17009863.16127847
[2022-04-09 11:06:32.946816]Total energy: 17019705.39445657
[2022-04-09 11:07:52.439554]Total energy: 17002402.086163204
[2022-04-09 11:09:11.291225]Total energy: 17019409.249840233
[2022-04-09 11:10:45.651008]Total energy: 17007055.553441137
[2022-04-09 11:12:15.555322]Total energy: 17005116.68771953
[2022-04-09 11:13:36.031216]Total energy: 16994927.407970145
[2022-04-09 11:14:55.302168]Total energy: 16974042.76146467
[2022-04-09 11:16:17.229221]Total energy: 17024836.932555024
[2022-04-09 11:17:38.654465]Total energy: 17048061.571796726
[2022-04-09 11:19:00.944045]Total energy: 17042444.570255578
[2022-04-09 11:20:19.769858]Total energy: 17043953.072788354
[2022-04-09 11:21:48.623244]Total energy: 17032560.22537441
[2022-04-09 11:23:20.526146]Total energy: 17044796.336254664
[2022-04-09 11:24:42.280018]Total energy: 17030200.552118316
[2022-04-09 11:26:00.967097]Total energy: 17062822.4524802
[2022-04-09 11:27:20.212831]Total energy: 17024793.871114172
[2022-04-09 11:28:42.238384]Total energy: 17041262.2828382
[2022-04-09 11:30:00.772790]Total energy: 17032881.165887136
[2022-04-09 11:31:25.664063]Total energy: 17019746.563972417
[2022-04-09 11:32:47.793367]Total energy: 17048321.910890616
[2022-04-09 11:34:07.078320]Total energy: 17024799.69083051
[2022-04-09 11:35:26.077764]Total energy: 17012985.601181887
[2022-04-09 11:36:45.203733]Total energy: 17040583.55034302
[2022-04-09 11:38:03.929003]Total energy: 17021729.37553314
[2022-04-09 11:39:22.221199]Total energy: 17031763.953116123
[2022-04-09 11:40:56.242120]Total energy: 17042444.0480082
[2022-04-09 11:42:27.948359]Total energy: 17031189.58295268
[2022-04-09 11:43:57.938285]Total energy: 17035393.32985739
[2022-04-09 11:45:18.620359]Total energy: 17037807.482691955
[2022-04-09 11:46:37.099766]Total energy: 17020492.807638805
[2022-04-09 11:47:56.187645]Total energy: 17015241.509254087
[2022-04-09 11:49:14.163301]Total energy: 17015411.852174424
[2022-04-09 11:51:01.264721]Total energy: 17047063.33335146
[2022-04-09 11:52:32.105726]Total energy: 17029492.25433564
[2022-04-09 11:53:53.140396]Total energy: 17028214.620179255
[2022-04-09 11:55:12.421434]Total energy: 17019845.791987658
[2022-04-09 11:56:33.317919]Total energy: 17031501.02717451
[2022-04-09 11:57:55.282341]Total energy: 17033838.86170172
[2022-04-09 11:59:14.142749]Total energy: 17040857.23836431
[2022-04-09 12:00:59.144045]Total energy: 17032204.389662873
[2022-04-09 12:02:25.490766]Total energy: 17023941.84888688
[2022-04-09 12:03:49.913663]Total energy: 17024082.10533569
[2022-04-09 12:05:10.714284]Total energy: 17030290.73638648
[2022-04-09 12:06:30.604716]Total energy: 17034523.89701368
[2022-04-09 12:07:50.245648]Total energy: 17043486.438021265
[2022-04-09 12:09:09.586044]Total energy: 17048477.47223478
[2022-04-09 12:10:55.463783]Total energy: 17024652.8662874
[2022-04-09 12:12:18.421029]Total energy: 17047087.409698702
[2022-04-09 12:13:37.386396]Total energy: 17040361.77994865
[2022-04-09 12:14:55.612448]Total energy: 17021591.32394712
[2022-04-09 12:16:13.912913]Total energy: 17031079.065276388
[2022-04-09 12:17:31.858271]Total energy: 17026011.46445099
[2022-04-09 12:18:49.277221]Total energy: 17024432.16371558
[2022-04-09 12:20:15.313818]Total energy: 17051020.873758756
[2022-04-09 12:21:36.796387]Total energy: 17026137.4685532
[2022-04-09 12:22:55.718457]Total energy: 17018592.527166642
[2022-04-09 12:24:16.972227]Total energy: 17047595.44895371
[2022-04-09 12:25:34.139690]Total energy: 17035966.62777317
[2022-04-09 12:26:55.088533]Total energy: 17039428.36070277
[2022-04-09 12:28:12.883827]Total energy: 17033690.201803897
[2022-04-09 12:29:30.333738]Total energy: 17035467.88164556
[2022-04-09 12:31:05.228686]Total energy: 17026384.279165804
[2022-04-09 12:32:38.197425]Total energy: 17028247.440780804
[2022-04-09 12:34:04.043425]Total energy: 17029515.875218865
[2022-04-09 12:35:25.365463]Total energy: 17039809.08385571
[2022-04-09 12:36:44.263072]Total energy: 17035508.68000895
[2022-04-09 12:38:01.886804]Total energy: 17057866.058385756
[2022-04-09 12:39:19.821454]Total energy: 17035210.38319661
[2022-04-09 12:40:49.560538]Total energy: 17041419.35983029
[2022-04-09 12:42:16.520902]Total energy: 17034361.08324984
[2022-04-09 12:43:36.807123]Total energy: 17026116.971858863
[2022-04-09 12:44:54.664934]Total energy: 17024017.026219264
[2022-04-09 12:46:12.047466]Total energy: 17012914.97648683
[2022-04-09 12:47:30.009299]Total energy: 17024362.772304326
[2022-04-09 12:48:48.208605]Total energy: 17021914.87071645
[2022-04-09 12:50:06.333850]Total energy: 17026726.434189547
[2022-04-09 12:51:36.191950]Total energy: 17015186.317548364
[2022-04-09 12:52:57.236190]Total energy: 17023150.957710672
[2022-04-09 12:54:14.869357]Total energy: 17042022.40583175
[2022-04-09 12:55:33.121730]Total energy: 17019252.74896375
[2022-04-09 12:56:51.364614]Total energy: 17020025.475912593
[2022-04-09 12:58:09.982285]Total energy: 17050313.617027573
[2022-04-09 12:59:27.901913]Total energy: 17015702.35273664
[2022-04-09 13:01:02.298869]Total energy: 17038995.86713984
[2022-04-09 13:02:31.601246]Total energy: 17030320.423749246
[2022-04-09 13:03:58.869418]Total energy: 17036352.001344062
[2022-04-09 13:05:27.665734]Total energy: 17034298.056919985
[2022-04-09 13:06:47.922231]Total energy: 17031090.94959511
[2022-04-09 13:08:06.341125]Total energy: 17042700.1560296
[2022-04-09 13:09:24.376063]Total energy: 17020021.11880804
[2022-04-09 13:11:06.732170]Total energy: 17040725.285142686
[2022-04-09 13:12:34.959835]Total energy: 17026866.21156796
[2022-04-09 13:14:03.678150]Total energy: 17027102.27929201
[2022-04-09 13:15:24.030861]Total energy: 17043259.044299554
[2022-04-09 13:16:43.403160]Total energy: 17034705.80214463
[2022-04-09 13:18:03.331253]Total energy: 17030927.7556818
[2022-04-09 13:19:21.785982]Total energy: 17022778.35058232
[2022-04-09 13:20:45.859210]Total energy: 17039286.470029254
[2022-04-09 13:22:05.179704]Total energy: 17047021.20672508
[2022-04-09 13:23:24.289083]Total energy: 17027457.0128806
[2022-04-09 13:24:44.728083]Total energy: 17031525.276084676
[2022-04-09 13:26:04.904810]Total energy: 17041269.587750133
[2022-04-09 13:27:26.792109]Total energy: 17024681.928063683
[2022-04-09 13:28:46.847273]Total energy: 17045515.16954447
[2022-04-09 13:30:07.352714]Total energy: 17030519.32112538
[2022-04-09 13:31:27.333793]Total energy: 17031265.35589174
[2022-04-09 13:32:46.800534]Total energy: 17023134.35195172
[2022-04-09 13:34:10.849024]Total energy: 17010632.3981111
[2022-04-09 13:35:31.729336]Total energy: 17010269.970005468
[2022-04-09 13:36:52.455069]Total energy: 17045119.671704795
[2022-04-09 13:38:15.669454]Total energy: 17005397.60291112
[2022-04-09 13:39:34.757265]Total energy: 17032408.701144762
[2022-04-09 13:41:02.648434]Total energy: 17039558.888104018
[2022-04-09 13:42:24.610259]Total energy: 17023449.288000908
[2022-04-09 13:43:44.784835]Total energy: 17020524.448813237
[2022-04-09 13:45:04.089249]Total energy: 17012313.29724147
[2022-04-09 13:46:25.286154]Total energy: 17010580.723004233
[2022-04-09 13:47:44.558180]Total energy: 17031215.653192773
[2022-04-09 13:49:05.886578]Total energy: 17014197.824268542
[2022-04-09 13:50:43.382668]Total energy: 17023908.131279662
[2022-04-09 13:52:35.429140]Total energy: 17053786.353346523
[2022-04-09 13:54:35.402292]Total energy: 17020364.917419914
[2022-04-09 13:56:44.892069]Total energy: 17044741.08431925
[2022-04-09 13:58:51.282803]Total energy: 17052017.93120821
[2022-04-09 14:01:10.115558]Total energy: 17021285.892966032
[2022-04-09 14:03:21.619123]Total energy: 17030760.04599807
[2022-04-09 14:05:29.652470]Total energy: 17031643.115971155
[2022-04-09 14:07:32.267555]Total energy: 17029604.039175164
[2022-04-09 14:09:48.460334]Total energy: 17011881.403932434
[2022-04-09 14:11:55.851539]Total energy: 17020204.625930883
[2022-04-09 14:13:56.391668]Total energy: 17025690.458066687
[2022-04-09 14:16:09.501038]Total energy: 17036640.53855141
[2022-04-09 14:18:29.033014]Total energy: 17015833.12002409
[2022-04-09 14:20:01.371030]Total energy: 17017873.588052284
[2022-04-09 14:21:19.029485]Total energy: 17031028.653059218
[2022-04-09 14:22:39.627813]Total energy: 17049857.455173936
[2022-04-09 14:23:59.615217]Total energy: 17041079.933450285
[2022-04-09 14:25:17.945661]Total energy: 17044910.668590557
[2022-04-09 14:26:36.951019]Total energy: 17037065.660175502
[2022-04-09 14:27:56.149229]Total energy: 17039710.114563927
[2022-04-09 14:29:14.270988]Total energy: 17022782.90442881
[2022-04-09 14:30:55.535017]Total energy: 17028241.48439206
[2022-04-09 14:32:22.340564]Total energy: 17038833.216990877
[2022-04-09 14:33:43.411514]Total energy: 17007087.447714437
[2022-04-09 14:35:03.075075]Total energy: 17046040.529073335
[2022-04-09 14:36:22.716900]Total energy: 16999552.25359383
[2022-04-09 14:37:43.949399]Total energy: 17029795.156563915
[2022-04-09 14:39:05.712141]Total energy: 17002466.57052528
[2022-04-09 14:40:50.641693]Total energy: 17025462.322064247
[2022-04-09 14:42:23.890809]Total energy: 17024152.61646882
[2022-04-09 14:43:52.182754]Total energy: 17023022.83715668
[2022-04-09 14:45:20.990477]Total energy: 17026162.748958353
[2022-04-09 14:46:43.935659]Total energy: 17016259.205358077
[2022-04-09 14:48:05.333429]Total energy: 17025815.52599302
[2022-04-09 14:49:24.132224]Total energy: 17038026.13751156
[2022-04-09 14:51:02.487582]Total energy: 17030997.704522744
[2022-04-09 14:52:30.466298]Total energy: 17034659.120762132
[2022-04-09 14:53:52.902661]Total energy: 17035362.27463473
[2022-04-09 14:55:13.640902]Total energy: 17041824.47041766
[2022-04-09 14:56:32.637514]Total energy: 17046916.901982095
[2022-04-09 14:57:52.258703]Total energy: 17035193.84868831
[2022-04-09 14:59:10.562914]Total energy: 17055717.850831345
[2022-04-09 15:00:50.050547]Total energy: 17026739.39819994
[2022-04-09 15:02:12.019445]Total energy: 17023877.136620164
[2022-04-09 15:03:31.419220]Total energy: 17027823.09524713
[2022-04-09 15:04:49.960940]Total energy: 17034436.169560656
[2022-04-09 15:06:12.418993]Total energy: 17037845.1583035
[2022-04-09 15:07:30.155648]Total energy: 17031792.95961475
[2022-04-09 15:08:48.286096]Total energy: 17030105.47863559
[2022-04-09 15:10:07.630782]Total energy: 17043146.3967052
[2022-04-09 15:11:39.683038]Total energy: 17036922.104092408
[2022-04-09 15:13:08.466395]Total energy: 17022805.449859057
[2022-04-09 15:14:27.816192]Total energy: 17027911.614776164
[2022-04-09 15:15:46.125799]Total energy: 17026735.778185416
[2022-04-09 15:17:04.344255]Total energy: 17037887.485980555
[2022-04-09 15:18:22.008616]Total energy: 17027494.507574838
[2022-04-09 15:19:40.930764]Total energy: 17024647.19034932
[2022-04-09 15:21:16.529686]Total energy: 17028667.464701954
[2022-04-09 15:22:40.889829]Total energy: 17053025.66662521
[2022-04-09 15:23:59.306487]Total energy: 17014665.2408117
[2022-04-09 15:25:19.629630]Total energy: 17025198.48567837
[2022-04-09 15:26:38.422141]Total energy: 17026193.76468368
[2022-04-09 15:27:56.836990]Total energy: 17022812.718447566
[2022-04-09 15:29:15.293464]Total energy: 17028861.32127613
[2022-04-09 15:30:53.642899]Total energy: 17018421.83821519
[2022-04-09 15:32:19.914975]Total energy: 17043502.032059718
[2022-04-09 15:33:40.611914]Total energy: 17035357.570304234
[2022-04-09 15:34:58.555094]Total energy: 17036561.985743564
[2022-04-09 15:36:16.856797]Total energy: 17023957.252199125
[2022-04-09 15:37:35.819719]Total energy: 17043337.726695728
[2022-04-09 15:38:54.401419]Total energy: 17023167.390355356
[2022-04-09 15:40:13.549490]Total energy: 17008933.075086214
[2022-04-09 15:41:40.659085]Total energy: 17030441.226332746
[2022-04-09 15:43:01.899266]Total energy: 17031414.72225571
[2022-04-09 15:44:20.292131]Total energy: 17015296.66950672
[2022-04-09 15:45:38.392518]Total energy: 17023072.43106916
[2022-04-09 15:46:57.303483]Total energy: 17018106.535925403
[2022-04-09 15:48:15.374844]Total energy: 17026439.343510553
[2022-04-09 15:49:34.135454]Total energy: 17035198.407265864
[2022-04-09 15:51:07.297148]Total energy: 17037531.104384996
[2022-04-09 15:52:33.599554]Total energy: 17028202.937632933
[2022-04-09 15:53:52.999611]Total energy: 17034799.18363658
[2022-04-09 15:55:10.598068]Total energy: 17027150.931975923
[2022-04-09 15:56:29.612021]Total energy: 17039265.81904523
[2022-04-09 15:57:49.906761]Total energy: 17058733.03143216
[2022-04-09 15:59:08.706019]Total energy: 17029389.028483253
[2022-04-09 16:00:57.258319]Total energy: 17005457.185791183
[2022-04-09 16:02:28.640077]Total energy: 17041990.981148817
[2022-04-09 16:03:50.912595]Total energy: 17030294.684185226
[2022-04-09 16:05:09.168962]Total energy: 17042965.718674395
[2022-04-09 16:06:29.461210]Total energy: 17014603.577868998
[2022-04-09 16:07:47.534998]Total energy: 17046081.35986512
[2022-04-09 16:09:05.458843]Total energy: 17016071.64039302
[2022-04-09 16:10:38.048803]Total energy: 17013112.539488237
[2022-04-09 16:12:19.200062]Total energy: 17043709.72258126
[2022-04-09 16:13:46.538236]Total energy: 17061250.709723465
[2022-04-09 16:15:06.851229]Total energy: 17009775.47794528
[2022-04-09 16:16:24.620020]Total energy: 17026886.246335603
[2022-04-09 16:17:43.368262]Total energy: 17038084.8180588
[2022-04-09 16:19:01.549251]Total energy: 17035503.198993254
[2022-04-09 16:20:19.606257]Total energy: 17013206.444909275
[2022-04-09 16:21:51.105138]Total energy: 17022656.079630367
[2022-04-09 16:23:18.150904]Total energy: 17032561.829151597
[2022-04-09 16:24:38.555251]Total energy: 17032759.85279037
[2022-04-09 16:25:57.581210]Total energy: 17037612.270123728
[2022-04-09 16:27:15.593482]Total energy: 17023754.966691345
[2022-04-09 16:28:34.107052]Total energy: 17021045.616918784
[2022-04-09 16:29:53.069640]Total energy: 17036741.938882936
[2022-04-09 16:31:15.717739]Total energy: 17030995.86257206
[2022-04-09 16:32:42.697793]Total energy: 17015444.466054767
[2022-04-09 16:34:04.560729]Total energy: 17026971.22878346
[2022-04-09 16:35:24.251120]Total energy: 17023732.949947316
[2022-04-09 16:36:43.163985]Total energy: 17048558.058787193
[2022-04-09 16:38:01.341115]Total energy: 17021659.750888806
[2022-04-09 16:39:20.005632]Total energy: 17033713.77336492
[2022-04-09 16:40:55.136958]Total energy: 17014948.768801205
[2022-04-09 16:42:22.340104]Total energy: 17030816.931590017
[2022-04-09 16:43:42.210591]Total energy: 17031603.24143731
[2022-04-09 16:45:10.156547]Total energy: 17041739.522810124
[2022-04-09 16:46:31.235107]Total energy: 17032437.107340906
[2022-04-09 16:47:50.900157]Total energy: 17042294.1288918
[2022-04-09 16:49:10.034718]Total energy: 17027647.303861722
[2022-04-09 16:50:46.762349]Total energy: 17019020.882728532
[2022-04-09 16:52:20.134204]Total energy: 17029696.250105
[2022-04-09 16:53:39.688138]Total energy: 17034841.983059734
[2022-04-09 16:54:58.274131]Total energy: 17039508.731245864
[2022-04-09 16:56:16.969005]Total energy: 17023866.39290182
[2022-04-09 16:57:35.803845]Total energy: 17039406.980815817
[2022-04-09 16:58:54.763948]Total energy: 17023892.243777867
[2022-04-09 17:00:13.885476]Total energy: 17028984.228419896
[2022-04-09 17:01:39.397642]Total energy: 17026618.591349173
[2022-04-09 17:03:10.699575]Total energy: 17012846.850737873
[2022-04-09 17:04:32.630857]Total energy: 17017718.48544685
[2022-04-09 17:05:52.766043]Total energy: 17027010.544879224
[2022-04-09 17:07:12.937045]Total energy: 17043643.10134079
[2022-04-09 17:08:31.651870]Total energy: 17019062.532746542
[2022-04-09 17:09:51.969094]Total energy: 17023163.793044865
[2022-04-09 17:11:24.189086]Total energy: 17038037.701196793
[2022-04-09 17:12:55.737649]Total energy: 17031200.46712188
[2022-04-09 17:14:18.309829]Total energy: 17032536.699726384
[2022-04-09 17:15:37.606093]Total energy: 17027392.496815674
[2022-04-09 17:16:57.029901]Total energy: 17036105.866128385
[2022-04-09 17:18:16.548341]Total energy: 17032663.879576918
[2022-04-09 17:19:35.459282]Total energy: 17050865.140369006
[2022-04-09 17:20:59.225454]Total energy: 17021060.230073817
[2022-04-09 17:22:27.903301]Total energy: 17023866.495016597
[2022-04-09 17:23:52.660649]Total energy: 17021241.079898775
[2022-04-09 17:25:12.785797]Total energy: 17039847.24847182
[2022-04-09 17:26:31.759549]Total energy: 17016130.858204175
[2022-04-09 17:27:50.918016]Total energy: 17013361.243301865
[2022-04-09 17:29:10.463870]Total energy: 17026255.833313517
[2022-04-09 17:30:49.629081]Total energy: 17027609.027600497
[2022-04-09 17:32:14.047623]Total energy: 17040384.948991004
[2022-04-09 17:33:42.642230]Total energy: 17023366.61186266
[2022-04-09 17:35:02.808511]Total energy: 17029581.17011701
[2022-04-09 17:36:22.642337]Total energy: 17043003.080593005
[2022-04-09 17:37:41.706078]Total energy: 17029229.892680228
[2022-04-09 17:39:01.840352]Total energy: 17025517.032707058
[2022-04-09 17:40:22.744070]Total energy: 17017271.465016328
[2022-04-09 17:41:48.613537]Total energy: 17039003.139297992
[2022-04-09 17:43:09.922733]Total energy: 17036077.9371957
[2022-04-09 17:44:31.277040]Total energy: 17025836.256794225
[2022-04-09 17:45:52.292354]Total energy: 17030828.649140254
[2022-04-09 17:47:17.800348]Total energy: 17027707.41078739
[2022-04-09 17:48:35.951400]Total energy: 17026432.79304039
[2022-04-09 17:49:55.870136]Total energy: 17026065.67064738
[2022-04-09 17:51:31.777923]Total energy: 17036417.17784704
[2022-04-09 17:52:57.001118]Total energy: 17028966.72316075
[2022-04-09 17:54:16.573442]Total energy: 17012382.46995854
[2022-04-09 17:55:34.710118]Total energy: 17032376.772312623
[2022-04-09 17:56:52.741802]Total energy: 17041536.93886524
[2022-04-09 17:58:11.264263]Total energy: 17016577.86433764
[2022-04-09 17:59:29.217720]Total energy: 17002736.66116234
[2022-04-09 18:00:59.160797]Total energy: 17022422.107865434
[2022-04-09 18:02:20.581199]Total energy: 17006720.37850791
[2022-04-09 18:03:38.891288]Total energy: 17024778.817448523
[2022-04-09 18:04:56.293576]Total energy: 17014739.604746178
[2022-04-09 18:06:14.136289]Total energy: 17017667.072761573
[2022-04-09 18:07:32.112480]Total energy: 17041870.0815955
[2022-04-09 18:08:50.476668]Total energy: 17000981.714482892
[2022-04-09 18:10:10.466012]Total energy: 17028363.31673635
[2022-04-09 18:11:29.517726]Total energy: 17035883.903832335
[2022-04-09 18:12:47.857708]Total energy: 17042612.821631864
