initial: 116 - optimal_only_seed
[2022-04-08 08:14:20.046163]Total energy: 98818882.47575867
[2022-04-08 08:15:32.906824]Total energy: 98847489.94747436
[2022-04-08 08:16:46.783578]Total energy: 98809733.07131825
[2022-04-08 08:18:00.327676]Total energy: 98717319.6091976
[2022-04-08 08:19:14.495605]Total energy: 98755078.5201186
[2022-04-08 08:20:45.614218]Total energy: 98770751.60464631
[2022-04-08 08:22:30.536120]Total energy: 98864214.23455964
[2022-04-08 08:23:49.530085]Total energy: 98867211.70798063
[2022-04-08 08:25:04.145025]Total energy: 98791275.16991419
[2022-04-08 08:26:19.903082]Total energy: 98894183.40387273
[2022-04-08 08:27:34.475423]Total energy: 98874870.00342363
[2022-04-08 08:28:48.630631]Total energy: 98760408.05904181
[2022-04-08 08:30:04.518427]Total energy: 98755558.49617572
[2022-04-08 08:31:24.986891]Total energy: 98780193.16957362
[2022-04-08 08:32:45.795337]Total energy: 98824691.00372289
[2022-04-08 08:33:59.748885]Total energy: 98851824.79318562
[2022-04-08 08:35:19.268148]Total energy: 98714769.48634677
[2022-04-08 08:36:39.321272]Total energy: 98706066.65599434
[2022-04-08 08:37:53.301480]Total energy: 98839998.96143465
[2022-04-08 08:39:09.030864]Total energy: 98887487.21387029
[2022-04-08 08:40:43.219373]Total energy: 98856508.10134609
[2022-04-08 08:42:20.192947]Total energy: 98658438.30913252
[2022-04-08 08:43:50.677315]Total energy: 98720584.99514005
[2022-04-08 08:45:10.053829]Total energy: 98896153.09339392
[2022-04-08 08:46:25.190217]Total energy: 98788259.21097061
[2022-04-08 08:47:40.822570]Total energy: 98839627.21597967
[2022-04-08 08:48:55.642548]Total energy: 98919066.50190699
[2022-04-08 08:50:09.650288]Total energy: 98716671.83394337
[2022-04-08 08:51:32.093490]Total energy: 98839851.54065596
[2022-04-08 08:52:54.698468]Total energy: 98610157.06366792
[2022-04-08 08:54:12.114962]Total energy: 98748180.242133
[2022-04-08 08:55:27.591865]Total energy: 98871102.39321722
[2022-04-08 08:56:41.782865]Total energy: 98754254.31306693
[2022-04-08 08:57:56.771863]Total energy: 98811321.24577154
[2022-04-08 08:59:11.532626]Total energy: 98704058.88779424
[2022-04-08 09:00:35.644052]Total energy: 98732858.49890329
[2022-04-08 09:02:02.117811]Total energy: 98813972.17974329
[2022-04-08 09:03:21.681122]Total energy: 98619936.96908699
[2022-04-08 09:04:35.139405]Total energy: 98586327.07140006
[2022-04-08 09:05:54.584443]Total energy: 98671068.9400182
[2022-04-08 09:07:09.196421]Total energy: 98672437.18922964
[2022-04-08 09:08:25.433006]Total energy: 98655896.86288598
[2022-04-08 09:09:39.413846]Total energy: 98741960.4393367
[2022-04-08 09:11:03.825372]Total energy: 98880425.01616386
[2022-04-08 09:12:30.581394]Total energy: 98812627.35938302
[2022-04-08 09:13:48.245443]Total energy: 98657715.94533178
[2022-04-08 09:15:04.267381]Total energy: 98684013.22969858
[2022-04-08 09:16:17.633467]Total energy: 98694035.14828996
[2022-04-08 09:17:31.716107]Total energy: 98852223.41873808
[2022-04-08 09:18:47.486822]Total energy: 98868352.53139052
[2022-04-08 09:20:01.115318]Total energy: 98790485.42245062
[2022-04-08 09:21:24.029921]Total energy: 98732128.17383388
[2022-04-08 09:22:43.051270]Total energy: 98623722.21633153
[2022-04-08 09:23:55.799526]Total energy: 98746608.38565405
[2022-04-08 09:25:18.892202]Total energy: 98823920.32002927
[2022-04-08 09:26:32.647169]Total energy: 98701120.99182639
[2022-04-08 09:27:48.252760]Total energy: 98877817.99556187
[2022-04-08 09:29:02.433322]Total energy: 98742885.65885435
[2022-04-08 09:30:15.916625]Total energy: 98676867.23015381
[2022-04-08 09:31:29.198381]Total energy: 98664383.65388288
[2022-04-08 09:32:43.578647]Total energy: 98796274.8127307
[2022-04-08 09:33:57.219480]Total energy: 98816427.4141485
[2022-04-08 09:35:11.659259]Total energy: 98713760.27849069
[2022-04-08 09:36:25.533067]Total energy: 98722706.12483792
[2022-04-08 09:37:39.344886]Total energy: 98604454.65714134
[2022-04-08 09:38:55.758793]Total energy: 98688932.13830185
[2022-04-08 09:40:10.682790]Total energy: 98721769.877063
[2022-04-08 09:41:32.683820]Total energy: 98851882.74539174
[2022-04-08 09:42:49.139856]Total energy: 98761004.77281152
[2022-04-08 09:44:02.525554]Total energy: 98729880.27071612
[2022-04-08 09:45:16.612251]Total energy: 98750576.45808733
[2022-04-08 09:46:30.121141]Total energy: 98735410.12121902
[2022-04-08 09:47:45.630922]Total energy: 98764682.63081878
[2022-04-08 09:48:59.110367]Total energy: 98649955.14551821
[2022-04-08 09:50:13.143856]Total energy: 98597122.90376039
[2022-04-08 09:51:34.973124]Total energy: 98851098.86043122
[2022-04-08 09:52:50.898968]Total energy: 98544733.93461975
[2022-04-08 09:54:04.793523]Total energy: 98666164.25007412
[2022-04-08 09:55:21.411254]Total energy: 98662741.38489021
[2022-04-08 09:56:34.792654]Total energy: 98704102.34771441
[2022-04-08 09:57:48.902117]Total energy: 98812449.96537149
[2022-04-08 09:59:02.718150]Total energy: 98825723.73006874
[2022-04-08 10:00:16.812003]Total energy: 98897393.42199625
[2022-04-08 10:01:45.988651]Total energy: 98758868.97867988
[2022-04-08 10:03:04.057218]Total energy: 98731756.47770187
[2022-04-08 10:04:19.234455]Total energy: 98683869.20549594
[2022-04-08 10:05:33.722758]Total energy: 98788236.15522125
[2022-04-08 10:06:47.585596]Total energy: 98742030.34573127
[2022-04-08 10:08:02.144479]Total energy: 98678966.8629964
[2022-04-08 10:09:15.812804]Total energy: 98726802.17786156
[2022-04-08 10:10:45.800018]Total energy: 98777190.64634979
[2022-04-08 10:12:06.350077]Total energy: 98728580.84231633
[2022-04-08 10:13:19.867733]Total energy: 98809592.53637473
[2022-04-08 10:14:33.839100]Total energy: 98688002.5201431
[2022-04-08 10:15:48.433072]Total energy: 98798249.04649857
[2022-04-08 10:17:02.138606]Total energy: 98781494.27092765
[2022-04-08 10:18:16.657554]Total energy: 98865788.71402775
[2022-04-08 10:19:33.189289]Total energy: 98696212.09708875
[2022-04-08 10:20:53.036290]Total energy: 98949220.93078105
[2022-04-08 10:22:14.467536]Total energy: 98839852.06041615
[2022-04-08 10:23:38.674625]Total energy: 98868775.47489068
[2022-04-08 10:24:59.679510]Total energy: 98896392.37162086
[2022-04-08 10:26:12.834167]Total energy: 98724533.79412612
[2022-04-08 10:27:27.729352]Total energy: 98804205.27843839
[2022-04-08 10:28:41.546049]Total energy: 98658047.93601331
[2022-04-08 10:29:55.765541]Total energy: 98857385.80399638
[2022-04-08 10:31:11.885768]Total energy: 98823627.37395875
[2022-04-08 10:32:26.708045]Total energy: 98767714.13534495
[2022-04-08 10:33:41.286295]Total energy: 98851982.49276654
[2022-04-08 10:34:57.320211]Total energy: 98766177.23567434
[2022-04-08 10:36:10.939178]Total energy: 98821314.09926173
[2022-04-08 10:37:25.449151]Total energy: 98856339.65155692
[2022-04-08 10:38:41.168265]Total energy: 98793707.64720106
[2022-04-08 10:39:56.383356]Total energy: 98620215.51496106
[2022-04-08 10:41:19.770581]Total energy: 98849529.00408721
[2022-04-08 10:42:44.517900]Total energy: 98732419.79435715
[2022-04-08 10:44:00.518581]Total energy: 98741073.17452434
[2022-04-08 10:45:14.265912]Total energy: 98798554.98119184
[2022-04-08 10:46:29.249359]Total energy: 98884257.4519511
[2022-04-08 10:47:43.561187]Total energy: 98913213.27219783
[2022-04-08 10:48:58.472769]Total energy: 98748703.98667113
[2022-04-08 10:50:11.797508]Total energy: 98658923.12099402
[2022-04-08 10:51:30.129981]Total energy: 98754145.77158116
[2022-04-08 10:52:46.708121]Total energy: 98938902.6788721
[2022-04-08 10:54:09.899318]Total energy: 98786121.70977375
[2022-04-08 10:55:34.479174]Total energy: 98806825.90150347
[2022-04-08 10:56:52.699360]Total energy: 98864260.1164055
[2022-04-08 10:58:06.946168]Total energy: 98875348.67995963
[2022-04-08 10:59:23.908050]Total energy: 98848746.8027693
[2022-04-08 11:00:59.218474]Total energy: 98670497.87560794
[2022-04-08 11:02:50.278255]Total energy: 98836088.03038695
[2022-04-08 11:04:34.808892]Total energy: 98896229.12337238
[2022-04-08 11:06:03.859821]Total energy: 98788959.78832951
[2022-04-08 11:07:21.285712]Total energy: 98704804.55678207
[2022-04-08 11:08:36.076713]Total energy: 98650949.13696305
[2022-04-08 11:09:50.573022]Total energy: 98841011.19327381
[2022-04-08 11:11:23.634432]Total energy: 98894054.61585294
[2022-04-08 11:13:07.833474]Total energy: 98909314.30299376
[2022-04-08 11:14:27.945148]Total energy: 98839005.5289765
[2022-04-08 11:15:43.670907]Total energy: 98693853.24782366
[2022-04-08 11:16:59.136062]Total energy: 98702326.28455687
[2022-04-08 11:18:14.404145]Total energy: 98754316.58357903
[2022-04-08 11:19:27.505215]Total energy: 98644096.89066322
[2022-04-08 11:20:55.586363]Total energy: 98688422.50061226
[2022-04-08 11:22:29.316815]Total energy: 98827450.40835844
[2022-04-08 11:23:43.322415]Total energy: 98832186.8750528
[2022-04-08 11:24:59.808249]Total energy: 98720091.49150641
[2022-04-08 11:26:14.069068]Total energy: 98690828.85570046
[2022-04-08 11:27:28.238710]Total energy: 98661539.24914233
[2022-04-08 11:28:46.295161]Total energy: 98596329.70886709
[2022-04-08 11:29:59.621138]Total energy: 98657349.06682888
[2022-04-08 11:31:33.450729]Total energy: 98725064.29807758
[2022-04-08 11:33:24.002255]Total energy: 98842276.43107419
[2022-04-08 11:34:59.266046]Total energy: 98954074.81150821
[2022-04-08 11:36:33.575602]Total energy: 98870204.21042924
[2022-04-08 11:37:59.225057]Total energy: 98664945.31697938
[2022-04-08 11:39:13.768818]Total energy: 98799807.86905713
[2022-04-08 11:40:26.897209]Total energy: 98719481.33357
[2022-04-08 11:41:42.261103]Total energy: 98880743.28784679
[2022-04-08 11:42:56.362481]Total energy: 98813794.8232119
[2022-04-08 11:44:12.498820]Total energy: 98715525.01079792
[2022-04-08 11:45:31.701224]Total energy: 98716433.44715433
[2022-04-08 11:46:46.554764]Total energy: 98868530.10238545
[2022-04-08 11:48:00.625824]Total energy: 98801947.6169845
[2022-04-08 11:49:14.261759]Total energy: 98649665.71282323
[2022-04-08 11:50:49.414628]Total energy: 98838057.81589372
[2022-04-08 11:52:35.213345]Total energy: 98831006.6847421
[2022-04-08 11:54:03.878722]Total energy: 98891618.26390283
[2022-04-08 11:55:37.739250]Total energy: 98765777.81412001
[2022-04-08 11:57:00.433853]Total energy: 98924046.37266612
[2022-04-08 11:58:14.115085]Total energy: 98883405.37359147
[2022-04-08 11:59:27.516750]Total energy: 98710539.81129378
[2022-04-08 12:01:02.267361]Total energy: 98779577.46355344
[2022-04-08 12:02:33.699239]Total energy: 98710681.5157334
[2022-04-08 12:03:49.200586]Total energy: 98729224.0332116
[2022-04-08 12:05:03.116377]Total energy: 98805632.99528791
[2022-04-08 12:06:19.794008]Total energy: 98678123.37575266
[2022-04-08 12:07:33.835049]Total energy: 98743194.08978699
[2022-04-08 12:08:47.501330]Total energy: 98861071.40689105
[2022-04-08 12:10:02.284433]Total energy: 98847158.81812261
[2022-04-08 12:11:17.478603]Total energy: 98747534.74467465
[2022-04-08 12:12:30.826723]Total energy: 98676074.97328264
[2022-04-08 12:13:46.262071]Total energy: 98849103.99142936
[2022-04-08 12:15:01.640185]Total energy: 98693130.87633717
[2022-04-08 12:16:16.474133]Total energy: 98793811.10362908
[2022-04-08 12:17:30.057554]Total energy: 98631369.66264437
[2022-04-08 12:18:44.196301]Total energy: 98836458.45725594
[2022-04-08 12:19:59.909234]Total energy: 98816971.71673366
[2022-04-08 12:21:19.878977]Total energy: 98562422.97680083
[2022-04-08 12:22:35.217712]Total energy: 98913401.23746206
[2022-04-08 12:23:48.865572]Total energy: 98780271.24598432
[2022-04-08 12:25:03.691727]Total energy: 98692218.41920495
[2022-04-08 12:26:21.229157]Total energy: 98842075.9430873
[2022-04-08 12:27:36.597335]Total energy: 98676956.2850822
[2022-04-08 12:28:50.486114]Total energy: 98834363.25091042
[2022-04-08 12:30:05.062352]Total energy: 98766870.46439199
[2022-04-08 12:31:25.177511]Total energy: 98563198.29274924
[2022-04-08 12:32:48.836137]Total energy: 98803201.52622935
[2022-04-08 12:34:12.587364]Total energy: 98698207.90439944
[2022-04-08 12:35:29.158823]Total energy: 98643650.6232622
[2022-04-08 12:36:44.391078]Total energy: 98894908.768697
[2022-04-08 12:38:07.090494]Total energy: 98669862.20079999
[2022-04-08 12:39:20.892714]Total energy: 98776602.75628072
[2022-04-08 12:40:42.094757]Total energy: 98826480.36795244
[2022-04-08 12:42:07.401460]Total energy: 98672736.75856568
[2022-04-08 12:43:32.578668]Total energy: 98496761.45255692
[2022-04-08 12:44:48.740038]Total energy: 98645009.11031327
[2022-04-08 12:46:03.331352]Total energy: 98657613.68499942
[2022-04-08 12:47:17.532192]Total energy: 98868181.04389614
[2022-04-08 12:48:31.852946]Total energy: 98762614.78203581
[2022-04-08 12:49:45.300307]Total energy: 98712749.67214377
[2022-04-08 12:51:24.792854]Total energy: 98888460.20040348
[2022-04-08 12:53:01.615858]Total energy: 98840421.12023719
[2022-04-08 12:54:21.724475]Total energy: 98800190.33660905
[2022-04-08 12:55:35.811549]Total energy: 98760356.8251954
[2022-04-08 12:56:51.235010]Total energy: 98610153.98693691
[2022-04-08 12:58:06.458660]Total energy: 98686627.59699593
[2022-04-08 12:59:20.866677]Total energy: 98722950.01882495
[2022-04-08 13:00:43.606512]Total energy: 98745089.75571804
[2022-04-08 13:02:13.256359]Total energy: 98708408.01914695
[2022-04-08 13:03:37.083674]Total energy: 98670013.0736086
[2022-04-08 13:04:50.265728]Total energy: 98730670.34725262
[2022-04-08 13:06:05.615900]Total energy: 98845808.37360974
[2022-04-08 13:07:18.677649]Total energy: 98788259.0815462
[2022-04-08 13:08:32.358102]Total energy: 98709630.97175679
[2022-04-08 13:09:46.923675]Total energy: 98854160.30699198
[2022-04-08 13:11:18.489347]Total energy: 98813332.28187619
[2022-04-08 13:12:43.613971]Total energy: 98722352.34053963
[2022-04-08 13:13:57.927671]Total energy: 98798558.27614206
[2022-04-08 13:15:23.909913]Total energy: 98750045.69206798
[2022-04-08 13:16:37.417272]Total energy: 98704007.54551132
[2022-04-08 13:17:52.815091]Total energy: 98623003.19111973
[2022-04-08 13:19:07.722034]Total energy: 98620593.9187709
[2022-04-08 13:20:33.860304]Total energy: 98830919.87145607
[2022-04-08 13:22:00.458042]Total energy: 98896066.4065647
[2022-04-08 13:23:14.257377]Total energy: 98859091.55570206
[2022-04-08 13:24:27.970921]Total energy: 98779377.95450407
[2022-04-08 13:25:41.754775]Total energy: 98767454.3204805
[2022-04-08 13:26:55.706652]Total energy: 98655616.14914021
[2022-04-08 13:28:11.046260]Total energy: 98661229.12305956
[2022-04-08 13:29:27.091452]Total energy: 98716916.26228075
[2022-04-08 13:31:02.929845]Total energy: 98661484.33425815
[2022-04-08 13:32:38.578372]Total energy: 98760369.36174475
[2022-04-08 13:33:51.811834]Total energy: 98743806.23419501
[2022-04-08 13:35:07.048218]Total energy: 98808714.71685891
[2022-04-08 13:36:21.471072]Total energy: 98751414.21425925
[2022-04-08 13:37:37.138354]Total energy: 98799223.74549061
[2022-04-08 13:38:51.219770]Total energy: 98699094.31465155
[2022-04-08 13:40:05.540068]Total energy: 98789729.57685544
[2022-04-08 13:41:29.650003]Total energy: 98706641.07760333
[2022-04-08 13:42:57.460276]Total energy: 98756264.39156595
[2022-04-08 13:44:16.165672]Total energy: 98729413.40434732
[2022-04-08 13:45:31.303674]Total energy: 98737135.9430897
[2022-04-08 13:46:47.204103]Total energy: 98843593.44269623
[2022-04-08 13:48:04.172465]Total energy: 98739593.95466977
[2022-04-08 13:49:17.913051]Total energy: 98747280.04869814
[2022-04-08 13:50:47.624385]Total energy: 98522020.34046891
[2022-04-08 13:52:11.674313]Total energy: 98824604.74757023
[2022-04-08 13:53:41.300656]Total energy: 98792679.19176468
[2022-04-08 13:55:04.128365]Total energy: 98755316.46920735
[2022-04-08 13:56:17.171330]Total energy: 98712571.28612089
[2022-04-08 13:57:33.098780]Total energy: 98804444.60891877
[2022-04-08 13:58:48.667290]Total energy: 98727787.8186091
[2022-04-08 14:00:04.476217]Total energy: 98915067.83838752
[2022-04-08 14:01:19.652716]Total energy: 98784795.6939363
[2022-04-08 14:02:32.733542]Total energy: 98774157.58817396
[2022-04-08 14:03:54.928918]Total energy: 98678919.3706293
[2022-04-08 14:05:09.341211]Total energy: 98724201.45018604
[2022-04-08 14:06:23.451278]Total energy: 98753746.61599098
[2022-04-08 14:07:37.779649]Total energy: 98866194.3324402
[2022-04-08 14:08:54.512750]Total energy: 98567938.34230669
[2022-04-08 14:10:08.767048]Total energy: 98815207.8600956
[2022-04-08 14:11:23.159092]Total energy: 98750509.18572257
[2022-04-08 14:12:37.054103]Total energy: 98792376.77809238
[2022-04-08 14:13:51.108036]Total energy: 98781514.63054039
[2022-04-08 14:15:05.482336]Total energy: 98907659.78294677
[2022-04-08 14:16:22.318170]Total energy: 98745840.72638501
[2022-04-08 14:17:38.210105]Total energy: 98836547.53242086
[2022-04-08 14:18:51.909392]Total energy: 98681381.64810717
[2022-04-08 14:20:04.754660]Total energy: 98744482.72734691
[2022-04-08 14:21:24.493814]Total energy: 98814804.34062557
[2022-04-08 14:22:42.469291]Total energy: 98734472.83909251
[2022-04-08 14:23:54.735572]Total energy: 98729706.17020646
[2022-04-08 14:25:08.734813]Total energy: 98914908.16549031
[2022-04-08 14:26:22.334539]Total energy: 98768533.94641368
[2022-04-08 14:27:36.641091]Total energy: 98825830.32365824
[2022-04-08 14:28:51.991308]Total energy: 98618945.26849985
[2022-04-08 14:30:06.964710]Total energy: 98644670.84545869
[2022-04-08 14:31:29.930189]Total energy: 98701658.1854087
[2022-04-08 14:32:45.481597]Total energy: 98674494.99233256
[2022-04-08 14:34:00.696207]Total energy: 98865933.09080784
[2022-04-08 14:35:15.343790]Total energy: 98640614.44742276
[2022-04-08 14:36:29.288026]Total energy: 98698456.99335864
[2022-04-08 14:37:43.814414]Total energy: 98812008.51852809
[2022-04-08 14:38:57.088739]Total energy: 98801116.0399713
[2022-04-08 14:40:11.546831]Total energy: 98747244.91443661
[2022-04-08 14:41:30.359430]Total energy: 98605863.68045977
[2022-04-08 14:42:50.028200]Total energy: 98792264.7562726
[2022-04-08 14:44:03.715685]Total energy: 98627045.05832712
[2022-04-08 14:45:19.351623]Total energy: 98664716.64773458
[2022-04-08 14:46:34.070441]Total energy: 98728357.84581298
[2022-04-08 14:47:48.414698]Total energy: 98649478.9801258
