initial: all - diverse_no_blind_all
[2022-04-12 03:05:48.186144]Total energy: 16604795.31288889
[2022-04-12 03:07:06.481800]Total energy: 16623252.512896875
[2022-04-12 03:08:25.835900]Total energy: 16629199.588982483
[2022-04-12 03:09:44.598554]Total energy: 16608672.629997829
[2022-04-12 03:11:11.062970]Total energy: 16596658.802588934
[2022-04-12 03:12:38.232674]Total energy: 16610791.445848282
[2022-04-12 03:13:58.058504]Total energy: 16608935.104719542
[2022-04-12 03:15:13.037941]Total energy: 16593828.455953402
[2022-04-12 03:16:33.561806]Total energy: 16611125.889085999
[2022-04-12 03:17:50.077313]Total energy: 16605031.257518232
[2022-04-12 03:19:08.761481]Total energy: 16575415.140435437
[2022-04-12 03:20:38.009962]Total energy: 16623282.838823315
[2022-04-12 03:22:12.856635]Total energy: 16583494.818664843
[2022-04-12 03:23:33.144453]Total energy: 16610863.019853918
[2022-04-12 03:24:49.499245]Total energy: 16594636.703620095
[2022-04-12 03:26:10.567555]Total energy: 16590990.085526315
[2022-04-12 03:27:29.818493]Total energy: 16610690.35009734
[2022-04-12 03:28:48.603920]Total energy: 16594985.888129093
[2022-04-12 03:30:06.986995]Total energy: 16580705.908514734
[2022-04-12 03:31:33.783012]Total energy: 16602468.845798096
[2022-04-12 03:32:55.548879]Total energy: 16624322.86314722
[2022-04-12 03:34:19.037267]Total energy: 16606113.469557883
[2022-04-12 03:35:38.278135]Total energy: 16597460.649505952
[2022-04-12 03:36:56.940481]Total energy: 16614869.84659357
[2022-04-12 03:38:16.610862]Total energy: 16600224.063267594
[2022-04-12 03:39:34.953126]Total energy: 16625241.057274507
[2022-04-12 03:41:15.706275]Total energy: 16604298.46015064
[2022-04-12 03:42:41.699908]Total energy: 16598181.212995375
[2022-04-12 03:44:00.306870]Total energy: 16606639.565005546
[2022-04-12 03:45:21.404832]Total energy: 16609755.139151039
[2022-04-12 03:46:41.520288]Total energy: 16588986.46724559
[2022-04-12 03:47:58.226237]Total energy: 16575674.835548408
[2022-04-12 03:49:16.958050]Total energy: 16602943.279727349
[2022-04-12 03:50:44.846947]Total energy: 16601580.861975096
[2022-04-12 03:52:06.852822]Total energy: 16620490.222661357
[2022-04-12 03:53:25.430661]Total energy: 16608898.824277611
[2022-04-12 03:54:47.179031]Total energy: 16581533.33137969
[2022-04-12 03:56:03.843784]Total energy: 16598884.777152201
[2022-04-12 03:57:23.870596]Total energy: 16597972.477837993
[2022-04-12 03:58:43.867772]Total energy: 16604176.668940982
[2022-04-12 04:00:09.758510]Total energy: 16606992.79135902
[2022-04-12 04:01:29.006686]Total energy: 16605601.705745138
[2022-04-12 04:02:48.507342]Total energy: 16612419.086607268
[2022-04-12 04:04:08.904170]Total energy: 16623543.204155674
[2022-04-12 04:05:26.606051]Total energy: 16593514.934180167
[2022-04-12 04:06:47.378892]Total energy: 16596451.08802243
[2022-04-12 04:08:04.298705]Total energy: 16591611.593396226
[2022-04-12 04:09:23.665782]Total energy: 16616252.078048954
[2022-04-12 04:11:03.004087]Total energy: 16615496.08927553
[2022-04-12 04:12:40.194641]Total energy: 16632569.942328973
[2022-04-12 04:13:54.669409]Total energy: 16592898.574141942
[2022-04-12 04:15:13.462159]Total energy: 16584760.099542823
[2022-04-12 04:16:33.032178]Total energy: 16591657.231677007
[2022-04-12 04:17:51.884048]Total energy: 16611032.997950481
[2022-04-12 04:19:11.764316]Total energy: 16628479.342113787
[2022-04-12 04:20:50.633531]Total energy: 16595160.668248957
[2022-04-12 04:22:20.832735]Total energy: 16594556.883532654
[2022-04-12 04:23:40.359084]Total energy: 16602380.232261188
[2022-04-12 04:24:59.341005]Total energy: 16615521.93599677
[2022-04-12 04:26:22.333795]Total energy: 16623935.362388862
[2022-04-12 04:27:40.919666]Total energy: 16640777.107772265
[2022-04-12 04:28:58.018326]Total energy: 16600003.611076202
[2022-04-12 04:30:17.774394]Total energy: 16613419.794035498
[2022-04-12 04:31:36.581975]Total energy: 16604500.595620496
[2022-04-12 04:32:55.859349]Total energy: 16606513.408634124
[2022-04-12 04:34:17.280946]Total energy: 16586394.676256279
[2022-04-12 04:35:36.348417]Total energy: 16599895.038144678
[2022-04-12 04:36:58.546332]Total energy: 16588721.432509268
[2022-04-12 04:38:15.121836]Total energy: 16610423.317383436
[2022-04-12 04:39:36.738509]Total energy: 16592656.13553677
[2022-04-12 04:41:07.056898]Total energy: 16630587.9394736
[2022-04-12 04:42:30.024606]Total energy: 16623754.175510358
[2022-04-12 04:43:49.768265]Total energy: 16611853.714914022
[2022-04-12 04:45:07.187283]Total energy: 16593413.088101026
[2022-04-12 04:46:28.581325]Total energy: 16598436.547993254
[2022-04-12 04:47:46.041024]Total energy: 16643030.920990057
[2022-04-12 04:49:02.239580]Total energy: 16619067.368740039
[2022-04-12 04:50:19.047356]Total energy: 16612532.20988961
[2022-04-12 04:51:46.493709]Total energy: 16595226.019564494
[2022-04-12 04:53:14.672043]Total energy: 16601967.959394587
[2022-04-12 04:54:35.315820]Total energy: 16577028.527359867
[2022-04-12 04:55:53.687289]Total energy: 16603124.296359267
[2022-04-12 04:57:14.649317]Total energy: 16599272.35470008
[2022-04-12 04:58:53.528133]Total energy: 16594081.663103651
[2022-04-12 05:00:11.964567]Total energy: 16607185.819728345
[2022-04-12 05:01:27.139588]Total energy: 16639253.280390423
[2022-04-12 05:02:43.705513]Total energy: 16615018.989774678
[2022-04-12 05:04:06.062687]Total energy: 16627965.636519564
[2022-04-12 05:05:24.438459]Total energy: 16619366.197932865
[2022-04-12 05:06:44.473882]Total energy: 16596063.876984436
[2022-04-12 05:08:02.057109]Total energy: 16603716.913883919
[2022-04-12 05:09:22.901180]Total energy: 16595814.534939075
[2022-04-12 05:10:47.842374]Total energy: 16609809.063738897
[2022-04-12 05:12:07.411921]Total energy: 16621485.321065232
[2022-04-12 05:13:22.539991]Total energy: 16597570.273325395
[2022-04-12 05:14:41.247608]Total energy: 16593423.303599423
[2022-04-12 05:15:59.687209]Total energy: 16611440.936558733
[2022-04-12 05:17:19.504360]Total energy: 16611827.69852286
[2022-04-12 05:18:32.625071]Total energy: 16604381.038939605
[2022-04-12 05:19:53.437744]Total energy: 16606175.690083036
[2022-04-12 05:21:12.095744]Total energy: 16614435.166402714
[2022-04-12 05:22:31.236459]Total energy: 16572636.945475757
[2022-04-12 05:23:50.526549]Total energy: 16606226.553003678
[2022-04-12 05:25:15.571418]Total energy: 16585981.173576847
[2022-04-12 05:26:35.623291]Total energy: 16599023.948598022
[2022-04-12 05:27:55.452987]Total energy: 16609267.519538818
[2022-04-12 05:29:15.793647]Total energy: 16608025.730777312
[2022-04-12 05:30:55.757403]Total energy: 16607413.516502209
[2022-04-12 05:32:24.289602]Total energy: 16623915.989217883
[2022-04-12 05:33:48.935286]Total energy: 16601762.523844155
[2022-04-12 05:35:08.375621]Total energy: 16605159.453195916
[2022-04-12 05:36:27.397444]Total energy: 16601493.066604871
[2022-04-12 05:37:48.425222]Total energy: 16591361.150980305
[2022-04-12 05:39:08.083316]Total energy: 16614245.19104479
[2022-04-12 05:40:39.466706]Total energy: 16603683.807154428
[2022-04-12 05:42:07.026891]Total energy: 16612338.90793045
[2022-04-12 05:43:27.741292]Total energy: 16587683.936915366
[2022-04-12 05:44:48.829465]Total energy: 16588041.518404104
[2022-04-12 05:46:09.168005]Total energy: 16603912.311078396
[2022-04-12 05:47:30.261554]Total energy: 16607590.944870425
[2022-04-12 05:48:50.085946]Total energy: 16600153.406573243
[2022-04-12 05:50:08.721170]Total energy: 16592615.366553668
[2022-04-12 05:51:29.108482]Total energy: 16591262.350451963
[2022-04-12 05:52:47.860728]Total energy: 16624729.215565607
[2022-04-12 05:54:05.224067]Total energy: 16629640.34491628
[2022-04-12 05:55:24.333241]Total energy: 16596259.208681412
[2022-04-12 05:56:42.541886]Total energy: 16632771.284560908
[2022-04-12 05:57:59.010963]Total energy: 16625257.502759783
[2022-04-12 05:59:18.722227]Total energy: 16626255.1856199
[2022-04-12 06:00:46.352281]Total energy: 16592199.933203068
[2022-04-12 06:02:05.623563]Total energy: 16632462.387555221
[2022-04-12 06:03:23.910144]Total energy: 16594899.879573537
[2022-04-12 06:04:47.069890]Total energy: 16594285.87545281
[2022-04-12 06:06:04.884858]Total energy: 16583957.23486181
[2022-04-12 06:07:20.200336]Total energy: 16602569.637872623
[2022-04-12 06:08:37.984093]Total energy: 16631985.060480032
[2022-04-12 06:09:54.800288]Total energy: 16619023.589406881
[2022-04-12 06:11:13.743058]Total energy: 16593425.73933014
[2022-04-12 06:12:31.871330]Total energy: 16595803.833945723
[2022-04-12 06:13:51.125252]Total energy: 16631978.789229032
[2022-04-12 06:15:08.324430]Total energy: 16600881.470967863
[2022-04-12 06:16:26.468890]Total energy: 16618984.815301262
[2022-04-12 06:17:47.535038]Total energy: 16610367.081720307
[2022-04-12 06:19:06.419361]Total energy: 16603996.637282986
[2022-04-12 06:20:24.631477]Total energy: 16607001.81721348
[2022-04-12 06:22:03.608238]Total energy: 16631943.41928074
[2022-04-12 06:23:29.921146]Total energy: 16611501.206680171
[2022-04-12 06:24:48.956832]Total energy: 16617682.064390318
[2022-04-12 06:26:08.086864]Total energy: 16604294.387381239
[2022-04-12 06:27:24.799293]Total energy: 16617514.903424835
[2022-04-12 06:28:45.372949]Total energy: 16623606.269343799
[2022-04-12 06:30:06.167712]Total energy: 16612423.079877574
[2022-04-12 06:31:31.663144]Total energy: 16619025.431601372
[2022-04-12 06:32:57.630975]Total energy: 16610679.478127003
[2022-04-12 06:34:17.375112]Total energy: 16619004.87150656
[2022-04-12 06:35:35.788229]Total energy: 16606227.566174692
[2022-04-12 06:36:54.498502]Total energy: 16602224.064436277
[2022-04-12 06:38:15.496730]Total energy: 16616258.96458877
[2022-04-12 06:39:37.341290]Total energy: 16595543.826221893
[2022-04-12 06:41:05.106162]Total energy: 16598115.4475491
[2022-04-12 06:42:29.752947]Total energy: 16610051.860995116
[2022-04-12 06:43:49.129901]Total energy: 16604513.392272787
[2022-04-12 06:45:08.445045]Total energy: 16621627.040249484
[2022-04-12 06:46:30.665145]Total energy: 16610305.12678521
[2022-04-12 06:47:48.863577]Total energy: 16588008.985761734
[2022-04-12 06:49:07.405793]Total energy: 16613162.807012862
[2022-04-12 06:50:48.258517]Total energy: 16589748.233282717
[2022-04-12 06:52:24.772107]Total energy: 16605611.706213273
[2022-04-12 06:53:44.405333]Total energy: 16588624.552652728
[2022-04-12 06:55:00.737002]Total energy: 16581173.689983707
[2022-04-12 06:56:29.694888]Total energy: 16614577.027316717
[2022-04-12 06:57:58.708401]Total energy: 16587344.482070472
[2022-04-12 06:59:18.217450]Total energy: 16629361.551942468
[2022-04-12 07:00:56.860543]Total energy: 16604650.486180604
[2022-04-12 07:02:29.861204]Total energy: 16593499.850826738
[2022-04-12 07:03:51.444276]Total energy: 16600509.787250662
[2022-04-12 07:05:11.109707]Total energy: 16603683.392925931
[2022-04-12 07:06:26.462368]Total energy: 16614125.159035278
[2022-04-12 07:07:45.692822]Total energy: 16627898.88549648
[2022-04-12 07:09:05.792683]Total energy: 16595618.620404491
[2022-04-12 07:10:44.348480]Total energy: 16598965.343202138
[2022-04-12 07:12:21.286005]Total energy: 16625762.658532485
[2022-04-12 07:13:44.022095]Total energy: 16601523.850763958
[2022-04-12 07:15:05.588155]Total energy: 16624121.833029898
[2022-04-12 07:16:25.962205]Total energy: 16566460.720678033
[2022-04-12 07:17:47.038593]Total energy: 16628617.658186145
[2022-04-12 07:19:07.543663]Total energy: 16610952.985026376
[2022-04-12 07:20:57.183848]Total energy: 16605186.906095939
[2022-04-12 07:22:32.987358]Total energy: 16619067.964972993
[2022-04-12 07:23:52.771053]Total energy: 16637293.836088527
[2022-04-12 07:25:11.194311]Total energy: 16619810.448993577
[2022-04-12 07:26:30.531936]Total energy: 16608117.340397188
[2022-04-12 07:27:49.483364]Total energy: 16645372.847186333
[2022-04-12 07:29:08.215282]Total energy: 16605979.896284798
[2022-04-12 07:30:57.343562]Total energy: 16621622.648768399
[2022-04-12 07:32:43.018979]Total energy: 16629588.56782885
[2022-04-12 07:34:02.026798]Total energy: 16596190.260710143
[2022-04-12 07:35:21.056530]Total energy: 16610852.779579647
[2022-04-12 07:36:39.865946]Total energy: 16619867.904736837
[2022-04-12 07:38:00.562537]Total energy: 16609349.45084033
[2022-04-12 07:39:18.466726]Total energy: 16599413.438145583
[2022-04-12 07:40:58.065311]Total energy: 16610971.580917355
[2022-04-12 07:42:34.425035]Total energy: 16610861.23643786
[2022-04-12 07:43:57.070540]Total energy: 16601386.204394663
[2022-04-12 07:45:19.861229]Total energy: 16620901.72481632
[2022-04-12 07:46:39.103523]Total energy: 16614761.472729042
[2022-04-12 07:48:06.726336]Total energy: 16592223.523697961
[2022-04-12 07:49:40.328147]Total energy: 16638415.803954853
[2022-04-12 07:51:18.808342]Total energy: 16576795.949900357
[2022-04-12 07:52:42.926723]Total energy: 16627793.144243112
[2022-04-12 07:54:02.400041]Total energy: 16610119.301653659
[2022-04-12 07:55:21.370978]Total energy: 16601821.134993961
[2022-04-12 07:56:41.839485]Total energy: 16593451.982149728
[2022-04-12 07:58:02.878014]Total energy: 16626299.069543386
[2022-04-12 07:59:22.737255]Total energy: 16622115.344791992
[2022-04-12 08:00:58.045804]Total energy: 16617477.949461311
[2022-04-12 08:02:26.667553]Total energy: 16604131.889207322
[2022-04-12 08:03:46.136631]Total energy: 16607986.701404795
[2022-04-12 08:05:07.446081]Total energy: 16619091.48281212
[2022-04-12 08:06:27.315139]Total energy: 16595852.113288317
[2022-04-12 08:07:45.806535]Total energy: 16596999.70365604
[2022-04-12 08:09:05.551085]Total energy: 16616908.373520255
[2022-04-12 08:10:39.818822]Total energy: 16606890.00120121
[2022-04-12 08:12:10.626947]Total energy: 16625778.585856939
[2022-04-12 08:13:28.192266]Total energy: 16592930.068082392
[2022-04-12 08:14:47.544120]Total energy: 16634370.971834937
[2022-04-12 08:16:03.634530]Total energy: 16590238.673328564
[2022-04-12 08:17:22.284296]Total energy: 16586900.371016802
[2022-04-12 08:18:36.684714]Total energy: 16609484.347432276
[2022-04-12 08:19:51.001805]Total energy: 16610602.991867406
[2022-04-12 08:21:31.506623]Total energy: 16591553.940850837
[2022-04-12 08:23:04.890503]Total energy: 16617299.005893506
[2022-04-12 08:24:19.981692]Total energy: 16635415.197612876
[2022-04-12 08:25:35.718472]Total energy: 16620644.76975241
[2022-04-12 08:26:55.766091]Total energy: 16603206.341454845
[2022-04-12 08:28:12.699957]Total energy: 16608875.936173614
[2022-04-12 08:29:31.718314]Total energy: 16593440.087644953
[2022-04-12 08:31:11.625184]Total energy: 16585429.00161617
[2022-04-12 08:32:39.516839]Total energy: 16595887.319909457
[2022-04-12 08:34:01.320049]Total energy: 16609985.661705896
[2022-04-12 08:35:20.405410]Total energy: 16615199.149127755
[2022-04-12 08:36:38.553659]Total energy: 16588178.550438523
[2022-04-12 08:37:57.539080]Total energy: 16630218.989882478
[2022-04-12 08:39:17.251114]Total energy: 16600220.729018206
[2022-04-12 08:40:52.811888]Total energy: 16621110.549667733
[2022-04-12 08:42:28.558357]Total energy: 16615080.51248947
[2022-04-12 08:43:48.372378]Total energy: 16610961.689859299
[2022-04-12 08:45:08.677058]Total energy: 16605641.157548476
[2022-04-12 08:46:30.169841]Total energy: 16617495.304470638
[2022-04-12 08:47:49.907481]Total energy: 16589858.970227523
[2022-04-12 08:49:09.731493]Total energy: 16612101.708380027
[2022-04-12 08:50:48.712103]Total energy: 16600364.3486304
[2022-04-12 08:52:24.203401]Total energy: 16606593.34919921
[2022-04-12 08:53:43.870897]Total energy: 16617555.385502368
[2022-04-12 08:55:06.758314]Total energy: 16612474.753018279
[2022-04-12 08:56:25.844756]Total energy: 16597286.448965376
[2022-04-12 08:57:44.813595]Total energy: 16619541.87242907
[2022-04-12 08:59:06.967332]Total energy: 16612730.833185865
[2022-04-12 09:00:50.727881]Total energy: 16591727.390005747
[2022-04-12 09:02:28.504143]Total energy: 16597922.754976938
[2022-04-12 09:03:44.924267]Total energy: 16599882.631522402
[2022-04-12 09:05:03.556249]Total energy: 16599255.236460287
[2022-04-12 09:06:22.503675]Total energy: 16604467.183106909
[2022-04-12 09:07:47.761919]Total energy: 16611915.757697899
[2022-04-12 09:09:04.902683]Total energy: 16619323.962234268
[2022-04-12 09:10:41.943967]Total energy: 16604136.711431824
[2022-04-12 09:12:24.865619]Total energy: 16630357.390056208
[2022-04-12 09:13:54.977269]Total energy: 16598170.502312187
[2022-04-12 09:15:14.314629]Total energy: 16602074.765721984
[2022-04-12 09:16:32.407546]Total energy: 16601203.660094472
[2022-04-12 09:17:49.893678]Total energy: 16599681.215369182
[2022-04-12 09:19:07.957786]Total energy: 16622990.563255638
[2022-04-12 09:20:47.994690]Total energy: 16619511.556602644
[2022-04-12 09:22:32.039153]Total energy: 16606254.23776014
[2022-04-12 09:23:52.540370]Total energy: 16608254.145194804
[2022-04-12 09:25:08.855240]Total energy: 16629373.455703635
[2022-04-12 09:26:27.417253]Total energy: 16600617.386841234
[2022-04-12 09:27:44.661910]Total energy: 16603296.629043967
[2022-04-12 09:29:05.192086]Total energy: 16601623.258965423
[2022-04-12 09:30:38.849750]Total energy: 16612890.476787029
[2022-04-12 09:32:15.784958]Total energy: 16596009.720547542
[2022-04-12 09:33:34.136523]Total energy: 16606771.420514468
[2022-04-12 09:34:52.251293]Total energy: 16584654.552818324
[2022-04-12 09:36:18.129841]Total energy: 16608313.094268354
[2022-04-12 09:37:38.831105]Total energy: 16609358.687194953
[2022-04-12 09:38:57.725357]Total energy: 16616838.13979361
[2022-04-12 09:40:16.684043]Total energy: 16598851.020236965
[2022-04-12 09:41:35.345040]Total energy: 16590431.593735492
[2022-04-12 09:42:53.675492]Total energy: 16611879.021379132
[2022-04-12 09:44:12.596022]Total energy: 16588019.807358153
[2022-04-12 09:45:29.886086]Total energy: 16605654.109055042
[2022-04-12 09:46:49.440716]Total energy: 16598469.829926673
[2022-04-12 09:48:05.877225]Total energy: 16606166.775742743
[2022-04-12 09:49:22.918703]Total energy: 16603962.761772009
[2022-04-12 09:51:01.024521]Total energy: 16604375.157980338
[2022-04-12 09:52:42.774703]Total energy: 16603682.952016374
[2022-04-12 09:54:03.080944]Total energy: 16616118.239341736
[2022-04-12 09:55:20.877842]Total energy: 16617303.92831277
[2022-04-12 09:56:40.206908]Total energy: 16614815.704288097
[2022-04-12 09:58:01.540562]Total energy: 16577450.88825528
[2022-04-12 09:59:19.313472]Total energy: 16591747.179897407
[2022-04-12 10:00:54.529517]Total energy: 16596322.269863969
[2022-04-12 10:02:31.182570]Total energy: 16601375.522156911
[2022-04-12 10:03:53.564670]Total energy: 16594945.228409234
[2022-04-12 10:05:13.491846]Total energy: 16589308.204262039
[2022-04-12 10:06:32.676705]Total energy: 16587814.309055418
[2022-04-12 10:07:51.242626]Total energy: 16615798.881162368
[2022-04-12 10:09:07.983685]Total energy: 16605586.655018063
[2022-04-12 10:10:43.925505]Total energy: 16598101.538500609
[2022-04-12 10:12:06.619865]Total energy: 16596084.275194217
[2022-04-12 10:13:26.980657]Total energy: 16596330.345127901
[2022-04-12 10:14:45.217687]Total energy: 16594969.923412606
[2022-04-12 10:16:06.676795]Total energy: 16626234.653755963
[2022-04-12 10:17:27.735426]Total energy: 16588771.909340002
[2022-04-12 10:18:49.147634]Total energy: 16607692.587510172
[2022-04-12 10:20:09.435078]Total energy: 16592194.259303227
[2022-04-12 10:21:27.631442]Total energy: 16596398.49062217
[2022-04-12 10:22:47.036631]Total energy: 16611084.409864465
[2022-04-12 10:24:07.411719]Total energy: 16625412.105497187
[2022-04-12 10:25:27.937103]Total energy: 16591334.395704268
[2022-04-12 10:26:50.333611]Total energy: 16640068.049888752
[2022-04-12 10:28:05.672552]Total energy: 16580978.889314067
[2022-04-12 10:29:23.451277]Total energy: 16582659.218550187
[2022-04-12 10:30:46.540073]Total energy: 16604845.322504653
[2022-04-12 10:32:10.131342]Total energy: 16606463.998219498
[2022-04-12 10:33:34.271202]Total energy: 16614228.376109656
[2022-04-12 10:34:52.983472]Total energy: 16587040.491830124
[2022-04-12 10:36:11.446602]Total energy: 16615384.60185853
[2022-04-12 10:37:29.296199]Total energy: 16604195.116473395
[2022-04-12 10:38:48.400448]Total energy: 16620195.762306686
[2022-04-12 10:40:07.509109]Total energy: 16593983.416697381
[2022-04-12 10:41:29.183319]Total energy: 16598761.24087847
[2022-04-12 10:42:47.482707]Total energy: 16626552.119535247
[2022-04-12 10:44:04.084682]Total energy: 16631562.751432931
[2022-04-12 10:45:24.851021]Total energy: 16624654.239286384
[2022-04-12 10:46:45.693593]Total energy: 16599160.418801157
[2022-04-12 10:48:02.392312]Total energy: 16588053.061448304
[2022-04-12 10:49:23.500014]Total energy: 16614507.296003716
[2022-04-12 10:50:52.856687]Total energy: 16606285.837860597
[2022-04-12 10:52:19.845103]Total energy: 16593218.766160404
[2022-04-12 10:53:47.573569]Total energy: 16596226.114807894
[2022-04-12 10:55:05.474327]Total energy: 16616987.83109961
[2022-04-12 10:56:24.008613]Total energy: 16623553.77885194
[2022-04-12 10:57:42.411144]Total energy: 16613927.582350621
[2022-04-12 10:59:00.143872]Total energy: 16622377.7518387
[2022-04-12 11:00:20.672218]Total energy: 16622509.065087913
[2022-04-12 11:01:50.413208]Total energy: 16583059.9475688
[2022-04-12 11:03:10.103443]Total energy: 16606056.30547772
[2022-04-12 11:04:29.979528]Total energy: 16634764.217483822
[2022-04-12 11:05:45.055236]Total energy: 16593157.37810338
[2022-04-12 11:07:01.549679]Total energy: 16594506.462944314
[2022-04-12 11:08:16.467733]Total energy: 16632030.586485801
[2022-04-12 11:09:36.569109]Total energy: 16601892.767553918
[2022-04-12 11:11:06.916999]Total energy: 16608217.663645655
[2022-04-12 11:12:29.357123]Total energy: 16603928.21476888
[2022-04-12 11:13:48.006781]Total energy: 16610841.89793241
[2022-04-12 11:15:07.043302]Total energy: 16643397.52545788
[2022-04-12 11:16:26.804128]Total energy: 16593844.281730281
[2022-04-12 11:17:43.345169]Total energy: 16604516.439099004
[2022-04-12 11:19:06.534813]Total energy: 16591064.449559271
[2022-04-12 11:20:40.785526]Total energy: 16581561.262301108
[2022-04-12 11:22:20.017387]Total energy: 16596015.381395172
[2022-04-12 11:23:42.652326]Total energy: 16614453.261463389
[2022-04-12 11:25:03.999137]Total energy: 16600912.66378607
[2022-04-12 11:26:20.949954]Total energy: 16615157.575779915
[2022-04-12 11:27:39.796147]Total energy: 16642148.34693172
[2022-04-12 11:28:59.943888]Total energy: 16607701.74908599
[2022-04-12 11:30:18.494896]Total energy: 16607381.341438377
[2022-04-12 11:31:58.380439]Total energy: 16598508.564210266
[2022-04-12 11:33:18.453808]Total energy: 16606868.058831604
[2022-04-12 11:34:33.383772]Total energy: 16620470.828215959
[2022-04-12 11:35:50.672512]Total energy: 16602842.99116736
[2022-04-12 11:37:08.720293]Total energy: 16608046.151880898
[2022-04-12 11:38:28.231537]Total energy: 16606912.72405283
[2022-04-12 11:39:51.520777]Total energy: 16605469.250307977
[2022-04-12 11:41:18.842615]Total energy: 16626399.264522916
[2022-04-12 11:42:46.217515]Total energy: 16595787.914698308
[2022-04-12 11:44:05.511521]Total energy: 16593856.584388
[2022-04-12 11:45:23.846406]Total energy: 16599846.303509695
[2022-04-12 11:46:43.869858]Total energy: 16600857.074343331
[2022-04-12 11:48:02.460308]Total energy: 16618032.17349042
[2022-04-12 11:49:21.948241]Total energy: 16620879.852815084
[2022-04-12 11:50:58.462616]Total energy: 16624001.46265126
[2022-04-12 11:52:33.425953]Total energy: 16622988.824729806
[2022-04-12 11:53:58.695269]Total energy: 16617789.757345017
[2022-04-12 11:55:15.614288]Total energy: 16605657.641070487
[2022-04-12 11:56:32.953881]Total energy: 16614751.051793119
[2022-04-12 11:57:55.513588]Total energy: 16620675.169453548
[2022-04-12 11:59:11.908309]Total energy: 16621117.619028388
[2022-04-12 12:00:46.210180]Total energy: 16609563.764313737
[2022-04-12 12:02:26.797341]Total energy: 16613705.491144666
[2022-04-12 12:03:46.536032]Total energy: 16592324.74809038
[2022-04-12 12:05:04.201481]Total energy: 16644430.187967911
[2022-04-12 12:06:22.408919]Total energy: 16604681.055785768
[2022-04-12 12:07:41.351674]Total energy: 16610823.548088755
[2022-04-12 12:08:59.110713]Total energy: 16610997.138489632
[2022-04-12 12:10:17.175687]Total energy: 16615110.977475706
[2022-04-12 12:11:37.365435]Total energy: 16601875.616923174
[2022-04-12 12:12:54.508343]Total energy: 16606445.263884885
[2022-04-12 12:14:09.393619]Total energy: 16595530.113779673
[2022-04-12 12:15:27.941612]Total energy: 16604244.111820592
[2022-04-12 12:16:43.085965]Total energy: 16603767.353655752
[2022-04-12 12:18:03.358862]Total energy: 16601250.610542128
[2022-04-12 12:19:24.570568]Total energy: 16606917.175351774
[2022-04-12 12:20:54.260274]Total energy: 16621036.703247087
[2022-04-12 12:22:20.283614]Total energy: 16637205.656847313
[2022-04-12 12:23:45.264618]Total energy: 16600016.03300872
[2022-04-12 12:25:05.368375]Total energy: 16645464.479871701
[2022-04-12 12:26:24.118452]Total energy: 16585445.355402038
[2022-04-12 12:27:42.899811]Total energy: 16597783.770773185
[2022-04-12 12:29:02.493837]Total energy: 16616799.38645837
[2022-04-12 12:30:21.532876]Total energy: 16604955.654511224
[2022-04-12 12:31:55.972438]Total energy: 16587098.655697394
[2022-04-12 12:33:21.755622]Total energy: 16623082.482748663
[2022-04-12 12:34:41.745985]Total energy: 16601967.366959523
[2022-04-12 12:36:01.104709]Total energy: 16607026.428035652
[2022-04-12 12:37:17.825411]Total energy: 16616159.51796993
[2022-04-12 12:38:38.081559]Total energy: 16604920.282697244
[2022-04-12 12:40:00.409605]Total energy: 16635224.208088135
[2022-04-12 12:41:29.180081]Total energy: 16609269.793652704
[2022-04-12 12:42:58.537172]Total energy: 16597559.24062088
[2022-04-12 12:44:17.685023]Total energy: 16606902.346136382
[2022-04-12 12:45:35.220875]Total energy: 16631003.570472846
[2022-04-12 12:46:54.765758]Total energy: 16591445.34684672
[2022-04-12 12:48:14.499644]Total energy: 16608044.859856604
[2022-04-12 12:49:35.467007]Total energy: 16625656.179747745
[2022-04-12 12:51:00.889887]Total energy: 16600741.46931366
[2022-04-12 12:52:27.585063]Total energy: 16613697.436611619
[2022-04-12 12:53:47.893994]Total energy: 16605937.17654003
[2022-04-12 12:55:05.808560]Total energy: 16623939.496675063
[2022-04-12 12:56:26.542018]Total energy: 16600413.223164301
[2022-04-12 12:57:46.487380]Total energy: 16652910.396667058
[2022-04-12 12:59:07.611716]Total energy: 16583216.578446334
[2022-04-12 13:00:44.642013]Total energy: 16610976.925192025
[2022-04-12 13:02:22.081583]Total energy: 16583667.318349184
[2022-04-12 13:03:40.498708]Total energy: 16615094.164137552
[2022-04-12 13:05:02.215119]Total energy: 16604029.598180965
[2022-04-12 13:06:17.644921]Total energy: 16639370.46760703
[2022-04-12 13:07:34.728938]Total energy: 16599373.154945629
[2022-04-12 13:08:52.394620]Total energy: 16594136.253883692
[2022-04-12 13:10:09.631782]Total energy: 16618676.879475389
[2022-04-12 13:11:35.551545]Total energy: 16595453.22636426
[2022-04-12 13:13:00.375193]Total energy: 16616001.046045337
[2022-04-12 13:14:19.841513]Total energy: 16612029.421081182
[2022-04-12 13:15:40.049198]Total energy: 16607112.914405366
[2022-04-12 13:16:59.768357]Total energy: 16621798.086953899
[2022-04-12 13:18:23.505273]Total energy: 16622119.017479219
[2022-04-12 13:19:41.041234]Total energy: 16583782.944361877
[2022-04-12 13:21:04.580220]Total energy: 16606766.269975128
[2022-04-12 13:22:25.700517]Total energy: 16595561.41562633
[2022-04-12 13:23:47.254956]Total energy: 16635381.06537913
