initial: all - diverse_no_blind_all
[2022-04-13 09:40:07.390264]Total energy: 16374405.340250066
[2022-04-13 09:41:27.503569]Total energy: 16391391.574097345
[2022-04-13 09:42:47.645863]Total energy: 16377285.628248064
[2022-04-13 09:44:08.659522]Total energy: 16383604.28749474
[2022-04-13 09:45:31.223115]Total energy: 16390647.229349086
[2022-04-13 09:46:52.302036]Total energy: 16379133.801433746
[2022-04-13 09:48:12.584409]Total energy: 16366056.816367606
[2022-04-13 09:49:33.658181]Total energy: 16398319.423876312
[2022-04-13 09:51:06.445689]Total energy: 16367054.00096696
[2022-04-13 09:52:39.659316]Total energy: 16376509.115156656
[2022-04-13 09:53:59.159753]Total energy: 16406940.704661146
[2022-04-13 09:55:17.910020]Total energy: 16377892.294967495
[2022-04-13 09:56:39.796202]Total energy: 16383101.951226039
[2022-04-13 09:58:00.787460]Total energy: 16379003.342007542
[2022-04-13 09:59:23.164260]Total energy: 16361061.069793515
[2022-04-13 10:00:42.799603]Total energy: 16390648.358114948
[2022-04-13 10:02:02.847763]Total energy: 16389881.791175788
[2022-04-13 10:03:22.755382]Total energy: 16385924.0731111
[2022-04-13 10:04:42.381771]Total energy: 16397013.06946557
[2022-04-13 10:06:01.520977]Total energy: 16375559.360408576
[2022-04-13 10:07:21.647784]Total energy: 16390601.399251813
[2022-04-13 10:08:41.907782]Total energy: 16390672.948547378
[2022-04-13 10:10:01.522076]Total energy: 16417970.990160232
[2022-04-13 10:11:21.194562]Total energy: 16386003.93266329
[2022-04-13 10:12:41.289349]Total energy: 16386495.767131092
[2022-04-13 10:14:02.134288]Total energy: 16375322.586810917
[2022-04-13 10:15:24.653314]Total energy: 16375698.026553672
[2022-04-13 10:16:45.569780]Total energy: 16409242.270445574
[2022-04-13 10:18:07.996288]Total energy: 16379158.542288413
[2022-04-13 10:19:27.492163]Total energy: 16374719.430990722
[2022-04-13 10:20:55.610752]Total energy: 16388054.170396533
[2022-04-13 10:22:23.837756]Total energy: 16388104.949312653
[2022-04-13 10:23:43.458167]Total energy: 16371013.961970922
[2022-04-13 10:25:01.052768]Total energy: 16393232.720698033
[2022-04-13 10:26:21.422157]Total energy: 16393794.349372879
[2022-04-13 10:27:44.695519]Total energy: 16404001.41003647
[2022-04-13 10:29:04.301816]Total energy: 16384670.557459166
[2022-04-13 10:30:25.606915]Total energy: 16403320.366390342
[2022-04-13 10:31:44.024114]Total energy: 16381344.270032978
[2022-04-13 10:33:04.445305]Total energy: 16365162.377098763
[2022-04-13 10:34:24.456053]Total energy: 16398063.991385322
[2022-04-13 10:35:43.517773]Total energy: 16384326.2166048
[2022-04-13 10:37:03.640590]Total energy: 16394257.200643357
[2022-04-13 10:38:28.039652]Total energy: 16360739.564763172
[2022-04-13 10:39:46.760265]Total energy: 16376658.058839448
[2022-04-13 10:41:13.672443]Total energy: 16401920.004597832
[2022-04-13 10:42:37.190075]Total energy: 16395096.91961439
[2022-04-13 10:44:01.867957]Total energy: 16374771.273822375
[2022-04-13 10:45:21.554514]Total energy: 16366813.672562882
[2022-04-13 10:46:40.011815]Total energy: 16389801.622383546
[2022-04-13 10:48:04.701355]Total energy: 16394394.471124869
[2022-04-13 10:49:24.047375]Total energy: 16384733.02974245
[2022-04-13 10:50:54.521168]Total energy: 16363759.879865695
[2022-04-13 10:52:12.964584]Total energy: 16397631.450625619
[2022-04-13 10:53:31.953133]Total energy: 16374043.322649304
[2022-04-13 10:54:50.533707]Total energy: 16376511.363812232
[2022-04-13 10:56:08.795905]Total energy: 16373089.428414464
[2022-04-13 10:57:28.097632]Total energy: 16401446.07007904
[2022-04-13 10:58:49.832474]Total energy: 16372993.495647406
[2022-04-13 11:00:11.399355]Total energy: 16389921.163622092
[2022-04-13 11:01:40.980223]Total energy: 16371711.30911245
[2022-04-13 11:03:08.428212]Total energy: 16366374.267665066
[2022-04-13 11:04:34.010174]Total energy: 16384601.360969793
[2022-04-13 11:05:53.205601]Total energy: 16376563.236528989
[2022-04-13 11:07:12.910070]Total energy: 16396686.56925401
[2022-04-13 11:08:31.904316]Total energy: 16392388.020957286
[2022-04-13 11:09:52.002692]Total energy: 16375122.886636427
[2022-04-13 11:11:13.469860]Total energy: 16374500.454097511
[2022-04-13 11:12:32.886427]Total energy: 16363503.797740662
[2022-04-13 11:13:55.668356]Total energy: 16379243.336494548
[2022-04-13 11:15:16.517496]Total energy: 16376475.613405606
[2022-04-13 11:16:39.108625]Total energy: 16392746.175439252
[2022-04-13 11:17:58.198734]Total energy: 16372297.504145205
[2022-04-13 11:19:21.763801]Total energy: 16375825.822808601
[2022-04-13 11:20:48.763966]Total energy: 16372418.008726206
[2022-04-13 11:22:08.628369]Total energy: 16368227.611257423
[2022-04-13 11:23:32.610833]Total energy: 16349223.255475605
[2022-04-13 11:24:52.002762]Total energy: 16383608.363601139
[2022-04-13 11:26:10.211090]Total energy: 16373907.620492527
[2022-04-13 11:27:28.780893]Total energy: 16374194.427008417
[2022-04-13 11:28:47.519069]Total energy: 16379841.108233407
[2022-04-13 11:30:06.927399]Total energy: 16376257.842795586
[2022-04-13 11:31:30.796548]Total energy: 16384213.441669218
[2022-04-13 11:32:49.407584]Total energy: 16375395.733033907
[2022-04-13 11:34:09.456573]Total energy: 16385408.615535952
[2022-04-13 11:35:28.431906]Total energy: 16371941.634789964
[2022-04-13 11:36:47.717242]Total energy: 16370411.512149129
[2022-04-13 11:38:07.589995]Total energy: 16354071.774868364
[2022-04-13 11:39:26.488419]Total energy: 16377903.90269263
[2022-04-13 11:40:57.090265]Total energy: 16383685.063854292
[2022-04-13 11:42:26.796956]Total energy: 16363625.523575671
[2022-04-13 11:43:50.750027]Total energy: 16393551.418048987
[2022-04-13 11:45:10.030471]Total energy: 16382761.434534522
[2022-04-13 11:46:34.380573]Total energy: 16395452.03236811
[2022-04-13 11:47:52.637502]Total energy: 16380686.959469354
[2022-04-13 11:49:12.007855]Total energy: 16390084.214530526
[2022-04-13 11:50:41.828453]Total energy: 16376787.295557452
[2022-04-13 11:52:11.641940]Total energy: 16368190.09014504
[2022-04-13 11:53:36.215077]Total energy: 16373716.113946324
[2022-04-13 11:54:55.891306]Total energy: 16379341.71388853
[2022-04-13 11:56:18.121473]Total energy: 16380472.835616026
[2022-04-13 11:57:36.253608]Total energy: 16399126.408384595
[2022-04-13 11:58:56.864646]Total energy: 16365928.438552542
[2022-04-13 12:00:27.327882]Total energy: 16378746.229206637
[2022-04-13 12:02:00.631159]Total energy: 16383250.304351993
[2022-04-13 12:03:19.445341]Total energy: 16368905.713944983
[2022-04-13 12:04:38.824184]Total energy: 16365576.381313423
[2022-04-13 12:05:58.556314]Total energy: 16394109.96232475
[2022-04-13 12:07:18.688495]Total energy: 16374916.805164417
[2022-04-13 12:08:40.047462]Total energy: 16378206.843654245
[2022-04-13 12:10:00.373501]Total energy: 16388316.51133725
[2022-04-13 12:11:28.168910]Total energy: 16375892.274431946
[2022-04-13 12:12:48.459828]Total energy: 16375506.365307981
[2022-04-13 12:14:07.120497]Total energy: 16372775.066779817
[2022-04-13 12:15:26.417245]Total energy: 16380718.867199192
[2022-04-13 12:16:49.919886]Total energy: 16396575.06337162
[2022-04-13 12:18:08.760609]Total energy: 16374451.862481562
[2022-04-13 12:19:32.921367]Total energy: 16374927.604706127
[2022-04-13 12:20:53.883774]Total energy: 16364203.176724212
[2022-04-13 12:22:14.303075]Total energy: 16380054.350491416
[2022-04-13 12:23:43.884884]Total energy: 16376596.022930155
[2022-04-13 12:25:04.337769]Total energy: 16379721.531443533
[2022-04-13 12:26:26.477510]Total energy: 16383880.49372412
[2022-04-13 12:27:47.103079]Total energy: 16359111.331866246
[2022-04-13 12:29:10.045184]Total energy: 16372830.076170359
[2022-04-13 12:30:36.719917]Total energy: 16380958.343754902
[2022-04-13 12:32:03.011921]Total energy: 16379662.302040298
[2022-04-13 12:33:24.471751]Total energy: 16385745.373475641
[2022-04-13 12:34:43.312406]Total energy: 16390935.81157976
[2022-04-13 12:36:03.904240]Total energy: 16386199.411530912
[2022-04-13 12:37:22.570357]Total energy: 16368597.31906199
[2022-04-13 12:38:43.630096]Total energy: 16403426.170246562
[2022-04-13 12:40:04.200607]Total energy: 16385604.376338413
[2022-04-13 12:41:24.341753]Total energy: 16356219.606669154
[2022-04-13 12:42:42.961649]Total energy: 16377974.537937507
[2022-04-13 12:44:04.405755]Total energy: 16386718.765425768
[2022-04-13 12:45:23.591836]Total energy: 16374385.143944336
[2022-04-13 12:46:47.212710]Total energy: 16378282.53902816
[2022-04-13 12:48:07.030621]Total energy: 16382890.219131831
[2022-04-13 12:49:28.309733]Total energy: 16363798.81958502
[2022-04-13 12:50:48.622438]Total energy: 16381369.093338048
[2022-04-13 12:52:07.834869]Total energy: 16372138.962130152
[2022-04-13 12:53:29.389236]Total energy: 16383706.41292001
[2022-04-13 12:54:49.039380]Total energy: 16359408.138096217
[2022-04-13 12:56:08.472234]Total energy: 16382099.86608711
[2022-04-13 12:57:27.978342]Total energy: 16369303.262054749
[2022-04-13 12:58:47.763878]Total energy: 16401718.957816904
[2022-04-13 13:00:08.568261]Total energy: 16364297.709453389
[2022-04-13 13:01:29.972474]Total energy: 16372803.737506108
[2022-04-13 13:02:50.647310]Total energy: 16392201.863879768
[2022-04-13 13:04:10.429037]Total energy: 16374934.371997837
[2022-04-13 13:05:34.441051]Total energy: 16365457.97281491
[2022-04-13 13:06:54.790036]Total energy: 16397563.7772928
[2022-04-13 13:08:15.485056]Total energy: 16406683.973950895
[2022-04-13 13:09:35.695218]Total energy: 16372793.002399517
[2022-04-13 13:10:56.621818]Total energy: 16396178.888804285
[2022-04-13 13:12:19.665110]Total energy: 16385975.581220591
[2022-04-13 13:13:39.797181]Total energy: 16363541.516878184
[2022-04-13 13:14:59.192064]Total energy: 16379424.80056139
[2022-04-13 13:16:18.730159]Total energy: 16377679.444065856
[2022-04-13 13:17:37.645055]Total energy: 16385535.448473623
[2022-04-13 13:18:58.066734]Total energy: 16388422.635174371
[2022-04-13 13:20:25.262376]Total energy: 16380491.521046601
[2022-04-13 13:21:48.583685]Total energy: 16387789.434078671
[2022-04-13 13:23:08.949774]Total energy: 16382707.290824294
[2022-04-13 13:24:28.550936]Total energy: 16401281.181390975
[2022-04-13 13:25:47.970092]Total energy: 16386348.295324273
[2022-04-13 13:27:08.135295]Total energy: 16373710.868207196
[2022-04-13 13:28:28.714228]Total energy: 16380113.807983918
[2022-04-13 13:29:50.551822]Total energy: 16382528.160111291
[2022-04-13 13:31:10.250946]Total energy: 16375531.187889855
[2022-04-13 13:32:31.109554]Total energy: 16363643.871053154
[2022-04-13 13:33:55.261280]Total energy: 16391827.421685953
[2022-04-13 13:35:15.301280]Total energy: 16384692.274577705
[2022-04-13 13:36:35.281762]Total energy: 16380644.455112118
[2022-04-13 13:37:54.733743]Total energy: 16395520.710828708
[2022-04-13 13:39:14.471721]Total energy: 16371463.852699356
[2022-04-13 13:40:34.547104]Total energy: 16382491.923564833
[2022-04-13 13:41:58.567428]Total energy: 16368098.277937818
[2022-04-13 13:43:19.115450]Total energy: 16400186.858379183
[2022-04-13 13:44:43.388860]Total energy: 16369461.944511553
[2022-04-13 13:46:02.518130]Total energy: 16381523.962341012
[2022-04-13 13:47:23.372284]Total energy: 16368675.710987769
[2022-04-13 13:48:43.517005]Total energy: 16380731.64027405
[2022-04-13 13:50:02.883464]Total energy: 16391174.831458831
[2022-04-13 13:51:22.882943]Total energy: 16376540.762898048
[2022-04-13 13:52:42.425031]Total energy: 16382245.716125656
[2022-04-13 13:54:02.282889]Total energy: 16358797.671446402
[2022-04-13 13:55:22.078702]Total energy: 16393561.368404537
[2022-04-13 13:56:42.309192]Total energy: 16392004.6647463
[2022-04-13 13:58:02.020279]Total energy: 16370853.698797006
[2022-04-13 13:59:21.813661]Total energy: 16381189.280266156
[2022-04-13 14:00:42.133531]Total energy: 16369797.626790214
[2022-04-13 14:02:01.105042]Total energy: 16365702.032963125
[2022-04-13 14:03:25.408074]Total energy: 16375719.246189414
[2022-04-13 14:04:45.333063]Total energy: 16403869.535663554
[2022-04-13 14:06:05.357722]Total energy: 16385622.28938082
[2022-04-13 14:07:26.886826]Total energy: 16389879.987637842
[2022-04-13 14:08:47.437569]Total energy: 16377388.141459998
[2022-04-13 14:10:06.857087]Total energy: 16377850.521481456
[2022-04-13 14:11:26.509307]Total energy: 16376977.926122114
[2022-04-13 14:12:46.746802]Total energy: 16404259.152628588
[2022-04-13 14:14:06.283455]Total energy: 16366858.08893964
[2022-04-13 14:15:26.514248]Total energy: 16374169.132241225
[2022-04-13 14:16:50.755499]Total energy: 16378223.915838499
[2022-04-13 14:18:15.076747]Total energy: 16368987.118777934
[2022-04-13 14:19:34.671598]Total energy: 16379761.684700565
[2022-04-13 14:21:00.388858]Total energy: 16365723.711821226
[2022-04-13 14:22:24.182300]Total energy: 16380565.35704065
[2022-04-13 14:23:44.149719]Total energy: 16385899.776342273
[2022-04-13 14:25:05.930545]Total energy: 16401229.536414295
[2022-04-13 14:26:24.614346]Total energy: 16382545.213628016
[2022-04-13 14:27:44.357200]Total energy: 16379969.467912192
[2022-04-13 14:29:04.467556]Total energy: 16384619.880183682
[2022-04-13 14:30:24.877854]Total energy: 16365429.43913858
[2022-04-13 14:31:48.489867]Total energy: 16390110.58869694
[2022-04-13 14:33:08.524254]Total energy: 16394205.053770037
[2022-04-13 14:34:32.333783]Total energy: 16380939.91349669
[2022-04-13 14:35:52.249704]Total energy: 16394029.985630095
[2022-04-13 14:37:16.370400]Total energy: 16381990.950469365
[2022-04-13 14:38:45.669285]Total energy: 16366735.213452214
[2022-04-13 14:40:09.175142]Total energy: 16376919.528688626
[2022-04-13 14:41:32.559440]Total energy: 16380317.210412888
[2022-04-13 14:42:54.615217]Total energy: 16389390.828001542
[2022-04-13 14:44:14.028171]Total energy: 16384446.336481098
[2022-04-13 14:45:32.992974]Total energy: 16378560.14214922
[2022-04-13 14:46:53.237866]Total energy: 16378948.829498876
[2022-04-13 14:48:15.241062]Total energy: 16367924.037131768
[2022-04-13 14:49:34.364178]Total energy: 16391388.305015622
[2022-04-13 14:50:54.649658]Total energy: 16386998.369411772
[2022-04-13 14:52:20.165071]Total energy: 16387891.28228522
[2022-04-13 14:53:40.967429]Total energy: 16375453.043189708
[2022-04-13 14:55:00.302440]Total energy: 16400977.16139005
[2022-04-13 14:56:19.741955]Total energy: 16353605.617752075
[2022-04-13 14:57:41.033514]Total energy: 16383200.191619897
[2022-04-13 14:59:00.577882]Total energy: 16383785.031333342
[2022-04-13 15:00:19.761433]Total energy: 16367723.849243144
[2022-04-13 15:01:41.185390]Total energy: 16375490.538618227
[2022-04-13 15:03:01.791862]Total energy: 16389935.698914925
[2022-04-13 15:04:21.639941]Total energy: 16387294.615007002
[2022-04-13 15:05:41.439680]Total energy: 16385897.094765896
[2022-04-13 15:07:00.965758]Total energy: 16378916.84192432
[2022-04-13 15:08:20.941019]Total energy: 16370610.477905154
[2022-04-13 15:09:41.868430]Total energy: 16379277.871170986
[2022-04-13 15:11:02.530187]Total energy: 16376094.352811689
[2022-04-13 15:12:22.208153]Total energy: 16386812.255396953
[2022-04-13 15:13:43.246556]Total energy: 16378302.52742675
[2022-04-13 15:15:02.884050]Total energy: 16390810.150049845
[2022-04-13 15:16:22.812499]Total energy: 16377093.864252688
[2022-04-13 15:17:43.294269]Total energy: 16378728.68628671
[2022-04-13 15:19:02.352237]Total energy: 16372354.724418553
[2022-04-13 15:20:21.992619]Total energy: 16387855.949470758
[2022-04-13 15:21:42.225758]Total energy: 16407362.7388009
[2022-04-13 15:23:02.567095]Total energy: 16360940.20826283
[2022-04-13 15:24:22.193310]Total energy: 16374113.9441841
[2022-04-13 15:25:43.148907]Total energy: 16389001.163570179
[2022-04-13 15:27:04.566923]Total energy: 16364708.921229498
[2022-04-13 15:28:26.062534]Total energy: 16381393.269845136
[2022-04-13 15:29:46.372000]Total energy: 16393631.080486106
[2022-04-13 15:31:10.568245]Total energy: 16383093.660032913
[2022-04-13 15:32:30.834504]Total energy: 16381570.395929068
[2022-04-13 15:33:50.641725]Total energy: 16384266.333908418
[2022-04-13 15:35:10.794753]Total energy: 16384030.187497314
[2022-04-13 15:36:30.819940]Total energy: 16387231.530224487
[2022-04-13 15:37:50.467750]Total energy: 16368883.549419243
[2022-04-13 15:39:10.373336]Total energy: 16372189.543468485
[2022-04-13 15:40:30.957773]Total energy: 16388758.7755822
[2022-04-13 15:41:56.153971]Total energy: 16379381.250643985
[2022-04-13 15:43:15.230977]Total energy: 16366548.962352736
[2022-04-13 15:44:35.476960]Total energy: 16380513.458036719
[2022-04-13 15:45:55.211799]Total energy: 16367930.007461015
[2022-04-13 15:47:16.057306]Total energy: 16363039.920560336
[2022-04-13 15:48:36.911092]Total energy: 16377234.013156436
[2022-04-13 15:49:56.384248]Total energy: 16391042.839990234
[2022-04-13 15:51:16.440575]Total energy: 16370539.672147933
[2022-04-13 15:52:35.341387]Total energy: 16386786.932253094
[2022-04-13 15:53:56.536448]Total energy: 16387307.564543044
[2022-04-13 15:55:16.552204]Total energy: 16393590.113813901
[2022-04-13 15:56:35.995605]Total energy: 16381157.171070477
[2022-04-13 15:57:56.392289]Total energy: 16376931.801669467
[2022-04-13 15:59:16.429167]Total energy: 16389594.777732134
[2022-04-13 16:00:45.113420]Total energy: 16366285.24900556
[2022-04-13 16:02:09.513683]Total energy: 16365209.013015853
[2022-04-13 16:03:29.579783]Total energy: 16376631.366134275
[2022-04-13 16:04:50.948396]Total energy: 16354807.782233117
[2022-04-13 16:06:11.459931]Total energy: 16354855.76450062
[2022-04-13 16:07:30.952114]Total energy: 16382022.693140933
[2022-04-13 16:08:52.242700]Total energy: 16381890.74822442
[2022-04-13 16:10:11.775333]Total energy: 16379341.343397759
[2022-04-13 16:11:36.958479]Total energy: 16374229.716547009
[2022-04-13 16:12:56.813364]Total energy: 16381920.237820668
[2022-04-13 16:14:20.787841]Total energy: 16379453.019058604
[2022-04-13 16:15:40.921272]Total energy: 16395916.090364434
[2022-04-13 16:17:00.580987]Total energy: 16368519.682944013
[2022-04-13 16:18:21.130910]Total energy: 16392818.56209508
[2022-04-13 16:19:40.537112]Total energy: 16386979.174703168
[2022-04-13 16:20:59.642607]Total energy: 16377695.169912215
[2022-04-13 16:22:19.033417]Total energy: 16368578.842850747
[2022-04-13 16:23:38.687565]Total energy: 16406860.586445794
[2022-04-13 16:24:58.600445]Total energy: 16374503.652320521
[2022-04-13 16:26:17.911796]Total energy: 16380410.558096297
[2022-04-13 16:27:38.039884]Total energy: 16376664.501329262
[2022-04-13 16:28:56.472485]Total energy: 16363512.07398844
[2022-04-13 16:30:17.205243]Total energy: 16376669.27479283
[2022-04-13 16:31:37.455832]Total energy: 16381610.704024237
[2022-04-13 16:32:56.554887]Total energy: 16370575.214368176
[2022-04-13 16:34:18.872647]Total energy: 16387721.985849053
[2022-04-13 16:35:42.924939]Total energy: 16374204.319705745
[2022-04-13 16:37:03.343505]Total energy: 16390103.185477067
[2022-04-13 16:38:25.750615]Total energy: 16379507.754648294
[2022-04-13 16:39:48.185570]Total energy: 16399473.055686668
[2022-04-13 16:41:11.911208]Total energy: 16373487.482553555
[2022-04-13 16:42:31.754341]Total energy: 16387584.220238121
[2022-04-13 16:43:51.648664]Total energy: 16365823.627705524
[2022-04-13 16:45:11.924055]Total energy: 16366693.053293271
[2022-04-13 16:46:35.876910]Total energy: 16386986.536499728
[2022-04-13 16:47:54.950801]Total energy: 16360320.502701418
[2022-04-13 16:49:15.454512]Total energy: 16376789.877884556
[2022-04-13 16:50:53.744556]Total energy: 16371344.54822878
[2022-04-13 16:52:14.898075]Total energy: 16407953.095850619
[2022-04-13 16:53:39.062223]Total energy: 16394330.59583697
[2022-04-13 16:55:03.689350]Total energy: 16372689.910882534
[2022-04-13 16:56:24.167682]Total energy: 16381953.429740591
[2022-04-13 16:57:44.414284]Total energy: 16372781.913099578
[2022-04-13 16:59:04.443167]Total energy: 16375073.094406178
[2022-04-13 17:00:24.216668]Total energy: 16383955.571659036
[2022-04-13 17:02:02.228827]Total energy: 16389621.80310095
[2022-04-13 17:03:23.055195]Total energy: 16373952.53227563
[2022-04-13 17:04:42.785330]Total energy: 16363552.981185043
[2022-04-13 17:06:07.566984]Total energy: 16379673.394904757
[2022-04-13 17:07:31.518916]Total energy: 16404742.96780712
[2022-04-13 17:08:50.329192]Total energy: 16357014.644130267
[2022-04-13 17:10:10.514795]Total energy: 16387927.925075568
[2022-04-13 17:11:31.618935]Total energy: 16384514.488026848
[2022-04-13 17:12:52.149053]Total energy: 16385818.358131884
[2022-04-13 17:14:16.737816]Total energy: 16385502.142561572
[2022-04-13 17:15:36.964022]Total energy: 16378640.650521355
[2022-04-13 17:16:56.373242]Total energy: 16368812.727876259
[2022-04-13 17:18:16.844641]Total energy: 16374522.011306845
[2022-04-13 17:19:36.583443]Total energy: 16365196.969472585
[2022-04-13 17:20:57.641033]Total energy: 16372814.934618842
[2022-04-13 17:22:19.684774]Total energy: 16373261.893704526
[2022-04-13 17:23:41.819127]Total energy: 16408250.863541879
[2022-04-13 17:25:04.426739]Total energy: 16368104.611183185
[2022-04-13 17:26:23.526874]Total energy: 16381343.32533376
[2022-04-13 17:27:44.524280]Total energy: 16363255.056947798
[2022-04-13 17:29:06.853952]Total energy: 16383364.745736977
[2022-04-13 17:30:34.384244]Total energy: 16377828.652907625
[2022-04-13 17:32:01.964122]Total energy: 16371108.62188027
[2022-04-13 17:33:23.129570]Total energy: 16379679.50082834
[2022-04-13 17:34:42.012513]Total energy: 16360975.212741131
[2022-04-13 17:36:04.986665]Total energy: 16383802.56201873
[2022-04-13 17:37:24.554228]Total energy: 16375099.139744151
[2022-04-13 17:38:44.922701]Total energy: 16381112.077761577
[2022-04-13 17:40:05.370021]Total energy: 16376159.626665302
[2022-04-13 17:41:25.083378]Total energy: 16373330.763470009
[2022-04-13 17:42:45.823316]Total energy: 16366678.773129081
[2022-04-13 17:44:05.926354]Total energy: 16383360.161507254
[2022-04-13 17:45:33.788011]Total energy: 16369193.788384013
[2022-04-13 17:46:52.732468]Total energy: 16407242.402456714
[2022-04-13 17:48:11.407205]Total energy: 16370948.504679266
[2022-04-13 17:49:30.584826]Total energy: 16386257.33900571
[2022-04-13 17:51:02.058990]Total energy: 16380223.587582653
[2022-04-13 17:52:31.177943]Total energy: 16378809.907944856
[2022-04-13 17:53:51.210792]Total energy: 16387865.773862654
[2022-04-13 17:55:11.128242]Total energy: 16384743.391580291
[2022-04-13 17:56:29.693871]Total energy: 16387691.244147977
[2022-04-13 17:57:49.136902]Total energy: 16381864.71182993
[2022-04-13 17:59:09.990635]Total energy: 16360654.861863362
[2022-04-13 18:00:32.281867]Total energy: 16388888.918329202
[2022-04-13 18:01:51.486864]Total energy: 16377231.646235013
[2022-04-13 18:03:11.114107]Total energy: 16384073.777341362
[2022-04-13 18:04:30.977359]Total energy: 16364310.4207884
[2022-04-13 18:05:55.325327]Total energy: 16367358.430112118
[2022-04-13 18:07:14.515609]Total energy: 16387917.516589727
[2022-04-13 18:08:35.017780]Total energy: 16368047.522639396
[2022-04-13 18:09:59.820102]Total energy: 16349035.951066969
[2022-04-13 18:11:18.348677]Total energy: 16377897.08282409
[2022-04-13 18:12:37.951222]Total energy: 16382237.033217989
[2022-04-13 18:14:01.801688]Total energy: 16368953.68701739
[2022-04-13 18:15:21.454988]Total energy: 16402513.10948768
[2022-04-13 18:16:41.791898]Total energy: 16386669.064665183
[2022-04-13 18:18:00.937081]Total energy: 16371536.443801345
[2022-04-13 18:19:20.888130]Total energy: 16377387.37087283
[2022-04-13 18:20:41.604560]Total energy: 16379323.101995494
[2022-04-13 18:22:01.347271]Total energy: 16376496.013246335
[2022-04-13 18:23:20.371563]Total energy: 16365355.385756185
[2022-04-13 18:24:39.711653]Total energy: 16402322.320114497
[2022-04-13 18:26:00.553156]Total energy: 16383703.397079038
[2022-04-13 18:27:20.745651]Total energy: 16386038.052373994
[2022-04-13 18:28:41.332133]Total energy: 16396592.587021794
[2022-04-13 18:30:01.511331]Total energy: 16375087.297720635
[2022-04-13 18:31:28.546151]Total energy: 16381176.922641966
[2022-04-13 18:32:48.494302]Total energy: 16382058.966846833
[2022-04-13 18:34:09.296553]Total energy: 16378728.656113038
[2022-04-13 18:35:28.938088]Total energy: 16378411.3186858
[2022-04-13 18:36:51.521361]Total energy: 16390069.772401556
[2022-04-13 18:38:11.044028]Total energy: 16370043.499016764
[2022-04-13 18:39:31.011549]Total energy: 16380867.72152846
[2022-04-13 18:40:50.698545]Total energy: 16367239.72756735
[2022-04-13 18:42:14.486281]Total energy: 16390718.077896496
[2022-04-13 18:43:34.920442]Total energy: 16404811.149756392
[2022-04-13 18:44:55.624232]Total energy: 16367442.787413761
[2022-04-13 18:46:16.307776]Total energy: 16384225.0138427
[2022-04-13 18:47:36.736174]Total energy: 16368268.258208884
[2022-04-13 18:48:57.588781]Total energy: 16367972.43226099
[2022-04-13 18:50:16.877065]Total energy: 16386679.569676235
[2022-04-13 18:51:36.847129]Total energy: 16379020.236602928
[2022-04-13 18:53:01.303715]Total energy: 16419090.629661992
[2022-04-13 18:54:20.000796]Total energy: 16367133.609685747
[2022-04-13 18:55:39.243232]Total energy: 16367172.952857606
[2022-04-13 18:56:59.089259]Total energy: 16383166.733547943
[2022-04-13 18:58:18.152310]Total energy: 16394298.638612038
[2022-04-13 18:59:40.490720]Total energy: 16392695.348169653
[2022-04-13 19:01:00.800348]Total energy: 16378420.51898883
[2022-04-13 19:02:20.469848]Total energy: 16362082.949954502
[2022-04-13 19:03:39.603997]Total energy: 16392672.838599006
[2022-04-13 19:04:59.445093]Total energy: 16380890.839637453
[2022-04-13 19:06:19.344779]Total energy: 16394881.168882212
[2022-04-13 19:07:39.321348]Total energy: 16391455.74175711
[2022-04-13 19:08:59.308969]Total energy: 16367914.505870875
[2022-04-13 19:10:22.000027]Total energy: 16390548.646631673
[2022-04-13 19:11:53.259940]Total energy: 16366557.446524683
[2022-04-13 19:13:18.751645]Total energy: 16387197.345425434
[2022-04-13 19:14:40.193646]Total energy: 16378290.822789252
[2022-04-13 19:15:59.867949]Total energy: 16368749.675672686
[2022-04-13 19:17:19.602937]Total energy: 16378701.525789153
[2022-04-13 19:18:44.611046]Total energy: 16379341.930108843
[2022-04-13 19:20:04.996908]Total energy: 16380694.605711417
[2022-04-13 19:21:25.006983]Total energy: 16362969.734726889
[2022-04-13 19:22:45.325914]Total energy: 16378373.660617258
[2022-04-13 19:24:04.158222]Total energy: 16387589.250676014
[2022-04-13 19:25:23.964878]Total energy: 16381787.13828779
[2022-04-13 19:26:42.967636]Total energy: 16381323.53988326
[2022-04-13 19:28:02.702468]Total energy: 16367747.72774898
[2022-04-13 19:29:21.920119]Total energy: 16369775.740595618
[2022-04-13 19:30:40.127676]Total energy: 16373107.44182531
[2022-04-13 19:31:59.251004]Total energy: 16366186.471308552
[2022-04-13 19:33:17.616570]Total energy: 16385864.559615903
[2022-04-13 19:34:37.125073]Total energy: 16394240.06971129
[2022-04-13 19:35:56.223628]Total energy: 16379723.333305554
[2022-04-13 19:37:14.913347]Total energy: 16375268.99000878
[2022-04-13 19:38:34.137292]Total energy: 16387953.04269495
[2022-04-13 19:39:52.911419]Total energy: 16377324.91027753
[2022-04-13 19:41:12.493857]Total energy: 16380963.321754435
[2022-04-13 19:42:30.656281]Total energy: 16392136.412641373
[2022-04-13 19:43:53.407952]Total energy: 16403308.439202854
[2022-04-13 19:45:12.615661]Total energy: 16379818.42609733
[2022-04-13 19:46:31.343571]Total energy: 16387173.73152821
[2022-04-13 19:47:51.237695]Total energy: 16382228.862017535
[2022-04-13 19:49:09.696655]Total energy: 16379336.868366653
