initial: 119 - diverse_no_blind_seed
[2022-04-11 23:09:36.386566]Total energy: 19330204.922539227
[2022-04-11 23:10:58.932028]Total energy: 19336140.111408938
[2022-04-11 23:12:25.799494]Total energy: 19343625.54622334
[2022-04-11 23:13:47.370080]Total energy: 19371043.705801245
[2022-04-11 23:15:09.215100]Total energy: 19371071.989986792
[2022-04-11 23:16:32.124057]Total energy: 19374965.789009
[2022-04-11 23:17:56.018972]Total energy: 19386300.196848672
[2022-04-11 23:19:15.441855]Total energy: 19341322.40019483
[2022-04-11 23:20:52.785254]Total energy: 19366423.71563545
[2022-04-11 23:22:21.104741]Total energy: 19359885.366301015
[2022-04-11 23:23:39.910377]Total energy: 19380516.74238268
[2022-04-11 23:24:55.879705]Total energy: 19339124.55235429
[2022-04-11 23:26:16.164964]Total energy: 19367477.68340396
[2022-04-11 23:27:37.880779]Total energy: 19391387.829783183
[2022-04-11 23:28:59.151527]Total energy: 19362258.3782661
[2022-04-11 23:30:18.702759]Total energy: 19363308.582525145
[2022-04-11 23:31:51.929614]Total energy: 19350070.758116264
[2022-04-11 23:33:19.598230]Total energy: 19372697.196649633
[2022-04-11 23:34:40.425193]Total energy: 19376886.892151725
[2022-04-11 23:36:05.697017]Total energy: 19378506.959953617
[2022-04-11 23:37:27.007076]Total energy: 19353749.739440385
[2022-04-11 23:38:50.560018]Total energy: 19366331.257117864
[2022-04-11 23:40:12.255834]Total energy: 19358176.796641935
[2022-04-11 23:41:33.071600]Total energy: 19376005.75763758
[2022-04-11 23:42:56.216966]Total energy: 19353430.118712004
[2022-04-11 23:44:09.920264]Total energy: 19382326.70374882
[2022-04-11 23:45:30.720041]Total energy: 19377880.54558202
[2022-04-11 23:46:56.391164]Total energy: 19351474.106628515
[2022-04-11 23:48:14.439594]Total energy: 19366419.79898252
[2022-04-11 23:49:30.504292]Total energy: 19366750.080199677
[2022-04-11 23:50:58.530208]Total energy: 19363835.274693888
[2022-04-11 23:52:30.896786]Total energy: 19354259.784534957
[2022-04-11 23:53:58.426886]Total energy: 19376303.042327028
[2022-04-11 23:55:16.816671]Total energy: 19365759.90199605
[2022-04-11 23:56:38.968095]Total energy: 19375528.32816156
[2022-04-11 23:58:01.888155]Total energy: 19383221.61195059
[2022-04-11 23:59:24.780220]Total energy: 19357588.775224578
[2022-04-12 00:00:45.966685]Total energy: 19380323.60695089
[2022-04-12 00:02:07.732165]Total energy: 19393601.512727063
[2022-04-12 00:03:31.269001]Total energy: 19361541.728493705
[2022-04-12 00:04:50.419967]Total energy: 19372164.201660182
[2022-04-12 00:06:10.280725]Total energy: 19342880.07602378
[2022-04-12 00:07:29.392808]Total energy: 19362299.100844756
[2022-04-12 00:08:52.590050]Total energy: 19375991.439311218
[2022-04-12 00:10:07.948089]Total energy: 19368753.29295098
[2022-04-12 00:11:40.075381]Total energy: 19370131.490120556
[2022-04-12 00:13:07.398183]Total energy: 19342581.89347388
[2022-04-12 00:14:25.873441]Total energy: 19360225.00317053
[2022-04-12 00:15:45.101324]Total energy: 19376302.219092727
[2022-04-12 00:17:04.499431]Total energy: 19387909.993314315
[2022-04-12 00:18:26.351979]Total energy: 19347535.056965936
[2022-04-12 00:19:45.787754]Total energy: 19376631.49645919
[2022-04-12 00:21:17.132986]Total energy: 19358645.50082475
[2022-04-12 00:22:39.952280]Total energy: 19366218.575100433
[2022-04-12 00:24:00.083079]Total energy: 19367150.10345465
[2022-04-12 00:25:18.202049]Total energy: 19368389.95634101
[2022-04-12 00:26:31.879359]Total energy: 19371574.266125526
[2022-04-12 00:27:47.487156]Total energy: 19365702.649983484
[2022-04-12 00:28:58.539571]Total energy: 19361014.24714314
[2022-04-12 00:30:12.567292]Total energy: 19384387.147066645
[2022-04-12 00:31:27.623260]Total energy: 19362233.779709358
[2022-04-12 00:32:41.676252]Total energy: 19369215.413108483
[2022-04-12 00:33:56.114708]Total energy: 19369884.062077682
[2022-04-12 00:35:11.137938]Total energy: 19377122.943141088
[2022-04-12 00:36:28.468396]Total energy: 19356658.059845448
[2022-04-12 00:37:47.054709]Total energy: 19370829.88936343
[2022-04-12 00:39:07.051069]Total energy: 19348837.307247993
[2022-04-12 00:40:41.011350]Total energy: 19357504.07826754
[2022-04-12 00:42:12.903680]Total energy: 19378943.434931364
[2022-04-12 00:43:33.494218]Total energy: 19347519.513670165
[2022-04-12 00:44:54.177560]Total energy: 19386960.714775704
[2022-04-12 00:46:13.840228]Total energy: 19379209.66580046
[2022-04-12 00:47:35.044988]Total energy: 19366511.109806627
[2022-04-12 00:48:55.923019]Total energy: 19369000.624560498
[2022-04-12 00:50:15.960509]Total energy: 19368494.75086832
[2022-04-12 00:51:39.022981]Total energy: 19340238.18513024
[2022-04-12 00:53:00.987723]Total energy: 19350428.908376247
[2022-04-12 00:54:22.465854]Total energy: 19397926.980133783
[2022-04-12 00:55:41.147158]Total energy: 19372428.83761828
[2022-04-12 00:57:01.267003]Total energy: 19352753.918679327
[2022-04-12 00:58:17.653250]Total energy: 19367850.692483447
[2022-04-12 00:59:34.494671]Total energy: 19354157.742778983
[2022-04-12 01:00:56.895061]Total energy: 19369602.70300608
[2022-04-12 01:02:21.969537]Total energy: 19361579.884515185
[2022-04-12 01:03:42.385079]Total energy: 19370033.798313588
[2022-04-12 01:05:02.318466]Total energy: 19361294.16045717
[2022-04-12 01:06:22.539485]Total energy: 19362848.68126381
[2022-04-12 01:07:46.222070]Total energy: 19373937.774690613
[2022-04-12 01:09:07.652444]Total energy: 19406264.185100216
[2022-04-12 01:10:48.205768]Total energy: 19364210.95374974
[2022-04-12 01:12:23.992817]Total energy: 19368870.586104408
[2022-04-12 01:13:45.286765]Total energy: 19369580.57428666
[2022-04-12 01:15:05.941544]Total energy: 19367456.39500363
[2022-04-12 01:16:27.386385]Total energy: 19382592.296640877
[2022-04-12 01:17:46.006229]Total energy: 19375887.84485168
[2022-04-12 01:19:04.325177]Total energy: 19366581.50639959
[2022-04-12 01:20:14.572574]Total energy: 19356247.77305066
[2022-04-12 01:21:27.583105]Total energy: 19368436.850853916
[2022-04-12 01:22:45.377080]Total energy: 19376525.417758185
[2022-04-12 01:24:05.868516]Total energy: 19387871.487182297
[2022-04-12 01:25:25.863482]Total energy: 19390337.898596194
[2022-04-12 01:26:49.286378]Total energy: 19400302.317373868
[2022-04-12 01:28:11.459043]Total energy: 19382471.909272358
[2022-04-12 01:29:30.814577]Total energy: 19365660.45561991
[2022-04-12 01:31:01.798441]Total energy: 19353996.827112865
[2022-04-12 01:32:28.201320]Total energy: 19361834.108508572
[2022-04-12 01:33:49.006698]Total energy: 19361519.477518536
[2022-04-12 01:35:09.652100]Total energy: 19356699.921240695
[2022-04-12 01:36:31.408304]Total energy: 19362583.591741633
[2022-04-12 01:37:52.982794]Total energy: 19363825.369256217
[2022-04-12 01:39:16.475516]Total energy: 19363395.23456604
[2022-04-12 01:40:40.701063]Total energy: 19360163.100948445
[2022-04-12 01:42:05.008786]Total energy: 19393244.196583357
[2022-04-12 01:43:21.228757]Total energy: 19342319.613632146
[2022-04-12 01:44:38.340457]Total energy: 19367820.77722111
[2022-04-12 01:46:01.548684]Total energy: 19373685.950197645
[2022-04-12 01:47:21.372144]Total energy: 19380852.87979172
[2022-04-12 01:48:41.028058]Total energy: 19355780.900926072
[2022-04-12 01:50:01.865472]Total energy: 19374598.70023105
[2022-04-12 01:51:26.717208]Total energy: 19374526.959570695
[2022-04-12 01:52:47.534524]Total energy: 19372602.140869606
[2022-04-12 01:54:09.460791]Total energy: 19367488.841555625
[2022-04-12 01:55:28.491520]Total energy: 19388399.75777064
[2022-04-12 01:56:49.954327]Total energy: 19359317.224261515
[2022-04-12 01:58:12.401868]Total energy: 19368430.611660484
[2022-04-12 01:59:29.244501]Total energy: 19365642.956888836
[2022-04-12 02:00:47.669826]Total energy: 19372771.474458355
[2022-04-12 02:02:07.927809]Total energy: 19380045.17330797
[2022-04-12 02:03:28.591946]Total energy: 19376659.83534183
[2022-04-12 02:04:42.212852]Total energy: 19365012.57344343
[2022-04-12 02:05:55.884489]Total energy: 19375774.582653105
[2022-04-12 02:07:13.692314]Total energy: 19355966.676027603
[2022-04-12 02:08:29.506703]Total energy: 19357973.510298185
[2022-04-12 02:09:43.553036]Total energy: 19378287.679745756
[2022-04-12 02:11:21.087672]Total energy: 19375874.56103856
[2022-04-12 02:12:48.452411]Total energy: 19391767.89570367
[2022-04-12 02:14:08.654716]Total energy: 19338386.721523564
[2022-04-12 02:15:37.130884]Total energy: 19367654.981382687
[2022-04-12 02:17:03.773362]Total energy: 19372125.647007145
[2022-04-12 02:18:28.467714]Total energy: 19350926.976402313
[2022-04-12 02:19:49.645022]Total energy: 19369768.216111626
[2022-04-12 02:21:16.834849]Total energy: 19388582.408044178
[2022-04-12 02:22:38.247887]Total energy: 19356594.206042066
[2022-04-12 02:23:59.318479]Total energy: 19368327.145589624
[2022-04-12 02:25:21.109077]Total energy: 19345222.883828085
[2022-04-12 02:26:41.446251]Total energy: 19383346.795603488
[2022-04-12 02:28:00.410705]Total energy: 19380658.554181326
[2022-04-12 02:29:21.016285]Total energy: 19362050.278405324
[2022-04-12 02:30:55.217980]Total energy: 19365237.768436622
[2022-04-12 02:32:28.978037]Total energy: 19373424.014261197
[2022-04-12 02:33:51.105987]Total energy: 19359219.366217744
[2022-04-12 02:35:09.796816]Total energy: 19349472.845308725
[2022-04-12 02:36:30.116027]Total energy: 19390085.33354816
[2022-04-12 02:37:49.801114]Total energy: 19353338.597233713
[2022-04-12 02:39:14.862629]Total energy: 19365843.451457374
[2022-04-12 02:40:35.824278]Total energy: 19369044.918663763
[2022-04-12 02:41:58.150113]Total energy: 19389857.422874127
[2022-04-12 02:43:19.302168]Total energy: 19369364.749631584
[2022-04-12 02:44:39.038331]Total energy: 19356102.108128697
[2022-04-12 02:45:58.199156]Total energy: 19368478.253443293
[2022-04-12 02:47:17.519169]Total energy: 19344622.805136506
[2022-04-12 02:48:40.294888]Total energy: 19347429.820573974
[2022-04-12 02:49:58.927426]Total energy: 19367400.153414555
[2022-04-12 02:51:36.339143]Total energy: 19381152.87872459
[2022-04-12 02:53:05.128700]Total energy: 19385726.59228362
[2022-04-12 02:54:24.715712]Total energy: 19376697.873789612
[2022-04-12 02:55:44.832036]Total energy: 19392786.8903818
[2022-04-12 02:57:04.856433]Total energy: 19380842.59779524
[2022-04-12 02:58:25.742304]Total energy: 19385675.893211313
[2022-04-12 02:59:47.596020]Total energy: 19353788.1743281
[2022-04-12 03:01:14.233758]Total energy: 19394217.381582767
[2022-04-12 03:02:38.025264]Total energy: 19392928.6784419
[2022-04-12 03:04:06.653966]Total energy: 19346834.513933294
[2022-04-12 03:05:27.905428]Total energy: 19388953.17827686
[2022-04-12 03:06:51.648503]Total energy: 19375392.040570688
[2022-04-12 03:08:14.960898]Total energy: 19370680.413257364
[2022-04-12 03:09:33.424936]Total energy: 19391937.41798578
[2022-04-12 03:10:59.668462]Total energy: 19400509.740810122
[2022-04-12 03:12:22.952558]Total energy: 19356781.75152981
[2022-04-12 03:13:40.087053]Total energy: 19375086.706568394
[2022-04-12 03:14:56.552695]Total energy: 19380266.756497122
[2022-04-12 03:16:15.434218]Total energy: 19364594.494742777
[2022-04-12 03:17:37.635513]Total energy: 19368429.78695022
[2022-04-12 03:18:58.528695]Total energy: 19376376.989023995
[2022-04-12 03:20:14.240508]Total energy: 19370873.768862285
[2022-04-12 03:21:40.747255]Total energy: 19359197.406574886
[2022-04-12 03:23:10.280702]Total energy: 19378433.00893489
[2022-04-12 03:24:32.177653]Total energy: 19396038.157447636
[2022-04-12 03:25:55.485449]Total energy: 19354172.07145393
[2022-04-12 03:27:12.457973]Total energy: 19360709.41318834
[2022-04-12 03:28:22.916420]Total energy: 19328721.789237678
[2022-04-12 03:29:35.505765]Total energy: 19342510.634357784
[2022-04-12 03:30:56.966360]Total energy: 19367194.055060457
[2022-04-12 03:32:09.853895]Total energy: 19370634.386644676
[2022-04-12 03:33:23.918295]Total energy: 19364009.884396415
[2022-04-12 03:34:37.286529]Total energy: 19363686.090992454
[2022-04-12 03:35:54.549655]Total energy: 19343920.20118316
[2022-04-12 03:37:13.794410]Total energy: 19372470.98596808
[2022-04-12 03:38:36.102958]Total energy: 19375917.366515033
[2022-04-12 03:39:57.770728]Total energy: 19379543.608711753
[2022-04-12 03:41:26.334353]Total energy: 19379821.382069446
[2022-04-12 03:42:46.706523]Total energy: 19375617.705038443
[2022-04-12 03:44:07.422069]Total energy: 19392263.160114933
[2022-04-12 03:45:26.034454]Total energy: 19399214.37074412
[2022-04-12 03:46:43.560371]Total energy: 19343891.02051963
[2022-04-12 03:48:02.823432]Total energy: 19366382.904833928
[2022-04-12 03:49:25.287972]Total energy: 19356109.422700766
[2022-04-12 03:50:49.085267]Total energy: 19357963.393008094
[2022-04-12 03:52:12.227870]Total energy: 19367290.193668257
[2022-04-12 03:53:29.913289]Total energy: 19327032.867546488
[2022-04-12 03:54:47.358717]Total energy: 19349735.536989458
[2022-04-12 03:56:01.488266]Total energy: 19382743.255674947
[2022-04-12 03:57:20.221768]Total energy: 19362044.52448424
[2022-04-12 03:58:39.173011]Total energy: 19357170.666621957
[2022-04-12 04:00:06.445477]Total energy: 19386662.804695666
[2022-04-12 04:01:23.410108]Total energy: 19399019.45734733
[2022-04-12 04:02:40.624236]Total energy: 19353698.294485815
[2022-04-12 04:04:01.798979]Total energy: 19362602.128533702
[2022-04-12 04:05:22.165724]Total energy: 19397944.13109304
[2022-04-12 04:06:47.267688]Total energy: 19348761.753195398
[2022-04-12 04:08:10.628210]Total energy: 19371294.504022118
[2022-04-12 04:09:32.485500]Total energy: 19340225.664313283
[2022-04-12 04:11:11.893063]Total energy: 19383615.376188986
[2022-04-12 04:12:39.511493]Total energy: 19355281.353993922
[2022-04-12 04:13:57.810177]Total energy: 19361911.810684178
[2022-04-12 04:15:13.929216]Total energy: 19365930.15979726
[2022-04-12 04:16:32.102192]Total energy: 19354894.273397
[2022-04-12 04:17:52.231426]Total energy: 19367405.1108242
[2022-04-12 04:19:13.008872]Total energy: 19375995.3084204
[2022-04-12 04:20:49.619937]Total energy: 19378810.01264887
[2022-04-12 04:22:20.286212]Total energy: 19390555.23152159
[2022-04-12 04:23:42.089059]Total energy: 19378067.66636849
[2022-04-12 04:25:01.887438]Total energy: 19345702.001759723
[2022-04-12 04:26:24.808280]Total energy: 19356205.278431248
[2022-04-12 04:27:45.128620]Total energy: 19371931.270369694
[2022-04-12 04:29:05.543369]Total energy: 19363314.137713354
[2022-04-12 04:30:51.492469]Total energy: 19346130.627986293
[2022-04-12 04:32:19.349347]Total energy: 19359662.522983
[2022-04-12 04:33:40.548576]Total energy: 19346952.06078199
[2022-04-12 04:34:58.365094]Total energy: 19368792.60042329
[2022-04-12 04:36:17.777024]Total energy: 19366938.29272257
[2022-04-12 04:37:37.486087]Total energy: 19362503.630209565
[2022-04-12 04:38:57.664668]Total energy: 19376919.179362435
[2022-04-12 04:40:19.509730]Total energy: 19369742.58506807
[2022-04-12 04:41:47.362679]Total energy: 19373034.992815636
[2022-04-12 04:43:08.127084]Total energy: 19357587.644005045
[2022-04-12 04:44:24.809349]Total energy: 19367061.76551929
[2022-04-12 04:45:40.048837]Total energy: 19337608.984761328
[2022-04-12 04:47:01.666161]Total energy: 19358563.870162487
[2022-04-12 04:48:15.496364]Total energy: 19365315.4768749
[2022-04-12 04:49:30.177810]Total energy: 19376763.983442124
[2022-04-12 04:50:53.754206]Total energy: 19351348.280338172
[2022-04-12 04:52:18.431006]Total energy: 19383371.028502144
[2022-04-12 04:53:40.841621]Total energy: 19380650.58882255
[2022-04-12 04:55:01.459484]Total energy: 19370933.633064277
[2022-04-12 04:56:17.756418]Total energy: 19371210.31259478
[2022-04-12 04:58:05.650033]Total energy: 19367196.136261094
[2022-04-12 04:59:25.533228]Total energy: 19359765.456700217
[2022-04-12 05:00:50.628203]Total energy: 19373524.4441404
[2022-04-12 05:02:14.214719]Total energy: 19369345.715030868
[2022-04-12 05:03:39.075344]Total energy: 19364494.7329008
[2022-04-12 05:05:04.221014]Total energy: 19362393.353589695
[2022-04-12 05:06:23.815221]Total energy: 19382316.237274222
[2022-04-12 05:07:40.448731]Total energy: 19372342.08281669
[2022-04-12 05:09:06.434481]Total energy: 19357745.473463286
[2022-04-12 05:10:29.725806]Total energy: 19377847.60469216
[2022-04-12 05:11:50.720842]Total energy: 19378021.910137005
[2022-04-12 05:13:12.937155]Total energy: 19369231.807872433
[2022-04-12 05:14:34.186569]Total energy: 19385896.581428293
[2022-04-12 05:15:56.602285]Total energy: 19381190.156905755
[2022-04-12 05:17:18.542716]Total energy: 19394024.897129767
[2022-04-12 05:18:39.915824]Total energy: 19370091.71322112
[2022-04-12 05:20:01.604165]Total energy: 19389749.802226156
[2022-04-12 05:21:22.557289]Total energy: 19375282.110080272
[2022-04-12 05:22:41.299823]Total energy: 19356234.18635073
[2022-04-12 05:24:00.578222]Total energy: 19386967.7119689
[2022-04-12 05:25:17.047458]Total energy: 19368133.854370013
[2022-04-12 05:26:33.313402]Total energy: 19357651.89821802
[2022-04-12 05:27:55.340425]Total energy: 19359899.812070366
[2022-04-12 05:29:15.423253]Total energy: 19360389.468437538
[2022-04-12 05:30:53.432419]Total energy: 19377419.902756907
[2022-04-12 05:32:24.544310]Total energy: 19373857.537838407
[2022-04-12 05:33:51.047199]Total energy: 19375780.627511207
[2022-04-12 05:35:11.779228]Total energy: 19372602.4502733
[2022-04-12 05:36:32.567768]Total energy: 19372826.513061382
[2022-04-12 05:37:56.167962]Total energy: 19371584.867144886
[2022-04-12 05:39:16.821067]Total energy: 19379078.952017132
[2022-04-12 05:40:45.884384]Total energy: 19356085.133314237
[2022-04-12 05:42:07.523665]Total energy: 19358201.374404456
[2022-04-12 05:43:25.785497]Total energy: 19377471.363066513
[2022-04-12 05:44:46.384967]Total energy: 19347468.898062296
[2022-04-12 05:46:04.891674]Total energy: 19371231.13628943
[2022-04-12 05:47:26.333899]Total energy: 19379013.649312593
[2022-04-12 05:48:47.460649]Total energy: 19361760.039065734
[2022-04-12 05:50:08.429847]Total energy: 19371211.775421806
[2022-04-12 05:51:31.268520]Total energy: 19374922.85268786
[2022-04-12 05:52:49.752616]Total energy: 19342490.38114048
[2022-04-12 05:53:59.872388]Total energy: 19350898.2643361
[2022-04-12 05:55:06.024463]Total energy: 19394833.13551909
[2022-04-12 05:56:16.210990]Total energy: 19346648.77355627
[2022-04-12 05:57:31.542628]Total energy: 19372402.00389175
[2022-04-12 05:58:45.480476]Total energy: 19392256.615325652
[2022-04-12 06:00:04.554777]Total energy: 19362483.82865666
[2022-04-12 06:01:18.718564]Total energy: 19369150.15967417
[2022-04-12 06:02:39.504451]Total energy: 19372227.991175648
[2022-04-12 06:04:01.257485]Total energy: 19370604.354641657
[2022-04-12 06:05:22.055413]Total energy: 19379556.329051193
[2022-04-12 06:06:44.741856]Total energy: 19372502.14347103
[2022-04-12 06:08:01.834746]Total energy: 19340571.885423902
[2022-04-12 06:09:22.369224]Total energy: 19372848.954500888
[2022-04-12 06:10:47.359788]Total energy: 19362257.863896493
[2022-04-12 06:12:08.593580]Total energy: 19382728.28010851
[2022-04-12 06:13:27.522240]Total energy: 19363845.881463807
[2022-04-12 06:14:49.789160]Total energy: 19343545.83618348
[2022-04-12 06:16:07.544388]Total energy: 19358347.407582946
[2022-04-12 06:17:24.167260]Total energy: 19360042.05201433
[2022-04-12 06:18:43.754369]Total energy: 19349992.136328705
[2022-04-12 06:20:04.279089]Total energy: 19366643.064938605
[2022-04-12 06:21:48.983085]Total energy: 19367998.614714425
[2022-04-12 06:23:13.460893]Total energy: 19362576.30537004
[2022-04-12 06:24:34.593603]Total energy: 19356581.17432854
[2022-04-12 06:25:52.550160]Total energy: 19385600.840855032
[2022-04-12 06:27:10.125623]Total energy: 19357393.170202605
[2022-04-12 06:28:29.894867]Total energy: 19353910.609709345
[2022-04-12 06:29:49.246083]Total energy: 19376378.74760483
[2022-04-12 06:31:14.040406]Total energy: 19353621.04832669
[2022-04-12 06:32:45.338077]Total energy: 19360748.05487627
[2022-04-12 06:34:07.172436]Total energy: 19352480.207382992
[2022-04-12 06:35:29.229119]Total energy: 19365959.58298242
[2022-04-12 06:36:48.899406]Total energy: 19361683.89883163
[2022-04-12 06:38:06.013963]Total energy: 19357016.929222744
[2022-04-12 06:39:22.775898]Total energy: 19362766.877389353
[2022-04-12 06:40:56.111283]Total energy: 19358031.793882355
[2022-04-12 06:42:19.778804]Total energy: 19377499.35181832
[2022-04-12 06:43:41.236270]Total energy: 19379499.04593205
[2022-04-12 06:45:01.758146]Total energy: 19362155.424919706
[2022-04-12 06:46:23.395696]Total energy: 19387109.83809178
[2022-04-12 06:47:44.282931]Total energy: 19357081.712495342
[2022-04-12 06:48:58.357230]Total energy: 19365774.609009147
[2022-04-12 06:50:13.417464]Total energy: 19349859.112529706
[2022-04-12 06:51:34.739328]Total energy: 19376099.29845056
[2022-04-12 06:52:55.991306]Total energy: 19351891.8809569
[2022-04-12 06:54:12.180156]Total energy: 19366150.90828526
[2022-04-12 06:55:29.402705]Total energy: 19365004.553004213
[2022-04-12 06:57:10.758031]Total energy: 19359161.904885635
[2022-04-12 06:58:31.968448]Total energy: 19364152.446256567
[2022-04-12 06:59:53.392797]Total energy: 19368798.28418341
[2022-04-12 07:01:25.901688]Total energy: 19376365.799402785
[2022-04-12 07:02:49.939327]Total energy: 19381759.549319446
[2022-04-12 07:04:07.041863]Total energy: 19378799.211477138
[2022-04-12 07:05:29.466136]Total energy: 19374291.390149646
[2022-04-12 07:06:44.072340]Total energy: 19333357.137552615
[2022-04-12 07:08:00.173124]Total energy: 19359498.72745535
[2022-04-12 07:09:19.376367]Total energy: 19360366.457641236
[2022-04-12 07:10:59.890795]Total energy: 19382190.83778507
[2022-04-12 07:12:41.542071]Total energy: 19385743.504066728
[2022-04-12 07:14:06.609691]Total energy: 19369396.526345585
[2022-04-12 07:15:25.333562]Total energy: 19363071.53292129
[2022-04-12 07:16:42.609654]Total energy: 19352569.694692235
[2022-04-12 07:18:01.960263]Total energy: 19358591.364143454
[2022-04-12 07:19:22.351443]Total energy: 19373624.896851074
[2022-04-12 07:21:09.530957]Total energy: 19363128.91947204
[2022-04-12 07:22:41.093332]Total energy: 19359843.551827054
[2022-04-12 07:24:01.512911]Total energy: 19382094.250491966
[2022-04-12 07:25:16.619309]Total energy: 19362234.813774258
[2022-04-12 07:26:26.661074]Total energy: 19378021.51571459
[2022-04-12 07:27:47.107064]Total energy: 19361388.97425707
[2022-04-12 07:29:07.422158]Total energy: 19399339.069426008
[2022-04-12 07:30:58.272452]Total energy: 19376395.36858137
[2022-04-12 07:32:42.852071]Total energy: 19381635.81233595
[2022-04-12 07:34:01.610214]Total energy: 19417159.01975362
[2022-04-12 07:35:20.672386]Total energy: 19364466.697495103
[2022-04-12 07:36:42.248065]Total energy: 19374334.217951804
[2022-04-12 07:38:05.613825]Total energy: 19359403.267776232
[2022-04-12 07:39:26.886118]Total energy: 19354089.331787072
[2022-04-12 07:41:04.742854]Total energy: 19378853.89098527
[2022-04-12 07:42:36.162223]Total energy: 19388485.61992941
[2022-04-12 07:43:52.089458]Total energy: 19370273.599286582
[2022-04-12 07:45:08.733977]Total energy: 19369167.42389405
[2022-04-12 07:46:18.686992]Total energy: 19382431.170756407
[2022-04-12 07:47:30.736471]Total energy: 19363619.29158094
[2022-04-12 07:49:18.121302]Total energy: 19380335.595587518
[2022-04-12 07:50:48.902843]Total energy: 19357239.874531765
[2022-04-12 07:52:16.590542]Total energy: 19346886.768534474
[2022-04-12 07:53:29.705853]Total energy: 19393053.016779087
[2022-04-12 07:54:42.662101]Total energy: 19377757.196591474
[2022-04-12 07:55:56.712947]Total energy: 19392502.586169902
[2022-04-12 07:57:12.036296]Total energy: 19373566.742107306
[2022-04-12 07:58:28.939315]Total energy: 19393410.242504504
[2022-04-12 07:59:43.162725]Total energy: 19361967.064074725
[2022-04-12 08:01:11.535338]Total energy: 19387305.395146895
[2022-04-12 08:02:35.375260]Total energy: 19370885.338807963
[2022-04-12 08:03:52.852580]Total energy: 19390281.132409908
[2022-04-12 08:05:10.375831]Total energy: 19380459.4178692
[2022-04-12 08:06:25.900984]Total energy: 19362142.22216793
[2022-04-12 08:07:41.651687]Total energy: 19387922.905871555
[2022-04-12 08:08:56.794817]Total energy: 19352610.03740867
[2022-04-12 08:10:12.434461]Total energy: 19360163.07026308
[2022-04-12 08:11:36.873290]Total energy: 19381356.451686412
[2022-04-12 08:12:56.875705]Total energy: 19366008.578660004
[2022-04-12 08:14:12.651311]Total energy: 19389250.43056413
[2022-04-12 08:15:27.031032]Total energy: 19372909.04026926
[2022-04-12 08:16:43.383062]Total energy: 19377782.186664704
[2022-04-12 08:17:59.043351]Total energy: 19381842.471777115
[2022-04-12 08:19:15.795608]Total energy: 19387940.096059155
[2022-04-12 08:20:52.325987]Total energy: 19384063.240431942
[2022-04-12 08:22:40.750089]Total energy: 19371843.531665575
[2022-04-12 08:23:56.970917]Total energy: 19362458.553904902
[2022-04-12 08:25:14.078964]Total energy: 19365605.446301155
[2022-04-12 08:26:32.804851]Total energy: 19366317.55553186
[2022-04-12 08:27:51.383901]Total energy: 19363499.532949127
[2022-04-12 08:29:08.633981]Total energy: 19371254.385310225
[2022-04-12 08:30:48.328745]Total energy: 19378507.21275579
[2022-04-12 08:32:24.897871]Total energy: 19355021.988746576
[2022-04-12 08:33:40.883618]Total energy: 19384135.681873433
[2022-04-12 08:34:56.986005]Total energy: 19372714.91592175
[2022-04-12 08:36:11.913663]Total energy: 19351136.37231846
[2022-04-12 08:37:24.699984]Total energy: 19396453.311726756
[2022-04-12 08:38:39.897660]Total energy: 19358165.14190357
[2022-04-12 08:39:51.540347]Total energy: 19374106.660310525
[2022-04-12 08:41:28.037369]Total energy: 19373611.37427499
[2022-04-12 08:42:48.519301]Total energy: 19367242.753654327
[2022-04-12 08:43:58.696183]Total energy: 19358682.51880157
[2022-04-12 08:45:07.839807]Total energy: 19352963.920738798
[2022-04-12 08:46:24.951440]Total energy: 19387533.67803095
[2022-04-12 08:47:36.835295]Total energy: 19380041.651672147
[2022-04-12 08:48:52.946258]Total energy: 19366161.928746242
[2022-04-12 08:50:04.931432]Total energy: 19372182.211572785
[2022-04-12 08:51:40.204476]Total energy: 19397615.68254729
[2022-04-12 08:52:56.075718]Total energy: 19344227.996465195
[2022-04-12 08:54:07.766332]Total energy: 19356299.785444133
[2022-04-12 08:55:16.439932]Total energy: 19366690.44136513
[2022-04-12 08:56:30.937301]Total energy: 19376542.552282088
[2022-04-12 08:57:38.629470]Total energy: 19361881.592847925
[2022-04-12 08:58:46.155733]Total energy: 19375532.810483385
[2022-04-12 09:00:06.675063]Total energy: 19377559.726447955
[2022-04-12 09:01:31.579343]Total energy: 19357832.191649664
[2022-04-12 09:02:45.904302]Total energy: 19354795.678986877
[2022-04-12 09:03:56.860889]Total energy: 19363796.514108177
[2022-04-12 09:05:09.443901]Total energy: 19346988.47589454
[2022-04-12 09:06:22.330477]Total energy: 19364877.3554122
[2022-04-12 09:07:38.043064]Total energy: 19365848.978171673
[2022-04-12 09:08:57.100395]Total energy: 19356639.58562159
[2022-04-12 09:10:16.035010]Total energy: 19367811.687395673
[2022-04-12 09:11:40.717934]Total energy: 19353238.64942945
[2022-04-12 09:13:09.929240]Total energy: 19376150.462518647
[2022-04-12 09:14:31.593408]Total energy: 19396642.557410866
[2022-04-12 09:15:49.503167]Total energy: 19355334.365670387
[2022-04-12 09:17:11.263730]Total energy: 19374845.139263824
[2022-04-12 09:18:33.800809]Total energy: 19374397.22931306
[2022-04-12 09:19:54.387755]Total energy: 19374676.16245407
