initial: 117 - optimal_only_seed
[2022-04-10 18:34:07.447878]Total energy: 57567234.78736801
[2022-04-10 18:35:27.684924]Total energy: 57574432.45611482
[2022-04-10 18:36:45.302746]Total energy: 57568633.95706937
[2022-04-10 18:38:03.451497]Total energy: 57560134.57554109
[2022-04-10 18:39:22.134553]Total energy: 57581837.81724785
[2022-04-10 18:41:15.097519]Total energy: 57572048.11963264
[2022-04-10 18:43:07.478857]Total energy: 57522411.15420061
[2022-04-10 18:44:43.752818]Total energy: 57604867.03559491
[2022-04-10 18:46:13.746669]Total energy: 57627237.19558539
[2022-04-10 18:47:33.592755]Total energy: 57593529.533270605
[2022-04-10 18:48:53.632011]Total energy: 57581737.84333263
[2022-04-10 18:50:11.963288]Total energy: 57578649.98041016
[2022-04-10 18:51:57.078390]Total energy: 57573997.76923378
[2022-04-10 18:53:29.827563]Total energy: 57564166.791978344
[2022-04-10 18:54:46.643623]Total energy: 57611139.93919301
[2022-04-10 18:56:05.279955]Total energy: 57563614.53646643
[2022-04-10 18:57:22.220244]Total energy: 57534466.78136947
[2022-04-10 18:58:38.852648]Total energy: 57539729.445526436
[2022-04-10 18:59:59.188776]Total energy: 57548720.28760519
[2022-04-10 19:01:42.296886]Total energy: 57580303.459728934
[2022-04-10 19:03:41.579965]Total energy: 57563680.32340158
[2022-04-10 19:05:24.809414]Total energy: 57603539.47433715
[2022-04-10 19:07:02.900753]Total energy: 57592643.87538718
[2022-04-10 19:08:43.421373]Total energy: 57581477.12817875
[2022-04-10 19:10:23.364147]Total energy: 57566538.96292568
[2022-04-10 19:11:52.167030]Total energy: 57593954.080686025
[2022-04-10 19:13:11.041974]Total energy: 57570020.711202234
[2022-04-10 19:14:28.720480]Total energy: 57591383.989201345
[2022-04-10 19:15:45.928518]Total energy: 57542464.921124265
[2022-04-10 19:17:08.564566]Total energy: 57570064.957229204
[2022-04-10 19:18:27.278842]Total energy: 57605005.303170115
[2022-04-10 19:19:46.611073]Total energy: 57623999.96202947
[2022-04-10 19:21:31.301696]Total energy: 57592757.04662032
[2022-04-10 19:23:20.380896]Total energy: 57576771.669879794
[2022-04-10 19:25:01.572296]Total energy: 57575380.9148519
[2022-04-10 19:26:41.996063]Total energy: 57567506.10667721
[2022-04-10 19:28:01.379338]Total energy: 57602828.02658964
[2022-04-10 19:29:21.479982]Total energy: 57547039.696652934
[2022-04-10 19:30:38.778503]Total energy: 57573386.76711281
[2022-04-10 19:31:56.495529]Total energy: 57594115.98934936
[2022-04-10 19:33:18.302370]Total energy: 57564768.60365784
[2022-04-10 19:34:38.656487]Total energy: 57586041.90552038
[2022-04-10 19:36:00.058749]Total energy: 57564487.788673155
[2022-04-10 19:37:19.656976]Total energy: 57580547.794773534
[2022-04-10 19:38:38.274365]Total energy: 57570686.06815043
[2022-04-10 19:39:56.772601]Total energy: 57570278.8126761
[2022-04-10 19:41:25.309664]Total energy: 57580240.59928212
[2022-04-10 19:42:55.574125]Total energy: 57570444.431483395
[2022-04-10 19:44:26.556590]Total energy: 57609325.94239122
[2022-04-10 19:45:59.275663]Total energy: 57566529.076187566
[2022-04-10 19:47:32.383289]Total energy: 57601481.13762212
[2022-04-10 19:49:06.783668]Total energy: 57555758.21600761
[2022-04-10 19:50:42.815239]Total energy: 57552224.85852313
[2022-04-10 19:52:09.038148]Total energy: 57589607.93430345
[2022-04-10 19:53:26.698830]Total energy: 57550877.42011836
[2022-04-10 19:54:43.606808]Total energy: 57542481.457556814
[2022-04-10 19:56:01.576744]Total energy: 57573939.651770376
[2022-04-10 19:57:19.594405]Total energy: 57593118.20193187
[2022-04-10 19:58:37.176708]Total energy: 57573421.156606264
[2022-04-10 19:59:55.786047]Total energy: 57549325.71365533
[2022-04-10 20:01:23.885009]Total energy: 57573278.04661808
[2022-04-10 20:02:52.956676]Total energy: 57583937.50271526
[2022-04-10 20:04:14.413525]Total energy: 57551997.58155641
[2022-04-10 20:05:36.930849]Total energy: 57574834.933976695
[2022-04-10 20:06:57.605528]Total energy: 57582605.67211963
[2022-04-10 20:08:18.139428]Total energy: 57581257.59800301
[2022-04-10 20:09:37.795119]Total energy: 57599418.84704402
[2022-04-10 20:11:38.662155]Total energy: 57563793.6203238
[2022-04-10 20:13:30.382707]Total energy: 57579098.25459185
[2022-04-10 20:15:14.508767]Total energy: 57573116.05860463
[2022-04-10 20:16:44.905461]Total energy: 57572415.77208771
[2022-04-10 20:18:03.580913]Total energy: 57580403.69142714
[2022-04-10 20:19:20.827205]Total energy: 57569260.7717401
[2022-04-10 20:21:17.054764]Total energy: 57597348.94689887
[2022-04-10 20:23:12.259002]Total energy: 57546089.97405771
[2022-04-10 20:24:47.237891]Total energy: 57573481.49405585
[2022-04-10 20:26:18.449662]Total energy: 57580107.988232285
[2022-04-10 20:27:35.361031]Total energy: 57614501.94922514
[2022-04-10 20:28:53.109741]Total energy: 57565598.6587479
[2022-04-10 20:30:11.522493]Total energy: 57615578.7957088
[2022-04-10 20:31:47.606425]Total energy: 57590240.63440844
[2022-04-10 20:33:26.159795]Total energy: 57571218.22971945
[2022-04-10 20:34:56.571940]Total energy: 57607471.248120934
[2022-04-10 20:36:22.656178]Total energy: 57562930.40585327
[2022-04-10 20:37:40.443812]Total energy: 57556797.324948706
[2022-04-10 20:38:57.209000]Total energy: 57603997.79412664
[2022-04-10 20:40:13.563939]Total energy: 57567100.9568686
[2022-04-10 20:41:42.065226]Total energy: 57579896.524024785
[2022-04-10 20:43:10.899936]Total energy: 57596670.70298032
[2022-04-10 20:44:30.672400]Total energy: 57597100.52960308
[2022-04-10 20:45:48.980176]Total energy: 57573171.130030975
[2022-04-10 20:47:06.654819]Total energy: 57620543.85036164
[2022-04-10 20:48:23.551954]Total energy: 57581899.77300743
[2022-04-10 20:49:42.649752]Total energy: 57566275.71318524
[2022-04-10 20:51:23.490361]Total energy: 57569945.04649377
[2022-04-10 20:53:24.482827]Total energy: 57579068.214733616
[2022-04-10 20:54:59.137863]Total energy: 57582777.66029421
[2022-04-10 20:56:34.968003]Total energy: 57580554.46969977
[2022-04-10 20:58:15.268235]Total energy: 57574396.94833288
[2022-04-10 20:59:35.877074]Total energy: 57591919.86695929
[2022-04-10 21:01:21.331330]Total energy: 57594066.62137538
[2022-04-10 21:03:06.984373]Total energy: 57562476.143067636
[2022-04-10 21:04:39.517385]Total energy: 57557858.43936329
[2022-04-10 21:06:06.179169]Total energy: 57567351.579596885
[2022-04-10 21:07:36.099092]Total energy: 57555894.52010024
[2022-04-10 21:09:01.617661]Total energy: 57541079.59116546
[2022-04-10 21:10:36.195122]Total energy: 57620599.28383196
[2022-04-10 21:12:35.339660]Total energy: 57563216.41900475
[2022-04-10 21:14:01.118521]Total energy: 57591539.65569768
[2022-04-10 21:15:23.289035]Total energy: 57592400.256602906
[2022-04-10 21:16:48.556369]Total energy: 57625643.20765221
[2022-04-10 21:18:18.037714]Total energy: 57575129.97577394
[2022-04-10 21:19:42.990983]Total energy: 57569127.3695951
[2022-04-10 21:21:29.904191]Total energy: 57573860.252486646
[2022-04-10 21:23:15.264061]Total energy: 57572275.96360212
[2022-04-10 21:24:55.620801]Total energy: 57589445.60627457
[2022-04-10 21:26:37.534296]Total energy: 57582769.740300946
[2022-04-10 21:28:15.784712]Total energy: 57558212.6246979
[2022-04-10 21:29:43.167171]Total energy: 57602350.85730785
[2022-04-10 21:31:00.928263]Total energy: 57546011.0808663
[2022-04-10 21:32:18.473608]Total energy: 57596902.826950654
[2022-04-10 21:33:36.468769]Total energy: 57572082.20169374
[2022-04-10 21:34:59.514924]Total energy: 57558895.38233185
[2022-04-10 21:36:21.826510]Total energy: 57563475.78309884
[2022-04-10 21:37:41.833583]Total energy: 57608189.58686567
[2022-04-10 21:39:03.177414]Total energy: 57575333.95328801
[2022-04-10 21:40:54.487498]Total energy: 57587627.84004845
[2022-04-10 21:42:41.740074]Total energy: 57578436.696862414
[2022-04-10 21:44:12.480933]Total energy: 57563440.46638548
[2022-04-10 21:45:46.861190]Total energy: 57544499.35663385
[2022-04-10 21:47:07.386487]Total energy: 57558573.27579869
[2022-04-10 21:48:25.027895]Total energy: 57562302.978434905
[2022-04-10 21:49:41.871687]Total energy: 57578178.09902833
[2022-04-10 21:51:20.839863]Total energy: 57579701.073023126
[2022-04-10 21:53:02.675025]Total energy: 57580735.62909033
[2022-04-10 21:54:25.874797]Total energy: 57603834.24330112
[2022-04-10 21:55:47.329596]Total energy: 57586935.56347929
[2022-04-10 21:57:09.423444]Total energy: 57554843.46272614
[2022-04-10 21:58:29.617162]Total energy: 57557873.81730163
[2022-04-10 21:59:52.326162]Total energy: 57610924.06365333
[2022-04-10 22:01:32.502290]Total energy: 57581670.0131631
[2022-04-10 22:03:09.779589]Total energy: 57581484.31233016
[2022-04-10 22:04:45.158159]Total energy: 57585263.89623694
[2022-04-10 22:06:17.638427]Total energy: 57572627.91963624
[2022-04-10 22:07:51.474276]Total energy: 57567884.77867163
[2022-04-10 22:09:14.183538]Total energy: 57596303.968927175
[2022-04-10 22:10:58.770233]Total energy: 57553801.46399105
[2022-04-10 22:12:33.228036]Total energy: 57563411.62522807
[2022-04-10 22:14:00.634490]Total energy: 57545545.28896057
[2022-04-10 22:15:24.653963]Total energy: 57576269.37587936
[2022-04-10 22:16:43.348068]Total energy: 57571688.654672906
[2022-04-10 22:18:01.188977]Total energy: 57578555.828743175
[2022-04-10 22:19:18.814843]Total energy: 57556417.388021514
[2022-04-10 22:20:46.979788]Total energy: 57587232.280309126
[2022-04-10 22:22:11.846384]Total energy: 57628431.402418934
[2022-04-10 22:23:31.272020]Total energy: 57554056.679236606
[2022-04-10 22:24:51.780441]Total energy: 57557687.32520471
[2022-04-10 22:26:16.142943]Total energy: 57580236.90101431
[2022-04-10 22:27:42.229707]Total energy: 57563105.33318427
[2022-04-10 22:29:05.620988]Total energy: 57624442.3067208
[2022-04-10 22:30:30.251285]Total energy: 57578613.723393746
[2022-04-10 22:31:49.524091]Total energy: 57527875.41317014
[2022-04-10 22:33:07.865358]Total energy: 57561670.43151068
[2022-04-10 22:34:27.640043]Total energy: 57582617.15781854
[2022-04-10 22:35:47.950935]Total energy: 57557788.80592151
[2022-04-10 22:37:11.964773]Total energy: 57555457.66234365
[2022-04-10 22:38:34.145768]Total energy: 57545014.21768943
[2022-04-10 22:40:03.324699]Total energy: 57605654.444196165
[2022-04-10 22:42:02.975359]Total energy: 57550445.13752873
[2022-04-10 22:43:56.852762]Total energy: 57545207.35807677
[2022-04-10 22:45:24.294964]Total energy: 57581897.01593892
[2022-04-10 22:46:50.727989]Total energy: 57554000.48347904
[2022-04-10 22:48:18.225236]Total energy: 57568837.89215642
[2022-04-10 22:49:43.432551]Total energy: 57592660.352071285
[2022-04-10 22:51:28.377832]Total energy: 57587625.30429358
[2022-04-10 22:53:09.107539]Total energy: 57581546.72834473
[2022-04-10 22:54:47.417292]Total energy: 57576359.125413194
[2022-04-10 22:56:15.367911]Total energy: 57587391.20182697
[2022-04-10 22:57:34.209230]Total energy: 57601968.03566269
[2022-04-10 22:58:52.146963]Total energy: 57556937.594000645
[2022-04-10 23:00:15.167873]Total energy: 57581953.5179733
[2022-04-10 23:01:42.059558]Total energy: 57583170.83786109
[2022-04-10 23:03:05.182104]Total energy: 57596836.20630789
[2022-04-10 23:04:22.668590]Total energy: 57591303.482375436
[2022-04-10 23:05:40.307063]Total energy: 57606028.17534303
[2022-04-10 23:06:58.206959]Total energy: 57575768.56331092
[2022-04-10 23:08:17.227842]Total energy: 57576770.90466049
[2022-04-10 23:09:36.567366]Total energy: 57573558.5088801
[2022-04-10 23:11:14.084392]Total energy: 57549744.364383966
[2022-04-10 23:13:09.017937]Total energy: 57536895.819612585
[2022-04-10 23:14:38.263089]Total energy: 57558888.045749344
[2022-04-10 23:15:58.121701]Total energy: 57587583.90107253
[2022-04-10 23:17:17.677838]Total energy: 57557572.48106533
[2022-04-10 23:18:38.224039]Total energy: 57579533.22795094
[2022-04-10 23:19:59.974912]Total energy: 57561905.40997179
[2022-04-10 23:21:35.296445]Total energy: 57598209.65652024
[2022-04-10 23:23:02.232797]Total energy: 57593069.0501428
[2022-04-10 23:24:18.659677]Total energy: 57561557.03622098
[2022-04-10 23:25:43.096274]Total energy: 57588315.78755022
[2022-04-10 23:27:01.520191]Total energy: 57564695.55494495
[2022-04-10 23:28:19.836601]Total energy: 57583444.60283522
[2022-04-10 23:29:37.337902]Total energy: 57595263.58404961
[2022-04-10 23:30:54.822207]Total energy: 57578596.841118656
[2022-04-10 23:32:13.027280]Total energy: 57609618.566674225
[2022-04-10 23:33:31.086911]Total energy: 57583032.18271998
[2022-04-10 23:34:47.805920]Total energy: 57600479.9228866
[2022-04-10 23:36:04.652772]Total energy: 57575965.17901029
[2022-04-10 23:37:20.256216]Total energy: 57581959.65944822
[2022-04-10 23:38:35.794166]Total energy: 57568949.34208334
[2022-04-10 23:39:52.372571]Total energy: 57570435.70598964
[2022-04-10 23:41:20.383017]Total energy: 57603619.955021635
[2022-04-10 23:42:53.813908]Total energy: 57610425.69019553
[2022-04-10 23:44:21.720940]Total energy: 57585485.923224434
[2022-04-10 23:45:48.214335]Total energy: 57568102.87866267
[2022-04-10 23:47:23.453105]Total energy: 57584534.349584565
[2022-04-10 23:48:58.448571]Total energy: 57603978.69380594
[2022-04-10 23:50:58.744289]Total energy: 57621171.653169125
[2022-04-10 23:52:49.787242]Total energy: 57547675.47253795
[2022-04-10 23:54:18.992095]Total energy: 57579226.105455905
[2022-04-10 23:55:42.624264]Total energy: 57555597.761375695
[2022-04-10 23:57:05.423410]Total energy: 57579433.606819935
[2022-04-10 23:58:33.205187]Total energy: 57586035.62258938
[2022-04-11 00:00:00.706919]Total energy: 57545404.18240233
[2022-04-11 00:01:36.952474]Total energy: 57610551.719269656
[2022-04-11 00:03:13.304444]Total energy: 57567459.47548532
[2022-04-11 00:04:42.043027]Total energy: 57571850.12267537
[2022-04-11 00:06:01.980524]Total energy: 57564051.44578334
[2022-04-11 00:07:22.452075]Total energy: 57594348.851293065
[2022-04-11 00:08:40.198988]Total energy: 57589678.1260662
[2022-04-11 00:09:56.535509]Total energy: 57579214.674664564
[2022-04-11 00:11:35.248967]Total energy: 57533585.59891224
[2022-04-11 00:13:02.399700]Total energy: 57591014.95422581
[2022-04-11 00:14:18.966465]Total energy: 57551222.52241351
[2022-04-11 00:15:36.460613]Total energy: 57566317.93076792
[2022-04-11 00:16:54.984065]Total energy: 57573437.430107884
[2022-04-11 00:18:15.362573]Total energy: 57590468.65874638
[2022-04-11 00:19:32.093722]Total energy: 57554549.67994872
[2022-04-11 00:20:58.671023]Total energy: 57609000.05098055
[2022-04-11 00:22:23.589222]Total energy: 57560014.15219512
[2022-04-11 00:23:40.488850]Total energy: 57593663.515262544
[2022-04-11 00:24:58.454020]Total energy: 57591888.13139207
[2022-04-11 00:26:16.407483]Total energy: 57594189.00619986
[2022-04-11 00:27:34.766613]Total energy: 57577252.104986764
[2022-04-11 00:28:58.409438]Total energy: 57579472.04382251
[2022-04-11 00:30:15.615225]Total energy: 57567216.759965084
[2022-04-11 00:31:41.660719]Total energy: 57586269.49467738
[2022-04-11 00:33:04.587432]Total energy: 57592399.85306957
[2022-04-11 00:34:22.843120]Total energy: 57548123.03168597
[2022-04-11 00:35:43.944752]Total energy: 57575342.56573755
[2022-04-11 00:37:04.053800]Total energy: 57581978.94059461
[2022-04-11 00:38:23.027359]Total energy: 57538187.195852324
[2022-04-11 00:39:43.849217]Total energy: 57572700.17676992
[2022-04-11 00:41:13.054887]Total energy: 57583938.16261624
[2022-04-11 00:42:46.405906]Total energy: 57543334.9416135
[2022-04-11 00:44:20.157727]Total energy: 57581525.36760366
[2022-04-11 00:45:54.636654]Total energy: 57590863.403036
[2022-04-11 00:47:31.354350]Total energy: 57557551.57035321
[2022-04-11 00:49:09.033484]Total energy: 57571830.15060495
[2022-04-11 00:50:42.095047]Total energy: 57572034.06743645
[2022-04-11 00:52:03.517199]Total energy: 57576541.15748442
[2022-04-11 00:53:28.383802]Total energy: 57574020.01970481
[2022-04-11 00:54:52.272938]Total energy: 57563982.684013925
[2022-04-11 00:56:12.259942]Total energy: 57572642.60706587
[2022-04-11 00:57:32.364462]Total energy: 57623153.65897206
[2022-04-11 00:58:53.085621]Total energy: 57582830.18945538
[2022-04-11 01:00:13.612354]Total energy: 57569463.36037876
[2022-04-11 01:01:47.456002]Total energy: 57587400.102671824
[2022-04-11 01:03:09.894741]Total energy: 57583640.49934485
[2022-04-11 01:04:30.418337]Total energy: 57570657.8349049
[2022-04-11 01:05:49.222561]Total energy: 57566619.994081855
[2022-04-11 01:07:07.421689]Total energy: 57572464.016231135
[2022-04-11 01:08:24.723527]Total energy: 57598900.719421536
[2022-04-11 01:09:41.825210]Total energy: 57569397.057978936
[2022-04-11 01:11:07.842732]Total energy: 57566408.31141807
[2022-04-11 01:12:34.539993]Total energy: 57544920.81001091
[2022-04-11 01:13:53.744491]Total energy: 57587427.63784926
[2022-04-11 01:15:13.749057]Total energy: 57590023.14582874
[2022-04-11 01:16:31.741913]Total energy: 57557770.89841687
[2022-04-11 01:17:50.007020]Total energy: 57577038.47255883
[2022-04-11 01:19:10.044596]Total energy: 57584200.465540074
[2022-04-11 01:20:29.438355]Total energy: 57561090.94747089
[2022-04-11 01:21:53.585124]Total energy: 57548734.019951366
[2022-04-11 01:23:14.631063]Total energy: 57577891.74257019
[2022-04-11 01:24:34.889955]Total energy: 57582906.917508006
[2022-04-11 01:25:53.908272]Total energy: 57596867.43879387
[2022-04-11 01:27:12.399032]Total energy: 57603056.54785174
[2022-04-11 01:28:31.928234]Total energy: 57568811.76011121
[2022-04-11 01:29:49.825670]Total energy: 57579602.34402399
[2022-04-11 01:31:28.631983]Total energy: 57569704.956551135
[2022-04-11 01:32:57.712637]Total energy: 57543525.68153243
[2022-04-11 01:34:21.953113]Total energy: 57600036.39179917
[2022-04-11 01:35:38.744221]Total energy: 57588917.16510402
[2022-04-11 01:36:57.410927]Total energy: 57581111.99122239
[2022-04-11 01:38:15.370488]Total energy: 57571521.90515748
[2022-04-11 01:39:35.555907]Total energy: 57589964.25277962
[2022-04-11 01:41:36.582187]Total energy: 57567405.31043113
[2022-04-11 01:43:25.924911]Total energy: 57596680.415747285
[2022-04-11 01:45:12.578483]Total energy: 57599237.18892027
[2022-04-11 01:47:22.005555]Total energy: 57586894.1713838
[2022-04-11 01:48:51.224575]Total energy: 57581167.83273151
[2022-04-11 01:50:23.891984]Total energy: 57593374.39526259
[2022-04-11 01:51:59.438837]Total energy: 57581118.98817167
[2022-04-11 01:53:33.974132]Total energy: 57567955.05852243
[2022-04-11 01:54:57.414790]Total energy: 57581923.18128651
[2022-04-11 01:56:20.847480]Total energy: 57567078.3104323
[2022-04-11 01:57:44.729038]Total energy: 57578421.312769115
[2022-04-11 01:59:13.789600]Total energy: 57606606.85600056
[2022-04-11 02:00:44.190396]Total energy: 57587031.428237766
[2022-04-11 02:02:14.017551]Total energy: 57566354.63137955
[2022-04-11 02:03:37.434819]Total energy: 57564150.94029158
[2022-04-11 02:04:58.397826]Total energy: 57600564.327579476
[2022-04-11 02:06:16.856245]Total energy: 57563174.71825266
[2022-04-11 02:07:33.754441]Total energy: 57606874.839645006
[2022-04-11 02:08:50.866977]Total energy: 57571892.670726664
[2022-04-11 02:10:07.826866]Total energy: 57562167.9280791
[2022-04-11 02:11:30.281603]Total energy: 57595380.84133649
[2022-04-11 02:12:47.066141]Total energy: 57563191.5156542
[2022-04-11 02:14:09.025210]Total energy: 57634252.55134337
[2022-04-11 02:15:25.877387]Total energy: 57564686.44291631
[2022-04-11 02:16:44.585320]Total energy: 57554423.04890036
[2022-04-11 02:18:01.229300]Total energy: 57603752.438952245
[2022-04-11 02:19:18.246589]Total energy: 57597831.47236739
[2022-04-11 02:20:35.556545]Total energy: 57556369.972336136
[2022-04-11 02:21:53.053684]Total energy: 57592988.10548578
[2022-04-11 02:23:12.024129]Total energy: 57563257.72143106
[2022-04-11 02:24:29.711322]Total energy: 57556632.53556434
[2022-04-11 02:25:47.508183]Total energy: 57574099.0208414
[2022-04-11 02:27:03.852579]Total energy: 57597445.58586467
[2022-04-11 02:28:20.890358]Total energy: 57588030.59848914
[2022-04-11 02:29:36.811772]Total energy: 57577112.65166618
[2022-04-11 02:31:02.974622]Total energy: 57570157.48265487
[2022-04-11 02:32:26.610086]Total energy: 57591683.33476616
[2022-04-11 02:33:43.719532]Total energy: 57537909.52445998
[2022-04-11 02:35:00.598752]Total energy: 57558713.65521687
[2022-04-11 02:36:17.658275]Total energy: 57583601.13353953
[2022-04-11 02:37:39.608971]Total energy: 57576003.811003804
[2022-04-11 02:38:56.241326]Total energy: 57558039.502521485
[2022-04-11 02:40:18.783379]Total energy: 57609587.36613692
[2022-04-11 02:42:01.778977]Total energy: 57591622.1020018
[2022-04-11 02:43:37.812817]Total energy: 57594234.96193869
[2022-04-11 02:45:10.882442]Total energy: 57603590.32512288
[2022-04-11 02:46:53.589804]Total energy: 57584770.56515173
[2022-04-11 02:48:19.435077]Total energy: 57582813.35258995
[2022-04-11 02:49:42.972927]Total energy: 57567038.20080883
[2022-04-11 02:51:00.483953]Total energy: 57566640.665585555
[2022-04-11 02:52:19.149895]Total energy: 57587186.76372972
[2022-04-11 02:53:37.699410]Total energy: 57597460.64726498
[2022-04-11 02:54:57.273148]Total energy: 57558548.92999406
[2022-04-11 02:56:17.853761]Total energy: 57609651.604844615
[2022-04-11 02:57:35.446682]Total energy: 57597826.58034669
[2022-04-11 02:58:53.647948]Total energy: 57565913.74846004
[2022-04-11 03:00:14.428585]Total energy: 57529350.83746342
[2022-04-11 03:01:32.473022]Total energy: 57593741.78690803
[2022-04-11 03:02:51.567199]Total energy: 57583245.32088097
[2022-04-11 03:04:08.327743]Total energy: 57549869.717674844
[2022-04-11 03:05:25.531828]Total energy: 57561165.412142485
[2022-04-11 03:06:42.521941]Total energy: 57586943.36701158
[2022-04-11 03:07:58.547805]Total energy: 57577514.67852468
[2022-04-11 03:09:17.439046]Total energy: 57579282.24733299
[2022-04-11 03:10:42.552456]Total energy: 57610873.79748124
[2022-04-11 03:12:09.885776]Total energy: 57592080.85557866
[2022-04-11 03:13:39.789094]Total energy: 57586817.319403104
[2022-04-11 03:15:03.385187]Total energy: 57551951.158682406
[2022-04-11 03:16:19.192243]Total energy: 57543650.03758537
[2022-04-11 03:17:36.544154]Total energy: 57559693.11125483
[2022-04-11 03:18:52.214813]Total energy: 57557579.19175346
[2022-04-11 03:20:07.623631]Total energy: 57610268.03882963
[2022-04-11 03:21:32.849164]Total energy: 57553128.08820066
[2022-04-11 03:22:58.123243]Total energy: 57586604.54241668
[2022-04-11 03:24:16.677974]Total energy: 57604226.299815536
[2022-04-11 03:25:33.433841]Total energy: 57530532.971265376
[2022-04-11 03:26:49.350545]Total energy: 57571968.31906409
[2022-04-11 03:28:08.580745]Total energy: 57559690.42158168
[2022-04-11 03:29:24.111133]Total energy: 57559023.815226726
[2022-04-11 03:30:49.261458]Total energy: 57564047.13732646
[2022-04-11 03:32:05.849379]Total energy: 57572053.890048295
[2022-04-11 03:33:20.834708]Total energy: 57561353.55589845
[2022-04-11 03:34:36.721846]Total energy: 57574138.54086278
[2022-04-11 03:35:52.980390]Total energy: 57583957.04730174
[2022-04-11 03:37:08.909982]Total energy: 57589825.82029922
[2022-04-11 03:38:28.032584]Total energy: 57588685.69260446
[2022-04-11 03:39:49.949685]Total energy: 57603824.483929284
[2022-04-11 03:41:25.613978]Total energy: 57531694.47932547
[2022-04-11 03:42:54.904211]Total energy: 57529373.323428154
[2022-04-11 03:44:16.000835]Total energy: 57594207.643212765
[2022-04-11 03:45:38.555132]Total energy: 57593558.78732299
[2022-04-11 03:47:01.273574]Total energy: 57540794.80514451
[2022-04-11 03:48:25.803463]Total energy: 57618022.917781025
[2022-04-11 03:49:45.407924]Total energy: 57588670.909405924
[2022-04-11 03:51:14.242399]Total energy: 57566927.852138706
[2022-04-11 03:52:40.350155]Total energy: 57595624.66496846
[2022-04-11 03:54:05.910436]Total energy: 57553319.932531804
[2022-04-11 03:55:32.129632]Total energy: 57581139.26814911
[2022-04-11 03:56:51.591139]Total energy: 57537419.55524453
[2022-04-11 03:58:13.386798]Total energy: 57589371.692527115
[2022-04-11 03:59:34.160342]Total energy: 57566157.678882465
[2022-04-11 04:00:51.870189]Total energy: 57578336.22613737
[2022-04-11 04:02:13.036597]Total energy: 57584970.94757377
[2022-04-11 04:03:30.409439]Total energy: 57566242.79946359
[2022-04-11 04:05:05.621105]Total energy: 57563116.45729039
[2022-04-11 04:06:23.399206]Total energy: 57565805.47378681
[2022-04-11 04:07:39.271332]Total energy: 57562720.31923316
[2022-04-11 04:09:07.784439]Total energy: 57601425.733423844
[2022-04-11 04:10:27.129056]Total energy: 57568993.551331714
[2022-04-11 04:11:43.811764]Total energy: 57594380.026661396
[2022-04-11 04:13:02.085714]Total energy: 57569538.86887222
[2022-04-11 04:14:20.654874]Total energy: 57568422.343653634
[2022-04-11 04:15:37.698929]Total energy: 57566199.28865239
[2022-04-11 04:16:54.374099]Total energy: 57561501.78438942
[2022-04-11 04:18:16.169588]Total energy: 57580195.77759671
[2022-04-11 04:19:32.408373]Total energy: 57557910.31476613
[2022-04-11 04:20:57.118465]Total energy: 57560330.31662895
[2022-04-11 04:22:20.918724]Total energy: 57577727.71652875
[2022-04-11 04:23:39.018843]Total energy: 57559021.03141843
[2022-04-11 04:24:56.474822]Total energy: 57632336.9739578
[2022-04-11 04:26:13.220221]Total energy: 57572485.76711677
[2022-04-11 04:27:28.338975]Total energy: 57555970.51231016
[2022-04-11 04:28:44.192774]Total energy: 57542932.03190329
[2022-04-11 04:30:05.092158]Total energy: 57545811.43542365
[2022-04-11 04:31:30.461165]Total energy: 57554361.464608945
[2022-04-11 04:32:48.515551]Total energy: 57585594.258964196
[2022-04-11 04:34:05.056702]Total energy: 57559112.47901582
[2022-04-11 04:35:21.357626]Total energy: 57580911.00259935
[2022-04-11 04:36:39.254256]Total energy: 57599531.366888024
[2022-04-11 04:38:03.813989]Total energy: 57627058.26310029
[2022-04-11 04:39:34.424134]Total energy: 57564724.710707
[2022-04-11 04:41:19.796564]Total energy: 57558883.876512095
[2022-04-11 04:43:00.051720]Total energy: 57567890.01957317
[2022-04-11 04:44:22.417957]Total energy: 57572289.42538463
[2022-04-11 04:45:45.522042]Total energy: 57586492.40852786
[2022-04-11 04:47:13.628844]Total energy: 57590880.66325856
[2022-04-11 04:48:34.715891]Total energy: 57573599.80299263
[2022-04-11 04:49:57.761737]Total energy: 57608857.40045963
[2022-04-11 04:51:26.885909]Total energy: 57564383.72596282
[2022-04-11 04:53:02.291381]Total energy: 57525756.43055696
[2022-04-11 04:54:22.352504]Total energy: 57597525.5707445
[2022-04-11 04:55:41.336466]Total energy: 57560625.68238991
[2022-04-11 04:57:00.074537]Total energy: 57549723.67579335
[2022-04-11 04:58:19.321328]Total energy: 57575077.758905314
[2022-04-11 04:59:36.948910]Total energy: 57604299.9597041
[2022-04-11 05:01:05.239899]Total energy: 57575888.65107919
[2022-04-11 05:02:27.719943]Total energy: 57599619.486543745
[2022-04-11 05:03:44.854492]Total energy: 57578652.56283315
[2022-04-11 05:05:01.312709]Total energy: 57567874.7658704
[2022-04-11 05:06:18.409612]Total energy: 57537483.44807788
[2022-04-11 05:07:34.729700]Total energy: 57586697.49292013
[2022-04-11 05:08:51.265984]Total energy: 57583443.81713455
[2022-04-11 05:10:08.281015]Total energy: 57559989.24013544
[2022-04-11 05:11:35.208520]Total energy: 57635736.51040507
[2022-04-11 05:12:55.975734]Total energy: 57655863.25456312
[2022-04-11 05:14:13.961131]Total energy: 57577122.55837502
