initial: 112 - diverse_no_blind_seed
[2022-04-13 07:27:47.572268]Total energy: 16881704.970247142
[2022-04-13 07:29:04.188961]Total energy: 16846448.744177863
[2022-04-13 07:30:23.896364]Total energy: 16867220.95842558
[2022-04-13 07:31:45.708661]Total energy: 16877318.500194665
[2022-04-13 07:33:03.307428]Total energy: 16876092.12197382
[2022-04-13 07:34:26.126837]Total energy: 16877182.498932723
[2022-04-13 07:35:50.340833]Total energy: 16884573.077814616
[2022-04-13 07:37:09.256813]Total energy: 16885591.202708464
[2022-04-13 07:38:35.073883]Total energy: 16887324.51750427
[2022-04-13 07:39:54.574046]Total energy: 16866966.679638542
[2022-04-13 07:41:13.046932]Total energy: 16866516.495183367
[2022-04-13 07:42:29.494248]Total energy: 16887229.760463502
[2022-04-13 07:43:46.018308]Total energy: 16878805.250898566
[2022-04-13 07:45:02.568536]Total energy: 16874218.70806422
[2022-04-13 07:46:19.535482]Total energy: 16895665.8094058
[2022-04-13 07:47:38.783832]Total energy: 16848959.648341667
[2022-04-13 07:49:03.181911]Total energy: 16894307.426612183
[2022-04-13 07:50:25.954248]Total energy: 16867051.25999185
[2022-04-13 07:51:42.335403]Total energy: 16908373.311708696
[2022-04-13 07:53:03.600761]Total energy: 16865708.745028213
[2022-04-13 07:54:21.423574]Total energy: 16866848.12902985
[2022-04-13 07:55:42.775143]Total energy: 16888289.9371814
[2022-04-13 07:57:01.080472]Total energy: 16876776.842661284
[2022-04-13 07:58:17.938738]Total energy: 16878744.437434506
[2022-04-13 07:59:35.524002]Total energy: 16865683.455425356
[2022-04-13 08:00:59.144779]Total energy: 16883940.660521865
[2022-04-13 08:02:24.422304]Total energy: 16881470.347633116
[2022-04-13 08:03:47.375340]Total energy: 16890856.260499638
[2022-04-13 08:05:08.061217]Total energy: 16841485.064222522
[2022-04-13 08:06:25.232894]Total energy: 16886467.10650426
[2022-04-13 08:07:44.955498]Total energy: 16852915.053118266
[2022-04-13 08:09:09.960232]Total energy: 16854190.11571248
[2022-04-13 08:10:51.376158]Total energy: 16900105.590982795
[2022-04-13 08:12:18.946019]Total energy: 16864922.615292206
[2022-04-13 08:13:38.081682]Total energy: 16855008.616560098
[2022-04-13 08:14:58.363740]Total energy: 16883304.686382603
[2022-04-13 08:16:20.472040]Total energy: 16846213.844368707
[2022-04-13 08:17:42.663938]Total energy: 16883852.693086315
[2022-04-13 08:18:59.501949]Total energy: 16844381.12040341
[2022-04-13 08:20:19.107966]Total energy: 16859543.269679792
[2022-04-13 08:21:41.810680]Total energy: 16869424.38687975
[2022-04-13 08:22:57.274177]Total energy: 16866065.267739862
[2022-04-13 08:24:17.980636]Total energy: 16851372.963886548
[2022-04-13 08:25:36.195007]Total energy: 16870344.772821423
[2022-04-13 08:26:56.793859]Total energy: 16874624.783727016
[2022-04-13 08:28:16.704139]Total energy: 16878062.62487002
[2022-04-13 08:29:30.302174]Total energy: 16840150.783472016
[2022-04-13 08:30:59.069957]Total energy: 16848923.053875342
[2022-04-13 08:32:24.964555]Total energy: 16860079.41833055
[2022-04-13 08:33:42.581543]Total energy: 16874827.903712865
[2022-04-13 08:35:04.632053]Total energy: 16849273.297930516
[2022-04-13 08:36:21.521035]Total energy: 16883516.243163425
[2022-04-13 08:37:47.564617]Total energy: 16878083.004521657
[2022-04-13 08:39:06.058644]Total energy: 16868704.171949558
[2022-04-13 08:40:28.020110]Total energy: 16877369.564904742
[2022-04-13 08:41:48.666658]Total energy: 16851203.969314016
[2022-04-13 08:43:06.684112]Total energy: 16858965.077760663
[2022-04-13 08:44:23.545992]Total energy: 16874078.440682627
[2022-04-13 08:45:41.153936]Total energy: 16864876.762411308
[2022-04-13 08:47:01.748901]Total energy: 16852369.00029352
[2022-04-13 08:48:19.801412]Total energy: 16866024.25565289
[2022-04-13 08:49:39.031397]Total energy: 16875467.002763014
[2022-04-13 08:51:01.797998]Total energy: 16887445.352310535
[2022-04-13 08:52:25.177066]Total energy: 16867196.148035552
[2022-04-13 08:53:43.547663]Total energy: 16884752.03420681
[2022-04-13 08:55:01.100078]Total energy: 16879880.06607678
[2022-04-13 08:56:16.802049]Total energy: 16897921.29721298
[2022-04-13 08:57:32.949015]Total energy: 16908763.302519478
[2022-04-13 08:58:50.710209]Total energy: 16876978.06549767
[2022-04-13 09:00:08.045494]Total energy: 16891292.48387071
[2022-04-13 09:01:32.866927]Total energy: 16867517.483068347
[2022-04-13 09:02:52.049162]Total energy: 16867802.194452252
[2022-04-13 09:04:10.839327]Total energy: 16874439.8379736
[2022-04-13 09:05:28.238671]Total energy: 16894450.248257328
[2022-04-13 09:06:44.596695]Total energy: 16890777.034671113
[2022-04-13 09:08:02.126111]Total energy: 16891122.218102574
[2022-04-13 09:09:21.652388]Total energy: 16864012.898464303
[2022-04-13 09:10:45.003647]Total energy: 16861696.196215678
[2022-04-13 09:12:04.870451]Total energy: 16866043.70187263
[2022-04-13 09:13:27.386374]Total energy: 16872366.302896395
[2022-04-13 09:14:47.430056]Total energy: 16862916.71945826
[2022-04-13 09:16:05.831140]Total energy: 16851384.182452857
[2022-04-13 09:17:23.189685]Total energy: 16900760.636257287
[2022-04-13 09:18:45.106492]Total energy: 16842611.778447572
[2022-04-13 09:20:06.648958]Total energy: 16878284.539396483
[2022-04-13 09:21:40.480468]Total energy: 16867579.994974237
[2022-04-13 09:23:06.045795]Total energy: 16871668.82503467
[2022-04-13 09:24:24.867488]Total energy: 16895203.836375725
[2022-04-13 09:25:41.626617]Total energy: 16916562.697939873
[2022-04-13 09:26:59.257669]Total energy: 16862404.24952512
[2022-04-13 09:28:17.701071]Total energy: 16876930.913528465
[2022-04-13 09:29:35.748434]Total energy: 16880946.17437247
[2022-04-13 09:30:56.229082]Total energy: 16873570.898839977
[2022-04-13 09:32:15.193374]Total energy: 16862112.66573312
[2022-04-13 09:33:35.224949]Total energy: 16875720.216438893
[2022-04-13 09:34:52.533004]Total energy: 16883344.855207875
[2022-04-13 09:36:12.388539]Total energy: 16868159.71396443
[2022-04-13 09:37:29.479192]Total energy: 16871879.143459976
[2022-04-13 09:38:47.776175]Total energy: 16884774.200664923
[2022-04-13 09:40:08.015737]Total energy: 16844254.840878457
[2022-04-13 09:41:30.306132]Total energy: 16869629.177549373
[2022-04-13 09:42:47.806051]Total energy: 16874630.469594534
[2022-04-13 09:44:04.955370]Total energy: 16825288.65899067
[2022-04-13 09:45:31.615648]Total energy: 16865429.19474483
[2022-04-13 09:46:49.382834]Total energy: 16882274.359311387
[2022-04-13 09:48:07.919197]Total energy: 16877149.06617282
[2022-04-13 09:49:30.111076]Total energy: 16882468.45312298
[2022-04-13 09:50:55.421426]Total energy: 16865200.7851005
[2022-04-13 09:52:18.453925]Total energy: 16882778.075573947
[2022-04-13 09:53:35.858334]Total energy: 16861925.728125423
[2022-04-13 09:54:52.784493]Total energy: 16877542.699321076
[2022-04-13 09:56:07.759997]Total energy: 16878869.87277585
[2022-04-13 09:57:22.198986]Total energy: 16902400.71521202
[2022-04-13 09:58:38.240780]Total energy: 16857979.57058314
[2022-04-13 09:59:58.819124]Total energy: 16862318.946377225
[2022-04-13 10:01:16.211251]Total energy: 16873651.877519134
[2022-04-13 10:02:29.301678]Total energy: 16870348.227450196
[2022-04-13 10:03:49.198547]Total energy: 16880152.967479777
[2022-04-13 10:05:05.309787]Total energy: 16858213.450240873
[2022-04-13 10:06:43.977351]Total energy: 16895171.58095824
[2022-04-13 10:08:20.048406]Total energy: 16871949.52847277
[2022-04-13 10:09:54.025772]Total energy: 16870771.35114072
[2022-04-13 10:11:27.988644]Total energy: 16877133.13488754
[2022-04-13 10:13:08.550327]Total energy: 16887342.97770192
[2022-04-13 10:14:49.530486]Total energy: 16877730.529812373
[2022-04-13 10:16:31.277567]Total energy: 16890664.411170837
[2022-04-13 10:18:04.812617]Total energy: 16878259.236133188
[2022-04-13 10:19:40.759470]Total energy: 16859790.792402722
[2022-04-13 10:21:10.110463]Total energy: 16874719.44726363
[2022-04-13 10:22:35.352182]Total energy: 16877139.297616366
[2022-04-13 10:23:51.687827]Total energy: 16868303.485552274
[2022-04-13 10:25:07.022856]Total energy: 16888691.70653387
[2022-04-13 10:26:21.097874]Total energy: 16894164.09959509
[2022-04-13 10:27:38.310456]Total energy: 16898672.871754475
[2022-04-13 10:28:52.811331]Total energy: 16867431.45872512
[2022-04-13 10:30:09.007811]Total energy: 16864728.224047765
[2022-04-13 10:31:23.216780]Total energy: 16860558.78555268
[2022-04-13 10:32:37.293103]Total energy: 16880589.060705125
[2022-04-13 10:33:50.765210]Total energy: 16876281.70552577
[2022-04-13 10:35:03.521233]Total energy: 16872401.916696887
[2022-04-13 10:36:20.167544]Total energy: 16880344.996526115
[2022-04-13 10:37:42.511437]Total energy: 16860331.15065272
[2022-04-13 10:38:56.247444]Total energy: 16858876.769129258
[2022-04-13 10:40:11.260165]Total energy: 16872325.59747096
[2022-04-13 10:41:24.727207]Total energy: 16855926.856489852
[2022-04-13 10:42:40.355130]Total energy: 16850122.50564598
[2022-04-13 10:43:57.147425]Total energy: 16843608.339863118
[2022-04-13 10:45:15.983259]Total energy: 16861359.9948069
[2022-04-13 10:46:33.708738]Total energy: 16877657.105420254
[2022-04-13 10:47:51.661325]Total energy: 16886001.447531454
[2022-04-13 10:49:09.015881]Total energy: 16878708.58569989
[2022-04-13 10:50:39.930014]Total energy: 16847988.24917872
[2022-04-13 10:52:05.903616]Total energy: 16865694.94279608
[2022-04-13 10:53:22.839596]Total energy: 16892112.348641302
[2022-04-13 10:54:39.563211]Total energy: 16881169.382383414
[2022-04-13 10:55:58.612598]Total energy: 16882197.704416975
[2022-04-13 10:57:14.417441]Total energy: 16855315.778703567
[2022-04-13 10:58:34.909867]Total energy: 16885612.11515559
[2022-04-13 10:59:51.727349]Total energy: 16863814.55013972
[2022-04-13 11:01:18.409502]Total energy: 16868698.49968879
[2022-04-13 11:02:41.671662]Total energy: 16873101.846930984
[2022-04-13 11:03:59.063130]Total energy: 16866760.050539903
[2022-04-13 11:05:14.797695]Total energy: 16897385.296889476
[2022-04-13 11:06:28.989880]Total energy: 16911094.2895261
[2022-04-13 11:07:42.478009]Total energy: 16828301.602571283
[2022-04-13 11:08:57.498495]Total energy: 16840028.38366991
[2022-04-13 11:10:12.157056]Total energy: 16867908.280924175
[2022-04-13 11:11:25.232737]Total energy: 16875902.21311691
[2022-04-13 11:12:41.115889]Total energy: 16870308.804046176
[2022-04-13 11:13:55.066424]Total energy: 16873657.62905291
[2022-04-13 11:15:09.380146]Total energy: 16883773.279834926
[2022-04-13 11:16:25.484409]Total energy: 16867826.380287353
[2022-04-13 11:17:40.955056]Total energy: 16846220.713581305
[2022-04-13 11:18:54.076367]Total energy: 16874085.81702972
[2022-04-13 11:20:14.363940]Total energy: 16878458.118690725
[2022-04-13 11:21:30.968719]Total energy: 16899203.46016033
[2022-04-13 11:22:49.621601]Total energy: 16862204.36522197
[2022-04-13 11:24:06.784390]Total energy: 16884244.577322748
[2022-04-13 11:25:26.377026]Total energy: 16874676.366324104
[2022-04-13 11:26:44.223536]Total energy: 16881441.00836555
[2022-04-13 11:28:03.551900]Total energy: 16880433.249233477
[2022-04-13 11:29:19.394099]Total energy: 16869293.377301745
[2022-04-13 11:30:44.694924]Total energy: 16869765.42832035
[2022-04-13 11:32:11.038351]Total energy: 16864804.997407753
[2022-04-13 11:33:26.284890]Total energy: 16895276.430026967
[2022-04-13 11:34:42.507697]Total energy: 16880295.609323643
[2022-04-13 11:35:58.506976]Total energy: 16872540.4194703
[2022-04-13 11:37:15.945278]Total energy: 16874727.914784975
[2022-04-13 11:38:33.751842]Total energy: 16880382.000703
[2022-04-13 11:39:54.126598]Total energy: 16882289.50342391
[2022-04-13 11:41:21.487590]Total energy: 16873790.65455994
[2022-04-13 11:42:44.340026]Total energy: 16883120.112042688
[2022-04-13 11:43:58.053499]Total energy: 16885389.98491343
[2022-04-13 11:45:12.363782]Total energy: 16848277.884948023
[2022-04-13 11:46:27.738629]Total energy: 16887350.306131866
[2022-04-13 11:47:45.227394]Total energy: 16887058.314312737
[2022-04-13 11:49:05.971387]Total energy: 16879646.778148375
[2022-04-13 11:50:37.733236]Total energy: 16878710.073651668
[2022-04-13 11:52:00.982129]Total energy: 16875332.07136426
[2022-04-13 11:53:17.294588]Total energy: 16876278.653195057
[2022-04-13 11:54:33.399177]Total energy: 16865847.97993668
[2022-04-13 11:55:47.723790]Total energy: 16884601.203261
[2022-04-13 11:57:05.256481]Total energy: 16887444.127288017
[2022-04-13 11:58:22.658088]Total energy: 16877714.1825324
[2022-04-13 11:59:43.155093]Total energy: 16878358.005707357
[2022-04-13 12:01:09.194960]Total energy: 16883079.093330014
[2022-04-13 12:02:34.623064]Total energy: 16857666.48465717
[2022-04-13 12:03:52.167137]Total energy: 16883388.61335524
[2022-04-13 12:05:09.515589]Total energy: 16864371.358899444
[2022-04-13 12:06:25.171181]Total energy: 16892218.27267083
[2022-04-13 12:07:39.981863]Total energy: 16875710.357052896
[2022-04-13 12:08:54.841930]Total energy: 16859090.52686824
[2022-04-13 12:10:09.287127]Total energy: 16880490.589444924
[2022-04-13 12:11:29.365528]Total energy: 16859236.908686493
[2022-04-13 12:12:45.949019]Total energy: 16863727.00829728
[2022-04-13 12:14:04.293130]Total energy: 16881677.058716495
[2022-04-13 12:15:22.092638]Total energy: 16873048.488983866
[2022-04-13 12:16:46.742519]Total energy: 16862523.996595856
[2022-04-13 12:18:06.218842]Total energy: 16889825.40491861
[2022-04-13 12:19:20.380142]Total energy: 16877692.677463204
[2022-04-13 12:20:34.793870]Total energy: 16852570.712805312
[2022-04-13 12:21:49.376621]Total energy: 16896797.770929564
[2022-04-13 12:23:05.004667]Total energy: 16877713.478006892
[2022-04-13 12:24:22.154270]Total energy: 16875883.041105025
[2022-04-13 12:25:43.067275]Total energy: 16869543.40131426
[2022-04-13 12:27:01.282668]Total energy: 16886616.45670637
[2022-04-13 12:28:16.485026]Total energy: 16876830.41119145
[2022-04-13 12:29:32.068544]Total energy: 16885261.395342305
[2022-04-13 12:30:51.134817]Total energy: 16903229.237209335
[2022-04-13 12:32:07.123595]Total energy: 16859547.080561873
[2022-04-13 12:33:27.453963]Total energy: 16857767.346299045
[2022-04-13 12:34:42.751205]Total energy: 16876116.648162406
[2022-04-13 12:35:59.988759]Total energy: 16858557.133149207
[2022-04-13 12:37:16.963238]Total energy: 16884260.588428617
[2022-04-13 12:38:33.946385]Total energy: 16838915.661909617
[2022-04-13 12:39:50.016675]Total energy: 16872938.972849347
[2022-04-13 12:41:03.347681]Total energy: 16907526.537207447
[2022-04-13 12:42:18.158723]Total energy: 16884370.575962577
[2022-04-13 12:43:33.411603]Total energy: 16882619.53497858
[2022-04-13 12:44:49.713333]Total energy: 16910323.5142287
[2022-04-13 12:46:06.934486]Total energy: 16870791.171908792
[2022-04-13 12:47:23.464099]Total energy: 16890119.469707463
[2022-04-13 12:48:42.529924]Total energy: 16864301.53328719
[2022-04-13 12:49:58.919561]Total energy: 16887196.07184769
[2022-04-13 12:51:14.492229]Total energy: 16879262.637578476
[2022-04-13 12:52:29.107851]Total energy: 16862491.147005435
[2022-04-13 12:53:42.821650]Total energy: 16872299.70545858
[2022-04-13 12:54:56.647994]Total energy: 16884393.139213745
[2022-04-13 12:56:11.842667]Total energy: 16883603.09745176
[2022-04-13 12:57:26.103384]Total energy: 16882354.346338216
[2022-04-13 12:58:40.290281]Total energy: 16889046.100067433
[2022-04-13 12:59:54.277730]Total energy: 16878061.017575417
[2022-04-13 13:01:07.553302]Total energy: 16860955.591274794
[2022-04-13 13:02:26.673591]Total energy: 16876480.470975246
[2022-04-13 13:03:41.057984]Total energy: 16859231.391556006
[2022-04-13 13:04:54.518220]Total energy: 16861918.551487923
[2022-04-13 13:06:08.536600]Total energy: 16872477.094231226
[2022-04-13 13:07:26.697411]Total energy: 16876458.38383754
[2022-04-13 13:08:40.786381]Total energy: 16863328.930540707
[2022-04-13 13:09:53.092138]Total energy: 16874412.350981873
[2022-04-13 13:11:06.432196]Total energy: 16878675.54409087
[2022-04-13 13:12:20.331414]Total energy: 16883809.7974944
[2022-04-13 13:13:33.524062]Total energy: 16863906.68478224
[2022-04-13 13:14:48.485738]Total energy: 16873061.391435847
[2022-04-13 13:16:01.138094]Total energy: 16873116.172713723
[2022-04-13 13:17:15.551977]Total energy: 16886034.90219834
[2022-04-13 13:18:29.315907]Total energy: 16897892.148273915
[2022-04-13 13:19:42.821401]Total energy: 16871773.484471105
[2022-04-13 13:20:57.682014]Total energy: 16886168.516654547
[2022-04-13 13:22:12.940170]Total energy: 16873600.820213933
[2022-04-13 13:23:26.426457]Total energy: 16861962.29861608
[2022-04-13 13:24:41.103567]Total energy: 16906299.519083764
[2022-04-13 13:25:55.157109]Total energy: 16863318.716329146
[2022-04-13 13:27:09.098980]Total energy: 16842568.93702882
[2022-04-13 13:28:23.504035]Total energy: 16866861.988246918
[2022-04-13 13:29:36.266663]Total energy: 16868609.657427493
[2022-04-13 13:30:50.478764]Total energy: 16863264.071645062
[2022-04-13 13:32:03.775375]Total energy: 16884730.372371484
[2022-04-13 13:33:17.679221]Total energy: 16892911.044979673
[2022-04-13 13:34:34.120968]Total energy: 16863710.14006372
[2022-04-13 13:35:51.573855]Total energy: 16875612.62653197
[2022-04-13 13:37:08.212959]Total energy: 16902754.32288274
[2022-04-13 13:38:23.325603]Total energy: 16876597.696648594
[2022-04-13 13:39:37.963385]Total energy: 16866280.9452075
[2022-04-13 13:40:54.498717]Total energy: 16839059.4049977
[2022-04-13 13:42:12.494273]Total energy: 16868406.21127337
[2022-04-13 13:43:28.058842]Total energy: 16922599.893272113
[2022-04-13 13:44:43.294469]Total energy: 16863161.877864864
[2022-04-13 13:45:57.329389]Total energy: 16856006.423694752
[2022-04-13 13:47:10.469211]Total energy: 16839293.973660696
[2022-04-13 13:48:24.949635]Total energy: 16877194.91557219
[2022-04-13 13:49:41.064141]Total energy: 16888638.879955336
[2022-04-13 13:51:04.444451]Total energy: 16896646.793113742
[2022-04-13 13:52:18.230936]Total energy: 16869844.376275517
[2022-04-13 13:53:39.825141]Total energy: 16862404.14759513
[2022-04-13 13:54:53.871913]Total energy: 16865562.590717837
[2022-04-13 13:56:07.958913]Total energy: 16854436.48729864
[2022-04-13 13:57:22.703908]Total energy: 16854787.023636267
[2022-04-13 13:58:38.627832]Total energy: 16890366.911834966
[2022-04-13 13:59:53.232963]Total energy: 16869448.591791242
[2022-04-13 14:01:07.633822]Total energy: 16882511.009936526
[2022-04-13 14:02:22.636737]Total energy: 16865068.89242442
[2022-04-13 14:03:35.805762]Total energy: 16844412.42929171
[2022-04-13 14:04:48.557686]Total energy: 16866668.598911308
[2022-04-13 14:06:02.370823]Total energy: 16863073.382919244
[2022-04-13 14:07:16.983768]Total energy: 16870032.943071187
[2022-04-13 14:08:33.787734]Total energy: 16891778.445512075
[2022-04-13 14:09:48.237997]Total energy: 16888883.682443574
[2022-04-13 14:11:03.484450]Total energy: 16870538.176353868
[2022-04-13 14:12:19.616254]Total energy: 16846551.28125187
[2022-04-13 14:13:33.811760]Total energy: 16895771.338048834
[2022-04-13 14:14:48.877212]Total energy: 16863599.84358402
[2022-04-13 14:16:04.526752]Total energy: 16870096.102852713
[2022-04-13 14:17:18.198248]Total energy: 16871242.89199546
[2022-04-13 14:18:31.814886]Total energy: 16862121.52274811
[2022-04-13 14:19:47.154206]Total energy: 16900542.81161961
[2022-04-13 14:21:05.079751]Total energy: 16882255.798469905
[2022-04-13 14:22:20.528497]Total energy: 16850091.610039834
[2022-04-13 14:23:35.518738]Total energy: 16883243.947964806
[2022-04-13 14:24:50.039775]Total energy: 16855254.30402991
[2022-04-13 14:26:05.799853]Total energy: 16878337.28640179
[2022-04-13 14:27:20.290928]Total energy: 16896160.209232394
[2022-04-13 14:28:34.510343]Total energy: 16904796.178394746
[2022-04-13 14:29:49.924513]Total energy: 16881058.54448501
[2022-04-13 14:31:05.997211]Total energy: 16872887.73711764
[2022-04-13 14:32:19.972138]Total energy: 16874990.081391692
[2022-04-13 14:33:33.986519]Total energy: 16871378.88660386
[2022-04-13 14:34:47.530397]Total energy: 16872791.24794955
[2022-04-13 14:36:03.878058]Total energy: 16880293.617281243
[2022-04-13 14:37:19.847634]Total energy: 16896698.388159618
[2022-04-13 14:38:40.997057]Total energy: 16873800.63524428
[2022-04-13 14:39:56.973502]Total energy: 16887263.502095908
[2022-04-13 14:41:16.094399]Total energy: 16860666.886636674
[2022-04-13 14:42:31.706508]Total energy: 16861561.795840673
[2022-04-13 14:43:46.274638]Total energy: 16860315.454837743
[2022-04-13 14:45:04.651456]Total energy: 16891923.987648398
[2022-04-13 14:46:20.611297]Total energy: 16869271.829489104
[2022-04-13 14:47:42.364729]Total energy: 16879072.534366988
[2022-04-13 14:48:57.459664]Total energy: 16880186.70655227
[2022-04-13 14:50:17.903608]Total energy: 16885824.23031582
[2022-04-13 14:51:33.122426]Total energy: 16880072.179387327
[2022-04-13 14:52:48.134882]Total energy: 16847257.12801506
[2022-04-13 14:54:04.156869]Total energy: 16877191.07215033
[2022-04-13 14:55:23.776024]Total energy: 16873417.50641073
[2022-04-13 14:56:40.327823]Total energy: 16859650.661995597
[2022-04-13 14:57:54.875266]Total energy: 16876438.50424451
[2022-04-13 14:59:10.014435]Total energy: 16879595.129280303
[2022-04-13 15:00:24.778944]Total energy: 16860268.649263564
[2022-04-13 15:01:40.485831]Total energy: 16868367.39093749
[2022-04-13 15:02:57.796449]Total energy: 16891587.14235746
[2022-04-13 15:04:12.286772]Total energy: 16858047.797064424
[2022-04-13 15:05:27.266555]Total energy: 16864257.89705202
[2022-04-13 15:06:41.488533]Total energy: 16888045.653935846
[2022-04-13 15:08:00.769784]Total energy: 16866134.710881855
[2022-04-13 15:09:15.609218]Total energy: 16873418.219262637
[2022-04-13 15:10:35.545279]Total energy: 16852970.07165156
[2022-04-13 15:11:51.318158]Total energy: 16856346.806092095
[2022-04-13 15:13:05.570657]Total energy: 16853589.328186523
[2022-04-13 15:14:20.552568]Total energy: 16862913.702110972
[2022-04-13 15:15:35.847233]Total energy: 16849903.489645462
[2022-04-13 15:16:50.339719]Total energy: 16878151.22888227
[2022-04-13 15:18:04.576592]Total energy: 16894448.07056886
[2022-04-13 15:19:20.989900]Total energy: 16913278.554412585
[2022-04-13 15:20:35.941186]Total energy: 16854143.624668486
[2022-04-13 15:21:55.843074]Total energy: 16894590.104554225
[2022-04-13 15:23:12.456522]Total energy: 16863390.814101223
[2022-04-13 15:24:27.616145]Total energy: 16897404.481017042
[2022-04-13 15:25:42.076955]Total energy: 16853538.72105376
[2022-04-13 15:26:58.974411]Total energy: 16861327.829003733
[2022-04-13 15:28:13.681766]Total energy: 16859436.404172327
[2022-04-13 15:29:28.470333]Total energy: 16866921.10422195
[2022-04-13 15:30:51.605142]Total energy: 16858115.99199146
[2022-04-13 15:32:09.673857]Total energy: 16876912.66073935
[2022-04-13 15:33:23.628340]Total energy: 16876698.614527687
[2022-04-13 15:34:38.117815]Total energy: 16854362.24258754
[2022-04-13 15:35:52.721929]Total energy: 16888617.398868393
[2022-04-13 15:37:07.460414]Total energy: 16862103.932297178
[2022-04-13 15:38:21.732449]Total energy: 16880399.434069272
[2022-04-13 15:39:36.271950]Total energy: 16859276.637208823
[2022-04-13 15:40:59.346272]Total energy: 16892175.208620597
[2022-04-13 15:42:14.908764]Total energy: 16850872.127772123
[2022-04-13 15:43:30.431473]Total energy: 16879651.983450525
[2022-04-13 15:44:48.034127]Total energy: 16855598.855791494
[2022-04-13 15:46:04.126273]Total energy: 16872444.164563898
[2022-04-13 15:47:18.685762]Total energy: 16865311.67732858
[2022-04-13 15:48:32.417788]Total energy: 16837983.14924856
[2022-04-13 15:49:46.976708]Total energy: 16885273.60788396
[2022-04-13 15:51:08.606491]Total energy: 16852552.73361953
[2022-04-13 15:52:23.204394]Total energy: 16886239.457901828
[2022-04-13 15:53:39.724518]Total energy: 16874074.449499097
[2022-04-13 15:54:54.910131]Total energy: 16902664.28653457
[2022-04-13 15:56:15.989871]Total energy: 16897628.21277441
[2022-04-13 15:57:32.854594]Total energy: 16894716.247168515
[2022-04-13 15:58:51.510527]Total energy: 16889775.352561172
[2022-04-13 16:00:12.966551]Total energy: 16889772.65247486
[2022-04-13 16:01:31.776546]Total energy: 16887583.95871178
[2022-04-13 16:02:53.146051]Total energy: 16873224.90259367
[2022-04-13 16:04:12.067509]Total energy: 16883082.983852997
[2022-04-13 16:05:30.266849]Total energy: 16850348.53505852
[2022-04-13 16:06:46.121266]Total energy: 16871467.294460967
[2022-04-13 16:08:00.661147]Total energy: 16894090.477085177
[2022-04-13 16:09:15.019889]Total energy: 16854020.847382206
[2022-04-13 16:10:45.245372]Total energy: 16878198.73894208
[2022-04-13 16:12:08.410043]Total energy: 16881617.174214687
[2022-04-13 16:13:22.388190]Total energy: 16881632.002644103
[2022-04-13 16:14:41.062131]Total energy: 16904719.77850805
[2022-04-13 16:15:59.476516]Total energy: 16883880.074150514
[2022-04-13 16:17:15.573053]Total energy: 16824344.20925215
[2022-04-13 16:18:31.228523]Total energy: 16863846.984723143
[2022-04-13 16:19:51.017159]Total energy: 16887614.715106428
[2022-04-13 16:21:06.186454]Total energy: 16892658.453856587
[2022-04-13 16:22:21.425647]Total energy: 16891042.84651699
[2022-04-13 16:23:36.461608]Total energy: 16833228.404850677
[2022-04-13 16:24:54.819194]Total energy: 16864969.484048475
[2022-04-13 16:26:11.595139]Total energy: 16866395.418766983
[2022-04-13 16:27:27.469799]Total energy: 16862145.39134643
[2022-04-13 16:28:42.364889]Total energy: 16864729.93822469
[2022-04-13 16:29:58.058328]Total energy: 16875587.822762217
[2022-04-13 16:31:22.030004]Total energy: 16850348.22343804
[2022-04-13 16:32:36.470254]Total energy: 16870688.446969323
[2022-04-13 16:33:53.318749]Total energy: 16874433.094152063
[2022-04-13 16:35:18.229428]Total energy: 16886783.424041368
[2022-04-13 16:36:39.667360]Total energy: 16879957.683008254
[2022-04-13 16:38:02.054688]Total energy: 16860629.77477243
[2022-04-13 16:39:21.936435]Total energy: 16871563.11195708
[2022-04-13 16:40:52.131224]Total energy: 16882666.214181192
[2022-04-13 16:42:18.502254]Total energy: 16877696.55320527
[2022-04-13 16:43:41.796573]Total energy: 16875429.588573154
[2022-04-13 16:45:04.615533]Total energy: 16901727.88493582
[2022-04-13 16:46:24.627466]Total energy: 16879230.357045956
[2022-04-13 16:47:39.832188]Total energy: 16859843.984648965
[2022-04-13 16:48:54.566218]Total energy: 16875993.22670594
[2022-04-13 16:50:11.194229]Total energy: 16873243.58227529
[2022-04-13 16:51:33.292149]Total energy: 16888721.67496128
[2022-04-13 16:52:51.212354]Total energy: 16879340.63014451
[2022-04-13 16:54:09.081777]Total energy: 16850539.52956101
[2022-04-13 16:55:27.308830]Total energy: 16870311.8953537
[2022-04-13 16:56:46.017153]Total energy: 16867489.495350946
[2022-04-13 16:58:06.104333]Total energy: 16886858.983277816
[2022-04-13 16:59:27.276611]Total energy: 16851786.28668693
[2022-04-13 17:00:54.735625]Total energy: 16899673.84121073
[2022-04-13 17:02:25.932103]Total energy: 16868466.400865998
[2022-04-13 17:03:43.788717]Total energy: 16868938.823816866
[2022-04-13 17:05:01.706538]Total energy: 16867493.222252656
[2022-04-13 17:06:18.514669]Total energy: 16892776.049899828
[2022-04-13 17:07:41.012085]Total energy: 16865664.254394766
[2022-04-13 17:09:04.124049]Total energy: 16856848.996795874
[2022-04-13 17:10:24.217897]Total energy: 16849609.609867856
[2022-04-13 17:11:51.762447]Total energy: 16840840.09769406
[2022-04-13 17:13:09.046265]Total energy: 16893874.785342447
[2022-04-13 17:14:27.823427]Total energy: 16845842.701794006
