initial: 118 - diverse_no_blind_seed
[2022-04-11 19:59:39.544864]Total energy: 37255046.698274285
[2022-04-11 20:01:05.294295]Total energy: 37304806.14193268
[2022-04-11 20:02:22.581025]Total energy: 37272897.70659836
[2022-04-11 20:03:44.047744]Total energy: 37325447.620959386
[2022-04-11 20:05:02.796637]Total energy: 37328470.43454124
[2022-04-11 20:06:22.635171]Total energy: 37314917.023954116
[2022-04-11 20:07:41.553802]Total energy: 37306507.58073698
[2022-04-11 20:09:00.876885]Total energy: 37327056.31476917
[2022-04-11 20:10:19.288302]Total energy: 37301027.05515991
[2022-04-11 20:11:44.506345]Total energy: 37265349.05001403
[2022-04-11 20:13:13.132990]Total energy: 37293349.25609178
[2022-04-11 20:14:37.582654]Total energy: 37246281.34249581
[2022-04-11 20:15:57.956795]Total energy: 37345479.34362505
[2022-04-11 20:17:17.827896]Total energy: 37300208.48982348
[2022-04-11 20:18:35.578664]Total energy: 37310953.95137062
[2022-04-11 20:19:54.157054]Total energy: 37272959.274206124
[2022-04-11 20:21:28.609929]Total energy: 37265056.73274788
[2022-04-11 20:22:55.038111]Total energy: 37314467.64593927
[2022-04-11 20:24:12.777546]Total energy: 37317646.21566799
[2022-04-11 20:25:35.792011]Total energy: 37346913.56879672
[2022-04-11 20:26:53.558542]Total energy: 37287807.08596074
[2022-04-11 20:28:12.731018]Total energy: 37276210.416344896
[2022-04-11 20:29:30.624795]Total energy: 37284208.70927306
[2022-04-11 20:31:02.557457]Total energy: 37309257.30512626
[2022-04-11 20:32:36.546061]Total energy: 37279309.37259675
[2022-04-11 20:34:01.994005]Total energy: 37221779.55927908
[2022-04-11 20:35:20.987721]Total energy: 37293555.16470371
[2022-04-11 20:36:39.870174]Total energy: 37268858.79571945
[2022-04-11 20:37:56.687286]Total energy: 37266369.1322265
[2022-04-11 20:39:12.271383]Total energy: 37254330.625068046
[2022-04-11 20:40:44.725520]Total energy: 37232079.21157653
[2022-04-11 20:42:02.434282]Total energy: 37301370.46073932
[2022-04-11 20:43:19.792919]Total energy: 37274072.14233355
[2022-04-11 21:22:52.833491]Total energy: 37297358.67537263
[2022-04-11 21:24:12.618627]Total energy: 37252177.8612282
[2022-04-11 21:25:30.221831]Total energy: 37314803.24730178
[2022-04-11 21:26:50.265241]Total energy: 37308894.02577158
[2022-04-11 21:28:10.877524]Total energy: 37231560.51685513
[2022-04-11 21:29:31.605598]Total energy: 37405256.282231
[2022-04-11 21:30:52.679529]Total energy: 37330349.770401426
[2022-04-11 21:32:12.976166]Total energy: 37276519.79762998
[2022-04-11 21:33:34.192329]Total energy: 37265380.77928767
[2022-04-11 21:34:55.643636]Total energy: 37307774.74587138
[2022-04-11 21:36:17.712208]Total energy: 37330997.01021164
[2022-04-11 21:37:40.810415]Total energy: 37288551.1049814
[2022-04-11 21:39:06.958572]Total energy: 37270716.0875312
[2022-04-11 21:40:29.590987]Total energy: 37230447.83384127
[2022-04-11 21:41:49.967036]Total energy: 37268785.851225905
[2022-04-11 21:43:10.953401]Total energy: 37291772.63924492
[2022-04-11 21:44:33.734530]Total energy: 37301214.40152744
[2022-04-11 21:45:58.738342]Total energy: 37327766.189877674
[2022-04-11 21:47:19.915566]Total energy: 37287631.04394936
[2022-04-11 21:48:40.240309]Total energy: 37308454.315790445
[2022-04-11 21:50:00.230213]Total energy: 37283561.80962984
[2022-04-11 21:51:20.224586]Total energy: 37289717.717377014
[2022-04-11 21:52:40.314176]Total energy: 37279612.443388164
[2022-04-11 21:54:02.217865]Total energy: 37272914.97942015
[2022-04-11 21:55:24.764164]Total energy: 37314512.846855134
[2022-04-11 21:56:46.475135]Total energy: 37326928.22424587
[2022-04-11 21:58:00.777577]Total energy: 37298211.07224302
[2022-04-11 21:59:21.062983]Total energy: 37265562.749529816
[2022-04-11 22:00:36.560021]Total energy: 37352441.92813654
[2022-04-11 22:01:51.735476]Total energy: 37279739.63076082
[2022-04-11 22:03:07.082941]Total energy: 37270858.80437687
[2022-04-11 22:04:23.696358]Total energy: 37305561.409882076
[2022-04-11 22:05:39.357789]Total energy: 37289125.78310717
[2022-04-11 22:06:54.214991]Total energy: 37286454.587409385
[2022-04-11 22:08:12.977126]Total energy: 37287543.83857352
[2022-04-11 22:09:28.024499]Total energy: 37283004.751310416
[2022-04-11 22:10:44.039146]Total energy: 37269187.14611868
[2022-04-11 22:11:59.234959]Total energy: 37351372.26755902
[2022-04-11 22:13:14.817956]Total energy: 37278322.14813604
[2022-04-11 22:14:35.285912]Total energy: 37300629.61346992
[2022-04-11 22:15:57.557129]Total energy: 37289179.50595253
[2022-04-11 22:17:13.652650]Total energy: 37282617.375653036
[2022-04-11 22:18:28.506282]Total energy: 37241940.8925127
[2022-04-11 22:19:48.400653]Total energy: 37290908.40153693
[2022-04-11 22:21:04.473880]Total energy: 37248047.493090525
[2022-04-11 22:22:19.833604]Total energy: 37301795.92380046
[2022-04-11 22:23:34.750338]Total energy: 37260550.6544982
[2022-04-11 22:24:52.633299]Total energy: 37259982.32070429
[2022-04-11 22:26:07.082535]Total energy: 37288668.37260927
[2022-04-11 22:27:22.662692]Total energy: 37329445.13956873
[2022-04-11 22:28:38.282828]Total energy: 37318633.44700119
[2022-04-11 22:29:53.446726]Total energy: 37274783.44455833
[2022-04-11 22:31:08.491955]Total energy: 37290395.34076896
[2022-04-11 22:32:23.685832]Total energy: 37241945.002214976
[2022-04-11 22:33:38.792514]Total energy: 37226685.785423055
[2022-04-11 22:34:55.276468]Total energy: 37294830.042904794
[2022-04-11 22:36:10.180058]Total energy: 37275351.5855693
[2022-04-11 22:37:35.868612]Total energy: 37317778.11791054
[2022-04-11 22:38:51.676601]Total energy: 37310784.60996657
[2022-04-11 22:40:08.767207]Total energy: 37260640.629641645
[2022-04-11 22:41:28.828564]Total energy: 37303075.37253755
[2022-04-11 22:42:44.025063]Total energy: 37287627.64612973
[2022-04-11 22:44:01.502438]Total energy: 37271284.725147314
[2022-04-11 22:45:16.226871]Total energy: 37257266.05572682
[2022-04-11 22:46:30.929659]Total energy: 37318091.77264126
[2022-04-11 22:47:48.139327]Total energy: 37349164.98479425
[2022-04-11 22:49:05.240708]Total energy: 37290868.14186668
[2022-04-11 22:50:20.339212]Total energy: 37292509.051354535
[2022-04-11 22:51:37.515141]Total energy: 37294288.3238946
[2022-04-11 22:52:53.688954]Total energy: 37287006.35551478
[2022-04-11 22:54:12.771203]Total energy: 37295166.72646704
[2022-04-11 22:55:36.063790]Total energy: 37312404.080685474
[2022-04-11 22:56:52.512281]Total energy: 37260999.441691846
[2022-04-11 22:58:11.734556]Total energy: 37297010.316804774
[2022-04-11 22:59:32.293900]Total energy: 37288840.814152315
[2022-04-11 23:01:03.334554]Total energy: 37282674.167546704
[2022-04-11 23:02:23.334621]Total energy: 37321685.754957445
[2022-04-11 23:03:45.298110]Total energy: 37290824.51296269
[2022-04-11 23:05:02.334484]Total energy: 37330427.465540916
[2022-04-11 23:06:23.391269]Total energy: 37322229.860719234
[2022-04-11 23:07:38.955171]Total energy: 37278602.12032519
[2022-04-11 23:09:01.716125]Total energy: 37310887.22447477
[2022-04-11 23:10:22.856459]Total energy: 37238070.159563534
[2022-04-11 23:11:49.063823]Total energy: 37292358.23182128
[2022-04-11 23:13:10.216399]Total energy: 37248855.12692746
[2022-04-11 23:14:33.034999]Total energy: 37279181.90969036
[2022-04-11 23:15:55.881090]Total energy: 37291875.023565486
[2022-04-11 23:17:17.892963]Total energy: 37366560.30719284
[2022-04-11 23:18:39.722007]Total energy: 37258318.281669684
[2022-04-11 23:20:01.804920]Total energy: 37295005.28000378
[2022-04-11 23:21:27.505403]Total energy: 37292793.53122882
[2022-04-11 23:22:51.243035]Total energy: 37307086.80701111
[2022-04-11 23:24:12.121121]Total energy: 37282668.0167779
[2022-04-11 23:25:34.076846]Total energy: 37262282.330454856
[2022-04-11 23:26:54.643128]Total energy: 37265702.4541715
[2022-04-11 23:28:16.464060]Total energy: 37334492.386133
[2022-04-11 23:29:39.311346]Total energy: 37318496.736028045
[2022-04-11 23:31:05.609489]Total energy: 37282140.80465074
[2022-04-11 23:32:36.300866]Total energy: 37278689.18713373
[2022-04-11 23:34:00.917177]Total energy: 37271495.75213544
[2022-04-11 23:35:26.290141]Total energy: 37316960.6653246
[2022-04-11 23:36:52.685433]Total energy: 37298097.007239826
[2022-04-11 23:38:15.756964]Total energy: 37247888.29292568
[2022-04-11 23:39:38.935479]Total energy: 37292743.44819903
[2022-04-11 23:41:08.100905]Total energy: 37267446.5629204
[2022-04-11 23:42:35.061422]Total energy: 37296907.5627606
[2022-04-11 23:44:03.462524]Total energy: 37303228.08778585
[2022-04-11 23:45:26.541407]Total energy: 37292200.503777206
[2022-04-11 23:46:46.150406]Total energy: 37274559.52935644
[2022-04-11 23:48:07.267334]Total energy: 37295702.09015428
[2022-04-11 23:49:27.897504]Total energy: 37225692.65177902
[2022-04-11 23:50:51.358917]Total energy: 37266024.52385273
[2022-04-11 23:52:18.440656]Total energy: 37220866.44491132
[2022-04-11 23:53:44.492405]Total energy: 37315277.95579708
[2022-04-11 23:55:06.829435]Total energy: 37279506.56830386
[2022-04-11 23:56:30.445089]Total energy: 37289304.71341746
[2022-04-11 23:57:51.355257]Total energy: 37313642.327034704
[2022-04-11 23:59:14.294440]Total energy: 37294970.499764286
[2022-04-12 00:00:36.840696]Total energy: 37331870.75249114
[2022-04-12 00:01:59.299859]Total energy: 37255042.178625055
[2022-04-12 00:03:21.488256]Total energy: 37302350.96340487
[2022-04-12 00:04:42.514256]Total energy: 37263921.88169909
[2022-04-12 00:06:05.368309]Total energy: 37242852.17642723
[2022-04-12 00:07:29.241434]Total energy: 37293522.491570234
[2022-04-12 00:08:58.617978]Total energy: 37312143.64931564
[2022-04-12 00:10:19.230495]Total energy: 37271728.04225241
[2022-04-12 00:11:46.561782]Total energy: 37283310.224255145
[2022-04-12 00:13:11.362547]Total energy: 37270563.03098401
[2022-04-12 00:14:32.963713]Total energy: 37330752.11064451
[2022-04-12 00:15:54.693091]Total energy: 37336184.25266486
[2022-04-12 00:17:15.946647]Total energy: 37304658.44999859
[2022-04-12 00:18:38.219574]Total energy: 37340104.31424443
[2022-04-12 00:20:03.577850]Total energy: 37287192.36353356
[2022-04-12 00:21:26.326918]Total energy: 37299491.249638475
[2022-04-12 00:22:48.519616]Total energy: 37299491.285438
[2022-04-12 00:24:09.552477]Total energy: 37299432.51261276
[2022-04-12 00:25:31.340665]Total energy: 37278297.50776051
[2022-04-12 00:26:56.638526]Total energy: 37317522.663560234
[2022-04-12 00:28:18.285740]Total energy: 37297983.953017585
[2022-04-12 00:29:41.529452]Total energy: 37343676.56569975
[2022-04-12 00:31:06.619285]Total energy: 37283456.151598535
[2022-04-12 00:32:23.805932]Total energy: 37256799.28650851
[2022-04-12 00:33:39.457484]Total energy: 37342649.82154541
[2022-04-12 00:34:55.021913]Total energy: 37296065.25334172
[2022-04-12 00:36:10.532100]Total energy: 37277794.5090993
[2022-04-12 00:37:28.746590]Total energy: 37281313.33159539
[2022-04-12 00:38:46.489739]Total energy: 37271710.95953414
[2022-04-12 00:40:05.481906]Total energy: 37307156.165434286
[2022-04-12 00:41:29.272858]Total energy: 37271569.3899178
[2022-04-12 00:42:47.503249]Total energy: 37316763.192523465
[2022-04-12 00:44:04.349810]Total energy: 37281735.28609641
[2022-04-12 00:45:20.743745]Total energy: 37276009.50307061
[2022-04-12 00:46:36.596916]Total energy: 37262766.48416177
[2022-04-12 00:47:52.677877]Total energy: 37208966.383545905
[2022-04-12 00:49:11.234621]Total energy: 37231420.38801564
[2022-04-12 00:50:33.555832]Total energy: 37263076.42799305
[2022-04-12 00:51:54.708816]Total energy: 37325036.25011682
[2022-04-12 00:53:11.383431]Total energy: 37254471.47309028
[2022-04-12 00:54:30.128058]Total energy: 37256599.450103685
[2022-04-12 00:55:45.758522]Total energy: 37290131.25718499
[2022-04-12 00:57:01.989814]Total energy: 37283721.67489248
[2022-04-12 00:58:17.787297]Total energy: 37257634.35222458
[2022-04-12 00:59:35.176064]Total energy: 37252373.69746809
[2022-04-12 01:01:00.572705]Total energy: 37318563.75067157
[2022-04-12 01:02:24.650217]Total energy: 37326436.69167165
[2022-04-12 01:03:40.260754]Total energy: 37308728.28184166
[2022-04-12 01:04:55.387127]Total energy: 37282677.83549471
[2022-04-12 01:06:10.991219]Total energy: 37260042.13290274
[2022-04-12 01:07:25.993784]Total energy: 37323547.784936264
[2022-04-12 01:08:43.227818]Total energy: 37293648.42465098
[2022-04-12 01:09:58.925938]Total energy: 37311622.129199564
[2022-04-12 01:11:18.815649]Total energy: 37248692.9464923
[2022-04-12 01:12:34.248481]Total energy: 37310897.246503696
[2022-04-12 01:13:49.228356]Total energy: 37265560.55441691
[2022-04-12 01:15:04.749107]Total energy: 37318307.0833268
[2022-04-12 01:16:22.365560]Total energy: 37213402.53214663
[2022-04-12 01:17:37.888634]Total energy: 37250264.5080934
[2022-04-12 01:18:53.833242]Total energy: 37303980.41058476
[2022-04-12 01:20:09.859453]Total energy: 37284758.28620549
[2022-04-12 01:21:25.654504]Total energy: 37220552.48146405
[2022-04-12 01:22:41.776799]Total energy: 37238501.708755575
[2022-04-12 01:23:58.381906]Total energy: 37314094.210862584
[2022-04-12 01:25:14.193294]Total energy: 37270658.568244725
[2022-04-12 01:26:29.596891]Total energy: 37238108.98656831
[2022-04-12 01:27:45.147249]Total energy: 37306263.9406442
[2022-04-12 01:29:01.192033]Total energy: 37283671.528479874
[2022-04-12 01:30:15.625368]Total energy: 37287099.02275034
[2022-04-12 01:31:32.507484]Total energy: 37286174.49525341
[2022-04-12 01:32:47.079771]Total energy: 37274026.404463425
[2022-04-12 01:34:04.150089]Total energy: 37284048.83847184
[2022-04-12 01:35:22.146908]Total energy: 37286005.20967951
[2022-04-12 01:36:37.540551]Total energy: 37249721.814980984
[2022-04-12 01:37:52.958559]Total energy: 37291794.93263068
[2022-04-12 01:39:10.225896]Total energy: 37263477.551489934
[2022-04-12 01:40:33.095301]Total energy: 37273381.24807594
[2022-04-12 01:41:57.420767]Total energy: 37280800.771116994
[2022-04-12 01:43:12.267898]Total energy: 37306941.79415012
[2022-04-12 01:44:26.715090]Total energy: 37292801.44636605
[2022-04-12 01:45:41.724691]Total energy: 37318695.65260771
[2022-04-12 01:46:56.144397]Total energy: 37249106.70118327
[2022-04-12 01:48:11.149777]Total energy: 37334097.26509282
[2022-04-12 01:49:26.849333]Total energy: 37321724.399280846
[2022-04-12 01:50:44.595890]Total energy: 37235648.442354314
[2022-04-12 01:52:06.777977]Total energy: 37245976.953091025
[2022-04-12 01:53:30.114113]Total energy: 37320627.51213382
[2022-04-12 01:54:49.943606]Total energy: 37288891.53371764
[2022-04-12 01:56:08.543929]Total energy: 37321399.50542279
[2022-04-12 01:57:29.652368]Total energy: 37299087.760420606
[2022-04-12 01:58:50.925848]Total energy: 37325631.759708926
[2022-04-12 02:00:09.551122]Total energy: 37281452.2361601
[2022-04-12 02:01:27.578186]Total energy: 37310707.39455549
[2022-04-12 02:02:47.874257]Total energy: 37259744.869179726
[2022-04-12 02:04:05.240320]Total energy: 37288084.83738833
[2022-04-12 02:05:27.979727]Total energy: 37291077.33814309
[2022-04-12 02:06:51.168879]Total energy: 37301737.07940912
[2022-04-12 02:08:14.138305]Total energy: 37287404.749151126
[2022-04-12 02:09:39.058648]Total energy: 37290431.320284925
[2022-04-12 02:11:12.911821]Total energy: 37272632.02289493
[2022-04-12 02:12:38.498459]Total energy: 37267669.453045495
[2022-04-12 02:13:59.455545]Total energy: 37318131.30221075
[2022-04-12 02:15:29.427409]Total energy: 37309538.48386088
[2022-04-12 02:16:58.822179]Total energy: 37259576.38035734
[2022-04-12 02:18:17.040097]Total energy: 37275079.52337234
[2022-04-12 02:19:37.995241]Total energy: 37260213.48497553
[2022-04-12 02:21:11.269632]Total energy: 37319136.03277306
[2022-04-12 02:22:35.891152]Total energy: 37263014.07172262
[2022-04-12 02:23:53.520014]Total energy: 37279837.26922943
[2022-04-12 02:25:14.632238]Total energy: 37280351.98071483
[2022-04-12 02:26:35.313928]Total energy: 37315838.551071234
[2022-04-12 02:27:56.259724]Total energy: 37259561.528178714
[2022-04-12 02:29:17.804145]Total energy: 37284289.244254544
[2022-04-12 02:30:53.195977]Total energy: 37313018.02873833
[2022-04-12 02:32:21.513166]Total energy: 37278712.70085957
[2022-04-12 02:33:44.778951]Total energy: 37301208.48227214
[2022-04-12 02:35:05.885733]Total energy: 37316721.373633176
[2022-04-12 02:36:26.333898]Total energy: 37265724.76166696
[2022-04-12 02:37:47.079065]Total energy: 37323747.78276818
[2022-04-12 02:39:08.460229]Total energy: 37278205.5493864
[2022-04-12 02:40:41.394606]Total energy: 37316134.63073995
[2022-04-12 02:42:05.963425]Total energy: 37328181.594365336
[2022-04-12 02:43:29.442038]Total energy: 37301981.90902901
[2022-04-12 02:44:50.204516]Total energy: 37292942.59384162
[2022-04-12 02:46:11.779120]Total energy: 37331380.66966696
[2022-04-12 02:47:31.637574]Total energy: 37278355.86302686
[2022-04-12 02:48:52.640378]Total energy: 37274163.70643879
[2022-04-12 02:50:13.042149]Total energy: 37292980.95067979
[2022-04-12 02:51:41.689930]Total energy: 37336741.365010515
[2022-04-12 02:53:04.086886]Total energy: 37292084.7277478
[2022-04-12 02:54:25.124788]Total energy: 37304256.945458084
[2022-04-12 02:55:46.505808]Total energy: 37265669.839922726
[2022-04-12 02:57:08.303071]Total energy: 37254633.23065153
[2022-04-12 02:58:32.877748]Total energy: 37313439.15858668
[2022-04-12 02:59:55.714905]Total energy: 37246104.70492983
[2022-04-12 03:01:21.542656]Total energy: 37295521.04119535
[2022-04-12 03:02:46.547120]Total energy: 37321064.714496344
[2022-04-12 03:04:11.401507]Total energy: 37251044.62283732
[2022-04-12 03:05:32.707654]Total energy: 37266407.2779873
[2022-04-12 03:06:53.606157]Total energy: 37272687.105742455
[2022-04-12 03:08:15.650912]Total energy: 37307220.45929246
[2022-04-12 03:09:37.308048]Total energy: 37255791.52442001
[2022-04-12 03:10:56.803947]Total energy: 37256758.68852919
[2022-04-12 03:12:14.882401]Total energy: 37292695.36694235
[2022-04-12 03:13:34.943522]Total energy: 37319040.44106886
[2022-04-12 03:14:56.419058]Total energy: 37331575.20255854
[2022-04-12 03:16:16.131907]Total energy: 37300810.287876435
[2022-04-12 03:17:31.841582]Total energy: 37294382.01684514
[2022-04-12 03:18:45.050708]Total energy: 37268610.67502306
[2022-04-12 03:20:05.095956]Total energy: 37257843.887472756
[2022-04-12 03:21:29.854017]Total energy: 37240272.1717219
[2022-04-12 03:22:47.701703]Total energy: 37295758.78581899
[2022-04-12 03:24:03.290732]Total energy: 37273179.794332534
[2022-04-12 03:25:23.068767]Total energy: 37268517.524550274
[2022-04-12 03:26:42.555180]Total energy: 37336772.6620046
[2022-04-12 03:28:01.977010]Total energy: 37322956.616312824
[2022-04-12 03:29:22.730628]Total energy: 37307561.91221085
[2022-04-12 03:30:59.275892]Total energy: 37306564.02158234
[2022-04-12 03:32:28.321403]Total energy: 37304181.37134773
[2022-04-12 03:33:49.718249]Total energy: 37325127.509746194
[2022-04-12 03:35:12.557998]Total energy: 37282899.48744175
[2022-04-12 03:36:33.633291]Total energy: 37267717.167578846
[2022-04-12 03:37:55.704324]Total energy: 37291924.991670765
[2022-04-12 03:39:16.821204]Total energy: 37262855.793382905
[2022-04-12 03:40:46.733389]Total energy: 37289971.12543461
[2022-04-12 03:42:14.648493]Total energy: 37258805.44874964
[2022-04-12 03:43:35.192142]Total energy: 37252583.370973736
[2022-04-12 03:44:56.533688]Total energy: 37286194.410289384
[2022-04-12 03:46:18.224209]Total energy: 37276036.682446815
[2022-04-12 03:47:39.176166]Total energy: 37297117.52587939
[2022-04-12 03:49:00.293710]Total energy: 37266087.302066475
[2022-04-12 03:50:29.241391]Total energy: 37247298.36581876
[2022-04-12 03:51:57.546892]Total energy: 37244839.12807778
[2022-04-12 03:53:18.740229]Total energy: 37295255.070896454
[2022-04-12 03:54:40.474891]Total energy: 37276708.03700898
[2022-04-12 03:56:02.080930]Total energy: 37266117.946004406
[2022-04-12 03:57:23.229620]Total energy: 37329606.73714202
[2022-04-12 03:58:46.979231]Total energy: 37273316.99633261
[2022-04-12 04:00:14.835403]Total energy: 37296525.26441556
[2022-04-12 04:01:35.692164]Total energy: 37276342.124734096
[2022-04-12 04:02:56.272368]Total energy: 37258058.56590192
[2022-04-12 04:04:19.413955]Total energy: 37224995.235738
[2022-04-12 04:05:44.055498]Total energy: 37329846.41570615
[2022-04-12 04:07:05.192389]Total energy: 37237014.78407898
[2022-04-12 04:08:26.296185]Total energy: 37303214.90034199
[2022-04-12 04:09:51.819855]Total energy: 37356137.12340509
[2022-04-12 04:11:24.289468]Total energy: 37268310.95987286
[2022-04-12 04:12:46.514525]Total energy: 37236675.09362034
[2022-04-12 04:14:07.518244]Total energy: 37279944.964467764
[2022-04-12 04:15:30.291476]Total energy: 37272995.0681708
[2022-04-12 04:16:52.572636]Total energy: 37238149.491247125
[2022-04-12 04:18:13.990512]Total energy: 37300810.829241596
[2022-04-12 04:19:35.856231]Total energy: 37301922.51420955
[2022-04-12 04:21:02.911254]Total energy: 37280173.75995487
[2022-04-12 04:22:30.339052]Total energy: 37272331.7421436
[2022-04-12 04:23:52.572091]Total energy: 37306991.36045905
[2022-04-12 04:25:12.895940]Total energy: 37307426.90704362
[2022-04-12 04:26:35.081305]Total energy: 37303601.72817049
[2022-04-12 04:27:55.237247]Total energy: 37302274.3214866
[2022-04-12 04:29:15.893148]Total energy: 37255954.4793755
[2022-04-12 04:30:54.135276]Total energy: 37290306.37549458
[2022-04-12 04:32:18.721294]Total energy: 37342237.62005299
[2022-04-12 04:33:39.392106]Total energy: 37314484.77984014
[2022-04-12 04:35:00.189533]Total energy: 37264759.97929989
[2022-04-12 04:36:21.745210]Total energy: 37284033.8014458
[2022-04-12 04:37:41.152939]Total energy: 37288135.27442788
[2022-04-12 04:39:01.909068]Total energy: 37238370.78452994
[2022-04-12 04:40:22.867333]Total energy: 37317707.07325373
[2022-04-12 04:41:47.924338]Total energy: 37330712.35317012
[2022-04-12 04:43:09.564540]Total energy: 37327700.861835316
[2022-04-12 04:44:28.019830]Total energy: 37254059.32978872
[2022-04-12 04:45:45.125110]Total energy: 37284285.905293785
[2022-04-12 04:47:00.737786]Total energy: 37278788.39620013
[2022-04-12 04:48:15.973428]Total energy: 37258960.24246829
[2022-04-12 04:49:31.085441]Total energy: 37270155.7022796
[2022-04-12 04:50:57.223126]Total energy: 37305421.611750856
[2022-04-12 04:52:19.111923]Total energy: 37298717.112785645
[2022-04-12 04:53:40.622629]Total energy: 37341808.55294939
[2022-04-12 04:54:57.875564]Total energy: 37303202.92487865
[2022-04-12 04:56:14.439481]Total energy: 37292893.70327641
[2022-04-12 04:57:55.972804]Total energy: 37279475.23540008
[2022-04-12 04:59:12.597074]Total energy: 37261491.275299296
[2022-04-12 05:00:37.220876]Total energy: 37290173.93003363
[2022-04-12 05:01:59.188068]Total energy: 37323128.82339567
[2022-04-12 05:03:22.721299]Total energy: 37274199.363791645
[2022-04-12 05:04:43.548754]Total energy: 37328554.15396508
[2022-04-12 05:06:04.395920]Total energy: 37220107.623911284
[2022-04-12 05:07:25.554338]Total energy: 37259485.4834483
[2022-04-12 05:08:54.111377]Total energy: 37283769.70841151
[2022-04-12 05:10:16.287528]Total energy: 37278070.592513666
[2022-04-12 05:11:36.623531]Total energy: 37256694.610343665
[2022-04-12 05:12:57.475008]Total energy: 37290266.50981378
[2022-04-12 05:14:19.392136]Total energy: 37300650.75526501
[2022-04-12 05:15:42.943556]Total energy: 37274538.026098594
[2022-04-12 05:17:07.045141]Total energy: 37270922.57284546
[2022-04-12 05:18:28.302022]Total energy: 37361065.79119956
[2022-04-12 05:19:49.561646]Total energy: 37303138.361538835
[2022-04-12 05:21:10.486000]Total energy: 37277950.34908747
[2022-04-12 05:22:31.925629]Total energy: 37337822.59719318
[2022-04-12 05:23:52.505882]Total energy: 37318823.820509605
[2022-04-12 05:25:17.021899]Total energy: 37271384.19183999
[2022-04-12 05:26:37.862006]Total energy: 37336208.911979154
[2022-04-12 05:27:58.747391]Total energy: 37242814.1483355
[2022-04-12 05:29:21.161241]Total energy: 37288047.85941043
[2022-04-12 05:30:50.838011]Total energy: 37290658.18660329
[2022-04-12 05:32:21.406992]Total energy: 37327836.84729845
[2022-04-12 05:33:44.907164]Total energy: 37281767.12064824
[2022-04-12 05:35:06.562956]Total energy: 37273697.60552548
[2022-04-12 05:36:27.846634]Total energy: 37297209.758148484
[2022-04-12 05:37:51.275207]Total energy: 37285837.832847774
[2022-04-12 05:39:12.932236]Total energy: 37258398.51868072
[2022-04-12 05:40:43.557045]Total energy: 37242070.50864784
[2022-04-12 05:42:06.417644]Total energy: 37263007.122369096
[2022-04-12 05:43:27.483086]Total energy: 37311651.26766837
[2022-04-12 05:44:49.125765]Total energy: 37276520.24116881
[2022-04-12 05:46:10.367693]Total energy: 37313398.06135805
[2022-04-12 05:47:28.984260]Total energy: 37295040.32138506
[2022-04-12 05:48:49.702683]Total energy: 37298270.91110829
[2022-04-12 05:50:07.310572]Total energy: 37263915.213889234
[2022-04-12 05:51:28.145398]Total energy: 37311671.89682759
[2022-04-12 05:52:48.578813]Total energy: 37276113.65283471
[2022-04-12 05:54:09.351301]Total energy: 37256473.86239681
[2022-04-12 05:55:30.597408]Total energy: 37238325.26011673
[2022-04-12 05:56:52.403193]Total energy: 37270206.57594702
[2022-04-12 05:58:13.435415]Total energy: 37328313.634692274
[2022-04-12 05:59:34.250402]Total energy: 37225146.063683726
[2022-04-12 06:00:56.394908]Total energy: 37323708.490374885
[2022-04-12 06:02:21.515916]Total energy: 37287602.13714209
[2022-04-12 06:03:44.410091]Total energy: 37290322.581004895
[2022-04-12 06:05:05.931199]Total energy: 37282811.46700095
[2022-04-12 06:06:28.402203]Total energy: 37278538.675389454
[2022-04-12 06:07:49.201739]Total energy: 37301288.64694588
[2022-04-12 06:09:10.522489]Total energy: 37300650.5648746
[2022-04-12 06:10:39.175648]Total energy: 37278987.849010065
[2022-04-12 06:12:02.152121]Total energy: 37276435.28850093
[2022-04-12 06:13:24.061164]Total energy: 37332854.12453335
[2022-04-12 06:14:48.359088]Total energy: 37324765.07267264
[2022-04-12 06:16:10.543213]Total energy: 37351232.40748595
[2022-04-12 06:17:31.840245]Total energy: 37286732.32547521
[2022-04-12 06:18:52.419356]Total energy: 37250809.653142445
[2022-04-12 06:20:12.843481]Total energy: 37275388.39289186
[2022-04-12 06:21:43.457293]Total energy: 37280154.46279386
[2022-04-12 06:23:06.891165]Total energy: 37265008.38829356
[2022-04-12 06:24:32.063150]Total energy: 37273995.70659905
[2022-04-12 06:25:48.721002]Total energy: 37267832.62342277
[2022-04-12 06:27:05.332526]Total energy: 37288081.71797655
[2022-04-12 06:28:22.992953]Total energy: 37262360.345013805
[2022-04-12 06:29:39.191295]Total energy: 37307016.88230834
[2022-04-12 06:31:04.779922]Total energy: 37291060.99298875
[2022-04-12 06:32:31.715046]Total energy: 37307130.427671336
[2022-04-12 06:33:55.915353]Total energy: 37206788.27451258
[2022-04-12 06:35:17.922061]Total energy: 37289905.955439016
[2022-04-12 06:36:40.813997]Total energy: 37264368.85160126
[2022-04-12 06:38:05.907033]Total energy: 37286598.12201211
[2022-04-12 06:39:30.506713]Total energy: 37250385.62164628
[2022-04-12 06:40:56.680645]Total energy: 37296919.10791899
[2022-04-12 06:42:18.429869]Total energy: 37285626.96760329
[2022-04-12 06:43:43.333327]Total energy: 37329397.81040749
[2022-04-12 06:45:07.681454]Total energy: 37243796.95776265
[2022-04-12 06:46:30.471193]Total energy: 37252050.00836182
