initial: all - diverse_all
[2022-04-10 22:37:27.441526]Total energy: 16512686.992869884
[2022-04-10 22:38:29.076559]Total energy: 16507782.572613712
[2022-04-10 22:39:30.277756]Total energy: 16517740.553945284
[2022-04-10 22:40:50.502695]Total energy: 16509525.736880625
[2022-04-10 22:42:12.375067]Total energy: 16499811.992343215
[2022-04-10 22:43:28.344843]Total energy: 16527525.821681846
[2022-04-10 22:44:34.946717]Total energy: 16527646.23379962
[2022-04-10 22:45:40.164515]Total energy: 16529583.156754732
[2022-04-10 22:46:41.379250]Total energy: 16508622.943149282
[2022-04-10 22:47:43.398535]Total energy: 16511928.689147528
[2022-04-10 22:48:44.975816]Total energy: 16521415.027809136
[2022-04-10 22:49:45.574333]Total energy: 16523455.585194558
[2022-04-10 22:51:22.090513]Total energy: 16510881.354624262
[2022-04-10 22:52:52.891553]Total energy: 16517054.17494859
[2022-04-10 22:54:05.484792]Total energy: 16520458.449140754
[2022-04-10 22:55:21.129537]Total energy: 16536905.492233315
[2022-04-10 22:56:27.912442]Total energy: 16516033.329829305
[2022-04-10 22:57:28.616624]Total energy: 16525404.144529665
[2022-04-10 22:58:29.641070]Total energy: 16514578.937703868
[2022-04-10 22:59:31.378500]Total energy: 16505648.32574014
[2022-04-10 23:00:54.516597]Total energy: 16510795.504628684
[2022-04-10 23:02:25.106666]Total energy: 16534702.701292306
[2022-04-10 23:03:26.359605]Total energy: 16518277.764969502
[2022-04-10 23:04:27.669394]Total energy: 16520851.032789547
[2022-04-10 23:05:29.507316]Total energy: 16513724.066758573
[2022-04-10 23:06:31.057317]Total energy: 16506557.513047855
[2022-04-10 23:07:31.303310]Total energy: 16521779.45394407
[2022-04-10 23:08:32.252301]Total energy: 16516378.838606544
[2022-04-10 23:09:33.832937]Total energy: 16523508.598928232
[2022-04-10 23:10:49.080246]Total energy: 16522456.46221342
[2022-04-10 23:12:16.412797]Total energy: 16528900.484492326
[2022-04-10 23:13:46.883757]Total energy: 16523534.591403801
[2022-04-10 23:15:01.179751]Total energy: 16504919.778509043
[2022-04-10 23:16:02.612993]Total energy: 16517900.451991683
[2022-04-10 23:17:03.395293]Total energy: 16515593.171178883
[2022-04-10 23:18:04.134420]Total energy: 16518546.2816408
[2022-04-10 23:19:04.703413]Total energy: 16528475.101708896
[2022-04-10 23:20:04.578105]Total energy: 16539842.095210113
[2022-04-10 23:21:21.838774]Total energy: 16512025.52084343
[2022-04-10 23:22:39.319438]Total energy: 16519277.049082555
[2022-04-10 23:23:39.634928]Total energy: 16541161.536838083
[2022-04-10 23:24:40.100653]Total energy: 16509300.959534211
[2022-04-10 23:25:51.634038]Total energy: 16519301.43622135
[2022-04-10 23:26:53.629343]Total energy: 16515553.322662126
[2022-04-10 23:27:54.708740]Total energy: 16519861.795845827
[2022-04-10 23:28:56.142776]Total energy: 16499269.514115578
[2022-04-10 23:30:00.114031]Total energy: 16516072.760010619
[2022-04-10 23:31:00.652263]Total energy: 16532135.130155643
[2022-04-10 23:32:01.138211]Total energy: 16528136.337626532
[2022-04-10 23:33:02.258178]Total energy: 16511797.82935733
[2022-04-10 23:34:02.919160]Total energy: 16500059.70250066
[2022-04-10 23:35:03.121576]Total energy: 16526677.28410245
[2022-04-10 23:36:04.543054]Total energy: 16511633.181858642
[2022-04-10 23:37:05.654739]Total energy: 16521281.168711185
[2022-04-10 23:38:06.416715]Total energy: 16520979.66384073
[2022-04-10 23:39:06.849907]Total energy: 16513924.573074482
[2022-04-10 23:40:07.670729]Total energy: 16509425.183837928
[2022-04-10 23:41:22.019179]Total energy: 16525349.549989874
[2022-04-10 23:42:32.440586]Total energy: 16512521.875374248
[2022-04-10 23:43:40.432463]Total energy: 16523116.743355028
[2022-04-10 23:44:42.809372]Total energy: 16515581.13416867
[2022-04-10 23:45:43.799894]Total energy: 16528438.922131382
[2022-04-10 23:46:44.643213]Total energy: 16520494.347538961
[2022-04-10 23:47:45.659527]Total energy: 16525462.669877743
[2022-04-10 23:48:46.394314]Total energy: 16520156.016820192
[2022-04-10 23:49:49.763237]Total energy: 16519479.27011735
[2022-04-10 23:51:12.700739]Total energy: 16506031.51029585
[2022-04-10 23:52:32.364921]Total energy: 16509274.332530046
[2022-04-10 23:53:41.959944]Total energy: 16526266.322888276
[2022-04-10 23:54:49.628160]Total energy: 16513112.0004729
[2022-04-10 23:55:56.442516]Total energy: 16527728.283092262
[2022-04-10 23:56:59.292104]Total energy: 16519429.577294117
[2022-04-10 23:58:01.113004]Total energy: 16519782.977266842
[2022-04-10 23:59:01.706880]Total energy: 16514537.36388752
[2022-04-11 00:00:03.792582]Total energy: 16519777.263140585
[2022-04-11 00:01:08.459251]Total energy: 16534299.98231911
[2022-04-11 00:02:16.692316]Total energy: 16503755.71151924
[2022-04-11 00:03:23.856744]Total energy: 16511781.915405253
[2022-04-11 00:04:27.071792]Total energy: 16506334.07158029
[2022-04-11 00:05:28.476066]Total energy: 16508213.731778005
[2022-04-11 00:06:29.762328]Total energy: 16509590.038344592
[2022-04-11 00:07:30.254151]Total energy: 16516103.720116522
[2022-04-11 00:08:30.908369]Total energy: 16516767.96272049
[2022-04-11 00:09:32.112643]Total energy: 16520473.994151244
[2022-04-11 00:10:48.110760]Total energy: 16508069.808901068
[2022-04-11 00:11:55.765987]Total energy: 16532870.446065148
[2022-04-11 00:12:59.176145]Total energy: 16527991.992448838
[2022-04-11 00:14:00.604933]Total energy: 16522636.44893699
[2022-04-11 00:15:01.530037]Total energy: 16515196.599207295
[2022-04-11 00:16:04.093344]Total energy: 16525543.39305255
[2022-04-11 00:17:06.436343]Total energy: 16514277.763075175
[2022-04-11 00:18:07.356460]Total energy: 16509347.866071904
[2022-04-11 00:19:08.636726]Total energy: 16516792.057531293
[2022-04-11 00:20:10.343111]Total energy: 16520009.37209373
[2022-04-11 00:21:15.236507]Total energy: 16504281.658291314
[2022-04-11 00:22:19.468836]Total energy: 16520926.899934344
[2022-04-11 00:23:21.023263]Total energy: 16517579.633107657
[2022-04-11 00:24:21.568401]Total energy: 16511129.230834138
[2022-04-11 00:25:23.200396]Total energy: 16519191.192860117
[2022-04-11 00:26:25.947937]Total energy: 16509799.791120386
[2022-04-11 00:27:26.840167]Total energy: 16511085.390639028
[2022-04-11 00:28:27.592474]Total energy: 16531740.478601312
[2022-04-11 00:29:30.722525]Total energy: 16522724.19248509
[2022-04-11 00:30:47.804365]Total energy: 16525283.925435001
[2022-04-11 00:31:58.398023]Total energy: 16520836.112535808
[2022-04-11 00:33:00.911467]Total energy: 16525895.739137597
[2022-04-11 00:34:01.669372]Total energy: 16522890.859186085
[2022-04-11 00:35:02.439648]Total energy: 16511172.510580873
[2022-04-11 00:36:03.319626]Total energy: 16531795.148597365
[2022-04-11 00:37:04.114079]Total energy: 16517678.803224893
[2022-04-11 00:38:05.214719]Total energy: 16502538.441223957
[2022-04-11 00:39:06.069198]Total energy: 16526656.943832614
[2022-04-11 00:40:08.221206]Total energy: 16530391.032170707
[2022-04-11 00:41:08.615642]Total energy: 16525805.529018212
[2022-04-11 00:42:09.998973]Total energy: 16525998.054480882
[2022-04-11 00:43:10.508841]Total energy: 16511579.728691822
[2022-04-11 00:44:11.422610]Total energy: 16525794.084573248
[2022-04-11 00:45:12.261316]Total energy: 16513025.194557728
[2022-04-11 00:46:13.755273]Total energy: 16517787.56989711
[2022-04-11 00:47:14.475231]Total energy: 16523130.642441034
[2022-04-11 00:48:15.161570]Total energy: 16530247.556707576
[2022-04-11 00:49:15.703213]Total energy: 16534765.69026977
[2022-04-11 00:50:16.541371]Total energy: 16521497.598434173
[2022-04-11 00:51:18.244680]Total energy: 16512643.120274896
[2022-04-11 00:52:19.492826]Total energy: 16511303.416669823
[2022-04-11 00:53:22.729299]Total energy: 16532171.601923915
[2022-04-11 00:54:23.256970]Total energy: 16515977.445754027
[2022-04-11 00:55:23.831159]Total energy: 16527095.310380025
[2022-04-11 00:56:24.799250]Total energy: 16522863.204187827
[2022-04-11 00:57:26.083799]Total energy: 16516075.60770519
[2022-04-11 00:58:26.901921]Total energy: 16518463.888038255
[2022-04-11 00:59:27.828104]Total energy: 16519638.841116548
[2022-04-11 01:00:36.023689]Total energy: 16521552.777106253
[2022-04-11 01:01:44.389486]Total energy: 16522766.696630815
[2022-04-11 01:02:45.684096]Total energy: 16517280.126471505
[2022-04-11 01:03:48.051682]Total energy: 16531596.362280339
[2022-04-11 01:04:48.649541]Total energy: 16514070.951690877
[2022-04-11 01:05:49.851914]Total energy: 16540671.520874714
[2022-04-11 01:06:50.339858]Total energy: 16518091.514786892
[2022-04-11 01:07:51.391678]Total energy: 16520098.549298633
[2022-04-11 01:08:51.885468]Total energy: 16518981.463243771
[2022-04-11 01:09:52.204317]Total energy: 16506168.919675626
[2022-04-11 01:10:58.473961]Total energy: 16518900.352501089
[2022-04-11 01:12:01.490299]Total energy: 16524250.983013567
[2022-04-11 01:13:01.914235]Total energy: 16517215.09761281
[2022-04-11 01:14:01.908384]Total energy: 16523400.773573354
[2022-04-11 01:15:04.260111]Total energy: 16517788.018517155
[2022-04-11 01:16:05.089702]Total energy: 16518955.238743665
[2022-04-11 01:17:05.935534]Total energy: 16523665.83990674
[2022-04-11 01:18:12.085730]Total energy: 16516473.6887161
[2022-04-11 01:19:13.871120]Total energy: 16504805.702707322
[2022-04-11 01:20:15.385845]Total energy: 16510099.745025057
[2022-04-11 01:21:19.258943]Total energy: 16514353.916975982
[2022-04-11 01:22:22.407260]Total energy: 16513921.283756485
[2022-04-11 01:23:23.440319]Total energy: 16530655.349458568
[2022-04-11 01:24:25.041572]Total energy: 16523159.037914602
[2022-04-11 01:25:26.005260]Total energy: 16512503.992475215
[2022-04-11 01:26:26.623801]Total energy: 16516894.71896208
[2022-04-11 01:27:26.863647]Total energy: 16513974.414838716
[2022-04-11 01:28:29.581835]Total energy: 16523136.325564278
[2022-04-11 01:29:30.204251]Total energy: 16530026.767232722
[2022-04-11 01:30:49.744284]Total energy: 16510533.696212616
[2022-04-11 01:31:59.697189]Total energy: 16520012.297048781
[2022-04-11 01:33:11.140527]Total energy: 16521579.085955115
[2022-04-11 01:34:15.190283]Total energy: 16510898.264083708
[2022-04-11 01:35:16.454984]Total energy: 16513746.040909287
[2022-04-11 01:36:18.041263]Total energy: 16530053.661018834
[2022-04-11 01:37:21.685900]Total energy: 16505425.392951531
[2022-04-11 01:38:22.326880]Total energy: 16526878.15552416
[2022-04-11 01:39:25.192937]Total energy: 16522376.141262831
[2022-04-11 01:40:51.656796]Total energy: 16520118.12261945
[2022-04-11 01:42:18.073761]Total energy: 16514497.19668183
[2022-04-11 01:43:35.260907]Total energy: 16513649.564923635
[2022-04-11 01:44:48.092256]Total energy: 16509181.085342431
[2022-04-11 01:46:05.318856]Total energy: 16525968.087759329
[2022-04-11 01:47:42.076513]Total energy: 16530008.066888053
[2022-04-11 01:48:41.982237]Total energy: 16518693.021457868
[2022-04-11 01:49:41.702582]Total energy: 16524931.102154307
[2022-04-11 01:50:56.488721]Total energy: 16512663.290761894
[2022-04-11 01:52:13.533101]Total energy: 16519532.2793561
[2022-04-11 01:53:20.532089]Total energy: 16520615.236229863
[2022-04-11 01:54:23.227562]Total energy: 16524616.493986307
[2022-04-11 01:55:24.177344]Total energy: 16522374.014150912
[2022-04-11 01:56:25.059586]Total energy: 16521871.029933037
[2022-04-11 01:57:25.334651]Total energy: 16524743.443714524
[2022-04-11 01:58:25.685756]Total energy: 16510151.318200585
[2022-04-11 01:59:25.883836]Total energy: 16522207.862272719
[2022-04-11 02:00:42.351583]Total energy: 16510739.375749521
[2022-04-11 02:01:49.095843]Total energy: 16516715.471496304
[2022-04-11 02:02:50.586239]Total energy: 16525012.656449862
[2022-04-11 02:03:51.477803]Total energy: 16509843.597661639
[2022-04-11 02:04:53.104619]Total energy: 16507193.471884808
[2022-04-11 02:05:53.433059]Total energy: 16525761.452271758
[2022-04-11 02:06:55.419049]Total energy: 16507412.616536116
[2022-04-11 02:07:56.165317]Total energy: 16511498.511061039
[2022-04-11 02:08:58.109257]Total energy: 16529512.585103113
[2022-04-11 02:09:58.884506]Total energy: 16534800.723790154
[2022-04-11 02:11:01.220347]Total energy: 16521930.95370996
[2022-04-11 02:12:01.982587]Total energy: 16506136.132432964
[2022-04-11 02:13:12.168815]Total energy: 16521440.1418734
[2022-04-11 02:14:12.725850]Total energy: 16512606.909265388
[2022-04-11 02:15:14.583607]Total energy: 16521894.360751256
[2022-04-11 02:16:16.066490]Total energy: 16515423.586159145
[2022-04-11 02:17:16.447608]Total energy: 16508832.68049129
[2022-04-11 02:18:17.318135]Total energy: 16517705.116276661
[2022-04-11 02:19:18.237737]Total energy: 16511787.024682794
[2022-04-11 02:20:18.886309]Total energy: 16507530.634121764
[2022-04-11 02:21:20.060313]Total energy: 16519581.991267849
[2022-04-11 02:22:20.566453]Total energy: 16508317.734151756
[2022-04-11 02:23:23.845652]Total energy: 16517791.781792132
[2022-04-11 02:24:24.542175]Total energy: 16522986.144693246
[2022-04-11 02:25:25.082324]Total energy: 16534379.837870792
[2022-04-11 02:26:25.618009]Total energy: 16522585.579369668
[2022-04-11 02:27:26.555541]Total energy: 16515595.936738076
[2022-04-11 02:28:27.153603]Total energy: 16521694.632968226
[2022-04-11 02:29:27.456458]Total energy: 16515164.498011516
[2022-04-11 02:30:32.268332]Total energy: 16515588.458438579
[2022-04-11 02:31:34.424771]Total energy: 16528673.453163026
[2022-04-11 02:32:35.003745]Total energy: 16513938.420416566
[2022-04-11 02:33:35.665643]Total energy: 16520966.380152157
[2022-04-11 02:34:37.265683]Total energy: 16512464.964772623
[2022-04-11 02:35:37.661666]Total energy: 16530788.047050817
[2022-04-11 02:36:38.142116]Total energy: 16508164.875549106
[2022-04-11 02:37:42.586145]Total energy: 16514993.567582123
[2022-04-11 02:38:43.076965]Total energy: 16514153.625248643
[2022-04-11 02:39:43.142321]Total energy: 16507950.808889905
[2022-04-11 02:41:14.623691]Total energy: 16523545.276630359
[2022-04-11 02:42:40.628123]Total energy: 16532854.002670836
[2022-04-11 02:43:45.727848]Total energy: 16524759.974807253
[2022-04-11 02:44:59.063663]Total energy: 16507300.090672528
[2022-04-11 02:46:14.843731]Total energy: 16507789.044604125
[2022-04-11 02:47:22.241209]Total energy: 16515500.210212266
[2022-04-11 02:48:25.672893]Total energy: 16514024.014819462
[2022-04-11 02:49:25.724944]Total energy: 16520168.884938957
[2022-04-11 02:50:31.733164]Total energy: 16525576.364614533
[2022-04-11 02:51:39.521342]Total energy: 16518599.39967817
[2022-04-11 02:52:41.644569]Total energy: 16509247.241014434
[2022-04-11 02:53:42.058713]Total energy: 16516967.85680682
[2022-04-11 02:54:43.254658]Total energy: 16507811.684006467
[2022-04-11 02:55:45.941315]Total energy: 16524325.884303953
[2022-04-11 02:56:46.511281]Total energy: 16517700.937601136
[2022-04-11 02:57:47.009671]Total energy: 16521940.228587814
[2022-04-11 02:58:47.236058]Total energy: 16505514.666339565
[2022-04-11 02:59:47.551551]Total energy: 16530851.70030635
[2022-04-11 03:00:55.613693]Total energy: 16529487.748669539
[2022-04-11 03:02:07.360029]Total energy: 16507236.523226645
[2022-04-11 03:03:07.654663]Total energy: 16500636.36716901
[2022-04-11 03:04:07.853653]Total energy: 16533075.44290674
[2022-04-11 03:05:08.781640]Total energy: 16522737.831271138
[2022-04-11 03:06:11.757477]Total energy: 16524475.488099402
[2022-04-11 03:07:11.771561]Total energy: 16505714.123031469
[2022-04-11 03:08:12.366649]Total energy: 16519371.570794672
[2022-04-11 03:09:16.559971]Total energy: 16528343.44293152
[2022-04-11 03:10:17.290330]Total energy: 16521232.527910413
[2022-04-11 03:11:22.777170]Total energy: 16518130.540924102
[2022-04-11 03:12:34.442420]Total energy: 16513216.947613487
[2022-04-11 03:13:45.951095]Total energy: 16528399.313155632
[2022-04-11 03:14:52.732756]Total energy: 16504020.45233558
[2022-04-11 03:15:52.969956]Total energy: 16510478.719785798
[2022-04-11 03:16:53.909838]Total energy: 16531460.446792305
[2022-04-11 03:17:52.887853]Total energy: 16513408.303972745
[2022-04-11 03:18:52.277099]Total energy: 16512793.022025444
[2022-04-11 03:19:51.569702]Total energy: 16504229.390943835
[2022-04-11 03:21:07.380058]Total energy: 16522099.197969886
[2022-04-11 03:22:35.816670]Total energy: 16512287.67196312
[2022-04-11 03:23:51.376993]Total energy: 16531077.322360836
[2022-04-11 03:24:51.399957]Total energy: 16534831.350273624
[2022-04-11 03:25:51.206602]Total energy: 16515760.787289273
[2022-04-11 03:26:52.083030]Total energy: 16520301.706971921
[2022-04-11 03:27:52.881436]Total energy: 16509070.019691251
[2022-04-11 03:28:55.847025]Total energy: 16530154.046396445
[2022-04-11 03:29:54.306722]Total energy: 16514744.36508324
[2022-04-11 03:30:54.132027]Total energy: 16510357.2452017
[2022-04-11 03:31:54.104457]Total energy: 16515008.762542496
[2022-04-11 03:32:53.319638]Total energy: 16513049.131221084
[2022-04-11 03:33:53.529547]Total energy: 16499370.259933492
[2022-04-11 03:34:53.025943]Total energy: 16530588.869704684
[2022-04-11 03:35:52.372385]Total energy: 16516368.285900922
[2022-04-11 03:36:52.370151]Total energy: 16505692.308705173
[2022-04-11 03:37:54.580762]Total energy: 16527805.712235404
[2022-04-11 03:38:53.813009]Total energy: 16522880.997209577
[2022-04-11 03:39:53.281701]Total energy: 16502401.585838875
[2022-04-11 03:40:59.782425]Total energy: 16526240.607938346
[2022-04-11 03:42:08.097757]Total energy: 16513011.661261471
[2022-04-11 03:43:09.610177]Total energy: 16525182.002358949
[2022-04-11 03:44:10.548820]Total energy: 16510458.222790482
[2022-04-11 03:45:10.058466]Total energy: 16529119.365745766
[2022-04-11 03:46:09.771685]Total energy: 16517714.699333658
[2022-04-11 03:47:09.706748]Total energy: 16507749.789623436
[2022-04-11 03:48:09.372249]Total energy: 16521333.04321429
[2022-04-11 03:49:08.682138]Total energy: 16522250.300689118
[2022-04-11 03:50:08.234814]Total energy: 16520033.904915946
[2022-04-11 03:51:23.438741]Total energy: 16531074.288640045
[2022-04-11 03:52:27.310499]Total energy: 16513169.570608612
[2022-04-11 03:53:32.879505]Total energy: 16519964.423027277
[2022-04-11 03:54:41.361898]Total energy: 16521949.75927603
[2022-04-11 03:55:42.832643]Total energy: 16516353.232388074
[2022-04-11 03:56:42.538144]Total energy: 16519845.274201203
[2022-04-11 03:57:45.024174]Total energy: 16538574.146432575
[2022-04-11 03:58:47.644784]Total energy: 16516547.182644902
[2022-04-11 03:59:48.004561]Total energy: 16516881.68724797
[2022-04-11 04:00:49.055758]Total energy: 16515227.226913558
[2022-04-11 04:01:50.981295]Total energy: 16513241.460035516
[2022-04-11 04:02:49.965419]Total energy: 16520182.02361335
[2022-04-11 04:03:49.474306]Total energy: 16515998.4832484
[2022-04-11 04:05:09.630338]Total energy: 16498917.112107942
[2022-04-11 04:06:08.572327]Total energy: 16519119.595967377
[2022-04-11 04:07:07.524278]Total energy: 16521350.769168776
[2022-04-11 04:08:07.743856]Total energy: 16517194.191068174
[2022-04-11 04:09:19.159939]Total energy: 16520133.473450746
[2022-04-11 04:10:19.179257]Total energy: 16514125.110690331
[2022-04-11 04:11:23.040821]Total energy: 16515963.988607729
[2022-04-11 04:12:24.258815]Total energy: 16521246.088446895
[2022-04-11 04:13:23.698722]Total energy: 16515202.520157216
[2022-04-11 04:14:23.674320]Total energy: 16502237.233712312
[2022-04-11 04:15:24.358611]Total energy: 16519418.369064538
[2022-04-11 04:16:23.853188]Total energy: 16527414.122212384
[2022-04-11 04:17:23.999662]Total energy: 16513704.967686862
[2022-04-11 04:18:29.672176]Total energy: 16534850.762411376
[2022-04-11 04:19:29.675175]Total energy: 16515970.818588901
[2022-04-11 04:20:35.358801]Total energy: 16518733.406304277
[2022-04-11 04:21:42.491908]Total energy: 16527182.145970881
[2022-04-11 04:22:43.420535]Total energy: 16512417.762417953
[2022-04-11 04:23:42.907731]Total energy: 16525672.266954944
[2022-04-11 04:24:42.402060]Total energy: 16516508.678974116
[2022-04-11 04:25:42.282971]Total energy: 16524859.684931768
[2022-04-11 04:26:43.239214]Total energy: 16515395.867645519
[2022-04-11 04:27:41.795219]Total energy: 16513759.12914927
[2022-04-11 04:28:40.193990]Total energy: 16514170.687798198
[2022-04-11 04:29:40.222166]Total energy: 16516648.90456884
[2022-04-11 04:30:55.402414]Total energy: 16524865.933852261
[2022-04-11 04:31:57.702662]Total energy: 16520577.2978013
[2022-04-11 04:32:57.657816]Total energy: 16521522.868257692
[2022-04-11 04:33:56.206812]Total energy: 16513248.968873326
[2022-04-11 04:34:54.771295]Total energy: 16525977.393694146
[2022-04-11 04:35:54.065096]Total energy: 16512991.109719533
[2022-04-11 04:36:52.477591]Total energy: 16511139.356033681
[2022-04-11 04:37:52.467712]Total energy: 16505521.837313306
[2022-04-11 04:38:58.307278]Total energy: 16508782.768350316
[2022-04-11 04:39:56.869137]Total energy: 16524244.739786163
[2022-04-11 04:41:04.028975]Total energy: 16527785.49047845
[2022-04-11 04:42:03.979153]Total energy: 16516995.785664042
[2022-04-11 04:43:03.343302]Total energy: 16506483.875843005
[2022-04-11 04:44:02.151462]Total energy: 16517913.070871491
[2022-04-11 04:45:01.109704]Total energy: 16525437.434415067
[2022-04-11 04:45:59.484897]Total energy: 16525542.173589757
[2022-04-11 04:46:57.495822]Total energy: 16495565.917228878
[2022-04-11 04:47:55.542232]Total energy: 16514227.223399553
[2022-04-11 04:48:54.765643]Total energy: 16522003.632640345
[2022-04-11 04:49:53.617302]Total energy: 16522909.022727182
[2022-04-11 04:51:14.083652]Total energy: 16515262.730906317
[2022-04-11 04:52:26.996334]Total energy: 16516317.81342252
[2022-04-11 04:53:32.647450]Total energy: 16526193.803011792
[2022-04-11 04:54:30.517007]Total energy: 16518630.42461787
[2022-04-11 04:55:29.507297]Total energy: 16521813.883951494
[2022-04-11 04:56:27.675098]Total energy: 16506040.116057249
[2022-04-11 04:57:27.510159]Total energy: 16517859.344459936
[2022-04-11 04:58:27.395650]Total energy: 16510857.212270688
[2022-04-11 04:59:27.777114]Total energy: 16522083.557350641
[2022-04-11 05:00:51.350699]Total energy: 16514470.75453022
[2022-04-11 05:02:19.992673]Total energy: 16531181.554756485
[2022-04-11 05:03:19.620884]Total energy: 16509607.670721242
[2022-04-11 05:04:19.971738]Total energy: 16522287.176767966
[2022-04-11 05:05:21.327356]Total energy: 16526210.077317663
[2022-04-11 05:06:19.979733]Total energy: 16525775.939572843
[2022-04-11 05:07:18.471810]Total energy: 16511929.317780381
[2022-04-11 05:08:20.757208]Total energy: 16511409.255429242
[2022-04-11 05:09:19.023532]Total energy: 16510204.606665947
[2022-04-11 05:10:19.142664]Total energy: 16534406.700543739
[2022-04-11 05:11:32.503115]Total energy: 16516418.054542746
[2022-04-11 05:12:39.297255]Total energy: 16522316.885232028
[2022-04-11 05:13:37.058881]Total energy: 16518900.72702211
[2022-04-11 05:14:35.887933]Total energy: 16515705.479983207
[2022-04-11 05:15:34.923716]Total energy: 16520401.31263926
[2022-04-11 05:16:33.698900]Total energy: 16510459.72620015
[2022-04-11 05:17:33.997828]Total energy: 16525575.50507479
[2022-04-11 05:18:37.084217]Total energy: 16511135.268862886
[2022-04-11 05:19:43.316535]Total energy: 16530487.82875394
[2022-04-11 05:20:58.250260]Total energy: 16528178.566984424
[2022-04-11 08:05:59.800527]Total energy: 16875510.11798976
[2022-04-11 08:07:17.413775]Total energy: 16898418.45081063
[2022-04-11 08:08:33.156687]Total energy: 16888462.578342196
[2022-04-11 08:09:49.724681]Total energy: 16892775.544038698
[2022-04-11 08:11:19.029722]Total energy: 16884820.66675561
[2022-04-11 08:12:50.687958]Total energy: 16886261.49377282
[2022-04-11 08:14:09.364633]Total energy: 16920850.201782458
[2022-04-11 08:15:25.567184]Total energy: 16893109.884226542
[2022-04-11 08:16:44.824507]Total energy: 16867210.386781607
[2022-04-11 08:18:01.450119]Total energy: 16886926.204574004
[2022-04-11 08:19:19.253131]Total energy: 16872797.62015789
[2022-04-11 08:20:55.397844]Total energy: 16878407.46526909
[2022-04-11 08:22:35.202732]Total energy: 16851945.599697903
[2022-04-11 08:24:03.304349]Total energy: 16845688.57746836
[2022-04-11 08:25:22.683517]Total energy: 16809020.56268386
[2022-04-11 08:26:40.110152]Total energy: 16813067.335958857
[2022-04-11 08:27:55.571946]Total energy: 16821847.955637965
[2022-04-11 08:29:11.468890]Total energy: 16811741.74615969
[2022-04-11 08:30:38.868707]Total energy: 16856753.08685201
[2022-04-11 08:32:09.532210]Total energy: 16867463.367972016
[2022-04-11 08:33:41.159841]Total energy: 16809845.735910323
[2022-04-11 08:35:01.308056]Total energy: 16810032.956952147
[2022-04-11 08:36:17.266190]Total energy: 16826258.548776902
[2022-04-11 08:37:32.334600]Total energy: 16803965.655574232
[2022-04-11 08:38:47.451783]Total energy: 16822262.44427226
[2022-04-11 08:40:03.736927]Total energy: 16813074.333294056
[2022-04-11 08:41:37.832882]Total energy: 16797661.997009404
[2022-04-11 08:43:10.528389]Total energy: 16834161.01837775
[2022-04-11 08:44:26.542189]Total energy: 16827087.573012024
[2022-04-11 08:45:42.352060]Total energy: 16770774.100910772
[2022-04-11 08:46:57.562272]Total energy: 16812820.976823803
[2022-04-11 08:48:12.189079]Total energy: 16806567.26209733
[2022-04-11 08:49:26.508154]Total energy: 16800846.57685367
[2022-04-11 08:51:00.584937]Total energy: 16788774.444111116
[2022-04-11 08:52:31.181108]Total energy: 16825940.672625497
[2022-04-11 08:53:48.307401]Total energy: 16807789.869072583
[2022-04-11 08:55:02.703581]Total energy: 16798675.521345586
[2022-04-11 08:56:19.939492]Total energy: 16758732.953578023
[2022-04-11 08:57:36.117824]Total energy: 16786753.99355092
[2022-04-11 08:58:50.882438]Total energy: 16835592.701476853
[2022-04-11 09:00:06.376080]Total energy: 16831343.3947729
[2022-04-11 09:01:29.179319]Total energy: 16826252.2055885
[2022-04-11 09:02:51.131442]Total energy: 16806350.085858006
[2022-04-11 09:04:06.544075]Total energy: 16784262.684239008
[2022-04-11 09:05:22.949378]Total energy: 16798880.28363305
[2022-04-11 09:06:40.639601]Total energy: 16789468.757939674
[2022-04-11 09:07:57.532906]Total energy: 16794000.625824448
[2022-04-11 09:09:13.319852]Total energy: 16788453.944418345
[2022-04-11 09:10:48.455979]Total energy: 16788519.47263014
[2022-04-11 09:12:22.501548]Total energy: 16758109.967006179
[2022-04-11 09:13:42.139121]Total energy: 16761046.378490621
[2022-04-11 09:14:58.556608]Total energy: 16777967.14618163
[2022-04-11 09:16:17.052831]Total energy: 16759164.778827595
[2022-04-11 09:17:32.022340]Total energy: 16746116.48060899
[2022-04-11 09:18:50.719236]Total energy: 16734257.816823246
[2022-04-11 09:20:12.230652]Total energy: 16784780.836276703
[2022-04-11 09:21:47.434596]Total energy: 16760656.805844886
[2022-04-11 09:23:26.175519]Total energy: 16803045.99489972
[2022-04-11 09:24:59.057963]Total energy: 16782646.962624718
[2022-04-11 09:26:23.894661]Total energy: 16774239.06322208
[2022-04-11 09:27:41.729602]Total energy: 16755763.829734111
[2022-04-11 09:28:59.943480]Total energy: 16787789.194083083
[2022-04-11 09:30:17.861707]Total energy: 16781362.422258988
[2022-04-11 09:31:57.144323]Total energy: 16738688.858482052
[2022-04-11 09:33:33.699669]Total energy: 16743287.089329083
[2022-04-11 09:34:57.724792]Total energy: 16795383.0952635
[2022-04-11 09:36:15.739178]Total energy: 16762640.889106639
[2022-04-11 09:37:35.164964]Total energy: 16699897.973555475
[2022-04-11 09:38:52.753021]Total energy: 16773132.061043764
[2022-04-11 09:40:08.193285]Total energy: 16770541.093371786
[2022-04-11 09:41:37.528614]Total energy: 16726207.878051212
[2022-04-11 09:43:07.803036]Total energy: 16771134.20073379
