initial: all - optimal_only_all
[2022-04-08 02:54:13.802326]Total energy: 31786919.66224898
[2022-04-08 02:55:05.003973]Total energy: 31660197.28028167
[2022-04-08 02:55:56.493663]Total energy: 31662930.791487586
[2022-04-08 02:56:47.264098]Total energy: 31666174.80219602
[2022-04-08 02:57:38.307371]Total energy: 31697924.42506123
[2022-04-08 02:58:28.839770]Total energy: 31631418.75680535
[2022-04-08 02:59:19.801850]Total energy: 31636892.13626308
[2022-04-08 03:00:11.193772]Total energy: 31699680.26394523
[2022-04-08 03:01:20.585897]Total energy: 31660301.801175192
[2022-04-08 03:02:20.964074]Total energy: 31687029.523802277
[2022-04-08 03:03:16.903872]Total energy: 31686148.93752175
[2022-04-08 03:04:07.739244]Total energy: 31635127.696426947
[2022-04-08 03:04:57.933327]Total energy: 31689966.487623576
[2022-04-08 03:05:47.927767]Total energy: 31711567.682410035
[2022-04-08 03:06:38.593134]Total energy: 31748788.241973333
[2022-04-08 03:07:29.413847]Total energy: 31654896.894145574
[2022-04-08 03:08:20.100859]Total energy: 31695060.156522937
[2022-04-08 03:09:10.297316]Total energy: 31750549.968184303
[2022-04-08 03:10:00.385934]Total energy: 31771921.61800089
[2022-04-08 03:10:57.292454]Total energy: 31692475.985165156
[2022-04-08 03:11:57.782489]Total energy: 31784581.672324784
[2022-04-08 03:12:48.443032]Total energy: 31660698.572515633
[2022-04-08 03:13:39.404253]Total energy: 31659559.642852444
[2022-04-08 03:14:33.749458]Total energy: 31718894.59794443
[2022-04-08 03:15:24.024197]Total energy: 31760409.21014056
[2022-04-08 03:16:14.416616]Total energy: 31730644.77488455
[2022-04-08 03:17:04.427797]Total energy: 31554941.71690039
[2022-04-08 03:17:54.817687]Total energy: 31729352.479209807
[2022-04-08 03:18:46.039337]Total energy: 31642753.260462414
[2022-04-08 03:19:36.554719]Total energy: 31745229.807303045
[2022-04-08 03:20:44.759911]Total energy: 31714133.571416423
[2022-04-08 03:21:51.327856]Total energy: 31711844.788690113
[2022-04-08 03:22:54.097347]Total energy: 31649706.16947039
[2022-04-08 03:23:59.634514]Total energy: 31673699.216634188
[2022-04-08 03:25:07.076493]Total energy: 31621006.756370194
[2022-04-08 03:26:04.306837]Total energy: 31662386.020810332
[2022-04-08 03:26:59.971137]Total energy: 31810166.188187603
[2022-04-08 03:27:51.511727]Total energy: 31825089.522922132
[2022-04-08 03:28:42.302790]Total energy: 31635987.068599463
[2022-04-08 03:29:33.453828]Total energy: 31648570.42606576
[2022-04-08 03:30:45.162597]Total energy: 31689681.820574768
[2022-04-08 03:32:05.464557]Total energy: 31637735.313336372
[2022-04-08 03:33:05.886165]Total energy: 31643651.63030544
[2022-04-08 03:33:56.861409]Total energy: 31644173.764169425
[2022-04-08 03:34:49.026726]Total energy: 31614868.20517162
[2022-04-08 03:35:39.475455]Total energy: 31674823.0211094
[2022-04-08 03:36:30.168563]Total energy: 31573442.879484758
[2022-04-08 03:37:20.651501]Total energy: 31693932.3577257
[2022-04-08 03:38:11.979709]Total energy: 31567870.47241445
[2022-04-08 03:39:02.294049]Total energy: 31648516.366178896
[2022-04-08 03:39:52.348774]Total energy: 31659410.52450357
[2022-04-08 03:40:55.978912]Total energy: 31646343.449268166
[2022-04-08 03:41:48.723238]Total energy: 31591844.35447915
[2022-04-08 03:42:41.616009]Total energy: 31587433.574301127
[2022-04-08 03:43:33.007210]Total energy: 31512581.773511533
[2022-04-08 03:44:24.370378]Total energy: 31636788.111353286
[2022-04-08 03:45:17.595375]Total energy: 31572775.405851796
[2022-04-08 03:46:10.482767]Total energy: 31519681.32259439
[2022-04-08 03:47:02.585944]Total energy: 31622716.643758222
[2022-04-08 03:47:53.155528]Total energy: 31626279.015869617
[2022-04-08 03:48:44.169298]Total energy: 31522423.365409866
[2022-04-08 03:49:35.697505]Total energy: 31555283.70784288
[2022-04-08 03:50:46.600835]Total energy: 31652133.41195049
[2022-04-08 03:51:48.587115]Total energy: 31573618.865031563
[2022-04-08 03:52:39.453897]Total energy: 31600488.18151657
[2022-04-08 03:53:30.055838]Total energy: 31548191.955170944
[2022-04-08 03:54:20.697481]Total energy: 31605185.953844152
[2022-04-08 03:55:16.497994]Total energy: 31608397.718304753
[2022-04-08 03:56:20.554693]Total energy: 31553237.785506386
[2022-04-08 03:57:10.907143]Total energy: 31563112.92695701
[2022-04-08 03:58:01.653812]Total energy: 31446853.809979007
[2022-04-08 03:58:52.542450]Total energy: 31622062.185608882
[2022-04-08 03:59:47.959047]Total energy: 31586395.49545958
[2022-04-08 04:01:00.361719]Total energy: 31545979.75138712
[2022-04-08 04:02:22.959004]Total energy: 31541746.9132316
[2022-04-08 04:03:17.865239]Total energy: 31699738.634088572
[2022-04-08 04:04:08.949929]Total energy: 31606338.48132764
[2022-04-08 04:05:00.227818]Total energy: 31637717.818843253
[2022-04-08 04:05:53.115477]Total energy: 31600300.008972824
[2022-04-08 04:06:43.138178]Total energy: 31489726.131114498
[2022-04-08 04:07:33.239175]Total energy: 31610555.95368135
[2022-04-08 04:08:23.766005]Total energy: 31492090.26230044
[2022-04-08 04:09:16.308812]Total energy: 31498297.332988396
[2022-04-08 04:10:07.480992]Total energy: 31517382.866085295
[2022-04-08 04:11:08.292557]Total energy: 31549943.878798567
[2022-04-08 04:12:00.865191]Total energy: 31570049.794480823
[2022-04-08 04:12:53.183068]Total energy: 31634170.793934308
[2022-04-08 04:13:43.945292]Total energy: 31507111.77029101
[2022-04-08 04:14:35.526286]Total energy: 31628651.401857935
[2022-04-08 04:15:29.599378]Total energy: 31527629.18949257
[2022-04-08 04:16:19.864083]Total energy: 31462712.075022195
[2022-04-08 04:17:10.818110]Total energy: 31598653.85042256
[2022-04-08 04:18:01.932563]Total energy: 31635727.79870899
[2022-04-08 04:18:56.191055]Total energy: 31587021.742130898
[2022-04-08 04:19:46.814354]Total energy: 31604088.14965021
[2022-04-08 04:20:43.328879]Total energy: 31570933.428835005
[2022-04-08 04:21:46.549479]Total energy: 31508807.208543155
[2022-04-08 04:22:43.747667]Total energy: 31619978.93973438
[2022-04-08 04:23:34.725902]Total energy: 31657886.804776836
[2022-04-08 04:24:25.254158]Total energy: 31562743.61962648
[2022-04-08 04:25:20.392580]Total energy: 31622036.840006888
[2022-04-08 04:26:10.958507]Total energy: 31568404.669700664
[2022-04-08 04:27:01.567724]Total energy: 31606409.232833162
[2022-04-08 04:27:51.728721]Total energy: 31561326.7084339
[2022-04-08 04:28:45.824644]Total energy: 31624238.523319703
[2022-04-08 04:29:37.711706]Total energy: 31483693.918497007
[2022-04-08 04:30:37.904526]Total energy: 31629139.003201313
[2022-04-08 04:31:49.615676]Total energy: 31535561.617511455
[2022-04-08 04:32:47.193115]Total energy: 31550403.96320128
[2022-04-08 04:33:38.202525]Total energy: 31510222.532524314
[2022-04-08 04:34:28.273502]Total energy: 31542905.547200512
[2022-04-08 04:35:20.030904]Total energy: 31567959.91710345
[2022-04-08 04:36:10.064463]Total energy: 31721836.832338616
[2022-04-08 04:37:00.618774]Total energy: 31615735.155180555
[2022-04-08 04:37:51.027132]Total energy: 31587884.508284375
[2022-04-08 04:38:42.469872]Total energy: 31489618.862350583
[2022-04-08 04:39:32.783017]Total energy: 31547381.13322305
[2022-04-08 04:40:42.890702]Total energy: 31591140.05913261
[2022-04-08 04:41:56.226004]Total energy: 31618748.957238566
[2022-04-08 04:43:06.189976]Total energy: 31680857.1518936
[2022-04-08 04:44:17.597216]Total energy: 31607102.350146372
[2022-04-08 04:45:29.714646]Total energy: 31488340.698117625
[2022-04-08 04:46:19.432411]Total energy: 31630034.446003437
[2022-04-08 04:47:10.163048]Total energy: 31506066.196547903
[2022-04-08 04:48:00.600410]Total energy: 31518003.10431709
[2022-04-08 04:48:53.055803]Total energy: 31568435.434005182
[2022-04-08 04:49:44.280427]Total energy: 31585250.80543615
[2022-04-08 04:50:55.016566]Total energy: 31540511.72659812
[2022-04-08 04:52:15.357659]Total energy: 31667000.909177717
[2022-04-08 04:53:17.817492]Total energy: 31575426.96263818
[2022-04-08 04:54:21.401218]Total energy: 31507699.09047529
[2022-04-08 04:55:17.486422]Total energy: 31644839.356892783
[2022-04-08 04:56:08.818553]Total energy: 31559565.688755754
[2022-04-08 04:57:00.361407]Total energy: 31599840.538815722
[2022-04-08 04:57:50.887809]Total energy: 31639425.071206987
[2022-04-08 04:58:41.924487]Total energy: 31532354.212860633
[2022-04-08 04:59:32.500273]Total energy: 31526882.233737726
[2022-04-08 05:00:29.328685]Total energy: 31732646.986460168
[2022-04-08 05:01:20.180361]Total energy: 31661627.419427514
[2022-04-08 05:02:11.772676]Total energy: 31517532.128830414
[2022-04-08 05:03:02.174920]Total energy: 31588328.5358795
[2022-04-08 05:03:53.325447]Total energy: 31684630.756173987
[2022-04-08 05:04:44.614221]Total energy: 31668990.170893084
[2022-04-08 05:05:39.459672]Total energy: 31573945.09853624
[2022-04-08 05:06:30.006934]Total energy: 31584273.25292855
[2022-04-08 05:07:20.168809]Total energy: 31615975.708875347
[2022-04-08 05:08:11.029912]Total energy: 31585186.736920986
[2022-04-08 05:09:01.487797]Total energy: 31622794.953954592
[2022-04-08 05:09:51.677893]Total energy: 31598309.74067194
[2022-04-08 05:10:50.130133]Total energy: 31591612.25214326
[2022-04-08 05:11:57.107924]Total energy: 31460074.07926874
[2022-04-08 05:12:56.267062]Total energy: 31374572.306014124
[2022-04-08 05:13:47.329374]Total energy: 31455481.429787777
[2022-04-08 05:14:38.812289]Total energy: 31473598.536012404
[2022-04-08 05:15:28.887919]Total energy: 31329088.530009188
[2022-04-08 05:16:19.168290]Total energy: 31412599.692279
[2022-04-08 05:17:11.341709]Total energy: 31419451.51242488
[2022-04-08 05:18:03.628268]Total energy: 31403531.187150113
[2022-04-08 05:18:54.137876]Total energy: 31404325.739135593
[2022-04-08 05:19:46.098355]Total energy: 31488569.790174082
[2022-04-08 05:20:43.399744]Total energy: 31501946.76299603
[2022-04-08 05:21:38.283276]Total energy: 31506779.546481922
[2022-04-08 05:22:29.263113]Total energy: 31311472.704331473
[2022-04-08 05:23:19.634606]Total energy: 31604932.425013233
[2022-04-08 05:24:10.128283]Total energy: 31657191.312149286
[2022-04-08 05:25:00.480331]Total energy: 31608356.400173694
[2022-04-08 05:25:50.695712]Total energy: 31543421.338028975
[2022-04-08 05:26:42.012584]Total energy: 31609029.72880086
[2022-04-08 05:27:33.165259]Total energy: 31649987.446607087
[2022-04-08 05:28:23.821739]Total energy: 31665489.631766953
[2022-04-08 05:29:15.253948]Total energy: 31599795.54978995
[2022-04-08 05:30:06.787918]Total energy: 31698819.095095165
[2022-04-08 05:31:06.760689]Total energy: 31570779.967609722
[2022-04-08 05:32:04.063775]Total energy: 31688113.079755343
[2022-04-08 05:32:56.230755]Total energy: 31641278.52834804
[2022-04-08 05:33:47.753650]Total energy: 31595304.947514426
[2022-04-08 05:34:38.742330]Total energy: 31562866.293569833
[2022-04-08 05:35:36.572546]Total energy: 31633329.05542008
[2022-04-08 05:36:27.207795]Total energy: 31555348.37093113
[2022-04-08 05:37:20.025865]Total energy: 31786400.422496516
[2022-04-08 05:38:11.559630]Total energy: 31564267.497668434
[2022-04-08 05:39:02.080754]Total energy: 31569815.093612812
[2022-04-08 05:39:53.181768]Total energy: 31559874.950034924
[2022-04-08 05:41:02.835284]Total energy: 31618774.748910904
[2022-04-08 05:42:24.548833]Total energy: 31665941.10878291
[2022-04-08 05:43:28.283970]Total energy: 31626284.33992566
[2022-04-08 05:44:32.018468]Total energy: 31669916.425840758
[2022-04-08 05:45:23.599417]Total energy: 31627918.516097717
[2022-04-08 05:46:15.649089]Total energy: 31668347.25546174
[2022-04-08 05:47:08.492591]Total energy: 31660342.068146206
[2022-04-08 05:48:00.030151]Total energy: 31523860.13438812
[2022-04-08 05:48:49.435898]Total energy: 31591512.757289216
[2022-04-08 05:49:41.127508]Total energy: 31697157.954463348
[2022-04-08 05:50:38.367182]Total energy: 31740690.002331436
[2022-04-08 05:51:41.808125]Total energy: 31659354.608811356
[2022-04-08 05:52:47.401126]Total energy: 31582865.292814873
[2022-04-08 05:53:42.887424]Total energy: 31647766.23390666
[2022-04-08 05:54:34.948854]Total energy: 31612227.3183035
[2022-04-08 05:55:25.124821]Total energy: 31535936.42294962
[2022-04-08 05:56:15.963795]Total energy: 31658519.9177925
[2022-04-08 05:57:05.894367]Total energy: 31691878.820466757
[2022-04-08 05:57:55.757983]Total energy: 31590411.97654352
[2022-04-08 05:58:46.356368]Total energy: 31584481.507515233
[2022-04-08 05:59:38.052521]Total energy: 31619711.159241024
[2022-04-08 06:00:38.875630]Total energy: 31567817.30948734
[2022-04-08 06:01:41.866856]Total energy: 31647242.70477322
[2022-04-08 06:02:36.090850]Total energy: 31770356.640845217
[2022-04-08 06:03:29.784698]Total energy: 31711347.578063786
[2022-04-08 06:04:23.300047]Total energy: 31595554.445162345
[2022-04-08 06:05:15.962151]Total energy: 31627246.79424764
[2022-04-08 06:06:09.847468]Total energy: 31698351.98904968
[2022-04-08 06:07:02.922730]Total energy: 31552577.27453981
[2022-04-08 06:07:55.977603]Total energy: 31657693.52976522
[2022-04-08 06:08:51.537359]Total energy: 31594490.72146215
[2022-04-08 06:09:45.713327]Total energy: 31634800.50219734
[2022-04-08 06:10:47.076642]Total energy: 31741949.253854536
[2022-04-08 06:11:42.977193]Total energy: 31716286.480567314
[2022-04-08 06:12:35.506481]Total energy: 31585055.020476148
[2022-04-08 06:13:28.370857]Total energy: 31648650.39349328
[2022-04-08 06:14:21.464565]Total energy: 31604958.960003555
[2022-04-08 06:15:28.853336]Total energy: 31663327.591259364
[2022-04-08 06:16:27.438485]Total energy: 31728979.513038024
[2022-04-08 06:17:18.312654]Total energy: 31600051.557163317
[2022-04-08 06:18:09.259650]Total energy: 31675476.323897086
[2022-04-08 06:19:02.644157]Total energy: 31653283.976573914
[2022-04-08 06:19:51.833739]Total energy: 31617836.910237882
[2022-04-08 06:20:49.739896]Total energy: 31691649.939907756
[2022-04-08 06:21:40.335650]Total energy: 31604600.07825206
[2022-04-08 06:22:31.553642]Total energy: 31600038.585191377
[2022-04-08 06:24:15.196215]Total energy: 31623314.833448827
[2022-04-08 06:25:16.876272]Total energy: 31614366.410910625
[2022-04-08 06:26:19.171051]Total energy: 31726189.788990386
[2022-04-08 06:27:19.751932]Total energy: 31662772.846895248
[2022-04-08 06:28:23.251133]Total energy: 31652599.70838278
[2022-04-08 06:29:27.344928]Total energy: 31539882.325963568
[2022-04-08 06:30:29.944240]Total energy: 31531067.616358973
[2022-04-08 06:31:32.279941]Total energy: 31535931.593444865
[2022-04-08 06:32:33.968686]Total energy: 31560686.049071744
[2022-04-08 06:33:47.719786]Total energy: 31561024.8370582
[2022-04-08 06:35:04.833141]Total energy: 31624507.162128165
[2022-04-08 06:36:11.166072]Total energy: 31634690.587199394
[2022-04-08 06:37:19.946167]Total energy: 31716277.403006814
[2022-04-08 06:38:39.081720]Total energy: 31555183.73023238
[2022-04-08 06:39:50.874654]Total energy: 31698056.361756835
[2022-04-08 06:41:01.775648]Total energy: 31736464.847957015
[2022-04-08 06:42:21.328521]Total energy: 31453611.85311444
[2022-04-08 06:43:37.005394]Total energy: 31684554.731192008
[2022-04-08 06:44:40.489626]Total energy: 31574893.668580916
[2022-04-08 06:45:55.201330]Total energy: 31611445.92143377
[2022-04-08 06:47:11.471997]Total energy: 31639437.07608819
[2022-04-08 06:48:19.349234]Total energy: 31512622.347894326
[2022-04-08 06:49:30.201591]Total energy: 31533328.737084668
[2022-04-08 06:50:52.251376]Total energy: 31538441.73054086
[2022-04-08 06:52:07.532627]Total energy: 31510225.72761486
[2022-04-08 06:53:25.159922]Total energy: 31510732.404911656
[2022-04-08 06:54:51.565087]Total energy: 31465326.262549385
[2022-04-08 06:56:06.096841]Total energy: 31620123.276055507
[2022-04-08 06:57:22.770514]Total energy: 31553451.07064071
[2022-04-08 06:58:37.888884]Total energy: 31585205.70970774
[2022-04-08 06:59:42.827095]Total energy: 31512935.798300836
[2022-04-08 07:01:16.843443]Total energy: 31527042.64094393
[2022-04-08 07:02:38.486356]Total energy: 31489813.95413269
[2022-04-08 07:03:51.054784]Total energy: 31643109.520210825
[2022-04-08 07:05:08.948308]Total energy: 31544458.20792742
[2022-04-08 07:06:12.985848]Total energy: 31565332.925906982
[2022-04-08 07:07:17.464966]Total energy: 31415202.164607838
[2022-04-08 07:08:20.733164]Total energy: 31560670.213945355
[2022-04-08 07:09:25.175119]Total energy: 31525166.35119974
[2022-04-08 07:10:49.207362]Total energy: 31482787.390595544
[2022-04-08 07:12:05.353308]Total energy: 31642821.759475954
[2022-04-08 07:13:09.619860]Total energy: 31648917.855985373
[2022-04-08 07:14:13.716573]Total energy: 31505379.658773843
[2022-04-08 07:15:17.612479]Total energy: 31500448.838149495
[2022-04-08 07:16:22.338815]Total energy: 31573195.095309306
[2022-04-08 07:17:26.381376]Total energy: 31492836.886632793
[2022-04-08 07:18:30.007024]Total energy: 31486325.69339381
[2022-04-08 07:19:33.879835]Total energy: 31496492.495240156
[2022-04-08 07:20:52.709652]Total energy: 31561952.327973984
[2022-04-08 07:22:04.084259]Total energy: 31553389.050681856
[2022-04-08 07:23:08.326083]Total energy: 31581931.152346283
[2022-04-08 07:24:11.657641]Total energy: 31604493.905692544
[2022-04-08 07:25:17.160410]Total energy: 31574960.186042972
[2022-04-08 07:26:20.406117]Total energy: 31474679.292183306
[2022-04-08 07:27:23.244330]Total energy: 31680540.808202557
[2022-04-08 07:28:26.047341]Total energy: 31470090.812317923
[2022-04-08 07:29:29.457243]Total energy: 31535185.533212993
[2022-04-08 07:30:41.257515]Total energy: 31463361.22948436
[2022-04-08 07:31:58.943598]Total energy: 31563014.1903163
[2022-04-08 07:33:11.349017]Total energy: 31529643.319308028
[2022-04-08 07:34:17.683639]Total energy: 31537263.34216605
[2022-04-08 07:35:20.920090]Total energy: 31504134.630818415
[2022-04-08 07:36:23.159247]Total energy: 31504653.04458555
[2022-04-08 07:37:25.857028]Total energy: 31571108.169566676
