initial: 108 - optimal_only_seed
[2022-04-09 17:50:42.397533]Total energy: 50732364.83363191
[2022-04-09 17:51:59.885103]Total energy: 50695277.24339195
[2022-04-09 17:53:11.695920]Total energy: 50632645.53758184
[2022-04-09 17:54:13.947758]Total energy: 50676153.65638197
[2022-04-09 17:55:15.281070]Total energy: 50659556.897264555
[2022-04-09 17:56:16.303874]Total energy: 50668976.19465928
[2022-04-09 17:57:17.579407]Total energy: 50735324.13233972
[2022-04-09 17:58:18.959221]Total energy: 50699563.59918526
[2022-04-09 17:59:20.217622]Total energy: 50688074.33030573
[2022-04-09 18:00:23.977040]Total energy: 50635586.821815535
[2022-04-09 18:01:38.670864]Total energy: 50703301.68017354
[2022-04-09 18:02:44.407824]Total energy: 50723661.616965346
[2022-04-09 18:03:46.214692]Total energy: 50649912.423369
[2022-04-09 18:04:47.000188]Total energy: 50698849.015936375
[2022-04-09 18:05:48.145722]Total energy: 50730006.51571766
[2022-04-09 18:06:53.881797]Total energy: 50623373.02734581
[2022-04-09 18:08:03.257271]Total energy: 50775962.64123254
[2022-04-09 18:09:05.161047]Total energy: 50646127.42657993
[2022-04-09 18:10:07.301539]Total energy: 50660770.31863714
[2022-04-09 18:11:10.237267]Total energy: 50659330.29269152
[2022-04-09 18:12:12.701605]Total energy: 50694568.152752034
[2022-04-09 18:13:12.140280]Total energy: 50614511.88882216
[2022-04-09 18:14:13.254022]Total energy: 50738084.606707886
[2022-04-09 18:15:14.387897]Total energy: 50724316.62635186
[2022-04-09 18:16:15.172533]Total energy: 50702966.83316074
[2022-04-09 18:17:17.149687]Total energy: 50762580.72134126
[2022-04-09 18:18:18.457357]Total energy: 50625836.49710172
[2022-04-09 18:19:19.654853]Total energy: 50612543.342811055
[2022-04-09 18:20:20.565293]Total energy: 50730395.17858848
[2022-04-09 18:21:38.638156]Total energy: 50732362.13002993
[2022-04-09 18:22:47.147143]Total energy: 50707390.706740856
[2022-04-09 18:23:50.246234]Total energy: 50656570.355391644
[2022-04-09 18:24:50.966187]Total energy: 50766310.61584672
[2022-04-09 18:26:02.092504]Total energy: 50655978.0144814
[2022-04-09 18:27:07.971929]Total energy: 50626184.907168835
[2022-04-09 18:28:07.876961]Total energy: 50698158.68921605
[2022-04-09 18:29:07.915722]Total energy: 50696118.043763414
[2022-04-09 18:30:15.118738]Total energy: 50687184.5469802
[2022-04-09 18:31:38.977139]Total energy: 50644682.34017085
[2022-04-09 18:32:52.489660]Total energy: 50747720.36749661
[2022-04-09 18:33:58.621641]Total energy: 50656541.17704092
[2022-04-09 18:35:02.643759]Total energy: 50721345.21124727
[2022-04-09 18:36:03.281660]Total energy: 50727312.51513515
[2022-04-09 18:37:03.860568]Total energy: 50654723.94642159
[2022-04-09 18:38:06.430608]Total energy: 50700985.97706776
[2022-04-09 18:39:07.538197]Total energy: 50766992.90047702
[2022-04-09 18:40:08.433604]Total energy: 50706022.056359775
[2022-04-09 18:41:29.113391]Total energy: 50718181.379685566
[2022-04-09 18:42:40.112467]Total energy: 50726145.33957735
[2022-04-09 18:43:42.097970]Total energy: 50671874.723357014
[2022-04-09 18:44:54.508383]Total energy: 50649220.8755798
[2022-04-09 18:45:56.658947]Total energy: 50639536.08721014
[2022-04-09 18:46:57.183557]Total energy: 50651508.56012849
[2022-04-09 18:47:56.636183]Total energy: 50696773.97550357
[2022-04-09 18:48:58.229481]Total energy: 50698761.902649045
[2022-04-09 18:49:57.817515]Total energy: 50714167.903592005
[2022-04-09 18:51:47.482711]Total energy: 50741892.12833607
[2022-04-09 18:53:04.474913]Total energy: 50675560.99628452
[2022-04-09 18:54:05.576567]Total energy: 50670948.91497102
[2022-04-09 18:55:06.674204]Total energy: 50710219.61361525
[2022-04-09 18:56:07.270518]Total energy: 50623049.28204165
[2022-04-09 18:57:08.794023]Total energy: 50665184.56153034
[2022-04-09 18:58:10.081310]Total energy: 50688325.68982599
[2022-04-09 18:59:11.651393]Total energy: 50677182.63328378
[2022-04-09 19:00:12.777263]Total energy: 50677199.724232875
[2022-04-09 19:01:44.929885]Total energy: 50740269.661225684
[2022-04-09 19:03:11.769187]Total energy: 50704977.102191545
[2022-04-09 19:04:26.355702]Total energy: 50692504.1923558
[2022-04-09 19:05:29.366447]Total energy: 50713692.70442146
[2022-04-09 19:06:29.395087]Total energy: 50727487.38103442
[2022-04-09 19:07:30.748627]Total energy: 50724848.077207305
[2022-04-09 19:08:31.550382]Total energy: 50714780.70973124
[2022-04-09 19:09:32.951121]Total energy: 50687193.443130456
[2022-04-09 19:10:55.540356]Total energy: 50672528.354040846
[2022-04-09 19:12:08.229776]Total energy: 50713930.73962328
[2022-04-09 19:13:14.987367]Total energy: 50720242.49613429
[2022-04-09 19:14:21.295596]Total energy: 50746754.315429896
[2022-04-09 19:15:23.787410]Total energy: 50631109.631715804
[2022-04-09 19:16:24.985017]Total energy: 50766651.20453117
[2022-04-09 19:18:44.562417]Total energy: 50670853.65509516
[2022-04-09 19:20:19.274621]Total energy: 50644070.12167574
[2022-04-09 19:21:45.603815]Total energy: 50671581.51731818
[2022-04-09 19:22:50.128122]Total energy: 50680509.38317567
[2022-04-09 19:23:51.090986]Total energy: 50668300.59916614
[2022-04-09 19:24:50.384002]Total energy: 50707277.12268795
[2022-04-09 19:25:51.643665]Total energy: 50696429.89801388
[2022-04-09 19:26:52.276729]Total energy: 50661195.394322544
[2022-04-09 19:27:53.362352]Total energy: 50683788.59861593
[2022-04-09 19:28:54.383339]Total energy: 50671613.39993212
[2022-04-09 19:29:57.268610]Total energy: 50679229.80624638
[2022-04-09 19:31:19.720841]Total energy: 50658041.78236959
[2022-04-09 19:32:34.874644]Total energy: 50646889.383933075
[2022-04-09 19:33:43.275164]Total energy: 50648982.84569196
[2022-04-09 19:34:58.362116]Total energy: 50672846.73627729
[2022-04-09 19:36:05.168318]Total energy: 50668812.99003896
[2022-04-09 19:37:06.101307]Total energy: 50687539.961946495
[2022-04-09 19:38:07.270129]Total energy: 50690112.99274998
[2022-04-09 19:39:09.296980]Total energy: 50721547.83347598
[2022-04-09 19:40:29.701034]Total energy: 50695884.48447075
[2022-04-09 19:41:38.544650]Total energy: 50661640.13737664
[2022-04-09 19:42:40.071051]Total energy: 50708877.28610637
[2022-04-09 19:43:40.248737]Total energy: 50663827.82822917
[2022-04-09 19:44:41.336055]Total energy: 50688062.428969204
[2022-04-09 19:45:42.714346]Total energy: 50668617.771774866
[2022-04-09 19:46:44.240573]Total energy: 50759859.37231054
[2022-04-09 19:47:44.707916]Total energy: 50718176.58619346
[2022-04-09 19:48:46.071271]Total energy: 50678689.99795208
[2022-04-09 19:49:47.675700]Total energy: 50637449.642890885
[2022-04-09 19:51:07.931861]Total energy: 50731763.241005674
[2022-04-09 19:52:22.982836]Total energy: 50723826.56230763
[2022-04-09 19:53:32.822498]Total energy: 50670905.536422804
[2022-04-09 19:54:43.503663]Total energy: 50643757.879175946
[2022-04-09 19:55:47.532759]Total energy: 50687211.02972581
[2022-04-09 19:56:49.727410]Total energy: 50681433.98128353
[2022-04-09 19:57:50.472350]Total energy: 50675324.10384248
[2022-04-09 19:58:57.965678]Total energy: 50723059.65729521
[2022-04-09 20:00:08.225587]Total energy: 50684285.91415025
[2022-04-09 20:01:19.460163]Total energy: 50697976.93725877
[2022-04-09 20:02:21.278324]Total energy: 50636157.97047457
[2022-04-09 20:03:22.128682]Total energy: 50681743.39347815
[2022-04-09 20:04:23.291401]Total energy: 50667801.88745019
[2022-04-09 20:05:23.818511]Total energy: 50642714.7117293
[2022-04-09 20:06:25.112634]Total energy: 50715407.783603296
[2022-04-09 20:07:26.377250]Total energy: 50677358.61384248
[2022-04-09 20:08:28.254182]Total energy: 50696415.21350473
[2022-04-09 20:09:29.756811]Total energy: 50638864.69439264
[2022-04-09 20:11:04.091518]Total energy: 50697813.099358164
[2022-04-09 20:12:35.067411]Total energy: 50750049.80320099
[2022-04-09 20:13:54.297800]Total energy: 50668714.39080525
[2022-04-09 20:15:04.645900]Total energy: 50659338.667305194
[2022-04-09 20:16:19.831061]Total energy: 50709675.28829799
[2022-04-09 20:17:25.994188]Total energy: 50652486.546337955
[2022-04-09 20:18:39.658553]Total energy: 50676214.798024125
[2022-04-09 20:19:43.183479]Total energy: 50683693.96415471
[2022-04-09 20:21:06.802547]Total energy: 50721872.57325629
[2022-04-09 20:22:26.198359]Total energy: 50648704.501714885
[2022-04-09 20:23:33.129763]Total energy: 50723830.295083985
[2022-04-09 20:24:33.145489]Total energy: 50751566.05850048
[2022-04-09 20:25:34.369714]Total energy: 50731732.27379932
[2022-04-09 20:26:35.759192]Total energy: 50644569.8690279
[2022-04-09 20:27:36.289076]Total energy: 50699608.9705358
[2022-04-09 20:28:37.775981]Total energy: 50656605.46145174
[2022-04-09 20:29:38.948613]Total energy: 50715112.65255784
[2022-04-09 20:31:01.880218]Total energy: 50724128.337597206
[2022-04-09 20:32:07.516721]Total energy: 50755955.649340004
[2022-04-09 20:33:09.140654]Total energy: 50667356.77260773
[2022-04-09 20:34:16.250761]Total energy: 50679147.205770634
[2022-04-09 20:35:17.904173]Total energy: 50724863.67267666
[2022-04-09 20:36:21.183431]Total energy: 50682526.28877328
[2022-04-09 20:37:33.576147]Total energy: 50703890.261028975
[2022-04-09 20:38:36.432124]Total energy: 50645078.51276855
[2022-04-09 20:39:37.264393]Total energy: 50710891.247307904
[2022-04-09 20:40:57.396473]Total energy: 50707687.11175109
[2022-04-09 20:42:22.769742]Total energy: 50702959.14990841
[2022-04-09 20:43:43.380668]Total energy: 50720418.771351956
[2022-04-09 20:44:47.355537]Total energy: 50709468.86318111
[2022-04-09 20:45:57.598540]Total energy: 50744586.56255548
[2022-04-09 20:46:58.579268]Total energy: 50712324.517979555
[2022-04-09 20:48:00.084833]Total energy: 50745622.38445234
[2022-04-09 20:49:01.417363]Total energy: 50700843.7132212
[2022-04-09 20:50:01.995925]Total energy: 50699259.235971004
[2022-04-09 20:51:07.730935]Total energy: 50725732.62572799
[2022-04-09 20:52:21.567657]Total energy: 50689146.77873786
[2022-04-09 20:53:34.189069]Total energy: 50670298.09394888
[2022-04-09 20:54:39.303880]Total energy: 50773268.50743151
[2022-04-09 20:55:53.496555]Total energy: 50715111.231231056
[2022-04-09 20:56:57.257164]Total energy: 50656288.52885854
[2022-04-09 20:57:57.557264]Total energy: 50622514.20175903
[2022-04-09 20:58:56.897691]Total energy: 50678263.60510047
[2022-04-09 21:00:01.643752]Total energy: 50719335.70636453
[2022-04-09 21:01:10.850900]Total energy: 50712921.32138368
[2022-04-09 21:02:22.631693]Total energy: 50698597.21008458
[2022-04-09 21:03:34.765715]Total energy: 50727865.73983521
[2022-04-09 21:04:47.652998]Total energy: 50732259.70512333
[2022-04-09 21:06:03.784229]Total energy: 50681616.10068657
[2022-04-09 21:07:14.647914]Total energy: 50681763.43702908
[2022-04-09 21:08:27.782251]Total energy: 50698021.20432914
[2022-04-09 21:09:45.733868]Total energy: 50673989.55644966
[2022-04-09 21:10:52.009650]Total energy: 50710979.38020032
[2022-04-09 21:11:53.034410]Total energy: 50677355.35173463
[2022-04-09 21:12:53.339504]Total energy: 50730899.675550714
[2022-04-09 21:13:53.239005]Total energy: 50693072.331579365
[2022-04-09 21:15:08.308494]Total energy: 50660290.56951795
[2022-04-09 21:16:14.690197]Total energy: 50639713.94786029
[2022-04-09 21:17:14.917156]Total energy: 50700973.20712446
[2022-04-09 21:18:15.254347]Total energy: 50716016.201754704
[2022-04-09 21:19:14.603270]Total energy: 50588159.89761428
[2022-04-09 21:20:16.835768]Total energy: 50712377.61382714
[2022-04-09 21:21:47.205260]Total energy: 50650579.248250015
[2022-04-09 21:23:02.498484]Total energy: 50620764.2813951
[2022-04-09 21:24:11.375389]Total energy: 50679064.021098524
[2022-04-09 21:25:15.465611]Total energy: 50735530.60810273
[2022-04-09 21:26:16.900997]Total energy: 50678557.81754717
[2022-04-09 21:27:18.078931]Total energy: 50685591.296480395
[2022-04-09 21:28:19.001580]Total energy: 50681988.09185029
[2022-04-09 21:29:20.022132]Total energy: 50603568.84769186
[2022-04-09 21:30:29.032397]Total energy: 50677388.42753732
[2022-04-09 21:31:57.979780]Total energy: 50684408.88758458
[2022-04-09 21:33:15.679767]Total energy: 50695557.38603402
[2022-04-09 21:34:41.460670]Total energy: 50665832.36513263
[2022-04-09 21:35:55.729475]Total energy: 50718190.898012266
[2022-04-09 21:37:02.140736]Total energy: 50710872.05349663
[2022-04-09 21:38:02.443183]Total energy: 50762369.62571122
[2022-04-09 21:39:03.758382]Total energy: 50707525.20024696
[2022-04-09 21:40:05.090988]Total energy: 50637748.76180599
[2022-04-09 21:41:28.320739]Total energy: 50694448.84603086
[2022-04-09 21:42:41.232342]Total energy: 50737517.61670361
[2022-04-09 21:43:54.351188]Total energy: 50716342.23413234
[2022-04-09 21:45:02.469745]Total energy: 50765120.61203485
[2022-04-09 21:46:03.737997]Total energy: 50772798.36943302
[2022-04-09 21:47:03.867298]Total energy: 50694887.07135469
[2022-04-09 21:48:04.592727]Total energy: 50689339.93340091
[2022-04-09 21:49:05.640113]Total energy: 50729245.84674363
[2022-04-09 21:50:07.123059]Total energy: 50657959.025666416
[2022-04-09 21:51:28.944411]Total energy: 50705197.6006468
[2022-04-09 21:52:58.878979]Total energy: 50741454.217925824
[2022-04-09 21:54:03.596400]Total energy: 50737759.30336098
[2022-04-09 21:55:03.537898]Total energy: 50711722.18000408
[2022-04-09 21:56:03.026648]Total energy: 50708332.03802085
[2022-04-09 21:57:03.071566]Total energy: 50660304.02636888
[2022-04-09 21:58:05.801820]Total energy: 50701867.543587334
[2022-04-09 21:59:06.339848]Total energy: 50705924.867139824
[2022-04-09 22:00:07.199757]Total energy: 50669097.87781292
[2022-04-09 22:01:16.360893]Total energy: 50778838.961140476
[2022-04-09 22:02:28.748432]Total energy: 50660425.963898495
[2022-04-09 22:03:40.371978]Total energy: 50700317.5454515
[2022-04-09 22:04:54.794684]Total energy: 50690520.41353046
[2022-04-09 22:06:05.335904]Total energy: 50738148.143674836
[2022-04-09 22:07:11.043109]Total energy: 50728810.10960079
[2022-04-09 22:08:12.412066]Total energy: 50685092.236638814
[2022-04-09 22:09:13.665429]Total energy: 50687555.650201425
[2022-04-09 22:10:14.327707]Total energy: 50703927.84806857
[2022-04-09 22:11:45.627389]Total energy: 50749720.042568296
[2022-04-09 22:13:11.631395]Total energy: 50667502.54645264
[2022-04-09 22:14:26.933582]Total energy: 50708364.08603209
[2022-04-09 22:15:25.688642]Total energy: 50672179.36466998
[2022-04-09 22:16:26.671326]Total energy: 50642204.60701711
[2022-04-09 22:17:27.563632]Total energy: 50636007.927252084
[2022-04-09 22:18:33.647843]Total energy: 50673597.25904028
[2022-04-09 22:19:34.151111]Total energy: 50729544.84117425
[2022-04-09 22:21:15.366740]Total energy: 50688411.285216056
[2022-04-09 22:22:35.177516]Total energy: 50694600.45042812
[2022-04-09 22:23:49.711389]Total energy: 50640101.64703912
[2022-04-09 22:24:56.946481]Total energy: 50680689.170883924
[2022-04-09 22:25:58.360070]Total energy: 50709679.67771736
[2022-04-09 22:26:59.856391]Total energy: 50713612.17044185
[2022-04-09 22:28:00.732531]Total energy: 50679311.093694456
[2022-04-09 22:29:02.093082]Total energy: 50761286.82945827
[2022-04-09 22:30:01.967483]Total energy: 50694532.35897567
[2022-04-09 22:31:32.288932]Total energy: 50722505.35694089
[2022-04-09 22:32:51.302929]Total energy: 50697071.49494248
[2022-04-09 22:33:57.637856]Total energy: 50698409.24505532
[2022-04-09 22:34:56.516350]Total energy: 50756634.05614012
[2022-04-09 22:35:57.800734]Total energy: 50668451.5055419
[2022-04-09 22:36:58.401579]Total energy: 50729274.76959783
[2022-04-09 22:37:59.304542]Total energy: 50638820.800030306
[2022-04-09 22:39:00.514671]Total energy: 50665887.06132128
[2022-04-09 22:40:01.649577]Total energy: 50659586.01331827
[2022-04-09 22:41:23.454425]Total energy: 50674847.600445725
[2022-04-09 22:42:43.122056]Total energy: 50743787.90029768
[2022-04-09 22:43:49.466333]Total energy: 50647694.47832655
[2022-04-09 22:44:50.356581]Total energy: 50725541.69119247
[2022-04-09 22:45:51.339547]Total energy: 50643518.6471589
[2022-04-09 22:46:51.947116]Total energy: 50697855.74392799
[2022-04-09 22:47:52.941558]Total energy: 50662778.8230723
[2022-04-09 22:48:53.650242]Total energy: 50750633.85462076
[2022-04-09 22:49:54.669770]Total energy: 50688735.31691327
[2022-04-09 22:51:15.323925]Total energy: 50684722.79413997
[2022-04-09 22:52:20.196630]Total energy: 50780685.391543955
[2022-04-09 22:53:20.523330]Total energy: 50646075.50751677
[2022-04-09 22:54:18.811694]Total energy: 50613281.13201236
[2022-04-09 22:55:19.981589]Total energy: 50639830.74521846
[2022-04-09 22:56:20.639626]Total energy: 50724904.02348949
[2022-04-09 22:57:22.351857]Total energy: 50660745.32336507
[2022-04-09 22:58:23.432508]Total energy: 50726213.77348682
[2022-04-09 22:59:24.404123]Total energy: 50630764.741170034
[2022-04-09 23:00:42.063374]Total energy: 50660186.97727955
[2022-04-09 23:02:03.272038]Total energy: 50675788.311856516
[2022-04-09 23:03:15.922172]Total energy: 50689643.33890338
[2022-04-09 23:04:25.127313]Total energy: 50720865.69371924
[2022-04-09 23:05:34.432174]Total energy: 50674348.71705867
[2022-04-09 23:06:45.162637]Total energy: 50658937.689103805
[2022-04-09 23:07:48.537008]Total energy: 50687272.93342315
[2022-04-09 23:08:51.820876]Total energy: 50720279.8700054
[2022-04-09 23:10:03.489627]Total energy: 50714579.865506485
[2022-04-09 23:11:05.698875]Total energy: 50719459.35530644
[2022-04-09 23:12:05.842085]Total energy: 50636468.77232643
[2022-04-09 23:13:05.682188]Total energy: 50683952.601042055
[2022-04-09 23:14:10.492430]Total energy: 50669070.01225547
[2022-04-09 23:15:11.887463]Total energy: 50668106.6256462
[2022-04-09 23:16:14.414186]Total energy: 50624343.55691921
[2022-04-09 23:17:15.375146]Total energy: 50632509.28415952
[2022-04-09 23:18:15.928757]Total energy: 50718216.62685984
[2022-04-09 23:19:18.160281]Total energy: 50666219.86341257
[2022-04-09 23:20:19.615185]Total energy: 50625217.96078506
[2022-04-09 23:21:29.650418]Total energy: 50682086.3127401
[2022-04-09 23:22:37.534695]Total energy: 50726513.03730077
[2022-04-09 23:23:45.052937]Total energy: 50727261.81892099
[2022-04-09 23:24:56.252356]Total energy: 50688061.12304937
[2022-04-09 23:26:00.403978]Total energy: 50675328.77391987
[2022-04-09 23:27:07.786392]Total energy: 50670456.84221108
[2022-04-09 23:28:16.610596]Total energy: 50660057.65381446
[2022-04-09 23:29:17.923076]Total energy: 50707340.91254355
[2022-04-09 23:30:18.563318]Total energy: 50743153.74162821
[2022-04-09 23:31:34.182173]Total energy: 50742838.66757645
[2022-04-09 23:32:43.957635]Total energy: 50696074.02647744
[2022-04-09 23:33:58.685895]Total energy: 50670589.88331457
[2022-04-09 23:35:15.921041]Total energy: 50681651.36058703
[2022-04-09 23:36:27.220078]Total energy: 50683488.25554663
[2022-04-09 23:37:40.396337]Total energy: 50729973.96435894
[2022-04-09 23:38:53.764417]Total energy: 50727570.084551536
[2022-04-09 23:39:58.152554]Total energy: 50662254.958393045
[2022-04-09 23:41:00.157804]Total energy: 50697412.819422685
[2022-04-09 23:42:01.211109]Total energy: 50689640.11109272
[2022-04-09 23:43:01.726093]Total energy: 50632252.47503607
[2022-04-09 23:44:02.240316]Total energy: 50645402.71440401
[2022-04-09 23:45:05.100109]Total energy: 50661329.86329594
[2022-04-09 23:46:17.317649]Total energy: 50728606.631273374
[2022-04-09 23:47:19.709753]Total energy: 50670425.99144615
[2022-04-09 23:48:20.550175]Total energy: 50717898.86541911
[2022-04-09 23:49:20.051667]Total energy: 50737791.99012832
[2022-04-09 23:50:21.051914]Total energy: 50701125.641777225
[2022-04-09 23:51:28.224277]Total energy: 50763445.87407672
[2022-04-09 23:52:38.036597]Total energy: 50661321.82965355
[2022-04-09 23:53:48.170866]Total energy: 50680686.89717404
[2022-04-09 23:54:50.999926]Total energy: 50604980.503354356
[2022-04-09 23:55:52.690918]Total energy: 50703151.396710955
[2022-04-09 23:56:54.251056]Total energy: 50656091.273793176
[2022-04-09 23:57:56.570430]Total energy: 50801653.45293027
[2022-04-09 23:58:57.512370]Total energy: 50705375.91918102
[2022-04-09 23:59:58.053500]Total energy: 50699148.822978765
[2022-04-10 00:01:03.969427]Total energy: 50684149.664585486
[2022-04-10 00:02:12.904943]Total energy: 50745982.45658292
[2022-04-10 00:03:20.314403]Total energy: 50664363.92877778
[2022-04-10 00:04:41.055480]Total energy: 50678559.37706856
[2022-04-10 00:05:47.278012]Total energy: 50696527.31506934
[2022-04-10 00:06:47.830365]Total energy: 50676068.5704216
[2022-04-10 00:07:47.772037]Total energy: 50680555.10590606
[2022-04-10 00:08:49.072874]Total energy: 50647796.04996626
[2022-04-10 00:09:48.804860]Total energy: 50694779.517110005
[2022-04-10 00:11:10.207321]Total energy: 50710827.82762229
[2022-04-10 00:12:25.059524]Total energy: 50707111.9008676
[2022-04-10 00:13:41.289552]Total energy: 50744819.28891786
[2022-04-10 00:14:56.928949]Total energy: 50688485.527714275
[2022-04-10 00:16:00.560670]Total energy: 50717402.33090509
[2022-04-10 00:17:02.601503]Total energy: 50650626.09129656
[2022-04-10 00:18:03.517685]Total energy: 50662200.786548056
[2022-04-10 00:19:05.121754]Total energy: 50661747.85458103
[2022-04-10 00:20:05.608433]Total energy: 50675556.364070214
[2022-04-10 00:21:42.013894]Total energy: 50621300.25478692
[2022-04-10 00:23:00.364533]Total energy: 50623406.06492474
[2022-04-10 00:24:11.607508]Total energy: 50724230.39582848
[2022-04-10 00:25:23.244773]Total energy: 50682767.30453548
[2022-04-10 00:26:25.360575]Total energy: 50707954.28925929
[2022-04-10 00:27:25.504185]Total energy: 50729983.49756036
[2022-04-10 00:28:26.871521]Total energy: 50694054.65498159
[2022-04-10 00:29:28.493915]Total energy: 50685831.22661332
[2022-04-10 00:30:29.688101]Total energy: 50688404.70894189
[2022-04-10 00:31:30.778277]Total energy: 50677184.97762496
[2022-04-10 00:32:31.138398]Total energy: 50678834.43190034
[2022-04-10 00:33:32.163692]Total energy: 50694476.66788544
[2022-04-10 00:34:33.101676]Total energy: 50751438.43852581
[2022-04-10 00:35:34.806400]Total energy: 50666892.59717895
[2022-04-10 00:36:36.686148]Total energy: 50635557.64054005
[2022-04-10 00:37:37.419633]Total energy: 50703152.25488027
[2022-04-10 00:38:38.920922]Total energy: 50659459.37238148
[2022-04-10 00:39:39.674379]Total energy: 50672992.13726752
[2022-04-10 00:41:18.511500]Total energy: 50714931.17463136
[2022-04-10 00:42:38.814566]Total energy: 50762851.794285476
[2022-04-10 00:43:54.115434]Total energy: 50681145.300643854
[2022-04-10 00:45:00.478264]Total energy: 50684654.58855176
[2022-04-10 00:46:02.626255]Total energy: 50718452.73480502
[2022-04-10 00:47:04.867879]Total energy: 50706322.24955269
[2022-04-10 00:48:05.809342]Total energy: 50754318.89702268
[2022-04-10 00:49:06.836379]Total energy: 50716440.46079409
[2022-04-10 00:50:07.428674]Total energy: 50665964.35821379
[2022-04-10 00:51:33.364908]Total energy: 50723542.45931054
[2022-04-10 00:52:52.166174]Total energy: 50709731.2132979
[2022-04-10 00:54:03.012963]Total energy: 50654414.381695375
[2022-04-10 00:55:21.476133]Total energy: 50700865.607575566
[2022-04-10 00:56:34.105036]Total energy: 50648234.893624894
[2022-04-10 00:57:49.650603]Total energy: 50678804.82721729
[2022-04-10 00:58:58.918810]Total energy: 50743163.54637458
[2022-04-10 01:00:12.555250]Total energy: 50749537.77589161
[2022-04-10 01:01:15.518820]Total energy: 50717751.277846664
[2022-04-10 01:02:16.848427]Total energy: 50722595.662863895
[2022-04-10 01:03:17.033707]Total energy: 50702974.35358262
[2022-04-10 01:04:18.635598]Total energy: 50694906.56717192
[2022-04-10 01:05:20.395732]Total energy: 50690267.05411337
[2022-04-10 01:06:21.597447]Total energy: 50671545.81690722
[2022-04-10 01:07:23.318042]Total energy: 50719798.16305761
[2022-04-10 01:08:25.792748]Total energy: 50644781.18905425
[2022-04-10 01:09:26.694386]Total energy: 50697382.03364563
[2022-04-10 01:10:54.267309]Total energy: 50674426.417030856
[2022-04-10 01:12:14.909040]Total energy: 50649515.07760584
[2022-04-10 01:13:37.821796]Total energy: 50687070.664085135
[2022-04-10 01:14:50.592030]Total energy: 50708576.007482745
[2022-04-10 01:16:01.283851]Total energy: 50691639.30457976
[2022-04-10 01:17:04.828040]Total energy: 50612095.471694544
[2022-04-10 01:18:05.361056]Total energy: 50658311.9958129
[2022-04-10 01:19:19.980639]Total energy: 50633028.375590846
[2022-04-10 01:20:26.285674]Total energy: 50621921.930711135
[2022-04-10 01:21:26.739686]Total energy: 50622224.53283951
[2022-04-10 01:22:27.213971]Total energy: 50696700.35215549
[2022-04-10 01:23:26.922639]Total energy: 50681560.16955108
[2022-04-10 01:24:28.809776]Total energy: 50624082.98610472
[2022-04-10 01:25:29.949794]Total energy: 50665655.9527025
[2022-04-10 01:26:30.965964]Total energy: 50685619.290817864
[2022-04-10 01:27:33.662467]Total energy: 50701709.92315759
[2022-04-10 01:28:35.101110]Total energy: 50708061.586549595
[2022-04-10 01:29:38.711644]Total energy: 50725755.750201
[2022-04-10 01:30:57.116971]Total energy: 50702330.6501991
[2022-04-10 01:32:20.434704]Total energy: 50679149.6362516
[2022-04-10 01:33:36.132091]Total energy: 50708113.686389744
[2022-04-10 01:34:40.598691]Total energy: 50693764.85743161
[2022-04-10 01:35:41.735150]Total energy: 50749517.138973124
[2022-04-10 01:36:43.008356]Total energy: 50685757.281374745
[2022-04-10 01:37:48.647141]Total energy: 50666578.688891634
[2022-04-10 01:39:04.924921]Total energy: 50689350.92678097
[2022-04-10 01:40:07.829853]Total energy: 50700848.53546127
[2022-04-10 01:41:45.262056]Total energy: 50621226.208951704
[2022-04-10 01:42:50.634946]Total energy: 50717324.48462241
[2022-04-10 01:43:51.983008]Total energy: 50751341.49781333
[2022-04-10 01:44:51.862510]Total energy: 50724546.05457974
[2022-04-10 01:45:53.786763]Total energy: 50681687.65387925
[2022-04-10 01:46:59.025028]Total energy: 50682248.963949494
[2022-04-10 01:48:00.473510]Total energy: 50691031.07862781
[2022-04-10 01:49:01.604040]Total energy: 50712545.837672986
[2022-04-10 01:50:02.006462]Total energy: 50724380.86793576
[2022-04-10 01:51:03.243132]Total energy: 50743286.60238002
[2022-04-10 01:52:04.688924]Total energy: 50748904.89012891
[2022-04-10 01:53:05.962547]Total energy: 50649202.003840186
[2022-04-10 01:54:07.166482]Total energy: 50725237.59759236
[2022-04-10 01:55:09.120062]Total energy: 50728453.29862148
[2022-04-10 01:56:14.874817]Total energy: 50699138.071439564
[2022-04-10 01:57:25.026140]Total energy: 50670604.32508753
[2022-04-10 01:58:26.672528]Total energy: 50599581.29588382
[2022-04-10 01:59:28.700406]Total energy: 50648202.06893567
[2022-04-10 02:00:43.214272]Total energy: 50712213.98723696
[2022-04-10 02:02:09.349536]Total energy: 50756308.55500219
[2022-04-10 02:03:22.784136]Total energy: 50736529.47708112
[2022-04-10 02:04:33.701165]Total energy: 50734840.96749164
[2022-04-10 02:05:46.064650]Total energy: 50691781.38506307
[2022-04-10 02:06:58.549920]Total energy: 50683054.4985478
[2022-04-10 02:08:01.137593]Total energy: 50695456.35689091
[2022-04-10 02:09:03.911089]Total energy: 50674679.6605005
[2022-04-10 02:10:05.321823]Total energy: 50666989.96925328
[2022-04-10 02:11:08.721417]Total energy: 50727661.951959275
[2022-04-10 02:12:10.507421]Total energy: 50640749.63241289
[2022-04-10 02:13:10.802658]Total energy: 50688162.82186109
[2022-04-10 02:14:22.285983]Total energy: 50689440.72701862
