initial: all - diverse_no_blind_all
[2022-04-13 05:25:01.187075]Total energy: 16734731.874746956
[2022-04-13 05:26:12.591251]Total energy: 16735326.6838881
[2022-04-13 05:27:29.516317]Total energy: 16752490.975677945
[2022-04-13 05:28:43.939098]Total energy: 16739989.60271771
[2022-04-13 05:29:55.767107]Total energy: 16729589.249904223
[2022-04-13 05:31:11.997944]Total energy: 16740261.880895887
[2022-04-13 05:32:28.062785]Total energy: 16729471.37920038
[2022-04-13 05:33:40.738584]Total energy: 16748732.264245152
[2022-04-13 05:34:52.575799]Total energy: 16740731.508081065
[2022-04-13 05:36:06.167015]Total energy: 16706222.419214308
[2022-04-13 05:37:17.962311]Total energy: 16740224.936431069
[2022-04-13 05:38:30.599135]Total energy: 16754752.215456145
[2022-04-13 05:39:42.256137]Total energy: 16729215.75899055
[2022-04-13 05:41:01.476138]Total energy: 16733377.180610547
[2022-04-13 05:42:19.096783]Total energy: 16736059.60793526
[2022-04-13 05:43:32.166927]Total energy: 16733633.268430723
[2022-04-13 05:44:43.409400]Total energy: 16721954.902183412
[2022-04-13 05:45:56.621164]Total energy: 16725026.2284206
[2022-04-13 05:47:08.839478]Total energy: 16729372.832959708
[2022-04-13 05:48:21.394659]Total energy: 16734550.776402077
[2022-04-13 05:49:33.549101]Total energy: 16737818.315330008
[2022-04-13 05:50:52.097125]Total energy: 16770881.358126275
[2022-04-13 05:52:06.634545]Total energy: 16721590.457027394
[2022-04-13 05:53:17.605640]Total energy: 16734482.486913186
[2022-04-13 05:54:29.926174]Total energy: 16745962.651319142
[2022-04-13 05:55:47.563419]Total energy: 16726333.328248018
[2022-04-13 05:57:03.889913]Total energy: 16732332.74478697
[2022-04-13 05:58:18.283761]Total energy: 16745727.517961005
[2022-04-13 05:59:30.826034]Total energy: 16726013.586700333
[2022-04-13 06:00:47.971273]Total energy: 16730105.647643764
[2022-04-13 06:02:09.044412]Total energy: 16746099.448559465
[2022-04-13 06:03:22.546337]Total energy: 16726914.437007783
[2022-04-13 06:04:34.437196]Total energy: 16729974.552890882
[2022-04-13 06:05:48.396129]Total energy: 16724602.261848066
[2022-04-13 06:07:01.892198]Total energy: 16722561.317130344
[2022-04-13 06:08:17.259456]Total energy: 16744262.845825082
[2022-04-13 06:09:27.759098]Total energy: 16728183.333130958
[2022-04-13 06:10:47.260499]Total energy: 16722752.202815376
[2022-04-13 06:12:04.902394]Total energy: 16733577.734110141
[2022-04-13 06:13:23.016007]Total energy: 16737376.779971335
[2022-04-13 06:14:33.974447]Total energy: 16735168.98241482
[2022-04-13 06:15:46.027067]Total energy: 16726548.929594995
[2022-04-13 06:17:01.485151]Total energy: 16739013.017082516
[2022-04-13 06:18:16.463996]Total energy: 16731067.643964676
[2022-04-13 06:19:30.845579]Total energy: 16747647.16637276
[2022-04-13 06:20:49.113072]Total energy: 16714376.846403226
[2022-04-13 06:22:02.591299]Total energy: 16727524.328210574
[2022-04-13 06:23:13.811024]Total energy: 16720249.93778311
[2022-04-13 06:24:28.995359]Total energy: 16723550.961193774
[2022-04-13 06:25:47.739585]Total energy: 16748559.912460309
[2022-04-13 06:27:02.774590]Total energy: 16741145.613409257
[2022-04-13 06:28:16.562298]Total energy: 16741407.109233454
[2022-04-13 06:29:28.243406]Total energy: 16749029.838132894
[2022-04-13 06:30:44.848417]Total energy: 16719370.498498984
[2022-04-13 06:32:00.625738]Total energy: 16732615.188241389
[2022-04-13 06:33:17.100919]Total energy: 16702764.521810587
[2022-04-13 06:34:29.702234]Total energy: 16740234.463159466
[2022-04-13 06:35:47.197980]Total energy: 16732379.61142725
[2022-04-13 06:37:00.218446]Total energy: 16738709.804753648
[2022-04-13 06:38:15.175851]Total energy: 16730525.236190531
[2022-04-13 06:39:28.243111]Total energy: 16745293.743590089
[2022-04-13 06:40:47.467571]Total energy: 16750432.224048467
[2022-04-13 06:42:02.469659]Total energy: 16725716.453456128
[2022-04-13 06:43:14.553944]Total energy: 16732312.6893911
[2022-04-13 06:44:28.755172]Total energy: 16726795.067873612
[2022-04-13 06:45:43.521476]Total energy: 16730343.752900451
[2022-04-13 06:46:57.413343]Total energy: 16729499.10451091
[2022-04-13 06:48:11.761992]Total energy: 16724549.268992009
[2022-04-13 06:49:23.910814]Total energy: 16729014.457877496
[2022-04-13 06:50:50.570836]Total energy: 16742869.21714966
[2022-04-13 06:52:07.536088]Total energy: 16726550.518506762
[2022-04-13 06:53:21.663703]Total energy: 16734892.735000627
[2022-04-13 06:54:35.721948]Total energy: 16719765.037079683
[2022-04-13 06:55:51.537587]Total energy: 16744116.527442373
[2022-04-13 06:57:05.347428]Total energy: 16733940.963731091
[2022-04-13 06:58:19.657616]Total energy: 16732996.600198722
[2022-04-13 06:59:33.460953]Total energy: 16725211.005775573
[2022-04-13 07:00:47.693011]Total energy: 16732433.674560934
[2022-04-13 07:02:00.315936]Total energy: 16714009.157546835
[2022-04-13 07:03:13.749113]Total energy: 16737700.664083755
[2022-04-13 07:04:29.582258]Total energy: 16734682.257058073
[2022-04-13 07:05:44.720554]Total energy: 16726657.58566416
[2022-04-13 07:06:58.637401]Total energy: 16730797.054371977
[2022-04-13 07:08:11.216330]Total energy: 16743619.81739211
[2022-04-13 07:09:22.500435]Total energy: 16728051.641096316
[2022-04-13 07:10:44.204850]Total energy: 16716600.055701256
[2022-04-13 07:11:59.961284]Total energy: 16741013.522881538
[2022-04-13 07:13:13.227175]Total energy: 16741521.293238482
[2022-04-13 07:14:26.340812]Total energy: 16740904.038840877
[2022-04-13 07:15:38.991524]Total energy: 16734162.559774855
[2022-04-13 07:16:56.524224]Total energy: 16733244.303562485
[2022-04-13 07:18:14.287240]Total energy: 16736107.43572158
[2022-04-13 07:19:28.590154]Total energy: 16724251.583764752
[2022-04-13 07:20:56.951235]Total energy: 16724791.576209785
[2022-04-13 07:22:16.338321]Total energy: 16740100.21424263
[2022-04-13 07:23:30.916349]Total energy: 16729533.193449482
[2022-04-13 07:24:45.379854]Total energy: 16723969.754763892
[2022-04-13 07:25:59.374039]Total energy: 16731852.790916562
[2022-04-13 07:27:12.633136]Total energy: 16737742.129300047
[2022-04-13 07:28:28.050149]Total energy: 16728355.282098744
[2022-04-13 07:29:44.520084]Total energy: 16728298.24739831
[2022-04-13 07:31:03.044234]Total energy: 16738468.45072696
[2022-04-13 07:32:19.391582]Total energy: 16740642.433960296
[2022-04-13 07:33:37.840099]Total energy: 16722134.129211543
[2022-04-13 07:35:00.323429]Total energy: 16757576.377124777
[2022-04-13 07:36:14.632961]Total energy: 16742266.765012117
[2022-04-13 07:37:28.383944]Total energy: 16750925.222764207
[2022-04-13 07:38:43.011265]Total energy: 16720616.869062807
[2022-04-13 07:39:57.480759]Total energy: 16723622.6803499
[2022-04-13 07:41:13.123892]Total energy: 16716320.905330893
[2022-04-13 07:42:26.996264]Total energy: 16736916.501116369
[2022-04-13 07:43:40.280431]Total energy: 16710467.290960625
[2022-04-13 07:44:52.995828]Total energy: 16733829.387218777
[2022-04-13 07:46:08.431119]Total energy: 16726976.097851751
[2022-04-13 07:47:23.492547]Total energy: 16721757.585730543
[2022-04-13 07:48:37.770791]Total energy: 16726315.726992218
[2022-04-13 07:49:58.153750]Total energy: 16735012.272424161
[2022-04-13 07:51:14.753575]Total energy: 16737685.291895164
[2022-04-13 07:52:28.234089]Total energy: 16721333.894329157
[2022-04-13 07:53:41.622917]Total energy: 16731472.546363367
[2022-04-13 07:55:00.001411]Total energy: 16747521.94352303
[2022-04-13 07:56:16.975227]Total energy: 16723952.608892761
[2022-04-13 07:57:32.503147]Total energy: 16724599.106600901
[2022-04-13 07:58:46.962924]Total energy: 16707343.472043734
[2022-04-13 08:00:05.848766]Total energy: 16735915.327192727
[2022-04-13 08:01:21.556774]Total energy: 16714540.380708834
[2022-04-13 08:02:35.212206]Total energy: 16738374.497968191
[2022-04-13 08:03:48.805680]Total energy: 16733720.32206773
[2022-04-13 08:05:01.653100]Total energy: 16739244.617339702
[2022-04-13 08:06:17.518149]Total energy: 16730874.260109844
[2022-04-13 08:07:31.377371]Total energy: 16735668.696420537
[2022-04-13 08:08:44.846295]Total energy: 16734213.552815331
[2022-04-13 08:09:58.699756]Total energy: 16722130.008230302
[2022-04-13 08:11:15.168451]Total energy: 16740008.253907189
[2022-04-13 08:12:31.854329]Total energy: 16743616.026989283
[2022-04-13 08:13:49.841465]Total energy: 16708324.894269485
[2022-04-13 08:15:05.376863]Total energy: 16728618.153295182
[2022-04-13 08:16:18.949064]Total energy: 16724331.317809412
[2022-04-13 08:17:34.815256]Total energy: 16713515.397258885
[2022-04-13 08:18:50.678860]Total energy: 16708303.919354962
[2022-04-13 08:20:05.080107]Total energy: 16733912.56581024
[2022-04-13 08:21:22.608310]Total energy: 16721461.253038865
[2022-04-13 08:22:37.574563]Total energy: 16717057.14314395
[2022-04-13 08:23:52.680215]Total energy: 16740450.579615276
[2022-04-13 08:25:05.131027]Total energy: 16744955.998308677
[2022-04-13 08:26:17.154985]Total energy: 16747334.941388914
[2022-04-13 08:27:28.883088]Total energy: 16736945.152242258
[2022-04-13 08:28:46.210442]Total energy: 16724155.09055638
[2022-04-13 08:30:00.303143]Total energy: 16718493.379805095
[2022-04-13 08:31:18.803563]Total energy: 16748003.169518288
[2022-04-13 08:32:30.633230]Total energy: 16722663.797706388
[2022-04-13 08:33:42.794810]Total energy: 16732932.047185993
[2022-04-13 08:35:02.441312]Total energy: 16734305.719507458
[2022-04-13 08:36:16.497834]Total energy: 16750085.39729062
[2022-04-13 08:37:31.420188]Total energy: 16737136.59697307
[2022-04-13 08:38:44.008477]Total energy: 16727390.92549189
[2022-04-13 08:39:57.500510]Total energy: 16750495.818526922
[2022-04-13 08:41:14.634029]Total energy: 16739782.682711728
[2022-04-13 08:42:33.063338]Total energy: 16736462.38611084
[2022-04-13 08:43:45.173824]Total energy: 16732204.52389824
[2022-04-13 08:44:58.465473]Total energy: 16732900.591452466
[2022-04-13 08:46:13.481410]Total energy: 16732932.288645752
[2022-04-13 08:47:29.394232]Total energy: 16730434.387926724
[2022-04-13 08:48:41.069433]Total energy: 16744524.639417663
[2022-04-13 08:49:57.196363]Total energy: 16725681.466401985
[2022-04-13 08:51:12.301610]Total energy: 16745159.127051143
[2022-04-13 08:52:27.535168]Total energy: 16721018.797077931
[2022-04-13 08:53:42.475000]Total energy: 16714545.546927808
[2022-04-13 08:54:58.222637]Total energy: 16727046.135500906
[2022-04-13 08:56:10.533528]Total energy: 16718915.73375628
[2022-04-13 08:57:22.830839]Total energy: 16731657.189721385
[2022-04-13 08:58:37.957080]Total energy: 16725354.012075264
[2022-04-13 08:59:52.946834]Total energy: 16725647.897639612
[2022-04-13 09:01:06.415370]Total energy: 16722115.266330028
[2022-04-13 09:02:18.683072]Total energy: 16721687.825951267
[2022-04-13 09:03:32.859704]Total energy: 16730982.23735015
[2022-04-13 09:04:52.500404]Total energy: 16728458.445992505
[2022-04-13 09:06:08.111069]Total energy: 16748927.454695757
[2022-04-13 09:07:19.401878]Total energy: 16730334.90799781
[2022-04-13 09:08:30.250431]Total energy: 16726345.371786367
[2022-04-13 09:09:44.631109]Total energy: 16728698.517977241
[2022-04-13 09:10:56.490155]Total energy: 16739159.98940324
[2022-04-13 09:12:08.557443]Total energy: 16712432.21107834
[2022-04-13 09:13:26.630117]Total energy: 16725807.198391477
[2022-04-13 09:14:39.004002]Total energy: 16716588.350352647
[2022-04-13 09:15:56.806115]Total energy: 16744513.768020265
[2022-04-13 09:17:17.185209]Total energy: 16735945.920660924
[2022-04-13 09:18:37.188434]Total energy: 16730045.838189242
[2022-04-13 09:19:56.084279]Total energy: 16722640.421464674
[2022-04-13 09:21:25.967741]Total energy: 16742016.737814512
[2022-04-13 09:22:46.864081]Total energy: 16738004.322362421
[2022-04-13 09:24:03.657101]Total energy: 16718627.016130224
[2022-04-13 09:25:21.426677]Total energy: 16718903.805596117
[2022-04-13 09:26:39.614888]Total energy: 16735621.684042513
[2022-04-13 09:27:55.376736]Total energy: 16739355.735350635
[2022-04-13 09:29:15.925323]Total energy: 16739879.382470945
[2022-04-13 09:30:39.499427]Total energy: 16727595.38530759
[2022-04-13 09:31:59.433129]Total energy: 16727866.424146505
[2022-04-13 09:33:19.208558]Total energy: 16749302.885504453
[2022-04-13 09:34:36.135486]Total energy: 16734175.765261328
[2022-04-13 09:35:53.581643]Total energy: 16743558.075919615
[2022-04-13 09:37:10.092800]Total energy: 16720346.42753033
[2022-04-13 09:38:27.274037]Total energy: 16737948.88013647
[2022-04-13 09:39:46.726837]Total energy: 16725988.440406982
[2022-04-13 09:41:04.468673]Total energy: 16721883.576450814
[2022-04-13 09:42:22.634430]Total energy: 16726246.768829651
[2022-04-13 09:43:39.979868]Total energy: 16733999.22190169
[2022-04-13 09:44:58.314078]Total energy: 16727968.101861347
[2022-04-13 09:46:17.458794]Total energy: 16729547.2435938
[2022-04-13 09:47:36.535569]Total energy: 16710563.717784986
[2022-04-13 09:48:53.999412]Total energy: 16726537.381932514
[2022-04-13 09:50:10.592776]Total energy: 16725097.057195332
[2022-04-13 09:51:40.586885]Total energy: 16744519.183066199
[2022-04-13 09:52:58.916974]Total energy: 16726276.159992097
[2022-04-13 09:54:16.318682]Total energy: 16733204.898222165
[2022-04-13 09:55:37.351064]Total energy: 16732042.189102437
[2022-04-13 09:56:54.909642]Total energy: 16753643.383991646
[2022-04-13 09:58:17.218691]Total energy: 16718233.66727824
[2022-04-13 09:59:37.988271]Total energy: 16743960.80315475
[2022-04-13 10:00:58.326565]Total energy: 16728636.321460722
[2022-04-13 10:02:16.610964]Total energy: 16736842.561725175
[2022-04-13 10:03:36.007792]Total energy: 16727148.560012482
[2022-04-13 10:04:58.109570]Total energy: 16749954.588929102
[2022-04-13 10:06:18.070502]Total energy: 16743412.216923986
[2022-04-13 10:07:37.544342]Total energy: 16735132.088799587
[2022-04-13 10:08:49.213831]Total energy: 16743085.590234565
[2022-04-13 10:10:02.029347]Total energy: 16728938.054739704
[2022-04-13 10:11:25.174137]Total energy: 16722122.07327694
[2022-04-13 10:12:37.366381]Total energy: 16724532.4559389
[2022-04-13 10:13:52.062633]Total energy: 16717132.039885594
[2022-04-13 10:15:04.743413]Total energy: 16731526.14205372
[2022-04-13 10:16:16.590276]Total energy: 16724197.68603524
[2022-04-13 10:17:27.832399]Total energy: 16728385.626955872
[2022-04-13 10:18:38.133279]Total energy: 16726051.578639118
[2022-04-13 10:19:52.180481]Total energy: 16737585.112236261
[2022-04-13 10:21:09.109834]Total energy: 16736963.432994919
[2022-04-13 10:22:20.581790]Total energy: 16741628.228001792
[2022-04-13 10:23:33.731785]Total energy: 16727903.709802512
[2022-04-13 10:24:45.654478]Total energy: 16716363.507825874
[2022-04-13 10:25:56.797244]Total energy: 16743395.20106756
[2022-04-13 10:27:13.429812]Total energy: 16726742.329335291
[2022-04-13 10:28:27.014064]Total energy: 16726060.135190446
[2022-04-13 10:29:38.214688]Total energy: 16720914.559965689
[2022-04-13 10:30:49.019811]Total energy: 16709251.951306093
[2022-04-13 10:32:01.812822]Total energy: 16739394.327416774
[2022-04-13 10:33:14.263759]Total energy: 16727721.837057158
[2022-04-13 10:34:26.926903]Total energy: 16735941.43807003
[2022-04-13 10:35:39.115886]Total energy: 16732744.484821731
[2022-04-13 10:36:51.569749]Total energy: 16741736.776350461
[2022-04-13 10:38:11.111969]Total energy: 16699339.733431764
[2022-04-13 10:39:29.906365]Total energy: 16726080.30751717
[2022-04-13 10:40:53.037056]Total energy: 16736465.461144984
[2022-04-13 10:42:06.458730]Total energy: 16718596.590528693
[2022-04-13 10:43:18.985564]Total energy: 16748223.663980436
[2022-04-13 10:44:32.049768]Total energy: 16736764.482372856
[2022-04-13 10:45:50.541434]Total energy: 16757470.613574546
[2022-04-13 10:47:03.723742]Total energy: 16728409.267637257
[2022-04-13 10:48:16.735481]Total energy: 16721781.17269465
[2022-04-13 10:49:27.707776]Total energy: 16720561.093715327
[2022-04-13 10:50:49.590658]Total energy: 16719043.731285166
[2022-04-13 10:52:06.425833]Total energy: 16730544.867313104
[2022-04-13 10:53:20.754913]Total energy: 16736380.963359587
[2022-04-13 10:54:32.235994]Total energy: 16742023.819286332
[2022-04-13 10:55:42.837890]Total energy: 16736795.72905979
[2022-04-13 10:56:57.193085]Total energy: 16744919.411798874
[2022-04-13 10:58:13.221875]Total energy: 16723323.65718856
[2022-04-13 10:59:27.713580]Total energy: 16733494.797314135
[2022-04-13 11:00:51.176717]Total energy: 16756537.986838266
[2022-04-13 11:02:06.037215]Total energy: 16724764.009490538
[2022-04-13 11:03:17.645977]Total energy: 16742301.983174935
[2022-04-13 11:04:33.744824]Total energy: 16748286.279890368
[2022-04-13 11:05:47.662529]Total energy: 16715277.270521121
[2022-04-13 11:07:02.263055]Total energy: 16720241.607755337
[2022-04-13 11:08:13.951209]Total energy: 16750643.684412418
[2022-04-13 11:09:28.854106]Total energy: 16717475.196975334
[2022-04-13 11:10:42.003077]Total energy: 16747349.360525751
[2022-04-13 11:11:56.966509]Total energy: 16725424.416777484
[2022-04-13 11:13:09.404646]Total energy: 16731507.489131441
[2022-04-13 11:14:21.288714]Total energy: 16732962.933575233
[2022-04-13 11:15:38.625014]Total energy: 16735699.760848697
[2022-04-13 11:16:53.659941]Total energy: 16732524.36351106
[2022-04-13 11:18:07.433552]Total energy: 16722864.290580433
[2022-04-13 11:19:22.729962]Total energy: 16745748.899156628
[2022-04-13 11:20:44.568564]Total energy: 16730047.660574473
[2022-04-13 11:21:58.869579]Total energy: 16732757.660804981
[2022-04-13 11:23:10.039609]Total energy: 16739106.298244614
[2022-04-13 11:24:24.833648]Total energy: 16726554.6878624
[2022-04-13 11:25:37.572100]Total energy: 16722512.930110011
[2022-04-13 11:26:48.768826]Total energy: 16729643.458466602
[2022-04-13 11:28:00.806066]Total energy: 16724752.831233604
[2022-04-13 11:29:12.386636]Total energy: 16721380.43328176
[2022-04-13 11:30:51.425556]Total energy: 16733075.200294921
[2022-04-13 11:32:11.450519]Total energy: 16732172.321540285
[2022-04-13 11:33:23.306066]Total energy: 16726465.65515861
[2022-04-13 11:34:36.583891]Total energy: 16753032.088495651
[2022-04-13 11:35:47.099414]Total energy: 16714248.819039742
[2022-04-13 11:36:57.937663]Total energy: 16743893.080562828
[2022-04-13 11:38:17.860133]Total energy: 16740283.87010701
[2022-04-13 11:39:34.197396]Total energy: 16717162.499670908
[2022-04-13 11:41:07.153643]Total energy: 16732689.03460202
[2022-04-13 11:42:26.939736]Total energy: 16743278.239460303
[2022-04-13 11:43:41.950894]Total energy: 16731822.365923231
[2022-04-13 11:44:57.565248]Total energy: 16735257.661357516
[2022-04-13 11:46:15.917856]Total energy: 16739600.345576558
[2022-04-13 11:47:28.225086]Total energy: 16729861.478748089
[2022-04-13 11:48:40.005636]Total energy: 16750747.092030915
[2022-04-13 11:49:52.442985]Total energy: 16733919.692987734
[2022-04-13 11:51:15.545205]Total energy: 16716865.848111132
[2022-04-13 11:52:28.898703]Total energy: 16739332.29577696
[2022-04-13 11:53:44.903701]Total energy: 16726231.428011375
[2022-04-13 11:55:02.590603]Total energy: 16711657.72330829
[2022-04-13 11:56:14.016819]Total energy: 16730856.363664942
[2022-04-13 11:57:25.024517]Total energy: 16737655.667491911
[2022-04-13 11:58:39.649040]Total energy: 16738570.796538517
[2022-04-13 11:59:53.322002]Total energy: 16738749.017322455
[2022-04-13 12:01:15.459927]Total energy: 16740201.418101693
[2022-04-13 12:02:30.663686]Total energy: 16715210.27361473
[2022-04-13 12:03:42.403329]Total energy: 16732505.566328362
[2022-04-13 12:04:56.765927]Total energy: 16722027.695551667
[2022-04-13 12:06:10.092039]Total energy: 16737898.057434203
[2022-04-13 12:07:21.653521]Total energy: 16722976.402574014
[2022-04-13 12:08:33.253809]Total energy: 16743275.073702892
[2022-04-13 12:09:44.749795]Total energy: 16752083.833126616
[2022-04-13 12:11:02.725163]Total energy: 16722123.202701485
[2022-04-13 12:12:18.578559]Total energy: 16722624.937945722
[2022-04-13 12:13:30.098850]Total energy: 16746412.383845687
[2022-04-13 12:14:41.205545]Total energy: 16734745.126557827
[2022-04-13 12:15:51.830585]Total energy: 16730154.352442566
[2022-04-13 12:17:02.394314]Total energy: 16730390.011840347
[2022-04-13 12:18:17.706034]Total energy: 16733894.009207217
[2022-04-13 12:19:35.996162]Total energy: 16737094.072079113
[2022-04-13 12:20:53.491514]Total energy: 16729779.227233447
[2022-04-13 12:22:04.594206]Total energy: 16723266.603866389
[2022-04-13 12:23:17.053738]Total energy: 16745396.749795578
[2022-04-13 12:24:31.011598]Total energy: 16716819.046864288
[2022-04-13 12:25:44.653663]Total energy: 16733902.511228412
[2022-04-13 12:26:55.963926]Total energy: 16727565.926540062
[2022-04-13 12:28:06.981031]Total energy: 16738416.179897187
[2022-04-13 12:29:18.171781]Total energy: 16727100.784299368
[2022-04-13 12:30:39.070811]Total energy: 16747509.052379811
[2022-04-13 12:31:54.139419]Total energy: 16741855.987986816
[2022-04-13 12:33:06.087791]Total energy: 16738124.916668015
[2022-04-13 12:34:24.927827]Total energy: 16725839.200395044
[2022-04-13 12:35:39.288770]Total energy: 16749376.59561219
[2022-04-13 12:36:49.512010]Total energy: 16744005.80844988
[2022-04-13 12:38:00.001488]Total energy: 16736051.429939603
[2022-04-13 12:39:17.914905]Total energy: 16740672.495455695
[2022-04-13 12:40:32.150501]Total energy: 16715025.664797537
[2022-04-13 12:41:46.504422]Total energy: 16744407.829914141
[2022-04-13 12:43:00.557595]Total energy: 16722896.8427025
[2022-04-13 12:44:15.230724]Total energy: 16733228.606018675
[2022-04-13 12:45:26.770898]Total energy: 16723768.265730299
[2022-04-13 12:46:37.488260]Total energy: 16740884.366069362
[2022-04-13 12:47:47.393916]Total energy: 16740147.401519306
[2022-04-13 12:49:00.007089]Total energy: 16747152.66827179
[2022-04-13 12:50:13.544474]Total energy: 16733015.164268596
[2022-04-13 12:51:25.068517]Total energy: 16737670.116265073
[2022-04-13 12:52:43.060772]Total energy: 16737206.91523113
[2022-04-13 12:53:55.578840]Total energy: 16724790.483350094
[2022-04-13 12:55:05.996607]Total energy: 16738781.127201669
[2022-04-13 12:56:21.114251]Total energy: 16744236.514568219
[2022-04-13 12:57:38.226961]Total energy: 16740972.450791432
[2022-04-13 12:58:50.255273]Total energy: 16735376.64682156
[2022-04-13 13:00:00.763444]Total energy: 16730000.671527337
[2022-04-13 13:01:14.162449]Total energy: 16730195.587406429
[2022-04-13 13:02:26.394799]Total energy: 16728444.766459184
[2022-04-13 13:03:40.249312]Total energy: 16727475.088842414
[2022-04-13 13:04:52.601029]Total energy: 16743811.428541796
[2022-04-13 13:06:03.007827]Total energy: 16752185.24801135
[2022-04-13 13:07:13.195277]Total energy: 16734577.076619485
[2022-04-13 13:08:23.255368]Total energy: 16730156.395039182
[2022-04-13 13:09:34.858552]Total energy: 16728151.55956627
[2022-04-13 13:10:48.238183]Total energy: 16732830.109966177
[2022-04-13 13:12:01.653354]Total energy: 16736338.461926093
[2022-04-13 13:13:13.708526]Total energy: 16736275.86413563
[2022-04-13 13:14:26.277546]Total energy: 16735241.478915852
[2022-04-13 13:15:40.898066]Total energy: 16722077.029420651
[2022-04-13 13:16:51.137457]Total energy: 16748754.536831245
[2022-04-13 13:18:04.946606]Total energy: 16717484.706193946
[2022-04-13 13:19:16.207277]Total energy: 16734897.092109056
[2022-04-13 13:20:30.279083]Total energy: 16727773.230089448
[2022-04-13 13:21:40.958332]Total energy: 16727012.465255124
[2022-04-13 13:22:51.659435]Total energy: 16730334.229861092
[2022-04-13 13:24:05.218530]Total energy: 16726517.631728744
[2022-04-13 13:25:18.056576]Total energy: 16728765.560115125
[2022-04-13 13:26:29.287236]Total energy: 16726586.253115656
[2022-04-13 13:27:40.328960]Total energy: 16735680.322437191
[2022-04-13 13:28:51.188488]Total energy: 16731350.239081921
[2022-04-13 13:30:01.650993]Total energy: 16728045.107759433
[2022-04-13 13:31:15.194657]Total energy: 16731701.242498249
[2022-04-13 13:32:27.571909]Total energy: 16735474.375484265
[2022-04-13 13:33:41.683839]Total energy: 16721713.841932453
[2022-04-13 13:34:55.145134]Total energy: 16733189.429080004
[2022-04-13 13:36:08.085816]Total energy: 16737088.491074273
[2022-04-13 13:37:20.014650]Total energy: 16736005.142372925
[2022-04-13 13:38:31.714562]Total energy: 16717150.360533794
[2022-04-13 13:39:47.014914]Total energy: 16708374.181257991
[2022-04-13 13:41:02.507337]Total energy: 16745393.351356473
[2022-04-13 13:42:14.820988]Total energy: 16732933.983462052
[2022-04-13 13:43:27.356666]Total energy: 16731486.165954024
[2022-04-13 13:44:40.302696]Total energy: 16725647.585971106
[2022-04-13 13:45:55.039101]Total energy: 16729472.158383051
[2022-04-13 13:47:09.266221]Total energy: 16741818.326455843
[2022-04-13 13:48:20.736464]Total energy: 16723849.814932663
[2022-04-13 13:49:32.469007]Total energy: 16722414.655335965
[2022-04-13 13:50:50.952141]Total energy: 16740158.453534164
[2022-04-13 13:52:08.291899]Total energy: 16730129.42565008
[2022-04-13 13:53:21.865653]Total energy: 16742788.94117183
[2022-04-13 13:54:33.978577]Total energy: 16708025.449024614
[2022-04-13 13:55:45.770717]Total energy: 16719402.499000613
[2022-04-13 13:56:57.513758]Total energy: 16746129.700764844
[2022-04-13 13:58:11.220604]Total energy: 16737271.650546536
[2022-04-13 13:59:24.847411]Total energy: 16741452.418876879
[2022-04-13 14:00:37.392900]Total energy: 16708834.433805697
[2022-04-13 14:01:49.194115]Total energy: 16733156.832008675
[2022-04-13 14:03:03.902675]Total energy: 16729893.401595807
[2022-04-13 14:04:17.550525]Total energy: 16738070.485186454
[2022-04-13 14:05:30.468290]Total energy: 16724612.656456787
[2022-04-13 14:06:42.599229]Total energy: 16722683.766894033
[2022-04-13 14:07:54.324006]Total energy: 16736099.969889436
[2022-04-13 14:09:07.282221]Total energy: 16729655.540560093
[2022-04-13 14:10:27.869603]Total energy: 16723273.678095292
[2022-04-13 14:11:45.921183]Total energy: 16725255.433035664
[2022-04-13 14:13:01.808901]Total energy: 16735047.734827716
[2022-04-13 14:14:22.324570]Total energy: 16752779.487753293
[2022-04-13 14:15:40.337345]Total energy: 16742814.694308411
[2022-04-13 14:16:58.264421]Total energy: 16715314.522808686
[2022-04-13 14:18:15.381135]Total energy: 16746743.534012428
[2022-04-13 14:19:33.292782]Total energy: 16712158.163635544
[2022-04-13 14:21:00.458001]Total energy: 16726604.808156557
[2022-04-13 14:22:23.473325]Total energy: 16731779.84135838
[2022-04-13 14:23:40.963093]Total energy: 16740325.046653312
[2022-04-13 14:25:03.338285]Total energy: 16728821.8375419
[2022-04-13 14:26:21.175745]Total energy: 16718991.317418076
[2022-04-13 14:27:39.533515]Total energy: 16734141.373310734
[2022-04-13 14:28:57.950551]Total energy: 16742239.774704285
[2022-04-13 14:30:12.522058]Total energy: 16738141.219718369
[2022-04-13 14:31:28.590703]Total energy: 16720169.690477686
[2022-04-13 14:32:48.775565]Total energy: 16727306.87306911
[2022-04-13 14:34:09.263138]Total energy: 16731099.441489749
[2022-04-13 14:35:26.289098]Total energy: 16719198.919555442
[2022-04-13 14:36:48.524987]Total energy: 16720060.559137162
[2022-04-13 14:38:06.935210]Total energy: 16745921.574161714
[2022-04-13 14:39:23.354741]Total energy: 16711274.372262059
[2022-04-13 14:40:41.070498]Total energy: 16723031.518200766
[2022-04-13 14:41:59.461717]Total energy: 16729675.49886243
[2022-04-13 14:43:17.368129]Total energy: 16740479.879172267
[2022-04-13 14:44:33.021360]Total energy: 16750042.446906272
[2022-04-13 14:45:49.430145]Total energy: 16726820.129523814
[2022-04-13 14:47:07.307968]Total energy: 16745963.408061199
[2022-04-13 14:48:24.668273]Total energy: 16738721.090501525
