initial: 101 - diverse_seed
[2022-04-10 13:43:29.751882]Total energy: 19382190.779477898
[2022-04-10 13:44:52.638920]Total energy: 19392054.45165922
[2022-04-10 13:46:06.872548]Total energy: 19388912.845916394
[2022-04-10 13:47:21.933469]Total energy: 19353232.177087322
[2022-04-10 13:48:36.128637]Total energy: 19382453.914922383
[2022-04-10 13:49:48.911704]Total energy: 19375128.680853438
[2022-04-10 13:51:24.329804]Total energy: 19403810.35316275
[2022-04-10 13:52:55.888111]Total energy: 19389735.07349758
[2022-04-10 13:54:27.596828]Total energy: 19422505.321946688
[2022-04-10 13:55:48.619114]Total energy: 19377675.33296793
[2022-04-10 13:57:04.344577]Total energy: 19363237.96585367
[2022-04-10 13:58:18.950717]Total energy: 19389097.930626575
[2022-04-10 13:59:33.225026]Total energy: 19387873.492194
[2022-04-10 14:00:48.053666]Total energy: 19380703.048552997
[2022-04-10 14:02:02.516424]Total energy: 19387060.312888872
[2022-04-10 14:03:17.109816]Total energy: 19403555.625503503
[2022-04-10 14:04:30.957548]Total energy: 19385870.340638548
[2022-04-10 14:05:45.163972]Total energy: 19354319.45063917
[2022-04-10 14:06:58.015148]Total energy: 19386432.532632492
[2022-04-10 14:08:13.541487]Total energy: 19395096.141958915
[2022-04-10 14:09:28.159160]Total energy: 19370995.96526595
[2022-04-10 14:10:42.473869]Total energy: 19359936.066358842
[2022-04-10 14:11:55.098168]Total energy: 19391427.533488803
[2022-04-10 14:13:08.480594]Total energy: 19362356.07144851
[2022-04-10 14:14:24.227685]Total energy: 19391309.94106908
[2022-04-10 14:15:37.983775]Total energy: 19387664.291319482
[2022-04-10 14:16:53.376956]Total energy: 19361425.21398012
[2022-04-10 14:18:07.836585]Total energy: 19363895.299829155
[2022-04-10 14:19:20.947033]Total energy: 19368979.267154206
[2022-04-10 14:21:02.632968]Total energy: 19365930.45913699
[2022-04-10 14:22:31.101797]Total energy: 19368971.64515028
[2022-04-10 14:23:45.779643]Total energy: 19370860.56144205
[2022-04-10 14:24:59.867618]Total energy: 19378568.408066124
[2022-04-10 14:26:15.384396]Total energy: 19401386.68523062
[2022-04-10 14:27:29.532648]Total energy: 19372627.450746022
[2022-04-10 14:28:43.560576]Total energy: 19377510.83917573
[2022-04-10 14:29:57.937578]Total energy: 19389278.517665185
[2022-04-10 14:31:11.632023]Total energy: 19381145.278531082
[2022-04-10 14:32:27.144629]Total energy: 19374007.394601606
[2022-04-10 14:33:42.825774]Total energy: 19388933.46742352
[2022-04-10 14:34:56.132436]Total energy: 19390558.86655517
[2022-04-10 14:36:10.745832]Total energy: 19382711.398165576
[2022-04-10 14:37:24.487266]Total energy: 19396918.295886155
[2022-04-10 14:38:38.984397]Total energy: 19396548.008712396
[2022-04-10 14:39:58.491300]Total energy: 19380433.28737354
[2022-04-10 14:41:40.611711]Total energy: 19379664.22044926
[2022-04-10 14:43:11.873220]Total energy: 19370222.413308963
[2022-04-10 14:44:27.748141]Total energy: 19386971.710670486
[2022-04-10 14:45:42.222898]Total energy: 19391047.18048519
[2022-04-10 14:46:57.010444]Total energy: 19402985.07057508
[2022-04-10 14:48:11.566392]Total energy: 19373680.67115282
[2022-04-10 14:49:26.202384]Total energy: 19388523.53715813
[2022-04-10 14:50:49.785944]Total energy: 19404274.421302557
[2022-04-10 14:52:23.090410]Total energy: 19354966.02800642
[2022-04-10 14:53:56.492202]Total energy: 19362234.37456461
[2022-04-10 14:55:10.116908]Total energy: 19378823.696432337
[2022-04-10 14:56:25.251663]Total energy: 19382303.592851482
[2022-04-10 14:57:38.830379]Total energy: 19393996.91937905
[2022-04-10 14:58:53.238925]Total energy: 19377526.654352143
[2022-04-10 15:00:07.755698]Total energy: 19350440.78301193
[2022-04-10 15:01:28.595950]Total energy: 19359656.78154931
[2022-04-10 15:02:53.776867]Total energy: 19389288.524803333
[2022-04-10 15:04:08.087025]Total energy: 19368889.31673272
[2022-04-10 15:05:21.830867]Total energy: 19357578.987634342
[2022-04-10 15:06:35.403415]Total energy: 19383860.044859543
[2022-04-10 15:07:49.957116]Total energy: 19364025.995364424
[2022-04-10 15:09:04.887508]Total energy: 19366558.36889841
[2022-04-10 15:10:19.716881]Total energy: 19378182.72899364
[2022-04-10 15:11:34.393765]Total energy: 19352292.44557396
[2022-04-10 15:12:49.723755]Total energy: 19375716.344252434
[2022-04-10 15:14:04.892826]Total energy: 19425726.38269118
[2022-04-10 15:15:17.728307]Total energy: 19378317.58434987
[2022-04-10 15:16:30.995590]Total energy: 19374721.16841687
[2022-04-10 15:17:45.559731]Total energy: 19380374.037626673
[2022-04-10 15:18:59.714734]Total energy: 19398226.45009181
[2022-04-10 15:20:15.493501]Total energy: 19376017.256408155
[2022-04-10 15:21:40.717041]Total energy: 19384369.728753522
[2022-04-10 15:23:04.588549]Total energy: 19400378.116004605
[2022-04-10 15:24:19.757461]Total energy: 19374549.318499137
[2022-04-10 15:25:34.038744]Total energy: 19396050.41257684
[2022-04-10 15:26:48.493342]Total energy: 19380157.937162478
[2022-04-10 15:28:02.649924]Total energy: 19366023.36730107
[2022-04-10 15:29:16.024065]Total energy: 19379221.315769795
[2022-04-10 15:30:31.522574]Total energy: 19401916.7278637
[2022-04-10 15:31:46.550997]Total energy: 19377015.978605643
[2022-04-10 15:33:00.427995]Total energy: 19364846.70819067
[2022-04-10 15:34:13.704653]Total energy: 19401719.313773304
[2022-04-10 15:35:28.086606]Total energy: 19390148.688259292
[2022-04-10 15:36:42.530600]Total energy: 19369126.534162264
[2022-04-10 15:37:56.533591]Total energy: 19390578.056646846
[2022-04-10 15:39:09.887967]Total energy: 19389505.222495474
[2022-04-10 15:40:41.040725]Total energy: 19374731.694606062
[2022-04-10 15:42:20.076833]Total energy: 19372833.9169823
[2022-04-10 15:43:51.949747]Total energy: 19376865.28617094
[2022-04-10 15:45:08.628551]Total energy: 19399611.488670275
[2022-04-10 15:46:23.836216]Total energy: 19421500.065372325
[2022-04-10 15:47:38.636121]Total energy: 19378526.51531916
[2022-04-10 15:48:53.356328]Total energy: 19380997.679070417
[2022-04-10 15:50:07.645779]Total energy: 19398531.145928875
[2022-04-10 15:51:46.049401]Total energy: 19377481.113647904
[2022-04-10 15:53:20.116318]Total energy: 19394384.46091983
[2022-04-10 15:54:48.035920]Total energy: 19391108.92531804
[2022-04-10 15:56:02.242119]Total energy: 19367874.38392895
[2022-04-10 15:57:16.516603]Total energy: 19365984.414701443
[2022-04-10 15:58:30.354487]Total energy: 19360643.50162148
[2022-04-10 15:59:47.053056]Total energy: 19368825.677009482
[2022-04-10 16:01:02.427998]Total energy: 19381406.65856812
[2022-04-10 16:02:17.081296]Total energy: 19369390.776881076
[2022-04-10 16:03:30.388473]Total energy: 19385816.866388716
[2022-04-10 16:04:44.504561]Total energy: 19372736.72710234
[2022-04-10 16:05:59.372345]Total energy: 19371563.144939523
[2022-04-10 16:07:12.757105]Total energy: 19344719.460869223
[2022-04-10 16:08:26.504049]Total energy: 19363475.74762187
[2022-04-10 16:09:42.133346]Total energy: 19367819.29340118
[2022-04-10 16:11:07.607753]Total energy: 19390650.824998032
[2022-04-10 16:12:40.855391]Total energy: 19359074.97541654
[2022-04-10 16:14:16.625542]Total energy: 19375884.586699165
[2022-04-10 16:15:41.040503]Total energy: 19376917.833299324
[2022-04-10 16:16:54.724949]Total energy: 19373879.594202764
[2022-04-10 16:18:12.449829]Total energy: 19384488.59160622
[2022-04-10 16:19:26.505979]Total energy: 19394728.638140954
[2022-04-10 16:21:09.756526]Total energy: 19373399.527991705
[2022-04-10 16:22:48.468980]Total energy: 19370956.95169694
[2022-04-10 16:24:10.541435]Total energy: 19366873.55450703
[2022-04-10 16:25:34.523182]Total energy: 19372328.1632277
[2022-04-10 16:26:58.856603]Total energy: 19366773.350503206
[2022-04-10 16:28:22.182317]Total energy: 19394164.644209545
[2022-04-10 16:29:40.809852]Total energy: 19392431.32769448
[2022-04-10 16:31:25.300023]Total energy: 19371044.96339458
[2022-04-10 16:32:57.425241]Total energy: 19380676.16353784
[2022-04-10 16:34:11.684995]Total energy: 19370669.728267934
[2022-04-10 16:35:26.229694]Total energy: 19360743.462678853
[2022-04-10 16:36:39.180695]Total energy: 19354628.045042668
[2022-04-10 16:37:57.328706]Total energy: 19361901.097819075
[2022-04-10 16:39:12.175706]Total energy: 19364278.49056758
[2022-04-10 16:40:50.581961]Total energy: 19396065.21880825
[2022-04-10 16:42:38.710853]Total energy: 19394511.601445913
[2022-04-10 16:44:05.625942]Total energy: 19368111.85751825
[2022-04-10 16:45:37.886056]Total energy: 19390300.27234734
[2022-04-10 16:47:13.413998]Total energy: 19353559.991472803
[2022-04-10 16:48:46.379830]Total energy: 19401354.833130024
[2022-04-10 16:50:02.002710]Total energy: 19326762.71567468
[2022-04-10 16:51:16.008234]Total energy: 19381381.98495748
[2022-04-10 16:52:32.158010]Total energy: 19360952.274660926
[2022-04-10 16:53:47.311362]Total energy: 19370673.643379357
[2022-04-10 16:55:01.089840]Total energy: 19370877.22480901
[2022-04-10 16:56:14.468871]Total energy: 19368642.010893498
[2022-04-10 16:57:29.782371]Total energy: 19384483.760704968
[2022-04-10 16:58:44.446743]Total energy: 19363006.00840341
[2022-04-10 16:59:59.124270]Total energy: 19389887.371462483
[2022-04-10 17:01:25.348947]Total energy: 19385288.325918566
[2022-04-10 17:03:58.619282]Total energy: 19375252.566273686
[2022-04-10 17:05:14.050149]Total energy: 19358225.22703244
[2022-04-10 17:06:28.357131]Total energy: 19368206.405665256
[2022-04-10 17:07:42.441773]Total energy: 19393655.084150642
[2022-04-10 17:08:57.447861]Total energy: 19386236.076567378
[2022-04-10 17:10:13.169185]Total energy: 19358199.721025705
[2022-04-10 17:11:35.642046]Total energy: 19389372.958265822
[2022-04-10 17:13:05.434323]Total energy: 19375197.371091902
[2022-04-10 17:14:39.343331]Total energy: 19398691.603128623
[2022-04-10 17:16:17.431858]Total energy: 19398258.10072563
[2022-04-10 17:17:57.988548]Total energy: 19364079.943329036
[2022-04-10 17:19:13.310608]Total energy: 19355525.487716988
[2022-04-10 17:20:45.652520]Total energy: 19376825.925633464
[2022-04-10 17:22:16.146335]Total energy: 19399394.923568256
[2022-04-10 17:23:41.089384]Total energy: 19382949.652717087
[2022-04-10 17:24:56.084943]Total energy: 19412481.53790898
[2022-04-10 17:26:11.708918]Total energy: 19383599.165491458
[2022-04-10 17:27:29.692782]Total energy: 19368275.579911914
[2022-04-10 17:28:44.428796]Total energy: 19382508.488706265
[2022-04-10 17:29:58.005259]Total energy: 19380918.13178662
[2022-04-10 17:31:40.422420]Total energy: 19380481.335257117
[2022-04-10 17:33:14.401223]Total energy: 19385130.784758095
[2022-04-10 17:34:46.973784]Total energy: 19358023.923433684
[2022-04-10 17:36:21.681775]Total energy: 19371021.34998134
[2022-04-10 17:37:49.895942]Total energy: 19394648.00640651
[2022-04-10 17:39:06.999147]Total energy: 19384864.54356892
[2022-04-10 17:40:21.479656]Total energy: 19372332.092627015
[2022-04-10 17:41:35.337360]Total energy: 19381779.003523614
[2022-04-10 17:42:49.371711]Total energy: 19373405.25304306
[2022-04-10 17:44:04.930684]Total energy: 19386491.529998507
[2022-04-10 17:45:19.495871]Total energy: 19384614.59719202
[2022-04-10 17:46:34.075531]Total energy: 19382950.0592187
[2022-04-10 17:47:47.972970]Total energy: 19376034.39316955
[2022-04-10 17:49:02.358982]Total energy: 19388737.56477219
[2022-04-10 17:50:18.952131]Total energy: 19354061.08579362
[2022-04-10 17:51:34.123654]Total energy: 19396703.967815068
[2022-04-10 17:52:48.185341]Total energy: 19386998.901501846
[2022-04-10 17:54:01.765198]Total energy: 19384126.509683333
[2022-04-10 17:55:16.434386]Total energy: 19369537.9242226
[2022-04-10 17:56:30.430105]Total energy: 19388729.046319116
[2022-04-10 17:57:44.066399]Total energy: 19371604.277708333
[2022-04-10 17:58:59.578970]Total energy: 19391486.005023617
[2022-04-10 18:00:15.320457]Total energy: 19357889.548107155
[2022-04-10 18:01:55.971827]Total energy: 19394699.081961535
[2022-04-10 18:03:42.207313]Total energy: 19400824.53334483
[2022-04-10 18:05:06.008695]Total energy: 19358015.060905136
[2022-04-10 18:06:22.298663]Total energy: 19368169.65880775
[2022-04-10 18:07:38.708051]Total energy: 19374284.18997676
[2022-04-10 18:08:52.858412]Total energy: 19363283.901247174
[2022-04-10 18:10:07.327832]Total energy: 19384270.308492437
[2022-04-10 18:11:42.606591]Total energy: 19389488.753914773
[2022-04-10 18:13:16.108414]Total energy: 19380679.026426837
[2022-04-10 18:14:52.150553]Total energy: 19374055.170906536
[2022-04-10 18:16:20.171958]Total energy: 19392826.934903603
[2022-04-10 18:17:35.792314]Total energy: 19362492.532531854
[2022-04-10 18:18:50.539516]Total energy: 19380539.193950493
[2022-04-10 18:20:04.625164]Total energy: 19358107.91652971
[2022-04-10 18:21:46.888697]Total energy: 19375028.96594934
[2022-04-10 18:23:24.625648]Total energy: 19387912.35807792
[2022-04-10 18:24:47.364746]Total energy: 19360497.974051226
[2022-04-10 18:26:01.870014]Total energy: 19380278.806770615
[2022-04-10 18:27:17.853801]Total energy: 19379783.910713356
[2022-04-10 18:28:34.708399]Total energy: 19386089.85007165
[2022-04-10 18:29:49.097527]Total energy: 19366513.011147194
[2022-04-10 18:31:12.889187]Total energy: 19390536.252168875
[2022-04-10 18:32:44.255610]Total energy: 19369978.491536308
[2022-04-10 18:34:10.180596]Total energy: 19392388.588604998
[2022-04-10 18:35:27.672794]Total energy: 19393452.24043648
[2022-04-10 18:36:41.274575]Total energy: 19369602.50474777
[2022-04-10 18:37:55.928788]Total energy: 19389436.277490214
[2022-04-10 18:39:11.312856]Total energy: 19398790.034430288
[2022-04-10 18:41:05.622608]Total energy: 19378115.36753905
[2022-04-10 18:42:56.425717]Total energy: 19370774.406049933
[2022-04-10 18:44:40.933737]Total energy: 19370061.298454966
[2022-04-10 18:45:56.494251]Total energy: 19353463.254485838
[2022-04-10 18:47:12.683472]Total energy: 19381177.49254588
[2022-04-10 18:48:27.124635]Total energy: 19354573.829332594
[2022-04-10 18:49:40.699068]Total energy: 19396799.74713014
[2022-04-10 18:51:21.625640]Total energy: 19372097.35539067
[2022-04-10 18:53:08.058124]Total energy: 19382277.079717964
[2022-04-10 18:54:33.932083]Total energy: 19397209.46191517
[2022-04-10 18:55:48.577613]Total energy: 19397429.69699401
[2022-04-10 18:57:01.955509]Total energy: 19370144.283897184
[2022-04-10 18:58:17.032555]Total energy: 19369050.994159207
[2022-04-10 18:59:33.279715]Total energy: 19393329.207497507
[2022-04-10 19:01:08.527846]Total energy: 19358933.20039604
[2022-04-10 19:03:02.612848]Total energy: 19409807.83764534
[2022-04-10 19:04:41.271054]Total energy: 19385606.805187587
[2022-04-10 19:06:14.258126]Total energy: 19375057.59909244
[2022-04-10 19:07:46.756783]Total energy: 19371457.945143983
[2022-04-10 19:09:17.993314]Total energy: 19356955.316250667
[2022-04-10 19:10:57.548952]Total energy: 19394213.133331437
[2022-04-10 19:12:22.671280]Total energy: 19391046.56873048
[2022-04-10 19:13:36.576342]Total energy: 19382278.36235062
[2022-04-10 19:14:50.363665]Total energy: 19377519.70802529
[2022-04-10 19:16:07.418534]Total energy: 19384808.94589984
[2022-04-10 19:17:23.681334]Total energy: 19378415.517285384
[2022-04-10 19:18:38.111537]Total energy: 19379610.42203132
[2022-04-10 19:19:52.267470]Total energy: 19361667.691324495
[2022-04-10 19:21:34.407623]Total energy: 19362036.51292175
[2022-04-10 19:23:18.864768]Total energy: 19373093.227373548
[2022-04-10 19:24:52.997776]Total energy: 19353005.177864715
[2022-04-10 19:26:31.911223]Total energy: 19350778.976229444
[2022-04-10 19:27:55.622554]Total energy: 19387265.52330766
[2022-04-10 19:29:12.396278]Total energy: 19378714.932422105
[2022-04-10 19:30:26.493034]Total energy: 19386693.21962565
[2022-04-10 19:31:40.593887]Total energy: 19387272.548988245
[2022-04-10 19:32:54.003170]Total energy: 19393426.937797017
[2022-04-10 19:34:09.869407]Total energy: 19378393.006674167
[2022-04-10 19:35:24.651911]Total energy: 19403102.173500452
[2022-04-10 19:36:37.953132]Total energy: 19379799.176178
[2022-04-10 19:37:51.775575]Total energy: 19375782.3712856
[2022-04-10 19:39:06.638759]Total energy: 19411204.378862057
[2022-04-10 19:40:22.692839]Total energy: 19389519.770718727
[2022-04-10 19:42:03.646895]Total energy: 19390684.44343957
[2022-04-10 19:43:32.864636]Total energy: 19367748.068463832
[2022-04-10 19:44:59.167419]Total energy: 19361753.328123894
[2022-04-10 19:46:26.887419]Total energy: 19373157.909244027
[2022-04-10 19:47:55.299017]Total energy: 19380359.186873652
[2022-04-10 19:49:24.192200]Total energy: 19397858.577054273
[2022-04-10 19:50:55.829396]Total energy: 19375283.358135656
[2022-04-10 19:52:19.225050]Total energy: 19339152.283081416
[2022-04-10 19:53:33.935990]Total energy: 19371123.980419558
[2022-04-10 19:54:48.238730]Total energy: 19364764.956960294
[2022-04-10 19:56:04.220248]Total energy: 19361946.985182535
[2022-04-10 19:57:22.108598]Total energy: 19366549.848506626
[2022-04-10 19:58:38.823659]Total energy: 19370858.5994257
[2022-04-10 19:59:54.811556]Total energy: 19371073.968943268
[2022-04-10 20:01:22.932622]Total energy: 19366731.315297708
[2022-04-10 20:02:49.322488]Total energy: 19395634.1334378
[2022-04-10 20:04:07.240998]Total energy: 19382110.553894
[2022-04-10 20:05:22.718039]Total energy: 19390074.54917027
[2022-04-10 20:06:36.820634]Total energy: 19365150.337661564
[2022-04-10 20:07:51.205948]Total energy: 19378638.20756658
[2022-04-10 20:09:04.389608]Total energy: 19387662.576854654
[2022-04-10 20:10:17.949716]Total energy: 19397546.963229697
[2022-04-10 20:11:58.638189]Total energy: 19371147.662178725
[2022-04-10 20:13:40.710579]Total energy: 19341124.911169622
[2022-04-10 20:15:16.512593]Total energy: 19378016.92979837
[2022-04-10 20:16:41.186389]Total energy: 19364820.34437577
[2022-04-10 20:17:57.965353]Total energy: 19375962.719731294
[2022-04-10 20:19:14.699271]Total energy: 19343156.62723478
[2022-04-10 20:21:09.931846]Total energy: 19369860.88738553
[2022-04-10 20:23:03.273313]Total energy: 19357538.08201386
[2022-04-10 20:24:40.797402]Total energy: 19371398.126323484
[2022-04-10 20:26:05.247397]Total energy: 19366360.496815268
[2022-04-10 20:27:21.958079]Total energy: 19378019.441572737
[2022-04-10 20:28:37.185350]Total energy: 19365068.516926367
[2022-04-10 20:29:52.119676]Total energy: 19383203.583013028
[2022-04-10 20:31:24.909535]Total energy: 19382061.636710443
[2022-04-10 20:32:59.223330]Total energy: 19363745.78329753
[2022-04-10 20:34:23.231004]Total energy: 19361743.751122236
[2022-04-10 20:35:49.941135]Total energy: 19385194.235330146
[2022-04-10 20:37:07.595674]Total energy: 19377961.83248836
[2022-04-10 20:38:22.535205]Total energy: 19362319.418066178
[2022-04-10 20:39:37.345517]Total energy: 19387768.03977918
[2022-04-10 20:41:06.232593]Total energy: 19387269.421365794
[2022-04-10 20:42:40.142899]Total energy: 19345149.503703263
[2022-04-10 20:43:56.802344]Total energy: 19373877.97682756
[2022-04-10 20:45:13.554111]Total energy: 19369317.147446964
[2022-04-10 20:46:29.937704]Total energy: 19391317.58760059
[2022-04-10 20:47:44.496929]Total energy: 19390679.777644034
[2022-04-10 20:48:58.314008]Total energy: 19399310.87804196
[2022-04-10 20:50:14.176971]Total energy: 19397899.05562034
[2022-04-10 20:51:54.597643]Total energy: 19361958.219982583
[2022-04-10 20:53:34.561387]Total energy: 19374912.00708957
[2022-04-10 20:54:59.885118]Total energy: 19384679.573067345
[2022-04-10 20:56:34.422406]Total energy: 19391393.24979933
[2022-04-10 20:58:12.277165]Total energy: 19384375.413660243
[2022-04-10 20:59:31.890458]Total energy: 19386630.558472622
[2022-04-10 21:01:15.881956]Total energy: 19388049.251169562
[2022-04-10 21:02:59.273027]Total energy: 19366934.28841387
[2022-04-10 21:04:30.172966]Total energy: 19384770.912568275
[2022-04-10 21:06:01.291876]Total energy: 19414134.351773996
[2022-04-10 21:07:31.182946]Total energy: 19382218.280683786
[2022-04-10 21:08:53.266791]Total energy: 19351564.87685732
[2022-04-10 21:10:10.047509]Total energy: 19389633.681926344
[2022-04-10 21:11:50.391110]Total energy: 19375558.945762422
[2022-04-10 21:13:35.911233]Total energy: 19369587.664220225
[2022-04-10 21:14:53.114444]Total energy: 19393959.942460086
[2022-04-10 21:16:08.241338]Total energy: 19400852.673786506
[2022-04-10 21:17:26.022498]Total energy: 19394583.837989084
[2022-04-10 21:18:44.166768]Total energy: 19387856.81375948
[2022-04-10 21:20:03.062681]Total energy: 19376393.15526276
[2022-04-10 21:21:40.756583]Total energy: 19397662.541646224
[2022-04-10 21:23:19.955517]Total energy: 19406524.902431026
[2022-04-10 21:24:49.282674]Total energy: 19385316.531120706
[2022-04-10 21:26:21.694871]Total energy: 19365507.94838995
[2022-04-10 21:27:52.575909]Total energy: 19361502.796127204
[2022-04-10 21:29:12.008610]Total energy: 19396396.85761052
[2022-04-10 21:30:30.251180]Total energy: 19405775.551952824
[2022-04-10 21:31:46.708977]Total energy: 19393745.950672325
[2022-04-10 21:33:00.950833]Total energy: 19346592.62312756
[2022-04-10 21:34:15.822342]Total energy: 19395002.03326408
[2022-04-10 21:35:30.617776]Total energy: 19374018.08888222
[2022-04-10 21:36:46.647250]Total energy: 19392878.76144744
[2022-04-10 21:38:03.722971]Total energy: 19381818.711558633
[2022-04-10 21:39:18.880500]Total energy: 19358215.44524869
[2022-04-10 21:41:03.898609]Total energy: 19348193.34797054
[2022-04-10 21:42:42.245160]Total energy: 19357401.698645018
[2022-04-10 21:44:07.773056]Total energy: 19374676.183271255
[2022-04-10 21:45:38.253776]Total energy: 19387674.45207612
[2022-04-10 21:46:59.831217]Total energy: 19372969.505539875
[2022-04-10 21:48:15.005740]Total energy: 19396660.169289917
[2022-04-10 21:49:32.095012]Total energy: 19370347.667685445
[2022-04-10 21:51:07.527168]Total energy: 19372301.77256509
[2022-04-10 21:52:45.277789]Total energy: 19379032.814126927
[2022-04-10 21:54:05.628179]Total energy: 19377845.928041954
[2022-04-10 21:55:22.649419]Total energy: 19419187.80603737
[2022-04-10 21:56:40.010716]Total energy: 19396327.25500858
[2022-04-10 21:57:54.317273]Total energy: 19384703.678802185
[2022-04-10 21:59:08.359246]Total energy: 19390515.30155692
[2022-04-10 22:00:35.019282]Total energy: 19369865.28502025
[2022-04-10 22:02:12.930025]Total energy: 19372980.170917314
[2022-04-10 22:03:42.439231]Total energy: 19383845.844801065
[2022-04-10 22:05:12.487835]Total energy: 19368811.883372795
[2022-04-10 22:06:47.787357]Total energy: 19362014.552478183
[2022-04-10 22:08:13.418872]Total energy: 19401796.003735982
[2022-04-10 22:09:30.449457]Total energy: 19382656.340683613
[2022-04-10 22:11:07.176005]Total energy: 19395783.147124868
[2022-04-10 22:12:41.172802]Total energy: 19389850.91905597
[2022-04-10 22:14:06.364120]Total energy: 19377464.95745497
[2022-04-10 22:15:28.086856]Total energy: 19386829.5652883
[2022-04-10 22:16:45.389459]Total energy: 19390326.833003234
[2022-04-10 22:18:01.646454]Total energy: 19362992.606684793
[2022-04-10 22:19:16.215490]Total energy: 19398090.67196394
[2022-04-10 22:20:41.455107]Total energy: 19372870.505807776
[2022-04-10 22:22:05.950827]Total energy: 19359045.430672403
[2022-04-10 22:23:21.822965]Total energy: 19396316.26710483
[2022-04-10 22:24:37.290658]Total energy: 19359838.35995763
[2022-04-10 22:25:52.496842]Total energy: 19354780.395149022
[2022-04-10 22:27:09.167170]Total energy: 19383029.5830107
[2022-04-10 22:28:24.811081]Total energy: 19377891.24874418
[2022-04-10 22:29:39.451557]Total energy: 19381109.05643276
[2022-04-10 22:30:54.320355]Total energy: 19364826.425407145
[2022-04-10 22:32:10.117475]Total energy: 19411782.784501437
[2022-04-10 22:33:25.861997]Total energy: 19386711.93273444
[2022-04-10 22:34:41.237439]Total energy: 19367653.242960904
[2022-04-10 22:35:55.591442]Total energy: 19375675.192537654
[2022-04-10 22:37:09.714663]Total energy: 19376165.284159496
[2022-04-10 22:38:25.118256]Total energy: 19388721.116984833
[2022-04-10 22:39:39.397423]Total energy: 19393733.959885687
[2022-04-10 22:41:24.447277]Total energy: 19410724.34726879
[2022-04-10 22:43:24.542199]Total energy: 19379891.952927165
[2022-04-10 22:44:43.755836]Total energy: 19375772.354901634
[2022-04-10 22:45:59.858768]Total energy: 19383940.97473318
[2022-04-10 22:47:14.453130]Total energy: 19390551.201865938
[2022-04-10 22:48:29.924892]Total energy: 19365385.92244072
[2022-04-10 22:49:47.388237]Total energy: 19377583.2205439
[2022-04-10 22:51:25.078872]Total energy: 19407784.456292175
[2022-04-10 22:52:55.120251]Total energy: 19372112.41980095
[2022-04-10 22:54:26.345339]Total energy: 19363282.71715984
[2022-04-10 22:55:58.394449]Total energy: 19402749.895644143
[2022-04-10 22:57:14.210076]Total energy: 19389125.367766988
[2022-04-10 22:58:30.202712]Total energy: 19374902.379549194
[2022-04-10 22:59:47.568441]Total energy: 19363950.45840964
[2022-04-10 23:01:21.579908]Total energy: 19372051.773571312
[2022-04-10 23:02:43.844959]Total energy: 19373373.69601973
[2022-04-10 23:03:58.551425]Total energy: 19386504.067334704
[2022-04-10 23:05:13.406786]Total energy: 19394973.616884727
[2022-04-10 23:06:32.354443]Total energy: 19387055.950223982
[2022-04-10 23:07:48.395328]Total energy: 19385935.053454045
[2022-04-10 23:09:02.995628]Total energy: 19355976.354425922
[2022-04-10 23:10:21.893669]Total energy: 19399401.7687851
[2022-04-10 23:12:11.347497]Total energy: 19390174.893097263
[2022-04-10 23:13:53.345801]Total energy: 19364384.86508827
[2022-04-10 23:15:15.938744]Total energy: 19378845.58818562
[2022-04-10 23:16:30.313592]Total energy: 19374282.13901749
[2022-04-10 23:17:43.522297]Total energy: 19375492.536329027
[2022-04-10 23:18:58.155726]Total energy: 19400937.159197025
[2022-04-10 23:20:12.354458]Total energy: 19362991.399927165
[2022-04-10 23:21:39.710472]Total energy: 19390523.878316943
[2022-04-10 23:23:01.376349]Total energy: 19381563.351777047
[2022-04-10 23:24:16.195706]Total energy: 19387725.192891132
[2022-04-10 23:25:39.827453]Total energy: 19371649.32780843
[2022-04-10 23:26:55.992654]Total energy: 19381505.54198819
[2022-04-10 23:28:14.579101]Total energy: 19376530.67451397
[2022-04-10 23:29:29.668897]Total energy: 19372402.148064025
[2022-04-10 23:30:43.968652]Total energy: 19371089.26268144
[2022-04-10 23:31:57.608583]Total energy: 19376618.059451133
[2022-04-10 23:33:12.075056]Total energy: 19368763.931106117
[2022-04-10 23:34:29.253934]Total energy: 19398776.420467597
[2022-04-10 23:35:46.370680]Total energy: 19381209.10919797
[2022-04-10 23:37:03.996443]Total energy: 19382657.234214295
[2022-04-10 23:38:22.137339]Total energy: 19335294.159478992
[2022-04-10 23:39:39.898891]Total energy: 19383474.980743717
[2022-04-10 23:41:08.440341]Total energy: 19351542.61268888
[2022-04-10 23:42:33.566130]Total energy: 19386114.788529802
[2022-04-10 23:43:48.615978]Total energy: 19425097.441590298
[2022-04-10 23:45:05.648766]Total energy: 19366194.25144801
[2022-04-10 23:46:19.991139]Total energy: 19376607.64670867
[2022-04-10 23:47:34.262917]Total energy: 19374785.48444723
[2022-04-10 23:48:49.423111]Total energy: 19376043.35951917
[2022-04-10 23:50:06.313710]Total energy: 19380912.57541891
[2022-04-10 23:51:26.772793]Total energy: 19380914.644059796
[2022-04-10 23:52:55.366178]Total energy: 19384208.848984163
[2022-04-10 23:54:16.067780]Total energy: 19401666.210410748
[2022-04-10 23:55:30.823801]Total energy: 19383659.93554591
[2022-04-10 23:56:45.817440]Total energy: 19384983.626229238
[2022-04-10 23:58:01.696387]Total energy: 19357545.958103213
