initial: 114 - optimal_only_seed
[2022-04-08 15:02:12.175750]Total energy: 50898820.50761291
[2022-04-08 15:03:01.312645]Total energy: 51239787.46438781
[2022-04-08 15:03:49.770557]Total energy: 51290472.80185023
[2022-04-08 15:04:37.696285]Total energy: 50973239.8016162
[2022-04-08 15:05:25.538812]Total energy: 51283530.67350476
[2022-04-08 15:06:16.341542]Total energy: 51280219.63642404
[2022-04-08 15:07:04.735390]Total energy: 51109465.92490608
[2022-04-08 15:07:52.742107]Total energy: 51460140.305621274
[2022-04-08 15:08:40.396093]Total energy: 51143049.12586964
[2022-04-08 15:09:27.697816]Total energy: 50767514.5146896
[2022-04-08 15:10:16.531495]Total energy: 51278861.69982097
[2022-04-08 15:11:06.735348]Total energy: 51062913.52141598
[2022-04-08 15:11:54.137655]Total energy: 51029834.35026233
[2022-04-08 15:12:42.261414]Total energy: 50909827.072275415
[2022-04-08 15:13:29.696564]Total energy: 51468571.82185283
[2022-04-08 15:14:17.129016]Total energy: 51240718.91868586
[2022-04-08 15:15:06.333683]Total energy: 51091022.787161656
[2022-04-08 15:16:41.979165]Total energy: 50916507.67775418
[2022-04-08 15:17:30.440582]Total energy: 50798649.82266442
[2022-04-08 15:18:17.571432]Total energy: 50980405.95954205
[2022-04-08 15:19:05.660316]Total energy: 51019725.308943205
[2022-04-08 15:19:56.442278]Total energy: 50937107.60328512
[2022-04-08 15:20:54.201496]Total energy: 51035357.74903005
[2022-04-08 15:21:46.403697]Total energy: 51327569.323381215
[2022-04-08 15:24:51.619014]Total energy: 51340126.63461623
[2022-04-08 15:25:41.034541]Total energy: 50872690.282969
[2022-04-08 15:26:29.850044]Total energy: 50961973.096287236
[2022-04-08 15:27:18.507735]Total energy: 50923161.58476209
[2022-04-08 15:28:07.526559]Total energy: 51053572.926752105
[2022-04-08 15:28:57.084591]Total energy: 51169677.51328757
[2022-04-08 15:29:46.607001]Total energy: 50983668.823146954
[2022-04-08 15:30:38.796716]Total energy: 51024485.67207379
[2022-04-08 15:31:29.792238]Total energy: 51164783.91332796
[2022-04-08 15:32:19.133967]Total energy: 51009889.379592754
[2022-04-08 15:33:10.212197]Total energy: 50986094.017510705
[2022-04-08 15:34:00.419178]Total energy: 51418467.81157395
[2022-04-08 15:35:00.448511]Total energy: 51205048.58540854
[2022-04-08 15:35:50.154720]Total energy: 50942748.70658961
[2022-04-08 15:36:39.934230]Total energy: 51103299.96608141
[2022-04-08 15:37:29.937396]Total energy: 50989703.55764731
[2022-04-08 15:38:22.050258]Total energy: 51354136.89747498
[2022-04-08 15:39:11.670602]Total energy: 50952119.61690454
[2022-04-08 15:40:02.358490]Total energy: 51161429.58861217
[2022-04-08 15:40:56.491333]Total energy: 51025557.87708765
[2022-04-08 15:41:52.289920]Total energy: 51287097.50979536
[2022-04-08 15:42:41.975261]Total energy: 50990829.04879019
[2022-04-08 15:43:31.138145]Total energy: 51145042.69418004
[2022-04-08 15:44:22.529813]Total energy: 50810822.21056177
[2022-04-08 15:45:12.828737]Total energy: 51273677.58253202
[2022-04-08 15:46:02.057814]Total energy: 51184523.781114586
[2022-04-08 15:46:51.402396]Total energy: 51087234.70463774
[2022-04-08 15:47:42.654689]Total energy: 50922760.6611024
[2022-04-08 15:48:32.777484]Total energy: 51018309.285710916
[2022-04-08 15:49:22.373425]Total energy: 51129672.852484085
[2022-04-08 15:50:11.614233]Total energy: 50924885.57533999
[2022-04-08 15:51:04.856362]Total energy: 51262904.721218236
[2022-04-08 15:51:54.695300]Total energy: 51115256.14105038
[2022-04-08 15:52:43.484003]Total energy: 50985411.29469262
[2022-04-08 15:53:31.374291]Total energy: 50901254.32743425
[2022-04-08 15:54:21.152943]Total energy: 50943942.328361
[2022-04-08 15:55:08.851905]Total energy: 51028202.77074051
[2022-04-08 15:55:57.350219]Total energy: 50864391.29660029
[2022-04-08 15:56:44.905133]Total energy: 50883113.45047475
[2022-04-08 15:57:37.837016]Total energy: 51077327.72237919
[2022-04-08 15:58:25.247104]Total energy: 50910563.487646304
[2022-04-08 15:59:12.676509]Total energy: 50863038.87132236
[2022-04-08 16:00:00.924315]Total energy: 50803848.682604544
[2022-04-08 16:00:54.446945]Total energy: 51061687.605984986
[2022-04-08 16:01:43.497976]Total energy: 50911084.15599211
[2022-04-08 16:02:32.278034]Total energy: 50921223.544985436
[2022-04-08 16:03:21.227641]Total energy: 50797850.88557371
[2022-04-08 16:04:11.608361]Total energy: 50844187.185924366
[2022-04-08 16:04:59.524015]Total energy: 50954528.797259785
[2022-04-08 16:05:48.596732]Total energy: 51054244.19237051
[2022-04-08 16:06:37.908615]Total energy: 50871616.11480697
[2022-04-08 16:07:28.324420]Total energy: 50741008.40880755
[2022-04-08 16:08:16.637410]Total energy: 51026754.588258125
[2022-04-08 16:09:04.943918]Total energy: 50792793.914143994
[2022-04-08 16:09:52.690257]Total energy: 50758490.81195767
[2022-04-08 16:10:40.952418]Total energy: 50760221.94574054
[2022-04-08 16:11:30.079654]Total energy: 50922495.42554628
[2022-04-08 16:12:18.135928]Total energy: 50698417.09733799
[2022-04-08 16:13:07.484752]Total energy: 50928463.671398714
[2022-04-08 16:13:55.576045]Total energy: 50967454.03198806
[2022-04-08 16:14:43.159384]Total energy: 51031057.31702839
[2022-04-08 16:15:30.327862]Total energy: 50822494.97843775
[2022-04-08 16:16:18.943690]Total energy: 50987575.17161447
[2022-04-08 16:17:07.014741]Total energy: 50894857.845639065
[2022-04-08 16:17:55.076935]Total energy: 50857244.311036386
[2022-04-08 16:18:44.074935]Total energy: 50993045.08864661
[2022-04-08 16:19:33.376284]Total energy: 50815579.72345187
[2022-04-08 16:20:21.433182]Total energy: 51154751.28115182
[2022-04-08 16:21:19.216887]Total energy: 50907256.7377192
[2022-04-08 16:22:08.401296]Total energy: 50878367.282794714
[2022-04-08 16:23:02.100371]Total energy: 50861524.00308034
[2022-04-08 16:23:57.007417]Total energy: 50911405.588259965
[2022-04-08 16:24:52.306200]Total energy: 50872646.88808883
[2022-04-08 16:25:39.783035]Total energy: 50931921.80069789
[2022-04-08 16:26:27.217855]Total energy: 51043436.261267506
[2022-04-08 16:27:15.329948]Total energy: 50872952.11854069
[2022-04-08 16:28:03.139953]Total energy: 50944029.596010946
[2022-04-08 16:28:50.332532]Total energy: 50844149.14127111
[2022-04-08 16:29:40.190331]Total energy: 50839985.53984481
[2022-04-08 16:30:33.370564]Total energy: 50925756.57170136
[2022-04-08 16:31:29.315515]Total energy: 50776117.3255572
[2022-04-08 16:32:19.565765]Total energy: 50794090.80061561
[2022-04-08 16:33:07.850243]Total energy: 50899615.30348511
[2022-04-08 16:33:57.609427]Total energy: 50828460.74084034
[2022-04-08 16:34:45.089857]Total energy: 50981313.41818477
[2022-04-08 16:35:33.855678]Total energy: 50784752.412804976
[2022-04-08 16:36:23.305117]Total energy: 51027174.88557171
[2022-04-08 16:37:11.099144]Total energy: 51018248.37741115
[2022-04-08 16:38:00.259222]Total energy: 50911703.59278014
[2022-04-08 16:38:49.627255]Total energy: 50857195.94138969
[2022-04-08 16:39:40.154434]Total energy: 50909440.37931224
[2022-04-08 16:40:34.161167]Total energy: 50983397.06551909
[2022-04-08 16:41:24.091277]Total energy: 50788969.54542667
[2022-04-08 16:42:16.945920]Total energy: 50819524.742849454
[2022-04-08 16:43:04.116360]Total energy: 50874015.23610877
[2022-04-08 16:43:52.231919]Total energy: 50931498.591207415
[2022-04-08 16:44:40.592508]Total energy: 50966843.02648795
[2022-04-08 16:45:28.425441]Total energy: 51107152.9365723
[2022-04-08 16:46:16.025013]Total energy: 50870650.197640315
[2022-04-08 16:47:03.735675]Total energy: 50954538.48924533
[2022-04-08 16:47:51.127488]Total energy: 51102194.83205871
[2022-04-08 16:48:43.013344]Total energy: 50919033.66990235
[2022-04-08 16:49:34.463235]Total energy: 50745345.78505902
[2022-04-08 16:50:27.668537]Total energy: 50983693.335631765
[2022-04-08 16:51:22.725308]Total energy: 50932954.81077413
[2022-04-08 16:52:12.428088]Total energy: 50905137.165509306
[2022-04-08 16:53:01.836803]Total energy: 50725846.119683996
[2022-04-08 16:53:52.280303]Total energy: 50848902.60919381
[2022-04-08 16:54:41.918178]Total energy: 50838309.07860479
[2022-04-08 16:55:31.211264]Total energy: 50952118.48298551
[2022-04-08 16:56:20.636212]Total energy: 50901805.33857928
[2022-04-08 16:57:10.367121]Total energy: 50910737.78361987
[2022-04-08 16:58:00.463567]Total energy: 50796962.971199356
[2022-04-08 16:58:50.726207]Total energy: 50816811.18342238
[2022-04-08 16:59:41.462912]Total energy: 50858445.67048654
[2022-04-08 17:00:36.211348]Total energy: 50994539.43425062
[2022-04-08 17:01:26.852583]Total energy: 51219283.18291748
[2022-04-08 17:02:16.780132]Total energy: 51203143.85032356
[2022-04-08 17:03:07.082573]Total energy: 50850850.03971055
[2022-04-08 17:04:05.190373]Total energy: 50989135.552904285
[2022-04-08 17:04:54.163504]Total energy: 50896565.512379594
[2022-04-08 17:05:46.129838]Total energy: 50924867.83046759
[2022-04-08 17:06:36.222467]Total energy: 50826466.42893856
[2022-04-08 17:07:27.828594]Total energy: 50834646.72870227
[2022-04-08 17:08:15.982534]Total energy: 51011812.50641711
[2022-04-08 17:09:03.331952]Total energy: 50890936.697193205
[2022-04-08 17:09:51.677233]Total energy: 50938338.74392422
[2022-04-08 17:10:40.968332]Total energy: 50916480.43159729
[2022-04-08 17:11:29.875741]Total energy: 51048824.38609007
[2022-04-08 17:12:17.438641]Total energy: 50952293.504986905
[2022-04-08 17:13:05.326105]Total energy: 50817166.918667726
[2022-04-08 17:13:54.949526]Total energy: 50985234.05732766
[2022-04-08 17:14:44.199472]Total energy: 50890452.204627395
[2022-04-08 17:15:32.759017]Total energy: 50877840.49271814
[2022-04-08 17:16:20.831874]Total energy: 50835059.00234184
[2022-04-08 17:17:08.610190]Total energy: 50966401.6132871
[2022-04-08 17:17:56.616072]Total energy: 50727029.13698332
[2022-04-08 17:18:44.226097]Total energy: 50826557.17602286
[2022-04-08 17:19:31.355946]Total energy: 50785041.428358614
[2022-04-08 17:20:20.059647]Total energy: 50766772.80839693
[2022-04-08 17:21:10.910592]Total energy: 50823564.11452562
[2022-04-08 17:35:22.705583]Total energy: 50677777.28502584
[2022-04-08 17:36:11.139564]Total energy: 50604290.92325569
[2022-04-08 17:36:58.461752]Total energy: 50931305.07992786
[2022-04-08 17:37:46.625513]Total energy: 51090423.96121715
[2022-04-08 17:38:33.846361]Total energy: 50772519.43969848
[2022-04-08 17:39:21.391045]Total energy: 50895617.07711053
[2022-04-08 17:40:08.707331]Total energy: 50941199.21371669
[2022-04-08 17:41:00.672277]Total energy: 50805346.60528869
[2022-04-08 17:41:48.672581]Total energy: 50680310.77855222
[2022-04-08 17:42:35.639241]Total energy: 50880988.01995151
[2022-04-08 17:43:23.077002]Total energy: 50859430.7699313
[2022-04-08 17:44:11.239602]Total energy: 50918216.12749345
[2022-04-08 17:44:58.681378]Total energy: 50863041.9510708
[2022-04-08 17:45:46.392531]Total energy: 50971622.717777155
[2022-04-08 17:46:34.399771]Total energy: 50778907.68880032
[2022-04-08 17:47:22.381308]Total energy: 50830083.343476094
[2022-04-08 17:48:10.536937]Total energy: 50988594.80236825
[2022-04-08 17:48:57.727768]Total energy: 50814161.24085624
[2022-04-08 17:49:46.321434]Total energy: 51025892.97316058
[2022-04-08 17:50:41.870829]Total energy: 50738764.649279185
[2022-04-08 17:51:29.797021]Total energy: 50866640.48148697
[2022-04-08 17:52:18.119444]Total energy: 50871488.8239527
[2022-04-08 17:53:06.265875]Total energy: 50955553.59198572
[2022-04-08 17:53:56.172334]Total energy: 50861544.69200754
[2022-04-08 17:54:54.853662]Total energy: 50876183.76437858
[2022-04-08 17:55:42.997456]Total energy: 50819310.60743796
[2022-04-08 17:56:31.756313]Total energy: 50825502.79548682
[2022-04-08 17:57:19.651713]Total energy: 50952690.84495315
[2022-04-08 17:58:11.937132]Total energy: 50806458.33546517
[2022-04-08 17:59:02.118836]Total energy: 51018030.182342775
[2022-04-08 17:59:49.882528]Total energy: 50837409.70750664
[2022-04-08 18:00:50.031548]Total energy: 50856772.50996541
[2022-04-08 18:01:42.076233]Total energy: 50908853.385527484
[2022-04-08 18:02:29.812788]Total energy: 50719597.218183786
[2022-04-08 18:03:17.803197]Total energy: 50886520.60217117
[2022-04-08 18:04:08.209893]Total energy: 50844475.00262903
[2022-04-08 18:04:55.852701]Total energy: 50790489.32713206
[2022-04-08 18:05:44.030991]Total energy: 50832884.92921478
[2022-04-08 18:06:31.520287]Total energy: 50800013.4390126
[2022-04-08 18:07:23.831207]Total energy: 50845645.14731098
[2022-04-08 18:08:11.858820]Total energy: 50830782.20392878
[2022-04-08 18:08:59.000962]Total energy: 51062137.13004232
[2022-04-08 18:09:46.523359]Total energy: 50847280.08212865
[2022-04-08 18:10:45.121039]Total energy: 50873133.561227456
[2022-04-08 18:11:35.344734]Total energy: 50789201.78764784
[2022-04-08 18:12:24.873368]Total energy: 50835816.85831529
[2022-04-08 18:13:12.481489]Total energy: 50905547.72665838
[2022-04-08 18:14:01.202753]Total energy: 50820004.561170906
[2022-04-08 18:14:48.761494]Total energy: 50820791.48326576
[2022-04-08 18:15:37.144900]Total energy: 50866598.261212334
[2022-04-08 18:16:24.891031]Total energy: 50890268.3865586
[2022-04-08 18:17:14.541876]Total energy: 50962902.25863889
[2022-04-08 18:18:02.340555]Total energy: 50866079.187890455
[2022-04-08 18:18:50.445015]Total energy: 50900565.178003095
[2022-04-08 18:19:38.861549]Total energy: 50789841.56410434
[2022-04-08 18:20:31.405951]Total energy: 51100332.46898307
[2022-04-08 18:21:18.927368]Total energy: 50848345.360958256
[2022-04-08 18:22:07.066584]Total energy: 50976338.631203584
[2022-04-08 18:22:55.023214]Total energy: 50807078.66211189
[2022-04-08 18:23:45.492601]Total energy: 50977725.21327495
[2022-04-08 18:24:33.873123]Total energy: 51026223.20042203
[2022-04-08 18:25:22.377472]Total energy: 50946299.86869212
[2022-04-08 18:26:11.097887]Total energy: 50970453.625954844
[2022-04-08 18:27:00.932726]Total energy: 50805885.73982932
[2022-04-08 18:27:49.322895]Total energy: 50966237.21785021
[2022-04-08 18:28:36.472787]Total energy: 50743017.238846965
[2022-04-08 18:29:25.252347]Total energy: 50756208.92105374
[2022-04-08 18:30:15.135929]Total energy: 50889262.29473286
[2022-04-08 18:31:03.414542]Total energy: 50796291.41433022
[2022-04-08 18:31:51.113887]Total energy: 50841078.8549626
[2022-04-08 18:32:39.688147]Total energy: 51070165.992785014
[2022-04-08 18:33:30.121524]Total energy: 50887730.5796489
[2022-04-08 18:34:18.694149]Total energy: 50739259.629808575
[2022-04-08 18:35:06.478819]Total energy: 50874193.374420285
[2022-04-08 18:35:55.463820]Total energy: 50839454.91051587
[2022-04-08 18:36:45.972908]Total energy: 51033739.90809312
[2022-04-08 18:37:33.504464]Total energy: 50884280.98103496
[2022-04-08 18:38:22.239514]Total energy: 50831109.29534933
[2022-04-08 18:39:11.481631]Total energy: 50875322.4686339
[2022-04-08 18:40:02.370037]Total energy: 50791281.824617535
[2022-04-08 18:41:02.362944]Total energy: 50902870.35300357
[2022-04-08 18:41:53.844011]Total energy: 50773008.81385256
[2022-04-08 18:42:47.048868]Total energy: 50652385.13937353
[2022-04-08 18:43:41.789049]Total energy: 50774678.98864831
[2022-04-08 18:44:29.306196]Total energy: 50672380.905378535
[2022-04-08 18:45:17.863496]Total energy: 50836248.4927474
[2022-04-08 18:46:06.328722]Total energy: 50801983.699572705
[2022-04-08 18:46:55.485877]Total energy: 50754406.20603726
[2022-04-08 18:47:42.816139]Total energy: 50798203.91793716
[2022-04-08 18:48:30.691744]Total energy: 50828127.58796741
[2022-04-08 18:49:18.521535]Total energy: 50758867.90518874
[2022-04-08 18:50:06.181732]Total energy: 50818096.104940854
[2022-04-08 18:50:55.140824]Total energy: 50752401.55651197
[2022-04-08 18:51:42.555883]Total energy: 50632274.63363451
[2022-04-08 18:52:31.208214]Total energy: 50703654.25265664
[2022-04-08 18:53:20.844374]Total energy: 50824382.926128834
[2022-04-08 18:54:10.063018]Total energy: 50699940.850775704
[2022-04-08 18:55:00.267697]Total energy: 50751502.646820314
[2022-04-08 18:55:48.207139]Total energy: 50777572.10358166
[2022-04-08 18:56:36.159792]Total energy: 50762451.160361215
[2022-04-08 18:57:25.695520]Total energy: 50740062.93843293
[2022-04-08 18:58:14.980882]Total energy: 50647594.29450079
[2022-04-08 18:59:05.683156]Total energy: 50706689.44880009
[2022-04-08 18:59:56.060770]Total energy: 50745344.04922352
[2022-04-08 19:00:51.733303]Total energy: 50741132.323510565
[2022-04-08 19:01:41.462799]Total energy: 50723127.33117566
[2022-04-08 19:02:30.768653]Total energy: 50839880.49980661
[2022-04-08 19:03:25.333358]Total energy: 50753179.29617238
[2022-04-08 19:04:14.874471]Total energy: 50746221.145191684
[2022-04-08 19:05:04.743424]Total energy: 50676884.60985425
[2022-04-08 19:05:52.543852]Total energy: 50794959.37861007
[2022-04-08 19:06:42.787630]Total energy: 50701151.33740076
[2022-04-08 19:07:30.817480]Total energy: 50695229.67535059
[2022-04-08 19:08:18.031831]Total energy: 50808004.78265473
[2022-04-08 19:09:05.486669]Total energy: 50648111.373205416
[2022-04-08 19:09:52.819893]Total energy: 50790307.604201645
[2022-04-08 19:10:46.543391]Total energy: 50765547.29718249
[2022-04-08 19:11:35.782171]Total energy: 50604229.613089144
[2022-04-08 19:12:23.372693]Total energy: 50719842.924648404
[2022-04-08 19:13:10.211668]Total energy: 50562912.64702784
[2022-04-08 19:13:58.449876]Total energy: 50599493.27485235
[2022-04-08 19:14:48.921931]Total energy: 50656873.952016756
[2022-04-08 19:15:36.807663]Total energy: 50467413.97839719
[2022-04-08 19:16:24.413614]Total energy: 50497298.15203383
[2022-04-08 19:17:12.147390]Total energy: 50742620.98474026
[2022-04-08 19:17:59.896319]Total energy: 50690877.600086175
[2022-04-08 19:18:47.121920]Total energy: 50648614.275502406
[2022-04-08 19:19:34.345086]Total energy: 50626753.45612147
[2022-04-08 19:20:22.214336]Total energy: 50677360.90502305
[2022-04-08 19:21:10.505309]Total energy: 50692449.839083746
[2022-04-08 19:22:00.853943]Total energy: 50715043.131294824
[2022-04-08 19:22:48.256955]Total energy: 50575659.03677927
[2022-04-08 19:23:36.682426]Total energy: 50633055.73892433
[2022-04-08 19:24:26.593344]Total energy: 50594445.098749556
[2022-04-08 19:25:15.756841]Total energy: 50509293.967044465
[2022-04-08 19:26:05.772624]Total energy: 50562723.62846456
[2022-04-08 19:26:56.322302]Total energy: 50679128.51249511
[2022-04-08 19:27:46.999071]Total energy: 50556362.29336183
[2022-04-08 19:28:36.671397]Total energy: 50706040.6422859
[2022-04-08 19:29:26.772124]Total energy: 50725291.56320418
[2022-04-08 19:30:24.602380]Total energy: 50588249.45044798
[2022-04-08 19:31:16.534203]Total energy: 50628423.54082951
[2022-04-08 19:32:06.761561]Total energy: 50734150.928645104
[2022-04-08 19:32:55.605718]Total energy: 50553985.52061499
[2022-04-08 19:33:45.412950]Total energy: 50666030.79767739
[2022-04-08 19:34:35.505770]Total energy: 50668535.134345755
[2022-04-08 19:35:24.818070]Total energy: 50665527.255485035
[2022-04-08 19:36:14.837635]Total energy: 50674372.50872098
[2022-04-08 19:37:05.058862]Total energy: 50660708.65593983
[2022-04-08 19:37:54.435837]Total energy: 50669138.879804686
[2022-04-08 19:38:45.178604]Total energy: 50649271.69806506
[2022-04-08 19:39:34.557585]Total energy: 50623196.56757024
[2022-04-08 19:40:25.668453]Total energy: 50678480.18363052
[2022-04-08 19:41:16.288900]Total energy: 50720485.55410696
[2022-04-08 19:42:06.286880]Total energy: 50624870.163192615
[2022-04-08 19:42:54.850305]Total energy: 50694503.39558132
[2022-04-08 19:43:44.077119]Total energy: 50568433.820838384
[2022-04-08 19:44:33.234312]Total energy: 50575904.398216054
[2022-04-08 19:45:23.488949]Total energy: 50762916.33916567
[2022-04-08 19:46:12.886576]Total energy: 50694297.94787235
[2022-04-08 19:47:02.294972]Total energy: 50698662.66550808
[2022-04-08 19:47:53.014836]Total energy: 50844532.701614425
[2022-04-08 19:48:41.772809]Total energy: 50625351.41655516
[2022-04-08 19:49:32.606480]Total energy: 50707912.663827375
[2022-04-08 19:50:22.012179]Total energy: 50658747.737904266
[2022-04-08 19:51:13.779161]Total energy: 50573138.00095867
[2022-04-08 19:52:03.011797]Total energy: 50653365.11478197
[2022-04-08 19:52:53.906764]Total energy: 50554043.52911632
[2022-04-08 19:53:43.951562]Total energy: 50587414.5615572
[2022-04-08 19:54:33.958959]Total energy: 50632429.57129657
[2022-04-08 19:55:25.797476]Total energy: 50689465.31071751
[2022-04-08 19:56:16.159502]Total energy: 50700019.85952059
[2022-04-08 19:57:05.616795]Total energy: 50773371.63765304
[2022-04-08 19:57:57.103674]Total energy: 50547305.21389866
[2022-04-08 19:58:46.991525]Total energy: 50666411.8523069
[2022-04-08 19:59:36.894109]Total energy: 50680247.551720455
[2022-04-08 20:00:29.945332]Total energy: 50708178.32151223
[2022-04-08 20:01:19.963456]Total energy: 50587104.30362329
[2022-04-08 20:02:16.244441]Total energy: 50651600.108441226
[2022-04-08 20:03:05.073216]Total energy: 50658040.87013537
[2022-04-08 20:03:56.366382]Total energy: 50649043.314013906
[2022-04-08 20:04:47.220984]Total energy: 50497539.34366356
[2022-04-08 20:05:36.295898]Total energy: 50754312.5036392
[2022-04-08 20:06:25.551096]Total energy: 50592126.30497336
[2022-04-08 20:07:16.987657]Total energy: 50722462.62928787
[2022-04-08 20:08:07.845453]Total energy: 50655396.60116845
[2022-04-08 20:08:55.701452]Total energy: 50675903.58783031
[2022-04-08 20:09:44.159803]Total energy: 50682373.30849622
[2022-04-08 20:10:40.623058]Total energy: 50725240.755987294
[2022-04-08 20:11:29.268067]Total energy: 50817684.273864515
[2022-04-08 20:12:23.009207]Total energy: 50669324.18974002
[2022-04-08 20:13:21.436769]Total energy: 50624901.30222703
[2022-04-08 20:14:14.971350]Total energy: 50741175.58329153
[2022-04-08 20:15:02.715674]Total energy: 50490967.35667632
[2022-04-08 20:15:51.069173]Total energy: 50588468.19818713
[2022-04-08 20:16:42.405114]Total energy: 50602103.913788594
[2022-04-08 20:17:31.862565]Total energy: 50599301.51040618
[2022-04-08 20:18:20.097329]Total energy: 50660823.39376284
[2022-04-08 20:19:07.600240]Total energy: 50470049.828517
[2022-04-08 20:19:58.194962]Total energy: 50517150.222690165
[2022-04-08 20:20:47.702831]Total energy: 50649046.40116893
[2022-04-08 20:21:35.555107]Total energy: 50568180.50753537
[2022-04-08 20:22:26.490836]Total energy: 50533127.91444902
[2022-04-08 20:23:18.642286]Total energy: 50421958.52115182
[2022-04-08 20:24:06.643151]Total energy: 50511475.55754147
[2022-04-08 20:24:54.230644]Total energy: 50496299.86916346
[2022-04-08 20:25:41.760180]Total energy: 50659737.932033055
[2022-04-08 20:26:31.904458]Total energy: 50464848.305258416
[2022-04-08 20:27:20.677649]Total energy: 50514421.63095084
[2022-04-08 20:28:08.716207]Total energy: 50446695.386237495
[2022-04-08 20:28:56.086361]Total energy: 50499675.9278816
[2022-04-08 20:29:46.218182]Total energy: 50426201.59543899
[2022-04-08 20:30:36.076275]Total energy: 50524277.99716756
[2022-04-08 20:31:23.980743]Total energy: 50518751.069125615
[2022-04-08 20:32:11.473536]Total energy: 50532522.47979179
[2022-04-08 20:33:01.853275]Total energy: 50579967.822353065
[2022-04-08 20:33:51.100335]Total energy: 50544395.975078024
[2022-04-08 20:34:40.171501]Total energy: 50571651.93143456
[2022-04-08 20:35:27.639294]Total energy: 50547276.47457912
[2022-04-08 20:36:23.183572]Total energy: 50484172.62935941
[2022-04-08 20:37:11.296955]Total energy: 50521441.45535116
[2022-04-08 20:37:59.216811]Total energy: 50513511.62418315
[2022-04-08 20:38:46.960244]Total energy: 50477350.582932
[2022-04-08 20:39:35.639974]Total energy: 50572639.622123554
[2022-04-08 20:40:31.610805]Total energy: 50531407.5327798
[2022-04-08 20:41:28.184255]Total energy: 50543050.64446556
[2022-04-08 20:42:18.368740]Total energy: 50474003.30964975
[2022-04-08 20:43:06.904961]Total energy: 50497276.361798525
[2022-04-08 20:43:57.072893]Total energy: 50529882.346802965
[2022-04-08 20:44:44.952251]Total energy: 50535007.98228711
[2022-04-08 20:45:34.836171]Total energy: 50532662.298759274
[2022-04-08 20:46:22.512354]Total energy: 50572768.484721035
[2022-04-08 20:47:10.502311]Total energy: 50445290.933500275
[2022-04-08 20:48:00.784880]Total energy: 50510211.2380888
[2022-04-08 20:48:51.008644]Total energy: 50551834.30420845
[2022-04-08 20:49:39.636041]Total energy: 50496697.47071471
[2022-04-08 20:50:47.729213]Total energy: 50564734.12691689
[2022-04-08 20:51:40.279370]Total energy: 50481095.72849129
[2022-04-08 20:52:27.588743]Total energy: 50509895.325013205
[2022-04-08 20:53:16.478920]Total energy: 50406840.56749479
[2022-04-08 20:54:04.856354]Total energy: 50554442.65841571
[2022-04-08 20:54:52.666758]Total energy: 50422984.26451138
[2022-04-08 20:55:39.903092]Total energy: 50558758.34230656
[2022-04-08 20:56:27.835524]Total energy: 50575064.50765385
[2022-04-08 20:57:16.148457]Total energy: 50492299.42294462
[2022-04-08 20:58:03.660530]Total energy: 50470608.854332626
[2022-04-08 20:58:51.445283]Total energy: 50564301.39740371
[2022-04-08 20:59:39.332854]Total energy: 50581627.022398934
[2022-04-08 21:00:37.830248]Total energy: 50515325.591495045
[2022-04-08 21:01:29.290067]Total energy: 50588358.92745795
[2022-04-08 21:02:17.463751]Total energy: 50488878.9929782
[2022-04-08 21:03:06.388330]Total energy: 50531045.152922206
[2022-04-08 21:03:54.995762]Total energy: 50604278.0200859
[2022-04-08 21:04:42.447822]Total energy: 50467885.44492246
[2022-04-08 21:05:29.710716]Total energy: 50540033.6821221
[2022-04-08 21:06:17.446056]Total energy: 50538780.16479502
[2022-04-08 21:07:04.877834]Total energy: 50554592.80754212
[2022-04-08 21:07:53.475356]Total energy: 50514712.13213029
[2022-04-08 21:08:42.391005]Total energy: 50554316.33539504
[2022-04-08 21:09:30.108633]Total energy: 50655174.62450271
[2022-04-08 21:10:18.514646]Total energy: 50585522.75587262
[2022-04-08 21:11:13.163032]Total energy: 50468955.87256046
[2022-04-08 21:12:10.315155]Total energy: 50472021.35309478
[2022-04-08 21:13:00.234910]Total energy: 50520663.77452592
[2022-04-08 21:13:49.409396]Total energy: 50445805.240489624
[2022-04-08 21:14:36.791308]Total energy: 50597031.65241181
[2022-04-08 21:15:24.402806]Total energy: 50587925.657808155
[2022-04-08 21:16:11.722830]Total energy: 50476667.290522285
[2022-04-08 21:16:59.326167]Total energy: 50496285.806215085
[2022-04-08 21:17:47.337598]Total energy: 50493529.6555679
[2022-04-08 21:18:35.439171]Total energy: 50468515.616941385
[2022-04-08 21:19:22.678705]Total energy: 50581252.28779078
[2022-04-08 21:20:10.046014]Total energy: 50497395.12538135
[2022-04-08 21:20:58.102617]Total energy: 50522696.446947925
[2022-04-08 21:21:47.786294]Total energy: 50521206.11170026
[2022-04-08 21:22:35.615734]Total energy: 50442943.26877039
[2022-04-08 21:23:23.380774]Total energy: 50530284.15769531
[2022-04-08 21:24:12.015330]Total energy: 50581133.392024174
[2022-04-08 21:25:05.550388]Total energy: 50543288.889180735
[2022-04-08 21:25:53.149924]Total energy: 50438428.36980797
[2022-04-08 21:26:40.720681]Total energy: 50513305.88441068
[2022-04-08 21:27:29.414465]Total energy: 50516161.547378674
[2022-04-08 21:28:17.453839]Total energy: 50456675.568860486
[2022-04-08 21:29:05.657609]Total energy: 50552168.50559746
[2022-04-08 21:29:54.244042]Total energy: 50405735.922330685
[2022-04-08 21:30:46.053507]Total energy: 50288904.50406763
