initial: all - optimal_only_all
[2022-04-12 01:36:04.590887]Total energy: 32025522.743045013
[2022-04-12 01:37:18.254091]Total energy: 32020891.16399597
[2022-04-12 01:38:36.441553]Total energy: 31962436.91435988
[2022-04-12 01:39:50.448190]Total energy: 31944305.44888831
[2022-04-12 01:41:13.691176]Total energy: 32034201.09424283
[2022-04-12 01:42:31.033633]Total energy: 32034757.65226945
[2022-04-12 01:43:45.384427]Total energy: 31940346.22083434
[2022-04-12 01:44:58.863248]Total energy: 31988808.08639189
[2022-04-12 01:46:12.372097]Total energy: 31938314.033067346
[2022-04-12 01:47:26.642654]Total energy: 31962502.26808292
[2022-04-12 01:48:40.862113]Total energy: 31893094.66082324
[2022-04-12 01:49:57.426648]Total energy: 31897405.72537661
[2022-04-12 01:51:12.071262]Total energy: 31969058.3343654
[2022-04-12 01:52:25.795407]Total energy: 32002780.31500002
[2022-04-12 01:53:41.889843]Total energy: 31971189.34350344
[2022-04-12 01:54:57.992213]Total energy: 31959412.970618743
[2022-04-12 01:56:14.085590]Total energy: 31887711.439314023
[2022-04-12 01:57:28.000094]Total energy: 31914765.15158291
[2022-04-12 01:58:42.326338]Total energy: 31891293.107834388
[2022-04-12 01:59:58.805379]Total energy: 31962253.54446463
[2022-04-12 02:01:14.162908]Total energy: 31925926.502941426
[2022-04-12 02:02:30.890368]Total energy: 31910866.474486683
[2022-04-12 02:03:43.840883]Total energy: 31911542.56193288
[2022-04-12 02:04:57.766941]Total energy: 31926867.582449313
[2022-04-12 02:06:17.515594]Total energy: 31988096.553776637
[2022-04-12 02:07:31.777447]Total energy: 31886855.84553332
[2022-04-12 02:08:46.408740]Total energy: 31850809.204219937
[2022-04-12 02:09:59.756166]Total energy: 31954739.535816167
[2022-04-12 02:11:27.038772]Total energy: 31979963.653083596
[2022-04-12 02:12:48.116558]Total energy: 31913177.138144575
[2022-04-12 02:14:01.148759]Total energy: 31886288.08978055
[2022-04-12 02:15:22.875388]Total energy: 31780351.750178523
[2022-04-12 02:16:44.611459]Total energy: 31919558.766909074
[2022-04-12 02:17:57.474584]Total energy: 31963571.740632992
[2022-04-12 02:19:11.048759]Total energy: 31868979.793347884
[2022-04-12 02:20:35.019138]Total energy: 31849578.516539052
[2022-04-12 02:21:57.045317]Total energy: 31912986.013618886
[2022-04-12 02:23:10.667568]Total energy: 31887310.727953013
[2022-04-12 02:24:26.825023]Total energy: 31878296.106814086
[2022-04-12 02:25:41.141950]Total energy: 31866552.884103134
[2022-04-12 02:26:54.586610]Total energy: 31865912.697779812
[2022-04-12 02:28:08.812981]Total energy: 31806455.63843205
[2022-04-12 02:29:22.858976]Total energy: 31865104.738372196
[2022-04-12 02:30:54.565420]Total energy: 32008192.86661243
[2022-04-12 02:32:20.833189]Total energy: 31811787.98652064
[2022-04-12 02:33:41.627889]Total energy: 31868449.071520567
[2022-04-12 02:34:57.465863]Total energy: 31874739.885470293
[2022-04-12 02:36:17.060871]Total energy: 31799134.703594107
[2022-04-12 02:37:31.332463]Total energy: 31852114.89468158
[2022-04-12 02:38:47.228145]Total energy: 31970197.452165354
[2022-04-12 02:40:04.864810]Total energy: 31879558.46833764
[2022-04-12 02:41:20.254481]Total energy: 31889128.943483304
[2022-04-12 02:42:34.454137]Total energy: 31829562.148816172
[2022-04-12 02:43:47.629015]Total energy: 31901993.747079268
[2022-04-12 02:45:03.373022]Total energy: 31866118.923918035
[2022-04-12 02:46:17.207033]Total energy: 31908671.618262954
[2022-04-12 02:47:30.852136]Total energy: 31887207.362746436
[2022-04-12 02:48:44.101242]Total energy: 31938933.854646083
[2022-04-12 02:50:00.403558]Total energy: 31960935.448550206
[2022-04-12 02:51:23.559114]Total energy: 31855284.50559506
[2022-04-12 02:52:44.337111]Total energy: 31869862.230565015
[2022-04-12 02:53:58.118274]Total energy: 31928303.612614933
[2022-04-12 02:55:11.899134]Total energy: 31828421.954879522
[2022-04-12 02:56:25.352153]Total energy: 31911009.847456437
[2022-04-12 02:57:40.290174]Total energy: 31948577.215885755
[2022-04-12 02:58:54.025064]Total energy: 31959094.00315713
[2022-04-12 03:00:09.215859]Total energy: 31955844.88318309
[2022-04-12 03:01:24.041742]Total energy: 31835341.4168744
[2022-04-12 03:02:37.809438]Total energy: 31895122.59901531
[2022-04-12 03:03:56.420347]Total energy: 31925464.58229657
[2022-04-12 03:05:11.342948]Total energy: 31880196.428181723
[2022-04-12 03:06:25.175487]Total energy: 31952021.997056127
[2022-04-12 03:07:38.141261]Total energy: 31814491.75841036
[2022-04-12 03:08:52.529603]Total energy: 31915502.01088854
[2022-04-12 03:10:06.101823]Total energy: 31969045.727012
[2022-04-12 03:11:28.510310]Total energy: 31877645.062482733
[2022-04-12 03:12:50.543236]Total energy: 31944711.60339591
[2022-04-12 03:14:04.856215]Total energy: 31865118.738752928
[2022-04-12 03:15:18.802097]Total energy: 31852972.06819122
[2022-04-12 03:16:32.775637]Total energy: 31951690.46668614
[2022-04-12 03:17:48.519653]Total energy: 31906113.282497358
[2022-04-12 03:19:02.157633]Total energy: 31847493.93297051
[2022-04-12 03:20:16.960272]Total energy: 31944574.159056775
[2022-04-12 03:21:36.560455]Total energy: 31919543.091107093
[2022-04-12 03:23:01.986852]Total energy: 32006970.819060795
[2022-04-12 03:24:15.670254]Total energy: 31888963.697935544
[2022-04-12 03:25:29.755097]Total energy: 31938186.160434116
[2022-04-12 03:26:44.897396]Total energy: 31772641.316875756
[2022-04-12 03:27:59.298014]Total energy: 31924709.190745555
[2022-04-12 03:29:16.526227]Total energy: 31878839.742800236
[2022-04-12 03:30:50.954790]Total energy: 31919664.12774845
[2022-04-12 03:32:15.427786]Total energy: 31918266.55875936
[2022-04-12 03:33:29.067761]Total energy: 31931102.288584813
[2022-04-12 03:34:45.356337]Total energy: 31799560.561992265
[2022-04-12 03:36:00.257447]Total energy: 31853936.33603269
[2022-04-12 03:37:16.244361]Total energy: 31891332.562468234
[2022-04-12 03:38:32.291121]Total energy: 31932748.787526313
[2022-04-12 03:39:50.683038]Total energy: 31942506.32191972
[2022-04-12 03:41:16.651371]Total energy: 31824984.09430368
[2022-04-12 03:42:36.109117]Total energy: 31955482.706780124
[2022-04-12 03:43:49.389379]Total energy: 31810050.706885535
[2022-04-12 03:45:02.871652]Total energy: 31983055.62553471
[2022-04-12 03:46:17.185587]Total energy: 31829054.483651623
[2022-04-12 03:47:30.359408]Total energy: 31913137.044637766
[2022-04-12 03:48:45.241383]Total energy: 31868777.11652275
[2022-04-12 03:49:58.481197]Total energy: 31907371.404194303
[2022-04-12 03:51:15.829095]Total energy: 31853499.914506163
[2022-04-12 03:52:34.215991]Total energy: 31830603.52322429
[2022-04-12 03:53:47.672128]Total energy: 31887753.63561319
[2022-04-12 03:55:01.603776]Total energy: 31851013.085766234
[2022-04-12 03:56:15.286876]Total energy: 31803346.746291496
[2022-04-12 03:57:28.473965]Total energy: 31794188.80601478
[2022-04-12 03:58:42.366961]Total energy: 31906898.41777891
[2022-04-12 04:00:05.146117]Total energy: 31937667.060770053
[2022-04-12 04:01:19.069081]Total energy: 31890026.32024711
[2022-04-12 04:02:33.852516]Total energy: 31765678.612744506
[2022-04-12 04:03:50.075994]Total energy: 31826742.191727836
[2022-04-12 04:05:03.840054]Total energy: 31832171.605647746
[2022-04-12 04:06:17.317678]Total energy: 31761341.180514675
[2022-04-12 04:07:56.725354]Total energy: 31824943.56172757
[2022-04-12 04:09:10.994391]Total energy: 31775294.701307412
[2022-04-12 04:10:35.368085]Total energy: 31778370.642050195
[2022-04-12 04:12:01.061154]Total energy: 31813078.70540537
[2022-04-12 04:13:15.999185]Total energy: 31685101.562963635
[2022-04-12 04:14:29.821546]Total energy: 31721648.800520957
[2022-04-12 04:15:44.883737]Total energy: 31708013.474680368
[2022-04-12 04:16:58.620452]Total energy: 31830992.13104943
[2022-04-12 04:18:12.213137]Total energy: 31718319.472738646
[2022-04-12 04:19:26.239425]Total energy: 31603480.779210575
[2022-04-12 04:20:48.314708]Total energy: 31797436.657965872
[2022-04-12 04:22:09.010961]Total energy: 31829599.804210726
[2022-04-12 04:23:22.740828]Total energy: 31758805.53718702
[2022-04-12 04:24:36.381268]Total energy: 31779336.397458035
[2022-04-12 04:25:51.721243]Total energy: 31880666.989654914
[2022-04-12 04:27:05.309299]Total energy: 31869452.015105866
[2022-04-12 04:28:20.102819]Total energy: 31957122.555292066
[2022-04-12 04:29:33.874634]Total energy: 31831941.181546573
[2022-04-12 04:31:10.350186]Total energy: 31832731.64396828
[2022-04-12 04:32:33.532119]Total energy: 31825487.594768226
[2022-04-12 04:33:47.319581]Total energy: 31832972.328206606
[2022-04-12 04:35:04.431565]Total energy: 31849327.444495104
[2022-04-12 04:36:17.930652]Total energy: 31869151.808743358
[2022-04-12 04:37:31.717118]Total energy: 31848416.25440279
[2022-04-12 04:38:45.544486]Total energy: 31803386.638860952
[2022-04-12 04:39:58.644169]Total energy: 31755437.51842154
[2022-04-12 04:41:14.900026]Total energy: 31834378.812332284
[2022-04-12 04:42:28.563126]Total energy: 31882683.94090577
[2022-04-12 04:43:41.523359]Total energy: 31756794.96138654
[2022-04-12 04:44:55.181274]Total energy: 31829513.052320745
[2022-04-12 04:46:08.799729]Total energy: 31759535.051785372
[2022-04-12 04:47:21.539827]Total energy: 31775676.957680292
[2022-04-12 04:48:35.445317]Total energy: 31799960.071415927
[2022-04-12 04:49:48.974137]Total energy: 31914995.57436341
[2022-04-12 04:51:14.647420]Total energy: 31807550.286797598
[2022-04-12 04:52:36.861703]Total energy: 31805260.962014765
[2022-04-12 04:53:55.645048]Total energy: 31788780.126645077
[2022-04-12 04:55:09.932181]Total energy: 31800555.719874382
[2022-04-12 04:56:22.807553]Total energy: 31816522.63072276
[2022-04-12 04:58:05.485294]Total energy: 31808605.26243434
[2022-04-12 04:59:21.067233]Total energy: 31815428.671650395
[2022-04-12 05:00:39.756325]Total energy: 31948849.48336045
[2022-04-12 05:01:56.947357]Total energy: 31753951.55531254
[2022-04-12 05:03:15.056207]Total energy: 31884674.1585822
[2022-04-12 05:04:29.153559]Total energy: 31783989.7563691
[2022-04-12 05:05:43.997455]Total energy: 31871514.417048786
[2022-04-12 05:06:56.924268]Total energy: 31911394.969752535
[2022-04-12 05:08:12.279693]Total energy: 31912898.9699724
[2022-04-12 05:09:34.642771]Total energy: 31834071.63588631
[2022-04-12 05:10:50.747283]Total energy: 31803883.533598162
[2022-04-12 05:12:04.320117]Total energy: 31794963.199467722
[2022-04-12 05:13:18.982175]Total energy: 31830439.761676528
[2022-04-12 05:14:33.499404]Total energy: 31777159.224846564
[2022-04-12 05:15:53.017027]Total energy: 31864984.76973182
[2022-04-12 05:17:06.796869]Total energy: 31854896.11233426
[2022-04-12 05:18:20.163683]Total energy: 31776666.31354962
[2022-04-12 05:19:33.247163]Total energy: 31823938.03855187
[2022-04-12 05:20:47.883581]Total energy: 31836054.33020193
[2022-04-12 05:22:01.926381]Total energy: 31773424.631094918
[2022-04-12 05:23:15.245902]Total energy: 31759290.256777164
[2022-04-12 05:24:29.540755]Total energy: 31852081.21283903
[2022-04-12 05:25:43.136939]Total energy: 31710423.809309363
[2022-04-12 05:26:56.492708]Total energy: 31832158.81330608
[2022-04-12 05:28:09.536207]Total energy: 31756219.760672916
[2022-04-12 05:29:24.856400]Total energy: 31854879.915207636
[2022-04-12 05:30:52.179498]Total energy: 31893140.18221567
[2022-04-12 05:32:22.260758]Total energy: 31900684.638399467
[2022-04-12 05:33:45.370525]Total energy: 31829432.241966985
[2022-04-12 05:34:58.467940]Total energy: 31789238.788624413
[2022-04-12 05:36:11.913390]Total energy: 31766631.156224735
[2022-04-12 05:37:25.556773]Total energy: 31814193.54506184
[2022-04-12 05:38:41.445221]Total energy: 31873637.304044947
[2022-04-12 05:39:55.139538]Total energy: 31803756.83201624
[2022-04-12 05:41:19.829838]Total energy: 31920566.336209964
[2022-04-12 05:42:33.528212]Total energy: 31855456.43938227
[2022-04-12 05:43:46.500445]Total energy: 31879785.08099122
[2022-04-12 05:45:00.101047]Total energy: 31783809.881132863
[2022-04-12 05:46:14.881185]Total energy: 31862796.626536954
[2022-04-12 05:47:29.896329]Total energy: 31838664.049367186
[2022-04-12 05:48:43.726366]Total energy: 31834784.05186468
[2022-04-12 05:49:59.447124]Total energy: 31936319.38786785
[2022-04-12 05:51:14.124946]Total energy: 31828303.089574113
[2022-04-12 05:52:28.686128]Total energy: 31808852.235773176
[2022-04-12 05:53:43.056957]Total energy: 31817012.03435547
[2022-04-12 05:54:56.980631]Total energy: 31798351.488279156
[2022-04-12 05:56:11.025276]Total energy: 31780135.85699591
[2022-04-12 05:57:24.230965]Total energy: 31868307.1655285
[2022-04-12 05:58:39.915892]Total energy: 31817241.01422312
[2022-04-12 05:59:52.995263]Total energy: 31916710.83629945
[2022-04-12 06:01:09.186825]Total energy: 31817843.46646741
[2022-04-12 06:02:22.641582]Total energy: 31822792.963775314
[2022-04-12 06:03:38.829790]Total energy: 31815373.992483854
[2022-04-12 06:04:54.460780]Total energy: 31766142.876175474
[2022-04-12 06:06:11.335592]Total energy: 31732815.891713053
[2022-04-12 06:07:26.210541]Total energy: 31808164.49257662
[2022-04-12 06:08:41.980563]Total energy: 31818247.77233485
[2022-04-12 06:09:55.274640]Total energy: 31724178.201320637
[2022-04-12 06:11:14.717305]Total energy: 31739443.661576845
[2022-04-12 06:12:29.442268]Total energy: 31720969.529063556
[2022-04-12 06:13:42.544869]Total energy: 31741133.527365472
[2022-04-12 06:14:56.682276]Total energy: 31873786.334146615
[2022-04-12 06:16:10.962655]Total energy: 31831159.14619658
[2022-04-12 06:17:24.134648]Total energy: 31804102.982668456
[2022-04-12 06:18:38.571207]Total energy: 31820385.58151031
[2022-04-12 06:19:51.041010]Total energy: 31758185.288390752
[2022-04-12 06:21:26.422900]Total energy: 31724920.50149754
[2022-04-12 06:22:47.708801]Total energy: 31761246.262352303
[2022-04-12 06:24:00.887682]Total energy: 31787466.900969453
[2022-04-12 06:25:15.118709]Total energy: 31762153.404858053
[2022-04-12 06:26:28.271819]Total energy: 31696420.687229235
[2022-04-12 06:27:42.124346]Total energy: 31832813.977205187
[2022-04-12 06:28:56.054399]Total energy: 31777106.06782518
[2022-04-12 06:30:10.342117]Total energy: 31725295.361743677
[2022-04-12 06:31:35.707316]Total energy: 31809626.648345686
[2022-04-12 06:33:01.246884]Total energy: 31729609.72456942
[2022-04-12 06:34:18.100029]Total energy: 31752092.555625036
[2022-04-12 06:35:32.652980]Total energy: 31798754.24874327
[2022-04-12 06:36:46.805834]Total energy: 31730211.47510549
[2022-04-12 06:38:03.310196]Total energy: 31853319.62216132
[2022-04-12 06:39:20.225674]Total energy: 31794816.38345598
[2022-04-12 06:40:49.183789]Total energy: 31768456.049482893
[2022-04-12 06:42:06.127917]Total energy: 31796464.068732332
[2022-04-12 06:43:21.866706]Total energy: 31815592.69551013
[2022-04-12 06:44:35.260872]Total energy: 31784544.558158193
[2022-04-12 06:45:49.413173]Total energy: 31725444.499547176
[2022-04-12 06:47:06.531213]Total energy: 31726209.861610062
[2022-04-12 06:48:22.932283]Total energy: 31772852.810874425
[2022-04-12 06:49:39.826991]Total energy: 31669575.07876731
[2022-04-12 06:51:10.347264]Total energy: 31784485.05702545
[2022-04-12 06:52:30.763036]Total energy: 31837270.187248897
[2022-04-12 06:53:44.796546]Total energy: 31712277.50598344
[2022-04-12 06:54:58.459411]Total energy: 31785646.72826544
[2022-04-12 06:56:23.270162]Total energy: 31788249.22560738
[2022-04-12 06:57:53.251230]Total energy: 31734214.932767678
[2022-04-12 06:59:06.873339]Total energy: 31751422.80948903
[2022-04-12 07:00:20.576493]Total energy: 31818925.066396523
[2022-04-12 07:01:57.969915]Total energy: 31749590.91928627
[2022-04-12 07:03:21.122204]Total energy: 31724760.582196467
[2022-04-12 07:04:37.772556]Total energy: 31829872.841843944
[2022-04-12 07:05:51.471873]Total energy: 31746644.063808903
[2022-04-12 07:07:04.563010]Total energy: 31742345.370840423
[2022-04-12 07:08:18.708733]Total energy: 31744460.272344664
[2022-04-12 07:09:32.165165]Total energy: 31712619.678113777
[2022-04-12 07:11:09.203557]Total energy: 31774936.26981195
[2022-04-12 07:12:49.532723]Total energy: 31736089.099613346
[2022-04-12 07:14:07.059974]Total energy: 31724518.491746977
[2022-04-12 07:15:22.581383]Total energy: 31789455.772961985
[2022-04-12 07:16:36.586106]Total energy: 31667453.608298637
[2022-04-12 07:17:53.400535]Total energy: 31755398.11892147
[2022-04-12 07:19:07.179287]Total energy: 31811117.476015776
[2022-04-12 07:20:20.792614]Total energy: 31727144.678462572
[2022-04-12 07:22:00.023717]Total energy: 31722768.66678683
[2022-04-12 07:23:23.071123]Total energy: 31791182.42437232
[2022-04-12 07:24:40.912834]Total energy: 31735634.58120191
[2022-04-12 07:25:54.429363]Total energy: 31794580.356013004
[2022-04-12 07:27:09.777015]Total energy: 31774028.414011247
[2022-04-12 07:28:23.075806]Total energy: 31678222.245279014
[2022-04-12 07:29:37.637547]Total energy: 31722692.27929234
[2022-04-12 07:31:04.618753]Total energy: 31727459.770225763
[2022-04-12 07:32:28.446793]Total energy: 31762545.25881306
[2022-04-12 07:33:42.317370]Total energy: 31700022.156115267
[2022-04-12 07:34:57.634391]Total energy: 31819877.65898124
[2022-04-12 07:36:11.802176]Total energy: 31748489.153150223
[2022-04-12 07:37:25.739492]Total energy: 31743957.42044645
[2022-04-12 07:38:38.859090]Total energy: 31722806.93191473
[2022-04-12 07:39:54.785616]Total energy: 31857397.458548415
[2022-04-12 07:41:25.371914]Total energy: 31638215.01606013
[2022-04-12 07:42:45.782910]Total energy: 31772646.94439126
[2022-04-12 07:44:02.693501]Total energy: 31771941.86897554
[2022-04-12 07:45:19.635353]Total energy: 31800872.34435415
[2022-04-12 07:46:34.080630]Total energy: 31793161.76459819
[2022-04-12 07:48:02.940024]Total energy: 31781421.421453588
[2022-04-12 07:49:37.360010]Total energy: 31816616.662537746
[2022-04-12 07:51:00.611016]Total energy: 31824830.179632664
[2022-04-12 07:52:22.383284]Total energy: 31712415.037860073
[2022-04-12 07:53:36.228689]Total energy: 31750625.32495437
[2022-04-12 07:54:51.415752]Total energy: 31750435.42601589
[2022-04-12 07:56:06.929132]Total energy: 31771935.483169347
[2022-04-12 07:57:20.305285]Total energy: 31704460.403822165
[2022-04-12 07:58:35.931729]Total energy: 31775855.49737249
[2022-04-12 07:59:50.035215]Total energy: 31804446.11671723
[2022-04-12 08:01:14.640160]Total energy: 31714174.504574284
[2022-04-12 08:02:33.695352]Total energy: 31775215.79210584
[2022-04-12 08:03:48.261774]Total energy: 31758963.785104673
[2022-04-12 08:05:01.863365]Total energy: 31848001.766296312
[2022-04-12 08:06:16.981875]Total energy: 31771192.05728868
[2022-04-12 08:07:31.626072]Total energy: 31751515.547600932
[2022-04-12 08:08:45.553597]Total energy: 31745622.06910869
[2022-04-12 08:10:03.074907]Total energy: 31721420.74163073
[2022-04-12 08:11:30.946642]Total energy: 31714240.31699902
[2022-04-12 08:12:54.521170]Total energy: 31716452.7749406
[2022-04-12 08:14:08.189657]Total energy: 31670311.11933253
[2022-04-12 08:15:21.253223]Total energy: 31684304.54261822
[2022-04-12 08:16:38.233018]Total energy: 31733370.748394776
[2022-04-12 08:17:52.487718]Total energy: 31705108.44929747
[2022-04-12 08:19:07.154097]Total energy: 31672041.45575599
[2022-04-12 08:20:21.229748]Total energy: 31715612.46132451
[2022-04-12 08:21:58.920060]Total energy: 31728585.59274286
[2022-04-12 08:23:18.764279]Total energy: 31724889.04668529
[2022-04-12 08:24:32.273025]Total energy: 31636966.163874224
[2022-04-12 08:25:47.456117]Total energy: 31738506.2849137
[2022-04-12 08:27:04.339479]Total energy: 31678495.286389876
[2022-04-12 08:28:20.813579]Total energy: 31760939.57830404
[2022-04-12 08:29:34.859415]Total energy: 31720854.056280747
[2022-04-12 08:31:06.357759]Total energy: 31667806.965187583
[2022-04-12 08:32:26.953553]Total energy: 31702147.466624655
[2022-04-12 08:33:40.286568]Total energy: 31667149.064931214
[2022-04-12 08:34:55.225980]Total energy: 31703340.273278676
[2022-04-12 08:36:11.885936]Total energy: 31654579.085862327
[2022-04-12 08:37:29.871428]Total energy: 31747824.019172847
[2022-04-12 08:38:45.631028]Total energy: 31775490.61746193
[2022-04-12 08:39:59.430437]Total energy: 31747229.696440283
[2022-04-12 08:41:29.338238]Total energy: 31703445.30952836
[2022-04-12 08:42:47.852367]Total energy: 31712467.174584582
[2022-04-12 08:44:01.929187]Total energy: 31728523.2462139
[2022-04-12 08:45:16.088378]Total energy: 31672294.625619557
[2022-04-12 08:46:33.050062]Total energy: 31680903.18571209
[2022-04-12 08:47:46.409106]Total energy: 31683791.009578854
[2022-04-12 08:49:02.216533]Total energy: 31701114.903537065
[2022-04-12 08:50:16.668560]Total energy: 31663576.55104302
[2022-04-12 08:51:47.705507]Total energy: 31747867.476957403
[2022-04-12 08:53:02.059212]Total energy: 31701270.452350054
[2022-04-12 08:54:16.016028]Total energy: 31715288.827425867
[2022-04-12 08:55:30.405953]Total energy: 31686168.461443435
[2022-04-12 08:56:44.484454]Total energy: 31775959.48017799
[2022-04-12 08:57:58.252348]Total energy: 31695507.39042797
[2022-04-12 08:59:11.834308]Total energy: 31681149.77291235
[2022-04-12 09:00:39.774112]Total energy: 31789756.341048267
[2022-04-12 09:02:05.871748]Total energy: 31695019.544064097
[2022-04-12 09:03:23.453775]Total energy: 31669737.121540874
[2022-04-12 09:04:38.163236]Total energy: 31651827.44861799
[2022-04-12 09:05:52.755175]Total energy: 31826628.02346696
[2022-04-12 09:07:08.635140]Total energy: 31699667.99527992
[2022-04-12 09:08:26.198910]Total energy: 31659025.764231876
[2022-04-12 09:09:41.108278]Total energy: 31749321.804833766
[2022-04-12 09:11:08.926034]Total energy: 31710208.328290794
[2022-04-12 09:12:31.865047]Total energy: 31756302.111322716
[2022-04-12 09:13:49.807835]Total energy: 31643082.159909602
[2022-04-12 09:15:05.659255]Total energy: 31727518.51635954
[2022-04-12 09:16:20.362499]Total energy: 31678412.118938778
[2022-04-12 09:17:34.495815]Total energy: 31668393.18919819
[2022-04-12 09:18:49.421605]Total energy: 31731536.682290215
[2022-04-12 09:20:06.374543]Total energy: 31783706.331262764
[2022-04-12 09:21:30.088293]Total energy: 31703429.298047602
[2022-04-12 09:22:52.605962]Total energy: 31674785.70188472
[2022-04-12 09:24:07.119478]Total energy: 31715208.469939485
[2022-04-12 09:25:22.698940]Total energy: 31705124.1032425
[2022-04-12 09:26:36.790879]Total energy: 31646829.79497116
[2022-04-12 09:27:52.220333]Total energy: 31711780.408604924
[2022-04-12 09:29:06.509873]Total energy: 31723102.804855417
[2022-04-12 09:30:20.031353]Total energy: 31701680.050799165
[2022-04-12 09:31:58.451535]Total energy: 31630446.50833306
[2022-04-12 09:33:21.628345]Total energy: 31686835.760206133
[2022-04-12 09:34:35.617413]Total energy: 31711170.194602303
[2022-04-12 09:35:50.355552]Total energy: 31692549.025320455
[2022-04-12 09:37:04.595158]Total energy: 31693890.33969338
[2022-04-12 09:38:18.257498]Total energy: 31716894.271610063
[2022-04-12 09:39:32.208127]Total energy: 31708050.81562789
[2022-04-12 09:41:00.074009]Total energy: 31730869.929958783
[2022-04-12 09:42:21.169190]Total energy: 31734275.339054007
[2022-04-12 09:43:34.636862]Total energy: 31645630.630385038
[2022-04-12 09:44:48.246790]Total energy: 31695119.63079718
[2022-04-12 09:46:05.490544]Total energy: 31697413.8897396
[2022-04-12 09:47:19.075835]Total energy: 31729148.9413538
[2022-04-12 09:48:32.891281]Total energy: 31682394.086313833
[2022-04-12 09:49:47.376318]Total energy: 31673125.22753404
[2022-04-12 09:51:17.085342]Total energy: 31699219.17375045
[2022-04-12 09:52:46.343863]Total energy: 31742980.725559577
[2022-04-12 09:53:59.936889]Total energy: 31712117.89981956
[2022-04-12 09:55:17.694646]Total energy: 31673971.995515544
[2022-04-12 09:56:31.274682]Total energy: 31696694.514767118
[2022-04-12 09:57:44.458220]Total energy: 31683899.137217876
[2022-04-12 09:58:59.576288]Total energy: 31741511.860666733
[2022-04-12 10:00:15.056650]Total energy: 31720219.22855461
[2022-04-12 10:01:41.487534]Total energy: 31676857.113721095
[2022-04-12 10:02:58.115224]Total energy: 31728702.43475136
[2022-04-12 10:04:14.666440]Total energy: 31688979.552560043
[2022-04-12 10:05:34.845582]Total energy: 31725748.53573634
[2022-04-12 10:06:48.617652]Total energy: 31633132.122609142
[2022-04-12 10:08:03.001687]Total energy: 31702689.173370853
[2022-04-12 10:09:16.647404]Total energy: 31701468.767769616
[2022-04-12 10:10:43.567192]Total energy: 31686984.93712384
[2022-04-12 10:12:04.742280]Total energy: 31684328.52295403
[2022-04-12 10:13:24.210317]Total energy: 31735282.939076677
[2022-04-12 10:14:40.105402]Total energy: 31699784.3136771
[2022-04-12 10:15:53.583880]Total energy: 31709072.91057649
[2022-04-12 10:17:07.255583]Total energy: 31706502.46804348
[2022-04-12 10:18:20.561508]Total energy: 31652709.39303101
[2022-04-12 10:19:36.387080]Total energy: 31670005.577282574
[2022-04-12 10:21:06.221462]Total energy: 31690619.34668457
[2022-04-12 10:22:22.119659]Total energy: 31596909.70578748
[2022-04-12 10:23:36.610502]Total energy: 31680417.811470628
[2022-04-12 10:24:52.955635]Total energy: 31676659.991548207
[2022-04-12 10:26:05.879595]Total energy: 31649586.982982136
[2022-04-12 10:27:22.195435]Total energy: 31674576.75857913
[2022-04-12 10:28:35.630164]Total energy: 31651308.259178564
[2022-04-12 10:29:48.641331]Total energy: 31624479.025583044
[2022-04-12 10:31:03.604957]Total energy: 31634978.99190438
[2022-04-12 10:32:17.395139]Total energy: 31652821.51321527
[2022-04-12 10:33:30.922789]Total energy: 31677527.497916956
[2022-04-12 10:34:43.608695]Total energy: 31652422.897644486
[2022-04-12 10:35:57.010194]Total energy: 31622715.77174445
[2022-04-12 10:37:14.223681]Total energy: 31682874.608063687
[2022-04-12 10:38:27.347562]Total energy: 31639451.054255277
[2022-04-12 10:39:40.617817]Total energy: 31624718.54170846
[2022-04-12 10:40:58.350464]Total energy: 31720840.39442981
[2022-04-12 10:42:15.262682]Total energy: 31674092.448283214
[2022-04-12 10:43:28.748445]Total energy: 31691243.31210976
[2022-04-12 10:44:45.228338]Total energy: 31647832.37261989
[2022-04-12 10:45:59.974881]Total energy: 31650494.322328493
[2022-04-12 10:47:13.935779]Total energy: 31592048.17757713
[2022-04-12 10:48:27.730463]Total energy: 31639682.93130865
[2022-04-12 10:49:41.217043]Total energy: 31691744.172808453
[2022-04-12 10:50:56.691441]Total energy: 31594792.957112018
[2022-04-12 10:52:16.892467]Total energy: 31686417.885926396
[2022-04-12 10:53:41.600139]Total energy: 31646491.63495199
[2022-04-12 10:54:54.593076]Total energy: 31659249.132436883
[2022-04-12 10:56:09.823040]Total energy: 31672867.662879977
[2022-04-12 10:57:26.955551]Total energy: 31664239.363152422
[2022-04-12 10:58:40.628753]Total energy: 31648321.768205464
[2022-04-12 10:59:54.482343]Total energy: 31681131.820465527
[2022-04-12 11:01:13.718114]Total energy: 31660687.666810926
[2022-04-12 11:02:27.417301]Total energy: 31681458.981291242
[2022-04-12 11:03:44.374521]Total energy: 31614206.32319813
[2022-04-12 11:04:58.625759]Total energy: 31665238.061689824
[2022-04-12 11:06:15.840743]Total energy: 31685775.652539637
[2022-04-12 11:07:29.732121]Total energy: 31636172.81841804
[2022-04-12 11:08:44.858151]Total energy: 31677445.6200947
[2022-04-12 11:10:03.600020]Total energy: 31626237.085248422
[2022-04-12 11:11:29.945392]Total energy: 31650302.491640143
[2022-04-12 11:12:44.189809]Total energy: 31693868.067649458
[2022-04-12 11:13:56.998178]Total energy: 31651593.077164903
